osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,service,bridge
30061216,,C-253,secondary,30,,True,False,11.71,"LINESTRING (3.0637676 41.8140169, 3.063766 41.8141222)",,,
907494351,,C-253,secondary,30,roundabout,True,False,13.276,"LINESTRING (3.0637676 41.8140169, 3.0637328 41.8140471, 3.0636885 41.8140693, 3.0636379 41.814082)",Plaça del Doctor Josep Trueta,,
30061226,,C-253,secondary,30,roundabout,True,False,8.093,"LINESTRING (3.0669239 41.8177728, 3.0669521 41.8177849, 3.0669755 41.8178017, 3.0669926 41.8178224)",,,
30061226,,C-253,secondary,30,roundabout,True,False,9.173,"LINESTRING (3.0669926 41.8178224, 3.067003 41.8178487, 3.0670032 41.8178763, 3.066993 41.8179027)",,,
"[880334882, 167440276]",,,living_street,20,,True,False,100.13900000000001,"LINESTRING (3.0669926 41.8178224, 3.067028 41.8178054, 3.0671718 41.8177365, 3.0673603 41.8176694, 3.0678055 41.8174995, 3.0680603 41.8174023)",Carrer de Mossèn Cinto Verdaguer,,
30082812,1,C-253,secondary,30,,True,False,19.907,"LINESTRING (3.066993 41.8179027, 3.067045 41.8180202, 3.0670683 41.8180727)",Avinguda del Cavall Bernat,,
809914259,,C-253,secondary,30,roundabout,True,False,12.649000000000001,"LINESTRING (3.066993 41.8179027, 3.0669725 41.8179267, 3.0669436 41.8179453, 3.0669088 41.8179568, 3.0668709 41.8179604)",,,
30082945,,GI-662,tertiary,30,,False,False,75.006,"LINESTRING (3.0667488 41.8178926, 3.0666413 41.8178805, 3.0664598 41.8178572, 3.0663069 41.8178376, 3.0658564 41.8177801)",Avinguda de Castell d'Aro,,
809914258,,C-253,secondary,30,roundabout,True,False,10.791,"LINESTRING (3.0667488 41.8178926, 3.0667426 41.8178606, 3.0667508 41.8178288, 3.0667725 41.8178008)",,,
167440291,,,living_street,20,,True,False,42.138,"LINESTRING (3.0686327 41.8171972, 3.0687778 41.8175604)",Carrer de Nostra Senyora del Carme,,
167997549,,,living_street,20,,False,False,54.557,"LINESTRING (3.0686327 41.8171972, 3.0692075 41.816958)",Carrer de Mossèn Cinto Verdaguer,,
30060244,2,C-253,secondary,30,,False,False,43.403,"LINESTRING (3.0706688 41.8222167, 3.070371 41.8218956)",Avinguda del Cavall Bernat,,
30060244,2,C-253,secondary,30,,False,True,28.61,"LINESTRING (3.0706688 41.8222167, 3.0707821 41.8223438, 3.0708674 41.822427)",Avinguda del Cavall Bernat,,
34567152,,,living_street,20,,False,False,190.46299999999997,"LINESTRING (3.0706688 41.8222167, 3.0708235 41.8221895, 3.0713843 41.8220908, 3.0714453 41.8220628, 3.0716448 41.8219365, 3.0722024 41.8216171, 3.0722443 41.821583, 3.0722697 41.8215461, 3.0723782 41.8212523)",Carrer de la Punta d'en Ramís,,
34567152,,,living_street,20,,False,True,190.463,"LINESTRING (3.0723782 41.8212523, 3.0722697 41.8215461, 3.0722443 41.821583, 3.0722024 41.8216171, 3.0716448 41.8219365, 3.0714453 41.8220628, 3.0713843 41.8220908, 3.0708235 41.8221895, 3.0706688 41.8222167)",Carrer de la Punta d'en Ramís,,
"[30083459, 30061221]",,,residential,30,,True,False,119.99,"LINESTRING (3.0664954 41.8139881, 3.0668022 41.8139891, 3.0668133 41.814041, 3.0672541 41.8147681)","['Carrer Nostra Senyora de Montserrat', 'Avinguda Costa Brava']",,
37961445,,,residential,30,,True,False,74.57300000000001,"LINESTRING (3.0664954 41.8139881, 3.0665714 41.8141479, 3.0667177 41.8144614, 3.0667879 41.8146223)",Carrer Lleida,,
167440285,,,living_street,20,,False,False,37.845,"LINESTRING (3.0676697 41.8162623, 3.0680882 41.8161261)",Carrer de la Pineda del Mar,,
167440285,,,living_street,20,,False,True,12.211,"LINESTRING (3.0676697 41.8162623, 3.0675356 41.8163078)",Carrer de la Pineda del Mar,,
37961448,,,residential,30,,False,False,28.664,"LINESTRING (3.0700727 41.8198205, 3.0697322 41.8198659)",Travessia del Cavall Bernat,,
37961447,,,residential,30,,True,False,9.265,"LINESTRING (3.0700727 41.8198205, 3.0700829 41.8197785, 3.0701284 41.8197561)",Travessia del Cavall Bernat,,
30060137,1,C-253,secondary,30,roundabout,True,False,13.027000000000001,"LINESTRING (3.0689239 41.8201425, 3.068944 41.820205, 3.0689234 41.8202556)",,,
37961448,,,residential,30,,False,True,74.972,"LINESTRING (3.0689239 41.8201425, 3.0689721 41.820105, 3.0691148 41.8200282, 3.0692956 41.8199557, 3.0693949 41.8199265, 3.0697322 41.8198659)",Travessia del Cavall Bernat,,
37961445,,,residential,30,,True,False,27.794,"LINESTRING (3.0667879 41.8146223, 3.06691 41.8148551)",Carrer Lleida,,
37961445,,,residential,30,,True,False,23.625,"LINESTRING (3.06691 41.8148551, 3.0670127 41.8150533)",Carrer Lleida,,
62142843,,,residential,30,,False,False,30.113,"LINESTRING (3.06691 41.8148551, 3.0672541 41.8147681)",Avinguda de la Pau,,
62142843,,,residential,30,,False,True,64.778,"LINESTRING (3.06691 41.8148551, 3.0662186 41.8150487, 3.0661783 41.81506)",Avinguda de la Pau,,
37961445,,,residential,30,,True,False,69.43,"LINESTRING (3.0670127 41.8150533, 3.0673034 41.8156389)",Carrer Lleida,,
62142845,,,residential,30,,False,False,70.03099999999999,"LINESTRING (3.0670127 41.8150533, 3.0669638 41.8151448, 3.0669022 41.8152218, 3.0667949 41.8153137, 3.0666641 41.815384, 3.0665047 41.8154454, 3.0664518 41.8154641, 3.0664248 41.8154737)",Carrer Llevant,,
30082808,2,C-253,secondary,30,,False,False,57.997,"LINESTRING (3.0649986 41.8154033, 3.0645888 41.8149805)",Avinguda s'Agaró,,
30082808,2,C-253,secondary,30,,False,True,7.944,"LINESTRING (3.0649986 41.8154033, 3.0650588 41.8154589)",Avinguda s'Agaró,,
62142843,,,residential,30,,False,False,104.95599999999999,"LINESTRING (3.0649986 41.8154033, 3.0651525 41.8153571, 3.0653049 41.8153113, 3.0661783 41.81506)",Avinguda de la Pau,,
167443238,,,residential,30,,True,False,47.113,"LINESTRING (3.0661783 41.81506, 3.0659536 41.8146708)",Avinguda de l'Onze de Setembre,,
62142843,,,residential,30,,False,False,64.778,"LINESTRING (3.0661783 41.81506, 3.0662186 41.8150487, 3.06691 41.8148551)",Avinguda de la Pau,,
62142843,,,residential,30,,False,True,104.95599999999999,"LINESTRING (3.0661783 41.81506, 3.0653049 41.8153113, 3.0651525 41.8153571, 3.0649986 41.8154033)",Avinguda de la Pau,,
30083459,,,residential,30,,True,False,90.107,"LINESTRING (3.0672541 41.8147681, 3.0677076 41.8155046)",Carrer Nostra Senyora de Montserrat,,
62142843,,,residential,30,,False,True,30.113,"LINESTRING (3.0672541 41.8147681, 3.06691 41.8148551)",Avinguda de la Pau,,
167443238,,,residential,30,,True,False,50.333,"LINESTRING (3.0664248 41.8154737, 3.0661783 41.81506)",Avinguda de l'Onze de Setembre,,
62142845,,,residential,30,,False,True,70.03099999999999,"LINESTRING (3.0664248 41.8154737, 3.0664518 41.8154641, 3.0665047 41.8154454, 3.0666641 41.815384, 3.0667949 41.8153137, 3.0669022 41.8152218, 3.0669638 41.8151448, 3.0670127 41.8150533)",Carrer Llevant,,
167443238,,,residential,30,,True,False,60.464,"LINESTRING (3.0659536 41.8146708, 3.0656681 41.8141704)",Avinguda de l'Onze de Setembre,,
62142846,,,residential,30,,True,False,71.478,"LINESTRING (3.0659536 41.8146708, 3.0659785 41.8146654, 3.0663068 41.8145942, 3.0664623 41.8145742, 3.0665696 41.8145702, 3.0666747 41.8145916, 3.0667879 41.8146223)",Carrer Nosta Senyora de Fanals,,
30082808,2,C-253,secondary,30,,False,True,57.997,"LINESTRING (3.0645888 41.8149805, 3.0649986 41.8154033)",Avinguda s'Agaró,,
30082808,2,C-253,secondary,30,,False,False,64.126,"LINESTRING (3.0645888 41.8149805, 3.0645594 41.8149506, 3.0644422 41.8148318, 3.0642927 41.8146728, 3.0641382 41.8145117)",Avinguda s'Agaró,,
62142846,,,residential,30,,True,False,118.233,"LINESTRING (3.0645888 41.8149805, 3.0647456 41.8149449, 3.0659536 41.8146708)",Carrer Nosta Senyora de Fanals,,
168819885,,,residential,30,,False,True,59.906,"LINESTRING (3.0707545 41.8198234, 3.0706101 41.8199908, 3.0705376 41.8200764, 3.0704433 41.8201898, 3.0703685 41.8202789)",Carrer de sa Musclera,,
"[167440280, 167409459]",,,living_street,20,,True,False,109.781,"LINESTRING (3.0675555 41.8182718, 3.0682832 41.8180792, 3.0682197 41.8178932, 3.068151 41.8176794)","[""Carrer de l'Església"", 'Carrer de la Ciutat de Palol']",,
167362449,,,residential,20,,True,False,60.596000000000004,"LINESTRING (3.068659 41.8190352, 3.0689789 41.818875, 3.0691386 41.8187972, 3.0692672 41.8187327)",Carrer de la Marina,,
199269207,,,residential,20,,True,False,124.845,"LINESTRING (3.068659 41.8190352, 3.0685523 41.8189606, 3.0682738 41.8187516, 3.0680042 41.8185581, 3.0677881 41.8184193, 3.0675555 41.8182718)",Carrer de la Riera,,
37961448,,,residential,30,,False,True,28.664,"LINESTRING (3.0697322 41.8198659, 3.0700727 41.8198205)",Travessia del Cavall Bernat,,
37961448,,,residential,30,,False,False,74.972,"LINESTRING (3.0697322 41.8198659, 3.0693949 41.8199265, 3.0692956 41.8199557, 3.0691148 41.8200282, 3.0689721 41.820105, 3.0689239 41.8201425)",Travessia del Cavall Bernat,,
199269207,,,residential,20,,True,False,128.32999999999998,"LINESTRING (3.0697322 41.8198659, 3.0696277 41.8198039, 3.069619 41.819797, 3.068659 41.8190352)",Carrer de la Riera,,
167362450,,,residential,30,,False,True,66.86,"LINESTRING (3.0712216 41.8207694, 3.0711399 41.8207647, 3.0710528 41.8207762, 3.0704913 41.8209995)",Carrer de la Punta Rocosa,,
167362450,,,residential,30,,False,False,66.86,"LINESTRING (3.0704913 41.8209995, 3.0710528 41.8207762, 3.0711399 41.8207647, 3.0712216 41.8207694)",Carrer de la Punta Rocosa,,
"[1050009584, 1050009585, 167362450, 1050009587, 1050009586]",,,residential,30,,False,True,66.142,"LINESTRING (3.0704913 41.8209995, 3.0703072 41.8210623, 3.0701657 41.8211132, 3.0701061 41.8211322, 3.0699458 41.8211877, 3.069896 41.8212118, 3.0697806 41.8212677)",Carrer de la Punta Rocosa,,
167362453,,,residential,30,,True,False,81.58399999999999,"LINESTRING (3.0704913 41.8209995, 3.0704852 41.8206731, 3.0704631 41.8204948, 3.0704297 41.8203826, 3.0703685 41.8202789)",Carrer Pubiatina,,
1050009604,2,C-253,secondary,30,,False,False,13.168,"LINESTRING (3.0697806 41.8212677, 3.0696912 41.8211698)",Avinguda del Cavall Bernat,,
"[1050009584, 1050009585, 1050009586, 1050009587, 167362450]",,,residential,30,,False,False,66.142,"LINESTRING (3.0697806 41.8212677, 3.069896 41.8212118, 3.0699458 41.8211877, 3.0701061 41.8211322, 3.0701657 41.8211132, 3.0703072 41.8210623, 3.0704913 41.8209995)",Carrer de la Punta Rocosa,,
"[1050009603, 1050009604, 30060244]",2,C-253,secondary,30,,False,True,69.461,"LINESTRING (3.0697806 41.8212677, 3.0699196 41.8214086, 3.0701429 41.8216484, 3.0701858 41.8216951, 3.0702626 41.8217787)",Avinguda del Cavall Bernat,,
167362452,,,residential,30,,False,True,58.412,"LINESTRING (3.0711482 41.8215777, 3.0708444 41.8216717, 3.0706679 41.8217287, 3.0705002 41.8217844)",Carrer de la Punta dels Escuits,,
167362451,,,residential,30,,True,False,9.992,"LINESTRING (3.0704318 41.8217104, 3.0705002 41.8217844)",Carrer de la Punta dels Escuits,,
167362453,,,residential,30,,True,False,79.202,"LINESTRING (3.0704318 41.8217104, 3.0704913 41.8209995)",Carrer Pubiatina,,
30060244,2,C-253,secondary,30,,False,True,15.8,"LINESTRING (3.0702626 41.8217787, 3.070371 41.8218956)",Avinguda del Cavall Bernat,,
"[1050009603, 30060244, 1050009604]",2,C-253,secondary,30,,False,False,69.461,"LINESTRING (3.0702626 41.8217787, 3.0701858 41.8216951, 3.0701429 41.8216484, 3.0699196 41.8214086, 3.0697806 41.8212677)",Avinguda del Cavall Bernat,,
167362453,,,residential,30,,True,False,15.946,"LINESTRING (3.0702626 41.8217787, 3.0703806 41.8217311, 3.0704318 41.8217104)",Carrer Pubiatina,,
167362452,,,residential,30,,False,False,58.412,"LINESTRING (3.0705002 41.8217844, 3.0706679 41.8217287, 3.0708444 41.8216717, 3.0711482 41.8215777)",Carrer de la Punta dels Escuits,,
821251892,,,residential,30,,True,False,16.356,"LINESTRING (3.0705002 41.8217844, 3.0704608 41.8218183, 3.070371 41.8218956)",Carrer de la Punta dels Escuits,,
30060244,2,C-253,secondary,30,,False,False,15.8,"LINESTRING (3.070371 41.8218956, 3.0702626 41.8217787)",Avinguda del Cavall Bernat,,
30060244,2,C-253,secondary,30,,False,True,43.403,"LINESTRING (3.070371 41.8218956, 3.0706688 41.8222167)",Avinguda del Cavall Bernat,,
"[1088829705, 1088829706, 1088829707, 1088829703]",,GI-662,tertiary,30,,False,True,38.571000000000005,"LINESTRING (3.063318 41.8174359, 3.0636108 41.8174783, 3.0636866 41.8174887, 3.063745 41.8174967, 3.0637746 41.8175028)",Avinguda de Castell d'Aro,,
30082945,,GI-662,tertiary,30,,False,False,31.552,"LINESTRING (3.0646165 41.8176259, 3.0642428 41.8175716)",Avinguda de Castell d'Aro,,
30082945,,GI-662,tertiary,30,,False,True,57.014,"LINESTRING (3.0646165 41.8176259, 3.065296 41.8177062)",Avinguda de Castell d'Aro,,
30082945,,GI-662,tertiary,30,,False,False,57.014,"LINESTRING (3.065296 41.8177062, 3.0646165 41.8176259)",Avinguda de Castell d'Aro,,
30082945,,GI-662,tertiary,30,,False,True,47.163,"LINESTRING (3.065296 41.8177062, 3.0655164 41.8177368, 3.0658564 41.8177801)",Avinguda de Castell d'Aro,,
167409465,,,residential,30,,True,False,78.014,"LINESTRING (3.065296 41.8177062, 3.0653151 41.8178015, 3.0653454 41.8179532, 3.0653866 41.8181788, 3.0654266 41.818401)",Carrer del Puig s'Agoita,,
167409461,,,residential,30,,True,False,38.926,"LINESTRING (3.0632234 41.8177788, 3.0632897 41.8175386, 3.063318 41.8174359)",Carrer del Migdia,,
30082945,,GI-662,tertiary,30,,False,False,47.163,"LINESTRING (3.0658564 41.8177801, 3.0655164 41.8177368, 3.065296 41.8177062)",Avinguda de Castell d'Aro,,
30082945,,GI-662,tertiary,30,,False,True,75.00600000000001,"LINESTRING (3.0658564 41.8177801, 3.0663069 41.8178376, 3.0664598 41.8178572, 3.0666413 41.8178805, 3.0667488 41.8178926)",Avinguda de Castell d'Aro,,
167409453,,,residential,30,,True,False,66.243,"LINESTRING (3.0658564 41.8177801, 3.0658587 41.8178709, 3.0658623 41.8180172, 3.0658677 41.8181646, 3.0660138 41.8183455)",Carrer De Joan Maragall,,
167409460,,,residential,30,,True,False,110.634,"LINESTRING (3.0645375 41.8179543, 3.0632234 41.8177788)",Carrer de les Escoles,,
167409463,,,residential,30,,True,False,37.1,"LINESTRING (3.0645375 41.8179543, 3.0645764 41.8177881, 3.0645958 41.8177097, 3.0646165 41.8176259)",Carrer del Nord,,
167409452,2,C-253,secondary,30,,False,False,33.816,"LINESTRING (3.0672445 41.818347, 3.0670683 41.8180727)",Avinguda del Cavall Bernat,,
167409457,,,residential,30,,True,False,88.335,"LINESTRING (3.0672445 41.818347, 3.0662473 41.8186277)",Carrer de l'Església,,
30060525,,C-253,secondary,30,,False,True,88.629,"LINESTRING (3.0672445 41.818347, 3.0673046 41.8184321, 3.0677422 41.8190525)",Avinguda del Cavall Bernat,,
167409459,,,living_street,20,,True,False,27.095,"LINESTRING (3.0672445 41.818347, 3.0673706 41.8183165, 3.0673989 41.8183097, 3.0675555 41.8182718)",Carrer de l'Església,,
167409453,,,residential,30,,True,False,36.864999999999995,"LINESTRING (3.0660138 41.8183455, 3.066136 41.8184938, 3.0662473 41.8186277)",Carrer De Joan Maragall,,
167409455,,,residential,30,,True,False,16.997999999999998,"LINESTRING (3.0644988 41.8183417, 3.0645329 41.8183407, 3.0645659 41.8183476, 3.0645943 41.8183617, 3.0646155 41.8183817, 3.0646273 41.8184057, 3.0646286 41.8184311)",Carrer de Vicenç Bou,,
167409463,,,residential,30,,True,False,43.399,"LINESTRING (3.0644988 41.8183417, 3.0644883 41.818279, 3.0645016 41.8181244, 3.0645375 41.8179543)",Carrer del Nord,,
167409461,,,residential,30,,True,False,68.462,"LINESTRING (3.0630615 41.8183824, 3.0630978 41.8182689, 3.0631559 41.8180234, 3.0632234 41.8177788)",Carrer del Migdia,,
167409464,,,residential,30,,True,False,106.775,"LINESTRING (3.0630615 41.8183824, 3.0633373 41.8184308, 3.0636094 41.8184752, 3.0639278 41.8185208, 3.0643203 41.8185868)",Carrer del Ponent,,
167409465,,,residential,30,,True,False,48.899,"LINESTRING (3.0654266 41.818401, 3.0654713 41.8186247, 3.0655039 41.8188369)",Carrer del Puig s'Agoita,,
167409466,,,residential,30,,True,False,49.056,"LINESTRING (3.0654266 41.818401, 3.0655313 41.8183916, 3.0658 41.818363, 3.0660138 41.8183455)",Carrer dels Pescadors,,
167409455,,,residential,30,,True,False,5.726,"LINESTRING (3.0646286 41.8184311, 3.0646191 41.8184559, 3.0645996 41.8184771)",Carrer de Vicenç Bou,,
167409466,,,residential,30,,True,False,67.664,"LINESTRING (3.0646286 41.8184311, 3.0647078 41.8184663, 3.0649358 41.8184505, 3.0651836 41.8184279, 3.0654266 41.818401)",Carrer dels Pescadors,,
167409455,,,residential,30,,True,False,16.626,"LINESTRING (3.0644235 41.8184586, 3.0644129 41.8184349, 3.0644124 41.81841, 3.0644221 41.8183862, 3.064441 41.8183657, 3.0644674 41.8183504, 3.0644988 41.8183417)",Carrer de Vicenç Bou,,
167409455,,,residential,30,,True,False,17.169,"LINESTRING (3.0645996 41.8184771, 3.0645722 41.8184928, 3.0645396 41.8185013, 3.0645051 41.8185018, 3.0644721 41.8184942, 3.0644439 41.8184793, 3.0644235 41.8184586)",Carrer de Vicenç Bou,,
167409462,,,residential,30,,True,False,16.715,"LINESTRING (3.0643203 41.8185868, 3.0643719 41.8185077, 3.0644235 41.8184586)",Carrer del Nord,,
167409457,,,residential,30,,True,False,26.263,"LINESTRING (3.0662473 41.8186277, 3.0659508 41.8187111)",Carrer de l'Església,,
167409457,,,residential,30,,True,False,46.018,"LINESTRING (3.0655039 41.8188369, 3.0649844 41.8189831)",Carrer de l'Església,,
167409465,,,residential,30,,True,False,85.107,"LINESTRING (3.0655039 41.8188369, 3.0655537 41.819064, 3.0656081 41.8193014, 3.0656638 41.8195929)",Carrer del Puig s'Agoita,,
167409461,,,residential,30,,True,False,60.157,"LINESTRING (3.0629238 41.8189135, 3.0629737 41.818739, 3.0630348 41.8185036, 3.0630615 41.8183824)",Carrer del Migdia,,
167409456,,,residential,30,,True,False,66.04400000000001,"LINESTRING (3.0649844 41.8189831, 3.064895 41.81885, 3.0648066 41.8187056, 3.0647413 41.8186107, 3.0646795 41.8185078, 3.0645996 41.8184771)",Carrer de Vicenç Bou,,
168898484,,,residential,30,,False,True,15.992999999999999,"LINESTRING (3.0649844 41.8189831, 3.0649088 41.8190308, 3.0648403 41.8190787)",Carrer de l'Església,,
167409454,,,residential,30,,True,False,108.902,"LINESTRING (3.0641771 41.8192078, 3.0638629 41.8191395, 3.0635876 41.8190716, 3.0632717 41.818997, 3.0629238 41.8189135)",Carrer de Pep Ventura,,
167409462,,,residential,30,,True,False,70.28599999999999,"LINESTRING (3.0641771 41.8192078, 3.0641926 41.819069, 3.0642144 41.8189174, 3.0642503 41.818769, 3.0642983 41.8186378, 3.0643203 41.8185868)",Carrer del Nord,,
167409462,,,residential,30,,True,False,43.144999999999996,"LINESTRING (3.0641091 41.8195908, 3.0641514 41.819478, 3.0641611 41.8193606, 3.0641756 41.8192207, 3.0641771 41.8192078)",Carrer del Nord,,
168898484,,,residential,30,,False,False,84.78,"LINESTRING (3.0641091 41.8195908, 3.0641549 41.8195531, 3.0643536 41.8194918, 3.0644735 41.8193718, 3.0646791 41.819188, 3.0648403 41.8190787)",Carrer de l'Església,,
167409465,,,residential,30,,True,False,68.503,"LINESTRING (3.0656638 41.8195929, 3.0657244 41.8198776, 3.0657645 41.8200726, 3.0657967 41.8202009)",Carrer del Puig s'Agoita,,
169004247,,,residential,30,,True,False,75.77,"LINESTRING (3.0656638 41.8195929, 3.0654356 41.8196175, 3.065202 41.819641, 3.0649542 41.8196661, 3.0647575 41.8196828)",Travessera del Puig s'Agoita,,
167997543,,,residential,30,,False,False,76.334,"LINESTRING (3.0657967 41.8202009, 3.065606 41.8203578, 3.0654394 41.820512, 3.0653244 41.8206726, 3.0652825 41.8207621)",Carrer de Sant Narcís,,
167997545,,,residential,30,,False,True,196.61499999999998,"LINESTRING (3.0657967 41.8202009, 3.0659016 41.8205755, 3.065991 41.8208753, 3.0660763 41.821166, 3.0661698 41.8214567, 3.066245 41.821699, 3.0663108 41.821927)",Carrer de Santa Eliana,,
1197283735,1,,residential,30,,False,True,62.30500000000001,"LINESTRING (3.0657967 41.8202009, 3.0658498 41.8201724, 3.0661701 41.8201235, 3.0665204 41.8200634)",Carrer de Gaziel,,
1050009604,2,C-253,secondary,30,,False,True,13.168,"LINESTRING (3.0696912 41.8211698, 3.0697806 41.8212677)",Avinguda del Cavall Bernat,,
"[1050009604, 207534927]",2,C-253,secondary,30,,False,False,99.46199999999999,"LINESTRING (3.0696912 41.8211698, 3.0695831 41.8210523, 3.0690879 41.8205145, 3.069014 41.8204313)",Avinguda del Cavall Bernat,,
"[1050009608, 167430366, 1050009607]",,,residential,30,,False,False,56.451,"LINESTRING (3.0696912 41.8211698, 3.0695985 41.8212169, 3.0695596 41.8212367, 3.0694346 41.8212966, 3.069235 41.8213931, 3.0691232 41.82145)",Plaça de la Sardana,,
167628074,,,residential,30,,True,False,54.686,"LINESTRING (3.0691232 41.82145, 3.0692044 41.8215276, 3.0692537 41.8216282, 3.0693106 41.8217762, 3.0693446 41.8219061)",Plaça de la Sardana,,
"[1050009608, 167430366, 1050009607]",,,residential,30,,False,True,56.45099999999999,"LINESTRING (3.0691232 41.82145, 3.069235 41.8213931, 3.0694346 41.8212966, 3.0695596 41.8212367, 3.0695985 41.8212169, 3.0696912 41.8211698)",Plaça de la Sardana,,
1050009602,,,residential,30,,True,False,102.84800000000001,"LINESTRING (3.0693446 41.8219061, 3.069447 41.822221, 3.0695459 41.8225251, 3.069637 41.822805)",Carrer de Ricard Viladesau,,
