osmid,name,highway,oneway,reversed,length,geometry,junction,bridge,lanes,ref,maxspeed
28969730,,residential,False,True,10.124,"LINESTRING (-2.8501396 43.3563724, -2.8500827 43.3564535)",,,,,
196006086,,residential,False,False,24.535999999999998,"LINESTRING (-2.8501396 43.3563724, -2.8500664 43.3563238, -2.8499478 43.3562028)",,,,,
"[686732987, 196006087]",,residential,False,False,18.972,"LINESTRING (-2.8501396 43.3563724, -2.8502143 43.3563067, -2.8502535 43.3562826, -2.8503142 43.3562636)",,,,,
36340504,Landetxo kalea,residential,True,False,35.698,"LINESTRING (-2.8503142 43.3562636, -2.8504118 43.3562484, -2.850747 43.3562001)",,,,,
"[686732987, 196006087]",,residential,False,True,18.972,"LINESTRING (-2.8503142 43.3562636, -2.8502535 43.3562826, -2.8502143 43.3563067, -2.8501396 43.3563724)",,,,,
60878460,Calle Beko kale,tertiary,False,True,29.911,"LINESTRING (-2.8490051 43.353064, -2.8491121 43.3528065)",,,2,BI-3715,
61478565,,residential,False,False,74.909,"LINESTRING (-2.8490051 43.353064, -2.8492566 43.3531225, -2.849396 43.3528805, -2.8491121 43.3528065)",,,,,
61478564,Calle Beko kale,tertiary,False,False,162.34500000000003,"LINESTRING (-2.8490051 43.353064, -2.8489667 43.3531637, -2.8489524 43.3532185, -2.8488807 43.3533575, -2.8487348 43.3536037, -2.8483631 43.3542254, -2.8483136 43.3543184, -2.8483024 43.3543416, -2.8482441 43.3544117)",,,2,BI-3715,
60882233,Zubiaga kalea,residential,True,False,55.84,"LINESTRING (-2.8467363 43.3550128, -2.8468235 43.355019, -2.8469147 43.3550371, -2.8473437 43.3552356)",,,,,
61129514,,secondary,True,False,32.013999999999996,"LINESTRING (-2.8467363 43.3550128, -2.8467016 43.3549311, -2.8467022 43.3547287)",,,,BI-2120,
241986952,Elorduigoitia kalea,secondary,False,False,10.592,"LINESTRING (-2.8450663 43.3573059, -2.8451503 43.3572328)",,,,BI-2120,30
60749991,Garraketa etxe taldea,residential,False,False,31.472,"LINESTRING (-2.8450663 43.3573059, -2.8451257 43.3573334, -2.845424 43.3574153)",,,,,
241986952,Elorduigoitia kalea,secondary,False,True,69.469,"LINESTRING (-2.8450663 43.3573059, -2.8450233 43.357347, -2.8445249 43.357791)",,,,BI-2120,30
36340501,Elorduigoitia kalea,secondary,True,False,55.388999999999996,"LINESTRING (-2.8464833 43.3554656, -2.8466646 43.3552451, -2.8467028 43.3551875, -2.846708 43.3551797, -2.8467262 43.3551202, -2.8467363 43.3550128)",,,,BI-2120,
60750005,Aureliano Galarza kalea,residential,True,False,97.69699999999999,"LINESTRING (-2.8464833 43.3554656, -2.8464221 43.355447, -2.8458121 43.3552482, -2.8457594 43.3552446, -2.8457015 43.3552719, -2.8454827 43.3554128, -2.8454378 43.355441)",,,,,
34586067,Trobika kalea,tertiary,True,False,165.007,"LINESTRING (-2.846701 43.3544022, -2.8465976 43.3543969, -2.8465519 43.3543941, -2.8463162 43.3543797, -2.8460191 43.3543762, -2.8458327 43.3543825, -2.8450643 43.3544382, -2.8446679 43.3544703)",,,1,BI-3122,
34586717,Gamiz Bidea,residential,True,False,28.82,"LINESTRING (-2.8457335 43.3523663, -2.8455405 43.3521484)",,,,,
60821975,Mungia - Gamiz-Fika errepidea,tertiary,False,True,138.34300000000002,"LINESTRING (-2.8436904 43.3499909, -2.8436997 43.3500194, -2.843827 43.3502075, -2.8440915 43.3505157, -2.8443562 43.3508363, -2.8443972 43.3508854, -2.8445663 43.3510563)",,,,BI-3102,
694239182,,tertiary,True,False,30.744999999999997,"LINESTRING (-2.8436904 43.3499909, -2.8437463 43.3499692, -2.8437913 43.3499367, -2.8438214 43.3498962, -2.8438341 43.349851, -2.8438285 43.3498051, -2.8438048 43.3497624)",roundabout,,,,
175820025,,tertiary,True,False,21.404,"LINESTRING (-2.8426179 43.3542741, -2.8426093 43.3542489, -2.8425751 43.3542007, -2.8425282 43.3541529, -2.8424803 43.3541122)",roundabout,,,,
771675965,Trobika kalea,tertiary,True,False,48.261,"LINESTRING (-2.8435217 43.3543771, -2.8433935 43.3543612, -2.8429326 43.3543072)",,,,BI-3122,
771675966,Mastibarrena kalea,residential,True,False,58.738,"LINESTRING (-2.8435217 43.3543771, -2.8435017 43.3544525, -2.843439 43.3547793, -2.843424 43.3549003)",,,1,,
34586067,Trobika kalea,tertiary,True,False,93.336,"LINESTRING (-2.8446679 43.3544703, -2.8445166 43.3544701, -2.8436167 43.3543855, -2.8435217 43.3543771)",,,1,BI-3122,
60750004,Itxaropena kalea,residential,True,False,124.083,"LINESTRING (-2.8446679 43.3544703, -2.844694 43.3544098, -2.8447191 43.353969, -2.8447215 43.3539565, -2.8449183 43.3534636, -2.8449553 43.3533825)",,,,,
60882232,,residential,False,False,71.149,"LINESTRING (-2.8446679 43.3544703, -2.8447708 43.3545077, -2.8450539 43.3545753, -2.8454987 43.3546787)",,,,,
36355315,Aita Elorriaga kalea,residential,True,False,33.068,"LINESTRING (-2.8449553 43.3533825, -2.8450404 43.3534054, -2.8453407 43.353482)",,,,,
60750004,Itxaropena kalea,residential,True,False,41.379999999999995,"LINESTRING (-2.8449553 43.3533825, -2.8449856 43.3533109, -2.8451188 43.3530299)",,,,,
28969913,Mastibarrena kalea,residential,True,False,44.477,"LINESTRING (-2.8445925 43.3523539, -2.844548 43.3524, -2.8443162 43.3526635, -2.8442933 43.3526895)",,,1,,
61125494,,residential,True,False,92.80300000000001,"LINESTRING (-2.8445925 43.3523539, -2.8445058 43.3523106, -2.8437611 43.3519437, -2.8436432 43.3518848)",,,,,
28969908,Erribide kalea,residential,True,False,39.903000000000006,"LINESTRING (-2.8424793 43.354415, -2.842556 43.3544659, -2.8428804 43.3546229)",,,1,,
175820025,,tertiary,True,False,22.691000000000003,"LINESTRING (-2.8424793 43.354415, -2.8425635 43.3543969, -2.8426109 43.3543676, -2.8426256 43.354317, -2.8426179 43.3542741)",roundabout,,,,
429844874,Erribide kalea,residential,True,False,77.196,"LINESTRING (-2.8451909 43.3556742, -2.8452771 43.3557101, -2.8458834 43.3559712, -2.8460148 43.356025)",,,1,,
36340501,Elorduigoitia kalea,secondary,True,False,21.079,"LINESTRING (-2.8460148 43.356025, -2.8461472 43.3558617)",,,,BI-2120,
241986952,Elorduigoitia kalea,secondary,False,True,21.582,"LINESTRING (-2.8460148 43.356025, -2.8458783 43.3561918)",,,,BI-2120,30
28969912,Lehendakari Leizaola enparantza,residential,False,False,42.859,"LINESTRING (-2.8437204 43.3559331, -2.8437482 43.3558976, -2.8439864 43.3555997)",,,,,
60750002,Loradi kalea,residential,False,True,40.594,"LINESTRING (-2.8437204 43.3559331, -2.8437409 43.3559738, -2.843796 43.3560056, -2.8438393 43.3560378, -2.8438626 43.3560678, -2.8438531 43.3561083, -2.8438144 43.3561862, -2.8437913 43.3562235, -2.8437889 43.3562497)",,,,,
425117587,Loradi kalea,residential,False,False,32.032,"LINESTRING (-2.8437204 43.3559331, -2.8436164 43.3559486, -2.843561 43.3559766, -2.8434475 43.3561158)",,,,,
60750003,Lehendakari Leizaola enparantza,residential,False,False,53.803,"LINESTRING (-2.8439864 43.3555997, -2.8445658 43.3558377)",,,,,
28969912,Lehendakari Leizaola enparantza,residential,False,False,41.565,"LINESTRING (-2.8439864 43.3555997, -2.8441936 43.3553219, -2.8442312 43.355271)",,,,,
28969912,Lehendakari Leizaola enparantza,residential,False,True,42.859,"LINESTRING (-2.8439864 43.3555997, -2.8437482 43.3558976, -2.8437204 43.3559331)",,,,,
28969912,Lehendakari Leizaola enparantza,residential,False,True,41.565,"LINESTRING (-2.8442312 43.355271, -2.8441936 43.3553219, -2.8439864 43.3555997)",,,,,
60750004,Itxaropena kalea,residential,True,False,96.367,"LINESTRING (-2.8442312 43.355271, -2.8442762 43.3552006, -2.84434 43.3551062, -2.8443939 43.355037, -2.8445959 43.3545478, -2.8446679 43.3544703)",,,,,
429844874,Erribide kalea,residential,True,False,89.61699999999999,"LINESTRING (-2.8442312 43.355271, -2.8444475 43.3553592, -2.845067 43.3556238, -2.8451909 43.3556742)",,,1,,
232840809,Mastibarrena kalea,residential,False,False,41.803,"LINESTRING (-2.843424 43.3549003, -2.8431221 43.3552055)",,,,,
429844880,Erribide kalea,residential,True,False,49.402,"LINESTRING (-2.843424 43.3549003, -2.843495 43.3549385, -2.843941 43.3551367)",,,1,,
"[28969913, 771675964]",Mastibarrena kalea,residential,True,False,142.421,"LINESTRING (-2.8440076 43.3531517, -2.8440052 43.3532258, -2.8437658 43.3537464, -2.8436616 43.3539572, -2.8435804 43.354121, -2.8435581 43.3542143, -2.8435345 43.3543147, -2.8435217 43.3543771)",,,"['1', '2']",,
36355315,Aita Elorriaga kalea,residential,True,False,80.847,"LINESTRING (-2.8440076 43.3531517, -2.8441021 43.3531815, -2.8446391 43.3533095, -2.8448624 43.3533628, -2.8449553 43.3533825)",,,,,
28969913,Mastibarrena kalea,residential,True,False,15.571000000000002,"LINESTRING (-2.8442471 43.3527241, -2.8442183 43.3527602, -2.8441837 43.3528036, -2.8441504 43.3528452)",,,1,,
60821979,,residential,True,False,106.59200000000001,"LINESTRING (-2.8442471 43.3527241, -2.844189 43.352709, -2.8438049 43.3525416, -2.8437555 43.352545, -2.8437293 43.3525661, -2.8436695 43.352675, -2.843674 43.3527072, -2.8437117 43.3527257, -2.8440956 43.3528254, -2.8441504 43.3528452)",,,,,
36340500,Gamiz Bidea,residential,False,False,30.049,"LINESTRING (-2.8452735 43.3518508, -2.8450608 43.3516292)",,,,,
28969913,Mastibarrena kalea,residential,True,False,78.756,"LINESTRING (-2.8452735 43.3518508, -2.8451505 43.3519134, -2.8449024 43.3520984, -2.8446775 43.3522816, -2.8445925 43.3523539)",,,1,,
241986952,Elorduigoitia kalea,secondary,False,True,58.881,"LINESTRING (-2.8445249 43.357791, -2.8440662 43.3582023)",,,,BI-2120,30
241986952,Elorduigoitia kalea,secondary,False,False,69.469,"LINESTRING (-2.8445249 43.357791, -2.8450233 43.357347, -2.8450663 43.3573059)",,,,BI-2120,30
340128389,Elorduigoitia kalea,residential,False,True,32.285000000000004,"LINESTRING (-2.8445249 43.357791, -2.8444158 43.3577216, -2.8442205 43.3576031)",,,,,
771675960,Aritz bidea,tertiary,False,False,13.387,"LINESTRING (-2.8405721 43.3535314, -2.8404251 43.353476)",,,,,50
771675960,Aritz bidea,tertiary,False,True,129.282,"LINESTRING (-2.8405721 43.3535314, -2.8406367 43.3535565, -2.8412791 43.3538187, -2.8419664 43.3541005)",,,,,50
175820025,,tertiary,True,False,5.099,"LINESTRING (-2.842314 43.3540576, -2.8422566 43.3540766)",roundabout,,,,
175820025,,tertiary,True,False,5.55,"LINESTRING (-2.8424141 43.3543994, -2.8424793 43.354415)",roundabout,,,,
60749970,Arana Goiritar Sabin kalea,residential,True,False,18.337,"LINESTRING (-2.8424803 43.3541122, -2.8425518 43.3539557)",,,,,
175820025,,tertiary,True,False,15.238,"LINESTRING (-2.8424803 43.3541122, -2.8423945 43.3540654, -2.842314 43.3540576)",roundabout,,,,
175820025,,tertiary,True,False,20.180999999999997,"LINESTRING (-2.8422372 43.3542741, -2.8422921 43.354326, -2.8423625 43.3543773, -2.8424141 43.3543994)",roundabout,,,,
771675963,Calle Bermeo Bidea / Bermeo Bidea kalea,tertiary,True,False,17.608999999999998,"LINESTRING (-2.8422372 43.3542741, -2.8422437 43.3543247, -2.8422252 43.35438, -2.8422229 43.3544306)",,,,,
60749969,Aritz bidea,tertiary,True,False,23.63,"LINESTRING (-2.8422566 43.3540766, -2.8421462 43.3540886, -2.8420395 43.3540977, -2.8419664 43.3541005)",,,,,50
175820025,,tertiary,True,False,17.916,"LINESTRING (-2.8422566 43.3540766, -2.8422202 43.354114, -2.842199 43.3541686, -2.842205 43.354227)",roundabout,,,,
60749976,Aritz bidea,residential,False,True,647.5770000000001,"LINESTRING (-2.8416627 43.3547459, -2.8414991 43.3546465, -2.8405547 43.3540625, -2.8399077 43.3536708, -2.8397193 43.3535744, -2.8391886 43.3533339, -2.8389942 43.3532673, -2.838818 43.3532456, -2.8385948 43.3532618, -2.8384625 43.3533011, -2.8383695 43.3533578, -2.838247 43.3534681, -2.8381658 43.3535894, -2.8381327 43.3536893, -2.8381336 43.353802, -2.8381634 43.3538855, -2.8382284 43.3539919, -2.8383609 43.3540992, -2.8384754 43.354166, -2.8386001 43.3542491, -2.8387744 43.3543257, -2.838972 43.3543665, -2.8392538 43.3544079, -2.8393897 43.3544296, -2.8394967 43.3544549, -2.8395895 43.3544798, -2.8398348 43.3546179, -2.8400801 43.3547716, -2.8401799 43.3548557, -2.8402537 43.3549586, -2.8403508 43.355102, -2.8405004 43.3552231, -2.8405581 43.3552513)",,,,,
419220114,Calle Bermeo Bidea / Bermeo Bidea kalea,tertiary,False,False,57.278,"LINESTRING (-2.8416627 43.3547459, -2.841755 43.3546954, -2.8422229 43.3544306)",,,1,,
419220114,Calle Bermeo Bidea / Bermeo Bidea kalea,tertiary,False,True,91.821,"LINESTRING (-2.8416627 43.3547459, -2.8409631 43.3551485, -2.8407799 43.3552651)",,,1,,
138134039,Errekatxu kalea,residential,False,True,83.555,"LINESTRING (-2.8499034 43.3540289, -2.849736 43.3543109, -2.8496194 43.3545171, -2.8495565 43.3546425, -2.8495211 43.3547265)",,,,,
28969860,Lauaxeta Olerkaria kalea,residential,False,False,45.519999999999996,"LINESTRING (-2.848657 43.3559122, -2.8485152 43.3558467, -2.8484565 43.3558151, -2.8484043 43.3557836, -2.8483159 43.3557182, -2.8482304 43.3556489)",,,,,
"[28969729, 28969859, 28969860]",Lauaxeta Olerkaria kalea,residential,False,True,123.68099999999998,"LINESTRING (-2.848657 43.3559122, -2.8487576 43.355958, -2.8490419 43.3560965, -2.8494067 43.3562857, -2.8495347 43.3563511, -2.8495758 43.3563706, -2.8497603 43.3564637, -2.8498386 43.3564919, -2.8499354 43.3565181)",,yes,,,
34586255,Errekatxu kalea,residential,True,False,23.419,"LINESTRING (-2.848657 43.3559122, -2.8487095 43.355864, -2.8488404 43.3557492)",,,,,
36340503,Ibaibide kalea,residential,False,False,25.026,"LINESTRING (-2.8495211 43.3547265, -2.8498114 43.3548046)",,,,,
34586256,Ibaibide kalea,residential,True,False,48.998999999999995,"LINESTRING (-2.8495211 43.3547265, -2.8494203 43.3546931, -2.8489586 43.3545628)",,,,,
138134039,Errekatxu kalea,residential,False,False,83.555,"LINESTRING (-2.8495211 43.3547265, -2.8495565 43.3546425, -2.8496194 43.3545171, -2.849736 43.3543109, -2.8499034 43.3540289)",,,,,
"[34586257, 34586258, 36340503]",Ibaibide kalea,residential,False,True,43.068,"LINESTRING (-2.8503377 43.3548476, -2.8502913 43.3548317, -2.8502651 43.3548295, -2.849897 43.3548105, -2.8498671 43.3548079, -2.8498114 43.3548046)",,yes,,,
138134041,Calle Usandizaga Eresgile,residential,False,False,39.287,"LINESTRING (-2.8503377 43.3548476, -2.8503636 43.3548658, -2.8503844 43.354896, -2.8503889 43.3549366, -2.850371 43.3550848, -2.8503881 43.3551168, -2.8504332 43.3551781)",,,,,
1113349825,Larreta Zehar bidea,residential,False,False,29.626,"LINESTRING (-2.8406144 43.3499019, -2.8405296 43.3501611)",,,,,
"[699914413, 901150191]",Larreta bidea,residential,False,True,133.004,"LINESTRING (-2.8406144 43.3499019, -2.8408028 43.3499219, -2.8411214 43.3499557, -2.8418446 43.3500363, -2.8419005 43.3500419, -2.8420706 43.3500585, -2.8421515 43.3500653, -2.8422427 43.3500698)",,,,,
61478564,Calle Beko kale,tertiary,False,True,162.345,"LINESTRING (-2.8482441 43.3544117, -2.8483024 43.3543416, -2.8483136 43.3543184, -2.8483631 43.3542254, -2.8487348 43.3536037, -2.8488807 43.3533575, -2.8489524 43.3532185, -2.8489667 43.3531637, -2.8490051 43.353064)",,,2,BI-3715,
195438732,Arizpetxu kalea,residential,True,False,37.379,"LINESTRING (-2.8482441 43.3544117, -2.8482368 43.3546046, -2.8482467 43.3547476)",,,,,
"[239938616, 656704794, 60878459]","['Alkartasuna kalea', 'Calle Beko kale']",tertiary,True,False,125.46099999999998,"LINESTRING (-2.8482441 43.3544117, -2.8482092 43.3544278, -2.8480153 43.3544396, -2.8479671 43.3544425, -2.8476885 43.3544367, -2.847386 43.354429, -2.8471574 43.3544208, -2.8468853 43.3544108, -2.846851 43.3544104, -2.846701 43.3544022)",,,2,"['BI-3122', 'BI-3715']",
60821995,,residential,False,False,85.54,"LINESTRING (-2.8427249 43.3533316, -2.8417969 43.3529622)",,,,,
60749971,Arana Goiritar Sabin kalea,residential,True,False,37.286,"LINESTRING (-2.8427249 43.3533316, -2.8426813 43.3534301, -2.8426139 43.3535847, -2.8425813 43.3536502)",,,,,
60749976,Aritz bidea,residential,False,False,647.5769999999999,"LINESTRING (-2.8405581 43.3552513, -2.8405004 43.3552231, -2.8403508 43.355102, -2.8402537 43.3549586, -2.8401799 43.3548557, -2.8400801 43.3547716, -2.8398348 43.3546179, -2.8395895 43.3544798, -2.8394967 43.3544549, -2.8393897 43.3544296, -2.8392538 43.3544079, -2.838972 43.3543665, -2.8387744 43.3543257, -2.8386001 43.3542491, -2.8384754 43.354166, -2.8383609 43.3540992, -2.8382284 43.3539919, -2.8381634 43.3538855, -2.8381336 43.353802, -2.8381327 43.3536893, -2.8381658 43.3535894, -2.838247 43.3534681, -2.8383695 43.3533578, -2.8384625 43.3533011, -2.8385948 43.3532618, -2.838818 43.3532456, -2.8389942 43.3532673, -2.8391886 43.3533339, -2.8397193 43.3535744, -2.8399077 43.3536708, -2.8405547 43.3540625, -2.8414991 43.3546465, -2.8416627 43.3547459)",,,,,
419220115,,tertiary,True,False,18.648000000000003,"LINESTRING (-2.8405581 43.3552513, -2.8405279 43.3552767, -2.8405094 43.3553074, -2.840504 43.3553407, -2.8405122 43.3553737, -2.8405334 43.3554035)",roundabout,,2,,
36340504,Landetxo kalea,residential,True,False,72.81,"LINESTRING (-2.8514018 43.3561154, -2.8514626 43.3561077, -2.8515699 43.3560737, -2.8518421 43.356024, -2.8522768 43.3559694)",,,,,
"[195579622, 195579623]","['Calle Landetxo', 'Calle Guridi Ersgille']",residential,True,False,26.947,"LINESTRING (-2.8522768 43.3559694, -2.8522753 43.3559218, -2.8522886 43.3557587, -2.8522814 43.3557278)",,,,,
60749983,Calle Intxausti Eresgile,residential,True,False,85.172,"LINESTRING (-2.8514842 43.3552278, -2.8513334 43.3552196, -2.8505003 43.3551774, -2.8504332 43.3551781)",,,,,
820267868,Intxausti Eresgille kalea,residential,True,False,50.078,"LINESTRING (-2.8514842 43.3552278, -2.8514783 43.3552782, -2.8514399 43.3556412, -2.8514334 43.3556766)",,,,,
36340503,Ibaibide kalea,residential,False,True,25.026,"LINESTRING (-2.8498114 43.3548046, -2.8495211 43.3547265)",,,,,
"[34586257, 34586258, 36340503]",Ibaibide kalea,residential,False,False,43.068,"LINESTRING (-2.8498114 43.3548046, -2.8498671 43.3548079, -2.849897 43.3548105, -2.8502651 43.3548295, -2.8502913 43.3548317, -2.8503377 43.3548476)",,yes,,,
195812035,Ibaigane kalea,residential,False,True,82.006,"LINESTRING (-2.8498114 43.3548046, -2.8497683 43.3548839, -2.8495555 43.3553417, -2.8494399 43.3554883)",,,,,
195579268,Ibaigane kalea,residential,False,False,49.674,"LINESTRING (-2.8494399 43.3554883, -2.8491118 43.355866)",,,,,
195579269,Ibaigane kalea,residential,False,True,98.312,"LINESTRING (-2.8494399 43.3554883, -2.8496943 43.3556035, -2.8493712 43.3559815, -2.8491118 43.355866)",,,,,
195812035,Ibaigane kalea,residential,False,False,82.006,"LINESTRING (-2.8494399 43.3554883, -2.8495555 43.3553417, -2.8497683 43.3548839, -2.8498114 43.3548046)",,,,,
60749984,Landetxo kalea,residential,True,False,49.67700000000001,"LINESTRING (-2.8514334 43.3556766, -2.851428 43.3557159, -2.8513811 43.3560386, -2.8513745 43.3560838, -2.8514018 43.3561154)",,,,,
36340504,Landetxo kalea,residential,True,False,26.994,"LINESTRING (-2.8510734 43.3561592, -2.8514018 43.3561154)",,,,,
60749986,Calle Guridi Ersgille,residential,True,False,79.60900000000001,"LINESTRING (-2.8510734 43.3561592, -2.851063 43.3560913, -2.8511027 43.3557287, -2.8511104 43.3556917, -2.8511379 43.3556675, -2.8513836 43.3556751, -2.8514334 43.3556766)",,,,,
138134040,Usandizaga Eresgile Kalea,residential,True,False,121.144,"LINESTRING (-2.8504332 43.3551781, -2.8504353 43.3552413, -2.8503189 43.3561602, -2.8503142 43.3562636)",,,,,
138134041,Calle Usandizaga Eresgile,residential,False,True,39.287,"LINESTRING (-2.8504332 43.3551781, -2.8503881 43.3551168, -2.850371 43.3550848, -2.8503889 43.3549366, -2.8503844 43.354896, -2.8503636 43.3548658, -2.8503377 43.3548476)",,,,,
60749985,,residential,False,True,50.935,"LINESTRING (-2.850792 43.3557432, -2.8507531 43.356141, -2.850747 43.3562001)",,,,,
36340504,Landetxo kalea,residential,True,False,26.778,"LINESTRING (-2.850747 43.3562001, -2.8510734 43.3561592)",,,,,
60749985,,residential,False,False,50.935,"LINESTRING (-2.850747 43.3562001, -2.8507531 43.356141, -2.850792 43.3557432)",,,,,
60750007,Olalde kalea,residential,True,False,32.268,"LINESTRING (-2.8485119 43.3564148, -2.8484287 43.3563648, -2.8481923 43.3562412)",,,,,
60750011,Olalde kalea,residential,False,False,67.96600000000001,"LINESTRING (-2.8485119 43.3564148, -2.8485015 43.3564674, -2.8484675 43.3565335, -2.8481026 43.3569425)",,,,,
36340501,Elorduigoitia kalea,secondary,True,False,34.611,"LINESTRING (-2.8462552 43.355729, -2.8463266 43.3556452, -2.8464833 43.3554656)",,,,BI-2120,
60750006,Sagardi kalea,residential,True,False,73.561,"LINESTRING (-2.8462552 43.355729, -2.8462048 43.3557059, -2.84554 43.3554672, -2.845474 43.3554467, -2.8454378 43.355441)",,,,,
36357943,Neurketa kalea,residential,True,False,27.241999999999997,"LINESTRING (-2.8478543 43.3560688, -2.8478113 43.3561103, -2.8476659 43.3562718)",,,,,
"[60750008, 61974082, 820267869]","['Neurketa kalea', 'Olalde kalea']",residential,True,False,97.155,"LINESTRING (-2.8478543 43.3560688, -2.847773 43.3560404, -2.8474418 43.3558858, -2.8473802 43.3558775, -2.8473313 43.3559317, -2.8470611 43.356259, -2.8470411 43.3562851)",,,,,
36357943,Neurketa kalea,residential,True,False,36.005,"LINESTRING (-2.8474997 43.3564807, -2.847316 43.3567049, -2.8472996 43.3567307, -2.8472923 43.3567647)",,,,,
60749993,Berteiz kalea,residential,True,False,25.479,"LINESTRING (-2.847204 43.3568082, -2.8471481 43.3567963, -2.8469328 43.3566944)",,,,,
60749994,Berteiz kalea,residential,True,False,13.172,"LINESTRING (-2.847204 43.3568082, -2.8472033 43.3568251, -2.8472098 43.3568414, -2.8472228 43.3568554, -2.8472411 43.3568659, -2.8472629 43.3568717, -2.8472861 43.3568725, -2.8473086 43.356868)",roundabout,,,,
60750011,Olalde kalea,residential,False,True,67.96600000000001,"LINESTRING (-2.8481026 43.3569425, -2.8484675 43.3565335, -2.8485015 43.3564674, -2.8485119 43.3564148)",,,,,
60749994,Berteiz kalea,residential,True,False,3.266,"LINESTRING (-2.8473086 43.356868, -2.8473257 43.3568602, -2.8473394 43.3568494)",roundabout,,,,
60749993,Berteiz kalea,residential,True,False,59.659,"LINESTRING (-2.8464848 43.3564974, -2.8463927 43.3564512, -2.8459683 43.3562384, -2.8458783 43.3561918)",,,,,
241986952,Elorduigoitia kalea,secondary,False,False,21.582,"LINESTRING (-2.8458783 43.3561918, -2.8460148 43.356025)",,,,BI-2120,30
196093632,Loradi kalea,residential,False,False,124.11500000000001,"LINESTRING (-2.8458783 43.3561918, -2.8457396 43.3562083, -2.8456573 43.356229, -2.8455972 43.3562656, -2.8454599 43.3563909, -2.8452714 43.3565123, -2.8450689 43.3566115, -2.8449724 43.3566329, -2.8448517 43.3566271, -2.8447241 43.3566, -2.8445806 43.3565519)",,,,,
241986952,Elorduigoitia kalea,secondary,False,True,130.629,"LINESTRING (-2.8458783 43.3561918, -2.8457657 43.3563559, -2.8455009 43.3568397, -2.8454319 43.3569434, -2.845344 43.3570557, -2.8451503 43.3572328)",,,,BI-2120,30
60749987,,residential,False,False,27.401,"LINESTRING (-2.8498091 43.358285, -2.8498045 43.3580386)",,,,,
60749987,,residential,False,True,27.401,"LINESTRING (-2.8498045 43.3580386, -2.8498091 43.358285)",,,,,
195261680,Olalde Beresia Kalea,residential,False,True,103.28899999999999,"LINESTRING (-2.8498045 43.3580386, -2.8498723 43.358014, -2.8499141 43.3579751, -2.8504858 43.3573714, -2.8505548 43.3572949)",,,2,,
195815096,Olalde Beresia Kalea,residential,False,False,97.496,"LINESTRING (-2.8498045 43.3580386, -2.8497491 43.3580252, -2.849675 43.3579978, -2.8488898 43.3576025, -2.8487979 43.3575594)",,,2,,
60749989,,residential,False,True,62.602000000000004,"LINESTRING (-2.848263 43.3580254, -2.8486655 43.3575996, -2.8487153 43.3575707)",,,,,
