osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction,maxspeed
56002059,False,N-601,Avenida de Madrid,residential,False,18.713,"LINESTRING (-4.7190304 41.5862718, -4.7190385 41.5862102, -4.7190506 41.5861042)",,,
185103376,True,,,residential,False,70.18,"LINESTRING (-4.7190304 41.5862718, -4.7189595 41.5865705, -4.7189381 41.5866605, -4.7189518 41.5868149, -4.718974 41.5868494, -4.7190153 41.5868798)",1,,
56002059,False,N-601,Avenida de Madrid,residential,False,4.522,"LINESTRING (-4.7192404 41.584513, -4.7192477 41.5844727)",,,
56002059,False,N-601,Avenida de Madrid,residential,True,177.638,"LINESTRING (-4.7192404 41.584513, -4.7192275 41.5846177, -4.7191891 41.5849284, -4.7191627 41.5851421, -4.7191351 41.5853811, -4.7190896 41.585776, -4.7190506 41.5861042)",,,
97175596,False,,Camino Barreros,residential,True,68.974,"LINESTRING (-4.7192404 41.584513, -4.7190364 41.5845333, -4.7185331 41.5845833, -4.7184182 41.584594)",,,
183403213,False,,Avenida del Estadio,residential,False,341.687,"LINESTRING (-4.7265292 41.5871427, -4.7264363 41.5868352, -4.7262756 41.5863175, -4.7261407 41.5859248, -4.7258261 41.5849147, -4.7255817 41.5841528)",,,
710377639,True,,,residential,False,15.164,"LINESTRING (-4.7265292 41.5871427, -4.7264572 41.5871845, -4.7264264 41.5872487)",,roundabout,
1216227652,True,,Avenida de la Laguna,residential,False,82.07499999999999,"LINESTRING (-4.7252464 41.5838236, -4.7251736 41.583809, -4.724966 41.5838138, -4.7242643 41.5838538)",2,,
1216227654,True,,,residential,False,11.498000000000001,"LINESTRING (-4.7252464 41.5838236, -4.7252054 41.5838582, -4.7251803 41.5839122)",,roundabout,
58758746,False,,Avenida de la Nava,residential,True,61.269,"LINESTRING (-4.7266318 41.5821779, -4.7265603 41.5827263)",,,
97176405,False,,Calle de Ramón J. Sender,residential,False,8.413,"LINESTRING (-4.7266318 41.5821779, -4.7266727 41.5821087)",,,
262093957,True,,Calle del Sol,residential,False,59.009,"LINESTRING (-4.7266318 41.5821779, -4.7259269 41.5821178)",,,
37899436,False,,Calle del 3 de Abril,residential,True,34.915,"LINESTRING (-4.7231964 41.5819491, -4.7230983 41.5816438)",,,
37899436,False,,Calle del 3 de Abril,residential,False,69.88,"LINESTRING (-4.7231964 41.5819491, -4.7232854 41.5823633, -4.7232805 41.5825722)",,,
262093957,True,,Calle del Sol,residential,False,50.830000000000005,"LINESTRING (-4.7231964 41.5819491, -4.7228582 41.581904, -4.7226433 41.5818655, -4.722598 41.5818573)",,,
48633518,True,,Calle Real,residential,False,53.273,"LINESTRING (-4.7220143 41.5817513, -4.7219823 41.5812728)",,,
262093957,True,,Calle del Sol,residential,False,71.498,"LINESTRING (-4.7220143 41.5817513, -4.7211555 41.5817235)",,,
56002059,False,N-601,Avenida de Madrid,residential,False,9.595,"LINESTRING (-4.7195063 41.5793762, -4.7194757 41.579293)",,,
56002059,False,N-601,Avenida de Madrid,residential,True,110.69500000000001,"LINESTRING (-4.7195063 41.5793762, -4.7195322 41.5795092, -4.7195616 41.579701, -4.7195895 41.5798836, -4.7196123 41.5801329, -4.719623 41.5802504, -4.7196223 41.580367)",,,
185100004,True,,Calle Castilla,residential,False,14.108,"LINESTRING (-4.7195063 41.5793762, -4.7196046 41.5793625, -4.719673 41.5793528)",,,
37899421,False,,Avenida de la Laguna,residential,True,57.463,"LINESTRING (-4.7257307 41.5837903, -4.7264201 41.5838242)",,,
97176440,True,,Calle de los Juncos,residential,False,14.681,"LINESTRING (-4.7257307 41.5837903, -4.7257432 41.5836586)",,,
308750546,True,,Avenida de la Laguna,residential,False,25.881,"LINESTRING (-4.7257307 41.5837903, -4.72542 41.5838032)",,,
183403211,True,,,residential,False,15.207999999999998,"LINESTRING (-4.72542 41.5838032, -4.7253592 41.5837947, -4.7252977 41.5838023, -4.7252464 41.5838236)",,roundabout,
48633517,True,,,residential,False,8.147,"LINESTRING (-4.7266269 41.5871374, -4.7265292 41.5871427)",,roundabout,
100519198,False,,Calle del Arlanza,residential,True,41.71,"LINESTRING (-4.7263625 41.5848262, -4.7268618 41.5847911)",,,
262082275,True,,Calle del Esgueva,residential,False,117.26,"LINESTRING (-4.7263625 41.5848262, -4.7263882 41.5850274, -4.7265464 41.5854499, -4.7266757 41.5856597, -4.7267764 41.5858261)",,,
37899421,False,,Avenida de la Laguna,residential,False,6.398,"LINESTRING (-4.7264961 41.5838331, -4.7264201 41.5838242)",,,
37899421,False,,Avenida de la Laguna,residential,True,42.889,"LINESTRING (-4.7264961 41.5838331, -4.7270043 41.5838985)",,,
262082275,True,,Calle del Esgueva,residential,False,111.37200000000001,"LINESTRING (-4.7264961 41.5838331, -4.726391 41.5842525, -4.7263617 41.5844528, -4.7263625 41.5848262)",,,
320101613,True,,Avenida de Puente Duero,residential,False,12.273,"LINESTRING (-4.7259361 41.5811247, -4.7257946 41.581156)",,,30
97175603,False,,Calle de Severo Ochoa,residential,False,153.792,"LINESTRING (-4.7259361 41.5811247, -4.7258534 41.5805082, -4.7258213 41.5801793, -4.7257745 41.579747)",,,
97175592,False,,Paseo de la Democracia,residential,False,21.468,"LINESTRING (-4.7253067 41.5812592, -4.7253001 41.5810662)",,,
320101613,True,,Avenida de Puente Duero,residential,False,66.682,"LINESTRING (-4.7253067 41.5812592, -4.7247665 41.5813738, -4.724529 41.5814007)",,,30
48633518,True,,Calle Real,residential,False,69.301,"LINESTRING (-4.7219823 41.5812728, -4.7220444 41.5806513)",,,
300760338,False,,Calle del Arrabal,residential,False,84.429,"LINESTRING (-4.7219823 41.5812728, -4.7224065 41.5813123, -4.7227097 41.5813134, -4.7229941 41.5813129)",,,
300760338,False,,Calle del Arrabal,residential,True,74.79499999999999,"LINESTRING (-4.7219823 41.5812728, -4.7215371 41.5812524, -4.7210845 41.58127)",,,
37899436,False,,Calle del 3 de Abril,residential,False,37.801,"LINESTRING (-4.7229941 41.5813129, -4.7230983 41.5816438)",,,
37899436,False,,Calle del 3 de Abril,residential,True,65.041,"LINESTRING (-4.7229941 41.5813129, -4.7230619 41.5809624, -4.7231121 41.5807347)",,,
300760338,False,,Calle del Arrabal,residential,False,107.906,"LINESTRING (-4.7229941 41.5813129, -4.7235543 41.5813079, -4.7242883 41.5813583)",,,
300760338,False,,Calle del Arrabal,residential,True,84.429,"LINESTRING (-4.7229941 41.5813129, -4.7227097 41.5813134, -4.7224065 41.5813123, -4.7219823 41.5812728)",,,
300760338,False,,Calle del Arrabal,residential,False,10.292,"LINESTRING (-4.7242883 41.5813583, -4.7244067 41.5813852)",,,
97176436,False,,Calle de Camilo José Cela,residential,True,50.312,"LINESTRING (-4.7242883 41.5813583, -4.7241328 41.5811809, -4.7238885 41.5810248)",,,
300760338,False,,Calle del Arrabal,residential,True,107.906,"LINESTRING (-4.7242883 41.5813583, -4.7235543 41.5813079, -4.7229941 41.5813129)",,,
262093957,True,,Calle del Sol,residential,False,52.843,"LINESTRING (-4.7243143 41.5819514, -4.7236809 41.5819144)",,,
185100009,True,,Calle de las Huertas,residential,False,80.289,"LINESTRING (-4.7243143 41.5819514, -4.7242197 41.5825051, -4.7241797 41.5826662)",,,
