osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,junction,access
372219593,False,Camino de la Virgen de la Cabeza,residential,False,111.19,"LINESTRING (-3.3301841 40.5493068, -3.3296177 40.5502094)",,,,,
203764521,False,Camino de las Ermitas,residential,True,77.769,"LINESTRING (-3.3301841 40.5493068, -3.3296359 40.5494424, -3.3293431 40.5495795)",,,,,
32918359,False,Calle Mayor,tertiary,False,18.313,"LINESTRING (-3.3286702 40.5525012, -3.3288161 40.5523794)",M-121,,,,
305482757,False,Camino del Aristón,residential,True,17.038,"LINESTRING (-3.3286702 40.5525012, -3.3286667 40.552348)",,,,,
32918359,False,Calle Mayor,tertiary,True,32.673,"LINESTRING (-3.3286702 40.5525012, -3.3284605 40.5527071, -3.3284321 40.5527327)",M-121,,,,
32918359,False,Calle Mayor,tertiary,False,4.92,"LINESTRING (-3.3278724 40.5531912, -3.3279109 40.553158)",M-121,,,,
32918359,False,Calle Mayor,tertiary,True,65.228,"LINESTRING (-3.3278724 40.5531912, -3.3278146 40.5532482, -3.3274014 40.553656)",M-121,,,,
203764506,True,Calle de la Estación,residential,False,68.626,"LINESTRING (-3.3278724 40.5531912, -3.3277473 40.5531375, -3.3274935 40.5530285, -3.3271448 40.5529195)",,1,20,,
410560082,False,Camino del Fresno,residential,False,78.051,"LINESTRING (-3.3309003 40.5550107, -3.3301054 40.554653)",,,,,
410560082,False,Camino del Fresno,residential,True,46.042,"LINESTRING (-3.3309003 40.5550107, -3.3313805 40.5552065)",,,,,
28280916,False,Camino del Fresno,residential,True,74.259,"LINESTRING (-3.3330738 40.5559446, -3.3337878 40.5563341)",,,,,
28280919,False,Calle de Alcalá,residential,True,66.729,"LINESTRING (-3.3330738 40.5559446, -3.3336758 40.5555561)",,,,,
203764494,False,Avenida de Cervantes,residential,False,103.123,"LINESTRING (-3.3330738 40.5559446, -3.3321407 40.5565425)",,2,30,,
410560082,False,Camino del Fresno,residential,False,79.093,"LINESTRING (-3.3330738 40.5559446, -3.3322617 40.5555907)",,,,,
203764494,False,Avenida de Cervantes,residential,True,70.932,"LINESTRING (-3.3227314 40.5556269, -3.3227336 40.5556657, -3.322748 40.5556937, -3.3228111 40.555732, -3.3233877 40.5559885)",,2,30,,
477250103,False,Camino del Cementerio,residential,False,114.287,"LINESTRING (-3.3227314 40.5556269, -3.3228685 40.5555964, -3.3235364 40.5554369, -3.3237949 40.5553226, -3.3238808 40.5552915, -3.3239913 40.5552658)",,,,,
32918415,False,Calle Santos Niños,residential,True,30.723,"LINESTRING (-3.3235572 40.554786, -3.3237555 40.5545544)",,,,,
28280933,False,Calle de Valdelacueva,residential,True,44.154,"LINESTRING (-3.3235572 40.554786, -3.3233089 40.5546645, -3.3231179 40.5545709)",,,,,
524633482,True,Calle Santos Niños,residential,False,126.599,"LINESTRING (-3.3235572 40.554786, -3.323454 40.5548988, -3.3232973 40.5550304, -3.3229762 40.5552326, -3.3226748 40.5554272, -3.3226714 40.555469, -3.3227005 40.5555366, -3.3227314 40.5556269)",,,,,
203804938,False,Calle Cristo,residential,False,13.841,"LINESTRING (-3.3241463 40.5552248, -3.3242997 40.5551811)",,,,,
203804938,False,Calle Cristo,residential,True,13.866,"LINESTRING (-3.3241463 40.5552248, -3.3239913 40.5552658)",,,,,
28280935,False,Calle de Tirso de Molina,residential,False,49.218,"LINESTRING (-3.3241463 40.5552248, -3.3241969 40.5553244, -3.3245675 40.5555075)",,,,,
28280935,False,Calle de Tirso de Molina,residential,True,61.583,"LINESTRING (-3.3269325 40.5565799, -3.3263063 40.5562964)",,,,,
203799114,False,Camino de Bujes,residential,False,45.663,"LINESTRING (-3.3269325 40.5565799, -3.3266379 40.5569242)",,,,,
203799114,False,Camino de Bujes,residential,True,8.894,"LINESTRING (-3.3269325 40.5565799, -3.326996 40.5565161)",,,,,
203799114,False,Camino de Bujes,residential,False,20.071,"LINESTRING (-3.3271619 40.5563869, -3.326996 40.5565161)",,,,,
525216793,False,Calle Barquillo,residential,True,14.729,"LINESTRING (-3.3271619 40.5563869, -3.3272846 40.5562928)",,,,,
203799114,False,Camino de Bujes,residential,False,67.085,"LINESTRING (-3.3262893 40.5573412, -3.3258733 40.5578551)",,,,,
203799114,False,Camino de Bujes,residential,True,54.93,"LINESTRING (-3.3262893 40.5573412, -3.3266379 40.5569242)",,,,,
203764494,False,Avenida de Cervantes,residential,False,59.129999999999995,"LINESTRING (-3.3262893 40.5573412, -3.3261924 40.5572938, -3.3256938 40.5570618)",,2,30,,
203764494,False,Avenida de Cervantes,residential,True,207.90800000000002,"LINESTRING (-3.3262893 40.5573412, -3.3270876 40.5576301, -3.3278823 40.5578382, -3.3282487 40.557906, -3.3286051 40.5579393)",,2,30,,
410560082,False,Camino del Fresno,residential,True,2.389,"LINESTRING (-3.3322379 40.5555791, -3.3322617 40.5555907)",,,,,
410560082,False,Camino del Fresno,residential,False,61.016000000000005,"LINESTRING (-3.3322379 40.5555791, -3.3320123 40.5554808, -3.3316114 40.5553061)",,,,,
28280940,True,Calle de Lope de Rueda,residential,False,69.915,"LINESTRING (-3.330548 40.5565631, -3.3312454 40.5562246)",,1,20,,
203764495,True,Calle Agustín Moreto,residential,False,84.655,"LINESTRING (-3.330548 40.5565631, -3.3311738 40.5571577)",,1,20,,
525462805,True,Calle de Lope de Rueda,residential,False,97.649,"LINESTRING (-3.330548 40.5565631, -3.3302236 40.5567448, -3.3298929 40.5569276, -3.3295898 40.557051)",,1,20,,
32918278,True,Calle de la Rosa,residential,False,48.592,"LINESTRING (-3.3254624 40.5513635, -3.3259591 40.5515838)",,,,,
203764521,False,Camino de las Ermitas,residential,False,14.426,"LINESTRING (-3.3254624 40.5513635, -3.3255554 40.5512547)",,,,,
203764521,False,Camino de las Ermitas,residential,True,53.623,"LINESTRING (-3.3254624 40.5513635, -3.3254043 40.551471, -3.3253555 40.5515823, -3.3252701 40.5518224)",,,,,
525463333,False,Calle de la Estación,residential,True,60.643,"LINESTRING (-3.3251821 40.5522249, -3.3254396 40.5523188, -3.3258243 40.5524684)",,,,,
525686879,True,,residential,False,10.892,"LINESTRING (-3.3251821 40.5522249, -3.3251946 40.5522116, -3.3252009 40.552196, -3.3252004 40.5521797, -3.325193 40.5521643, -3.3251796 40.5521516, -3.3251615 40.5521428)",,1,,roundabout,
203764494,False,Avenida de Cervantes,residential,True,103.123,"LINESTRING (-3.3321407 40.5565425, -3.3330738 40.5559446)",,2,30,,
203807370,True,Calle Valle Inclán,residential,False,77.872,"LINESTRING (-3.3321407 40.5565425, -3.3326935 40.5571029)",,,,,
203764494,False,Avenida de Cervantes,residential,False,106.73500000000001,"LINESTRING (-3.3321407 40.5565425, -3.3315244 40.5569699, -3.3311738 40.5571577)",,2,30,,
203764512,True,Camino de Carrevillar,residential,False,83.49,"LINESTRING (-3.3312454 40.5562246, -3.3321407 40.5565425)",,1,20,,
28280940,True,Calle de Lope de Rueda,residential,False,111.815,"LINESTRING (-3.3312454 40.5562246, -3.3318268 40.5559325, -3.3319678 40.5558504, -3.3321075 40.5557301, -3.3322379 40.5555791)",,1,20,,
203796289,True,Travesía de la Espada,residential,False,38.187,"LINESTRING (-3.3296631 40.5551928, -3.3299182 40.5554763)",,,,,
