osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
23024443,False,Prolongación Ronda Santo Domingo,tertiary,True,100.889,2,,30,"LINESTRING (-0.9404437 38.0862799, -0.9404284 38.0862293, -0.9403042 38.0858184, -0.9402063 38.0854852, -0.9401963 38.0853946)",,
42310440,False,Calle Ecce-Homo,residential,False,90.389,,,,"LINESTRING (-0.9404437 38.0862799, -0.9405251 38.0862556, -0.9414129 38.0859991)",,
23024443,False,Prolongación Ronda Santo Domingo,tertiary,True,50.269,2,,30,"LINESTRING (-0.9405723 38.0867205, -0.9404437 38.0862799)",,
41728345,False,Calle Pintor Agrasot,tertiary,False,72.678,2,CV-9243,30,"LINESTRING (-0.9405723 38.0867205, -0.94041 38.0867643, -0.9398757 38.0869013, -0.9397831 38.0869238)",,
41728346,False,Calle Ronda de Santo Domingo,tertiary,False,133.88400000000001,3,CV-9245,50,"LINESTRING (-0.9405723 38.0867205, -0.9405723 38.0870618, -0.9405767 38.0871145, -0.9405655 38.0873758, -0.9405019 38.0877944, -0.9404828 38.0879204)",,
23024481,True,Calle San Juan,residential,False,121.469,1,,30,"LINESTRING (-0.9404828 38.0879204, -0.9406342 38.0878846, -0.9408392 38.0878106, -0.9410346 38.0877421, -0.9414223 38.0876049, -0.9417511 38.0874796)",,
41728346,False,Calle Ronda de Santo Domingo,tertiary,False,80.41199999999999,3,CV-9245,50,"LINESTRING (-0.9404828 38.0879204, -0.9403781 38.0883414, -0.9403368 38.0885076, -0.9403063 38.0886301)",,
41728346,False,Calle Ronda de Santo Domingo,tertiary,True,133.88400000000001,3,CV-9245,50,"LINESTRING (-0.9404828 38.0879204, -0.9405019 38.0877944, -0.9405655 38.0873758, -0.9405767 38.0871145, -0.9405723 38.0870618, -0.9405723 38.0867205)",,
23024444,True,Calle Ramón Sijé,residential,False,101.113,1,,30,"LINESTRING (-0.9403063 38.0886301, -0.941336 38.0882177)",,
41728346,False,Calle Ronda de Santo Domingo,tertiary,True,80.412,3,CV-9245,50,"LINESTRING (-0.9403063 38.0886301, -0.9403368 38.0885076, -0.9403781 38.0883414, -0.9404828 38.0879204)",,
1127284086,False,Calle Ronda de Santo Domingo,tertiary,False,40.184000000000005,2,CV-9245,30,"LINESTRING (-0.9403063 38.0886301, -0.9402627 38.0888382, -0.9402576 38.0888565, -0.9402079 38.0889823)",,
23024445,False,Calle Ruiz Capdepón,residential,True,16.003,,,,"LINESTRING (-0.9437038 38.0873919, -0.9436691 38.0872506)",,
"[46039472, 1093981940]",False,"['Calle Ruiz Capdepón', 'Calle Miguel Hernández']",residential,False,134.016,2,,30,"LINESTRING (-0.9437038 38.0873919, -0.9439308 38.088009, -0.9436647 38.0881772, -0.9436008 38.088217, -0.9434452 38.0883199, -0.94338 38.0883676)",,
23024612,False,Calle Reales,living_street,False,18.4,1,,30,"LINESTRING (-0.9420977 38.0879078, -0.9419885 38.0877664)",,
23024444,True,Calle Ramón Sijé,residential,False,87.38999999999999,1,,30,"LINESTRING (-0.9420977 38.0879078, -0.9424843 38.0877668, -0.9430211 38.0876103)",,
23024612,False,Calle Reales,living_street,True,32.631,1,,30,"LINESTRING (-0.9420977 38.0879078, -0.9421725 38.0879979, -0.9423065 38.0881509)",,
23024456,False,Calle Ancha,living_street,True,66.801,1,,30,"LINESTRING (-0.94338 38.0883676, -0.9438241 38.0888562)",,
46039472,False,Calle Miguel Hernández,residential,False,122.40500000000002,2,,30,"LINESTRING (-0.94338 38.0883676, -0.9432288 38.0884633, -0.9432141 38.0884719, -0.9430558 38.0885623, -0.9429799 38.0886076, -0.9428833 38.0886607, -0.9425596 38.0888587, -0.9423178 38.0889861, -0.9422541 38.0890197)",,
"[46039472, 1093981940]",False,"['Calle Ruiz Capdepón', 'Calle Miguel Hernández']",residential,True,134.016,2,,30,"LINESTRING (-0.94338 38.0883676, -0.9434452 38.0883199, -0.9436008 38.088217, -0.9436647 38.0881772, -0.9439308 38.088009, -0.9437038 38.0873919)",,
23024456,False,Calle Ancha,living_street,False,66.801,1,,30,"LINESTRING (-0.9438241 38.0888562, -0.94338 38.0883676)",,
23024614,True,Calle Tintoreros,living_street,False,20.454,,,,"LINESTRING (-0.9429201 38.0870144, -0.9427178 38.0869223)",,
23024445,False,Calle Ruiz Capdepón,residential,False,16.003,,,,"LINESTRING (-0.9436691 38.0872506, -0.9437038 38.0873919)",,
1125440565,True,Calle Santa Lucía,residential,False,25.028,,,,"LINESTRING (-0.9436691 38.0872506, -0.9438962 38.0871138)",,
1126471739,True,,residential,False,6.458,,,,"LINESTRING (-0.9436691 38.0872506, -0.9436556 38.0871935)",,
23024614,True,Calle Tintoreros,living_street,False,53.489,,,,"LINESTRING (-0.9435157 38.0869065, -0.9429201 38.0870144)",,
1126471736,True,Calle El Paseo,residential,False,30.625,1,,30,"LINESTRING (-0.9435157 38.0869065, -0.943547 38.0870542, -0.9435557 38.0871013, -0.9435563 38.0871048, -0.943563 38.0871397, -0.9435807 38.0871764)",,
"[23024480, 23024477]",True,"['Calle Cedaceros', 'Calle Campillo']",living_street,False,85.91499999999999,,,,"LINESTRING (-0.9435807 38.0871764, -0.9433634 38.0872409, -0.9430311 38.0873179, -0.9429633 38.0870861, -0.9429201 38.0870144)",,
1126471736,True,Calle El Paseo,residential,False,7.015,1,,30,"LINESTRING (-0.9435807 38.0871764, -0.9436006 38.0871872, -0.9436328 38.0871935, -0.9436556 38.0871935)",,
23024623,True,Calle Pintor Agrasot,tertiary,False,50.038,1,,50,"LINESTRING (-0.9434501 38.0858923, -0.942996 38.0860324, -0.9429204 38.0860612)",,
23024481,True,Calle San Juan,residential,False,131.929,1,,30,"LINESTRING (-0.9427178 38.0869223, -0.9429131 38.086713, -0.9431104 38.0864767, -0.943208 38.0863099, -0.9432799 38.0861493, -0.9433869 38.086001, -0.9434049 38.0859728, -0.9434501 38.0858923)",,
23024481,True,Calle San Juan,residential,False,12.516,1,,30,"LINESTRING (-0.9426269 38.0870092, -0.9427178 38.0869223)",,
23024612,False,Calle Reales,living_street,True,38.062,1,,30,"LINESTRING (-0.9417511 38.0874796, -0.9419885 38.0877664)",,
23024481,True,Calle San Juan,residential,False,93.63999999999999,1,,30,"LINESTRING (-0.9417511 38.0874796, -0.94219 38.0873083, -0.9422902 38.0872535, -0.9424038 38.0871754, -0.9424707 38.0871269, -0.9426269 38.0870092)",,
42751369,False,Calle Cantareros,living_street,False,115.68299999999999,1,,30,"LINESTRING (-0.9417511 38.0874796, -0.9417408 38.0874369, -0.941297 38.0865032)",,
1133937449,False,Calle Mogica,residential,False,16.965,,,,"LINESTRING (-0.9412445 38.0880832, -0.941336 38.0882177)",,
23024613,True,Calle de la Paz,residential,False,74.033,,,,"LINESTRING (-0.9412445 38.0880832, -0.9417967 38.0878462, -0.9419885 38.0877664)",,
42751950,True,Travesía Ramón Sijé,residential,False,21.735,1,,30,"LINESTRING (-0.941336 38.0882177, -0.9414499 38.0883914)",,
1133937449,False,Calle Mogica,residential,True,16.965,,,,"LINESTRING (-0.941336 38.0882177, -0.9412445 38.0880832)",,
23024444,True,Calle Ramón Sijé,residential,False,75.044,1,,30,"LINESTRING (-0.941336 38.0882177, -0.9418897 38.0879903, -0.9420977 38.0879078)",,
23024612,False,Calle Reales,living_street,False,38.062,1,,30,"LINESTRING (-0.9419885 38.0877664, -0.9417511 38.0874796)",,
23024612,False,Calle Reales,living_street,True,18.4,1,,30,"LINESTRING (-0.9419885 38.0877664, -0.9420977 38.0879078)",,
23024615,True,Calle Doctor José María Sarget,residential,False,5.849,,,,"LINESTRING (-0.944937 38.0865086, -0.9449774 38.0864667)",,
23024620,True,Plaza Santa Lucía,residential,False,45.028999999999996,,,,"LINESTRING (-0.9444713 38.0867652, -0.9444832 38.0867845, -0.9445951 38.0869659, -0.94469 38.0871317)",,
1125440566,True,Plaza Santa Lucía,residential,False,29.152,1,,30,"LINESTRING (-0.9444713 38.0867652, -0.9446655 38.0866339, -0.944723 38.0865935)",,
1125440565,True,Calle Santa Lucía,residential,False,31.807,,,,"LINESTRING (-0.9441863 38.0869427, -0.944435 38.0867884, -0.9444713 38.0867652)",,
1125955070,True,Calle Nueva,residential,False,40.346000000000004,,,,"LINESTRING (-0.9441863 38.0869427, -0.9441614 38.0869031, -0.9441069 38.0867857, -0.9440662 38.0867033, -0.9440342 38.0866011)",,
1125440565,True,Calle Santa Lucía,residential,False,31.727,,,,"LINESTRING (-0.9438962 38.0871138, -0.9441863 38.0869427)",,
23024616,False,Calle Bellot,residential,True,80.23400000000001,,,,"LINESTRING (-0.9438962 38.0871138, -0.9442276 38.0874674, -0.9445247 38.0876253)",,
23024616,False,Calle Bellot,residential,False,25.112,,,,"LINESTRING (-0.9447384 38.087776, -0.9445247 38.0876253)",,
23024616,False,Calle Bellot,residential,True,25.112,,,,"LINESTRING (-0.9445247 38.0876253, -0.9447384 38.087776)",,
23024617,False,Calle Barrio Nuevo,residential,False,36.583,,,,"LINESTRING (-0.9445247 38.0876253, -0.9442114 38.0878431)",,
23024617,False,Calle Barrio Nuevo,residential,True,30.343,,,,"LINESTRING (-0.9445247 38.0876253, -0.9447738 38.0874355)",,
23024616,False,Calle Bellot,residential,False,80.23400000000001,,,,"LINESTRING (-0.9445247 38.0876253, -0.9442276 38.0874674, -0.9438962 38.0871138)",,
23024617,False,Calle Barrio Nuevo,residential,False,50.132999999999996,,,,"LINESTRING (-0.9457718 38.0869087, -0.9456684 38.0869712, -0.9453169 38.0871827)",,
23024617,False,Calle Barrio Nuevo,residential,False,55.29599999999999,,,,"LINESTRING (-0.9453169 38.0871827, -0.9451853 38.0872548, -0.9451122 38.0872866, -0.9448779 38.0873837, -0.9447738 38.0874355)",,
23024617,False,Calle Barrio Nuevo,residential,True,50.132999999999996,,,,"LINESTRING (-0.9453169 38.0871827, -0.9456684 38.0869712, -0.9457718 38.0869087)",,
23024619,False,Calle San Cayetano,living_street,False,28.702,,,,"LINESTRING (-0.9453169 38.0871827, -0.9452305 38.0869861, -0.9451779 38.0869579)",,
23024617,False,Calle Barrio Nuevo,residential,False,30.343,,,,"LINESTRING (-0.9447738 38.0874355, -0.9445247 38.0876253)",,
23024617,False,Calle Barrio Nuevo,residential,True,55.29600000000001,,,,"LINESTRING (-0.9447738 38.0874355, -0.9448779 38.0873837, -0.9451122 38.0872866, -0.9451853 38.0872548, -0.9453169 38.0871827)",,
723114032,True,Plaza Santa Lucía,residential,False,46.887,,,,"LINESTRING (-0.94469 38.0871317, -0.9447144 38.0871256, -0.9449347 38.0870459, -0.9451779 38.0869579)",,
"[46100129, 1125440614]",True,Calle Cruz,residential,False,35.751999999999995,,,,"LINESTRING (-0.94469 38.0871317, -0.9446656 38.0871728, -0.9447738 38.0874355)",,
23024619,False,Calle San Cayetano,living_street,True,28.702,,,,"LINESTRING (-0.9451779 38.0869579, -0.9452305 38.0869861, -0.9453169 38.0871827)",,
611298888,True,Plaza Santa Lucía,residential,False,54.230999999999995,,,,"LINESTRING (-0.9451779 38.0869579, -0.9450654 38.0867394, -0.944937 38.0865086)",,
1126471736,True,Calle El Paseo,residential,False,38.807,1,,30,"LINESTRING (-0.9435268 38.0865876, -0.9435067 38.086594, -0.9434812 38.0866056, -0.9434665 38.0866225, -0.9434598 38.0866467, -0.9434747 38.0867163, -0.9435157 38.0869065)",,
42751957,True,Calle Ballesteros Villanueva,residential,False,15.402,1,,30,"LINESTRING (-0.9435527 38.0864506, -0.9435302 38.0865671, -0.9435268 38.0865876)",,
"[1125955067, 1125955069]",True,"['Plaza del Doctor Don Jaime Sánchez', 'Calle Soleres']","['living_street', 'residential']",False,41.232,,,,"LINESTRING (-0.9435527 38.0864506, -0.9436886 38.0864517, -0.9437751 38.0864488, -0.9438115 38.0864476, -0.9439911 38.0864417, -0.9440235 38.0864405)",,
46100800,False,Calle Alfonso XIII,tertiary,False,19.754,2,,30,"LINESTRING (-0.9437179 38.0858051, -0.9435098 38.0858739)",,
42751957,True,Calle Ballesteros Villanueva,residential,False,73.269,1,,30,"LINESTRING (-0.9437179 38.0858051, -0.943706 38.0858474, -0.9435735 38.0863197, -0.9435657 38.0863697, -0.9435527 38.0864506)",,
46100800,False,Calle Alfonso XIII,tertiary,True,61.306,2,,30,"LINESTRING (-0.9437179 38.0858051, -0.9438166 38.0858033, -0.9440254 38.0858019, -0.9444182 38.08581)",,
"[1127284105, 609794650]",True,Calle Alfonso XIII,living_street,False,42.837,1,,30,"LINESTRING (-0.9448968 38.0858625, -0.9445567 38.0858536, -0.9444182 38.08581)",,
40132364,False,Calle Loaces,tertiary,False,46.844,3,,50,"LINESTRING (-0.9444182 38.08581, -0.944439 38.085748, -0.94454 38.0853998)",,
46100800,False,Calle Alfonso XIII,tertiary,False,61.306,2,,30,"LINESTRING (-0.9444182 38.08581, -0.9440254 38.0858019, -0.9438166 38.0858033, -0.9437179 38.0858051)",,
23024623,True,Calle Pintor Agrasot,tertiary,False,41.723,1,,50,"LINESTRING (-0.9429204 38.0860612, -0.9428642 38.0860761, -0.9424685 38.0861807)",,
42310431,True,Calle Federico Rogel Soriano,residential,False,40.638000000000005,1,,30,"LINESTRING (-0.9429204 38.0860612, -0.9428645 38.0858441, -0.9428516 38.0857005)",,
23024623,True,Calle Pintor Agrasot,tertiary,False,26.166,1,,50,"LINESTRING (-0.9424685 38.0861807, -0.9421872 38.0862604)",,
610295107,False,Travesía Calle Trinidad,living_street,False,43.924,1,,30,"LINESTRING (-0.9424685 38.0861807, -0.9424453 38.0861322, -0.9423423 38.0859662, -0.9422623 38.0858208)",,
23024631,True,Calle Barberos,living_street,False,91.726,1,,30,"LINESTRING (-0.9421872 38.0862604, -0.9426269 38.0870092)",,
23024623,True,Calle Pintor Agrasot,tertiary,False,52.025000000000006,1,,50,"LINESTRING (-0.9421872 38.0862604, -0.9420868 38.0862872, -0.9416259 38.0864144)",,
23024623,True,Calle Pintor Agrasot,tertiary,False,67.90100000000001,1,,50,"LINESTRING (-0.941297 38.0865032, -0.9412114 38.0865262, -0.940749 38.0866598, -0.9406966 38.0866765, -0.9405723 38.0867205)",,
42751369,False,Calle Cantareros,living_street,True,115.68299999999999,1,,30,"LINESTRING (-0.941297 38.0865032, -0.9417408 38.0874369, -0.9417511 38.0874796)",,
41728345,False,Calle Pintor Agrasot,tertiary,True,72.678,2,CV-9243,30,"LINESTRING (-0.9397831 38.0869238, -0.9398757 38.0869013, -0.94041 38.0867643, -0.9405723 38.0867205)",,
42692671,True,Calle Pío V,residential,False,117.87700000000001,,,,"LINESTRING (-0.9397831 38.0869238, -0.939801 38.0869955, -0.9398536 38.0872264, -0.9398083 38.087978)",,
222134026,True,,tertiary,False,11.212,2,,30,"LINESTRING (-0.9396653 38.0819992, -0.9396021 38.0820072, -0.9395458 38.0820313)",roundabout,
222134026,True,,tertiary,False,20.944,2,,30,"LINESTRING (-0.9395129 38.0820578, -0.9394847 38.0820993, -0.9394744 38.0821457, -0.9394831 38.0821923, -0.9395099 38.0822344)",roundabout,
"[1249486921, 1124253262]",True,Calle Médico Temístocles Almagro,residential,False,384.0680000000001,,,40,"LINESTRING (-0.9395129 38.0820578, -0.9394586 38.0820768, -0.9394044 38.0820963, -0.9392638 38.082133, -0.9391621 38.0821314, -0.9390763 38.0821202, -0.9389801 38.0821014, -0.9389016 38.0820747, -0.938843 38.0820363, -0.9388171 38.0820072, -0.9388004 38.0819776, -0.9387807 38.0819423, -0.9387621 38.0818809, -0.9387756 38.0818155, -0.9388166 38.0817432, -0.9389129 38.0816792, -0.9397288 38.0811334, -0.9399287 38.0809972, -0.9400211 38.0809747, -0.940058 38.0809732, -0.9400972 38.0809778, -0.9401323 38.0809894, -0.9401627 38.0810066, -0.9401842 38.0810256, -0.9401987 38.0810432, -0.9402084 38.0810648, -0.9402149 38.0810844, -0.9402202 38.081104, -0.9402224 38.0811268, -0.9402234 38.081151, -0.9402247 38.0811971, -0.9402214 38.0812497, -0.9402048 38.0813012, -0.9401716 38.0813998, -0.9401399 38.0814629, -0.9401035 38.0815217, -0.9400571 38.0815828, -0.9400134 38.0816365, -0.9399599 38.0816983, -0.9398947 38.0817552, -0.939845 38.0817931, -0.9397944 38.0818268, -0.9397019 38.0818842, -0.9395816 38.081956, -0.9395458 38.0820313)",,
222134026,True,,tertiary,False,8.878,2,,30,"LINESTRING (-0.9395099 38.0822344, -0.9395448 38.0822634, -0.9395882 38.082284)",roundabout,
222134026,True,,tertiary,False,12.915,2,,30,"LINESTRING (-0.9398202 38.0822298, -0.9398418 38.082195, -0.9398513 38.082157, -0.939848 38.0821184)",roundabout,
436155552,False,Avenida Duque de Tamames,tertiary,True,98.237,2,,30,"LINESTRING (-0.9398202 38.0822298, -0.9407817 38.0822185, -0.9409421 38.0822097)",,
27557630,True,Calle San Pascual,tertiary,False,40.216,1,,30,"LINESTRING (-0.9450107 38.083966, -0.9451519 38.0839738, -0.945309 38.083978, -0.9454664 38.0840037)",,
"[1131726258, 494720915, 1137866556, 40132364]",False,"['Puente de Levante', 'Calle Loaces', 'Calle Calderón de la Barca']",tertiary,"[False, True]",145.04399999999998,3,,50,"LINESTRING (-0.9450107 38.083966, -0.9449613 38.0841147, -0.9449486 38.0841531, -0.9448051 38.0845967, -0.9447917 38.0846355, -0.944734 38.0848147, -0.9446857 38.0849654, -0.9445951 38.0852287)",,viaduct
911139008,False,Calle Calderón de la Barca,tertiary,False,64.678,3,,50,"LINESTRING (-0.9450107 38.083966, -0.9450425 38.0838377, -0.9450513 38.0838014, -0.9451405 38.0833934)",,
40402476,True,Calle San Agustín,residential,False,70.69200000000001,,,,"LINESTRING (-0.9479255 38.0846308, -0.9479157 38.084533, -0.947778 38.0840064)",,
40402482,True,Calle Mancebería,tertiary,False,85.688,1,CV-9180,,"LINESTRING (-0.9479255 38.0846308, -0.9479722 38.0845991, -0.9486349 38.0841494, -0.948667 38.0841276)",,
27557631,True,Plaza Cubero,tertiary,False,26.648,1,CV-9180,30,"LINESTRING (-0.9479858 38.0848657, -0.9479255 38.0846308)",,
"[42783968, 42783967]",False,"['Calle Colón', 'Puente de Poniente']","['residential', 'tertiary']",False,25.674,2,CV-9180,30,"LINESTRING (-0.9479858 38.0848657, -0.9480265 38.0850356, -0.9480387 38.0850928)",,yes
46100801,True,Calle Doctor José María Sarget,residential,False,51.033,1,,30,"LINESTRING (-0.9481133 38.0856447, -0.948167 38.0856388, -0.9482502 38.0856333, -0.9482962 38.0856331, -0.9484099 38.0856237, -0.9484784 38.0856141, -0.9485514 38.0856042, -0.9486899 38.0855817)",,
"[46154697, 1125405669]",False,Plaza Caturla,residential,False,45.108,1,,30,"LINESTRING (-0.9481133 38.0856447, -0.9481128 38.085731, -0.9481022 38.0858169, -0.9480816 38.0859017, -0.9480513 38.0859846, -0.9480401 38.0859945, -0.9480097 38.0859945, -0.947981 38.0859889)",,
27557663,False,Calle Santa Justa,tertiary,False,77.039,2,CV-9170,30,"LINESTRING (-0.9490822 38.0854171, -0.9497655 38.0854871, -0.9499498 38.0855271)",,
27557724,True,Calle López Pozas,tertiary,False,10.422,1,CV-9170,30,"LINESTRING (-0.9490822 38.0854171, -0.9490498 38.0853952, -0.9489919 38.085356)",,
27557648,False,Calle Marqués de Arneva,tertiary,False,18.371000000000002,2,CV-9170,30,"LINESTRING (-0.9499498 38.0855271, -0.9499836 38.08555, -0.9500052 38.085578, -0.9500141 38.0856033, -0.9500379 38.0856719)",,
27557663,False,Calle Santa Justa,tertiary,True,77.039,2,CV-9170,30,"LINESTRING (-0.9499498 38.0855271, -0.9497655 38.0854871, -0.9490822 38.0854171)",,
46149671,True,Calle Marqués de Arneva,residential,False,32.512,1,,30,"LINESTRING (-0.9499498 38.0855271, -0.9499664 38.0854953, -0.9499773 38.0854594, -0.9499809 38.0854236, -0.9499771 38.0853863, -0.9499507 38.08524)",,
27557648,False,Calle Marqués de Arneva,tertiary,True,18.371,2,CV-9170,30,"LINESTRING (-0.9500379 38.0856719, -0.9500141 38.0856033, -0.9500052 38.085578, -0.9499836 38.08555, -0.9499498 38.0855271)",,
46154708,True,Calle Marqués de Arneva,residential,False,32.765,,,,"LINESTRING (-0.9500379 38.0856719, -0.9500035 38.0857978, -0.9499818 38.0859628)",,
609794626,True,Calle del Hospital,tertiary,False,3.305,,CV-9170,,"LINESTRING (-0.9502627 38.0860017, -0.9502451 38.0859754)",,
42783968,False,Calle Colón,residential,True,20.077,2,,30,"LINESTRING (-0.9480715 38.0852715, -0.9480387 38.0850928)",,
46127063,True,Calle Colón,residential,False,41.711000000000006,1,,30,"LINESTRING (-0.9480715 38.0852715, -0.9480808 38.08532, -0.9480932 38.0853853, -0.948113 38.0855763, -0.9481133 38.0856447)",,
38587794,True,,tertiary,False,7.939,1,,30,"LINESTRING (-0.9453014 38.0815573, -0.9452898 38.0815793, -0.9452852 38.0816028, -0.9452879 38.0816265)",roundabout,
39120513,True,,tertiary,False,2.951,1,,30,"LINESTRING (-0.9486691 38.0814097, -0.9486975 38.081424)",roundabout,
39120513,True,,tertiary,False,20.116999999999997,1,,30,"LINESTRING (-0.9488527 38.0811932, -0.9488098 38.0811802, -0.948764 38.081177, -0.9487188 38.0811838, -0.9486778 38.0812001, -0.948644 38.0812246)",roundabout,
34139379,True,Avenida Duque de Tamames,tertiary,False,34.394,1,,30,"LINESTRING (-0.9482762 38.0814152, -0.9486024 38.0814112, -0.9486691 38.0814097)",,
39120511,False,Avenida Duque de Tamames,tertiary,False,57.595,2,,30,"LINESTRING (-0.9482762 38.0814152, -0.9478264 38.081454, -0.9476218 38.0814695)",,
680002481,True,Avenida Duque de Tamames,tertiary,False,18.146,1,,30,"LINESTRING (-0.9440437 38.0818248, -0.9438609 38.0819018)",,
39120514,True,,tertiary,False,6.84,1,,30,"LINESTRING (-0.9440437 38.0818248, -0.9440429 38.0818555, -0.944055 38.0818848)",roundabout,
39120514,True,,tertiary,False,6.855,1,,30,"LINESTRING (-0.9440826 38.0817723, -0.9440575 38.0817959, -0.9440437 38.0818248)",roundabout,
39120521,False,Calle Luis Barcala,tertiary,False,66.025,2,CV-9244,30,"LINESTRING (-0.9440826 38.0817723, -0.943982 38.0816871, -0.9436193 38.0813044)",,
39120514,True,,tertiary,False,4.906,1,,30,"LINESTRING (-0.9441323 38.0817526, -0.9441059 38.0817601, -0.9440826 38.0817723)",roundabout,
39120514,True,,tertiary,False,9.789,1,,30,"LINESTRING (-0.9442368 38.0817743, -0.9442056 38.0817583, -0.9441695 38.0817508, -0.9441323 38.0817526)",roundabout,
39120514,True,,tertiary,False,10.565000000000001,1,,30,"LINESTRING (-0.9442032 38.0819267, -0.9442371 38.0819096, -0.9442616 38.0818845, -0.9442737 38.0818543)",roundabout,
38587794,True,,tertiary,False,7.303,1,,30,"LINESTRING (-0.9452879 38.0816265, -0.9453032 38.081657, -0.9453305 38.0816819)",roundabout,
39120515,False,Avenida Duque de Tamames,tertiary,False,45.672,3,,50,"LINESTRING (-0.9452879 38.0816265, -0.9450649 38.0816631, -0.9447793 38.0817181)",,
39120514,True,,tertiary,False,15.078999999999999,1,,30,"LINESTRING (-0.944055 38.0818848, -0.9440754 38.0819067, -0.944103 38.0819229, -0.9441354 38.0819321, -0.9441698 38.0819334, -0.9442032 38.0819267)",roundabout,
39120518,True,Calle José Ávila,residential,False,67.392,1,,,"LINESTRING (-0.9409753 38.0828152, -0.940971 38.0827297, -0.9409421 38.0822097)",,
911139010,True,Calle Obispo Rocamora,tertiary,False,114.02700000000002,1,CV-9240,30,"LINESTRING (-0.9409753 38.0828152, -0.9410766 38.0828446, -0.9420143 38.0831168, -0.9421982 38.0831688)",,
39120521,False,Calle Luis Barcala,tertiary,True,66.025,2,CV-9244,30,"LINESTRING (-0.9436193 38.0813044, -0.943982 38.0816871, -0.9440826 38.0817723)",,
39120515,False,Avenida Duque de Tamames,tertiary,True,45.672,3,,50,"LINESTRING (-0.9447793 38.0817181, -0.9450649 38.0816631, -0.9452879 38.0816265)",,
1124252209,False,Avenida Duque de Tamames,tertiary,False,35.837,3,,50,"LINESTRING (-0.9447793 38.0817181, -0.9444563 38.0817916, -0.9443856 38.0818066)",,
34210039,True,Avenida Duque de Tamames,tertiary,False,34.445,1,,30,"LINESTRING (-0.9486161 38.0812632, -0.9485634 38.0813026, -0.9484342 38.0813532, -0.9482762 38.0814152)",,
39120513,True,,tertiary,False,18.012999999999998,1,,30,"LINESTRING (-0.9486161 38.0812632, -0.9486064 38.0813029, -0.9486126 38.0813431, -0.9486342 38.0813799, -0.9486691 38.0814097)",roundabout,
38587794,True,,tertiary,False,16.641000000000002,1,,30,"LINESTRING (-0.9454669 38.0815178, -0.9454308 38.0815085, -0.9453928 38.0815082, -0.9453564 38.0815169, -0.945325 38.0815338, -0.9453014 38.0815573)",roundabout,
40132366,True,Calle Maestro Músico Moreno,residential,False,43.972,,,,"LINESTRING (-0.9433064 38.0820286, -0.9434428 38.0824092)",,
680002483,False,Avenida Duque de Tamames,tertiary,False,44.696,2,,30,"LINESTRING (-0.9433064 38.0820286, -0.9428079 38.0821158)",,
680002483,False,Avenida Duque de Tamames,tertiary,True,32.255,2,,30,"LINESTRING (-0.9433064 38.0820286, -0.9436626 38.0819542)",,
39991896,True,Calle Arzobispo,residential,False,30.524,,,,"LINESTRING (-0.9427465 38.0815592, -0.9428132 38.0815443, -0.9429185 38.0815062, -0.9430732 38.0814645)",,
