osmid,name,highway,oneway,reversed,length,geometry,junction,ref,lanes,maxspeed
207177160,Calle Don Pedro Bustos,tertiary,False,False,24.103,"LINESTRING (-2.7887068 39.2870024, -2.788874 39.2871763)",,,,
457715911,Calle Ciudad Real,residential,False,False,39.656,"LINESTRING (-2.7887068 39.2870024, -2.788318 39.286811)",,,,
419660296,Calle el Bonillo,tertiary,False,True,174.33700000000002,"LINESTRING (-2.7887068 39.2870024, -2.7885274 39.2863949, -2.7883216 39.2859063, -2.7882471 39.2854794)",,,,
42492413,,tertiary,True,False,14.103,"LINESTRING (-2.7878602 39.2827273, -2.7878939 39.2827093, -2.7879182 39.2826837, -2.7879305 39.2826535, -2.7879294 39.2826218)",roundabout,,,
419660297,Calle Don Javier,tertiary,True,False,133.008,"LINESTRING (-2.7878602 39.2827273, -2.7879746 39.2827753, -2.7893884 39.2828249)",,,,
207175227,Calle de los Molinos,residential,True,False,45.094,"LINESTRING (-2.788167 39.28502, -2.7886876 39.2850658)",,,,
419660296,Calle el Bonillo,tertiary,False,False,51.546,"LINESTRING (-2.788167 39.28502, -2.7882471 39.2854794)",,,,
419660296,Calle el Bonillo,tertiary,False,True,101.786,"LINESTRING (-2.788167 39.28502, -2.7880527 39.2841089)",,,,
206968109,Calle Don Quijote,residential,True,False,50.364,"LINESTRING (-2.7898739 39.2870403, -2.7894833 39.2871778, -2.7893686 39.287189, -2.789331 39.2871774)",,,,
176886007,Calle del Rosario,residential,True,False,79.868,"LINESTRING (-2.792346 39.2856288, -2.7926929 39.286295)",,,,
206968109,Calle Don Quijote,residential,True,False,119.801,"LINESTRING (-2.792346 39.2856288, -2.7911785 39.2862155)",,,,
42492494,Paseo de la Concordia,tertiary,False,False,72.283,"LINESTRING (-2.7944513 39.2850787, -2.7946402 39.2857121)",,CM-3102,,
86325688,Calle Don Quijote,tertiary,False,True,81.745,"LINESTRING (-2.7944513 39.2850787, -2.7945844 39.2850463, -2.7953574 39.2848583)",,CM-3102,,
206968109,Calle Don Quijote,residential,True,False,91.139,"LINESTRING (-2.7944513 39.2850787, -2.7937254 39.2852684, -2.793448 39.2853409)",,,,
419660295,,tertiary,False,True,58.89,"LINESTRING (-2.7867236 39.279124, -2.7868003 39.2792512, -2.7868605 39.2793998, -2.7869256 39.2796278)",,,,
176886007,Calle del Rosario,residential,True,False,48.957,"LINESTRING (-2.79231 39.2839135, -2.7922485 39.2843512)",,,,
206903244,Calle La Mancha,residential,True,False,191.19,"LINESTRING (-2.79231 39.2839135, -2.7921634 39.2839564, -2.790667 39.2850575)",,,,
207175201,Calle de la Esperanza,residential,False,False,202.462,"LINESTRING (-2.79231 39.2839135, -2.7917558 39.2835763, -2.791717 39.2835623, -2.7916702 39.2835586, -2.7901306 39.2837413)",,,,
207175201,Calle de la Esperanza,residential,False,False,105.755,"LINESTRING (-2.7880527 39.2841089, -2.786869 39.2843641)",,,,
207175201,Calle de la Esperanza,residential,False,True,51.213,"LINESTRING (-2.7880527 39.2841089, -2.7886232 39.283978)",,,,
419660296,Calle el Bonillo,tertiary,False,False,101.786,"LINESTRING (-2.7880527 39.2841089, -2.788167 39.28502)",,,,
419660296,Calle el Bonillo,tertiary,False,True,59.116,"LINESTRING (-2.7880527 39.2841089, -2.7879583 39.2835823)",,,,
207177160,Calle Don Pedro Bustos,tertiary,False,True,38.032,"LINESTRING (-2.7891378 39.2874507, -2.788874 39.2871763)",,,,
207176804,Calle Pozo Villa,residential,False,True,129.76,"LINESTRING (-2.7891378 39.2874507, -2.7884239 39.287698, -2.7877432 39.2878925)",,,,
86325688,Calle Don Quijote,tertiary,False,False,4.673,"LINESTRING (-2.7954092 39.2848457, -2.7953574 39.2848583)",,CM-3102,,
86325688,Calle Don Quijote,tertiary,False,True,36.293,"LINESTRING (-2.7954092 39.2848457, -2.7958104 39.2847452)",,CM-3102,,
207177160,Calle Don Pedro Bustos,tertiary,False,False,38.032,"LINESTRING (-2.788874 39.2871763, -2.7891378 39.2874507)",,,,
207177160,Calle Don Pedro Bustos,tertiary,False,True,24.103,"LINESTRING (-2.788874 39.2871763, -2.7887068 39.2870024)",,,,
206903158,Calle Santo Tomás de Villanueva,residential,False,False,132.916,"LINESTRING (-2.7899995 39.280889, -2.790254 39.282068)",,,,
206903158,Calle Santo Tomás de Villanueva,residential,False,True,96.501,"LINESTRING (-2.7899995 39.280889, -2.7898148 39.280033)",,,,
206903193,Calle las Delicias,residential,False,True,85.229,"LINESTRING (-2.7899995 39.280889, -2.7909782 39.2807724)",,,,
86325688,Calle Don Quijote,tertiary,False,False,36.293,"LINESTRING (-2.7958104 39.2847452, -2.7954092 39.2848457)",,CM-3102,,
86325715,Calle del Rosario,tertiary,False,True,23.365,"LINESTRING (-2.7954077 39.2791795, -2.7952785 39.2793643)",,,,
206903262,Calle Gran Capitán,residential,False,False,165.23000000000002,"LINESTRING (-2.7954077 39.2791795, -2.7940359 39.279207, -2.7934886 39.2792151)",,,,
206903140,Calle San Lorenzo,residential,False,False,102.558,"LINESTRING (-2.7885749 39.2812084, -2.7873837 39.2812311)",,,,
206903140,Calle San Lorenzo,residential,False,True,80.804,"LINESTRING (-2.7885749 39.2812084, -2.7895137 39.2812043)",,,,
206903216,Calle Colón,residential,False,True,58.772,"LINESTRING (-2.7885749 39.2812084, -2.7885134 39.280682)",,,,
86325715,Calle del Rosario,tertiary,False,False,88.615,"LINESTRING (-2.7944992 39.2804784, -2.7949894 39.2797776)",,,,
86325715,Calle del Rosario,tertiary,False,True,43.815,"LINESTRING (-2.7944992 39.2804784, -2.7942568 39.2808249)",,,,
206903226,Calle la Paz,residential,False,True,65.467,"LINESTRING (-2.7944992 39.2804784, -2.7952592 39.2804547)",,,,
206903250,Calle Virgen de las Viñas,residential,False,False,44.678,"LINESTRING (-2.7910372 39.2794395, -2.7910208 39.2798411)",,,,
206903250,Calle Virgen de las Viñas,residential,False,True,38.796,"LINESTRING (-2.7910372 39.2794395, -2.7910479 39.2790907)",,,,
206903262,Calle Gran Capitán,residential,False,False,48.735,"LINESTRING (-2.7910372 39.2794395, -2.7904846 39.279535)",,,,
206903262,Calle Gran Capitán,residential,False,True,115.456,"LINESTRING (-2.7910372 39.2794395, -2.7923515 39.2792319)",,,,
206903184,Calle Tierno Galván,residential,True,False,97.699,"LINESTRING (-2.7953072 39.2819756, -2.7953078 39.2820992, -2.7953474 39.2828536)",,,,
206967229,Calle Echegaray,residential,False,False,166.558,"LINESTRING (-2.7953072 39.2819756, -2.7946233 39.2820018, -2.7933744 39.2820496)",,,,
419660295,,tertiary,False,False,64.196,"LINESTRING (-2.7875973 39.2819787, -2.7874362 39.281415)",,,,
419660295,,tertiary,False,True,14.589,"LINESTRING (-2.7875973 39.2819787, -2.7876282 39.2821077)",,,,
206903143,Calle Don José Ruiz,residential,True,False,181.279,"LINESTRING (-2.7875973 39.2819787, -2.788253 39.2820015, -2.7890639 39.2820294, -2.7897014 39.2820513)",,,,
419660297,Calle Don Javier,tertiary,True,False,236.49900000000002,"LINESTRING (-2.7898467 39.282841, -2.7915087 39.2828992, -2.7925921 39.2829295)",,,,
206903203,Calle Humilladero,residential,False,False,53.538,"LINESTRING (-2.7864291 39.2852776, -2.7859893 39.2849371)",,,,
206903203,Calle Humilladero,residential,False,True,76.073,"LINESTRING (-2.7864291 39.2852776, -2.7870621 39.2857551)",,,,
207175227,Calle de los Molinos,residential,True,False,55.322,"LINESTRING (-2.7864291 39.2852776, -2.7870514 39.285153)",,,,
206903172,Calle Pedro Arias,residential,True,False,153.464,"LINESTRING (-2.790667 39.2850575, -2.7901306 39.2837413)",,,,
206903137,Calle Francisco Jiménez,residential,False,False,140.884,"LINESTRING (-2.7894225 39.2851281, -2.7890803 39.2838891)",,,,
206903137,Calle Francisco Jiménez,residential,False,True,121.294,"LINESTRING (-2.7894225 39.2851281, -2.7895781 39.2854769, -2.7897014 39.2857052, -2.7900072 39.2861163)",,,,
207175227,Calle de los Molinos,residential,True,False,122.28699999999999,"LINESTRING (-2.7894225 39.2851281, -2.7895459 39.2851447, -2.7902061 39.285315, -2.7905276 39.285398, -2.7906563 39.285396, -2.790785 39.2853731)",,,,
206903223,Calle San Francisco,residential,False,False,137.147,"LINESTRING (-2.795301 39.2815467, -2.7937095 39.2816075)",,,,
206903256,Calle San Agustín,residential,False,True,31.035,"LINESTRING (-2.795301 39.2815467, -2.7952911 39.2812677)",,,,
206903172,Calle Pedro Arias,residential,True,False,36.533,"LINESTRING (-2.790785 39.2853731, -2.790667 39.2850575)",,,,
207175227,Calle de los Molinos,residential,True,False,141.76500000000001,"LINESTRING (-2.790785 39.2853731, -2.7911388 39.2852288, -2.7913789 39.2851146, -2.7916109 39.2849755, -2.7917624 39.2848645, -2.7918952 39.2847472, -2.792044 39.2845804)",,,,
206903138,Argamasilla de Alba,residential,False,True,120.936,"LINESTRING (-2.7870442 39.2800429, -2.7884074 39.2797794)",,,,
419660295,,tertiary,False,False,47.272,"LINESTRING (-2.7870442 39.2800429, -2.7869256 39.2796278)",,,,
419660295,,tertiary,False,True,47.82,"LINESTRING (-2.7870442 39.2800429, -2.7871642 39.2804628)",,,,
207175214,Calle Pedro Arias,residential,True,False,115.728,"LINESTRING (-2.7916863 39.2871792, -2.7911785 39.2862155)",,,,
206903251,Calle Calderón de la Barca,residential,True,False,114.965,"LINESTRING (-2.7916863 39.2871792, -2.7928644 39.286801, -2.7929202 39.2867831)",,,,
206968994,,residential,True,False,6.677,"LINESTRING (-2.7925921 39.2829295, -2.7926469 39.282972)",,,,
419660297,Calle Don Javier,tertiary,True,False,9.078,"LINESTRING (-2.7925921 39.2829295, -2.7926516 39.2829324, -2.7926855 39.2829085)",,,,
86325715,Calle del Rosario,tertiary,False,False,23.365,"LINESTRING (-2.7952785 39.2793643, -2.7954077 39.2791795)",,,,
86325715,Calle del Rosario,tertiary,False,True,52.261,"LINESTRING (-2.7952785 39.2793643, -2.7949894 39.2797776)",,,,
206903142,Calle Pío XII,residential,False,True,251.767,"LINESTRING (-2.7952785 39.2793643, -2.7934565 39.2796264, -2.7924042 39.2797842)",,,,
206903227,Calle Conde de las Cabezuelas,residential,False,False,120.436,"LINESTRING (-2.7923944 39.2796347, -2.7910208 39.2798411)",,,,
206903237,Calle de la Enseñanza,residential,False,False,44.941,"LINESTRING (-2.7923944 39.2796347, -2.7923515 39.2792319)",,,,
206903237,Calle de la Enseñanza,residential,False,True,16.645,"LINESTRING (-2.7923944 39.2796347, -2.7924042 39.2797842)",,,,
206903138,Argamasilla de Alba,residential,False,False,120.936,"LINESTRING (-2.7884074 39.2797794, -2.7870442 39.2800429)",,,,
206903216,Calle Colón,residential,False,False,51.999,"LINESTRING (-2.7884074 39.2797794, -2.7884623 39.2802451)",,,,
206903217,Calle Francisco Pizarro,residential,False,False,55.768,"LINESTRING (-2.7910479 39.2790907, -2.7904203 39.2792153)",,,,
206903250,Calle Virgen de las Viñas,residential,False,False,38.796,"LINESTRING (-2.7910479 39.2790907, -2.7910372 39.2794395)",,,,
206903124,Calle Lepanto,residential,False,True,89.115,"LINESTRING (-2.7870514 39.285153, -2.786869 39.2843641)",,,,
207175227,Calle de los Molinos,residential,True,False,97.147,"LINESTRING (-2.7870514 39.285153, -2.788167 39.28502)",,,,
206903141,Calle Monje,residential,False,True,95.558,"LINESTRING (-2.7897014 39.2820513, -2.7895137 39.2812043)",,,,
206903143,Calle Don José Ruiz,residential,True,False,47.598,"LINESTRING (-2.7897014 39.2820513, -2.790254 39.282068)",,,,
207175227,Calle de los Molinos,residential,True,False,63.628,"LINESTRING (-2.7886876 39.2850658, -2.7894225 39.2851281)",,,,
207175217,Calle Calatrava,residential,False,True,121.09700000000001,"LINESTRING (-2.7886876 39.2850658, -2.7886766 39.2847223, -2.7886232 39.283978)",,,,
206903226,Calle la Paz,residential,False,False,65.467,"LINESTRING (-2.7952592 39.2804547, -2.7944992 39.2804784)",,,,
206903256,Calle San Agustín,residential,False,False,37.508,"LINESTRING (-2.7952592 39.2804547, -2.7952707 39.2807919)",,,,
