osmid,ref,highway,oneway,reversed,length,geometry,name,access,maxspeed,junction
48474164,N-2A,primary,False,False,192.802,"LINESTRING (0.3563109 41.5234153, 0.3559754 41.5234716, 0.3556259 41.5235513, 0.3545587 41.523853, 0.3541223 41.5239754)",,,,
490529542,,residential,False,False,160.80100000000002,"LINESTRING (0.3563109 41.5234153, 0.3561983 41.5232815, 0.3561672 41.5232485, 0.3561089 41.5232259, 0.3560373 41.5232099, 0.3557875 41.523173, 0.3548703 41.5230295, 0.3545447 41.5229726)",Calle Obradores - Revolt,,,
369546653,,residential,False,False,44.324,"LINESTRING (0.3555623 41.516876, 0.3556267 41.5171732, 0.3556037 41.5172692)",,,,
369546654,,residential,True,False,681.9230000000001,"LINESTRING (0.3555623 41.516876, 0.3554014 41.5168198, 0.3551332 41.516868, 0.3540925 41.5170286, 0.3537814 41.5169563, 0.3536578 41.5169211, 0.3536017 41.5168665, 0.3535561 41.516808, 0.3535756 41.5167544, 0.35367 41.5167422, 0.3537188 41.5167666, 0.3537971 41.5167843, 0.3539069 41.5167695, 0.3542392 41.5166915, 0.3543293 41.5166325, 0.3544279 41.5163478, 0.3544053 41.5162171, 0.3542392 41.5159682, 0.3541632 41.5156541, 0.3541153 41.5153631, 0.3541265 41.515264, 0.3541941 41.5152218, 0.3542814 41.515207, 0.3543772 41.5152091, 0.3544898 41.5152534, 0.3545912 41.5153167, 0.3546813 41.5153989, 0.3547264 41.5155318, 0.3547799 41.5157405, 0.3548672 41.5158944, 0.3550108 41.5159957, 0.3552079 41.5161433, 0.3554276 41.5162592, 0.3556191 41.5163372, 0.3557543 41.5164132, 0.3558331 41.5165059, 0.3558359 41.516584, 0.3558106 41.5166831, 0.3557148 41.5167737, 0.3556529 41.5168496, 0.3555623 41.516876)",,customers,,
369546647,,residential,False,False,158.385,"LINESTRING (0.35535 41.5173553, 0.3551437 41.5173658, 0.3547934 41.5175455, 0.3544507 41.5177068, 0.3542364 41.5179635, 0.3539982 41.5181005, 0.3538739 41.5181777)",,,,
369546647,,residential,False,True,23.588,"LINESTRING (0.35535 41.5173553, 0.3555409 41.5173098, 0.3556037 41.5172692)",,,,
369546655,,unclassified,False,False,55.800000000000004,"LINESTRING (0.35535 41.5173553, 0.3555765 41.5174063, 0.3557318 41.5174242, 0.3559098 41.5174191, 0.3560062 41.5174042)",,,,
48525476,,residential,False,False,10.885,"LINESTRING (0.3509807 41.5202309, 0.3511032 41.5202651)",Calle del Ceramista José Arellano,,,
"[171983329, 171983463]",,residential,False,True,86.17599999999999,"LINESTRING (0.3509807 41.5202309, 0.3507187 41.5202083, 0.3502119 41.5200825, 0.350038 41.5200533, 0.3499792 41.5200585)","['Calle del Ceramista José Arellano', 'Calle San Jorge']",,,
"[171983513, 369546647]",,residential,False,"[False, True]",319.8349999999999,"LINESTRING (0.3509807 41.5202309, 0.3503185 41.5200557, 0.3502955 41.5200445, 0.3502794 41.5200264, 0.3502725 41.5200066, 0.3502771 41.5199859, 0.3502921 41.519967, 0.35032 41.5199516, 0.3504002 41.5199505, 0.3507888 41.5199478, 0.3508913 41.5199484, 0.350991 41.5199309, 0.3511095 41.5199005, 0.3512818 41.5198483, 0.3519498 41.519531, 0.3520508 41.5194831, 0.3523853 41.5194046, 0.3525038 41.5193557, 0.3526239 41.5193061, 0.3526774 41.5192478, 0.3527867 41.5189985)",Calle Soses,,,
48525476,,residential,False,True,42.758,"LINESTRING (0.3515388 41.5204688, 0.3511032 41.5202651)",Calle del Ceramista José Arellano,,,
171983297,,residential,False,False,4.947,"LINESTRING (0.3515388 41.5204688, 0.3515669 41.5204296)",Calle Alcázar de Toledo,,,
171983297,,residential,False,True,31.018,"LINESTRING (0.3515388 41.5204688, 0.3513619 41.5207143)",Calle Alcázar de Toledo,,,
291743688,,residential,False,False,346.03,"LINESTRING (0.3488566 41.517545, 0.3488338 41.5176327, 0.3485859 41.5186688, 0.348518 41.518906, 0.3484023 41.5192532, 0.3481203 41.5200091, 0.3480247 41.5202927, 0.3479833 41.5204244, 0.3479806 41.5204859, 0.3479965 41.5205267, 0.3480445 41.5205655)",Camino Sotet,,50,
171983326,,residential,False,False,42.312,"LINESTRING (0.35029 41.5187977, 0.3502955 41.5188006, 0.3503351 41.5188214, 0.3503409 41.518824, 0.3504151 41.518857, 0.3504499 41.5188664, 0.3507093 41.5189369, 0.3507536 41.5189489)",Calle Castellón,,,
171983601,,residential,False,False,19.493,"LINESTRING (0.3507536 41.5189489, 0.3509782 41.5189984)",Plaza de Valencia,,,
171983326,,residential,False,True,42.31200000000001,"LINESTRING (0.3507536 41.5189489, 0.3507093 41.5189369, 0.3504499 41.5188664, 0.3504151 41.518857, 0.3503409 41.518824, 0.3503351 41.5188214, 0.3502955 41.5188006, 0.35029 41.5187977)",Calle Castellón,,,
171983516,,residential,False,False,117.22500000000001,"LINESTRING (0.3507536 41.5189489, 0.3507479 41.5189861, 0.3507407 41.519032, 0.3507366 41.5190591, 0.3507231 41.5191464, 0.3503287 41.5191242, 0.3503227 41.5191239, 0.3502359 41.5191199, 0.3501453 41.5191199, 0.3499431 41.5191348, 0.3498858 41.5191597, 0.3498621 41.51917, 0.3497675 41.5192847, 0.3497285 41.5193425)",Calle Santa Ana,,,
171983567,,residential,False,True,169.179,"LINESTRING (0.3527867 41.5189985, 0.3527372 41.518986, 0.3526406 41.5189516, 0.3524152 41.5189223, 0.3523323 41.5189292, 0.3522403 41.5189688, 0.3521598 41.519048, 0.3520904 41.5190924, 0.3519517 41.5191241, 0.351921 41.5191311, 0.3519084 41.5191309, 0.3518232 41.5191297, 0.3517961 41.5191214, 0.3517359 41.5191032, 0.351695 41.5190787, 0.3515327 41.5189821, 0.3514472 41.5189417, 0.3512398 41.5189247, 0.3511094 41.5189296, 0.3510266 41.518965, 0.3509782 41.5189984)",Camino de la Concepción,,,
"[171983513, 369546647]",,residential,False,"[False, True]",319.8349999999999,"LINESTRING (0.3527867 41.5189985, 0.3526774 41.5192478, 0.3526239 41.5193061, 0.3525038 41.5193557, 0.3523853 41.5194046, 0.3520508 41.5194831, 0.3519498 41.519531, 0.3512818 41.5198483, 0.3511095 41.5199005, 0.350991 41.5199309, 0.3508913 41.5199484, 0.3507888 41.5199478, 0.3504002 41.5199505, 0.35032 41.5199516, 0.3502921 41.519967, 0.3502771 41.5199859, 0.3502725 41.5200066, 0.3502794 41.5200264, 0.3502955 41.5200445, 0.3503185 41.5200557, 0.3509807 41.5202309)",Calle Soses,,,
369546647,,residential,False,True,129.232,"LINESTRING (0.3527867 41.5189985, 0.3530046 41.5188612, 0.3534451 41.5184439, 0.3538739 41.5181777)",,,,
171983601,,residential,False,True,19.493,"LINESTRING (0.3509782 41.5189984, 0.3507536 41.5189489)",Plaza de Valencia,,,
171983395,,residential,False,True,37.223,"LINESTRING (0.3509782 41.5189984, 0.3509433 41.5191365, 0.350816 41.5193057)",Calle Miralsot,,,
171983567,,residential,False,False,169.179,"LINESTRING (0.3509782 41.5189984, 0.3510266 41.518965, 0.3511094 41.5189296, 0.3512398 41.5189247, 0.3514472 41.5189417, 0.3515327 41.5189821, 0.351695 41.5190787, 0.3517359 41.5191032, 0.3517961 41.5191214, 0.3518232 41.5191297, 0.3519084 41.5191309, 0.351921 41.5191311, 0.3519517 41.5191241, 0.3520904 41.5190924, 0.3521598 41.519048, 0.3522403 41.5189688, 0.3523323 41.5189292, 0.3524152 41.5189223, 0.3526406 41.5189516, 0.3527372 41.518986, 0.3527867 41.5189985)",Camino de la Concepción,,,
171983317,,residential,False,False,13.565999999999999,"LINESTRING (0.3495847 41.5192866, 0.3496232 41.5192953, 0.3497285 41.5193425)",Calle Binaced,,,
"[543155416, 171983829, 171983318]",,residential,False,"[False, True]",88.52100000000002,"LINESTRING (0.3495847 41.5192866, 0.3495875 41.5192806, 0.3495259 41.5192555, 0.3494605 41.5192413, 0.3494305 41.5192356, 0.3491851 41.5192117, 0.349105 41.519474, 0.3492152 41.5196657)","['Calle Binaced', 'Calle Plaza Navarra']",,,
543155416,,residential,False,True,52.884,"LINESTRING (0.3495847 41.5192866, 0.3495778 41.519302, 0.3493975 41.5195185, 0.3493021 41.5196223, 0.3492152 41.5196657)",Calle Plaza Navarra,,,
171983395,,residential,False,True,28.98,"LINESTRING (0.350816 41.5193057, 0.3508204 41.5195663)",Calle Miralsot,,,
171983395,,residential,False,False,37.223,"LINESTRING (0.350816 41.5193057, 0.3509433 41.5191365, 0.3509782 41.5189984)",Calle Miralsot,,,
171983437,,residential,False,True,93.81799999999998,"LINESTRING (0.350816 41.5193057, 0.3503225 41.5192758, 0.3503165 41.5192754, 0.3500449 41.5192558, 0.3500387 41.519291, 0.3499965 41.5195175)",Calle Ramón J. Sender,,,
171983516,,residential,False,False,10.251,"LINESTRING (0.3497285 41.5193425, 0.3496657 41.5194218)",Calle Santa Ana,,,
171983317,,residential,False,True,13.565999999999999,"LINESTRING (0.3497285 41.5193425, 0.3496232 41.5192953, 0.3495847 41.5192866)",Calle Binaced,,,
171983516,,residential,False,True,117.225,"LINESTRING (0.3497285 41.5193425, 0.3497675 41.5192847, 0.3498621 41.51917, 0.3498858 41.5191597, 0.3499431 41.5191348, 0.3501453 41.5191199, 0.3502359 41.5191199, 0.3503227 41.5191239, 0.3503287 41.5191242, 0.3507231 41.5191464, 0.3507366 41.5190591, 0.3507407 41.519032, 0.3507479 41.5189861, 0.3507536 41.5189489)",Calle Santa Ana,,,
171983516,,residential,False,True,10.251,"LINESTRING (0.3496657 41.5194218, 0.3497285 41.5193425)",Calle Santa Ana,,,
171983506,,residential,False,False,30.172,"LINESTRING (0.3496657 41.5194218, 0.3498712 41.5195097, 0.3499965 41.5195175)",Calle Santiago,,,
171983516,,residential,False,False,54.638000000000005,"LINESTRING (0.3496657 41.5194218, 0.3495664 41.5195828, 0.3495133 41.5196583, 0.3493711 41.5198461, 0.3493599 41.5198558)",Calle Santa Ana,,,
171983437,,residential,False,False,93.818,"LINESTRING (0.3499965 41.5195175, 0.3500387 41.519291, 0.3500449 41.5192558, 0.3503165 41.5192754, 0.3503225 41.5192758, 0.350816 41.5193057)",Calle Ramón J. Sender,,,
171983506,,residential,False,False,68.813,"LINESTRING (0.3499965 41.5195175, 0.3500403 41.5195202, 0.350306 41.5195328, 0.350312 41.5195332, 0.3503497 41.5195355, 0.3508204 41.5195663)",Calle Santiago,,,
171983506,,residential,False,True,30.172,"LINESTRING (0.3499965 41.5195175, 0.3498712 41.5195097, 0.3496657 41.5194218)",Calle Santiago,,,
171983395,,residential,False,False,28.98,"LINESTRING (0.3508204 41.5195663, 0.350816 41.5193057)",Calle Miralsot,,,
"[171983345, 171983395]",,residential,False,True,119.046,"LINESTRING (0.3508204 41.5195663, 0.3508332 41.5198499, 0.3502708 41.5197486, 0.3502593 41.5197927, 0.3501103 41.5197744, 0.3499763 41.5197583, 0.3500037 41.5196682, 0.3500042 41.5196665)","['Calle Esplús', 'Calle Miralsot']",,,
171983506,,residential,False,True,68.813,"LINESTRING (0.3508204 41.5195663, 0.3503497 41.5195355, 0.350312 41.5195332, 0.350306 41.5195328, 0.3500403 41.5195202, 0.3499965 41.5195175)",Calle Santiago,,,
"[543155416, 171983829, 171983318]",,residential,False,"[False, True]",88.521,"LINESTRING (0.3492152 41.5196657, 0.349105 41.519474, 0.3491851 41.5192117, 0.3494305 41.5192356, 0.3494605 41.5192413, 0.3495259 41.5192555, 0.3495875 41.5192806, 0.3495847 41.5192866)","['Calle Binaced', 'Calle Plaza Navarra']",,,
543155416,,residential,False,False,52.884,"LINESTRING (0.3492152 41.5196657, 0.3493021 41.5196223, 0.3493975 41.5195185, 0.3495778 41.519302, 0.3495847 41.5192866)",Calle Plaza Navarra,,,
"[543155416, 171983426, 171983427]",,residential,False,True,101.934,"LINESTRING (0.3492152 41.5196657, 0.3490582 41.5197442, 0.3488412 41.5198099, 0.3487857 41.5198415, 0.3487688 41.5198738, 0.3487657 41.5199084, 0.3487919 41.5199269, 0.3488689 41.5199442, 0.3491065 41.5198906, 0.3492781 41.5198374, 0.3493172 41.5198367, 0.3493599 41.5198558)",Calle Plaza Navarra,,,
"[171983345, 171983395]",,residential,False,False,119.04599999999999,"LINESTRING (0.3500042 41.5196665, 0.3500037 41.5196682, 0.3499763 41.5197583, 0.3501103 41.5197744, 0.3502593 41.5197927, 0.3502708 41.5197486, 0.3508332 41.5198499, 0.3508204 41.5195663)","['Calle Esplús', 'Calle Miralsot']",,,
171983300,,residential,False,True,91.179,"LINESTRING (0.3519763 41.5198027, 0.3519658 41.5198076, 0.3518188 41.5198755, 0.351658 41.5199566, 0.3512987 41.5201233, 0.3511676 41.5201612, 0.3511032 41.5202651)",Calle Alfredo Nobel,,,
171983511,,residential,False,True,46.83,"LINESTRING (0.3497508 41.5198414, 0.3498153 41.5198533, 0.3498003 41.5198951, 0.3499532 41.5199181, 0.3500176 41.519915, 0.3500213 41.5199148, 0.350032 41.5199142, 0.3500324 41.5199451, 0.3500292 41.5199543, 0.3500048 41.5200269, 0.3499792 41.5200585)",Calle Sena,,,
171983516,,residential,False,False,2.428,"LINESTRING (0.3493599 41.5198558, 0.3493408 41.5198723)",Calle Santa Ana,,,
"[543155416, 171983426, 171983427]",,residential,False,False,101.93399999999998,"LINESTRING (0.3493599 41.5198558, 0.3493172 41.5198367, 0.3492781 41.5198374, 0.3491065 41.5198906, 0.3488689 41.5199442, 0.3487919 41.5199269, 0.3487657 41.5199084, 0.3487688 41.5198738, 0.3487857 41.5198415, 0.3488412 41.5198099, 0.3490582 41.5197442, 0.3492152 41.5196657)",Calle Plaza Navarra,,,
171983516,,residential,False,True,54.638,"LINESTRING (0.3493599 41.5198558, 0.3493711 41.5198461, 0.3495133 41.5196583, 0.3495664 41.5195828, 0.3496657 41.5194218)",Calle Santa Ana,,,
171983516,,residential,False,True,2.428,"LINESTRING (0.3493408 41.5198723, 0.3493599 41.5198558)",Calle Santa Ana,,,
171983463,,residential,False,False,58.48800000000001,"LINESTRING (0.3493408 41.5198723, 0.3494122 41.5199034, 0.3495512 41.5199572, 0.3498249 41.5200616, 0.3498574 41.5200639, 0.3499202 41.5200686, 0.3499792 41.5200585)",Calle San Jorge,,,
171983516,,residential,False,False,33.04,"LINESTRING (0.3493408 41.5198723, 0.3492697 41.5199336, 0.3491443 41.5200288, 0.3491498 41.5200691, 0.3491542 41.5201107)",Calle Santa Ana,,,
171983297,,residential,False,True,127.094,"LINESTRING (0.3526693 41.5198974, 0.3520216 41.5200522, 0.3516986 41.5201366, 0.3516182 41.5202055, 0.3515542 41.52028, 0.3516416 41.5203261, 0.3515669 41.5204296)",Calle Alcázar de Toledo,,,
"[171983329, 171983463]",,residential,False,False,86.17599999999999,"LINESTRING (0.3499792 41.5200585, 0.350038 41.5200533, 0.3502119 41.5200825, 0.3507187 41.5202083, 0.3509807 41.5202309)","['Calle del Ceramista José Arellano', 'Calle San Jorge']",,,
171983463,,residential,False,True,58.48800000000001,"LINESTRING (0.3499792 41.5200585, 0.3499202 41.5200686, 0.3498574 41.5200639, 0.3498249 41.5200616, 0.3495512 41.5199572, 0.3494122 41.5199034, 0.3493408 41.5198723)",Calle San Jorge,,,
171983511,,residential,False,False,46.830000000000005,"LINESTRING (0.3499792 41.5200585, 0.3500048 41.5200269, 0.3500292 41.5199543, 0.3500324 41.5199451, 0.350032 41.5199142, 0.3500213 41.5199148, 0.3500176 41.519915, 0.3499532 41.5199181, 0.3498003 41.5198951, 0.3498153 41.5198533, 0.3497508 41.5198414)",Calle Sena,,,
171983516,,residential,False,True,33.04,"LINESTRING (0.3491542 41.5201107, 0.3491498 41.5200691, 0.3491443 41.5200288, 0.3492697 41.5199336, 0.3493408 41.5198723)",Calle Santa Ana,,,
"[939439784, 171983599]",,residential,False,"[False, True]",56.705,"LINESTRING (0.3491542 41.5201107, 0.3491558 41.52011, 0.3492589 41.5201189, 0.3493168 41.5201005, 0.3494122 41.5200877, 0.3496567 41.5201468, 0.3498114 41.5201734)",Plaza Santa Ana,,,
171983599,,residential,False,True,20.508,"LINESTRING (0.3491542 41.5201107, 0.3490032 41.520181, 0.3489393 41.5201995)",Plaza Santa Ana,,,
171983299,,residential,False,False,33.615,"LINESTRING (0.3489393 41.5201995, 0.3490569 41.5204887)",Calle Alfonso I,,,
171983599,,residential,False,False,20.508,"LINESTRING (0.3489393 41.5201995, 0.3490032 41.520181, 0.3491542 41.5201107)",Plaza Santa Ana,,,
171983599,,residential,False,True,17.107,"LINESTRING (0.3489393 41.5201995, 0.3489185 41.5202055, 0.3487413 41.5202014, 0.3487354 41.5202013)",Plaza Santa Ana,,,
