osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,access,maxspeed,tunnel,junction
319305503,Rúa Travesa,residential,False,True,26.334000000000003,"LINESTRING (-8.0161846 42.9145468, -8.0162587 42.9145384, -8.0163113 42.9145392, -8.0163576 42.9145425, -8.0165043 42.9145223)",,,,,,
70471177,Rúa San Antonio,residential,False,True,10.91,"LINESTRING (-8.0167635 42.9148667, -8.0168829 42.9148222)",,,,,,
39635414,Rúa da Cátedra,residential,True,False,44.489000000000004,"LINESTRING (-8.0167635 42.9148667, -8.0165939 42.9147091, -8.016533 42.9146182, -8.0165043 42.9145223)",,,,,,
70471177,Rúa San Antonio,residential,False,False,29.198999999999998,"LINESTRING (-8.0167635 42.9148667, -8.0166 42.9149464, -8.0164635 42.9150105)",,,,,,
39743026,Rúa de San Pedro,living_street,True,False,41.193,"LINESTRING (-8.0151653 42.9143881, -8.0156614 42.9143158)",,,,,,
"[39743028, 67153492]",Rúa do Convento,residential,True,False,121.61399999999998,"LINESTRING (-8.0151653 42.9143881, -8.0154301 42.9146622, -8.0156022 42.914786, -8.0158379 42.9149385, -8.0158574 42.9149511, -8.0155937 42.915221)",,,,,,
161645701,,residential,True,False,18.371000000000002,"LINESTRING (-8.0151653 42.9143881, -8.0151115 42.9143078, -8.0150793 42.9142358)",,,,,,
272730209,Rolda da Coruña,primary,False,False,17.738,"LINESTRING (-8.0149953 42.9144057, -8.0149066 42.91426)",2,AC-840,,,,
39743026,Rúa de San Pedro,living_street,True,False,13.982,"LINESTRING (-8.0149953 42.9144057, -8.0150925 42.9143956, -8.0151653 42.9143881)",,,,,,
67489293,Rolda da Coruña,primary,False,True,54.664,"LINESTRING (-8.0149953 42.9144057, -8.0152289 42.9147315, -8.0152694 42.9147858, -8.0153098 42.91484)",,AC-840,,,,
67153546,Rúa de Mateo Segade Bugueiro,living_street,False,True,22.488,"LINESTRING (-8.0167851 42.9164544, -8.016807 42.9162528)",,,,,,
67489293,Rolda da Coruña,primary,False,False,21.56,"LINESTRING (-8.0167851 42.9164544, -8.0166147 42.916306)",,AC-840,,,,
262928076,Avenida de Toques e Friol,tertiary,False,True,55.443,"LINESTRING (-8.0167851 42.9164544, -8.0166291 42.9165937, -8.0163533 42.9168399)",2,DP-4604,,,,
262928089,Rambla San Pablo,primary,False,True,99.37899999999999,"LINESTRING (-8.0167851 42.9164544, -8.0169513 42.916615, -8.0175222 42.9171667)",2,AC-840,,,,
67153546,Rúa de Mateo Segade Bugueiro,living_street,False,False,22.488,"LINESTRING (-8.016807 42.9162528, -8.0167851 42.9164544)",,,,,,
67153546,Rúa de Mateo Segade Bugueiro,living_street,False,True,54.357,"LINESTRING (-8.016807 42.9162528, -8.0167162 42.9157685)",,,,,,
506269291,,residential,False,False,16.74,"LINESTRING (-8.016807 42.9162528, -8.0166147 42.916306)",,,,,,
262928108,Rúa Alfonso Castelao,residential,False,False,34.369,"LINESTRING (-8.0117469 42.914585, -8.0120065 42.9148287)",,,,,,
41763183,Rúa da Habana,residential,False,False,43.988,"LINESTRING (-8.0117469 42.914585, -8.0113943 42.9147993, -8.0113312 42.9148376)",,,,,,
41763183,Rúa da Habana,residential,False,True,48.443,"LINESTRING (-8.0117469 42.914585, -8.0120865 42.914399, -8.0122212 42.9143221)",,,,,,
262928097,Rúa Eduardo Álvarez Carballido,residential,False,True,4.799,"LINESTRING (-8.0142648 42.9165876, -8.0143002 42.9166221)",,,,,,
161642877,,residential,True,False,33.557,"LINESTRING (-8.0171651 42.9144237, -8.0172733 42.9147149)",,,,,,
"[161642876, 1222214532, 1222214534]","['Praza do Pozo Pequeno', 'Praza das Coles', 'Rúa do Pozo Pequeno']",residential,False,False,43.426,"LINESTRING (-8.0171651 42.9144237, -8.0170415 42.9144226, -8.0169291 42.9144076, -8.0167895 42.9144324, -8.0167256 42.9144411, -8.0166459 42.9144662)",,,,,,
"[1222214531, 1222214532]","['Praza do Pozo Pequeno', 'Travesía do Pozo Pequeno']",residential,False,True,43.621,"LINESTRING (-8.0171651 42.9144237, -8.0172181 42.9144102, -8.0173189 42.9143608, -8.017299 42.9143249, -8.0171736 42.914121)",,,,,,
"[161642873, 398375725, 1222214533]","['Praza do Pozo Pequeno', 'Praza das Coles', 'Rúa do Pozo Pequeno']",residential,False,True,57.308,"LINESTRING (-8.0171651 42.9144237, -8.017081 42.9144806, -8.0169407 42.9145219, -8.016753 42.9145357, -8.0165043 42.9145223)",,,,,,
70471177,Rúa San Antonio,residential,False,False,34.103,"LINESTRING (-8.0172733 42.9147149, -8.017151 42.9147397, -8.0169759 42.914784, -8.0168829 42.9148222)",,,,,,
70471177,Rúa San Antonio,residential,False,True,60.896,"LINESTRING (-8.0172733 42.9147149, -8.0177489 42.9146214, -8.0179955 42.9145729)",,,,,,
160774934,Rúa Antón Fraguas Fraguas,residential,True,False,54.648,"LINESTRING (-8.0154771 42.916785, -8.0159965 42.9164738)",,,,,,
262928105,Rúa Taboada Roca,residential,True,False,62.150000000000006,"LINESTRING (-8.0154771 42.916785, -8.0158376 42.9172127, -8.0158885 42.9172549)",,,,,,
67163149,Rúa Uruguai,residential,False,True,75.263,"LINESTRING (-8.0158885 42.9172549, -8.016222 42.9175133, -8.0165372 42.9177368)",,,,,,
262928076,Avenida de Toques e Friol,tertiary,False,False,59.687,"LINESTRING (-8.0158885 42.9172549, -8.0161235 42.9170497, -8.0163533 42.9168399)",2,DP-4604,,,,
262928093,Avenida de Toques e Friol,tertiary,False,True,64.068,"LINESTRING (-8.0158885 42.9172549, -8.0158202 42.9173148, -8.0154544 42.917625, -8.0153787 42.9176937)",,DP-4604,,,,
39635427,Rúa Peregrinos,residential,True,False,8.878,"LINESTRING (-8.0127131 42.9140427, -8.012635 42.913987)",,,,,,
41763183,Rúa da Habana,residential,False,False,50.694,"LINESTRING (-8.0127131 42.9140427, -8.0122212 42.9143221)",,,,,,
41763183,Rúa da Habana,residential,False,True,54.949,"LINESTRING (-8.0127131 42.9140427, -8.0129704 42.9139015, -8.0130912 42.9138352, -8.0131494 42.9138032, -8.013253 42.9137463)",,,,,,
41763183,Rúa da Habana,residential,False,False,14.443,"LINESTRING (-8.0133945 42.913668, -8.013253 42.9137463)",,,,,,
67153514,Cantón de San Roque,residential,True,False,38.07,"LINESTRING (-8.0133945 42.913668, -8.0134685 42.9135855, -8.0135459 42.9133669, -8.0135678 42.9133591)",,,,,,
553810318,Avenida de Lugo,trunk,False,False,42.504999999999995,"LINESTRING (-8.0133945 42.913668, -8.0134818 42.913682, -8.0139021 42.9137569)",2,N-547,,,,
553810318,Avenida de Lugo,trunk,False,True,67.699,"LINESTRING (-8.0133945 42.913668, -8.0131035 42.9136194, -8.0127785 42.9135633, -8.0125849 42.9135298)",2,N-547,,,,
67153526,Rúa do Carme,residential,True,False,86.576,"LINESTRING (-8.018017 42.9133669, -8.0172095 42.9133932, -8.017149 42.9133825, -8.0169766 42.9133197)",,,,,,
398375741,Rúa do Carme,residential,False,True,50.20099999999999,"LINESTRING (-8.018017 42.9133669, -8.0180288 42.9132573, -8.0182193 42.9130706, -8.0182367 42.9130402, -8.0182368 42.9129647)",,,,,,
67153529,Rúa do Castelo,residential,True,False,48.087,"LINESTRING (-8.018241 42.9139225, -8.0181447 42.9136489, -8.0180386 42.9135207)",,,,,,
67153535,,residential,False,True,78.318,"LINESTRING (-8.018241 42.9139225, -8.0187532 42.913823, -8.0188751 42.9137993, -8.0191202 42.9137398, -8.0191389 42.9137358, -8.0191525 42.9137383, -8.0191637 42.9137444)",,,,,,
67489293,Rolda da Coruña,primary,False,False,48.263,"LINESTRING (-8.0155937 42.915221, -8.0153098 42.91484)",,AC-840,,,,
67489293,Rolda da Coruña,primary,False,True,61.732,"LINESTRING (-8.0155937 42.915221, -8.0157646 42.91546, -8.0159894 42.9156931)",,AC-840,,,,
262928235,Rúa da Codeseira,trunk,False,False,109.958,"LINESTRING (-8.0169766 42.9133197, -8.0182368 42.9129647)",,N-547,,50,,
262928235,Rúa da Codeseira,trunk,False,True,17.787,"LINESTRING (-8.0169766 42.9133197, -8.0168967 42.9133444, -8.0167765 42.9133838)",,N-547,,50,,
39635427,Rúa Peregrinos,residential,True,False,51.243,"LINESTRING (-8.012635 42.913987, -8.0126126 42.9139459, -8.0126055 42.9138397, -8.0125984 42.9137332, -8.0125898 42.9136032, -8.0125849 42.9135298)",,,,,,
160776261,,residential,False,True,166.80999999999997,"LINESTRING (-8.012635 42.913987, -8.0125749 42.9140092, -8.0117265 42.9139306, -8.0109648 42.9138638, -8.0108941 42.9138465, -8.0106245 42.9137807)",,,,,,
41763183,Rúa da Habana,residential,False,True,14.443,"LINESTRING (-8.013253 42.9137463, -8.0133945 42.913668)",,,,,,
41763183,Rúa da Habana,residential,False,False,54.949,"LINESTRING (-8.013253 42.9137463, -8.0131494 42.9138032, -8.0130912 42.9138352, -8.0129704 42.9139015, -8.0127131 42.9140427)",,,,,,
262928078,Rúa Galicia,residential,True,False,62.67,"LINESTRING (-8.013253 42.9137463, -8.0133034 42.9138116, -8.0134493 42.9139861, -8.0136227 42.9142401)",,,,,,
68458072,Rúa Luís Seoane,residential,False,False,56.006,"LINESTRING (-8.0153207 42.91134, -8.0146432 42.9112536)",,,,,,
522848642,Rolda de Pontevedra,primary,False,False,55.232,"LINESTRING (-8.0153207 42.91134, -8.0154268 42.9108494)",2,AC-840,,50,,
522848642,Rolda de Pontevedra,primary,False,True,43.966,"LINESTRING (-8.0153207 42.91134, -8.0152263 42.9117293)",2,AC-840,,50,,
68458072,Rúa Luís Seoane,residential,False,True,56.006,"LINESTRING (-8.0146432 42.9112536, -8.0153207 42.91134)",,,,,,
68458073,Rúa Xosé Ramón Fernández Castro,residential,False,False,54.392,"LINESTRING (-8.0146432 42.9112536, -8.0147514 42.9107709)",,,,,,
68458073,Rúa Xosé Ramón Fernández Castro,residential,False,True,44.75,"LINESTRING (-8.0146432 42.9112536, -8.0145591 42.9116513)",,,,,,
319298974,Rúa Mejuto Cordido,residential,False,False,135.206,"LINESTRING (-8.0146432 42.9112536, -8.0130048 42.9110573)",,,,,,
319298974,Rúa Mejuto Cordido,residential,False,True,135.206,"LINESTRING (-8.0130048 42.9110573, -8.0146432 42.9112536)",,,,,,
319300146,Rúa Gaiteiros Os Garceiras,residential,False,False,22.954,"LINESTRING (-8.0130048 42.9110573, -8.0131532 42.9112328)",,,,,,
"[319300146, 152680380]","['Rúa Grupo Sindical', 'Rúa Gaiteiros Os Garceiras']",residential,False,True,60.522,"LINESTRING (-8.0130048 42.9110573, -8.0128789 42.9109437, -8.0128078 42.9108547, -8.0128523 42.9106377, -8.0128675 42.9105631)",,,,,,
127871907,Rúa Niso Rodríguez,residential,False,False,43.492,"LINESTRING (-8.0145835 42.9156326, -8.0150034 42.9153909)",,,,,,
262928078,Rúa Galicia,residential,True,False,68.57300000000001,"LINESTRING (-8.0145835 42.9156326, -8.0149583 42.9161267, -8.0149924 42.9161717)",,,,,,
127871907,Rúa Niso Rodríguez,residential,False,True,43.492,"LINESTRING (-8.0150034 42.9153909, -8.0145835 42.9156326)",,,,,,
262928096,Rúa Amador Rodríguez,residential,False,True,19.796,"LINESTRING (-8.0150034 42.9153909, -8.0148714 42.9152414)",,,,,,
262928096,Rúa Amador Rodríguez,residential,False,False,74.728,"LINESTRING (-8.0150034 42.9153909, -8.0152061 42.915606, -8.0154786 42.9159045, -8.0155178 42.9159474)",,,,,,
67489293,Rolda da Coruña,primary,False,False,61.732,"LINESTRING (-8.0159894 42.9156931, -8.0157646 42.91546, -8.0155937 42.915221)",,AC-840,,,,
67489293,Rolda da Coruña,primary,False,True,85.07499999999999,"LINESTRING (-8.0159894 42.9156931, -8.0160437 42.9157484, -8.0165572 42.9162499, -8.0166147 42.916306)",,AC-840,,,,
262928080,Rúa de Otero Pedrayo,residential,False,True,47.691,"LINESTRING (-8.0159894 42.9156931, -8.0159059 42.9157381, -8.0155178 42.9159474)",,,,,,
262928080,Rúa de Otero Pedrayo,residential,False,True,49.686,"LINESTRING (-8.0155178 42.9159474, -8.0150304 42.9162162)",,,,,,
262928080,Rúa de Otero Pedrayo,residential,False,False,47.691,"LINESTRING (-8.0155178 42.9159474, -8.0159059 42.9157381, -8.0159894 42.9156931)",,,,,,
262928096,Rúa Amador Rodríguez,residential,False,True,74.72800000000001,"LINESTRING (-8.0155178 42.9159474, -8.0154786 42.9159045, -8.0152061 42.915606, -8.0150034 42.9153909)",,,,,,
319301204,Rúa Río Furelos,residential,False,False,4.133,"LINESTRING (-8.0156246 42.9101249, -8.0155755 42.9101155)",,,,,,
152680413,Rúa Rocamador,residential,False,False,117.297,"LINESTRING (-8.0156246 42.9101249, -8.0157285 42.9101707, -8.0157951 42.9102197, -8.0158644 42.9103131, -8.0159566 42.9104592, -8.0161225 42.9106972, -8.0163021 42.9107906, -8.016428 42.9108584, -8.0165292 42.9109033)",,,,,,
1036012471,Camiño Traspedra,residential,False,True,89.15,"LINESTRING (-8.0178114 42.9104429, -8.0173535 42.9105764, -8.0167929 42.9107367)",,,,,,
152680380,Rúa Grupo Sindical,residential,False,True,29.369,"LINESTRING (-8.0128675 42.9105631, -8.012921 42.9103019)",,,,,,
152680404,Rúa dos Irmandiños,residential,False,False,155.157,"LINESTRING (-8.0128675 42.9105631, -8.0147514 42.9107709)",,,,,,
"[319300146, 152680380]","['Rúa Grupo Sindical', 'Rúa Gaiteiros Os Garceiras']",residential,False,False,60.522,"LINESTRING (-8.0128675 42.9105631, -8.0128523 42.9106377, -8.0128078 42.9108547, -8.0128789 42.9109437, -8.0130048 42.9110573)",,,,,,
1036012470,Travesía do Campo Grande,residential,False,True,28.391,"LINESTRING (-8.0167929 42.9107367, -8.0166196 42.9108388, -8.0165292 42.9109033)",,,,,,
1036012471,Camiño Traspedra,residential,False,False,89.15,"LINESTRING (-8.0167929 42.9107367, -8.0173535 42.9105764, -8.0178114 42.9104429)",,,,,,
68458073,Rúa Xosé Ramón Fernández Castro,residential,False,True,54.392,"LINESTRING (-8.0147514 42.9107709, -8.0146432 42.9112536)",,,,,,
152680404,Rúa dos Irmandiños,residential,False,False,55.693,"LINESTRING (-8.0147514 42.9107709, -8.0154268 42.9108494)",,,,,,
152680404,Rúa dos Irmandiños,residential,False,True,155.157,"LINESTRING (-8.0147514 42.9107709, -8.0128675 42.9105631)",,,,,,
152680404,Rúa dos Irmandiños,residential,False,True,55.693,"LINESTRING (-8.0154268 42.9108494, -8.0147514 42.9107709)",,,,,,
522848642,Rolda de Pontevedra,primary,False,False,8.525,"LINESTRING (-8.0154268 42.9108494, -8.015445 42.9107739)",2,AC-840,,50,,
522848642,Rolda de Pontevedra,primary,False,True,55.232,"LINESTRING (-8.0154268 42.9108494, -8.0153207 42.91134)",2,AC-840,,50,,
319300022,Rúa Inés de Castro,unclassified,False,False,77.134,"LINESTRING (-8.0114766 42.9109047, -8.0119524 42.9115045)",,,,,,
319300022,Rúa Inés de Castro,unclassified,False,True,51.653,"LINESTRING (-8.0114766 42.9109047, -8.0112039 42.9104853)",,,,,,
152680410,Rúa Pintor Nelson Zumel,unclassified,False,True,195.188,"LINESTRING (-8.0114766 42.9109047, -8.011354 42.9109683, -8.0104233 42.911362, -8.009306 42.9116204)",,,,,,
152680413,Rúa Rocamador,residential,False,True,117.29699999999998,"LINESTRING (-8.0165292 42.9109033, -8.016428 42.9108584, -8.0163021 42.9107906, -8.0161225 42.9106972, -8.0159566 42.9104592, -8.0158644 42.9103131, -8.0157951 42.9102197, -8.0157285 42.9101707, -8.0156246 42.9101249)",,,,,,
1036012470,Travesía do Campo Grande,residential,False,False,28.391,"LINESTRING (-8.0165292 42.9109033, -8.0166196 42.9108388, -8.0167929 42.9107367)",,,,,,
1036012470,Travesía do Campo Grande,residential,False,True,146.212,"LINESTRING (-8.0165292 42.9109033, -8.0164515 42.9111164, -8.0164294 42.9113325, -8.0163875 42.9122096)",,,,,,
152680399,Rúa de Olimpia Valencia,residential,False,False,62.03,"LINESTRING (-8.0078678 42.9110927, -8.0075 42.9115812)",,,,,,
152680401,Avenida dos Senadores,residential,False,True,102.354,"LINESTRING (-8.0131532 42.9112328, -8.0119524 42.9115045)",,,,,,
319300146,Rúa Gaiteiros Os Garceiras,residential,False,False,39.61,"LINESTRING (-8.0131532 42.9112328, -8.01344 42.9115205)",,,,,,
319300146,Rúa Gaiteiros Os Garceiras,residential,False,True,22.954,"LINESTRING (-8.0131532 42.9112328, -8.0130048 42.9110573)",,,,,,
152680401,Avenida dos Senadores,residential,False,False,102.354,"LINESTRING (-8.0119524 42.9115045, -8.0131532 42.9112328)",,,,,,
152680401,Avenida dos Senadores,residential,False,True,203.198,"LINESTRING (-8.0119524 42.9115045, -8.0095775 42.9120648)",,,,,,
319300022,Rúa Inés de Castro,unclassified,False,True,77.134,"LINESTRING (-8.0119524 42.9115045, -8.0114766 42.9109047)",,,,,,
319300022,Rúa Inés de Castro,unclassified,False,False,40.926,"LINESTRING (-8.0119524 42.9115045, -8.0121407 42.9117126, -8.01223 42.9118113)",,,,,,
319300146,Rúa Gaiteiros Os Garceiras,residential,False,True,39.61,"LINESTRING (-8.01344 42.9115205, -8.0131532 42.9112328)",,,,,,
152680384,Rúa de Vigo,residential,False,True,92.292,"LINESTRING (-8.01344 42.9115205, -8.0144151 42.9116345, -8.014518 42.9116465, -8.0145591 42.9116513)",,,,,,
319300146,Rúa Gaiteiros Os Garceiras,residential,False,False,136.236,"LINESTRING (-8.01344 42.9115205, -8.0136939 42.911904, -8.0139708 42.9123364, -8.0141628 42.9126254)",,,,,,
152680399,Rúa de Olimpia Valencia,residential,False,True,62.03,"LINESTRING (-8.0075 42.9115812, -8.0078678 42.9110927)",,,,,,
219120796,,residential,False,False,76.702,"LINESTRING (-8.0075 42.9115812, -8.0083555 42.9118697)",,,,,,
398375739,Rúa de María Casares,residential,False,False,48.347,"LINESTRING (-8.009306 42.9116204, -8.0094895 42.9120339)",,,,,,
398375739,Rúa de María Casares,residential,False,True,43.075,"LINESTRING (-8.009306 42.9116204, -8.0091647 42.9112471)",,,,,,
152680410,Rúa Pintor Nelson Zumel,unclassified,False,False,195.188,"LINESTRING (-8.009306 42.9116204, -8.0104233 42.911362, -8.011354 42.9109683, -8.0114766 42.9109047)",,,,,,
319300022,Rúa Inés de Castro,unclassified,False,True,40.926,"LINESTRING (-8.01223 42.9118113, -8.0121407 42.9117126, -8.0119524 42.9115045)",,,,,,
152680384,Rúa de Vigo,residential,False,False,55.024,"LINESTRING (-8.0152263 42.9117293, -8.0145591 42.9116513)",,,,,,
522848642,Rolda de Pontevedra,primary,False,False,43.966,"LINESTRING (-8.0152263 42.9117293, -8.0153207 42.91134)",2,AC-840,,50,,
159917448,Rúa de Euskadi,residential,False,False,45.224000000000004,"LINESTRING (-8.0152263 42.9117293, -8.0154172 42.911754, -8.0157728 42.9118014)",,,,,,
522848642,Rolda de Pontevedra,primary,False,True,44.425999999999995,"LINESTRING (-8.0152263 42.9117293, -8.0152118 42.9117828, -8.0151361 42.9121233)",2,AC-840,,50,,
67147406,Rúa Camiño Vello de Santiago,residential,False,True,7.948,"LINESTRING (-8.0095775 42.9120648, -8.0094895 42.9120339)",,,,,,
152680401,Avenida dos Senadores,residential,False,False,203.198,"LINESTRING (-8.0095775 42.9120648, -8.0119524 42.9115045)",,,,,,
"[319298561, 67147406]","['Rúa Camiño Vello de Santiago', 'Rúa Camiño de Santiago']",residential,False,False,155.95600000000002,"LINESTRING (-8.0095775 42.9120648, -8.0102564 42.912331, -8.0109041 42.9126162, -8.0109145 42.9126205, -8.0110262 42.9126689, -8.0110767 42.9127013, -8.0111109 42.9127346, -8.0111623 42.9128168)",,,yes,,,
152680415,Rúa de Don Gaiferos,unclassified,False,False,33.941,"LINESTRING (-8.0083728 42.9122252, -8.008463 42.9119272)",,,,,,
152680415,Rúa de Don Gaiferos,unclassified,False,True,61.751999999999995,"LINESTRING (-8.0083728 42.9122252, -8.0082158 42.9126731, -8.0081842 42.9127631)",,,,,,
159917442,Rúa Melide di Lugano,residential,False,True,72.57600000000001,"LINESTRING (-8.0141628 42.9126254, -8.0145482 42.9125477, -8.0147042 42.9125507, -8.0147878 42.9125769, -8.0149319 42.9126196, -8.0150209 42.9126205)",,,,,,
319297590,Rúa Rosaleda,residential,False,False,91.499,"LINESTRING (-8.0141628 42.9126254, -8.0142378 42.9129619, -8.0143353 42.9134385)",,,,,,
319300146,Rúa Gaiteiros Os Garceiras,residential,False,True,136.236,"LINESTRING (-8.0141628 42.9126254, -8.0139708 42.9123364, -8.0136939 42.911904, -8.01344 42.9115205)",,,,,,
67153541,Avenida de Lugo,trunk,False,True,48.653,"LINESTRING (-8.0081842 42.9127631, -8.007601 42.9126682)",2,N-547,,,,
67153541,Avenida de Lugo,trunk,False,False,181.67499999999998,"LINESTRING (-8.0081842 42.9127631, -8.0083515 42.9127925, -8.010354 42.9131427)",2,N-547,,,,
152680415,Rúa de Don Gaiferos,unclassified,False,False,61.751999999999995,"LINESTRING (-8.0081842 42.9127631, -8.0082158 42.9126731, -8.0083728 42.9122252)",,,,,,
67153514,Cantón de San Roque,residential,True,False,39.826,"LINESTRING (-8.0143353 42.9134385, -8.0146782 42.9134959, -8.0148141 42.9135102)",,,,,,
319297590,Rúa Rosaleda,residential,False,True,91.499,"LINESTRING (-8.0143353 42.9134385, -8.0142378 42.9129619, -8.0141628 42.9126254)",,,,,,
144713855,Rúa da Martagona,unclassified,False,False,61.533,"LINESTRING (-8.0083823 42.9159045, -8.0077238 42.9161759)",,,,,,
144713855,Rúa da Martagona,unclassified,False,True,22.507,"LINESTRING (-8.0083823 42.9159045, -8.0086211 42.9158026)",,,,,,
784167824,Rúa Alcalde Ricardo Fernández Camoiras,residential,False,True,49.933,"LINESTRING (-8.0083823 42.9159045, -8.0086539 42.9163071)",,,,,,
144713855,Rúa da Martagona,unclassified,False,True,61.533,"LINESTRING (-8.0077238 42.9161759, -8.0083823 42.9159045)",,,,,,
152680408,Rúa Inocencio Fuciños Quintas,residential,False,False,49.069,"LINESTRING (-8.0077238 42.9161759, -8.0079897 42.9165719)",,,,,,
152680409,Avenida de Compostela,residential,False,True,122.396,"LINESTRING (-8.0130666 42.9164393, -8.0119071 42.9171397)",,,,,,
262928110,Rúa de Rosalía de Castro,residential,False,False,69.01599999999999,"LINESTRING (-8.0130666 42.9164393, -8.0132719 42.9166155, -8.0136168 42.9169114)",,,,,,
262928110,Rúa de Rosalía de Castro,residential,False,True,44.851,"LINESTRING (-8.0130666 42.9164393, -8.0129104 42.9162983, -8.0127197 42.916126)",,,,,,
152680392,Rúa Alcalde Sabino Fuciños Buján,residential,False,False,63.965,"LINESTRING (-8.0089099 42.9166787, -8.0082772 42.9170196)",,,,,,
