osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,access,maxspeed,junction
146202410,False,Rúa Aldea de Arriba,residential,False,59.436,"LINESTRING (-8.7759353 42.2652908, -8.7754753 42.2657029)",,,,,
146202410,False,Rúa Aldea de Arriba,residential,True,18.041,"LINESTRING (-8.7759353 42.2652908, -8.7759885 42.2651334)",,,,,
53800642,False,Camiño Longán,residential,False,2.315,"LINESTRING (-8.7754753 42.2657029, -8.7754578 42.2657192)",,,,,
146202410,False,Rúa Aldea de Arriba,residential,True,59.436,"LINESTRING (-8.7754753 42.2657029, -8.7759353 42.2652908)",,,,,
309458837,False,Rúa Freixo,residential,False,16.216,"LINESTRING (-8.7754753 42.2657029, -8.7754886 42.2658484)",,,,,
260360649,False,,residential,False,81.31,"LINESTRING (-8.7755102 42.266014, -8.7763953 42.2663391)",,,,,
309458837,False,Rúa Freixo,residential,True,18.499,"LINESTRING (-8.7755102 42.266014, -8.7754886 42.2658484)",,,,,
253673484,True,Rúa Freixo,residential,False,116.41,"LINESTRING (-8.7755102 42.266014, -8.7755635 42.266329, -8.7755748 42.2663958, -8.7756858 42.2670528)",,,,30,
251824181,False,Avenida de Galicia,residential,False,82.292,"LINESTRING (-8.7843478 42.2660802, -8.7843789 42.2661035, -8.7844245 42.2661378, -8.7845139 42.2662013, -8.7846274 42.2663066, -8.784808 42.2664741, -8.7849922 42.2666449)",2,,,30,
251824181,False,Avenida de Galicia,residential,True,51.60300000000001,"LINESTRING (-8.7843478 42.2660802, -8.7842446 42.2659933, -8.7838847 42.2658356, -8.7838395 42.2658158)",2,,,30,
"[146197314, 53755742]",True,"['Rúa Aragón', 'Rúa de San Xosé']",residential,False,175.972,"LINESTRING (-8.7838395 42.2658158, -8.7838622 42.2657589, -8.7838704 42.2657132, -8.7839146 42.2654184, -8.7845661 42.265324, -8.7846184 42.2653342, -8.7846541 42.2653609, -8.7846707 42.2653941, -8.7847298 42.2655845, -8.7847759 42.2657704, -8.7847754 42.2658081, -8.7847528 42.2658577, -8.7846423 42.2659184)",,,,,
251824181,False,Avenida de Galicia,residential,False,51.60300000000001,"LINESTRING (-8.7838395 42.2658158, -8.7838847 42.2658356, -8.7842446 42.2659933, -8.7843478 42.2660802)",2,,,30,
146197297,False,,residential,False,36.841,"LINESTRING (-8.783566 42.2661413, -8.7831572 42.2660062)",,,,,
247792199,True,Rúa de San Xosé,residential,False,38.305,"LINESTRING (-8.783566 42.2661413, -8.7837404 42.265959, -8.7838181 42.2658524)",1,,,,
175203740,False,Avenida de Lugo,tertiary,False,67.108,"LINESTRING (-8.7827786 42.2673574, -8.78269 42.267348, -8.7826674 42.2673464, -8.7826005 42.2673418, -8.7823008 42.2674049, -8.7819821 42.2674503)",,EP-1001,,,
175203740,False,Avenida de Lugo,tertiary,True,81.548,"LINESTRING (-8.7827786 42.2673574, -8.7829204 42.2673986, -8.7830086 42.2674242, -8.7832757 42.2675017, -8.7837012 42.2676252)",,EP-1001,,,
247792199,True,Rúa de San Xosé,residential,False,75.425,"LINESTRING (-8.7827786 42.2673574, -8.7828806 42.2670635, -8.7829784 42.2667819, -8.7830337 42.2667084)",1,,,,
146197323,True,Rúa Reboredo,unclassified,False,35.307,"LINESTRING (-8.7819821 42.2674503, -8.7817984 42.2672935, -8.781711 42.2672513, -8.7816739 42.2672334)",,,,20,
175203740,False,Avenida de Lugo,tertiary,False,87.624,"LINESTRING (-8.7819821 42.2674503, -8.7818541 42.2675651, -8.7815315 42.267903, -8.7813556 42.2680871)",,EP-1001,,,
175203740,False,Avenida de Lugo,tertiary,True,67.108,"LINESTRING (-8.7819821 42.2674503, -8.7823008 42.2674049, -8.7826005 42.2673418, -8.7826674 42.2673464, -8.78269 42.267348, -8.7827786 42.2673574)",,EP-1001,,,
53800642,False,Camiño Longán,residential,False,30.824,"LINESTRING (-8.7748937 42.2661909, -8.7746749 42.2664159)",,,,,
53800642,False,Camiño Longán,residential,True,42.084,"LINESTRING (-8.7748937 42.2661909, -8.7752274 42.2659041)",,,,,
502203894,False,,residential,False,53.294,"LINESTRING (-8.7748937 42.2661909, -8.7744064 42.2658752)",,,,,
53800642,False,Camiño Longán,residential,True,64.589,"LINESTRING (-8.773705 42.2677613, -8.7739747 42.2672158)",,,,,
146202405,False,Camiño de Moldes,residential,False,9.814,"LINESTRING (-8.773705 42.2677613, -8.7737095 42.2678495)",,,,,
243649765,False,Rúa Baiona,residential,False,38.218,"LINESTRING (-8.780125 42.2648706, -8.7802967 42.2648723, -8.7805894 42.2648753)",,,,,
243649765,False,Rúa Baiona,residential,True,44.733,"LINESTRING (-8.780125 42.2648706, -8.7796702 42.2648593, -8.7795821 42.2648527)",,,,,
251824182,False,Rúa Gondomar,residential,True,42.68,"LINESTRING (-8.7799699 42.2654318, -8.7804882 42.2654174)",,,,,
1029998629,False,Rúa Gondomar,residential,True,45.771,"LINESTRING (-8.7799699 42.2654318, -8.7794137 42.2654274)",,,,,
"[1088803138, 1029998630]",True,Rúa Ferrol,residential,False,63.694,"LINESTRING (-8.7799699 42.2654318, -8.780067 42.2650806, -8.7800792 42.2650365, -8.780108 42.2649322, -8.780125 42.2648706)",,,,,
146202410,False,Rúa Aldea de Arriba,residential,False,95.236,"LINESTRING (-8.7761248 42.2642833, -8.7760837 42.2646031, -8.7760434 42.2648918, -8.7760125 42.2650272, -8.7759885 42.2651334)",,,,,
282310083,False,Avenida de Ourense,primary,False,76.214,"LINESTRING (-8.7761248 42.2642833, -8.776097 42.2642686, -8.775941 42.2641865, -8.7757409 42.2640743, -8.775511 42.2639421, -8.7753852 42.2638709)",2,PO-551,yes,,
282310083,False,Avenida de Ourense,primary,True,147.862,"LINESTRING (-8.7761248 42.2642833, -8.7761974 42.2643034, -8.7765849 42.2644105, -8.7768832 42.2644929, -8.7771222 42.2645197, -8.7773087 42.2645126, -8.7775632 42.2644667, -8.7777043 42.26444, -8.7778508 42.2644123)",2,PO-551,yes,,
53755714,False,Rúa Atranco,residential,False,220.122,"LINESTRING (-8.7775005 42.2654456, -8.7773823 42.2658711, -8.7771522 42.2669337, -8.7772414 42.2669475, -8.7771668 42.2673453)",,,,,
53820704,True,Rúa Atranco,residential,False,130.785,"LINESTRING (-8.7775005 42.2654456, -8.7772475 42.2654463, -8.7770116 42.2654458, -8.7768025 42.2654427, -8.7766283 42.2654073, -8.7759353 42.2652908)",1,,,,
253673485,False,Camiño da Retirosa,residential,False,58.627,"LINESTRING (-8.7759088 42.2681899, -8.775883 42.2682832, -8.775711 42.2686324, -8.7756831 42.2686891)",,,,,
175203740,False,Avenida de Lugo,tertiary,False,107.979,"LINESTRING (-8.7813556 42.2680871, -8.7810114 42.2684102, -8.7804573 42.2687911)",,EP-1001,,,
175203740,False,Avenida de Lugo,tertiary,True,87.624,"LINESTRING (-8.7813556 42.2680871, -8.7815315 42.267903, -8.7818541 42.2675651, -8.7819821 42.2674503)",,EP-1001,,,
251824181,False,Avenida de Galicia,residential,True,82.292,"LINESTRING (-8.7849922 42.2666449, -8.784808 42.2664741, -8.7846274 42.2663066, -8.7845139 42.2662013, -8.7844245 42.2661378, -8.7843789 42.2661035, -8.7843478 42.2660802)",2,,,30,
258353722,False,,residential,True,59.767,"LINESTRING (-8.7849922 42.2666449, -8.7849287 42.2666937, -8.7844674 42.2670164)",,,,,
"[869741328, 869741329, 56000333]",False,Rúa das Andes,residential,True,144.985,"LINESTRING (-8.7853748 42.268655, -8.7852643 42.268574, -8.7851512 42.2684888, -8.7849656 42.268356, -8.7847637 42.2682541, -8.7845483 42.268174, -8.7845026 42.2681582, -8.7842139 42.2680588, -8.7838982 42.2679814)",1,,,,
56000367,True,,residential,False,33.865,"LINESTRING (-8.784046 42.2635043, -8.7839232 42.2632986, -8.783853 42.2632382)",,,,,
"[1108259528, 53755673]",True,Avenida Eduardo Vicenti,residential,False,65.71,"LINESTRING (-8.784046 42.2635043, -8.7841009 42.2634873, -8.7847655 42.2632968, -8.7847916 42.2632945)",,,,,
146197323,True,Rúa Reboredo,unclassified,False,25.811999999999998,"LINESTRING (-8.7790373 42.2670701, -8.7788687 42.2670512, -8.7787264 42.2670396)",,,,20,
175997534,False,Avenida de Marín,residential,True,48.816,"LINESTRING (-8.7790373 42.2670701, -8.7790212 42.2669788, -8.7791083 42.2666379)",,,,,
146197329,True,,residential,False,15.158999999999999,"LINESTRING (-8.7791083 42.2666379, -8.7791446 42.266637, -8.7791715 42.2666292, -8.7791912 42.2666158, -8.7792043 42.2666068, -8.7792182 42.2665835, -8.7792206 42.2665733, -8.7792196 42.2665541)",,,,,roundabout
175997534,False,Avenida de Marín,residential,False,48.816,"LINESTRING (-8.7791083 42.2666379, -8.7790212 42.2669788, -8.7790373 42.2670701)",,,,,
247792199,True,Rúa de San Xosé,residential,False,46.428999999999995,"LINESTRING (-8.7830337 42.2667084, -8.7833379 42.2663742, -8.7833495 42.2663624)",1,,,,
"[311070005, 146197350]",False,Rúa Andalucía,residential,True,163.625,"LINESTRING (-8.7830337 42.2667084, -8.7832985 42.2667735, -8.7833191 42.2667785, -8.7833572 42.2667879, -8.7836955 42.2668596, -8.7839911 42.2669277, -8.7839109 42.2671207, -8.7837012 42.2676252)",,,,,
146197354,False,Avenida de Galicia,residential,True,35.968,"LINESTRING (-8.7792196 42.2665541, -8.7796538 42.2665169)",,,,,
146197329,True,,residential,False,10.872,"LINESTRING (-8.7792196 42.2665541, -8.7792102 42.2665307, -8.7791809 42.2665056, -8.7791289 42.266494)",,,,,roundabout
"[311070005, 146197350]",False,Rúa Andalucía,residential,False,163.625,"LINESTRING (-8.7837012 42.2676252, -8.7839109 42.2671207, -8.7839911 42.2669277, -8.7836955 42.2668596, -8.7833572 42.2667879, -8.7833191 42.2667785, -8.7832985 42.2667735, -8.7830337 42.2667084)",,,,,
175203740,False,Avenida de Lugo,tertiary,False,81.548,"LINESTRING (-8.7837012 42.2676252, -8.7832757 42.2675017, -8.7830086 42.2674242, -8.7829204 42.2673986, -8.7827786 42.2673574)",,EP-1001,,,
175203740,False,Avenida de Lugo,tertiary,True,28.542,"LINESTRING (-8.7837012 42.2676252, -8.7837951 42.2676413, -8.7839143 42.2676577, -8.7840434 42.2676621)",,EP-1001,,,
22980018,False,Avenida de Galicia,residential,False,48.777,"LINESTRING (-8.7790282 42.2665487, -8.7785242 42.2664315, -8.7784621 42.2664187)",,,,,
146197329,True,,residential,False,13.331000000000001,"LINESTRING (-8.7790282 42.2665487, -8.7790255 42.266571, -8.7790304 42.2665894, -8.7790427 42.2666076, -8.7790731 42.2666285, -8.7791083 42.2666379)",,,,,roundabout
146197297,False,,residential,True,36.841,"LINESTRING (-8.7831572 42.2660062, -8.783566 42.2661413)",,,,,
53800657,True,Rúa Ferrol,residential,False,74.361,"LINESTRING (-8.7797762 42.266085, -8.7799699 42.2654318)",,,,,
"[242598907, 242598910]",True,"['Rúa Redondela', 'Rúa de Antonio Soage Jalda']",residential,False,137.94400000000002,"LINESTRING (-8.7797762 42.266085, -8.7804535 42.2661412, -8.7806144 42.2654147)",,,,30,
146197328,False,,residential,True,37.461,"LINESTRING (-8.7838982 42.2679814, -8.7840434 42.2676621)",,,,,
"[869741328, 869741329, 56000333]",False,Rúa das Andes,residential,False,144.985,"LINESTRING (-8.7838982 42.2679814, -8.7842139 42.2680588, -8.7845026 42.2681582, -8.7845483 42.268174, -8.7847637 42.2682541, -8.7849656 42.268356, -8.7851512 42.2684888, -8.7852643 42.268574, -8.7853748 42.268655)",1,,,,
869741328,False,Rúa das Andes,residential,True,39.849999999999994,"LINESTRING (-8.7838982 42.2679814, -8.7838673 42.2679763, -8.7834254 42.2679038)",1,,,,
146197328,False,,residential,False,37.461,"LINESTRING (-8.7840434 42.2676621, -8.7838982 42.2679814)",,,,,
175203740,False,Avenida de Lugo,tertiary,False,28.542,"LINESTRING (-8.7840434 42.2676621, -8.7839143 42.2676577, -8.7837951 42.2676413, -8.7837012 42.2676252)",,EP-1001,,,
869741328,False,Rúa das Andes,residential,False,39.849999999999994,"LINESTRING (-8.7834254 42.2679038, -8.7838673 42.2679763, -8.7838982 42.2679814)",1,,,,
1029998628,True,Avenida de Marín,residential,False,67.102,"LINESTRING (-8.7794137 42.2654274, -8.779259 42.2660199)",,,,,
1029998629,False,Rúa Gondomar,residential,False,45.771,"LINESTRING (-8.7794137 42.2654274, -8.7799699 42.2654318)",,,,,
146197342,False,Rúa Gondomar,residential,True,76.662,"LINESTRING (-8.7794137 42.2654274, -8.7789607 42.2653576, -8.7785016 42.265287)",,,,,
251824182,False,Rúa Gondomar,residential,False,42.68,"LINESTRING (-8.7804882 42.2654174, -8.7799699 42.2654318)",,,,,
251824182,False,Rúa Gondomar,residential,True,10.389,"LINESTRING (-8.7804882 42.2654174, -8.7806144 42.2654147)",,,,,
251824182,False,Rúa Gondomar,residential,False,10.389,"LINESTRING (-8.7806144 42.2654147, -8.7804882 42.2654174)",,,,,
276992853,False,,residential,True,78.392,"LINESTRING (-8.7806144 42.2654147, -8.7807214 42.2654221, -8.7809157 42.2654449, -8.7815508 42.2655418)",,,,30,
53800657,True,Rúa Ferrol,residential,False,49.07,"LINESTRING (-8.7796538 42.2665169, -8.7797762 42.266085)",,,,,
146197354,False,Avenida de Galicia,residential,False,35.968,"LINESTRING (-8.7796538 42.2665169, -8.7792196 42.2665541)",,,,,
"[669344401, 146197354]",False,Avenida de Galicia,"['residential', 'unclassified']",True,89.193,"LINESTRING (-8.7796538 42.2665169, -8.7801743 42.2664454, -8.7802705 42.2664387, -8.7803672 42.2664432, -8.7805103 42.266473, -8.7807147 42.2665156)",,,,,
242598910,True,Rúa Redondela,residential,False,43.17,"LINESTRING (-8.779259 42.2660199, -8.7797762 42.266085)",,,,,
245192083,True,Rúa Redondela,residential,False,73.073,"LINESTRING (-8.779259 42.2660199, -8.778732 42.2659418, -8.778387 42.2658958)",,,,,
1029998628,True,Avenida de Marín,residential,False,53.812,"LINESTRING (-8.779259 42.2660199, -8.779171 42.2663688, -8.7791289 42.266494)",,,,,
820461677,False,,unclassified,True,113.739,"LINESTRING (-8.7787264 42.2670396, -8.7785932 42.2672498, -8.778397 42.267426, -8.778327 42.2676472, -8.7783223 42.2679824)",,,,,
1097499255,True,Rúa Reboredo,unclassified,False,73.134,"LINESTRING (-8.7787264 42.2670396, -8.7786511 42.2668478, -8.7785604 42.2665286, -8.7784621 42.2664187)",,,,20,
146197342,False,Rúa Gondomar,residential,False,76.662,"LINESTRING (-8.7785016 42.265287, -8.7789607 42.2653576, -8.7794137 42.2654274)",,,,,
258354262,True,Rúa Noria,residential,False,66.279,"LINESTRING (-8.7785016 42.265287, -8.77854 42.2651972, -8.778605 42.265102, -8.7786772 42.2649854, -8.7787681 42.2648886, -8.7788738 42.2647617)",,,,,
53800642,False,Camiño Longán,residential,True,30.824,"LINESTRING (-8.7746749 42.2664159, -8.7748937 42.2661909)",,,,,
146202404,False,,residential,False,65.395,"LINESTRING (-8.7746749 42.2664159, -8.7740752 42.26603)",,,,,
53800642,False,Camiño Longán,residential,False,87.891,"LINESTRING (-8.7746749 42.2664159, -8.7741787 42.266928, -8.7740723 42.2670676)",,,,,
53800642,False,Camiño Longán,residential,False,18.332,"LINESTRING (-8.7740723 42.2670676, -8.7739747 42.2672158)",,,,,
146202391,False,,residential,False,56.721,"LINESTRING (-8.7740723 42.2670676, -8.7747297 42.267221)",,,,,
53800642,False,Camiño Longán,residential,True,87.891,"LINESTRING (-8.7740723 42.2670676, -8.7741787 42.266928, -8.7746749 42.2664159)",,,,,
146202413,False,,unclassified,True,98.014,"LINESTRING (-8.7755451 42.2645731, -8.7754324 42.2646763, -8.7753866 42.2647336, -8.7753682 42.2647928, -8.7753796 42.2648655, -8.7754381 42.2649319, -8.7754845 42.2649783, -8.7755506 42.2650221, -8.7756364 42.2650615, -8.7757403 42.2650903, -8.7757488 42.2650926, -8.7758268 42.2651081, -8.7759885 42.2651334)",,,,,
146202391,False,,residential,True,56.721,"LINESTRING (-8.7747297 42.267221, -8.7740723 42.2670676)",,,,,
146202410,False,Rúa Aldea de Arriba,residential,False,18.041,"LINESTRING (-8.7759885 42.2651334, -8.7759353 42.2652908)",,,,,
146202410,False,Rúa Aldea de Arriba,residential,True,95.23599999999999,"LINESTRING (-8.7759885 42.2651334, -8.7760125 42.2650272, -8.7760434 42.2648918, -8.7760837 42.2646031, -8.7761248 42.2642833)",,,,,
146202413,False,,unclassified,False,98.01400000000001,"LINESTRING (-8.7759885 42.2651334, -8.7758268 42.2651081, -8.7757488 42.2650926, -8.7757403 42.2650903, -8.7756364 42.2650615, -8.7755506 42.2650221, -8.7754845 42.2649783, -8.7754381 42.2649319, -8.7753796 42.2648655, -8.7753682 42.2647928, -8.7753866 42.2647336, -8.7754324 42.2646763, -8.7755451 42.2645731)",,,,,
146202404,False,,residential,True,65.395,"LINESTRING (-8.7740752 42.26603, -8.7746749 42.2664159)",,,,,
146202408,False,,residential,True,33.963,"LINESTRING (-8.774124 42.2684007, -8.7737203 42.2683371)",,,,,
146202398,False,,residential,True,156.202,"LINESTRING (-8.7737104 42.2664707, -8.7732169 42.267213, -8.7732384 42.2672408, -8.7739747 42.2672158)",,,,,
241375875,True,Rúa de Antonio Nores,residential,False,54.501,"LINESTRING (-8.7816808 42.2644219, -8.7816283 42.2649105)",,,,,
146202395,False,,residential,False,22.726,"LINESTRING (-8.7740859 42.2679712, -8.7743273 42.2680705)",,,,,
146202407,False,,residential,True,33.799,"LINESTRING (-8.7740859 42.2679712, -8.7737095 42.2678495)",,,,,
146202407,False,,residential,False,55.486000000000004,"LINESTRING (-8.7740859 42.2679712, -8.7742308 42.2677728, -8.7744024 42.2675306)",,,,,
53800642,False,Camiño Longán,residential,False,64.589,"LINESTRING (-8.7739747 42.2672158, -8.773705 42.2677613)",,,,,
53800642,False,Camiño Longán,residential,True,18.332,"LINESTRING (-8.7739747 42.2672158, -8.7740723 42.2670676)",,,,,
146202398,False,,residential,False,156.202,"LINESTRING (-8.7739747 42.2672158, -8.7732384 42.2672408, -8.7732169 42.267213, -8.7737104 42.2664707)",,,,,
146202407,False,,residential,True,55.486000000000004,"LINESTRING (-8.7744024 42.2675306, -8.7742308 42.2677728, -8.7740859 42.2679712)",,,,,
146202405,False,Camiño de Moldes,residential,False,29.709,"LINESTRING (-8.7737095 42.2678495, -8.7737226 42.2681165)",,,,,
146202405,False,Camiño de Moldes,residential,True,9.814,"LINESTRING (-8.7737095 42.2678495, -8.773705 42.2677613)",,,,,
146202407,False,,residential,False,33.799,"LINESTRING (-8.7737095 42.2678495, -8.7740859 42.2679712)",,,,,
146202395,False,,residential,True,22.726,"LINESTRING (-8.7743273 42.2680705, -8.7740859 42.2679712)",,,,,
1097499252,False,Avenida de Ourense,primary,True,16.063,"LINESTRING (-8.7794761 42.264161, -8.7796695 42.2641414)",,PO-551,yes,,
"[1097499250, 247541403]",False,Rúa Félix Ozámiz,residential,True,57.88100000000001,"LINESTRING (-8.7794761 42.264161, -8.7792917 42.2640966, -8.7790815 42.2640234, -8.7788866 42.2639574, -8.7788356 42.2639472)",,,,,
1097499251,False,Avenida de Ourense,primary,False,28.045,"LINESTRING (-8.7794761 42.264161, -8.7792732 42.2641844, -8.7791402 42.2642034)",,PO-551,yes,,
146202405,False,Camiño de Moldes,residential,True,24.53,"LINESTRING (-8.7737203 42.2683371, -8.7737226 42.2681165)",,,,,
146202408,False,,residential,False,33.963,"LINESTRING (-8.7737203 42.2683371, -8.774124 42.2684007)",,,,,
146202414,False,,residential,True,47.137,"LINESTRING (-8.7742748 42.2682293, -8.7737226 42.2681165)",,,,,
260360649,False,,residential,True,81.31,"LINESTRING (-8.7763953 42.2663391, -8.7755102 42.266014)",,,,,
266044301,False,Camiño de Cantalarrana,residential,False,105.562,"LINESTRING (-8.7763953 42.2663391, -8.7764086 42.2662915, -8.7764508 42.266181, -8.7754886 42.2658484)",,,,,
266044301,False,Camiño de Cantalarrana,residential,True,38.733,"LINESTRING (-8.7763953 42.2663391, -8.7763982 42.2664365, -8.7764778 42.2666804)",,,,,
146202405,False,Camiño de Moldes,residential,False,24.53,"LINESTRING (-8.7737226 42.2681165, -8.7737203 42.2683371)",,,,,
146202405,False,Camiño de Moldes,residential,True,29.709,"LINESTRING (-8.7737226 42.2681165, -8.7737095 42.2678495)",,,,,
146202414,False,,residential,False,47.137,"LINESTRING (-8.7737226 42.2681165, -8.7742748 42.2682293)",,,,,
53755727,True,Rúa de Concepción Arenal,residential,False,13.1,"LINESTRING (-8.7739214 42.2638004, -8.7740789 42.2638175)",,,,,
175997538,False,,residential,True,21.357,"LINESTRING (-8.7739214 42.2638004, -8.7739568 42.2636734, -8.7739739 42.2636123)",,,,,
