osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,junction,tunnel
31027708,Calle Diego de los Reyes,residential,True,False,56.223,"LINESTRING (-6.0568849 37.3842965, -6.0575011 37.3844227)",1,,,,,,
31028071,Calle Diego de los Reyes,residential,True,False,74.929,"LINESTRING (-6.0568849 37.3842965, -6.056743 37.3843277, -6.0565413 37.384378, -6.0560744 37.3844946)",1,,,,,,
"[31289736, 240949497, 240949498]",Calle Doctor Fleming,residential,False,False,96.84700000000001,"LINESTRING (-6.0568849 37.3842965, -6.0568806 37.3842417, -6.0568658 37.383505, -6.0568577 37.383426)",,,,yes,,,
461208748,Calle Diego de los Reyes,residential,False,True,59.91,"LINESTRING (-6.0547111 37.3848907, -6.0553348 37.3846793)",2,,,,,,
461208750,Calle Diego de los Reyes,residential,True,False,83.929,"LINESTRING (-6.0547111 37.3848907, -6.0538467 37.3852037)",1,,,,,,
31291155,Calle Federico García Lorca,residential,False,False,69.631,"LINESTRING (-6.0547111 37.3848907, -6.0545306 37.3845577, -6.0545166 37.3845399, -6.0543563 37.3843362, -6.0543535 37.3843371)",,,,,,,
461208750,Calle Diego de los Reyes,residential,True,False,83.311,"LINESTRING (-6.0518019 37.385121, -6.0517622 37.3851162, -6.0516236 37.3850996, -6.0515818 37.385101, -6.0515511 37.3851021, -6.0514876 37.3851237, -6.0512464 37.3852474, -6.051042 37.3853551, -6.0510182 37.3853676, -6.0509681 37.385394)",1,,,,,,
31028192,Calle Álvarez Quintero,residential,True,False,117.786,"LINESTRING (-6.0553348 37.3846793, -6.0559015 37.3856381)",,,,,,,
461208748,Calle Diego de los Reyes,residential,False,False,59.91,"LINESTRING (-6.0553348 37.3846793, -6.0547111 37.3848907)",2,,,,,,
1162780140,Calle Real,secondary,False,True,33.998,"LINESTRING (-6.0559015 37.3856381, -6.0562711 37.385553)",2,A-474,30,,,,
"[1162780140, 676717998]",Calle Real,secondary,False,False,261.838,"LINESTRING (-6.0559015 37.3856381, -6.0558069 37.3856615, -6.055358 37.3857724, -6.0553101 37.3857843, -6.0550405 37.3858443, -6.0544026 37.3859862, -6.0541481 37.3860428, -6.0540093 37.3860737, -6.0539125 37.3860954, -6.053151 37.3862305, -6.0530406 37.386248)",2,A-474,30,,,,
31027541,Calle Virgen de Loreto,residential,False,True,102.71000000000001,"LINESTRING (-6.050427 37.3846382, -6.0499684 37.3840393, -6.0497882 37.3838688)",,,,,,,
482672061,Calle Federico García Lorca,residential,False,True,89.487,"LINESTRING (-6.050427 37.3846382, -6.0505378 37.3845908, -6.0513184 37.3842561)",,,,,,,
1162780139,Calle Real,secondary,False,False,18.091,"LINESTRING (-6.0596589 37.384829, -6.0594599 37.3848673)",2,A-474,30,,,,
1162780140,Calle Real,secondary,False,True,14.075,"LINESTRING (-6.0572178 37.3853594, -6.0573729 37.3853305)",2,A-474,30,,,,
31289735,Calle Doctor Fleming,residential,True,False,121.865,"LINESTRING (-6.0572178 37.3853594, -6.0570921 37.3848807, -6.0568849 37.3842965)",1,,,,,,
1162780140,Calle Real,secondary,False,False,86.413,"LINESTRING (-6.0572178 37.3853594, -6.0569473 37.3854078, -6.0567645 37.3854394, -6.0563794 37.3855281, -6.0562711 37.385553)",2,A-474,30,,,,
31289739,Calle Alcalde Juan Sánchez Mesa,residential,False,True,67.826,"LINESTRING (-6.0556293 37.3834978, -6.0557909 37.3835211, -6.0562494 37.3835141, -6.0563939 37.383522)",,,,,,,
"[31289740, 31289742]","['Calle Josefita Rosa', 'Calle Alcalde Juan Sánchez Mesa']",residential,True,False,147.952,"LINESTRING (-6.0556293 37.3834978, -6.0550705 37.3834498, -6.0549342 37.38317, -6.0548766 37.3829335, -6.0553 37.3828665)",,,,,,,
31289741,Calle Jesús Jiménez,residential,True,False,76.582,"LINESTRING (-6.0553 37.3828665, -6.0554621 37.3830742, -6.0555943 37.3833823, -6.0556293 37.3834978)",,,,,,,
108697539,Calle Mario Vargas Llosa,residential,True,False,34.144,"LINESTRING (-6.0530524 37.3850759, -6.0533957 37.3849349)",,,,,,,
461208753,Calle Camilo José Cela,residential,True,False,30.331,"LINESTRING (-6.0530524 37.3850759, -6.0528874 37.3848367)",,,,,,,
31291154,Calle de Camilo José Cela,residential,True,False,27.399,"LINESTRING (-6.0531675 37.3853047, -6.0530524 37.3850759)",,,,,,,
461208750,Calle Diego de los Reyes,residential,True,False,122.379,"LINESTRING (-6.0531675 37.3853047, -6.0526378 37.3852396, -6.0518019 37.385121)",1,,,,,,
461208755,Calle Camilo José Cela,residential,False,True,34.858,"LINESTRING (-6.0523768 37.3840857, -6.0525608 37.384363)",,,,,,,
31291152,Calle Camilo José Cela,residential,False,True,205.07000000000002,"LINESTRING (-6.0523768 37.3840857, -6.0520888 37.383664, -6.051904 37.3836248, -6.0512408 37.3834884, -6.0509169 37.3834342, -6.0505914 37.3833798, -6.0504759 37.3833874, -6.0504148 37.3833914)",,,,,,,
482672061,Calle Federico García Lorca,residential,False,False,97.869,"LINESTRING (-6.0523768 37.3840857, -6.0517237 37.3840926, -6.0513184 37.3842561)",,,,,,,
"[31291155, 806202093, 806202094]",Calle Federico García Lorca,residential,False,True,186.328,"LINESTRING (-6.0523768 37.3840857, -6.0527196 37.3840121, -6.0529967 37.3839717, -6.0530459 37.3839664, -6.0531573 37.3839885, -6.0532289 37.3840027, -6.0533096 37.3840187, -6.0533458 37.3840259, -6.0541862 37.3841926, -6.0543535 37.3843371)",,,,,,,
31291156,Calle Arturo Uslar Pietri,residential,True,False,40.571,"LINESTRING (-6.0516929 37.3847871, -6.0518283 37.3850078, -6.0518379 37.3850485, -6.0518019 37.385121)",,,,,,,
31291158,Calle José Martí,residential,False,False,59.102999999999994,"LINESTRING (-6.0516929 37.3847871, -6.0513639 37.3849238, -6.0510978 37.3850298)",,,,,,,
482672061,Calle Federico García Lorca,residential,False,False,89.487,"LINESTRING (-6.0513184 37.3842561, -6.0505378 37.3845908, -6.050427 37.3846382)",,,,,,,
482672061,Calle Federico García Lorca,residential,False,True,97.869,"LINESTRING (-6.0513184 37.3842561, -6.0517237 37.3840926, -6.0523768 37.3840857)",,,,,,,
31291158,Calle José Martí,residential,False,True,59.102999999999994,"LINESTRING (-6.0510978 37.3850298, -6.0513639 37.3849238, -6.0516929 37.3847871)",,,,,,,
31291156,Calle Arturo Uslar Pietri,residential,True,False,22.17,"LINESTRING (-6.0515743 37.3846114, -6.0516929 37.3847871)",,,,,,,
31291160,Calle Miguel Hernández,residential,False,False,35.385000000000005,"LINESTRING (-6.0515743 37.3846114, -6.0516407 37.3845966, -6.05196 37.3845257)",,,,,,,
169025266,Calle Arturo Uslar Pietri,residential,True,False,45.524,"LINESTRING (-6.0515743 37.3846114, -6.0515469 37.3845718, -6.0514761 37.3844697, -6.0513184 37.3842561)",,,,,,,
31291469,Calle del Obispo Rafael Bellido Caro,residential,False,True,90.49600000000001,"LINESTRING (-6.0490075 37.3878352, -6.0491834 37.3875435, -6.0491962 37.3875222, -6.0490907 37.387063)",,,,,,,
31291476,Avenida de Antonio Mairena,tertiary,False,False,191.597,"LINESTRING (-6.0485949 37.3882609, -6.0495767 37.3886494, -6.050513 37.3890639)",,,,,,,
31291476,Avenida de Antonio Mairena,tertiary,False,True,56.433,"LINESTRING (-6.0539638 37.3900509, -6.0533538 37.3899003)",,,,,,,
170991708,Calle Colón,residential,False,False,24.394,"LINESTRING (-6.0539638 37.3900509, -6.0540441 37.389841)",,,,,,,
31291476,Avenida de Antonio Mairena,tertiary,False,False,78.835,"LINESTRING (-6.0539638 37.3900509, -6.0545772 37.390228, -6.0548034 37.390291)",,,,,,,
178496237,Avenida de la Unidad,residential,False,False,68.753,"LINESTRING (-6.0576282 37.383344, -6.0572868 37.3833756, -6.0569764 37.3834033, -6.0568577 37.383426)",,,,,,,
108697486,Calle Gabriela Mistral,residential,False,False,49.714,"LINESTRING (-6.0543535 37.3843371, -6.0538374 37.3845152)",,,,,,,
"[31291155, 806202093, 806202094]",Calle Federico García Lorca,residential,False,False,186.32799999999997,"LINESTRING (-6.0543535 37.3843371, -6.0541862 37.3841926, -6.0533458 37.3840259, -6.0533096 37.3840187, -6.0532289 37.3840027, -6.0531573 37.3839885, -6.0530459 37.3839664, -6.0529967 37.3839717, -6.0527196 37.3840121, -6.0523768 37.3840857)",,,,,,,
31291155,Calle Federico García Lorca,residential,False,True,69.631,"LINESTRING (-6.0543535 37.3843371, -6.0543563 37.3843362, -6.0545166 37.3845399, -6.0545306 37.3845577, -6.0547111 37.3848907)",,,,,,,
31291160,Calle Miguel Hernández,residential,False,True,56.081,"LINESTRING (-6.0525608 37.384363, -6.05196 37.3845257)",,,,,,,
461208755,Calle Camilo José Cela,residential,False,False,34.858,"LINESTRING (-6.0525608 37.384363, -6.0523768 37.3840857)",,,,,,,
108697562,Calle César Vallejo,residential,True,False,60.806,"LINESTRING (-6.0525608 37.384363, -6.0527847 37.3842689, -6.0529046 37.3842194, -6.0530512 37.3844272)",,,,,,,
225897291,Calle Jesús Jiménez,residential,False,False,44.196,"LINESTRING (-6.0547468 37.3822907, -6.0549166 37.3824535, -6.0550854 37.3825824)",,,,,,,
620382344,Avenida Blas Infante,residential,False,True,33.274,"LINESTRING (-6.0574681 37.3880041, -6.0578204 37.3881099)",,,,,,,
172992912,,residential,False,True,109.195,"LINESTRING (-6.0574681 37.3880041, -6.0576832 37.3875695, -6.0577302 37.3872921, -6.0577583 37.3871262, -6.0577489 37.3870589)",,,,,,,
366552387,Avenida Blas Infante,residential,False,False,88.149,"LINESTRING (-6.0574681 37.3880041, -6.057166 37.387913, -6.0568661 37.3878227, -6.0565352 37.387723)",,,,,,,
77526526,,residential,False,True,79.523,"LINESTRING (-6.0565352 37.387723, -6.0567349 37.3873257, -6.0567422 37.3872612, -6.0567673 37.3870395)",,,,,,,
"[366552386, 172862907, 366552388]",Calle Jazmín,residential,True,False,214.406,"LINESTRING (-6.0565352 37.387723, -6.0565073 37.3877892, -6.0563033 37.3882726, -6.0566174 37.3883696, -6.0569005 37.388457, -6.0571984 37.388549, -6.0574681 37.3880041)",,,,,,,
366552387,Avenida Blas Infante,residential,False,True,88.149,"LINESTRING (-6.0565352 37.387723, -6.0568661 37.3878227, -6.057166 37.387913, -6.0574681 37.3880041)",,,,,,,
71890796,Calle Justo Monteseirín,residential,True,False,74.86399999999999,"LINESTRING (-6.0577489 37.3870589, -6.0576617 37.3864272, -6.0576571 37.3863896)",,,,,,,
172992912,,residential,False,False,109.195,"LINESTRING (-6.0577489 37.3870589, -6.0577583 37.3871262, -6.0577302 37.3872921, -6.0576832 37.3875695, -6.0574681 37.3880041)",,,,,,,
348485717,Calle Manuel Rodríguez Navarro,residential,True,False,52.283,"LINESTRING (-6.0577489 37.3870589, -6.058123 37.387041, -6.0583337 37.3869998)",,,,,,,
348485717,Calle Manuel Rodríguez Navarro,residential,True,False,33.884,"LINESTRING (-6.0563838 37.3870368, -6.0567673 37.3870395)",,,,,,,
172992895,Calle Manuel García Junco,residential,True,False,80.358,"LINESTRING (-6.0563838 37.3870368, -6.0563919 37.3871125, -6.0564282 37.3875235, -6.0564444 37.3876651, -6.0565352 37.387723)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,False,45.936,"LINESTRING (-6.0574042 37.388942, -6.0569225 37.3887865)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,True,85.484,"LINESTRING (-6.0574042 37.388942, -6.0582766 37.3892745)",,,,,,,
76377452,Calle de Enmedio,residential,True,False,115.893,"LINESTRING (-6.0550951 37.3871332, -6.0552474 37.387087, -6.0556473 37.3869682, -6.0563234 37.3867674)",,,,,,,
428808213,Calle 28 de Febrero,residential,True,False,58.221,"LINESTRING (-6.0550951 37.3871332, -6.0552073 37.3876148, -6.0552186 37.3876474)",,,,,,,
157161771,Calle Sevillanas,residential,False,True,54.4,"LINESTRING (-6.0538723 37.3884461, -6.053679 37.3889106)",,,,,,,
428808215,Calle Valle,residential,False,False,72.452,"LINESTRING (-6.0538723 37.3884461, -6.0530784 37.3886094)",,,,,,,
428808215,Calle Valle,residential,False,True,31.839,"LINESTRING (-6.0538723 37.3884461, -6.0542203 37.3883717)",,,,,,,
428808215,Calle Valle,residential,False,True,72.452,"LINESTRING (-6.0530784 37.3886094, -6.0538723 37.3884461)",,,,,,,
"[739876667, 170944607]",Calle Ramón Cansino Rosales,residential,True,False,71.77,"LINESTRING (-6.0530784 37.3886094, -6.0530369 37.3884247, -6.0530326 37.3884058, -6.0530281 37.3883868, -6.0529295 37.3879749)",,,,,,,
31291476,Avenida de Antonio Mairena,tertiary,False,False,55.893,"LINESTRING (-6.0527499 37.3897506, -6.0528437 37.3897732, -6.0532485 37.3898762, -6.0533538 37.3899003)",,,,,,,
31291476,Avenida de Antonio Mairena,tertiary,False,True,212.55599999999998,"LINESTRING (-6.0527499 37.3897506, -6.0524582 37.3896756, -6.0512102 37.3893555, -6.050513 37.3890639)",,,,,,,
170944607,Calle Ramón Cansino Rosales,residential,True,False,115.54499999999999,"LINESTRING (-6.0527499 37.3897506, -6.0529231 37.389322, -6.0530189 37.389082, -6.0530526 37.3889977, -6.0530819 37.3888998, -6.0530801 37.3887517)",,,,,,,
174374444,Calle Manuel García Junco,residential,True,False,63.816,"LINESTRING (-6.0562711 37.385553, -6.0562905 37.3861267)",,,,,,,
1162780140,Calle Real,secondary,False,False,33.998,"LINESTRING (-6.0562711 37.385553, -6.0559015 37.3856381)",2,A-474,30,,,,
1162780140,Calle Real,secondary,False,True,86.413,"LINESTRING (-6.0562711 37.385553, -6.0563794 37.3855281, -6.0567645 37.3854394, -6.0569473 37.3854078, -6.0572178 37.3853594)",2,A-474,30,,,,
108697491,Calle Manuel García Junco,residential,True,False,30.428,"LINESTRING (-6.0563234 37.3867674, -6.0563838 37.3870368)",,,,,,,
365961850,Calle Real,secondary,False,False,109.46499999999999,"LINESTRING (-6.0530406 37.386248, -6.0529715 37.386259, -6.0526621 37.3863082, -6.0522927 37.3863669, -6.0520061 37.3864393, -6.0518388 37.3864815)",2,A-474,30,,,,
"[1162780140, 676717998]",Calle Real,secondary,False,True,261.83799999999997,"LINESTRING (-6.0530406 37.386248, -6.053151 37.3862305, -6.0539125 37.3860954, -6.0540093 37.3860737, -6.0541481 37.3860428, -6.0544026 37.3859862, -6.0550405 37.3858443, -6.0553101 37.3857843, -6.055358 37.3857724, -6.0558069 37.3856615, -6.0559015 37.3856381)",2,A-474,30,,,,
76377452,Calle de Enmedio,residential,True,False,47.813,"LINESTRING (-6.0545838 37.3872741, -6.0550951 37.3871332)",,,,,,,
77526999,Calle Francisco Caro Ortiz,residential,False,False,17.13,"LINESTRING (-6.0558518 37.3889869, -6.0560355 37.3890362)",,,,,,,
557144772,Calle Francisco Caro Ortiz,residential,True,False,53.906,"LINESTRING (-6.0558518 37.3889869, -6.0558095 37.3889755, -6.0555258 37.3888993, -6.0552738 37.3888316)",,,,,,,
76609370,Calle José Oliver Quintanilla,residential,False,False,31.159,"LINESTRING (-6.0550854 37.3825824, -6.0554278 37.3825153)",,,,,,,
879017029,Calle Jesús Jiménez,residential,True,False,36.844,"LINESTRING (-6.0550854 37.3825824, -6.0553 37.3828665)",,,,,,,
225897291,Calle Jesús Jiménez,residential,False,True,44.196,"LINESTRING (-6.0550854 37.3825824, -6.0549166 37.3824535, -6.0547468 37.3822907)",,,,,,,
76609369,Calle Juan Manuel Caballero Infante,residential,False,False,104.106,"LINESTRING (-6.0568183 37.3826138, -6.0556745 37.3828386)",,,,,,,
31289743,Calle Doctor Fleming,residential,False,True,39.751,"LINESTRING (-6.0568183 37.3826138, -6.0568299 37.3828427, -6.0568364 37.382971)",2,,,,,,
76609369,Calle Juan Manuel Caballero Infante,residential,False,True,104.106,"LINESTRING (-6.0556745 37.3828386, -6.0568183 37.3826138)",,,,,,,
76609374,Calle Tomares,residential,True,False,42.041,"LINESTRING (-6.0556745 37.3828386, -6.0554278 37.3825153)",,,,,,,
76609370,Calle José Oliver Quintanilla,residential,False,True,31.159,"LINESTRING (-6.0554278 37.3825153, -6.0550854 37.3825824)",,,,,,,
31027708,Calle Diego de los Reyes,residential,True,False,177.553,"LINESTRING (-6.0575011 37.3844227, -6.0579641 37.3844998, -6.0592659 37.3847029, -6.0594724 37.3847327)",1,,,,,,
77417618,Calle Hermanos Salguero Gutiérrez,residential,False,False,66.261,"LINESTRING (-6.0575011 37.3844227, -6.0576075 37.3848894, -6.0576166 37.3849293, -6.0576568 37.3850038)",,,,,,,
71890796,Calle Justo Monteseirín,residential,True,False,14.641,"LINESTRING (-6.0575333 37.3858151, -6.057479 37.3856907)",,,,,,,
77417619,Calle Manuel García Babio,residential,True,False,12.717,"LINESTRING (-6.0589148 37.3856776, -6.0587719 37.3856913)",1,,,,3,,
71891014,Calle Manuel Rodríguez Navarro,residential,False,True,16.342,"LINESTRING (-6.059539 37.3869132, -6.0597235 37.3869028)",,,,,,,
77417634,Calle de las Torteras,residential,True,False,142.344,"LINESTRING (-6.059539 37.3869132, -6.0593622 37.3856408)",,,,,,,
77417619,Calle Manuel García Babio,residential,True,False,39.74,"LINESTRING (-6.0593622 37.3856408, -6.0589148 37.3856776)",1,,,,3,,
348485717,Calle Manuel Rodríguez Navarro,residential,True,False,36.897000000000006,"LINESTRING (-6.058949 37.3869131, -6.0590289 37.3869131, -6.0592388 37.3869131, -6.0593666 37.3869112)",,,,,,,
77417619,Calle Manuel García Babio,residential,True,False,54.224,"LINESTRING (-6.0587719 37.3856913, -6.0581646 37.3857617)",1,,,,3,,
77417635,Calle Cervantes,residential,True,False,136.756,"LINESTRING (-6.0587719 37.3856913, -6.058949 37.3869131)",,,,,,,
77417636,Calle Arcadio Rodríguez Martínez,residential,True,False,74.278,"LINESTRING (-6.0583337 37.3869998, -6.058243 37.3863357)",,,,,,,
348485717,Calle Manuel Rodríguez Navarro,residential,True,False,55.53,"LINESTRING (-6.0583337 37.3869998, -6.0587775 37.3869131, -6.058949 37.3869131)",,,,,,,
77417619,Calle Manuel García Babio,residential,True,False,56.092,"LINESTRING (-6.0581646 37.3857617, -6.0575333 37.3858151)",1,,,,3,,
77417637,Calle Diego Martínez Barrios,residential,True,False,73.16999999999999,"LINESTRING (-6.0587628 37.3850324, -6.0588686 37.3853559, -6.0589148 37.3856776)",,,,,,,
1162780140,Calle Real,secondary,False,False,127.215,"LINESTRING (-6.0587628 37.3850324, -6.0587012 37.3850467, -6.058215 37.3851598, -6.0579625 37.385211, -6.0573729 37.3853305)",2,A-474,30,,,,
1162780140,Calle Real,secondary,False,True,64.274,"LINESTRING (-6.0587628 37.3850324, -6.0594145 37.384876, -6.0594599 37.3848673)",2,A-474,30,,,,
620382344,Avenida Blas Infante,residential,False,False,84.21,"LINESTRING (-6.0587169 37.3883671, -6.0578204 37.3881099)",,,,,,,
620382344,Avenida Blas Infante,residential,False,True,81.591,"LINESTRING (-6.0587169 37.3883671, -6.0595113 37.3887413)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,False,85.484,"LINESTRING (-6.0582766 37.3892745, -6.0574042 37.388942)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,True,79.309,"LINESTRING (-6.0582766 37.3892745, -6.0590873 37.3895808)",,,,,,,
77417651,Calle Azahar,residential,True,False,108.13900000000001,"LINESTRING (-6.0582766 37.3892745, -6.0583928 37.3890303, -6.0584143 37.3889851, -6.0587169 37.3883671)",,,,,,,
620382344,Avenida Blas Infante,residential,False,False,81.591,"LINESTRING (-6.0595113 37.3887413, -6.0587169 37.3883671)",,,,,,,
77417652,Calle Azucena,residential,True,False,100.584,"LINESTRING (-6.0595113 37.3887413, -6.0594896 37.3887844, -6.059229 37.3893004, -6.0590873 37.3895808)",,,,,,,
620382344,Avenida Blas Infante,residential,False,False,33.274,"LINESTRING (-6.0578204 37.3881099, -6.0574681 37.3880041)",,,,,,,
620382344,Avenida Blas Infante,residential,False,True,84.21,"LINESTRING (-6.0578204 37.3881099, -6.0587169 37.3883671)",,,,,,,
77526564,Calle Azalea,residential,True,False,99.56500000000001,"LINESTRING (-6.0578204 37.3881099, -6.0575469 37.3886567, -6.0575315 37.3886874, -6.0574271 37.3888962, -6.0574042 37.388942)",,,,,,,
348485717,Calle Manuel Rodríguez Navarro,residential,True,False,44.613,"LINESTRING (-6.0567673 37.3870395, -6.0572721 37.3870495)",,,,,,,
77526526,,residential,False,False,79.523,"LINESTRING (-6.0567673 37.3870395, -6.0567422 37.3872612, -6.0567349 37.3873257, -6.0565352 37.387723)",,,,,,,
77526629,Calle Fray Antonio Vázquez Espinosa,residential,True,False,205.764,"LINESTRING (-6.0565642 37.3886906, -6.0558246 37.3904453)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,True,33.403,"LINESTRING (-6.0565642 37.3886906, -6.0569225 37.3887865)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,False,89.161,"LINESTRING (-6.0565642 37.3886906, -6.0565458 37.3886841, -6.0562614 37.388584, -6.0560191 37.3884922, -6.0558667 37.3884159, -6.0556666 37.3883267)",,,,,,,
77526654,Calle Valle Molino,residential,False,False,44.757,"LINESTRING (-6.0545876 37.3883721, -6.0546039 37.3887744)",,,,,,,
74687702,Calle Valle,residential,True,False,95.624,"LINESTRING (-6.0545876 37.3883721, -6.0548307 37.3883798, -6.0554302 37.3883519, -6.0556666 37.3883267)",,,,,,,
77526654,Calle Valle Molino,residential,False,True,34.616,"LINESTRING (-6.0543125 37.3899087, -6.0544271 37.389611)",,,,,,,
170783124,Calle El Limonar,residential,False,False,54.752,"LINESTRING (-6.0543125 37.3899087, -6.0548956 37.3900755)",,,,,,,
170783124,Calle El Limonar,residential,False,True,24.879,"LINESTRING (-6.0543125 37.3899087, -6.0540441 37.389841)",,,,,,,
170991708,Calle Colón,residential,False,True,61.694,"LINESTRING (-6.0542203 37.3883717, -6.0542351 37.3889264)",,,,,,,
428808215,Calle Valle,residential,False,False,31.839,"LINESTRING (-6.0542203 37.3883717, -6.0538723 37.3884461)",,,,,,,
74687702,Calle Valle,residential,True,False,32.548,"LINESTRING (-6.0542203 37.3883717, -6.0542942 37.3883627, -6.0545876 37.3883721)",,,,,,,
77526654,Calle Valle Molino,residential,False,False,25.965,"LINESTRING (-6.0546039 37.3887744, -6.0546251 37.3890073)",,,,,,,
77526654,Calle Valle Molino,residential,False,True,44.757,"LINESTRING (-6.0546039 37.3887744, -6.0545876 37.3883721)",,,,,,,
"[77526752, 557144777]","['Calle Francisco Caro Ortiz', 'Calle Duendes']",residential,False,True,71.49600000000001,"LINESTRING (-6.0546039 37.3887744, -6.0552952 37.3887405, -6.0552738 37.3888316)",,,,,,,
77526999,Calle Francisco Caro Ortiz,residential,False,True,17.13,"LINESTRING (-6.0560355 37.3890362, -6.0558518 37.3889869)",,,,,,,
557144773,Calle Duendes,residential,False,False,28.952,"LINESTRING (-6.0552738 37.3888316, -6.0551805 37.3890812)",,,,,,,
"[77526752, 557144777]","['Calle Francisco Caro Ortiz', 'Calle Duendes']",residential,False,False,71.49600000000001,"LINESTRING (-6.0552738 37.3888316, -6.0552952 37.3887405, -6.0546039 37.3887744)",,,,,,,
170783126,Calle Duendes,residential,False,True,34.825,"LINESTRING (-6.0550157 37.3897772, -6.0548956 37.3900755)",,,,,,,
557144773,Calle Duendes,residential,False,True,48.188,"LINESTRING (-6.0550157 37.3897772, -6.0550831 37.3896283, -6.0549696 37.3895959, -6.0550406 37.3894257)",,,,,,,
557144776,Calle Huerta,residential,False,False,55.188,"LINESTRING (-6.0550157 37.3897772, -6.0549022 37.3897448, -6.0544271 37.389611)",,,,,,,
169045190,,residential,True,False,13.674,"LINESTRING (-6.0552924 37.3902979, -6.055248 37.3904157)",,,,,,,
368216950,Avenida de Antonio Mairena,tertiary,False,False,49.793,"LINESTRING (-6.0552924 37.3902979, -6.0558246 37.3904453)",,,40,,,,
169045189,Avenida de Antonio Mairena,tertiary,False,False,26.945999999999998,"LINESTRING (-6.0552924 37.3902979, -6.0552284 37.3903099, -6.0551482 37.3903209, -6.055078 37.3903262, -6.054993 37.3903422)",,,,,,,
169045192,Calle Reina Sofía,residential,True,False,153.966,"LINESTRING (-6.0552924 37.3902979, -6.055502 37.3898534, -6.0558518 37.3889869)",,,,,,,
368216950,Avenida de Antonio Mairena,tertiary,False,False,32.235,"LINESTRING (-6.0558246 37.3904453, -6.0561668 37.3905459)",,,40,,,,
368216950,Avenida de Antonio Mairena,tertiary,False,True,49.793,"LINESTRING (-6.0558246 37.3904453, -6.0552924 37.3902979)",,,40,,,,
77527143,Calle Juan Antonio Tovar Tovar,residential,True,False,206.715,"LINESTRING (-6.0569225 37.3887865, -6.0561668 37.3905459)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,False,33.403,"LINESTRING (-6.0569225 37.3887865, -6.0565642 37.3886906)",,,,,,,
170991707,Calle 28 de Febrero,residential,False,True,45.936,"LINESTRING (-6.0569225 37.3887865, -6.0574042 37.388942)",,,,,,,
368216950,Avenida de Antonio Mairena,tertiary,False,False,33.329,"LINESTRING (-6.0561668 37.3905459, -6.0565235 37.3906435)",,,40,,,,
368216950,Avenida de Antonio Mairena,tertiary,False,True,32.235,"LINESTRING (-6.0561668 37.3905459, -6.0558246 37.3904453)",,,40,,,,
173542138,Calle Manuel Cansino Vélez,residential,True,False,100.934,"LINESTRING (-6.0567118 37.3905739, -6.0570796 37.3897145)",,,,,,,
108697537,,tertiary,True,False,20.099,"LINESTRING (-6.0567118 37.3905739, -6.0566669 37.390568, -6.0566218 37.390573, -6.0565806 37.3905882, -6.0565468 37.3906125, -6.0565235 37.3906435)",,,,,,circular,
