osmid,oneway,name,highway,reversed,length,geometry,ref,junction,maxspeed
79841875,True,Calle Cruz,residential,False,48.902,"LINESTRING (-5.7210624 37.3896781, -5.7206117 37.3899334)",,,
378675585,False,Calle Corredera,tertiary,False,55.683,"LINESTRING (-5.7210624 37.3896781, -5.7213686 37.3892404)",,,
378675585,False,Calle Corredera,tertiary,True,282.286,"LINESTRING (-5.7210624 37.3896781, -5.720893 37.3899139, -5.7207688 37.3900743, -5.720567 37.3902993, -5.7203759 37.3904792, -5.7201848 37.3906592, -5.7200374 37.3907798, -5.7197166 37.391003, -5.7192156 37.3912834, -5.7188596 37.3914682)",,,
299077510,True,Calle Manuel Jiménez León,residential,False,66.272,"LINESTRING (-5.7227319 37.3866104, -5.7233614 37.3869345)",,,
43774166,True,Calle Rosario,residential,False,98.939,"LINESTRING (-5.7227319 37.3866104, -5.7224967 37.3867325, -5.7224011 37.38686, -5.7220675 37.3873052)",,,
378675585,False,Calle Corredera,tertiary,False,173.861,"LINESTRING (-5.7227319 37.3866104, -5.723179 37.3862313, -5.7240361 37.3856698, -5.7241964 37.3855707)",,,
378675585,False,Calle Corredera,tertiary,True,316.79100000000005,"LINESTRING (-5.7227319 37.3866104, -5.7225776 37.3869444, -5.7224209 37.3872612, -5.7223879 37.3873362, -5.7222207 37.3877161, -5.7219908 37.3882382, -5.7216812 37.388764, -5.7213686 37.3892404)",,,
378675493,False,Avenida del 12 de Septiembre,tertiary,False,69.675,"LINESTRING (-5.7242219 37.3855509, -5.724835 37.3851568)",,,
378675493,False,Avenida del 12 de Septiembre,tertiary,True,3.15,"LINESTRING (-5.7242219 37.3855509, -5.7241964 37.3855707)",,,
79897094,True,Calle Cervantes,residential,False,64.011,"LINESTRING (-5.7188596 37.3914682, -5.7186153 37.3911859, -5.7184655 37.3909855)",,,
378675585,False,Calle Corredera,tertiary,False,282.286,"LINESTRING (-5.7188596 37.3914682, -5.7192156 37.3912834, -5.7197166 37.391003, -5.7200374 37.3907798, -5.7201848 37.3906592, -5.7203759 37.3904792, -5.720567 37.3902993, -5.7207688 37.3900743, -5.720893 37.3899139, -5.7210624 37.3896781)",,,
378675585,False,Calle Corredera,tertiary,True,91.69600000000001,"LINESTRING (-5.7188596 37.3914682, -5.7186703 37.3915854, -5.7181707 37.3919169, -5.7180708 37.3920026)",,,
79897094,True,Calle Cervantes,residential,False,50.859,"LINESTRING (-5.7184655 37.3909855, -5.7181512 37.3906023)",,,
439863743,False,Calle Laguna,residential,True,48.99,"LINESTRING (-5.7181512 37.3906023, -5.717617 37.3907205)",,,
79897094,True,Calle Cervantes,residential,False,56.871,"LINESTRING (-5.7181512 37.3906023, -5.7179918 37.3903269, -5.7179325 37.3901738, -5.7179159 37.3901275)",,,
262600416,False,,tertiary,True,184.581,"LINESTRING (-5.7180531 37.3847522, -5.7193491 37.3859811, -5.7193978 37.3860225)",SE-3200,,
43774166,True,Calle Rosario,residential,False,74.21600000000001,"LINESTRING (-5.7216118 37.3880129, -5.7212239 37.3883852, -5.7210695 37.3885225)",,,
79841840,True,Calle Conde,residential,False,152.7,"LINESTRING (-5.7238638 37.3872202, -5.725227 37.386376)",,,
134985049,False,Calle Manuel Jiménez León,residential,True,22.603,"LINESTRING (-5.7238638 37.3872202, -5.7240331 37.3873726)",,,
79838443,True,Calle Murillo,residential,False,47.192,"LINESTRING (-5.7224514 37.3924014, -5.7226324 37.3928007)",,,
398239007,False,Calle Valdés Leal,residential,False,38.646,"LINESTRING (-5.7224514 37.3924014, -5.7228585 37.3922742)",,,
398239007,False,Calle Valdés Leal,residential,True,36.955,"LINESTRING (-5.7224514 37.3924014, -5.7220668 37.3925321)",,,
79838438,False,Calle Jiménez Muñoz,residential,True,37.703,"LINESTRING (-5.7234648 37.3902801, -5.7237923 37.3904975)",,,
79841835,False,Calle Doctor Fleming,residential,False,32.151,"LINESTRING (-5.7234648 37.3902801, -5.7237577 37.3901085)",,,
299078426,True,Calle Jiménez Muñoz,residential,False,130.288,"LINESTRING (-5.7234648 37.3902801, -5.7222076 37.3896676)",,,
79838435,False,Calle Hermanos Pinzón,residential,False,37.205,"LINESTRING (-5.7203714 37.393197, -5.7202326 37.3928811)",,,
398758410,True,Calle Juan de la Cosa,residential,False,57.414,"LINESTRING (-5.7203714 37.393197, -5.7203335 37.3932116, -5.7197867 37.3934224)",,,
299078425,False,Calle Jiménez Muñoz,residential,False,13.565,"LINESTRING (-5.7218464 37.3894944, -5.7217262 37.3894185)",,,
398758387,True,Calle Tocina,residential,False,171.588,"LINESTRING (-5.7218464 37.3894944, -5.7210841 37.3909137)",,,
79841861,False,Calle Plácido Fernández Viagas,residential,True,38.499,"LINESTRING (-5.7241892 37.3912214, -5.724498 37.3914657)",,,
398758377,False,Calle Sorolla,residential,False,36.681,"LINESTRING (-5.7241892 37.3912214, -5.7244811 37.3909868)",,,
398758377,False,Calle Sorolla,residential,True,48.095,"LINESTRING (-5.7241892 37.3912214, -5.7238857 37.3913505, -5.7237013 37.3914123)",,,
398239007,False,Calle Valdés Leal,residential,False,42.361,"LINESTRING (-5.7216207 37.3926718, -5.7220668 37.3925321)",,,
398239008,False,Calle Tocina,tertiary,False,17.651,"LINESTRING (-5.7216207 37.3926718, -5.7215518 37.3925228)",SE-3201,,
146400180,False,Calle Tocina,tertiary,True,24.326999999999998,"LINESTRING (-5.7216207 37.3926718, -5.7216781 37.392817, -5.7217033 37.3928805)",SE-3201,,
398758410,True,Calle Juan de la Cosa,residential,False,124.86600000000001,"LINESTRING (-5.7216207 37.3926718, -5.7211909 37.3928525, -5.7208907 37.3929787, -5.7205993 37.3931012, -5.7203714 37.393197)",,,
79838435,False,Calle Hermanos Pinzón,residential,True,49.175,"LINESTRING (-5.7196848 37.3917573, -5.7199101 37.3921617)",,,
398758396,True,Calle Isaac Peral,residential,False,150.416,"LINESTRING (-5.7196848 37.3917573, -5.7183079 37.392553)",,,
79838444,True,Calle Picasso,residential,False,41.653,"LINESTRING (-5.7237013 37.3914123, -5.7240395 37.3916733)",,,
398758377,False,Calle Sorolla,residential,True,27.358,"LINESTRING (-5.7237013 37.3914123, -5.7234203 37.3915157)",,,
398758377,False,Calle Sorolla,residential,False,48.095,"LINESTRING (-5.7237013 37.3914123, -5.7238857 37.3913505, -5.7241892 37.3912214)",,,
79838430,False,Calle Zurbarán,residential,False,58.474,"LINESTRING (-5.7232472 37.392134, -5.7230331 37.3916364)",,,
398239007,False,Calle Valdés Leal,residential,True,37.712,"LINESTRING (-5.7232472 37.392134, -5.7228585 37.3922742)",,,
"[134984998, 79838449, 79838430]",False,"['Calle Goya', 'Calle Zurbarán']",residential,"[False, True]",105.774,"LINESTRING (-5.7232472 37.392134, -5.7233588 37.3923843, -5.7230078 37.3925912, -5.7228585 37.3922742)",,,
398239007,False,Calle Valdés Leal,residential,False,41.109,"LINESTRING (-5.7232472 37.392134, -5.7234111 37.3920462, -5.7235141 37.3920005, -5.7236447 37.3919424)",,,
134985049,False,Calle Manuel Jiménez León,residential,False,22.603,"LINESTRING (-5.7240331 37.3873726, -5.7238638 37.3872202)",,,
299078422,True,Calle O'Donnell,residential,False,182.913,"LINESTRING (-5.7240331 37.3873726, -5.7226395 37.3885891)",,,
134985049,False,Calle Manuel Jiménez León,residential,True,34.399,"LINESTRING (-5.7240331 37.3873726, -5.7241157 37.387491, -5.7242082 37.3876487)",,,
79838433,True,Plaza de Julio Romero de Torres,residential,False,19.964,"LINESTRING (-5.7222946 37.3920177, -5.7223329 37.3919986, -5.7223625 37.3919715, -5.722381 37.3919387, -5.7223866 37.3919031, -5.722379 37.3918677)",,roundabout,
79838443,True,Calle Murillo,residential,False,44.858,"LINESTRING (-5.7222946 37.3920177, -5.7223091 37.3920532, -5.7224514 37.3924014)",,,
