osmid,oneway,ref,name,highway,maxspeed,access,reversed,length,bridge,geometry,lanes,junction
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,False,53.658,,"LINESTRING (-3.0337444 43.3033378, -3.033782 43.303382, -3.0340921 43.3037487)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,True,80.926,,"LINESTRING (-3.0337444 43.3033378, -3.0336944 43.3032548, -3.0335402 43.3029918, -3.0335101 43.302942, -3.0334831 43.3028952, -3.0333886 43.3027301, -3.0333636 43.3026654)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,False,62.383,,"LINESTRING (-3.0340921 43.3037487, -3.0341326 43.3037954, -3.0342467 43.3039363, -3.0342707 43.3039658, -3.0342942 43.3039937, -3.0344938 43.3042275)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,True,53.658,,"LINESTRING (-3.0340921 43.3037487, -3.033782 43.303382, -3.0337444 43.3033378)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,False,66.182,,"LINESTRING (-3.0349907 43.3048638, -3.0350635 43.3051204, -3.0351747 43.3054436)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,True,82.045,,"LINESTRING (-3.0349907 43.3048638, -3.0349725 43.3048035, -3.0349449 43.3047327, -3.0348276 43.3045968, -3.0345486 43.3042896, -3.0344938 43.3042275)",,
27563395,True,BI-3748,,tertiary,30,,False,15.529000000000002,,"LINESTRING (-3.0352602 43.3059999, -3.0352866 43.3059868, -3.0353079 43.3059694, -3.0353229 43.3059489, -3.0353306 43.3059263, -3.0353306 43.305903, -3.0353229 43.3058804)",,roundabout
27563444,False,,Calle Funikular kalea,residential,,,True,69.974,,"LINESTRING (-3.0352602 43.3059999, -3.0353051 43.3060876, -3.0353533 43.3061479, -3.0353721 43.3061622, -3.0354011 43.3061706, -3.0354327 43.3061728, -3.0354644 43.3061705, -3.0358632 43.3060935, -3.0359659 43.3060754)",,
27563395,True,BI-3748,,tertiary,30,,False,17.6,,"LINESTRING (-3.0350779 43.3059513, -3.0350963 43.3059741, -3.0351224 43.3059923, -3.0351544 43.3060047, -3.0351898 43.3060103, -3.035226 43.3060087, -3.0352602 43.3059999)",,roundabout
27563395,True,BI-3748,,tertiary,30,,False,19.672,,"LINESTRING (-3.0351847 43.3058194, -3.0351531 43.3058249, -3.0351243 43.305836, -3.0351001 43.3058518, -3.035082 43.3058715, -3.0350721 43.3058907, -3.035068 43.3059111, -3.03507 43.3059316, -3.0350779 43.3059513)",,roundabout
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,True,41.813,,"LINESTRING (-3.0351847 43.3058194, -3.0351883 43.3057248, -3.0351776 43.3055539, -3.0351747 43.3054436)",,
27563395,True,BI-3748,,tertiary,30,,False,14.04,,"LINESTRING (-3.0353229 43.3058804, -3.0353063 43.3058582, -3.0352824 43.3058399, -3.0352527 43.3058268, -3.0352194 43.3058198, -3.0351847 43.3058194)",,roundabout
27563434,False,BI-3748,Calle Funikular / Funikular kalea,tertiary,,yes,False,66.406,,"LINESTRING (-3.0353229 43.3058804, -3.0354939 43.3058248, -3.0357516 43.3057862, -3.036114 43.3057309)",,
27563434,False,BI-3748,Calle Funikular / Funikular kalea,tertiary,,yes,False,76.232,,"LINESTRING (-3.036114 43.3057309, -3.0361826 43.3057211, -3.0362501 43.3057106, -3.0364444 43.3056692, -3.0365595 43.3056358, -3.0366747 43.3055917, -3.0367784 43.3055452, -3.0368886 43.3054856, -3.0369544 43.3054436)",,
27563434,False,BI-3748,Calle Funikular / Funikular kalea,tertiary,,yes,True,66.406,,"LINESTRING (-3.036114 43.3057309, -3.0357516 43.3057862, -3.0354939 43.3058248, -3.0353229 43.3058804)",,
27563481,False,,Calle Funicular / Funikular kalea,residential,,,True,269.979,,"LINESTRING (-3.0418584 43.3014225, -3.0418344 43.3014581, -3.0417709 43.3015347, -3.0417086 43.3015865, -3.0416253 43.3016476, -3.0413216 43.301823, -3.0408945 43.3020935, -3.0406841 43.3022241, -3.0403066 43.302553, -3.040066 43.3028482, -3.040007 43.3029345, -3.039865 43.3031606, -3.0398431 43.3031901, -3.0397832 43.3032781)",,
"[747249490, 135516679]",False,,Calle Funikular kalea,residential,,,False,137.671,,"LINESTRING (-3.0418584 43.3014225, -3.0419597 43.3013974, -3.0420212 43.3013486, -3.0422011 43.3011706, -3.0423084 43.3009559, -3.0422363 43.3009296, -3.0421741 43.3009087, -3.0421275 43.3008684, -3.0420729 43.3007979, -3.0419978 43.3006809, -3.0419388 43.3005735, -3.0418744 43.3005208, -3.041772 43.3004757)",,
"[747249489, 747249497, 135516675, 747249495]",False,,Calle Funikular,living_street,,,False,89.89800000000001,yes,"LINESTRING (-3.0418584 43.3014225, -3.0417901 43.301377, -3.0417442 43.3013196, -3.0417256 43.3012708, -3.0417177 43.3012285, -3.0417237 43.3011827, -3.0417429 43.3011408, -3.0417998 43.3010537, -3.0418175 43.3010358, -3.0418429 43.3010234, -3.0418791 43.3010103, -3.0419177 43.3010033, -3.0419516 43.3009977, -3.0420221 43.3009499, -3.0419919 43.3009266, -3.0419544 43.3009051, -3.0418428 43.3008643, -3.0417902 43.3008571)",,
82489696,True,,Calle Axular / Axular kalea,residential,,,False,40.016,,"LINESTRING (-3.0349749 43.3033354, -3.0345591 43.3035302)",,
87375436,True,,Calle San José / San Jose kalea,residential,,,False,62.14,,"LINESTRING (-3.0349749 43.3033354, -3.0351587 43.3035427, -3.0353862 43.3038073)",,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,True,67.59700000000001,,"LINESTRING (-3.036727 43.3044833, -3.0363353 43.3040389, -3.0362739 43.3039726)",,
"[454904016, 158485628]",False,BI-3724,"['Avenida 1º de mayo/ Maiatzaren lehena etorbidea', 'Avenida Primero de Mayo / Maiatzaren 1a etorbidea']",tertiary,50,yes,False,66.738,,"LINESTRING (-3.036727 43.3044833, -3.0370283 43.3048401, -3.037097 43.30492, -3.037158 43.304995)",,
87375429,False,BI-3755,Calle Funicular / Funikular kalea,tertiary,,,True,7.531,,"LINESTRING (-3.0388782 43.3035332, -3.0387982 43.3035678)",2,
82489692,True,,José Rufino Olaso kalea,residential,,,False,143.90599999999998,,"LINESTRING (-3.0388782 43.3035332, -3.0387531 43.3034711, -3.0386876 43.3034377, -3.0384036 43.3032976, -3.0383507 43.3032714, -3.0383292 43.3032607, -3.0379857 43.3030903, -3.0378541 43.3030328, -3.0377024 43.3029774, -3.0376418 43.3029602, -3.0374497 43.3029053, -3.0373524 43.3028798)",,
87375429,False,BI-3755,Calle Funicular / Funikular kalea,tertiary,,,False,57.75000000000001,,"LINESTRING (-3.0388782 43.3035332, -3.0390025 43.3034938, -3.039147 43.303461, -3.0392405 43.3034472, -3.0393381 43.3034371, -3.0394811 43.3034312, -3.0395702 43.3034374)",2,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,False,86.126,,"LINESTRING (-3.0331157 43.3010853, -3.033528 43.3014118, -3.0335374 43.301419, -3.0338416 43.3016517)",,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,False,151.427,,"LINESTRING (-3.0343231 43.3020341, -3.0344987 43.3021753, -3.0348707 43.3024744, -3.0350514 43.3026326, -3.0351481 43.3027277, -3.0351718 43.3027511, -3.0353487 43.3029326, -3.0354964 43.3030921)",,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,True,57.673,,"LINESTRING (-3.0343231 43.3020341, -3.0340107 43.3017851, -3.0338416 43.3016517)",,
82489691,True,,Calle Dolores Ibarruri kalea,residential,,,False,89.22200000000001,,"LINESTRING (-3.0338416 43.3016517, -3.0337661 43.3017078, -3.0335666 43.3018562, -3.0334994 43.3019215, -3.0333094 43.3021409, -3.0332825 43.3021617, -3.0332474 43.3021827, -3.0331667 43.3022178, -3.0331127 43.3022403)",,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,False,57.673,,"LINESTRING (-3.0338416 43.3016517, -3.0340107 43.3017851, -3.0343231 43.3020341)",,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,True,86.126,,"LINESTRING (-3.0338416 43.3016517, -3.0335374 43.301419, -3.033528 43.3014118, -3.0331157 43.3010853)",,
256709201,False,,Estrada La Rozada,residential,,,True,71.895,,"LINESTRING (-3.0338416 43.3016517, -3.0339427 43.3015798, -3.0339889 43.3015545, -3.0340434 43.3015358, -3.0341471 43.3015203, -3.0344167 43.3015177, -3.0344832 43.3015171, -3.0346702 43.3015183)",,
87375436,True,,Calle San José / San Jose kalea,residential,,,False,53.194,,"LINESTRING (-3.0346158 43.3029347, -3.0349749 43.3033354)",,
82489693,True,,Calle Ramón y Cajal kalea,residential,,,False,81.758,,"LINESTRING (-3.0335877 43.3025382, -3.0336734 43.3024795, -3.0342379 43.3020888, -3.0343231 43.3020341)",,
87375436,True,,Calle San José / San Jose kalea,residential,,,False,96.08299999999998,,"LINESTRING (-3.0335877 43.3025382, -3.0336656 43.3025702, -3.0339719 43.3026603, -3.0341537 43.3027143, -3.0344319 43.3027936, -3.0345234 43.3028365, -3.0346158 43.3029347)",,
257834131,False,,Calle Etxepare / Etxepare kalea,residential,,,False,6.401,,"LINESTRING (-3.0373524 43.3028798, -3.0372973 43.3029211)",,
82489692,True,,José Rufino Olaso kalea,residential,,,False,90.705,,"LINESTRING (-3.0373524 43.3028798, -3.0371847 43.3028404, -3.0368335 43.302762, -3.0367269 43.3027392, -3.0364132 43.3026728, -3.0363817 43.3026718, -3.0362737 43.3026726)",,
257834131,False,,Calle Etxepare / Etxepare kalea,residential,,,True,56.986,,"LINESTRING (-3.0373524 43.3028798, -3.0373694 43.3028607, -3.0373941 43.3028202, -3.0374837 43.3027167, -3.0375676 43.3026247, -3.0375829 43.302608, -3.0376232 43.3025651, -3.0376701 43.3025152, -3.0377323 43.302449)",,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,False,67.59700000000001,,"LINESTRING (-3.0362739 43.3039726, -3.0363353 43.3040389, -3.036727 43.3044833)",,
82558118,False,BI-3724,Avenida Primero de Mayo / Maiatzaren 1a etorbidea,tertiary,50,,True,116.382,,"LINESTRING (-3.0362739 43.3039726, -3.0359694 43.3036207, -3.0354964 43.3030921)",,
611986000,True,,Calle Etxepare / Etxepare kalea,residential,,,False,75.929,,"LINESTRING (-3.0362739 43.3039726, -3.0363543 43.3039022, -3.0365375 43.3037553, -3.0368117 43.3035357, -3.0368845 43.3034554)",,
87375418,True,BI-3724,,tertiary,,,False,13.468,,"LINESTRING (-3.0373075 43.3051543, -3.0373355 43.3051319, -3.0373528 43.3051044, -3.0373574 43.3050743, -3.0373491 43.3050446)",1,roundabout
159308276,False,BI-3724,Calle Txurruka / Txurruka kalea,tertiary,50,yes,False,167.66599999999997,,"LINESTRING (-3.0373075 43.3051543, -3.0373666 43.3052135, -3.0374475 43.3052822, -3.0375307 43.305341, -3.0375654 43.3053648, -3.0376211 43.3054006, -3.0377461 43.3054726, -3.0378034 43.3055056, -3.0379464 43.3055832, -3.0380537 43.3056307, -3.0381673 43.305666, -3.0382836 43.3056942, -3.0384004 43.3057159, -3.0385534 43.3057336, -3.0386409 43.3057377, -3.0386992 43.305738, -3.0387986 43.305732, -3.0389016 43.3057171, -3.0390973 43.3056856)",,
87375418,True,BI-3724,,tertiary,,,False,16.822000000000003,,"LINESTRING (-3.0370951 43.3051, -3.0371105 43.3051281, -3.0371371 43.3051513, -3.0371723 43.3051675, -3.0372126 43.3051749, -3.0372541 43.3051729)",1,roundabout
144081948,True,,Calle Funikular kalea,tertiary,,,False,36.452,,"LINESTRING (-3.0370951 43.3051, -3.0370613 43.3052229, -3.0370426 43.3052909, -3.0370025 43.3053931, -3.0369918 43.3054188)",,
27563434,False,BI-3748,Calle Funikular / Funikular kalea,tertiary,,yes,False,4.094,,"LINESTRING (-3.0369544 43.3054436, -3.0369918 43.3054188)",,
27563434,False,BI-3748,Calle Funikular / Funikular kalea,tertiary,,yes,True,76.232,,"LINESTRING (-3.0369544 43.3054436, -3.0368886 43.3054856, -3.0367784 43.3055452, -3.0366747 43.3055917, -3.0365595 43.3056358, -3.0364444 43.3056692, -3.0362501 43.3057106, -3.0361826 43.3057211, -3.036114 43.3057309)",,
87375421,False,,Estrada El Molino / Errotako estrata,residential,,,False,73.64599999999999,,"LINESTRING (-3.0369544 43.3054436, -3.0373932 43.305757, -3.0373991 43.3057889, -3.0373879 43.3058363, -3.0373371 43.3058839, -3.0373046 43.3059145, -3.0372709 43.3058886)",,
27563434,False,BI-3748,Calle Funikular / Funikular kalea,tertiary,,yes,True,4.094,,"LINESTRING (-3.0369918 43.3054188, -3.0369544 43.3054436)",,
87375455,True,,Calle Funikular kalea,tertiary,,,False,34.830999999999996,,"LINESTRING (-3.0369918 43.3054188, -3.0370951 43.3053232, -3.0371608 43.3052433, -3.0371926 43.305211, -3.0372541 43.3051729)",,
27463380,True,BI-3755,Calle Funikular kalea,tertiary,,,False,29.769,,"LINESTRING (-3.0374854 43.3047916, -3.0373303 43.3049209, -3.0372284 43.304982)",,
87375429,False,BI-3755,Calle Funicular / Funikular kalea,tertiary,,,False,174.931,,"LINESTRING (-3.0374854 43.3047916, -3.0376571 43.304554, -3.0377945 43.3043876, -3.0378456 43.3043257, -3.0378732 43.3042928, -3.0380124 43.3041269, -3.0380996 43.3040368, -3.0381615 43.3039859, -3.0381932 43.3039598, -3.0382168 43.303942, -3.0384114 43.3037957, -3.0386086 43.3036554, -3.0387982 43.3035678)",2,
87375401,False,,Calle Doctor Mulero / Doctor Mulero kalea,residential,,,False,47.74,,"LINESTRING (-3.0360717 43.3035595, -3.0365416 43.3032999)",,
144081946,True,,Calle Bizkaia kalea,residential,,,False,41.18,,"LINESTRING (-3.0359904 43.3053114, -3.0354939 43.3053927)",,
82489689,True,,Calle Nafarroa / Nafarroa kalea,residential,,,False,47.707,,"LINESTRING (-3.0359904 43.3053114, -3.0360476 43.3055011, -3.036114 43.3057309)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,False,41.813,,"LINESTRING (-3.0351747 43.3054436, -3.0351776 43.3055539, -3.0351883 43.3057248, -3.0351847 43.3058194)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,True,66.182,,"LINESTRING (-3.0351747 43.3054436, -3.0350635 43.3051204, -3.0349907 43.3048638)",,
87375418,True,BI-3724,,tertiary,,,False,4.822,,"LINESTRING (-3.0372541 43.3051729, -3.0372823 43.3051658, -3.0373075 43.3051543)",1,roundabout
82489689,True,,Calle Nafarroa / Nafarroa kalea,residential,,,False,66.103,,"LINESTRING (-3.0358118 43.3047313, -3.0359904 43.3053114)",,
454904018,True,,Calle Leonor Elias kalea,residential,,,False,80.13799999999999,,"LINESTRING (-3.0358118 43.3047313, -3.0360537 43.3046928, -3.0362882 43.3046545, -3.0363794 43.3046371, -3.0364248 43.3046257, -3.0364692 43.3046069, -3.0366245 43.3045335, -3.036727 43.3044833)",,
107171390,True,,Calle Resurrección Maria de Azkue,residential,,,False,142.29,,"LINESTRING (-3.0379396 43.3022094, -3.0378241 43.3021912, -3.037658 43.3021626, -3.0375888 43.3021504, -3.0374545 43.3021269, -3.0374321 43.3021228, -3.0372331 43.3020889, -3.0369801 43.302047, -3.0369214 43.3020364, -3.036677 43.3019773, -3.0363643 43.301895, -3.0362927 43.3018756, -3.0362697 43.3018689, -3.0362498 43.301863)",,
107171451,False,,Calle Etxepare / Etxepare kalea,residential,,,True,33.852000000000004,,"LINESTRING (-3.0379396 43.3022094, -3.0379706 43.3021744, -3.0380492 43.3019179)",,
257834131,False,,Calle Etxepare / Etxepare kalea,residential,,,False,31.487000000000002,,"LINESTRING (-3.0379396 43.3022094, -3.0378133 43.3023542, -3.037773 43.3024025, -3.0377468 43.3024338, -3.0377323 43.302449)",,
558210758,False,,Calle Resurrección Maria de Azkue,living_street,,,True,52.089,,"LINESTRING (-3.0379396 43.3022094, -3.0383308 43.3021345, -3.0385668 43.3021628)",,
107171451,False,,Calle Etxepare / Etxepare kalea,residential,,,False,33.852000000000004,,"LINESTRING (-3.0380492 43.3019179, -3.0379706 43.3021744, -3.0379396 43.3022094)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,False,82.045,,"LINESTRING (-3.0344938 43.3042275, -3.0345486 43.3042896, -3.0348276 43.3045968, -3.0349449 43.3047327, -3.0349725 43.3048035, -3.0349907 43.3048638)",,
144921289,False,,Calle Juan Sebastián Elkano kalea,residential,,,True,62.383,,"LINESTRING (-3.0344938 43.3042275, -3.0342942 43.3039937, -3.0342707 43.3039658, -3.0342467 43.3039363, -3.0341326 43.3037954, -3.0340921 43.3037487)",,
390138649,True,,Calle Navas de Tolosa,residential,,,False,86.009,,"LINESTRING (-3.0344938 43.3042275, -3.0345599 43.3041964, -3.034588 43.3041831, -3.0353265 43.3038354, -3.0353862 43.3038073)",,
"[944270028, 107172527]",True,,"['Calle Leonor Elias kalea', 'Calle Benabarra / Benabarra kalea']",residential,,,False,93.232,,"LINESTRING (-3.0354939 43.3053927, -3.035322 43.3048139, -3.0350963 43.3048509, -3.0349907 43.3048638)",,
144081946,True,,Calle Bizkaia kalea,residential,,,False,26.445,,"LINESTRING (-3.0354939 43.3053927, -3.0352937 43.3054261, -3.0352621 43.3054314, -3.0351747 43.3054436)",,
145313306,False,,Calle José Rufino Olaso kalea,residential,,,False,27.373,,"LINESTRING (-3.0383491 43.305249, -3.0382653 43.3054875)",,
145313306,False,,Calle José Rufino Olaso kalea,residential,,,True,39.653,,"LINESTRING (-3.0383491 43.305249, -3.0388232 43.3053392)",,
145313312,False,,,living_street,,,False,28.076,,"LINESTRING (-3.0383491 43.305249, -3.0383237 43.3052249, -3.0380279 43.3051701)",,
108747052,True,,José Rufino Olaso kalea,residential,,,False,45.319,,"LINESTRING (-3.0389052 43.3053499, -3.0389559 43.3052982, -3.0391062 43.304972)",,
610607628,False,,Calle Pablo Sarasate kalea,residential,,,True,17.767,,"LINESTRING (-3.0389052 43.3053499, -3.038928 43.3053631, -3.039077 43.3054494)",,
144441310,True,,,residential,,,False,36.859,,"LINESTRING (-3.0393398 43.3059093, -3.0393718 43.3058379, -3.0394104 43.3057617, -3.0394713 43.3056759, -3.0395342 43.305612)",,
144441313,False,,Grupo Ramón Rubial,residential,,,True,95.511,,"LINESTRING (-3.0393398 43.3059093, -3.0393274 43.3059887, -3.0393174 43.3060101, -3.0393033 43.3060345, -3.0392787 43.3060588, -3.0392491 43.3060816, -3.0391421 43.3061389, -3.0390807 43.3061718, -3.0389898 43.3062205, -3.0387524 43.3063477, -3.0386827 43.3063827, -3.0386509 43.3063986, -3.038628 43.3064096, -3.0385019 43.3064701)",,
305076131,False,BI-3724,Calle Txurruka / Txurruka kalea,tertiary,50,yes,True,36.288,,"LINESTRING (-3.0395342 43.305612, -3.0390973 43.3056856)",,
305076133,False,BI-3724,Calle Txurruka / Txurruka kalea,tertiary,50,yes,False,36.106,,"LINESTRING (-3.0395342 43.305612, -3.0396747 43.3055972, -3.0398182 43.3055936, -3.039977 43.3056113)",,
305076131,False,BI-3724,Calle Txurruka / Txurruka kalea,tertiary,50,yes,False,36.288,,"LINESTRING (-3.0390973 43.3056856, -3.0395342 43.305612)",,
144441304,True,,,residential,,,False,32.141999999999996,,"LINESTRING (-3.0390973 43.3056856, -3.0391563 43.3057229, -3.0391868 43.3057422, -3.0392424 43.3057875, -3.039278 43.3058164, -3.0393398 43.3059093)",,
159308276,False,BI-3724,Calle Txurruka / Txurruka kalea,tertiary,50,yes,True,167.666,,"LINESTRING (-3.0390973 43.3056856, -3.0389016 43.3057171, -3.0387986 43.305732, -3.0386992 43.305738, -3.0386409 43.3057377, -3.0385534 43.3057336, -3.0384004 43.3057159, -3.0382836 43.3056942, -3.0381673 43.305666, -3.0380537 43.3056307, -3.0379464 43.3055832, -3.0378034 43.3055056, -3.0377461 43.3054726, -3.0376211 43.3054006, -3.0375654 43.3053648, -3.0375307 43.305341, -3.0374475 43.3052822, -3.0373666 43.3052135, -3.0373075 43.3051543)",,
144441313,False,,Grupo Ramón Rubial,residential,,,False,95.511,,"LINESTRING (-3.0385019 43.3064701, -3.038628 43.3064096, -3.0386509 43.3063986, -3.0386827 43.3063827, -3.0387524 43.3063477, -3.0389898 43.3062205, -3.0390807 43.3061718, -3.0391421 43.3061389, -3.0392491 43.3060816, -3.0392787 43.3060588, -3.0393033 43.3060345, -3.0393174 43.3060101, -3.0393274 43.3059887, -3.0393398 43.3059093)",,
82489696,True,,Calle Axular / Axular kalea,residential,,,False,78.784,,"LINESTRING (-3.0362737 43.3026726, -3.03621 43.3027372, -3.0361687 43.3027577, -3.0359294 43.3028763, -3.0355852 43.303047, -3.0354964 43.3030921)",,
107282357,False,,Calle José Rufino Olaso kalea,residential,,,False,37.545,,"LINESTRING (-3.0362737 43.3026726, -3.0360165 43.3025099, -3.0359356 43.3024423)",,
140544901,True,,José Rufino Olaso kalea,residential,,,False,53.947,,"LINESTRING (-3.0362737 43.3026726, -3.0363699 43.3027108, -3.0364078 43.3027258, -3.0369009 43.3028312)",,
107464385,True,,Calle Severo Ochoa,residential,,,False,69.253,,"LINESTRING (-3.0362498 43.301863, -3.0362257 43.3019049, -3.0361183 43.3021035, -3.0360499 43.30223, -3.0359977 43.3023265, -3.0359356 43.3024423)",,
107282357,False,,Calle José Rufino Olaso kalea,residential,,,True,37.545,,"LINESTRING (-3.0359356 43.3024423, -3.0360165 43.3025099, -3.0362737 43.3026726)",,
165764752,True,,Calle José Rufino Olaso / Jose Rufino Olaso kalea,residential,,,False,149.486,,"LINESTRING (-3.0359356 43.3024423, -3.0358571 43.3023713, -3.0358312 43.3023467, -3.0357817 43.3022995, -3.0357278 43.3022534, -3.0353394 43.3018895, -3.0353025 43.3018584, -3.0352752 43.3018339, -3.0349943 43.3015907, -3.0349472 43.3015647, -3.0348992 43.3015477, -3.0348311 43.3015368, -3.0347594 43.3015267, -3.0346702 43.3015183)",,
