osmid,oneway,ref,name,highway,maxspeed,access,reversed,length,geometry,lanes
1228750971,True,,Grupo Otxartaga,residential,,,False,102.34399999999998,"LINESTRING (-3.0550188 43.3093728, -3.0550082 43.309433, -3.0549879 43.3096303, -3.0549932 43.3096889, -3.0550683 43.3097299, -3.0551515 43.3097592, -3.0551998 43.3098001, -3.0552159 43.3098645, -3.0552078 43.3099485, -3.0551944 43.3101222, -3.0551908 43.3101626, -3.0551863 43.310212)",
107232762,False,,Grupo Sagrada Familia,residential,,,True,68.20500000000001,"LINESTRING (-3.0536415 43.3093342, -3.0536816 43.309238, -3.0537004 43.30916, -3.0537433 43.3090468, -3.0538571 43.3087416)",
160630128,False,BI-3724,Calle Catalina Gibaja,tertiary,50,yes,False,112.602,"LINESTRING (-3.0536415 43.3093342, -3.053835 43.3093187, -3.0542208 43.3092914, -3.0544804 43.3092944, -3.0547493 43.3093236, -3.0550188 43.3093728)",
160630128,False,BI-3724,Calle Catalina Gibaja,tertiary,50,yes,True,22.057000000000002,"LINESTRING (-3.0536415 43.3093342, -3.053589 43.3093285, -3.0534901 43.3093064, -3.0533846 43.3092712)",
182611060,False,,Grupo Otxartaga,residential,,,True,48.222,"LINESTRING (-3.0536415 43.3093342, -3.0536287 43.3093841, -3.0536179 43.3094303, -3.053609 43.3094683, -3.0535886 43.309544, -3.0535779 43.3096371, -3.0535652 43.3097637)",
107758267,True,,Grupo Mendialde,residential,,,False,49.278,"LINESTRING (-3.0551863 43.310212, -3.0552811 43.3102222, -3.055476 43.3102432, -3.0556013 43.310263, -3.0557123 43.3102805, -3.0557295 43.3102858, -3.0557808 43.3103016)",
107230164,False,,Grupo Otxartaga,residential,,,False,45.638999999999996,"LINESTRING (-3.0538855 43.3099991, -3.0538802 43.3099308, -3.0538721 43.3098684, -3.0538641 43.3098196, -3.0538104 43.3097883, -3.0536924 43.3097747, -3.0535652 43.3097637)",
182611060,False,,Grupo Otxartaga,residential,,,True,5.233,"LINESTRING (-3.0535652 43.3097637, -3.0535529 43.3098099)",
107230164,False,,Grupo Otxartaga,residential,,,True,45.638999999999996,"LINESTRING (-3.0535652 43.3097637, -3.0536924 43.3097747, -3.0538104 43.3097883, -3.0538641 43.3098196, -3.0538721 43.3098684, -3.0538802 43.3099308, -3.0538855 43.3099991)",
182611060,False,,Grupo Otxartaga,residential,,,False,48.222,"LINESTRING (-3.0535652 43.3097637, -3.0535779 43.3096371, -3.0535886 43.309544, -3.053609 43.3094683, -3.0536179 43.3094303, -3.0536287 43.3093841, -3.0536415 43.3093342)",
107232762,False,,Grupo Sagrada Familia,residential,,,False,68.205,"LINESTRING (-3.0538571 43.3087416, -3.0537433 43.3090468, -3.0537004 43.30916, -3.0536816 43.309238, -3.0536415 43.3093342)",
108747053,False,,Grupo Mendialde,residential,,,True,29.659,"LINESTRING (-3.0557294 43.3118194, -3.0557951 43.3118164, -3.0558382 43.3118192, -3.0558777 43.311827, -3.0559484 43.3118485, -3.0559899 43.311856, -3.0560279 43.3118596, -3.0560865 43.3118634)",
558454283,True,,Grupo Mendialde,residential,,,False,53.809999999999995,"LINESTRING (-3.0557294 43.3118194, -3.055688 43.3119235, -3.0556236 43.3120308, -3.055519 43.312185, -3.0554734 43.3122649)",
108747114,False,,Grupo Mendialde,residential,,,False,131.648,"LINESTRING (-3.05302 43.3114266, -3.0530764 43.3114661, -3.0531417 43.3114968, -3.0531854 43.3115174, -3.0534375 43.3116014, -3.0536038 43.3116443, -3.0540035 43.3117048, -3.0543628 43.3117653, -3.0544267 43.3117736, -3.0545481 43.3117894)",
445305103,False,,Grupo Mendialde,unclassified,,,False,118.97199999999998,"LINESTRING (-3.05302 43.3114266, -3.0529689 43.3114345, -3.0528811 43.311448, -3.052801 43.3114601, -3.0527207 43.3114685, -3.0526272 43.3114689, -3.0525259 43.3114698, -3.0522819 43.3114749, -3.0520507 43.3114785, -3.0517556 43.3114804, -3.0515555 43.3114857)",
108747053,False,,Grupo Mendialde,residential,,,False,29.659000000000002,"LINESTRING (-3.0560865 43.3118634, -3.0560279 43.3118596, -3.0559899 43.311856, -3.0559484 43.3118485, -3.0558777 43.311827, -3.0558382 43.3118192, -3.0557951 43.3118164, -3.0557294 43.3118194)",
108747079,True,,Grupo Mendialde,residential,,,False,69.83500000000001,"LINESTRING (-3.0560865 43.3118634, -3.0562455 43.3116268, -3.0562516 43.3116043, -3.0562471 43.3115878, -3.0562342 43.3115712, -3.056205 43.3115529, -3.0561169 43.3115135, -3.0560761 43.3114952, -3.0560371 43.3114732, -3.0560123 43.311455, -3.0559464 43.3113603)",
1228750972,False,,Grupo Mendialde,living_street,20,,True,6.109,"LINESTRING (-3.0554088 43.310889, -3.0553613 43.3109317)",1
107758235,False,,Grupo Mendialde,living_street,20,,False,19.922,"LINESTRING (-3.0554088 43.310889, -3.0554406 43.3108512, -3.0554518 43.3108404, -3.0555296 43.3107331)",
1157793794,False,,Grupo Mendialde,living_street,20,,False,41.608000000000004,"LINESTRING (-3.0554088 43.310889, -3.055374 43.3108636, -3.0553579 43.3108553, -3.0552129 43.3107924, -3.0550817 43.3107316, -3.0550188 43.3107024, -3.0549798 43.3106843)",1
1228750972,False,,Grupo Mendialde,living_street,20,,False,6.109,"LINESTRING (-3.0553613 43.3109317, -3.0554088 43.310889)",1
"[108747082, 1228750974]",True,,Grupo Mendialde,living_street,20,,False,200.15200000000002,"LINESTRING (-3.0553613 43.3109317, -3.0552962 43.310923, -3.0552211 43.3109241, -3.0551218 43.3109144, -3.0550149 43.3109271, -3.0549895 43.3109292, -3.0548107 43.3109573, -3.054631 43.3109807, -3.0544298 43.3110042, -3.0542796 43.3110276, -3.0542361 43.3110392, -3.0540303 43.3110939, -3.053939 43.311122, -3.0538667 43.3111564, -3.0535556 43.3112579, -3.0532475 43.3113562, -3.0531398 43.3113906, -3.05302 43.3114266)",1
445359201,False,,,residential,,,False,12.119,"LINESTRING (-3.0552561 43.3126377, -3.0551914 43.312736)",
108747097,False,,Grupo Mendialde,residential,,,False,12.517,"LINESTRING (-3.0552561 43.3126377, -3.0553071 43.312546, -3.0553146 43.3125335)",
108747097,False,,Grupo Mendialde,residential,,,True,32.522,"LINESTRING (-3.0554734 43.3122649, -3.0554358 43.3123332, -3.0553953 43.3123959, -3.0553634 43.3124523, -3.0553146 43.3125335)",
"[558454282, 558454283]",True,,Grupo Mendialde,residential,,,False,162.955,"LINESTRING (-3.0554734 43.3122649, -3.0555639 43.3122396, -3.0557899 43.3122591, -3.0559857 43.3122844, -3.056211 43.312341, -3.0563424 43.3123703, -3.0564417 43.3123703, -3.056506 43.3122942, -3.0565436 43.3121986, -3.056557 43.312103, -3.0565382 43.3120191, -3.0564835 43.3119792, -3.0562998 43.3119095, -3.0561381 43.311872, -3.0560865 43.3118634)",
107235103,False,,Grupo Mendialde,residential,,,False,106.50399999999999,"LINESTRING (-3.056938 43.3112926, -3.0568164 43.3113749, -3.0567206 43.3113009, -3.0566241 43.3112228, -3.0565749 43.3111859, -3.0565409 43.3111604, -3.0564899 43.3111409, -3.0563558 43.3111331, -3.0562432 43.3111292, -3.0561734 43.3111799, -3.0560665 43.3112933, -3.0560334 43.3113223, -3.0559841 43.3113496, -3.0559464 43.3113603)",
107235103,False,,Grupo Mendialde,residential,,,True,106.50399999999999,"LINESTRING (-3.0559464 43.3113603, -3.0559841 43.3113496, -3.0560334 43.3113223, -3.0560665 43.3112933, -3.0561734 43.3111799, -3.0562432 43.3111292, -3.0563558 43.3111331, -3.0564899 43.3111409, -3.0565409 43.3111604, -3.0565749 43.3111859, -3.0566241 43.3112228, -3.0567206 43.3113009, -3.0568164 43.3113749, -3.056938 43.3112926)",
"[1228750973, 108747079]",True,,Grupo Mendialde,"['residential', 'living_street']",20,,False,67.499,"LINESTRING (-3.0559464 43.3113603, -3.0558694 43.3112845, -3.055767 43.3111966, -3.0556812 43.3111344, -3.0556164 43.3110831, -3.0555499 43.3110382, -3.0554072 43.3109561, -3.0553613 43.3109317)",
107758235,False,,Grupo Mendialde,living_street,20,,False,53.692,"LINESTRING (-3.0555296 43.3107331, -3.0555315 43.3106917, -3.055535 43.310616, -3.0555986 43.3104873, -3.0556074 43.3104696, -3.0557808 43.3103016)",
107758235,False,,Grupo Mendialde,living_street,20,,True,19.922,"LINESTRING (-3.0555296 43.3107331, -3.0554518 43.3108404, -3.0554406 43.3108512, -3.0554088 43.310889)",
604280026,False,,Grupo Mendialde,residential,,,False,45.838,"LINESTRING (-3.0555296 43.3107331, -3.0555938 43.3107456, -3.0556287 43.3107456, -3.055677 43.3107319, -3.0557226 43.3107065, -3.0557628 43.3107046, -3.0559693 43.3108783)",
107235184,True,,Grupo Mendialde,residential,,,False,18.11,"LINESTRING (-3.0558515 43.3102562, -3.0559802 43.3102334, -3.0560144 43.310229, -3.0560702 43.3102219)",
107758235,False,,Grupo Mendialde,living_street,20,,True,7.629,"LINESTRING (-3.0558515 43.3102562, -3.0558348 43.3102669, -3.0557808 43.3103016)",
108747077,False,,Avenida de la Estación / Geltoki Etorbidea,residential,,,True,149.69,"LINESTRING (-3.060102 43.3134229, -3.0601081 43.313313, -3.0600732 43.3132525, -3.0600303 43.3131413, -3.0599901 43.3130066, -3.0599176 43.3128642, -3.0597809 43.3126905, -3.0597379 43.3125714, -3.0596709 43.312388, -3.0595904 43.3122494, -3.0595421 43.3121538)",
445241268,False,BI-3724,Avenida Lasagabaster / Lasagabaster etorbidea,tertiary,50,,True,190.602,"LINESTRING (-3.060102 43.3134229, -3.0593705 43.3125559, -3.0592591 43.3124335, -3.0591472 43.3123183, -3.0590198 43.3122169, -3.0588652 43.3121201, -3.0587263 43.3120498)",
107235776,False,,Avenida de la Estación,residential,,,False,53.193,"LINESTRING (-3.059805 43.3117322, -3.0597031 43.3119547, -3.0596172 43.3121264, -3.0595421 43.3121538)",
108747104,False,,Avenida de la Estación,residential,,,True,18.406,"LINESTRING (-3.0591237 43.3114668, -3.058944 43.3115683)",
108747077,False,,Avenida de la Estación / Geltoki Etorbidea,residential,,,False,83.78399999999999,"LINESTRING (-3.0591237 43.3114668, -3.0592069 43.3115878, -3.0592927 43.3117029, -3.0593544 43.3118474, -3.0594295 43.3119918, -3.0595421 43.3121538)",
108747077,False,,Avenida de la Estación / Geltoki Etorbidea,residential,,,True,26.351,"LINESTRING (-3.0591237 43.3114668, -3.0591123 43.3114391, -3.0590915 43.3113887, -3.0590851 43.3112824, -3.0590822 43.3112334)",
86452871,False,BI-3756,Avenida de la Estación / Geltoki Etorbidea,tertiary,,,False,131.269,"LINESTRING (-3.0590822 43.3112334, -3.0594861 43.3112653, -3.0596717 43.3112967, -3.0598929 43.3113911, -3.0603205 43.3116754, -3.0603745 43.3117016, -3.0604786 43.311752)",
86452871,False,BI-3756,Avenida de la Estación / Geltoki Etorbidea,tertiary,,,True,123.364,"LINESTRING (-3.0590822 43.3112334, -3.0589616 43.3112189, -3.05854 43.3111257, -3.0580104 43.3109435, -3.0578119 43.3108083, -3.0577359 43.3107565)",
108747077,False,,Avenida de la Estación / Geltoki Etorbidea,residential,,,False,26.351,"LINESTRING (-3.0590822 43.3112334, -3.0590851 43.3112824, -3.0590915 43.3113887, -3.0591123 43.3114391, -3.0591237 43.3114668)",
108747104,False,,Avenida de la Estación,residential,,,False,18.406,"LINESTRING (-3.058944 43.3115683, -3.0591237 43.3114668)",
107235776,False,,Avenida de la Estación,residential,,,True,53.193,"LINESTRING (-3.0595421 43.3121538, -3.0596172 43.3121264, -3.0597031 43.3119547, -3.059805 43.3117322)",
108747077,False,,Avenida de la Estación / Geltoki Etorbidea,residential,,,False,149.68999999999997,"LINESTRING (-3.0595421 43.3121538, -3.0595904 43.3122494, -3.0596709 43.312388, -3.0597379 43.3125714, -3.0597809 43.3126905, -3.0599176 43.3128642, -3.0599901 43.3130066, -3.0600303 43.3131413, -3.0600732 43.3132525, -3.0601081 43.313313, -3.060102 43.3134229)",
108747077,False,,Avenida de la Estación / Geltoki Etorbidea,residential,,,True,83.784,"LINESTRING (-3.0595421 43.3121538, -3.0594295 43.3119918, -3.0593544 43.3118474, -3.0592927 43.3117029, -3.0592069 43.3115878, -3.0591237 43.3114668)",
107236195,False,,Erralera auzoa,residential,,,True,115.85300000000001,"LINESTRING (-3.0574796 43.3088184, -3.0574715 43.3088535, -3.0575359 43.3088984, -3.0576164 43.308996, -3.0576834 43.309115, -3.0577183 43.3092146, -3.0577532 43.3093434, -3.0577612 43.309441, -3.0577639 43.3095561, -3.0577693 43.3096459, -3.0577693 43.3097337, -3.0577451 43.3098059)",
107236221,False,,Erralera auzoa,residential,,,True,59.471999999999994,"LINESTRING (-3.0574796 43.3088184, -3.0575278 43.3087969, -3.0577397 43.308713, -3.0579141 43.308631, -3.0580804 43.3085158)",
555748238,False,,Barrio Golifar,residential,,,True,235.63200000000003,"LINESTRING (-3.0574796 43.3088184, -3.057146 43.3089075, -3.0570628 43.3088985, -3.0570135 43.3088851, -3.056968 43.308859, -3.0567178 43.3087169, -3.0564405 43.3085577, -3.0562679 43.3084793, -3.0558797 43.308347, -3.0556979 43.3082977, -3.0555069 43.3082909, -3.0553806 43.3083134, -3.0552912 43.308347, -3.0550879 43.3083896, -3.0548601 43.3084213)",
107236195,False,,Erralera auzoa,residential,,,False,115.853,"LINESTRING (-3.0577451 43.3098059, -3.0577693 43.3097337, -3.0577693 43.3096459, -3.0577639 43.3095561, -3.0577612 43.309441, -3.0577532 43.3093434, -3.0577183 43.3092146, -3.0576834 43.309115, -3.0576164 43.308996, -3.0575359 43.3088984, -3.0574715 43.3088535, -3.0574796 43.3088184)",
107236195,False,,Erralera auzoa,residential,,,True,24.560000000000002,"LINESTRING (-3.0577451 43.3098059, -3.0577049 43.3098879, -3.0576969 43.3099621, -3.0577049 43.3100212)",
"[337236280, 337236281]",False,,"['Golifar auzoa', 'Erralera auzoa']",residential,,,False,355.49600000000004,"LINESTRING (-3.0577451 43.3098059, -3.0577119 43.3097838, -3.0575401 43.3096696, -3.0573657 43.3095973, -3.0571458 43.3095271, -3.0571054 43.3095126, -3.0569285 43.309449, -3.0567435 43.3093475, -3.0565772 43.3092382, -3.0565187 43.309202, -3.0566864 43.3090898, -3.0565066 43.3089556, -3.0562264 43.3088129, -3.0559088 43.3086939, -3.05561 43.3086107, -3.0553578 43.3085682, -3.0551033 43.308541, -3.0548207 43.3085342, -3.0545429 43.3085274, -3.0544098 43.3085223, -3.054255 43.308448)",
86452871,False,BI-3756,Avenida de la Estación / Geltoki Etorbidea,tertiary,,,False,123.36400000000002,"LINESTRING (-3.0577359 43.3107565, -3.0578119 43.3108083, -3.0580104 43.3109435, -3.05854 43.3111257, -3.0589616 43.3112189, -3.0590822 43.3112334)",
86452871,False,BI-3756,Avenida de la Estación / Geltoki Etorbidea,tertiary,,,True,133.365,"LINESTRING (-3.0577359 43.3107565, -3.0576989 43.3107313, -3.0575553 43.3106283, -3.0575336 43.310613, -3.057465 43.3105648, -3.0573998 43.310519, -3.0570361 43.3102667, -3.0570185 43.3102545, -3.0569864 43.3102322, -3.0566841 43.3100758, -3.0564904 43.3099756)",
107236195,False,,Erralera auzoa,residential,,,False,86.7,"LINESTRING (-3.0577359 43.3107565, -3.0577641 43.3107202, -3.0577835 43.3106952, -3.0578256 43.3105515, -3.0578605 43.310448, -3.0578685 43.3104188, -3.0578122 43.310368, -3.0577693 43.3103231, -3.0577577 43.3102494, -3.0577451 43.310167, -3.0577103 43.3100616, -3.0577049 43.3100212)",
107236221,False,,Erralera auzoa,residential,,,False,59.471999999999994,"LINESTRING (-3.0580804 43.3085158, -3.0579141 43.308631, -3.0577397 43.308713, -3.0575278 43.3087969, -3.0574796 43.3088184)",
107758230,True,,Anbulategia,residential,,,False,7.761,"LINESTRING (-3.0526353 43.3090718, -3.052694 43.3090166)",
159551331,True,BI-3749,Avenida del Minero,tertiary,,yes,False,63.072,"LINESTRING (-3.052694 43.3090166, -3.0530934 43.3092001, -3.0533846 43.3092712)",
450259148,False,,Otxartaga Etxetaldea,residential,,,False,47.42700000000001,"LINESTRING (-3.0524839 43.3097546, -3.0524383 43.3097607, -3.0523725 43.3097753, -3.0523417 43.3097988, -3.0521472 43.3100749)",
557069122,True,,Otxartaga Etxetaldea,residential,,,False,104.26299999999999,"LINESTRING (-3.0524839 43.3097546, -3.0525121 43.3097649, -3.0533436 43.3101631, -3.0535097 43.3102282, -3.0535826 43.3102305)",
107758274,True,,Otxartaga Etxetaldea,residential,,,False,91.619,"LINESTRING (-3.0525993 43.3095995, -3.0528716 43.3097279, -3.0532418 43.3098977, -3.05351 43.3100089, -3.0535648 43.3100293)",
557069122,True,,Otxartaga Etxetaldea,residential,,,False,19.707,"LINESTRING (-3.0525993 43.3095995, -3.0525685 43.3096264, -3.0524839 43.3097546)",
"[107240555, 107239909]",True,,"['Grupo Otxartaga', 'Otxartaga Etxetaldea']",residential,,,False,51.336,"LINESTRING (-3.0527462 43.3094496, -3.0527616 43.3094331, -3.0528286 43.3093356, -3.0528361 43.3092898, -3.052834 43.3092614, -3.0528394 43.3092048, -3.0527723 43.3091423, -3.0526353 43.3090718)",
557069121,True,,Grupo Gorbeia,residential,,,False,104.09200000000001,"LINESTRING (-3.0527462 43.3094496, -3.0526538 43.3094066, -3.0526149 43.3094079, -3.0525246 43.3095071, -3.0524503 43.3095122, -3.0522875 43.3094298, -3.0522822 43.3094028, -3.0523388 43.3093319, -3.05233 43.3092985, -3.0521477 43.3091954, -3.0521282 43.3091761, -3.0521229 43.3091568, -3.0522281 43.3090215)",
557069122,True,,Otxartaga Etxetaldea,residential,,,False,20.51,"LINESTRING (-3.0527462 43.3094496, -3.0527213 43.3094761, -3.0526623 43.3095444, -3.0525993 43.3095995)",
107229683,True,,Grupo Otxartaga,residential,,,False,43.055,"LINESTRING (-3.0535826 43.3102305, -3.0535904 43.3103056, -3.0536058 43.3103888, -3.0536092 43.3104071, -3.0536602 43.3105086, -3.0537299 43.3105964)",
107229683,True,,Grupo Otxartaga,residential,,,False,22.42,"LINESTRING (-3.0535648 43.3100293, -3.0535743 43.3101514, -3.0535826 43.3102305)",
107242116,False,,Golifar auzoa,residential,,,False,49.567,"LINESTRING (-3.054255 43.308448, -3.0545886 43.3084653, -3.0548601 43.3084213)",
