osmid,oneway,name,highway,reversed,length,geometry,junction,bridge,lanes
"[206643410, 115255035, 74001530, 110270699]",True,Calle Manuel Calvo Leal,tertiary,False,101.911,"LINESTRING (-5.9224975 37.2866765, -5.9225668 37.2866985, -5.9227352 37.2866905, -5.9228921 37.2866396, -5.9232021 37.2865351, -5.9233437 37.2865247, -5.9234149 37.2865675, -5.9234442 37.2867016)",,,
74347831,True,Calle Las Morerillas,residential,False,57.547999999999995,"LINESTRING (-5.9217442 37.2837077, -5.921611 37.2838711, -5.9215033 37.2839647, -5.9213229 37.284098)",,,
206238317,True,Plaza de la Constitución,residential,False,53.613,"LINESTRING (-5.9217442 37.2837077, -5.9219233 37.2837194, -5.9219868 37.2837076, -5.9220619 37.2836624, -5.9221124 37.2836, -5.922112 37.2835273, -5.9220916 37.2834639)",roundabout,,
56434012,True,Calle Santa María Magdalena,tertiary,False,69.545,"LINESTRING (-5.9220916 37.2834639, -5.922137 37.2834505, -5.9222111 37.2834287, -5.9227838 37.2833033, -5.9228478 37.2832961)",,,1
"[206238317, 645246447]",True,Plaza de la Constitución,residential,False,107.721,"LINESTRING (-5.9220916 37.2834639, -5.9220741 37.2834095, -5.9220293 37.2832469, -5.921991 37.2831866, -5.9219158 37.2830681, -5.9217977 37.2830016, -5.9217373 37.2831835, -5.9217005 37.2833229, -5.9216747 37.2834209)",roundabout,,
206238323,True,Calle Las Morerillas,residential,False,71.485,"LINESTRING (-5.9213229 37.284098, -5.9212317 37.2841117, -5.9209972 37.2841788, -5.9206089 37.2842818, -5.9205559 37.2842978)",,,
110276508,True,Avenida de Sevilla,tertiary,False,8.261,"LINESTRING (-5.9245712 37.2865876, -5.9245094 37.2865319)",,,
112154370,False,Avenida de Sevilla,tertiary,True,55.42,"LINESTRING (-5.9245712 37.2865876, -5.924623 37.2866151, -5.9246563 37.2866328, -5.9249326 37.2867858, -5.9250865 37.286871)",,,
"[110269097, 75765599]",False,Calle Capote,living_street,False,156.04399999999998,"LINESTRING (-5.9230838 37.2865115, -5.9228092 37.2859283, -5.9222425 37.2860705, -5.9219525 37.2862742)",,,
117625675,True,Calle Manuel Calvo Leal,tertiary,False,55.271,"LINESTRING (-5.9230838 37.2865115, -5.9226004 37.2866662, -5.9224975 37.2866765)",,,
110278283,False,,living_street,False,100.468,"LINESTRING (-5.9225542 37.2853729, -5.9224364 37.2851172, -5.9222184 37.2849565, -5.922117 37.2849884, -5.9219737 37.2850334, -5.921757 37.2851016)",,,
110278283,False,,living_street,True,91.295,"LINESTRING (-5.9225542 37.2853729, -5.9222398 37.2851315, -5.9220936 37.2851727, -5.9218643 37.285234, -5.9218461 37.2852116, -5.921757 37.2851016)",,,
75765627,False,Calle Manuel Calvo Leal,tertiary,True,2.617,"LINESTRING (-5.9219308 37.2862582, -5.9219525 37.2862742)",,,
75765650,True,Calle Nuestra Señora del Carmen,tertiary,False,58.205,"LINESTRING (-5.9219308 37.2862582, -5.9214826 37.285875)",,,1
79176927,True,Calle Alcoba,residential,False,237.52599999999998,"LINESTRING (-5.9250865 37.286871, -5.9257183 37.2862004, -5.9260839 37.2856949, -5.9264084 37.2853931, -5.9266106 37.2851192)",,,
112154370,False,Avenida de Sevilla,tertiary,False,55.419999999999995,"LINESTRING (-5.9250865 37.286871, -5.9249326 37.2867858, -5.9246563 37.2866328, -5.924623 37.2866151, -5.9245712 37.2865876)",,,
112154370,False,Avenida de Sevilla,tertiary,True,86.591,"LINESTRING (-5.9250865 37.286871, -5.925575 37.2871797, -5.9258568 37.2873514)",,,
79176940,False,Calle Rellenadora,residential,False,48.193,"LINESTRING (-5.928188 37.2809974, -5.9277481 37.2807418)",,,
145393645,True,,residential,False,63.997,"LINESTRING (-5.928188 37.2809974, -5.9277616 37.2814623)",,,
79176939,True,Calle La Hacendita,residential,False,57.406,"LINESTRING (-5.926541 37.2840658, -5.9271892 37.2840425)",,,
210352443,True,Calle San José,residential,False,82.911,"LINESTRING (-5.926541 37.2840658, -5.9264995 37.2833209)",,,
206238312,True,,residential,False,207.78500000000003,"LINESTRING (-5.9208891 37.2794231, -5.9209022 37.2794742, -5.9214458 37.2801373, -5.9218014 37.2806789, -5.9220747 37.2810309)",,,
206642441,True,Avenida de Andalucía,secondary,False,223.754,"LINESTRING (-5.9208891 37.2794231, -5.9225446 37.2797552, -5.9227937 37.2798355, -5.9229956 37.2799334, -5.9232331 37.2800998)",,,
"[40229576, 886212959]",True,Avenida de Andalucía,secondary,False,19.595,"LINESTRING (-5.9278122 37.2827781, -5.9279675 37.2828291, -5.9280183 37.2828424)",,,
79176902,True,Calle Virgen del Mayor Dolor,residential,False,123.788,"LINESTRING (-5.9269798 37.2844263, -5.928235 37.2849182)",,,
276489938,False,Calle Virgen de las Virtudes,residential,False,28.766,"LINESTRING (-5.9269798 37.2844263, -5.9266735 37.2845131)",,,
56434012,True,Calle Santa María Magdalena,tertiary,False,36.469,"LINESTRING (-5.9260693 37.2829998, -5.9264815 37.2829975)",,,1
112154370,False,Avenida de Sevilla,tertiary,True,37.965,"LINESTRING (-5.9258568 37.2873514, -5.9261975 37.287559)",,,
112154370,False,Avenida de Sevilla,tertiary,False,86.591,"LINESTRING (-5.9258568 37.2873514, -5.925575 37.2871797, -5.9250865 37.286871)",,,
79176941,True,Calle Villavicencio de los Caballeros,residential,False,97.59100000000001,"LINESTRING (-5.9255788 37.2856835, -5.9252144 37.2855968, -5.924522 37.2854319)",,,
79176948,True,Calle San Alberto,residential,False,133.683,"LINESTRING (-5.9255788 37.2856835, -5.9249481 37.2861554, -5.9245094 37.2865319)",,,
79176936,True,Calle Virgen de la Estrella,residential,False,35.55,"LINESTRING (-5.9281702 37.2843273, -5.9281455 37.2840082)",,,
79176914,True,Calle Virgen de las Virtudes,residential,False,107.016,"LINESTRING (-5.9281702 37.2843273, -5.927158 37.2843603, -5.9269798 37.2844263)",,,
110572556,True,Calle Antonia Díaz,residential,False,59.625,"LINESTRING (-5.9235905 37.2823045, -5.9230812 37.2822927, -5.9229179 37.2823079)",,,
40229576,True,Avenida de Andalucía,secondary,False,46.701,"LINESTRING (-5.9241708 37.2807743, -5.9245717 37.2810475)",,,
145394370,True,Calle San José,residential,False,11.955,"LINESTRING (-5.9266735 37.2845131, -5.926604 37.2844209)",,,
276489938,False,Calle Virgen de las Virtudes,residential,True,28.766,"LINESTRING (-5.9266735 37.2845131, -5.9269798 37.2844263)",,,
276456507,True,Calle Soria,residential,False,70.155,"LINESTRING (-5.9266012 37.2795935, -5.9259556 37.2792272)",,,
79176905,True,Calle Toneleros,residential,False,145.862,"LINESTRING (-5.9264451 37.2806727, -5.9277616 37.2814623)",,,
79176928,True,Calle Carlos I,residential,False,59.453,"LINESTRING (-5.9264451 37.2806727, -5.9268419 37.2802412)",,,
79176905,True,Calle Toneleros,residential,False,57.642,"LINESTRING (-5.9259194 37.2803665, -5.9264451 37.2806727)",,,
79176931,True,Calle Cuenca,residential,False,105.009,"LINESTRING (-5.9259194 37.2803665, -5.9266012 37.2795935)",,,
93580784,True,Calle Lope de Vega,residential,False,44.021,"LINESTRING (-5.9266106 37.2851192, -5.9270511 37.2853033)",,,
79176911,True,Calle Lope de Vega,residential,False,56.041,"LINESTRING (-5.9245662 37.2844572, -5.9251953 37.2845161)",,,
110273747,True,Calle Botica,residential,False,161.075,"LINESTRING (-5.9245662 37.2844572, -5.9245468 37.2830087)",,,
79176936,True,Calle Virgen de la Estrella,residential,False,12.88,"LINESTRING (-5.928235 37.2849182, -5.9282072 37.2848045)",,,
162579709,False,Calle Virgen de la Estrella,residential,True,28.603,"LINESTRING (-5.928235 37.2849182, -5.9280943 37.2851498)",,,
273228878,False,,residential,False,32.886,"LINESTRING (-5.9276973 37.2861629, -5.9279858 37.2859764)",,,
79176912,False,Calle Almazara,residential,True,39.289,"LINESTRING (-5.9276973 37.2861629, -5.9276425 37.2861121, -5.9273219 37.2859819)",,,
273228877,True,Plaza Blas Infante,residential,False,28.829,"LINESTRING (-5.9276973 37.2861629, -5.9276046 37.2862155, -5.9275022 37.2863632)",,,
79176905,True,Calle Toneleros,residential,False,66.138,"LINESTRING (-5.9253214 37.2800096, -5.9259194 37.2803665)",,,
79176911,True,Calle Lope de Vega,residential,False,50.368,"LINESTRING (-5.923998 37.2844289, -5.9245662 37.2844572)",,,
110273740,True,Calle Melliza,residential,False,41.681,"LINESTRING (-5.923998 37.2844289, -5.9240296 37.2848029)",,,
79176928,True,Calle Carlos I,residential,False,57.374,"LINESTRING (-5.9271524 37.279902, -5.9275289 37.2794819)",,,
276456507,True,Calle Soria,residential,False,59.625,"LINESTRING (-5.9271524 37.279902, -5.9266012 37.2795935)",,,
79176912,False,Calle Almazara,residential,False,28.735,"LINESTRING (-5.926725 37.2856941, -5.9270028 37.285828)",,,
79176955,True,Calle Rosario,residential,False,33.434,"LINESTRING (-5.926725 37.2856941, -5.9265095 37.2859411)",,,
79176918,True,,residential,False,55.857,"LINESTRING (-5.9277616 37.2814623, -5.9273986 37.2818733)",,,
79176928,True,Calle Carlos I,residential,False,70.557,"LINESTRING (-5.9256139 37.2816329, -5.9260562 37.2811049)",,,
40229576,True,Avenida de Andalucía,secondary,False,232.745,"LINESTRING (-5.9256139 37.2816329, -5.9256744 37.281669, -5.9259999 37.2818525, -5.9270687 37.2824471, -5.9278122 37.2827781)",,,
56434012,True,Calle Santa María Magdalena,tertiary,False,140.656,"LINESTRING (-5.9264815 37.2829975, -5.9273557 37.2829531, -5.9280679 37.2829145)",,,1
79176928,True,Calle Carlos I,residential,False,46.662,"LINESTRING (-5.9268419 37.2802412, -5.9271524 37.279902)",,,
79176940,False,Calle Rellenadora,residential,True,54.63,"LINESTRING (-5.9268419 37.2802412, -5.927355 37.2805145)",,,
79176962,True,Calle Amancio Renes,tertiary,False,146.311,"LINESTRING (-5.9273986 37.2818733, -5.9263595 37.2812821, -5.9260562 37.2811049)",,,
273228878,False,,residential,True,32.886,"LINESTRING (-5.9279858 37.2859764, -5.9276973 37.2861629)",,,
110273747,True,Calle Botica,residential,False,108.46199999999999,"LINESTRING (-5.924522 37.2854319, -5.9245289 37.2851573, -5.9245323 37.2850247, -5.9245662 37.2844572)",,,
93580784,True,Calle Lope de Vega,residential,False,4.206,"LINESTRING (-5.9259901 37.2847518, -5.926026 37.2847766)",,,
79176929,False,Calle Higuera,residential,True,103.734,"LINESTRING (-5.9280497 37.279763, -5.927355 37.2805145)",,,
144068656,False,Calle Ciudad Real,residential,False,55.68,"LINESTRING (-5.9280497 37.279763, -5.9275289 37.2794819)",,,
79176955,True,Calle Rosario,residential,False,52.16,"LINESTRING (-5.9270511 37.2853033, -5.926725 37.2856941)",,,
93580784,True,Calle Lope de Vega,residential,False,112.0,"LINESTRING (-5.9270511 37.2853033, -5.9272283 37.2853923, -5.9275655 37.2856211, -5.9279858 37.2859764)",,,
79176929,False,Calle Higuera,residential,False,103.734,"LINESTRING (-5.927355 37.2805145, -5.9280497 37.279763)",,,
79176940,False,Calle Rellenadora,residential,False,54.63,"LINESTRING (-5.927355 37.2805145, -5.9268419 37.2802412)",,,
79176940,False,Calle Rellenadora,residential,True,42.993,"LINESTRING (-5.927355 37.2805145, -5.9277481 37.2807418)",,,
79176948,True,Calle San Alberto,residential,False,112.32499999999999,"LINESTRING (-5.926026 37.2847766, -5.9260098 37.2848241, -5.925902 37.2852517, -5.9257975 37.2855376, -5.9255788 37.2856835)",,,
93580784,True,Calle Lope de Vega,residential,False,64.276,"LINESTRING (-5.926026 37.2847766, -5.9260622 37.2848043, -5.9266106 37.2851192)",,,
144068656,False,Calle Ciudad Real,residential,True,55.68,"LINESTRING (-5.9275289 37.2794819, -5.9280497 37.279763)",,,
144068655,True,Calle Calderón de la Barca,residential,False,54.749,"LINESTRING (-5.9243311 37.2813765, -5.9240121 37.2817984)",,,
79176932,True,Calle Divina Pastora,residential,False,347.641,"LINESTRING (-5.9243311 37.2813765, -5.925435 37.2818745, -5.9261053 37.2822379, -5.9264813 37.2824252, -5.9268297 37.2825502, -5.9273149 37.2826658, -5.9278122 37.2827781)",,,
206238318,True,Calle Antonia Díaz,residential,False,24.153,"LINESTRING (-5.9229179 37.2823079, -5.9227232 37.2823911, -5.9226813 37.2824156)",,,
79176934,True,Calle Guadalajara,residential,False,103.525,"LINESTRING (-5.9259556 37.2792272, -5.9253214 37.2800096)",,,
79176910,True,Calle Manuel de Falla,residential,False,89.876,"LINESTRING (-5.9220747 37.2810309, -5.9222413 37.2812608, -5.9225841 37.2817302)",,,
79176940,False,Calle Rellenadora,residential,False,42.993,"LINESTRING (-5.9277481 37.2807418, -5.927355 37.2805145)",,,
79176940,False,Calle Rellenadora,residential,True,48.193,"LINESTRING (-5.9277481 37.2807418, -5.928188 37.2809974)",,,
56434012,True,Calle Santa María Magdalena,tertiary,False,19.438,"LINESTRING (-5.9258496 37.283001, -5.9260693 37.2829998)",,,1
252082706,True,Calle Rivas,residential,False,167.788,"LINESTRING (-5.9258496 37.283001, -5.9259108 37.2833991, -5.9259123 37.283604, -5.925844 37.2841421, -5.9259248 37.2844985)",,,
144068655,True,Calle Calderón de la Barca,residential,False,67.515,"LINESTRING (-5.9240121 37.2817984, -5.9235905 37.2823045)",,,
79176942,True,Calle Francesa,residential,False,114.004,"LINESTRING (-5.9240121 37.2817984, -5.9250805 37.2823148, -5.925113 37.2823312)",,,
79176955,True,Calle Rosario,residential,False,28.287,"LINESTRING (-5.9265095 37.2859411, -5.9263372 37.2861554)",,,
79176959,False,,residential,False,32.351,"LINESTRING (-5.9265095 37.2859411, -5.9268327 37.2860772)",,,
79176936,True,Calle Virgen de la Estrella,residential,False,53.163,"LINESTRING (-5.9282072 37.2848045, -5.9281702 37.2843273)",,,
118581917,True,Calle La Lagunilla,residential,False,152.022,"LINESTRING (-5.9281727 37.2869641, -5.9280848 37.2870038, -5.92787 37.2872656, -5.9272326 37.2880973)",,,
79176959,False,,residential,True,34.008,"LINESTRING (-5.9275022 37.2863632, -5.9271647 37.2862168)",,,
273228877,True,Plaza Blas Infante,residential,False,123.55300000000001,"LINESTRING (-5.9275022 37.2863632, -5.9275038 37.2864638, -5.9275254 37.2865115, -5.9279311 37.2866414, -5.9280031 37.2866318, -5.9280247 37.2865898, -5.9280247 37.2865383, -5.9276973 37.2861629)",,,
79176911,True,Calle Lope de Vega,residential,False,75.121,"LINESTRING (-5.9251953 37.2845161, -5.9255692 37.2846105, -5.9259901 37.2847518)",,,
79176928,True,Calle Carlos I,residential,False,59.106,"LINESTRING (-5.9260562 37.2811049, -5.9264451 37.2806727)",,,
79176962,True,Calle Amancio Renes,tertiary,False,107.227,"LINESTRING (-5.9260562 37.2811049, -5.9250769 37.2805368)",,,
"[110269096, 110269095]",True,,residential,False,19.002000000000002,"LINESTRING (-5.9211193 37.2852735, -5.9211117 37.2852878, -5.9210566 37.2853565, -5.9209639 37.2853607)",,,
"[110269102, 110269103]",True,"['Calle Alcalde Tierno Galván', 'Calle San Rafael']",residential,False,156.665,"LINESTRING (-5.9211193 37.2852735, -5.9211602 37.28519, -5.9215398 37.2844098, -5.9216381 37.284226, -5.9213602 37.2841239, -5.9213229 37.284098)",,,
110266502,False,,residential,False,19.864,"LINESTRING (-5.9209639 37.2853607, -5.9208719 37.2854004, -5.9207588 37.285432)",,,
754108268,True,Calle Nuestra Señora del Carmen,tertiary,False,51.992,"LINESTRING (-5.9209639 37.2853607, -5.9208714 37.2850614, -5.9208199 37.2849074)",,,
110266503,True,Calle Huerta Palacios,living_street,False,59.567,"LINESTRING (-5.921757 37.2851016, -5.9211193 37.2852735)",,,
110278283,False,,living_street,False,91.295,"LINESTRING (-5.921757 37.2851016, -5.9218461 37.2852116, -5.9218643 37.285234, -5.9220936 37.2851727, -5.9222398 37.2851315, -5.9225542 37.2853729)",,,
110278283,False,,living_street,True,100.468,"LINESTRING (-5.921757 37.2851016, -5.9219737 37.2850334, -5.922117 37.2849884, -5.9222184 37.2849565, -5.9224364 37.2851172, -5.9225542 37.2853729)",,,
110266502,False,,residential,True,19.864,"LINESTRING (-5.9207588 37.285432, -5.9208719 37.2854004, -5.9209639 37.2853607)",,,
110269099,True,Calle Nuestra Señora del Carmen,tertiary,False,75.261,"LINESTRING (-5.9207588 37.285432, -5.9210974 37.2856664, -5.921399 37.2858777)",,,1
75765627,False,Calle Manuel Calvo Leal,tertiary,False,2.617,"LINESTRING (-5.9219525 37.2862742, -5.9219308 37.2862582)",,,
75765627,False,Calle Manuel Calvo Leal,tertiary,True,65.775,"LINESTRING (-5.9219525 37.2862742, -5.9221623 37.2864329, -5.9224975 37.2866765)",,,
"[110269097, 75765599]",False,Calle Capote,living_street,True,156.04399999999998,"LINESTRING (-5.9219525 37.2862742, -5.9222425 37.2860705, -5.9228092 37.2859283, -5.9230838 37.2865115)",,,
