osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction,tunnel
4706193,,AS-330,Calle General Campomanes,tertiary,,False,True,80.015,"LINESTRING (-5.4328603 43.479171, -5.4332614 43.4793374, -5.4337229 43.479526)",,,
28690215,,AS-330,,tertiary,,False,False,73.488,"LINESTRING (-5.4328603 43.479171, -5.4327175 43.4791101, -5.4325631 43.4790739, -5.432361 43.4790522, -5.4321097 43.4790799, -5.4319864 43.4790919)",,,
8447731,,,Calle de Balbín Busto,residential,30,True,False,41.796,"LINESTRING (-5.4341886 43.4804604, -5.4342974 43.4800929)",,,
28689955,,,Calle Maliayo,residential,,True,False,58.888999999999996,"LINESTRING (-5.4341886 43.4804604, -5.4341115 43.480449, -5.433528 43.4803501, -5.4334774 43.4803415)",,,
4706192,,,Calle Asturias,residential,,False,True,38.42,"LINESTRING (-5.4325515 43.4801691, -5.4327085 43.4798429)",,,
4706188,,,Calle Manuel Cortina,residential,,True,False,51.374,"LINESTRING (-5.4337229 43.479526, -5.4337069 43.4795803, -5.4336063 43.4799215, -5.4335897 43.4799778)",,,
4706193,,AS-330,Calle General Campomanes,tertiary,,False,False,80.015,"LINESTRING (-5.4337229 43.479526, -5.4332614 43.4793374, -5.4328603 43.479171)",,,
4706193,,AS-330,Calle General Campomanes,tertiary,,False,True,62.098,"LINESTRING (-5.4337229 43.479526, -5.4338131 43.479561, -5.4344017 43.4797892)",,,
23544919,,,Calle José Blanco Moreno,tertiary,,False,False,87.36,"LINESTRING (-5.4337229 43.479526, -5.4337284 43.4794786, -5.4337704 43.4794488, -5.4341477 43.4792455, -5.4344416 43.4791046, -5.4345545 43.4790493)",,,
164536446,,,Calle de Balbín Busto,residential,,False,False,3.484,"LINESTRING (-5.4340009 43.4812011, -5.4339649 43.4812184)",,,
505162449,,,Calle de Balbín Busto,residential,,False,False,42.634,"LINESTRING (-5.4340009 43.4812011, -5.4340081 43.4811582, -5.4340636 43.4808204)",,,
4706200,,AS-380,Calle Cavanilles,tertiary,,False,True,53.412,"LINESTRING (-5.4370765 43.4803572, -5.4370933 43.4806155, -5.4371015 43.4807305, -5.4371104 43.4808369)",,,
4767653,2,AS-380,Calle Pedro Pidal Arroyo,tertiary,,False,False,65.804,"LINESTRING (-5.4370765 43.4803572, -5.4373824 43.4800962, -5.4376052 43.4799066)",,,
4767656,,AS-255,Calle del Carmen,tertiary,,False,True,93.767,"LINESTRING (-5.4370207 43.4787925, -5.4368783 43.4788755, -5.4361148 43.4793207)",,,
4767659,2,VV-16,Calle Maximino Miyar,tertiary,,False,False,64.37,"LINESTRING (-5.4370207 43.4787925, -5.4371111 43.4786385, -5.4373333 43.4782599)",,,
178584663,,VV-16,Calle Cavanilles,tertiary,,True,False,58.061,"LINESTRING (-5.4370207 43.4787925, -5.4369747 43.4789484, -5.436972 43.4789576, -5.4369983 43.4793104)",,,
37648454,,,Calle Manuel Bedriñana Martínez,residential,,False,True,29.794,"LINESTRING (-5.4336763 43.4831216, -5.4338519 43.4832256, -5.433881 43.4832429, -5.4339623 43.4832911)",,,
491914315,,,Calle Manuel Bedriñana Martínez,residential,,True,False,63.405,"LINESTRING (-5.4336763 43.4831216, -5.433601 43.4830786, -5.4331188 43.4828032, -5.4330588 43.4827689)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,False,114.59,"LINESTRING (-5.4348748 43.4825014, -5.4342199 43.4830682, -5.4340328 43.48323, -5.4339623 43.4832911)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,True,49.151,"LINESTRING (-5.4348748 43.4825014, -5.4351439 43.4822686, -5.4352306 43.4821929, -5.4352659 43.4821625)",,,
4706182,,,Calle Lealtad,residential,,True,False,32.001,"LINESTRING (-5.4348748 43.4825014, -5.4347961 43.482454, -5.4345697 43.4823175)",,,
4706183,,,Calle Lealtad,residential,,True,False,114.84900000000002,"LINESTRING (-5.4345697 43.4823175, -5.4345199 43.4823624, -5.4337268 43.4830761, -5.4336975 43.4831025, -5.4336763 43.4831216)",,,
4706184,,,Calle Lealtad,residential,,False,False,39.831,"LINESTRING (-5.4345697 43.4823175, -5.4346215 43.482278, -5.4347479 43.4822144, -5.4349653 43.4821048)",,,
4706184,,,Calle Lealtad,residential,,False,True,39.831,"LINESTRING (-5.4349653 43.4821048, -5.4347479 43.4822144, -5.4346215 43.482278, -5.4345697 43.4823175)",,,
37648339,2,N-632,Calle Carlos Ciaño Canto,trunk,,False,False,70.736,"LINESTRING (-5.4301129 43.484489, -5.4295541 43.4849792)",,,
8447748,2,,Avenida del Deporte,residential,20,False,False,52.227000000000004,"LINESTRING (-5.4301129 43.484489, -5.4301623 43.4845173, -5.4305363 43.4847314, -5.4306197 43.4847812)",,,
37648339,2,N-632,Calle Carlos Ciaño Canto,trunk,,False,True,97.869,"LINESTRING (-5.4301129 43.484489, -5.4302775 43.4843445, -5.4305175 43.4841339, -5.4308704 43.4838017)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,True,109.157,"LINESTRING (-5.4316746 43.4852656, -5.4318821 43.4850852, -5.4325415 43.4845119)",,,
37703546,,,,residential,30,True,False,17.826,"LINESTRING (-5.4316746 43.4852656, -5.4316245 43.4852476, -5.4315576 43.4852505, -5.4315043 43.4852784, -5.4314879 43.4852986)",,roundabout,
8447746,,,Calle Alejandro Casona,residential,30,True,False,130.903,"LINESTRING (-5.4326223 43.4857765, -5.4327075 43.4857009, -5.4333042 43.4851713, -5.4335725 43.4849344, -5.4336503 43.4848657)",,,
37705913,,,Calle Pintor Guillermo Simón,residential,,False,False,300.684,"LINESTRING (-5.4326223 43.4857765, -5.4328183 43.4858166, -5.433129 43.4858801, -5.4333918 43.4859348, -5.433613 43.4859537, -5.4340709 43.4859825, -5.4342471 43.4859813, -5.4344109 43.4859801, -5.4350587 43.485932, -5.4353639 43.485881, -5.435794 43.4857727, -5.4360987 43.4856787, -5.4361518 43.4856616, -5.4362414 43.4856366)",,,
37705913,,,Calle Pintor Guillermo Simón,residential,,False,True,73.437,"LINESTRING (-5.4326223 43.4857765, -5.4321694 43.4856402, -5.4320028 43.4855661, -5.4318204 43.4854711)",,,
4706185,,,Calle Ramón Rivero Solares,residential,,False,False,93.49600000000001,"LINESTRING (-5.4348471 43.4838341, -5.4347632 43.4837826, -5.4340633 43.4833531, -5.4340277 43.4833312, -5.4339623 43.4832911)",,,
4706185,,,Calle Ramón Rivero Solares,residential,,False,True,36.602000000000004,"LINESTRING (-5.4348471 43.4838341, -5.4349253 43.4838696, -5.4352317 43.4840087)",,,
8447746,,,Calle Alejandro Casona,residential,30,True,False,160.862,"LINESTRING (-5.4348471 43.4838341, -5.4349385 43.4837463, -5.4351487 43.4835442, -5.4351626 43.4835308, -5.4359509 43.4827729, -5.4359696 43.482755, -5.4360482 43.4826794)",,,
567599681,,,Calle Doctor Pando y Valle,residential,,False,True,24.395,"LINESTRING (-5.4364131 43.4854119, -5.4364458 43.4851938)",,,
567599682,,,,residential,,True,False,36.512,"LINESTRING (-5.4364131 43.4854119, -5.4363651 43.4854119, -5.4363187 43.4854206, -5.436277 43.4854373, -5.4362388 43.4854641, -5.4362132 43.485496, -5.4361996 43.4855346, -5.4362019 43.4855749, -5.4362196 43.4856124, -5.4362414 43.4856366)",,roundabout,
4706180,,N-632,Calle Cervantes,trunk,,False,True,38.454,"LINESTRING (-5.4318026 43.4829981, -5.432104 43.4827302)",,,
4706180,,N-632,Calle Cervantes,trunk,,False,False,40.193,"LINESTRING (-5.4318026 43.4829981, -5.4316589 43.4831193, -5.4314883 43.4832784)",,,
4706195,,,Calle Ramón del Valle Ballina,residential,,True,False,64.676,"LINESTRING (-5.4318026 43.4829981, -5.4318428 43.4830363, -5.432278 43.4834145, -5.4323141 43.4834459)",,,
37648339,2,N-632,Calle Carlos Ciaño Canto,trunk,,False,False,76.623,"LINESTRING (-5.4314883 43.4832784, -5.4308704 43.4838017)",,,
4706180,,N-632,Calle Cervantes,trunk,,False,True,40.193,"LINESTRING (-5.4314883 43.4832784, -5.4316589 43.4831193, -5.4318026 43.4829981)",,,
4706196,,,Calle Jesús de la Piedra,residential,,True,False,170.321,"LINESTRING (-5.4314883 43.4832784, -5.4312943 43.4839449, -5.4311772 43.4841272, -5.4309811 43.4844039, -5.4308237 43.4845816, -5.4307431 43.4846608, -5.4307197 43.4846838)",,,
8447748,2,,Avenida del Deporte,residential,20,False,False,12.937,"LINESTRING (-5.4306197 43.4847812, -5.4307481 43.4848509)",,,
8447748,2,,Avenida del Deporte,residential,20,False,True,52.227000000000004,"LINESTRING (-5.4306197 43.4847812, -5.4305363 43.4847314, -5.4301623 43.4845173, -5.4301129 43.484489)",,,
37761688,,,Calle Les Caleyes,residential,,False,False,67.053,"LINESTRING (-5.4306197 43.4847812, -5.4305539 43.4848369, -5.4304996 43.4848853, -5.4304588 43.4849166, -5.4300484 43.4852187)",,,
4706176,,,Calle de la Magdalena,residential,,True,False,96.31700000000001,"LINESTRING (-5.4323141 43.4834459, -5.4323877 43.483379, -5.4330119 43.4828115, -5.4330588 43.4827689)",,,
4706195,,,Calle Ramón del Valle Ballina,residential,,True,False,91.85799999999999,"LINESTRING (-5.4323141 43.4834459, -5.4323622 43.4834895, -5.4329549 43.4840262, -5.433026 43.4840906)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,False,35.221,"LINESTRING (-5.433026 43.4840906, -5.4327463 43.4843338)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,True,52.545,"LINESTRING (-5.433026 43.4840906, -5.4332583 43.4838886, -5.4334433 43.4837278)",,,
567599676,2,N-632,Calle del Marqués de Villaviciosa,trunk,50,False,False,5.907,"LINESTRING (-5.4360482 43.4826794, -5.4359836 43.4826544)",,,
178584676,2,N-632,Calle del Marqués de Villaviciosa,trunk,50,False,True,58.877,"LINESTRING (-5.4360482 43.4826794, -5.4361358 43.4827074, -5.436207 43.4827302, -5.4363881 43.4827865, -5.4365291 43.4828209, -5.4366173 43.4828421, -5.4367301 43.482866)",,,
4706185,,,Calle Ramón Rivero Solares,residential,,False,True,49.548,"LINESTRING (-5.4352317 43.4840087, -5.4358092 43.4841603)",,,
4706185,,,Calle Ramón Rivero Solares,residential,,False,False,36.602000000000004,"LINESTRING (-5.4352317 43.4840087, -5.4349253 43.4838696, -5.4348471 43.4838341)",,,
37650938,,,Calle Pidal Carneado,residential,,True,False,61.183,"LINESTRING (-5.4352317 43.4840087, -5.4351957 43.4840843, -5.4350287 43.4844353, -5.4349842 43.4845288)",,,
"[491914299, 491914310]",2,N-632,"['Calle del Marqués de Villaviciosa', 'Calle Cervantes']",trunk,50,False,False,32.787,"LINESTRING (-5.4345894 43.4813879, -5.4344569 43.48128, -5.4343797 43.4812545, -5.4342584 43.4812662)",,,
491914310,,N-632,Calle del Marqués de Villaviciosa,trunk,50,False,True,59.33500000000001,"LINESTRING (-5.4345894 43.4813879, -5.4348245 43.4816383, -5.4349327 43.4817378, -5.4350154 43.4818226)",,,
491914297,,N-632,Calle Cervantes,trunk,,True,False,7.384,"LINESTRING (-5.4340431 43.4813033, -5.4339644 43.4813372)",,,
38031046,,,Calle de Balbín Busto,residential,,True,False,11.864,"LINESTRING (-5.4340431 43.4813033, -5.4340268 43.4812614, -5.4340009 43.4812011)",,,
491914294,1,,Calle Cervantes,residential,,True,False,13.362000000000002,"LINESTRING (-5.4340431 43.4813033, -5.434089 43.4813148, -5.4342039 43.4812986)",,,
4706192,,,Calle Asturias,residential,,False,False,38.42,"LINESTRING (-5.4327085 43.4798429, -5.4325515 43.4801691)",,,
4706192,,,Calle Asturias,residential,,False,True,75.709,"LINESTRING (-5.4327085 43.4798429, -5.4328603 43.479171)",,,
37418262,,,Calle Mercado,residential,,True,False,35.573,"LINESTRING (-5.4327085 43.4798429, -5.4331399 43.4799089)",,,
"[37648337, 4706189]",,,"['Calle Alfonso III El Magno', 'Calle Zaldivar']",residential,,True,False,77.769,"LINESTRING (-5.4330305 43.4802706, -5.4329238 43.4806328, -5.4333663 43.4807046)",,,
4706190,,,,unclassified,,False,True,118.84599999999999,"LINESTRING (-5.4304846 43.4802339, -5.4302823 43.4802394, -5.4299775 43.4802882, -5.4297133 43.4803736, -5.4294329 43.4804792, -5.4291931 43.4804792, -5.4290914 43.4804427)",,,
28690215,,AS-330,,tertiary,,False,False,119.963,"LINESTRING (-5.4304846 43.4802339, -5.4301302 43.4805791, -5.4298706 43.4808082, -5.429727 43.4808815, -5.4295143 43.4809498, -5.4294479 43.4809776)",,,
28690215,,AS-330,,tertiary,,False,True,178.04000000000002,"LINESTRING (-5.4304846 43.4802339, -5.4308848 43.4799101, -5.4310283 43.4797574, -5.4311719 43.4796902, -5.4313369 43.479623, -5.4315018 43.4795344, -5.4316424 43.4793786, -5.4317462 43.4792503, -5.4318822 43.4791486, -5.4319864 43.4790919)",,,
38167342,,,Avenida del Ayuntamiento,residential,,False,False,186.358,"LINESTRING (-5.4304846 43.4802339, -5.4307274 43.4802279, -5.4309719 43.4802645, -5.4311938 43.480343, -5.4313892 43.4804531, -5.4314926 43.4806082, -5.4315399 43.4807596, -5.4316848 43.4808603, -5.4319979 43.4809927, -5.4322848 43.4810749)",,,
4706188,,,Calle Manuel Cortina,residential,,True,False,41.444,"LINESTRING (-5.4335897 43.4799778, -5.4335734 43.4800307, -5.4334888 43.4803045, -5.4334774 43.4803415)",,,
37418262,,,Calle Mercado,residential,,True,False,58.518,"LINESTRING (-5.4335897 43.4799778, -5.4336477 43.4799868, -5.4342234 43.4800816, -5.4342974 43.4800929)",,,
8447731,,,Calle de Balbín Busto,residential,30,True,False,34.834999999999994,"LINESTRING (-5.4342974 43.4800929, -5.4343694 43.4798598, -5.4343777 43.47984, -5.4344017 43.4797892)",,,
8447731,,,Calle de Balbín Busto,residential,30,True,False,41.282,"LINESTRING (-5.4340636 43.4808204, -5.4341271 43.4806428, -5.4341886 43.4804604)",,,
505162449,,,Calle de Balbín Busto,residential,,False,True,42.634,"LINESTRING (-5.4340636 43.4808204, -5.4340081 43.4811582, -5.4340009 43.4812011)",,,
4706189,,,Calle Zaldivar,residential,,True,False,57.715,"LINESTRING (-5.4333663 43.4807046, -5.4339862 43.4808076, -5.4340636 43.4808204)",,,
4706188,,,Calle Manuel Cortina,residential,,True,False,41.358000000000004,"LINESTRING (-5.4334774 43.4803415, -5.4334584 43.4804037, -5.4333663 43.4807046)",,,
28689955,,,Calle Maliayo,residential,,True,False,36.91,"LINESTRING (-5.4334774 43.4803415, -5.4334263 43.4803334, -5.4330966 43.4802811, -5.4330305 43.4802706)",,,
4706192,,,Calle Asturias,residential,,False,False,79.86999999999999,"LINESTRING (-5.4331407 43.4784834, -5.4330258 43.4786986, -5.4328871 43.4790806, -5.4328603 43.479171)",,,
4706181,,,Calle Doctor Pando Valle,residential,30,True,False,71.861,"LINESTRING (-5.4366528 43.4842706, -5.4365631 43.4846209, -5.4365542 43.48466, -5.4364981 43.484907)",,,
4706185,,,Calle Ramón Rivero Solares,residential,,False,False,69.158,"LINESTRING (-5.4366528 43.4842706, -5.4365225 43.4842536, -5.4359026 43.4841725, -5.4358092 43.4841603)",,,
4706185,,,Calle Ramón Rivero Solares,residential,,False,False,49.548,"LINESTRING (-5.4358092 43.4841603, -5.4352317 43.4840087)",,,
4706185,,,Calle Ramón Rivero Solares,residential,,False,True,69.158,"LINESTRING (-5.4358092 43.4841603, -5.4359026 43.4841725, -5.4365225 43.4842536, -5.4366528 43.4842706)",,,
37650940,,,Calle la Habana,residential,,True,False,84.269,"LINESTRING (-5.4364981 43.484907, -5.4364137 43.4849371, -5.4360038 43.4850833, -5.435855 43.4851136, -5.4355285 43.4851802)",,,
164536438,,,Calle Doctor Pando y Valle,residential,,False,False,32.168,"LINESTRING (-5.4364981 43.484907, -5.436461 43.4851104, -5.4364458 43.4851938)",,,
37650939,,,Calle Gutiérrez de Hevia,residential,,True,False,65.02199999999999,"LINESTRING (-5.4355285 43.4851802, -5.4355589 43.4850759, -5.4356953 43.4846081)",,,
37650940,,,Calle la Habana,residential,,True,False,74.80000000000001,"LINESTRING (-5.4355285 43.4851802, -5.4354115 43.4851892, -5.4350217 43.4852192, -5.4347245 43.4852067, -5.4346049 43.4852017)",,,
37650940,,,Calle la Habana,residential,,True,False,87.158,"LINESTRING (-5.4346049 43.4852017, -5.4345123 43.4851884, -5.4343123 43.4851597, -5.4340625 43.4850874, -5.4336503 43.4848657)",,,
8447746,,,Calle Alejandro Casona,residential,30,True,False,83.97300000000001,"LINESTRING (-5.4336503 43.4848657, -5.4337111 43.4848147, -5.4342627 43.4843517, -5.434331 43.4842944)",,,
37650941,,,Calle El Gaiteru Lliberdón,residential,,True,False,93.89999999999999,"LINESTRING (-5.4336503 43.4848657, -5.4335671 43.4848167, -5.4327463 43.4843338)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,False,25.792,"LINESTRING (-5.4327463 43.4843338, -5.4325415 43.4845119)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,True,35.221,"LINESTRING (-5.4327463 43.4843338, -5.433026 43.4840906)",,,
37650939,,,Calle Gutiérrez de Hevia,residential,,True,False,50.634,"LINESTRING (-5.4356953 43.4846081, -5.4357905 43.484234, -5.4358092 43.4841603)",,,
37650938,,,Calle Pidal Carneado,residential,,True,False,80.839,"LINESTRING (-5.4349842 43.4845288, -5.4349452 43.4845981, -5.4346553 43.4851122, -5.4346049 43.4852017)",,,
37650942,,,"Calle Alfonso X ""El Sabio""",residential,,True,False,58.07899999999999,"LINESTRING (-5.4349842 43.4845288, -5.435327 43.4845762, -5.43555 43.4845955, -5.4356953 43.4846081)",,,
8447746,,,Calle Alejandro Casona,residential,30,True,False,65.981,"LINESTRING (-5.434331 43.4842944, -5.4347739 43.4838994, -5.4348471 43.4838341)",,,
37650942,,,"Calle Alfonso X ""El Sabio""",residential,,True,False,58.973000000000006,"LINESTRING (-5.434331 43.4842944, -5.4344034 43.4843253, -5.4346664 43.4844378, -5.4348658 43.4844949, -5.4349842 43.4845288)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,False,52.545,"LINESTRING (-5.4334433 43.4837278, -5.4332583 43.4838886, -5.433026 43.4840906)",,,
4706175,,,Calle Víctor García de la Concha,residential,,False,True,64.12,"LINESTRING (-5.4334433 43.4837278, -5.4338979 43.4833452, -5.4339623 43.4832911)",,,
37650942,,,"Calle Alfonso X ""El Sabio""",residential,,True,False,95.38700000000001,"LINESTRING (-5.4334433 43.4837278, -5.4335297 43.4837829, -5.4342264 43.4842276, -5.434331 43.4842944)",,,
164536441,,,Calle Manuel Álvarez Miranda,residential,,False,True,24.975,"LINESTRING (-5.4309625 43.481499, -5.4312051 43.4816385)",,,
37703230,,,Calle de la Manzana,residential,,False,True,135.181,"LINESTRING (-5.4283798 43.4840577, -5.4294576 43.4831269)",,,
37703230,,,Calle de la Manzana,residential,,False,False,50.207,"LINESTRING (-5.4312051 43.4816385, -5.4308017 43.4819823)",,,
164536441,,,Calle Manuel Álvarez Miranda,residential,,False,False,24.975,"LINESTRING (-5.4312051 43.4816385, -5.4309625 43.481499)",,,
37648339,2,N-632,Calle Carlos Ciaño Canto,trunk,,False,True,76.623,"LINESTRING (-5.4308704 43.4838017, -5.4314883 43.4832784)",,,
37703231,,,Calle Monte Cubera,residential,,False,False,136.465,"LINESTRING (-5.4308704 43.4838017, -5.4294576 43.4831269)",,,
37648339,2,N-632,Calle Carlos Ciaño Canto,trunk,,False,False,97.869,"LINESTRING (-5.4308704 43.4838017, -5.4305175 43.4841339, -5.4302775 43.4843445, -5.4301129 43.484489)",,,
37703230,,,Calle de la Manzana,residential,,False,False,135.181,"LINESTRING (-5.4294576 43.4831269, -5.4283798 43.4840577)",,,
37703230,,,Calle de la Manzana,residential,,False,True,95.07,"LINESTRING (-5.4294576 43.4831269, -5.4302218 43.4824761)",,,
37703231,,,Calle Monte Cubera,residential,,False,True,136.465,"LINESTRING (-5.4294576 43.4831269, -5.4308704 43.4838017)",,,
"[37703232, 37703231]",,,"['Calle Monte Cubera', 'Calle de La Sidra']",residential,,False,False,210.858,"LINESTRING (-5.4294576 43.4831269, -5.4285657 43.4826884, -5.4275632 43.4835329)",,,
"[37703232, 37703231]",,,"['Calle Monte Cubera', 'Calle de La Sidra']",residential,,False,True,210.858,"LINESTRING (-5.4275632 43.4835329, -5.4285657 43.4826884, -5.4294576 43.4831269)",,,
37703230,,,Calle de la Manzana,residential,,False,False,72.138,"LINESTRING (-5.4308017 43.4819823, -5.4302218 43.4824761)",,,
37703230,,,Calle de la Manzana,residential,,False,True,50.207,"LINESTRING (-5.4308017 43.4819823, -5.4312051 43.4816385)",,,
37703233,,,Calle los Peruyales,residential,,True,False,77.684,"LINESTRING (-5.4308017 43.4819823, -5.4315642 43.4824089)",,,
4706180,,N-632,Calle Cervantes,trunk,,False,False,38.454,"LINESTRING (-5.432104 43.4827302, -5.4318026 43.4829981)",,,
4706180,,N-632,Calle Cervantes,trunk,,False,True,45.742999999999995,"LINESTRING (-5.432104 43.4827302, -5.4323995 43.4824675, -5.4324625 43.4824115)",,,
37703233,,,Calle los Peruyales,residential,,True,False,56.331,"LINESTRING (-5.4315642 43.4824089, -5.432104 43.4827302)",,,
8447748,2,,Avenida del Deporte,residential,20,False,True,77.722,"LINESTRING (-5.4314879 43.4852986, -5.4314665 43.4852857, -5.4313723 43.4852287, -5.4308494 43.4849122, -5.4307481 43.4848509)",,,
37703546,,,,residential,30,True,False,22.199000000000005,"LINESTRING (-5.4314879 43.4852986, -5.4314788 43.4853346, -5.4314885 43.4853663, -5.4315162 43.4853949, -5.4315552 43.4854127, -5.431597 43.4854185, -5.4316395 43.4854131)",,roundabout,
37703546,,,,residential,30,True,False,11.229,"LINESTRING (-5.4317119 43.4853578, -5.4317148 43.4853142, -5.4316906 43.4852774, -5.4316746 43.4852656)",,roundabout,
37703546,,,,residential,30,True,False,8.798,"LINESTRING (-5.4316395 43.4854131, -5.4316798 43.4853974, -5.4317119 43.4853578)",,roundabout,
491914320,,,Calle Pintor Guillermo Simón,residential,,True,False,15.988,"LINESTRING (-5.4316395 43.4854131, -5.431731 43.4854375, -5.4318204 43.4854711)",,,
"[37705920, 37705918, 37705919]",,,"['Calle Playa de España', 'Calle Playa de La Ñora', 'Calle Playa de Merón']",residential,,False,False,229.785,"LINESTRING (-5.4365644 43.485604, -5.4366244 43.4856578, -5.4371349 43.4861154, -5.437884 43.4856915, -5.4373031 43.4851395, -5.4372823 43.4851198)",,,
567599680,,,,residential,,True,False,5.898,"LINESTRING (-5.4365644 43.485604, -5.4365744 43.4855824, -5.4365786 43.4855523)",,roundabout,
