osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,access,bridge,lanes,ref
44027148,residential,,True,False,164.498,"LINESTRING (-2.6368563 43.1691689, -2.637004 43.1691847, -2.6377152 43.1692621, -2.6379521 43.169294, -2.6386958 43.1693775, -2.6388607 43.1693951)",Askatasun etorbidea,,,,,
47577839,residential,,False,False,10.916,"LINESTRING (-2.6368563 43.1691689, -2.6368976 43.1691256, -2.6369038 43.1690804)",,,,,,
267058230,living_street,,False,True,163.854,"LINESTRING (-2.6368563 43.1691689, -2.6368117 43.169217, -2.6367514 43.1694519, -2.6354948 43.1693242, -2.6351656 43.1692504)",,,,,,
44027141,residential,,True,False,51.234,"LINESTRING (-2.6391309 43.1710642, -2.6393999 43.1706473)",Alluitz Kalea,,,,,
44027139,residential,roundabout,True,False,10.234,"LINESTRING (-2.6387168 43.1717519, -2.6387335 43.1717324, -2.638741 43.17171, -2.6387385 43.1716871, -2.6387262 43.1716659)",,,,,,
44027139,residential,roundabout,True,False,11.651,"LINESTRING (-2.6385861 43.1717643, -2.6386119 43.1717735, -2.6386403 43.1717768, -2.6386688 43.1717741, -2.638695 43.1717656, -2.6387168 43.1717519)",,,,,,
44027143,residential,,False,True,124.33000000000001,"LINESTRING (-2.6385861 43.1717643, -2.6385107 43.1718708, -2.6379764 43.1726137, -2.6379437 43.1726978, -2.6379315 43.1727692)",Alluitz kalea,40,yes,,2,
44027140,residential,,False,False,142.753,"LINESTRING (-2.6385538 43.1716707, -2.6384274 43.1716258, -2.6369192 43.1711951)",Sasikoa kalea,40,yes,,2,
631302476,residential,roundabout,True,False,11.706,"LINESTRING (-2.6385538 43.1716707, -2.6385442 43.1716906, -2.6385429 43.1717116, -2.63855 43.171732, -2.6385648 43.1717501, -2.6385861 43.1717643)",,,,,,
44027140,residential,,False,False,95.13600000000001,"LINESTRING (-2.6369192 43.1711951, -2.6368155 43.1711485, -2.6364719 43.1709879, -2.6360172 43.1707604, -2.6359436 43.1707204)",Sasikoa kalea,40,yes,,2,
44027140,residential,,False,True,142.753,"LINESTRING (-2.6369192 43.1711951, -2.6384274 43.1716258, -2.6385538 43.1716707)",Sasikoa kalea,40,yes,,2,
44027140,residential,,False,False,59.442,"LINESTRING (-2.6359436 43.1707204, -2.6358196 43.1706546, -2.6353509 43.1704059)",Sasikoa kalea,40,yes,,2,
44027140,residential,,False,True,95.13600000000001,"LINESTRING (-2.6359436 43.1707204, -2.6360172 43.1707604, -2.6364719 43.1709879, -2.6368155 43.1711485, -2.6369192 43.1711951)",Sasikoa kalea,40,yes,,2,
44028330,residential,,True,False,58.897,"LINESTRING (-2.6359436 43.1707204, -2.6358833 43.1707771, -2.6355102 43.1711454)",Saibigain kalea,40,yes,,1,
44028344,residential,,True,False,91.143,"LINESTRING (-2.6343499 43.1707782, -2.6352299 43.170457, -2.6353509 43.1704059)",Juan Antonio Abasolo,,,,,
44027140,residential,,False,True,59.442,"LINESTRING (-2.6353509 43.1704059, -2.6358196 43.1706546, -2.6359436 43.1707204)",Sasikoa kalea,40,yes,,2,
113311156,residential,,True,False,117.017,"LINESTRING (-2.6353509 43.1704059, -2.6351573 43.1703106, -2.6346681 43.1700786, -2.6342127 43.1698556, -2.6341477 43.1698251)",Sasikoa kalea,40,yes,,,
44028345,residential,,True,False,34.633,"LINESTRING (-2.6341477 43.1698251, -2.6339829 43.1698701, -2.6338923 43.1699346, -2.6338577 43.1700218)",Tronperri kalea,,,,,
113311156,residential,,True,False,38.527,"LINESTRING (-2.6341477 43.1698251, -2.6339446 43.1697799, -2.6337827 43.1697554, -2.6336856 43.16975)",Sasikoa kalea,40,yes,,,
44028345,residential,,True,False,93.101,"LINESTRING (-2.6338577 43.1700218, -2.6342854 43.1706835, -2.6343499 43.1707782)",Tronperri kalea,,,,,
44028330,residential,,True,False,40.372,"LINESTRING (-2.6352479 43.1714242, -2.6349649 43.1717229)",Saibigain kalea,40,yes,,1,
44028331,residential,,True,False,118.09,"LINESTRING (-2.6352479 43.1714242, -2.6353949 43.1714878, -2.6365163 43.1719458)",Urkiola kalea,40,,,,
44028330,residential,,True,False,37.605999999999995,"LINESTRING (-2.6355102 43.1711454, -2.6353333 43.1713275, -2.6352479 43.1714242)",Saibigain kalea,40,yes,,1,
44028332,residential,,True,False,109.686,"LINESTRING (-2.6355102 43.1711454, -2.6356496 43.1712045, -2.6366908 43.1716267)",Anboto kalea,,,,,
4952198,residential,,False,False,34.39,"LINESTRING (-2.6357254 43.1720508, -2.6353523 43.1719038)",Fray Juan de Zumarraga kalea,40,yes,,2,
4952198,residential,,False,True,55.684,"LINESTRING (-2.6357254 43.1720508, -2.6363228 43.1722977)",Fray Juan de Zumarraga kalea,40,yes,,2,
44028333,residential,,True,False,38.2,"LINESTRING (-2.6365163 43.1719458, -2.6366908 43.1716267)",,,,,,
44028333,residential,,True,False,51.492,"LINESTRING (-2.6366908 43.1716267, -2.6368654 43.1712745, -2.6369192 43.1711951)",,,,,,
4952198,residential,,False,False,55.684,"LINESTRING (-2.6363228 43.1722977, -2.6357254 43.1720508)",Fray Juan de Zumarraga kalea,40,yes,,2,
4952198,residential,,False,True,137.85,"LINESTRING (-2.6363228 43.1722977, -2.6364577 43.1723502, -2.6375574 43.1727996, -2.6377284 43.1728559, -2.6378254 43.1728695)",Fray Juan de Zumarraga kalea,40,yes,,2,
44028333,residential,,True,False,42.204,"LINESTRING (-2.6363228 43.1722977, -2.6363797 43.1722145, -2.6365163 43.1719458)",,,,,,
44028341,residential,,True,False,75.732,"LINESTRING (-2.632175 43.1716618, -2.6321371 43.1715519, -2.631875 43.1710173)",Oiz kalea,,,,,
"[226642832, 462994970, 226642835]",residential,,True,False,51.68600000000001,"LINESTRING (-2.632175 43.1716618, -2.6319087 43.1716593, -2.6317463 43.1716577, -2.6316467 43.1716568, -2.6315377 43.1716557)",Landako Etorbidea,,,yes,,
44028328,residential,,True,False,39.495,"LINESTRING (-2.6340217 43.1736976, -2.6340858 43.1740497)",Francisco Ibarra,,,,,
44028347,residential,,True,False,25.586,"LINESTRING (-2.6340217 43.1736976, -2.6340812 43.1737439, -2.6341461 43.1737698, -2.6342283 43.1737636, -2.6343 43.1737597)",,,,,,
44028352,residential,,True,False,97.74399999999999,"LINESTRING (-2.6343 43.1737597, -2.634384 43.1736688, -2.6348498 43.1731121, -2.6349286 43.1730099)",Lehendakari José Antonio Agirre,,,,,
44028348,residential,,False,False,24.654,"LINESTRING (-2.6340858 43.1740497, -2.6341366 43.1742683)",Francisco Ibarra,,,,,
44028352,residential,,True,False,36.728,"LINESTRING (-2.6340858 43.1740497, -2.6341482 43.1739405, -2.6343 43.1737597)",Lehendakari José Antonio Agirre,,,,,
44028329,residential,,True,False,214.991,"LINESTRING (-2.6342221 43.1747146, -2.6341716 43.1747199, -2.633335 43.1748071, -2.6332342 43.1748029, -2.6331765 43.174774, -2.6331202 43.1747155, -2.6330236 43.1742536, -2.6330299 43.1742137, -2.6330556 43.174166, -2.6334716 43.1737944, -2.6335123 43.17376)",Juan de Olazaran,,,,,
"[226558480, 44028348]",residential,,False,False,48.54299999999999,"LINESTRING (-2.6342221 43.1747146, -2.6342513 43.1748615, -2.6342552 43.1748831, -2.6342889 43.1751483)",Francisco Ibarra,,,yes,,
44028348,residential,,False,True,50.108000000000004,"LINESTRING (-2.6342221 43.1747146, -2.6341504 43.1743406, -2.6341366 43.1742683)",Francisco Ibarra,,,,,
45773200,residential,,False,False,61.193,"LINESTRING (-2.6313634 43.1695516, -2.6315046 43.169011)",Uribarri kalea,,,,,
"[194895461, 499646085]",residential,,True,False,92.783,"LINESTRING (-2.6313634 43.1695516, -2.6317358 43.1695292, -2.6324347 43.1694998, -2.6324859 43.169535)",Montevideo etorbidea,20,,,1,
43558359,residential,,True,False,459.42199999999997,"LINESTRING (-2.6328087 43.1728109, -2.6327875 43.1728251, -2.6326555 43.1729133, -2.6321175 43.1731761, -2.6316109 43.173411, -2.6315196 43.1734293, -2.631199 43.1734215, -2.6305203 43.173417, -2.6296742 43.1734031, -2.6289823 43.1733917, -2.6288759 43.1733899, -2.6280286 43.1733734, -2.6278588 43.1733607, -2.6277306 43.1733368, -2.6276709 43.1733135, -2.6275663 43.1732615, -2.6275203 43.1732348, -2.6274637 43.1732087)",Murueta Torre,,,,,
46925849,residential,,False,True,86.28399999999999,"LINESTRING (-2.6328087 43.1728109, -2.6328764 43.1728227, -2.6336617 43.1728328, -2.63368 43.172833, -2.6338703 43.1728243)",,,,yes,,
672503767,residential,roundabout,True,False,15.758000000000001,"LINESTRING (-2.6386533 43.1736879, -2.6386579 43.1736705, -2.6386549 43.1736529, -2.6386447 43.1736368, -2.6386283 43.1736238, -2.6386072 43.173615, -2.6385834 43.1736114, -2.6385593 43.1736132, -2.638537 43.1736203)",,,,,,
"[630169912, 46928195, 630169910]",residential,,False,True,78.678,"LINESTRING (-2.638537 43.1736203, -2.6385238 43.173596, -2.6384788 43.1735135, -2.638365 43.1733171, -2.6383016 43.1732066, -2.6382315 43.1731236, -2.6381921 43.1730863, -2.6380818 43.173004)",,,,yes,,
672503766,residential,roundabout,True,False,2.575,"LINESTRING (-2.638537 43.1736203, -2.6385246 43.1736275, -2.6385144 43.1736364)",,,,,,
1008732837,residential,roundabout,True,False,7.604,"LINESTRING (-2.6385817 43.1737259, -2.6386048 43.1737228, -2.6386256 43.173715, -2.6386423 43.173703, -2.6386533 43.1736879)",,,,,,
"[654270915, 1008732836]",living_street,roundabout,True,False,66.746,"LINESTRING (-2.6371597 43.1743091, -2.6376199 43.1741681, -2.6376773 43.1741722, -2.6377169 43.1741881, -2.6377349 43.1742044, -2.6377529 43.1742207, -2.637779 43.1742493, -2.6378024 43.174262, -2.6378299 43.174269, -2.637859 43.1742696, -2.637887 43.1742637)",Bixente Kapanaga,30,,,,
25323923,residential,,True,False,134.805,"LINESTRING (-2.6296279 43.1679402, -2.6295181 43.1679701, -2.628093 43.1682008, -2.6280098 43.1682143)",Kurutziaga Kalea,,,,,
47577816,residential,,True,False,179.325,"LINESTRING (-2.6293894 43.1695753, -2.6293791 43.1696654, -2.6293667 43.1697526, -2.6292981 43.1700775, -2.6291926 43.1701118, -2.6279696 43.1700283, -2.6278657 43.1700212, -2.6277981 43.170015)",Estrada de Matxinestarta,,,,,
47577924,living_street,,True,False,129.467,"LINESTRING (-2.6293894 43.1695753, -2.6294303 43.1694595, -2.6294362 43.1694384, -2.6297163 43.1684358)",Pablo Pedro Astarloa kalea,,,,,
194892898,residential,,True,False,73.36,"LINESTRING (-2.6293894 43.1695753, -2.6295248 43.1695827, -2.6301902 43.1695835, -2.6302936 43.1695827)",Montevideo etorbidea,,,,,
47577817,residential,,False,True,112.256,"LINESTRING (-2.6291523 43.1703154, -2.6290596 43.1703151, -2.6285723 43.1703136, -2.6279803 43.1703026, -2.6278444 43.1703025, -2.6277683 43.1703013)",Ibaizabal etxaldea,,,,,
93356128,residential,roundabout,True,False,40.898,"LINESTRING (-2.6291523 43.1703154, -2.6291633 43.1703358, -2.6291887 43.1703544, -2.6292347 43.1703634, -2.6292741 43.1703548, -2.6293011 43.1703352, -2.6293101 43.1703199, -2.6293129 43.1703056, -2.6293061 43.1702805, -2.6292853 43.1702599, -2.6292383 43.1702454, -2.6291993 43.1702503, -2.6291701 43.1702661, -2.629153 43.1702909, -2.6291523 43.1703154)",,,,,,
47577817,residential,,False,False,112.256,"LINESTRING (-2.6277683 43.1703013, -2.6278444 43.1703025, -2.6279803 43.1703026, -2.6285723 43.1703136, -2.6290596 43.1703151, -2.6291523 43.1703154)",Ibaizabal etxaldea,,,,,
"[1008732836, 52720671]",living_street,,True,False,130.85999999999999,"LINESTRING (-2.6356773 43.1747705, -2.6357368 43.1747416, -2.6358003 43.1747166, -2.6363655 43.1745359, -2.636449 43.1745121, -2.6365724 43.1744769, -2.6367547 43.1744274, -2.6370109 43.1743523, -2.6371597 43.1743091)",Bixente Kapanaga,30,,,,
45773200,residential,,False,False,32.362,"LINESTRING (-2.6316726 43.1684143, -2.6318432 43.1681512)",Uribarri kalea,,,,,
45773200,residential,,False,True,67.735,"LINESTRING (-2.6316726 43.1684143, -2.6315046 43.169011)",Uribarri kalea,,,,,
47577889,residential,,False,False,169.238,"LINESTRING (-2.6316726 43.1684143, -2.631292 43.1682707, -2.6307053 43.168138, -2.6305505 43.1680587, -2.6297128 43.1679345)",Kanpatorrosteta kalea,,,,,
47577925,residential,,True,False,55.75,"LINESTRING (-2.6280098 43.1682143, -2.6279718 43.1687149)",Juan Mari Altuna kalea,,,,,
113311402,residential,,True,False,9.097,"LINESTRING (-2.6349649 43.1717229, -2.6348584 43.1716972)",Landako Etorbidea,,,,,
45773200,residential,,False,False,67.735,"LINESTRING (-2.6315046 43.169011, -2.6316726 43.1684143)",Uribarri kalea,,,,,
45773200,residential,,False,True,61.193,"LINESTRING (-2.6315046 43.169011, -2.6313634 43.1695516)",Uribarri kalea,,,,,
52566427,residential,,False,False,88.127,"LINESTRING (-2.6315046 43.169011, -2.6304359 43.1688675)",Azoka kalea,,,,,
25323923,residential,,True,False,6.915,"LINESTRING (-2.6297128 43.1679345, -2.6296279 43.1679402)",Kurutziaga Kalea,,,,,
47577889,residential,,False,True,169.238,"LINESTRING (-2.6297128 43.1679345, -2.6305505 43.1680587, -2.6307053 43.168138, -2.631292 43.1682707, -2.6316726 43.1684143)",Kanpatorrosteta kalea,,,,,
194892893,residential,,False,False,54.81,"LINESTRING (-2.6305289 43.1685614, -2.6311869 43.1686739)",Monago Torre kalea,,,,,
52566428,residential,,False,True,34.881,"LINESTRING (-2.6305289 43.1685614, -2.6305051 43.1686209, -2.6304359 43.1688675)",Arandoño Torre kalea,,,,,
194892893,residential,,False,True,67.37,"LINESTRING (-2.6305289 43.1685614, -2.630425 43.1685428, -2.6297163 43.1684358)",Monago Torre kalea,,,,,
52566427,residential,,False,True,88.127,"LINESTRING (-2.6304359 43.1688675, -2.6315046 43.169011)",Azoka kalea,,,,,
52566428,residential,,False,True,80.36,"LINESTRING (-2.6304359 43.1688675, -2.6302936 43.1695827)",Arandoño Torre kalea,,,,,
52566428,residential,,False,False,34.881,"LINESTRING (-2.6304359 43.1688675, -2.6305051 43.1686209, -2.6305289 43.1685614)",Arandoño Torre kalea,,,,,
52566429,residential,,True,False,133.713,"LINESTRING (-2.6284039 43.1695855, -2.6284597 43.1687978, -2.6284452 43.1687395, -2.6284065 43.1687153, -2.6283382 43.1687103, -2.628037 43.1687139, -2.6279718 43.1687149)",Txatxiena kalea,,,,,
194892898,residential,,True,False,79.951,"LINESTRING (-2.6284039 43.1695855, -2.6291693 43.1695708, -2.6293894 43.1695753)",Montevideo etorbidea,,,,,
25323803,residential,,True,False,19.999000000000002,"LINESTRING (-2.6277981 43.170015, -2.627782 43.1701055, -2.6277706 43.1701937)",Juan Mari Altuna,,,,,
42497553,residential,,True,False,162.364,"LINESTRING (-2.6388801 43.1693111, -2.6387028 43.1692875, -2.6379739 43.1692057, -2.6370234 43.1691025, -2.6369038 43.1690804)",Askatasun etorbidea,,,,,
52705622,residential,,True,False,9.472,"LINESTRING (-2.6388801 43.1693111, -2.6388706 43.1693532, -2.6388607 43.1693951)",Jose Maria de Iparragirre kalea,,,,,
44027141,residential,,True,False,74.593,"LINESTRING (-2.6387262 43.1716659, -2.6387645 43.171587, -2.6390394 43.1711935, -2.6391309 43.1710642)",Alluitz Kalea,,,,,
631302475,residential,roundabout,True,False,8.674999999999999,"LINESTRING (-2.6387262 43.1716659, -2.6387092 43.1716509, -2.6386872 43.1716397, -2.638662 43.1716333, -2.6386353 43.1716319)",,,,,,
631302476,residential,roundabout,True,False,8.207,"LINESTRING (-2.6386353 43.1716319, -2.6386025 43.1716377, -2.6385743 43.1716511, -2.6385538 43.1716707)",,,,,,
44028352,residential,,True,False,124.696,"LINESTRING (-2.6349286 43.1730099, -2.6356494 43.1721399, -2.6357254 43.1720508)",Lehendakari José Antonio Agirre,,,,,
52720679,residential,,False,False,107.58,"LINESTRING (-2.6349286 43.1730099, -2.6350245 43.1730474, -2.6355185 43.1732404, -2.6361011 43.1734625)",,,,,,
52720679,residential,,False,True,107.58,"LINESTRING (-2.6361011 43.1734625, -2.6355185 43.1732404, -2.6350245 43.1730474, -2.6349286 43.1730099)",,,,,,
213578778,residential,roundabout,True,False,82.54799999999999,"LINESTRING (-2.6361011 43.1734625, -2.6360672 43.1734952, -2.6360504 43.1735343, -2.636053 43.1735753, -2.6360745 43.1736132, -2.6361124 43.1736435, -2.6361622 43.1736625, -2.6362179 43.1736681, -2.6362729 43.1736595, -2.6363171 43.1736401, -2.6363507 43.1736115, -2.6363703 43.1735766, -2.636374 43.173539, -2.6363613 43.1735025, -2.6363336 43.1734707, -2.6362936 43.1734469, -2.6362454 43.1734334, -2.6361938 43.1734315, -2.6361441 43.1734416, -2.6361011 43.1734625)",,,,,,
44028328,residential,,True,False,97.88,"LINESTRING (-2.6338703 43.1728243, -2.6340217 43.1736976)",Francisco Ibarra,,,,,
46925849,residential,,False,False,86.28399999999999,"LINESTRING (-2.6338703 43.1728243, -2.63368 43.172833, -2.6336617 43.1728328, -2.6328764 43.1728227, -2.6328087 43.1728109)",,,,yes,,
52720684,residential,,False,True,103.097,"LINESTRING (-2.6351216 43.1737902, -2.6348557 43.1740945, -2.6347689 43.1741515, -2.6346478 43.1742014, -2.6344758 43.1742369, -2.6343013 43.1742531, -2.6341366 43.1742683)",,,,,,
