osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction
79652178,Calle Ordóñez,secondary,False,False,83.068,"LINESTRING (-1.7000041 38.2315468, -1.700896 38.2312875)",,
142980770,Calle Teniente Flomesta,secondary,False,True,11.419,"LINESTRING (-1.7000041 38.2315468, -1.6999468 38.2314545)",,
81447875,Calle Teniente Flomesta,secondary,False,False,75.154,"LINESTRING (-1.7000041 38.2315468, -1.7001985 38.2319034, -1.7002589 38.2320126, -1.7003446 38.2321675)",,
79657105,Calle Pablo Merry del Val,residential,False,False,53.345,"LINESTRING (-1.7005628 38.2332521, -1.6999521 38.2332457)",,
81447842,Calle Teniente Flomesta,secondary,False,False,110.283,"LINESTRING (-1.7005628 38.2332521, -1.700557 38.2339444, -1.7005515 38.2341248, -1.7005479 38.2342438)",50,
81447875,Calle Teniente Flomesta,secondary,False,True,105.34,"LINESTRING (-1.7005628 38.2332521, -1.7005645 38.232818, -1.7005583 38.2327158, -1.7005284 38.2325917, -1.7004145 38.2323215)",,
79652155,Calle Rotas,residential,False,False,21.15,"LINESTRING (-1.7024817 38.2312459, -1.7024581 38.2314352)",,
79652178,Calle Ordóñez,secondary,False,False,37.687,"LINESTRING (-1.7024817 38.2312459, -1.702639 38.2312841, -1.702758 38.2313365, -1.7028692 38.23139)",,
79652178,Calle Ordóñez,secondary,False,True,27.622999999999998,"LINESTRING (-1.7024817 38.2312459, -1.7023513 38.2312253, -1.7021719 38.231196)",,
79652154,Calle Virgen de Cortes,residential,False,False,44.949,"LINESTRING (-1.7047154 38.2300985, -1.7047286 38.2305026)",,
519735506,Calle La Cerca,residential,False,True,75.552,"LINESTRING (-1.7047154 38.2300985, -1.7038514 38.2301305)",,
79652154,Calle Virgen de Cortes,residential,False,True,33.156,"LINESTRING (-1.7047154 38.2300985, -1.7047044 38.2298511, -1.7047021 38.2298005)",,
519735506,Calle La Cerca,residential,False,False,84.026,"LINESTRING (-1.7047154 38.2300985, -1.7050824 38.2300894, -1.7053075 38.2300838, -1.7056769 38.2300747)",,
79652188,Calle San Judas,residential,False,False,94.906,"LINESTRING (-1.7035101 38.2291796, -1.7044527 38.2287551)",,
79652188,Calle San Judas,residential,False,True,67.745,"LINESTRING (-1.7035101 38.2291796, -1.7028274 38.2294687)",,
142905405,Calle Fábrica,residential,False,False,46.078,"LINESTRING (-1.7035101 38.2291796, -1.7037901 38.2295308)",,
142905405,Calle Fábrica,residential,False,True,22.69,"LINESTRING (-1.7035101 38.2291796, -1.7033744 38.2290056)",,
142905400,Calle García Lorca,residential,False,True,32.417,"LINESTRING (-1.7050452 38.2294996, -1.7048503 38.2292515)",,
518893312,Calle Mazos,residential,False,False,31.122,"LINESTRING (-1.7050452 38.2294996, -1.7046892 38.2295111)",,
518893312,Calle Mazos,residential,False,True,52.099,"LINESTRING (-1.7050452 38.2294996, -1.7056403 38.229468)",,
79652178,Calle Ordóñez,secondary,False,False,30.118,"LINESTRING (-1.70183 38.2311609, -1.7021719 38.231196)",,
79652178,Calle Ordóñez,secondary,False,True,83.621,"LINESTRING (-1.70183 38.2311609, -1.7015213 38.2311609, -1.701282 38.2311857, -1.7010426 38.2312451, -1.700896 38.2312875)",,
"[79657049, 142904029]","['Calle Socovos', 'Calle Hiladores']",residential,False,"[False, True]",61.757,"LINESTRING (-1.70183 38.2311609, -1.7017516 38.2310732, -1.7015218 38.2310098, -1.7015944 38.2307593)",,
79652151,Calle Arroz Bomba,residential,False,True,87.384,"LINESTRING (-1.7022926 38.2308114, -1.7032405 38.2310627)",,
79652190,Calle Higinio García,residential,False,False,44.046,"LINESTRING (-1.7022926 38.2308114, -1.7021719 38.231196)",,
79652190,Calle Higinio García,residential,False,True,40.794,"LINESTRING (-1.7022926 38.2308114, -1.7023458 38.2306468, -1.7024075 38.2304558)",,
79652155,Calle Rotas,residential,False,False,57.386,"LINESTRING (-1.7023044 38.2327556, -1.7022363 38.2332689)",,
