osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,junction
78328790,True,Calle Productor Andrés Domínguez Pérez,residential,False,51.726,"LINESTRING (-6.5497083 37.3880867, -6.5495235 37.3876453)",,,
82587722,True,Calle Manuel Siurot,tertiary,False,54.351,"LINESTRING (-6.5497083 37.3880867, -6.5492417 37.3882415, -6.5491406 37.388275)",,,
262949496,False,Calle Justicia,residential,True,10.676,"LINESTRING (-6.5503918 37.3885953, -6.5503529 37.3885044)",,,
405869031,False,Plaza del 15 de Agosto,residential,True,49.418,"LINESTRING (-6.5503918 37.3885953, -6.5509137 37.3884354)",,,
405347562,False,Calle Padre Luis Gordillo y Díaz,residential,True,47.737,"LINESTRING (-6.5537727 37.3875826, -6.5539115 37.3879975)",,,
78328709,False,Plaza de España,residential,False,107.487,"LINESTRING (-6.5537727 37.3875826, -6.5538368 37.3875717, -6.5537781 37.3874014, -6.5537153 37.387219, -6.5535918 37.3872505, -6.5533513 37.3873138, -6.5531476 37.3873675, -6.5530592 37.3873908)",,,
78328709,False,Plaza de España,residential,True,53.196,"LINESTRING (-6.5537727 37.3875826, -6.5535852 37.3876178, -6.5531867 37.3876925)",,,
405869025,False,Calle Vega,residential,True,92.4,"LINESTRING (-6.549267 37.3885474, -6.5502624 37.3882924)",,,
78328648,False,Calle Manzanilla,residential,True,69.24,"LINESTRING (-6.5462331 37.3874283, -6.5470049 37.3873202)",,,
78328778,True,Calle San Cristóbal,tertiary,False,98.875,"LINESTRING (-6.5462331 37.3874283, -6.5464547 37.3882999)",,,
206965006,True,Calle Real,tertiary,False,10.438,"LINESTRING (-6.5533248 37.3880518, -6.5532286 37.3879973)",,,
405869031,False,Plaza del 15 de Agosto,residential,False,49.418,"LINESTRING (-6.5509137 37.3884354, -6.5503918 37.3885953)",,,
"[405869025, 78328775]",False,"['Calle Vega', 'Calle José Díaz de la Mora']",residential,False,82.278,"LINESTRING (-6.5509137 37.3884354, -6.5507836 37.3881512, -6.5502624 37.3882924)",,,
"[78328808, 405869031]",False,"['Plaza del 15 de Agosto', 'Calle Juan Pablo II']",residential,True,85.525,"LINESTRING (-6.5509137 37.3884354, -6.5510268 37.3884013, -6.5511377 37.388641, -6.5511601 37.3886894, -6.5515914 37.3885606)",,,
