osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,maxspeed,junction,bridge,tunnel
978137860,False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,14.693,2,"LINESTRING (-4.5199784 41.2180242, -4.5199421 41.2181004, -4.5199192 41.2181486)",50,,,
"[978137860, 978137861]",False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,62.217999999999996,2,"LINESTRING (-4.5199784 41.2180242, -4.5201746 41.217612, -4.520192 41.2175547, -4.5202085 41.217493)",50,,,
27381736,False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,7.795,2,"LINESTRING (-4.5195283 41.2189899, -4.5195183 41.2190596)",50,,,
"[27381736, 978137860]",False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,59.999,2,"LINESTRING (-4.5195283 41.2189899, -4.5195532 41.2189176, -4.5197615 41.2184799)",50,,,
171147312,False,,Calle Don León Amores,residential,False,96.407,1,"LINESTRING (-4.5195283 41.2189899, -4.5191749 41.2187195, -4.5191009 41.2186166, -4.5190168 41.2182512)",,,,
233236794,False,,Plaza San Adrián,residential,True,16.082,1,"LINESTRING (-4.5207611 41.2198574, -4.5208067 41.2197169)",,,,
27381736,False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,82.74199999999999,2,"LINESTRING (-4.5207611 41.2198574, -4.5208169 41.2198737, -4.5209213 41.2199042, -4.5212522 41.2199451, -4.5217314 41.2199847)",50,,,
27381736,False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,141.89899999999997,2,"LINESTRING (-4.5207611 41.2198574, -4.5205453 41.2197597, -4.5201564 41.2195711, -4.5200164 41.2195043, -4.5198698 41.2194355, -4.519731 41.2193524, -4.5196476 41.2192998, -4.5196257 41.2192803, -4.5196035 41.2192605, -4.519566 41.2192189, -4.5195345 41.2191742, -4.5195174 41.2191276, -4.5195183 41.2190596)",50,,,
123463501,False,SG-V-3431,Avenida del Emperador Teodosio El Grande,tertiary,False,87.747,2,"LINESTRING (-4.524282 41.2145113, -4.5251202 41.2140368)",50,,,
101816448,False,,Avenida de la Constitución,residential,True,48.93899999999999,2,"LINESTRING (-4.524282 41.2145113, -4.5243892 41.214505, -4.5244714 41.2145089, -4.5245657 41.2145332, -4.5247906 41.2146774)",,,,
123463501,False,SG-V-3431,Avenida del Emperador Teodosio El Grande,tertiary,True,213.127,2,"LINESTRING (-4.524282 41.2145113, -4.5231051 41.2152365, -4.5228424 41.215412, -4.5223743 41.2157347, -4.5223489 41.2157583)",50,,,
47659166,False,,Avenida de la Constitución,residential,False,70.277,2,"LINESTRING (-4.5247906 41.2146774, -4.5250939 41.214088)",,,,
101816448,False,,Avenida de la Constitución,residential,False,48.939,2,"LINESTRING (-4.5247906 41.2146774, -4.5245657 41.2145332, -4.5244714 41.2145089, -4.5243892 41.214505, -4.524282 41.2145113)",,,,
171147263,False,,Avenida de la Constitución,residential,True,90.98400000000001,2,"LINESTRING (-4.5247906 41.2146774, -4.5247837 41.2148349, -4.5247756 41.2150374, -4.5247695 41.2151925, -4.524719 41.215493)",,,,
47659166,False,,Avenida de la Constitución,residential,True,6.103,2,"LINESTRING (-4.5251202 41.2140368, -4.5250939 41.214088)",,,,
123463501,False,SG-V-3431,Avenida del Emperador Teodosio El Grande,tertiary,True,87.747,2,"LINESTRING (-4.5251202 41.2140368, -4.524282 41.2145113)",50,,,
233262334,False,,Calle del Castillo,residential,False,8.446,1,"LINESTRING (-4.5251202 41.2140368, -4.5250615 41.213975)",,,,
964987620,False,SG-V-3431,Avenida del Emperador Teodosio El Grande,tertiary,False,18.819,2,"LINESTRING (-4.5251202 41.2140368, -4.525298 41.2139331)",50,,,
48425482,False,,Avenida Presidente Adolfo Suárez,residential,True,30.714,1,"LINESTRING (-4.524719 41.215493, -4.524376 41.2155916)",20,,,
171147263,False,,Avenida de la Constitución,residential,False,90.984,2,"LINESTRING (-4.524719 41.215493, -4.5247695 41.2151925, -4.5247756 41.2150374, -4.5247837 41.2148349, -4.5247906 41.2146774)",,,,
171147263,False,,Avenida de la Constitución,residential,True,35.722,2,"LINESTRING (-4.524719 41.215493, -4.5247658 41.215589, -4.5248661 41.2157946)",,,,
47659181,False,,Calle Pablo Anaya Espías,residential,False,29.187,1,"LINESTRING (-4.5249794 41.2160193, -4.5246589 41.2161231)",,,,
171147263,False,,Avenida de la Constitución,residential,False,26.722,2,"LINESTRING (-4.5249794 41.2160193, -4.5248661 41.2157946)",,,,
171147263,False,,Avenida de la Constitución,residential,True,26.859,2,"LINESTRING (-4.5249794 41.2160193, -4.5251044 41.2162418)",,,,
171106750,False,,Calle del Río Voltoya,residential,False,39.563,2,"LINESTRING (-4.5259918 41.2178662, -4.5255616 41.2180141)",,,,
171106750,False,,Calle del Río Voltoya,residential,True,55.226,2,"LINESTRING (-4.5259918 41.2178662, -4.5266115 41.2176948)",,,,
171147263,False,,Avenida de la Constitución,residential,False,28.764,2,"LINESTRING (-4.5259918 41.2178662, -4.5258689 41.2176246)",,,,
171147263,False,,Avenida de la Constitución,residential,True,100.562,2,"LINESTRING (-4.5259918 41.2178662, -4.5262081 41.2182447, -4.5264557 41.2187005)",,,,
22970800,True,SG-V-3431,Avenida del Emperador Teodosio El Grande,tertiary,False,30.028,,"LINESTRING (-4.5223489 41.2157583, -4.521994 41.215799)",,,,
123463501,False,SG-V-3431,Avenida del Emperador Teodosio El Grande,tertiary,False,213.127,2,"LINESTRING (-4.5223489 41.2157583, -4.5223743 41.2157347, -4.5228424 41.215412, -4.5231051 41.2152365, -4.524282 41.2145113)",50,,,
48425482,False,,Avenida Presidente Adolfo Suárez,residential,True,45.047,1,"LINESTRING (-4.5224347 41.2162236, -4.521958 41.2164121)",20,,,
48425482,False,,Avenida Presidente Adolfo Suárez,residential,False,55.968,1,"LINESTRING (-4.5224347 41.2162236, -4.5226767 41.2161396, -4.5226951 41.216134, -4.5230498 41.2160258)",20,,,
171147227,False,,Calle Doctor Apellániz,residential,False,28.258,1,"LINESTRING (-4.5233408 41.2165501, -4.5232032 41.216318)",,,,
171147227,False,,Calle Doctor Apellániz,residential,True,24.654,1,"LINESTRING (-4.5233408 41.2165501, -4.5234471 41.2167569)",,,,
233236776,False,,Calle Luis Galicia Alonso,residential,False,32.592,1,"LINESTRING (-4.5233408 41.2165501, -4.5236987 41.2164342)",,,,
233236776,False,,Calle Luis Galicia Alonso,residential,True,85.281,1,"LINESTRING (-4.5233408 41.2165501, -4.5230115 41.2166464, -4.5226603 41.2167224, -4.522558 41.2165096)",,,,
47659167,True,,,tertiary,False,22.986,,"LINESTRING (-4.5219597 41.2157898, -4.5219131 41.2157863, -4.52187 41.2158005, -4.5218232 41.2158204, -4.5217824 41.2158399, -4.5217628 41.215859, -4.5217478 41.2158923)",,roundabout,,
101816440,True,SG-P-3432,Avenida del Icona,tertiary,False,24.691000000000003,,"LINESTRING (-4.5219597 41.2157898, -4.5219182 41.2157654, -4.5218676 41.2157441, -4.5218307 41.2157218, -4.5218024 41.2157006, -4.5217485 41.2156397)",,,,
47659167,True,,,tertiary,False,3.046,,"LINESTRING (-4.521994 41.215799, -4.5219597 41.2157898)",,roundabout,,
101816409,False,,Camino de Bernardos,residential,False,93.63,1,"LINESTRING (-4.5206484 41.2148241, -4.5201528 41.2140691)",,,,
233236773,False,,Calle Luis Finat,residential,True,93.078,1,"LINESTRING (-4.5206484 41.2148241, -4.5217503 41.2147074)",,,,
101816409,False,,Camino de Bernardos,residential,True,163.057,1,"LINESTRING (-4.5206484 41.2148241, -4.5210871 41.2155355, -4.5214098 41.2159487, -4.5215608 41.2161169)",,,,
171147326,False,,Calle Toribio Sanz,residential,True,35.44,1,"LINESTRING (-4.5218516 41.2153436, -4.5221137 41.2153443, -4.5222373 41.215266)",,,,
47659167,True,,,tertiary,False,14.048,,"LINESTRING (-4.521952 41.2160464, -4.5220801 41.2159647)",,roundabout,,
47659177,False,,Calle Real Fábrica de Cristal,residential,False,30.927,2,"LINESTRING (-4.5212989 41.2163195, -4.5212472 41.2165949)",,,,
978137861,False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,2.916,2,"LINESTRING (-4.5212989 41.2163195, -4.521326 41.216303)",50,,,
978137861,False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,53.295,2,"LINESTRING (-4.5212989 41.2163195, -4.5211636 41.2164016, -4.5208294 41.216643)",50,,,
47659172,False,,,residential,False,46.12,,"LINESTRING (-4.5212472 41.2165949, -4.5217754 41.2164759)",,,,
47659177,False,,Calle Real Fábrica de Cristal,residential,True,30.927,2,"LINESTRING (-4.5212472 41.2165949, -4.5212989 41.2163195)",,,,
47659177,False,,Calle Real Fábrica de Cristal,residential,False,50.935,2,"LINESTRING (-4.5212472 41.2165949, -4.5211879 41.2168064, -4.521157 41.2170472)",,,,
47659172,False,,,residential,True,46.12,,"LINESTRING (-4.5217754 41.2164759, -4.5212472 41.2165949)",,,,
964987624,False,,Plaza del Arco,residential,False,11.633,,"LINESTRING (-4.5217754 41.2164759, -4.5218883 41.216537)",,,,
842835313,False,,,residential,False,16.84,,"LINESTRING (-4.5217754 41.2164759, -4.5218459 41.2164513, -4.521958 41.2164121)",,,,
48425482,False,,Avenida Presidente Adolfo Suárez,residential,False,45.047,1,"LINESTRING (-4.521958 41.2164121, -4.5224347 41.2162236)",20,,,
964987623,False,,Plaza del Arco,residential,False,11.962,,"LINESTRING (-4.521958 41.2164121, -4.5219527 41.2165196)",,,,
842835313,False,,,residential,True,16.84,,"LINESTRING (-4.521958 41.2164121, -4.5218459 41.2164513, -4.5217754 41.2164759)",,,,
842835310,False,,Plaza del Arco,residential,False,15.228,,"LINESTRING (-4.5218442 41.2167628, -4.5219366 41.2166448)",,,,
171106751,True,,Calle de la Fábrica,residential,False,66.04,1,"LINESTRING (-4.5218442 41.2167628, -4.521771 41.2167848, -4.5215288 41.2168957, -4.5212914 41.2170168, -4.521157 41.2170472)",,,,
47659178,False,,Calle de la Fábrica,residential,False,62.563,2,"LINESTRING (-4.521157 41.2170472, -4.5204142 41.2169811)",,,,
47659177,False,,Calle Real Fábrica de Cristal,residential,False,56.778999999999996,2,"LINESTRING (-4.521157 41.2170472, -4.52113 41.2172706, -4.5211032 41.2175562)",,,,
47659177,False,,Calle Real Fábrica de Cristal,residential,True,50.935,2,"LINESTRING (-4.521157 41.2170472, -4.5211879 41.2168064, -4.5212472 41.2165949)",,,,
171106750,False,,Calle del Río Voltoya,residential,True,33.152,2,"LINESTRING (-4.5247076 41.2182717, -4.5250729 41.218156)",,,,
171106753,False,,Plaza Cruz de los Caídos,residential,False,24.902,1,"LINESTRING (-4.5247076 41.2182717, -4.524766 41.2184913)",,,,
171147272,False,,Avenida de Todos los Caídos,residential,False,29.993,1,"LINESTRING (-4.5247076 41.2182717, -4.5245733 41.2180216)",,,,
171106749,False,,Calle Canongía,residential,False,36.620999999999995,1,"LINESTRING (-4.5247076 41.2182717, -4.524654 41.2182758, -4.5245914 41.21827, -4.5245326 41.2182572, -4.5244814 41.2182401, -4.5244049 41.2182081, -4.5243121 41.2181556)",,,,
"[172137160, 47659175, 192756101, 171106759]",False,,"['Plaza Mayor', 'Calle de Falcón Ruiz y Llorente']",residential,True,107.316,1,"LINESTRING (-4.522638 41.2183488, -4.522613 41.2182532, -4.5225963 41.2181075, -4.5225065 41.2177782, -4.5224835 41.2176779, -4.5224212 41.2174825, -4.5223864 41.2174042)",20,,,
172137154,False,,Calle San Juan,residential,True,109.55600000000001,1,"LINESTRING (-4.522638 41.2183488, -4.5227325 41.2183481, -4.5228563 41.2183197, -4.5229865 41.2182844, -4.5232601 41.2181861, -4.523392 41.2181274, -4.5235548 41.2180518, -4.5236434 41.2179929, -4.5237909 41.2179134)",,,,
"[172137178, 233236766]",False,,"['Plaza Mayor', 'Calle Real']",residential,False,60.468,1,"LINESTRING (-4.522638 41.2183488, -4.5226229 41.2184512, -4.5225898 41.2187165, -4.5225686 41.2188192, -4.522538 41.2188857)",,,,
233236780,False,,Calle Valdenebro,residential,False,53.522,1,"LINESTRING (-4.5215544 41.2181288, -4.5213539 41.2185859)",,,,
233236780,False,,Calle Valdenebro,residential,True,61.67,1,"LINESTRING (-4.5215544 41.2181288, -4.5217225 41.2175888)",,,,
"[47659176, 192756102]",False,,"['Plaza Mayor', 'Calle Mesonero Mayor de Castilla']",residential,False,57.559,1,"LINESTRING (-4.5215544 41.2181288, -4.5216234 41.2181375, -4.5217419 41.2181659, -4.5218226 41.2181659, -4.521987 41.2181497, -4.5222337 41.2181364)",,,,
47659176,False,,Calle Mesonero Mayor de Castilla,residential,True,44.022000000000006,1,"LINESTRING (-4.5215544 41.2181288, -4.5213623 41.218097, -4.5212546 41.2180768, -4.5210385 41.2180519)",,,,
172137161,False,,Plaza San Adrián,residential,False,49.162,1,"LINESTRING (-4.5209566 41.2192894, -4.5208067 41.2197169)",,,,
172137161,False,,Plaza San Adrián,residential,True,24.564,1,"LINESTRING (-4.5209566 41.2192894, -4.5211912 41.2194223)",,,,
233236780,False,,Calle Valdenebro,residential,True,23.619,1,"LINESTRING (-4.5209566 41.2192894, -4.5210602 41.2190918)",,,,
47659177,False,,Calle Real Fábrica de Cristal,residential,True,55.384,2,"LINESTRING (-4.5210385 41.2180519, -4.5211032 41.2175562)",,,,
47659176,False,,Calle Mesonero Mayor de Castilla,residential,False,44.022000000000006,1,"LINESTRING (-4.5210385 41.2180519, -4.5212546 41.2180768, -4.5213623 41.218097, -4.5215544 41.2181288)",,,,
47659176,False,,Calle Mesonero Mayor de Castilla,residential,True,88.728,1,"LINESTRING (-4.5210385 41.2180519, -4.5208347 41.2180464, -4.5205225 41.2180423, -4.5202763 41.2180346, -4.5200864 41.2180282, -4.5199784 41.2180242)",,,,
"[47659176, 192756102]",False,,"['Plaza Mayor', 'Calle Mesonero Mayor de Castilla']",residential,True,57.559,1,"LINESTRING (-4.5222337 41.2181364, -4.521987 41.2181497, -4.5218226 41.2181659, -4.5217419 41.2181659, -4.5216234 41.2181375, -4.5215544 41.2181288)",,,,
47659179,False,,Calle Pinar Nuevo,residential,False,34.211,2,"LINESTRING (-4.5202085 41.217493, -4.5198177 41.2174022)",,,,
"[978137860, 978137861]",False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,62.217999999999996,2,"LINESTRING (-4.5202085 41.217493, -4.520192 41.2175547, -4.5201746 41.217612, -4.5199784 41.2180242)",50,,,
978137861,False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,59.581,2,"LINESTRING (-4.5202085 41.217493, -4.5202371 41.2173924, -4.5202713 41.2172871, -4.5203071 41.217202, -4.5203529 41.2170947, -4.5204142 41.2169811)",50,,,
"[1131599987, 47659179]",False,,Calle Pinar Nuevo,residential,True,47.167,2,"LINESTRING (-4.5185288 41.2168792, -4.5187037 41.2169528, -4.519021 41.2170862)",,,,
47659179,False,,Calle Pinar Nuevo,residential,False,41.98,2,"LINESTRING (-4.5194567 41.2172736, -4.519021 41.2170862)",,,,
47659180,False,,Calle Pinar Viejo,residential,True,101.34,1,"LINESTRING (-4.5194567 41.2172736, -4.5187287 41.2180021)",,,,
47659179,False,,Calle Pinar Nuevo,residential,True,33.452,2,"LINESTRING (-4.5194567 41.2172736, -4.5195599 41.217318, -4.5198177 41.2174022)",,,,
"[172137155, 47659180]",False,,"['Calle de los Resineros', 'Calle Pinar Viejo']",residential,False,188.862,"['1', '2']","LINESTRING (-4.5194567 41.2172736, -4.5203431 41.2162888, -4.5208294 41.216643)",,,,
"[172137155, 47659180]",False,,"['Calle de los Resineros', 'Calle Pinar Viejo']",residential,True,188.862,"['1', '2']","LINESTRING (-4.5208294 41.216643, -4.5203431 41.2162888, -4.5194567 41.2172736)",,,,
978137861,False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,51.427,2,"LINESTRING (-4.5208294 41.216643, -4.5204587 41.2169213, -4.5204142 41.2169811)",50,,,
978137861,False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,53.295,2,"LINESTRING (-4.5208294 41.216643, -4.5211636 41.2164016, -4.5212989 41.2163195)",50,,,
233236780,False,,Calle Valdenebro,residential,True,53.522,1,"LINESTRING (-4.5213539 41.2185859, -4.5215544 41.2181288)",,,,
172137172,False,,Calle Hontanilla,residential,False,20.881999999999998,1,"LINESTRING (-4.5213539 41.2185859, -4.521435 41.2186032, -4.5215963 41.2186306)",,,,
172137172,False,,Calle Hontanilla,residential,True,120.772,1,"LINESTRING (-4.5213539 41.2185859, -4.5212781 41.2185718, -4.5211308 41.2185611, -4.5209666 41.2185648, -4.5206983 41.2185683, -4.5205413 41.218581, -4.5204229 41.218585, -4.5203286 41.218581, -4.5202306 41.2185652, -4.5201456 41.2185506, -4.5200271 41.2185283, -4.5199246 41.2185118)",,,,
233236780,False,,Calle Valdenebro,residential,False,61.413,1,"LINESTRING (-4.5213539 41.2185859, -4.521283 41.2187269, -4.5210602 41.2190918)",,,,
172137172,False,,Calle Hontanilla,residential,False,14.095,1,"LINESTRING (-4.5197615 41.2184799, -4.5199246 41.2185118)",,,,
101816390,False,,Calle Mesonero Mayor de Castilla,residential,True,38.027,1,"LINESTRING (-4.5197615 41.2184799, -4.5196422 41.2184453, -4.5194753 41.2183906, -4.5193435 41.2183456)",,,,
"[27381736, 978137860]",False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,59.999,2,"LINESTRING (-4.5197615 41.2184799, -4.5195532 41.2189176, -4.5195283 41.2189899)",50,,,
978137860,False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,39.129,2,"LINESTRING (-4.5197615 41.2184799, -4.5197938 41.2184121, -4.5199192 41.2181486)",50,,,
101816390,False,,Calle Mesonero Mayor de Castilla,residential,False,81.169,1,"LINESTRING (-4.517145 41.2173341, -4.5175167 41.2174867, -4.5176583 41.2175463, -4.5178602 41.2176212, -4.5180066 41.217669)",,,,
48425482,False,,Avenida Presidente Adolfo Suárez,residential,True,23.574,1,"LINESTRING (-4.5233108 41.2159458, -4.5230498 41.2160258)",20,,,
48425482,False,,Avenida Presidente Adolfo Suárez,residential,False,16.073,1,"LINESTRING (-4.5233108 41.2159458, -4.5233872 41.2159227, -4.5234891 41.2158919)",20,,,
233236818,False,,Plaza del Instituto,residential,False,20.326,1,"LINESTRING (-4.5233108 41.2159458, -4.5233619 41.2160391, -4.5234616 41.2160062)",,,,
"[27381736, 172137163, 226167108, 226167111]",False,SG-V-3341,"['Puente Grande', 'Avenida Juan Pablo II']",tertiary,False,422.477,2,"LINESTRING (-4.5217314 41.2199847, -4.5221215 41.2200087, -4.5221909 41.2200214, -4.5222475 41.2200443, -4.5223053 41.2200815, -4.5223359 41.2201127, -4.5223512 41.2201525, -4.5223543 41.2202363, -4.5223188 41.2203503, -4.522246 41.220493, -4.522172 41.220614, -4.5221077 41.2206667, -4.5220478 41.2207002, -4.5219658 41.2207177, -4.5218565 41.2207213, -4.5215686 41.2207151, -4.5215387 41.2207207, -4.5215148 41.2207276, -4.5214949 41.2207372, -4.5214776 41.2207493, -4.5214669 41.220762, -4.521458 41.2207767, -4.5214524 41.2208072, -4.5214574 41.220826, -4.5214685 41.2208415, -4.5214828 41.2208546, -4.5215014 41.2208664, -4.5215338 41.2208812, -4.5215704 41.2208929, -4.5216125 41.2208991, -4.5217632 41.2209103, -4.521987 41.2209222, -4.5222694 41.2209441, -4.5223687 41.2209641, -4.5225888 41.2210555, -4.5227162 41.2211261, -4.5230489 41.2213629, -4.5232302 41.2215211, -4.5236289 41.2219823)",50,,yes,
27381736,False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,82.742,2,"LINESTRING (-4.5217314 41.2199847, -4.5212522 41.2199451, -4.5209213 41.2199042, -4.5208169 41.2198737, -4.5207611 41.2198574)",50,,,
233236766,False,,Calle Real,residential,True,56.189,1,"LINESTRING (-4.5217314 41.2199847, -4.5218469 41.2199039, -4.5222225 41.2196399)",,,,
27381736,False,SG-V-3341,Avenida Juan Pablo II,tertiary,True,7.795,2,"LINESTRING (-4.5195183 41.2190596, -4.5195283 41.2189899)",50,,,
27381736,False,SG-V-3341,Avenida Juan Pablo II,tertiary,False,141.899,2,"LINESTRING (-4.5195183 41.2190596, -4.5195174 41.2191276, -4.5195345 41.2191742, -4.519566 41.2192189, -4.5196035 41.2192605, -4.5196257 41.2192803, -4.5196476 41.2192998, -4.519731 41.2193524, -4.5198698 41.2194355, -4.5200164 41.2195043, -4.5201564 41.2195711, -4.5205453 41.2197597, -4.5207611 41.2198574)",50,,,
172137170,False,,Avenida Juan Pablo II,residential,False,55.223,,"LINESTRING (-4.5195183 41.2190596, -4.5195973 41.2189743, -4.5199438 41.2186806)",,,,
171147315,False,,Callejón de la Alameda,residential,False,49.729,1,"LINESTRING (-4.5185409 41.2178676, -4.5182485 41.218257)",,,,
101816390,False,,Calle Mesonero Mayor de Castilla,residential,False,21.733999999999998,1,"LINESTRING (-4.5185409 41.2178676, -4.5185978 41.2179006, -4.5186785 41.2179634, -4.5187287 41.2180021)",,,,
101816390,False,,Calle Mesonero Mayor de Castilla,residential,True,21.861,1,"LINESTRING (-4.5185409 41.2178676, -4.5184685 41.2178318, -4.5183986 41.2177994, -4.5183139 41.2177712)",,,,
233236766,False,,Calle Real,residential,False,56.189,1,"LINESTRING (-4.5222225 41.2196399, -4.5218469 41.2199039, -4.5217314 41.2199847)",,,,
233236766,False,,Calle Real,residential,True,34.233000000000004,1,"LINESTRING (-4.5222225 41.2196399, -4.5223543 41.2194794, -4.5224044 41.2193663)",,,,
743639926,False,,Calle Ronda,residential,True,154.691,,"LINESTRING (-4.5222225 41.2196399, -4.5227972 41.21981, -4.5233211 41.219365, -4.5235332 41.2190736)",,,,
169166429,False,,Travesía Aguililla,residential,True,56.608,1,"LINESTRING (-4.5215963 41.2186306, -4.5217827 41.21912)",,,,
172137172,False,,Calle Hontanilla,residential,False,37.824,1,"LINESTRING (-4.5215963 41.2186306, -4.5216862 41.2185531, -4.5219814 41.2184694)",,,,
172137172,False,,Calle Hontanilla,residential,True,20.881999999999998,1,"LINESTRING (-4.5215963 41.2186306, -4.521435 41.2186032, -4.5213539 41.2185859)",,,,
169166429,False,,Travesía Aguililla,residential,False,56.608,1,"LINESTRING (-4.5217827 41.21912, -4.5215963 41.2186306)",,,,
171147325,False,,Calle Aguililla,residential,False,60.419,1,"LINESTRING (-4.5217827 41.21912, -4.5214974 41.2192198, -4.5211912 41.2194223)",,,,
171147325,False,,Calle Aguililla,residential,True,65.91300000000001,1,"LINESTRING (-4.5217827 41.21912, -4.522153 41.2190023, -4.5225216 41.218916)",,,,
172137161,False,,Plaza San Adrián,residential,False,24.564,1,"LINESTRING (-4.5211912 41.2194223, -4.5209566 41.2192894)",,,,
233236763,False,,Calle Bajada al Puente,residential,True,47.832,,"LINESTRING (-4.5211912 41.2194223, -4.5216017 41.2197218)",,,,
171147325,False,,Calle Aguililla,residential,True,60.419,1,"LINESTRING (-4.5211912 41.2194223, -4.5214974 41.2192198, -4.5217827 41.21912)",,,,
172137161,False,,Plaza San Adrián,residential,True,45.971,1,"LINESTRING (-4.5211912 41.2194223, -4.5210871 41.2194884, -4.5208067 41.2197169)",,,,
233236763,False,,Calle Bajada al Puente,residential,False,47.832,,"LINESTRING (-4.5216017 41.2197218, -4.5211912 41.2194223)",,,,
172137161,False,,Plaza San Adrián,residential,True,49.162,1,"LINESTRING (-4.5208067 41.2197169, -4.5209566 41.2192894)",,,,
233236794,False,,Plaza San Adrián,residential,False,16.082,1,"LINESTRING (-4.5208067 41.2197169, -4.5207611 41.2198574)",,,,
172137161,False,,Plaza San Adrián,residential,False,45.971,1,"LINESTRING (-4.5208067 41.2197169, -4.5210871 41.2194884, -4.5211912 41.2194223)",,,,
171147263,False,,Avenida de la Constitución,residential,False,28.71,2,"LINESTRING (-4.5257457 41.2173825, -4.525612 41.2171447)",,,,
171147263,False,,Avenida de la Constitución,residential,True,28.825,2,"LINESTRING (-4.5257457 41.2173825, -4.5258689 41.2176246)",,,,
171147319,False,,Travesía de todos los Caídos,residential,False,87.582,1,"LINESTRING (-4.5257457 41.2173825, -4.5247745 41.2176769)",,,,
171147319,False,,Travesía de todos los Caídos,residential,True,56.924,1,"LINESTRING (-4.5257457 41.2173825, -4.5263675 41.2171744)",,,,
47659177,False,,Calle Real Fábrica de Cristal,residential,False,55.384,2,"LINESTRING (-4.5211032 41.2175562, -4.5210385 41.2180519)",,,,
171106765,False,,Calle de Don Santiago González,residential,False,51.926,1,"LINESTRING (-4.5211032 41.2175562, -4.5217225 41.2175888)",,,,
47659177,False,,Calle Real Fábrica de Cristal,residential,True,56.778999999999996,2,"LINESTRING (-4.5211032 41.2175562, -4.52113 41.2172706, -4.521157 41.2170472)",,,,
171106765,False,,Calle de Don Santiago González,residential,True,51.926,1,"LINESTRING (-4.5217225 41.2175888, -4.5211032 41.2175562)",,,,
233236780,False,,Calle Valdenebro,residential,False,61.67,1,"LINESTRING (-4.5217225 41.2175888, -4.5215544 41.2181288)",,,,
233236780,False,,Calle Valdenebro,residential,True,4.097,1,"LINESTRING (-4.5217225 41.2175888, -4.5217316 41.2175526)",,,,
172137154,False,,Calle San Juan,residential,False,10.369,1,"LINESTRING (-4.5238248 41.2178237, -4.5237909 41.2179134)",,,,
172137154,False,,Calle San Juan,residential,True,58.858,1,"LINESTRING (-4.5238248 41.2178237, -4.5242346 41.2173934)",,,,
171106749,False,,Calle Canongía,residential,False,63.33,1,"LINESTRING (-4.5238248 41.2178237, -4.5236886 41.2177393, -4.5232612 41.2174436)",,,,
