osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,width,tunnel,ref
98284207,True,,Calle Martikoena,residential,False,95.562,"LINESTRING (-3.0086357 43.3450448, -3.0085667 43.34506, -3.0085322 43.3450699, -3.0083339 43.3452778, -3.0079662 43.3457319)",30,,4,,
42117877,False,,Algortako Etorbidea,tertiary,True,62.388,"LINESTRING (-3.0089934 43.3449577, -3.0087088 43.3444362)",30,,,,
52248239,True,,Calle Mendigane,residential,False,30.504,"LINESTRING (-3.0089934 43.3449577, -3.0086357 43.3450448)",,,,,
42117877,False,,Algortako Etorbidea,tertiary,False,143.67,"LINESTRING (-3.0089934 43.3449577, -3.0093301 43.3455702, -3.009614 43.3460735, -3.0096532 43.3461572)",30,,,,
45266365,False,,Miramar kalea,residential,True,158.894,"LINESTRING (-3.0099315 43.3447404, -3.0102171 43.3453065, -3.0104346 43.3458719, -3.0105401 43.3460981)",,,,,
209773202,False,,Miramar kalea,residential,True,130.704,"LINESTRING (-3.0099315 43.3447404, -3.0096187 43.344181, -3.0093432 43.3436457)",,,,,
209773202,False,,Miramar kalea,residential,False,130.704,"LINESTRING (-3.0093432 43.3436457, -3.0096187 43.344181, -3.0099315 43.3447404)",,,,,
42117877,False,,Algortako Etorbidea,tertiary,False,62.388,"LINESTRING (-3.0087088 43.3444362, -3.0089934 43.3449577)",30,,,,
183070966,True,,Calle Carlos Haes,residential,False,13.95,"LINESTRING (-3.0081075 43.3446382, -3.0082596 43.344579)",,,,,
209384016,True,,Calle Arkotxa,residential,False,62.197,"LINESTRING (-3.0081075 43.3446382, -3.0086357 43.3450448)",30,,,,
40930057,True,,Calle Aiboa,residential,False,66.68,"LINESTRING (-3.0082596 43.344579, -3.0079443 43.3440249)",30,,,,
183070966,True,,Calle Carlos Haes,residential,False,39.644,"LINESTRING (-3.0082596 43.344579, -3.0087088 43.3444362)",,,,,
41928394,True,,Areneazpi,residential,False,136.938,"LINESTRING (-3.0034106 43.3481756, -3.0038917 43.3483882, -3.0048578 43.3488152)",30,,,,
202822429,True,,Calle Itxe,residential,False,81.544,"LINESTRING (-3.0028665 43.348793, -3.0029006 43.3487507, -3.0034106 43.3481756)",,,,,
27618649,True,,Algortako Etorbidea,tertiary,False,120.608,"LINESTRING (-3.0116487 43.3510223, -3.0117201 43.3509094, -3.0117948 43.3507438, -3.0118862 43.3502883, -3.0119087 43.3501279, -3.0118962 43.3499636)",,,,,
"[204148948, 41937021]",False,,"['Aretxondo Kalea', 'Andres Cortina kalea']",residential,"[False, True]",244.12500000000003,"LINESTRING (-3.0116487 43.3510223, -3.0117433 43.3510949, -3.0118267 43.3511968, -3.0120004 43.351031, -3.0122153 43.3507846, -3.0122877 43.3507224, -3.0124354 43.3505956, -3.0124835 43.3505689, -3.012677 43.3504617, -3.0128706 43.3503823, -3.0130336 43.350349, -3.0131466 43.350329, -3.0132714 43.3503068, -3.0134843 43.3502437, -3.0138723 43.3500173, -3.0138899 43.350007)",,,,,
568573109,True,,Calle Iturgitxi,residential,False,132.87500000000003,"LINESTRING (-3.0055621 43.351145, -3.0055821 43.3510834, -3.0056142 43.3510327, -3.0056393 43.3509285, -3.0056906 43.3506782, -3.0056962 43.3505787, -3.0056968 43.3504712, -3.0056881 43.3503961, -3.0056729 43.35034, -3.005665 43.3503263, -3.0056428 43.3502962, -3.0055584 43.3501731, -3.0054909 43.3501007, -3.0054244 43.3500444, -3.0053983 43.3500223)",30,,,,
1134938367,False,,Villaondoeta kalea,residential,True,91.007,"LINESTRING (-3.0055621 43.351145, -3.006193 43.3512459, -3.0066619 43.351319)",30,,,,
41927125,True,,Kasune,residential,False,115.629,"LINESTRING (-3.0066619 43.351319, -3.0066201 43.3515597, -3.0066349 43.3516486, -3.0066697 43.3517522, -3.0068148 43.3519585, -3.0070477 43.3522404, -3.0070594 43.35228)",,,,,
1134938367,False,,Villaondoeta kalea,residential,False,91.007,"LINESTRING (-3.0066619 43.351319, -3.006193 43.3512459, -3.0055621 43.351145)",30,,,,
41926704,True,,Villaondoeta kalea,residential,False,120.701,"LINESTRING (-3.0081234 43.3515401, -3.0080468 43.3515285, -3.0066619 43.351319)",30,,,,
"[990102498, 41970188]",True,,"['Bolue', 'Billamonte']",residential,False,29.495999999999995,"LINESTRING (-3.0081234 43.3515401, -3.0083055 43.3516807, -3.0083299 43.3517121, -3.0083543 43.3517435)",30,,,,
41970181,True,,Salsidu Etorbidea,tertiary,False,71.186,"LINESTRING (-3.0070594 43.35228, -3.0071295 43.3522503, -3.0078205 43.3519582)",30,,,,
41928346,True,,Villamonte kalea,residential,False,121.721,"LINESTRING (-3.006076 43.3493557, -3.0061686 43.3493912, -3.0063809 43.349497, -3.0066516 43.3496874, -3.0068443 43.3498559, -3.0070992 43.3500834, -3.0071414 43.3501162)",30,,,,
41928374,True,,Basarrate Kalea,residential,False,92.56300000000002,"LINESTRING (-3.006076 43.3493557, -3.0060163 43.3494349, -3.0059033 43.3495847, -3.0057271 43.3497374, -3.0054475 43.3499797, -3.0053983 43.3500223)",,,,,
60365173,False,,Bolue kalea,residential,False,118.905,"LINESTRING (-3.0084012 43.3511706, -3.0084142 43.351021, -3.0085085 43.3507042, -3.0085283 43.350645, -3.0085554 43.3505606, -3.0086152 43.3503619, -3.0086653 43.3502568, -3.0087854 43.3501564)",,,,,
60365184,True,,Bolue,residential,False,29.925000000000004,"LINESTRING (-3.0084012 43.3511706, -3.008376 43.3513259, -3.0083145 43.3514294)",30,,,,
41928374,True,,Basarrate Kalea,residential,False,62.491,"LINESTRING (-3.0064927 43.3488824, -3.006076 43.3493557)",,,,,
41928452,True,,Arene kalea,residential,False,118.414,"LINESTRING (-3.0064927 43.3488824, -3.006102 43.3486941, -3.0060223 43.3486291, -3.0059395 43.3485364, -3.0058468 43.3484666, -3.0056339 43.3483646, -3.0054398 43.3482899, -3.0053373 43.3482505)",,,,,
568573109,True,,Calle Iturgitxi,residential,False,105.821,"LINESTRING (-3.0053983 43.3500223, -3.0053359 43.3499968, -3.0053199 43.3499903, -3.0050009 43.3498025, -3.0044909 43.3495239, -3.0044219 43.3494964, -3.0043414 43.3494643)",30,,,,
209629971,True,,Calle Itxe,residential,False,76.54,"LINESTRING (-3.0039145 43.3475929, -3.0034106 43.3481756)",,,,,
1131162572,False,,Arene kalea,residential,True,136.32,"LINESTRING (-3.0039145 43.3475929, -3.0053373 43.3482505)",,,,,
493463555,False,,Arene kalea,residential,True,87.91499999999999,"LINESTRING (-3.0039145 43.3475929, -3.0038225 43.3475447, -3.0029908 43.3471763)",,,,,
41928452,True,,Arene kalea,residential,False,74.09100000000001,"LINESTRING (-3.0087854 43.3501564, -3.00873 43.3500819, -3.0086942 43.3500194, -3.0086849 43.3499922, -3.0085704 43.3498263, -3.0083546 43.3495703)",,,,,
60365173,False,,Bolue kalea,residential,True,118.905,"LINESTRING (-3.0087854 43.3501564, -3.0086653 43.3502568, -3.0086152 43.3503619, -3.0085554 43.3505606, -3.0085283 43.350645, -3.0085085 43.3507042, -3.0084142 43.351021, -3.0084012 43.3511706)",,,,,
"[42117888, 42117889, 676659010]",False,2,"['Bolue kalea', 'Bolue']",residential,True,176.936,"LINESTRING (-3.0087854 43.3501564, -3.0088518 43.3501347, -3.0090404 43.3499926, -3.0091997 43.3498885, -3.009265 43.3498176, -3.0093006 43.3497619, -3.0093202 43.3497024, -3.0093278 43.3495888, -3.0091931 43.3491436, -3.0091744 43.3490932, -3.0091335 43.3489428, -3.0091037 43.3488329, -3.0090909 43.3487434)",30,,,yes,
41931691,True,,Euskal Herria Kalea,residential,False,79.198,"LINESTRING (-3.0103061 43.3495009, -3.0096433 43.3489765)",,,,,
41931693,True,,Amezti kalea,residential,False,91.895,"LINESTRING (-3.0103061 43.3495009, -3.0107682 43.3489179, -3.0109315 43.3488206)",,,,,
"[912357372, 182935135]",True,2,Algortako Etorbidea,tertiary,False,55.162,"LINESTRING (-3.0109315 43.3488206, -3.0108291 43.348657, -3.0108152 43.3486343, -3.0106519 43.3483681)",,,,,
"[41928346, 1134949118]",True,,Villamonte kalea,residential,False,157.987,"LINESTRING (-3.0071414 43.3501162, -3.0075659 43.3505077, -3.0076656 43.3505981, -3.0081912 43.3510788, -3.0082837 43.3511611, -3.0083254 43.3511645, -3.0084012 43.3511706)",30,,,,
41931694,True,,Elizondo Kalea,residential,False,115.358,"LINESTRING (-3.0071414 43.3501162, -3.0072152 43.3500833, -3.0075314 43.3499409, -3.0077168 43.3498574, -3.007951 43.349752, -3.0081135 43.3496788, -3.0083546 43.3495703)",,,,,
41928452,True,,Arene kalea,residential,False,171.73999999999998,"LINESTRING (-3.0083546 43.3495703, -3.0082312 43.3494798, -3.0080798 43.349387, -3.0079056 43.3493155, -3.0077895 43.3492761, -3.0077251 43.3492627, -3.0074376 43.3492236, -3.0071407 43.3491611, -3.006959 43.3490981, -3.0064927 43.3488824)",,,,,
"[42117888, 42117889, 676659010]",False,2,"['Bolue kalea', 'Bolue']",residential,False,176.936,"LINESTRING (-3.0090909 43.3487434, -3.0091037 43.3488329, -3.0091335 43.3489428, -3.0091744 43.3490932, -3.0091931 43.3491436, -3.0093278 43.3495888, -3.0093202 43.3497024, -3.0093006 43.3497619, -3.009265 43.3498176, -3.0091997 43.3498885, -3.0090404 43.3499926, -3.0088518 43.3501347, -3.0087854 43.3501564)",30,,,yes,
107684168,True,1,Euskal Herria kalea,tertiary,False,12.434,"LINESTRING (-3.0090909 43.3487434, -3.0091252 43.3487487, -3.0091548 43.3487502, -3.0091834 43.3487444, -3.0092076 43.348732, -3.0092247 43.3487143)",,roundabout,,,
"[204148948, 41937021]",False,,"['Aretxondo Kalea', 'Andres Cortina kalea']",residential,"[False, True]",244.125,"LINESTRING (-3.0138899 43.350007, -3.0138723 43.3500173, -3.0134843 43.3502437, -3.0132714 43.3503068, -3.0131466 43.350329, -3.0130336 43.350349, -3.0128706 43.3503823, -3.012677 43.3504617, -3.0124835 43.3505689, -3.0124354 43.3505956, -3.0122877 43.3507224, -3.0122153 43.3507846, -3.0120004 43.351031, -3.0118267 43.3511968, -3.0117433 43.3510949, -3.0116487 43.3510223)",,,,,
42117877,False,,Algortako Etorbidea,tertiary,False,31.675,"LINESTRING (-3.0104612 43.3480224, -3.0106049 43.3482874)",30,,,,
41937038,True,,Satistegi Kalea,residential,False,116.35300000000001,"LINESTRING (-3.0104612 43.3480224, -3.0106655 43.348073, -3.0109455 43.3481933, -3.0112001 43.3484533, -3.0113591 43.3485959, -3.0115104 43.3486981)",,,,,
42117877,False,,Algortako Etorbidea,tertiary,True,106.952,"LINESTRING (-3.0104612 43.3480224, -3.0102794 43.3476203, -3.0101859 43.3474136, -3.0101174 43.3472622, -3.010048 43.3471087)",30,,,,
41937038,True,,Satistegi Kalea,residential,False,68.098,"LINESTRING (-3.0115104 43.3486981, -3.011567 43.348841, -3.0117521 43.3489505, -3.0118369 43.3489818, -3.0118778 43.3489933, -3.0119711 43.3490196, -3.0121203 43.3490617)",,,,,
41937039,False,,Santistegui Kalea,residential,True,187.32299999999998,"LINESTRING (-3.0115104 43.3486981, -3.0116114 43.3487555, -3.0117229 43.3487713, -3.0118932 43.3487955, -3.0122464 43.3487826, -3.0124696 43.348751, -3.0127048 43.3487066, -3.0130379 43.3486142, -3.0132925 43.3485736, -3.0134891 43.3485814, -3.0136146 43.348597, -3.0137361 43.3486413)",,,,,
41937038,True,,Satistegi Kalea,residential,False,84.574,"LINESTRING (-3.0121203 43.3490617, -3.0121141 43.3491745, -3.0120853 43.3492263, -3.0119399 43.3493443, -3.0117321 43.3494851, -3.0114807 43.3496194)",,,,,
41937039,False,,Santistegui Kalea,residential,False,187.323,"LINESTRING (-3.0137361 43.3486413, -3.0136146 43.348597, -3.0134891 43.3485814, -3.0132925 43.3485736, -3.0130379 43.3486142, -3.0127048 43.3487066, -3.0124696 43.348751, -3.0122464 43.3487826, -3.0118932 43.3487955, -3.0117229 43.3487713, -3.0116114 43.3487555, -3.0115104 43.3486981)",,,,,
41970181,True,,Salsidu Etorbidea,tertiary,False,49.329,"LINESTRING (-3.0078205 43.3519582, -3.0081027 43.3518407, -3.0083543 43.3517435)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,False,9.745,"LINESTRING (-3.0106049 43.3482874, -3.0106519 43.3483681)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,True,31.675,"LINESTRING (-3.0106049 43.3482874, -3.0104612 43.3480224)",30,,,,
41937223,False,,Iparbide kalea,residential,True,83.385,"LINESTRING (-3.0048578 43.3488152, -3.0043414 43.3494643)",,,,,
41928394,True,,Areneazpi,residential,False,115.44300000000001,"LINESTRING (-3.0048578 43.3488152, -3.0049286 43.3488405, -3.0059993 43.3493272, -3.006076 43.3493557)",30,,,,
41937223,False,,Iparbide kalea,residential,False,73.807,"LINESTRING (-3.0048578 43.3488152, -3.0049642 43.3486982, -3.0053373 43.3482505)",,,,,
41937223,False,,Iparbide kalea,residential,False,83.385,"LINESTRING (-3.0043414 43.3494643, -3.0048578 43.3488152)",,,,,
41937223,False,,Iparbide kalea,residential,True,71.44,"LINESTRING (-3.0043414 43.3494643, -3.0041704 43.349665, -3.0038762 43.3500105)",,,,,
202822427,True,,Iturgitxi Kalea,residential,False,140.717,"LINESTRING (-3.0043414 43.3494643, -3.0036518 43.3491448, -3.0033511 43.3490013, -3.0029349 43.3488224, -3.0028665 43.348793)",30,,,,
1131162572,False,,Arene kalea,residential,False,136.32,"LINESTRING (-3.0053373 43.3482505, -3.0039145 43.3475929)",,,,,
41937223,False,,Iparbide kalea,residential,True,73.807,"LINESTRING (-3.0053373 43.3482505, -3.0049642 43.3486982, -3.0048578 43.3488152)",,,,,
568573110,True,,Salsidu Etorbidea,tertiary,False,23.811,"LINESTRING (-3.0083543 43.3517435, -3.0084221 43.351734, -3.0086471 43.3517238)",30,,,,
1134938387,True,,Bolue kalea,residential,False,27.94,"LINESTRING (-3.0084942 43.3514126, -3.0084012 43.3511706)",,,,,
60365182,True,,Bolue,residential,False,16.432,"LINESTRING (-3.0084942 43.3514126, -3.008461 43.351395, -3.0084184 43.3513912, -3.0083822 43.3513949, -3.0083145 43.3514294)",,,,,
45266499,True,,Txiskiena,residential,False,101.462,"LINESTRING (-3.0089 43.3472899, -3.0089165 43.3472617, -3.0092382 43.3467134, -3.0093923 43.3464506)",,,,,
204418649,False,,Alango Kalea,residential,False,11.099,"LINESTRING (-3.0089 43.3472899, -3.0089587 43.3473177, -3.009015 43.3473444)",30,,,,
35780227,False,,Foru kalea,residential,False,29.435,"LINESTRING (-3.0053212 43.3461932, -3.0054797 43.3464315)",30,,,,
35780227,False,,Foru kalea,residential,True,78.83699999999999,"LINESTRING (-3.0053212 43.3461932, -3.0052867 43.3461479, -3.005244 43.3460919, -3.0051679 43.3459922, -3.0051372 43.3458762, -3.0051277 43.3458403, -3.0053278 43.3455503)",30,,,,
45252549,True,,Alango Kalea,residential,False,186.677,"LINESTRING (-3.0053212 43.3461932, -3.0054574 43.3462165, -3.0055601 43.3462341, -3.0062179 43.3463354, -3.006465 43.3463825, -3.0067268 43.3464656, -3.0067511 43.3464733, -3.0067915 43.3464862, -3.0068647 43.3465144, -3.0074369 43.3467379, -3.007478 43.346754)",30,,,,
204418647,True,,Alango Kalea,residential,False,23.885,"LINESTRING (-3.0094505 43.3475482, -3.0096917 43.3476722)",30,,,,
35780227,False,,Foru kalea,residential,False,7.872,"LINESTRING (-3.0058028 43.3448679, -3.0057558 43.3449299)",30,,,,
35780227,False,,Foru kalea,residential,True,158.60200000000003,"LINESTRING (-3.0058028 43.3448679, -3.0060982 43.3445007, -3.0064612 43.3440493, -3.0066109 43.343717, -3.0066323 43.3436852, -3.0066883 43.3436017)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,False,15.514,"LINESTRING (-3.0096532 43.3461572, -3.0097181 43.3462885)",30,,,,
216463010,True,,Txiskiena,residential,False,38.852,"LINESTRING (-3.0096532 43.3461572, -3.0093923 43.3464506)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,True,143.67000000000002,"LINESTRING (-3.0096532 43.3461572, -3.009614 43.3460735, -3.0093301 43.3455702, -3.0089934 43.3449577)",30,,,,
"[943154346, 943154347, 45266500]",True,,Konporte kalea,residential,False,141.103,"LINESTRING (-3.0093923 43.3464506, -3.0091214 43.3462645, -3.0089702 43.3461606, -3.0079662 43.3457319)",30,,4,,
182935134,True,,Alango Kalea,residential,False,100.746,"LINESTRING (-3.0096917 43.3476722, -3.0097986 43.3477284, -3.0106049 43.3482874)",30,,,,
45266365,False,,Miramar kalea,residential,False,158.894,"LINESTRING (-3.0105401 43.3460981, -3.0104346 43.3458719, -3.0102171 43.3453065, -3.0099315 43.3447404)",,,,,
45266365,False,,Miramar kalea,residential,True,50.513999999999996,"LINESTRING (-3.0105401 43.3460981, -3.0106582 43.3463049, -3.0107556 43.3465241)",,,,,
52248240,False,,Illunbe kalea,residential,True,69.75999999999999,"LINESTRING (-3.0105401 43.3460981, -3.0101872 43.3461801, -3.0097181 43.3462885)",,,,,
42117877,False,,Algortako Etorbidea,tertiary,True,15.514,"LINESTRING (-3.0097181 43.3462885, -3.0096532 43.3461572)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,False,95.03,"LINESTRING (-3.0097181 43.3462885, -3.009793 43.3464893, -3.0099814 43.3469469, -3.010048 43.3471087)",30,,,,
52248240,False,,Illunbe kalea,residential,False,69.75999999999999,"LINESTRING (-3.0097181 43.3462885, -3.0101872 43.3461801, -3.0105401 43.3460981)",,,,,
60365180,True,,Billamonte,residential,False,19.755,"LINESTRING (-3.0083145 43.3514294, -3.0081234 43.3515401)",30,,,,
45252549,True,,Alango Kalea,residential,False,71.45700000000001,"LINESTRING (-3.007478 43.346754, -3.0075547 43.3467821, -3.0082266 43.3470286, -3.008267 43.3470434)",30,,,,
45266500,True,,Konporte kalea,residential,False,199.656,"LINESTRING (-3.0079662 43.3457319, -3.007849 43.3456725, -3.00733 43.3454684, -3.007279 43.3454484, -3.0069165 43.3453058, -3.0059548 43.3449277, -3.0058028 43.3448679)",30,,4,,
98284207,True,,Calle Martikoena,residential,False,120.314,"LINESTRING (-3.0079662 43.3457319, -3.0076869 43.3463166, -3.0075032 43.3467012, -3.007478 43.346754)",30,,4,,
45252550,True,,Alangobarri Kalea,residential,False,114.266,"LINESTRING (-3.0091919 43.3486334, -3.0096917 43.3476722)",,,,,
107684168,True,1,Euskal Herria kalea,tertiary,False,9.673,"LINESTRING (-3.0091919 43.3486334, -3.0091642 43.3486253, -3.0091343 43.3486245, -3.0091057 43.3486311, -3.009082 43.3486443)",,roundabout,,,
27619459,False,2,Euskal Herria Kalea,tertiary,False,45.94,"LINESTRING (-3.0092247 43.3487143, -3.0094419 43.3487907, -3.0094547 43.3488015, -3.0096208 43.3489422, -3.0096433 43.3489765)",,,,,
107684168,True,1,Euskal Herria kalea,tertiary,False,10.228,"LINESTRING (-3.0092247 43.3487143, -3.0092321 43.3486967, -3.0092322 43.3486783, -3.0092251 43.3486607, -3.0092113 43.3486453, -3.0091919 43.3486334)",,roundabout,,,
107684158,False,2,Euskal Herria Kalea,tertiary,False,173.164,"LINESTRING (-3.009082 43.3486443, -3.009004 43.3486037, -3.0081882 43.3481797, -3.0074296 43.3477854, -3.0073398 43.3477387)",30,,,,
107684168,True,1,Euskal Herria kalea,tertiary,False,12.062000000000001,"LINESTRING (-3.009082 43.3486443, -3.0090658 43.3486627, -3.0090591 43.3486839, -3.0090627 43.3487056, -3.0090762 43.348725, -3.0090909 43.3487434)",,roundabout,,,
45252549,True,,Alango Kalea,residential,False,58.063,"LINESTRING (-3.008267 43.3470434, -3.0088416 43.3472672, -3.0089 43.3472899)",30,,,,
182935136,True,,Santiena Kalea,residential,False,40.17700000000001,"LINESTRING (-3.008267 43.3470434, -3.0082427 43.3470814, -3.0080577 43.3473711)",30,,,,
204418647,True,,Alango Kalea,residential,False,41.877,"LINESTRING (-3.009015 43.3473444, -3.0094025 43.3475257, -3.0094505 43.3475482)",30,,,,
204418649,False,,Alango Kalea,residential,True,11.099,"LINESTRING (-3.009015 43.3473444, -3.0089587 43.3473177, -3.0089 43.3472899)",30,,,,
182935136,True,,Santiena Kalea,residential,False,27.934,"LINESTRING (-3.0080577 43.3473711, -3.0081065 43.3476198)",30,,,,
"[430757986, 182935139]",True,,Juan Bautista Uribarri Kalea,residential,False,236.18099999999995,"LINESTRING (-3.0080577 43.3473711, -3.0080377 43.3473663, -3.00726 43.3471807, -3.006922 43.3470488, -3.0064914 43.3468572, -3.0064457 43.3468279, -3.0061553 43.3466626, -3.0059675 43.346572, -3.0058173 43.3465008, -3.0057167 43.346456, -3.0056255 43.3464384, -3.0054797 43.3464315)","['20', '30']",,,,
182935140,True,,Alangoeta Kalea,residential,False,86.095,"LINESTRING (-3.0081065 43.3476198, -3.0088302 43.3475468, -3.009015 43.3473444)",30,,,,
204418648,True,,Alangoeta Kalea,residential,False,65.254,"LINESTRING (-3.0081065 43.3476198, -3.0074464 43.3476689, -3.0074119 43.3476915, -3.0073398 43.3477387)",30,,,,
107684158,False,2,Euskal Herria Kalea,tertiary,True,173.164,"LINESTRING (-3.0073398 43.3477387, -3.0074296 43.3477854, -3.0081882 43.3481797, -3.009004 43.3486037, -3.009082 43.3486443)",30,,,,
"[447576932, 493363526]",False,2,Euskal Herria kalea,tertiary,False,143.013,"LINESTRING (-3.0073398 43.3477387, -3.0072227 43.3476778, -3.0071281 43.3476287, -3.0068792 43.3474993, -3.006438 43.3473075, -3.006192 43.3472405, -3.0061306 43.3472248, -3.0060383 43.3472012, -3.00581 43.3471065)",30,,,,
27618649,True,,Algortako Etorbidea,tertiary,False,51.199,"LINESTRING (-3.0118962 43.3499636, -3.0118215 43.3498738, -3.0115787 43.3497027, -3.0114807 43.3496194)",,,,,
"[45665961, 968247594, 968247595]",True,,"['Caridad kalea', 'Satistegi kalea', 'Ribera kalea']",living_street,False,322.278,"LINESTRING (-3.0118962 43.3499636, -3.0119487 43.3499345, -3.0120271 43.3498698, -3.012059 43.3498485, -3.0122048 43.3497509, -3.0123586 43.3497087, -3.0124967 43.3497063, -3.0126848 43.3497282, -3.0128988 43.349746, -3.0130872 43.3497323, -3.0132112 43.3497064, -3.0133346 43.3496605, -3.0134094 43.349619, -3.0134735 43.3495399, -3.0135136 43.3494352, -3.0135328 43.3493086, -3.0135317 43.3492155, -3.0135049 43.3491149, -3.0131588 43.3489245, -3.013003 43.3488609, -3.0128311 43.3488203, -3.0127125 43.3488428, -3.0125795 43.348892, -3.0123362 43.3489819, -3.0121203 43.3490617)",,,,,
41937223,False,,Iparbide kalea,residential,False,71.44,"LINESTRING (-3.0038762 43.3500105, -3.0041704 43.349665, -3.0043414 43.3494643)",,,,,
41937223,False,,Iparbide kalea,residential,True,87.79299999999999,"LINESTRING (-3.0038762 43.3500105, -3.0035208 43.3504277, -3.003399 43.3505671, -3.0033668 43.3506039, -3.003306 43.3506823)",,,,,
183070971,True,,Aiboa kalea,residential,False,41.135000000000005,"LINESTRING (-3.0074725 43.3441632, -3.0076037 43.3441247, -3.0077709 43.3440757, -3.0079443 43.3440249)",30,,,,
209384016,True,,Calle Arkotxa,residential,False,73.665,"LINESTRING (-3.0074725 43.3441632, -3.0080022 43.3445594, -3.0081075 43.3446382)",30,,,,
35780227,False,,Foru kalea,residential,True,7.872,"LINESTRING (-3.0057558 43.3449299, -3.0058028 43.3448679)",30,,,,
183070972,True,,Miguel de Beascoa Kalea,residential,False,82.13,"LINESTRING (-3.0057558 43.3449299, -3.0048702 43.3445683)",30,,,,
35780227,False,,Foru kalea,residential,False,77.181,"LINESTRING (-3.0057558 43.3449299, -3.0057408 43.3449516, -3.0053278 43.3455503)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,True,9.745,"LINESTRING (-3.0106519 43.3483681, -3.0106049 43.3482874)",30,,,,
182935138,True,2,Mariandresena Kalea,tertiary,False,106.069,"LINESTRING (-3.0106519 43.3483681, -3.0103512 43.3485274, -3.0100685 43.3486959, -3.0096433 43.3489765)",,,,,
