osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,tunnel,access
"[51139240, 62304765]",,,residential,,,False,False,46.846999999999994,"LINESTRING (-6.0521003 42.454877, -6.0522135 42.4547962, -6.0523564 42.4550825)","['Plaza del Arquitecto Gaudí', 'Calle Cortes Leonesas']",,
"[88115929, 51139238]",,,residential,,,False,True,110.39000000000001,"LINESTRING (-6.0521003 42.454877, -6.0519561 42.4544632, -6.0519387 42.4543902, -6.0519468 42.4543002, -6.0519597 42.4542716, -6.0519913 42.4542422, -6.052335 42.4541146, -6.0523955 42.4540929)","['Calle Correos', 'Plaza San Bartolomé']",,
"[51139240, 62304765]",,,residential,,,False,True,46.846999999999994,"LINESTRING (-6.0523564 42.4550825, -6.0522135 42.4547962, -6.0521003 42.454877)","['Plaza del Arquitecto Gaudí', 'Calle Cortes Leonesas']",,
62304761,,,residential,,,True,False,106.35799999999999,"LINESTRING (-6.0523564 42.4550825, -6.0522666 42.4551219, -6.0523197 42.4553301, -6.0523432 42.4556868, -6.0523789 42.4557254, -6.0524488 42.4557923, -6.0525947 42.4558835, -6.0526464 42.4558826)",Calle La Cruz,,
62304765,,,residential,,,False,False,35.015,"LINESTRING (-6.0516946 42.4549748, -6.0521003 42.454877)",Plaza del Arquitecto Gaudí,,
62304761,,,residential,,,True,False,86.958,"LINESTRING (-6.0526464 42.4558826, -6.0529039 42.4560972, -6.0531138 42.4562928, -6.0532772 42.4564396, -6.0533253 42.4564829)",Calle La Cruz,,
205383254,,,residential,,,False,True,32.439,"LINESTRING (-6.0526464 42.4558826, -6.052695 42.4558461, -6.052781 42.4557622, -6.0528753 42.4556665, -6.0528889 42.4556527)",Calle de la Estrella,,
26556316,,,residential,,,False,False,22.254,"LINESTRING (-6.0533253 42.4564829, -6.0535784 42.4564109)",Calle Enfermeras Mártires,,
26556316,,,residential,,,False,True,56.941,"LINESTRING (-6.0533253 42.4564829, -6.0528869 42.4568799)",Calle Enfermeras Mártires,,
220672573,,,residential,,,True,False,58.369,"LINESTRING (-6.0576441 42.4559697, -6.0575062 42.4558756, -6.0573806 42.4557898, -6.0572567 42.4557051, -6.057122 42.4556131)",Plaza Obispo Don Marcelo,,
62304692,,,residential,,,False,False,12.613,"LINESTRING (-6.0569172 42.4559915, -6.0568286 42.4560842)",Plaza de la Libertad,,
51139522,,,residential,,,True,False,59.684,"LINESTRING (-6.0569172 42.4559915, -6.0570691 42.455987, -6.0572549 42.4559814, -6.0576441 42.4559697)",Plaza Obispo Don Marcelo,,
62304820,,,residential,,roundabout,True,False,16.91,"LINESTRING (-6.0567923 42.4562339, -6.0568286 42.4560842)",,,
88133460,,,residential,,,True,False,120.489,"LINESTRING (-6.0567923 42.4562339, -6.0568811 42.456248, -6.057352 42.4563393, -6.0576393 42.456395, -6.0582155 42.4565012)",Calle Villafranca,,
51139523,,,residential,,,True,False,46.294000000000004,"LINESTRING (-6.056803 42.4570785, -6.0564517 42.4573311, -6.0564004 42.4573702)",Calle San Javier,,
38306470,,,residential,,,False,True,157.96800000000002,"LINESTRING (-6.053565 42.4529794, -6.0536172 42.4529085, -6.053651 42.4528625, -6.0538346 42.4527017, -6.0539747 42.4526155, -6.0542766 42.4524298, -6.0546457 42.4521947, -6.0548232 42.4520817, -6.0549691 42.4520286)",Calle Bajada Postigo,,
51139721,,,residential,,,False,False,118.12800000000001,"LINESTRING (-6.053565 42.4529794, -6.0534422 42.4529348, -6.0533143 42.4528654, -6.0531507 42.4527694, -6.0528873 42.4525801, -6.0525273 42.4523671, -6.0524706 42.452301)",Calle del Postigo,,
220672563,,,residential,,,False,False,40.03,"LINESTRING (-6.053565 42.4529794, -6.053547 42.4529998, -6.053471 42.4531368, -6.0534558 42.453186, -6.0534143 42.4533197)",Calle La Bañeza,,
220672559,,,tertiary,50,,False,False,84.772,"LINESTRING (-6.0584847 42.4579697, -6.0579207 42.4586085)",Calle Alcalde Pineda,,
51139715,,,residential,,,False,False,10.421,"LINESTRING (-6.0584847 42.4579697, -6.0585558 42.4580013, -6.0585929 42.4580188)",Plaza del Mesón,,
51139715,,,residential,,,False,False,28.151,"LINESTRING (-6.0585929 42.4580188, -6.058878 42.4581597)",Plaza del Mesón,,
51139715,,,residential,,,False,True,10.421,"LINESTRING (-6.0585929 42.4580188, -6.0585558 42.4580013, -6.0584847 42.4579697)",Plaza del Mesón,,
51139715,,,residential,,,False,True,28.151,"LINESTRING (-6.058878 42.4581597, -6.0585929 42.4580188)",Plaza del Mesón,,
220672559,,,tertiary,50,,False,False,23.063,"LINESTRING (-6.0579207 42.4586085, -6.0577726 42.4587848)",Calle Alcalde Pineda,,
220672559,,,tertiary,50,,False,True,84.772,"LINESTRING (-6.0579207 42.4586085, -6.0584847 42.4579697)",Calle Alcalde Pineda,,
1239768088,1,,residential,,,True,False,19.859,"LINESTRING (-6.0573763 42.4590272, -6.0572394 42.4591745)",Calle Alcalde Carro Verdejo,,
1239768091,2,N-120a,trunk,50,roundabout,True,False,14.506,"LINESTRING (-6.0573763 42.4590272, -6.0573987 42.4590553, -6.0574304 42.4590781, -6.0574692 42.4590938, -6.0575121 42.4591014)",,,
62304778,,,residential,,,False,False,5.337,"LINESTRING (-6.0507785 42.4518732, -6.050806 42.4518297)",Calle Corredera Baja,,
62304778,,,residential,,,False,True,74.616,"LINESTRING (-6.0507785 42.4518732, -6.0507155 42.4519157, -6.0504833 42.4522134, -6.0503741 42.4524654)",Calle Corredera Baja,,
88133480,,,residential,,,False,False,98.223,"LINESTRING (-6.0507785 42.4518732, -6.0509023 42.4518888, -6.0511685 42.4519326, -6.0516202 42.4520108, -6.0519293 42.4521059)",Calle del Postigo,,
51139721,,,residential,,,False,True,118.128,"LINESTRING (-6.0524706 42.452301, -6.0525273 42.4523671, -6.0528873 42.4525801, -6.0531507 42.4527694, -6.0533143 42.4528654, -6.0534422 42.4529348, -6.053565 42.4529794)",Calle del Postigo,,
51139722,,,residential,,,False,True,104.532,"LINESTRING (-6.0524706 42.452301, -6.0530369 42.4525199, -6.0533791 42.4525974, -6.0534982 42.4525784, -6.0535782 42.4525756, -6.0536531 42.4525761)",Calle Vía Plata,,
88133480,,,residential,,,False,True,49.444,"LINESTRING (-6.0524706 42.452301, -6.0522653 42.4522335, -6.0519293 42.4521059)",Calle del Postigo,,
35795247,2,N-120a,trunk,50,,False,False,166.48399999999998,"LINESTRING (-6.0547037 42.4583761, -6.055893 42.4586714, -6.0560343 42.4587065, -6.056167 42.4587314, -6.0566338 42.4588377)",Avenida de las Murallas,,
35795247,2,N-120a,trunk,50,,False,True,60.372,"LINESTRING (-6.0547037 42.4583761, -6.0541849 42.4582242, -6.0540282 42.4581623)",Avenida de las Murallas,,
136858244,,LE-6426,tertiary,,,False,True,41.794,"LINESTRING (-6.0522745 42.4563974, -6.052706 42.4565972)",Calle El Cristo,,
62304709,,LE-6426,tertiary,,,True,False,165.91699999999997,"LINESTRING (-6.0522745 42.4563974, -6.0521439 42.4563472, -6.0516762 42.4560395, -6.0514957 42.4558467, -6.0511306 42.4552149)",Calle El Cristo,,
51140008,,,residential,,,False,False,4.568,"LINESTRING (-6.0508067 42.4565624, -6.0508101 42.4566034)",Calle San Antonio,,
51137902,,LE-6426,tertiary,,,False,False,39.126999999999995,"LINESTRING (-6.0508067 42.4565624, -6.0507893 42.4564993, -6.0508168 42.4564093, -6.050906 42.4562255)",Calle de San Feliz,,
320001163,2,N-120a,trunk,,,False,False,94.83099999999999,"LINESTRING (-6.0508067 42.4565624, -6.0507453 42.4565435, -6.0505735 42.4564593, -6.0499794 42.4559772)",,,
"[320001163, 846914533]",2,N-120a,trunk,,,False,True,29.259999999999998,"LINESTRING (-6.0508067 42.4565624, -6.0508977 42.4565888, -6.0511514 42.4566268)",Calle del Pozo,,
320001163,2,N-120a,trunk,,,False,False,24.725,"LINESTRING (-6.0499794 42.4559772, -6.0497645 42.4558213)",,,
51140007,,,residential,,,True,False,42.915,"LINESTRING (-6.0499794 42.4559772, -6.0502565 42.4560387, -6.0504743 42.4561013)",Calle del Mesón,,
320001163,2,N-120a,trunk,,,False,True,94.83099999999999,"LINESTRING (-6.0499794 42.4559772, -6.0505735 42.4564593, -6.0507453 42.4565435, -6.0508067 42.4565624)",,,
51140008,,,residential,,,False,False,52.235,"LINESTRING (-6.0510267 42.4572628, -6.0512968 42.4576882)",Calle San Antonio,,
51140008,,,residential,,,False,True,14.523,"LINESTRING (-6.0510267 42.4572628, -6.0509604 42.4571417)",Calle San Antonio,,
62304720,,,residential,,,False,False,59.441,"LINESTRING (-6.0510267 42.4572628, -6.0504466 42.4573204, -6.0503134 42.4572905)",Calle del Cabildo,,
51140008,,,residential,,,False,True,52.235,"LINESTRING (-6.0512968 42.4576882, -6.0510267 42.4572628)",Calle San Antonio,,
62832694,,,residential,,,False,False,61.044,"LINESTRING (-6.0512968 42.4576882, -6.0518176 42.4572961)",Calle Pedro de Castro,,
62832694,,,residential,,,False,True,80.347,"LINESTRING (-6.0512968 42.4576882, -6.0506914 42.4582562)",Calle Pedro de Castro,,
43949487,,LE-451,secondary,50,,False,False,71.077,"LINESTRING (-6.053227 42.4591253, -6.0530497 42.4594098, -6.052825 42.4596906)",Carretera de Astorga a Riello,,
43949487,,LE-451,secondary,50,,False,True,110.167,"LINESTRING (-6.053227 42.4591253, -6.0533961 42.4587268, -6.0533579 42.4583475, -6.0533561 42.4583298, -6.0533188 42.4581569)",Carretera de Astorga a Riello,,
103836927,2,N-6,trunk,50,roundabout,True,False,20.826,"LINESTRING (-6.0552429 42.4517497, -6.0551583 42.4517521, -6.055079 42.4517739, -6.055013 42.4518129)",,,yes
103836927,2,N-6,trunk,50,roundabout,True,False,25.008,"LINESTRING (-6.0554654 42.4518862, -6.0554324 42.4518355, -6.0553814 42.4517937, -6.0553164 42.4517643, -6.0552429 42.4517497)",,,yes
38306470,,,residential,,,False,False,157.96800000000002,"LINESTRING (-6.0549691 42.4520286, -6.0548232 42.4520817, -6.0546457 42.4521947, -6.0542766 42.4524298, -6.0539747 42.4526155, -6.0538346 42.4527017, -6.053651 42.4528625, -6.0536172 42.4529085, -6.053565 42.4529794)",Calle Bajada Postigo,,
103836927,2,N-6,trunk,50,roundabout,True,False,41.611999999999995,"LINESTRING (-6.0549691 42.4520286, -6.0550167 42.4520802, -6.0550837 42.4521182, -6.0551634 42.4521388, -6.055248 42.45214, -6.0553287 42.4521217, -6.0553977 42.4520856)",,,yes
62304689,,,residential,,,False,True,32.77,"LINESTRING (-6.0520737 42.4574515, -6.0524372 42.4575737)",Calle Santa Colomba,,
62304689,,,residential,,,False,False,31.299999999999997,"LINESTRING (-6.0520737 42.4574515, -6.0520846 42.4573788, -6.0520519 42.4573133, -6.0519425 42.4572007)",Calle Santa Colomba,,
62304698,,,residential,,,False,False,103.141,"LINESTRING (-6.0520737 42.4574515, -6.0517899 42.4578754, -6.0514136 42.4582356)",Calle el Chapín,,
51137903,,,residential,,,False,False,67.226,"LINESTRING (-6.050389 42.4556209, -6.0495739 42.455683)",Calle San Genadio,,
51137903,,,residential,,,False,True,56.314,"LINESTRING (-6.050389 42.4556209, -6.0510718 42.4555689)",Calle San Genadio,,
62304736,,,residential,,,False,False,53.875,"LINESTRING (-6.050389 42.4556209, -6.0504743 42.4561013)",Calle Pintor Maestro de Astorga,,
205383257,,,residential,,,False,False,17.452,"LINESTRING (-6.051075 42.458645, -6.0512621 42.4587197)",Calle Santa Ana,,
62304698,,,residential,,,False,False,61.88699999999999,"LINESTRING (-6.051075 42.458645, -6.0510435 42.4588366, -6.0510442 42.4588986, -6.0510271 42.4591999)",Calle el Chapín,,
62304698,,,residential,,,False,True,53.489000000000004,"LINESTRING (-6.051075 42.458645, -6.0512054 42.4584617, -6.0512824 42.4583611, -6.0514136 42.4582356)",Calle el Chapín,,
62304724,,,residential,,,False,True,51.361,"LINESTRING (-6.051075 42.458645, -6.050666 42.4584053, -6.0505877 42.4583551)",Calle Bernardo García González,,
62304684,,,residential,,,False,True,29.078,"LINESTRING (-6.051505 42.4582945, -6.0513687 42.4585359)",Plaza de Santo Domingo,,
205383253,,,residential,,,False,False,9.956,"LINESTRING (-6.051505 42.4582945, -6.0514136 42.4582356)",Calle la Gloria,,
"[205383253, 205383255]",,,residential,,,False,True,76.834,"LINESTRING (-6.051505 42.4582945, -6.0516195 42.4583109, -6.0517019 42.4583732, -6.0518466 42.4584857, -6.0520376 42.4586273, -6.0519602 42.45878)","['Calle la Gloria', 'Calle Luis García García']",,
62304759,,,residential,,,False,False,49.401,"LINESTRING (-6.0518176 42.4572961, -6.0513189 42.4570471)",Calle la Piedad,,
62832694,,,residential,,,False,False,14.749,"LINESTRING (-6.0518176 42.4572961, -6.0519425 42.4572007)",Calle Pedro de Castro,,
62832694,,,residential,,,False,True,61.044,"LINESTRING (-6.0518176 42.4572961, -6.0512968 42.4576882)",Calle Pedro de Castro,,
62304686,,,residential,,,False,False,265.353,"LINESTRING (-6.0468973 42.4524961, -6.0468919 42.4525556, -6.0470259 42.453014, -6.0470703 42.4530778, -6.047535 42.453299, -6.0476069 42.4533424, -6.0476646 42.453433, -6.0477037 42.4538079, -6.0478729 42.4540556, -6.0479294 42.4540969, -6.0480009 42.4541133, -6.0480693 42.4541053, -6.0482935 42.4540576, -6.0483709 42.4540569, -6.0484449 42.4540824, -6.0484813 42.4540995, -6.0485609 42.4541369)",,,
62304770,,,residential,,,False,True,277.948,"LINESTRING (-6.0468973 42.4524961, -6.0484398 42.4524895, -6.0492376 42.4525536, -6.0501586 42.4526745, -6.050262 42.4526534)",Calle San Marcos,,
62832694,,,residential,,,False,False,80.347,"LINESTRING (-6.0506914 42.4582562, -6.0512968 42.4576882)",Calle Pedro de Castro,,
62832694,,,residential,,,False,True,13.904,"LINESTRING (-6.0506914 42.4582562, -6.0505877 42.4583551)",Calle Pedro de Castro,,
62304786,,,residential,,,False,False,111.771,"LINESTRING (-6.0506914 42.4582562, -6.0506639 42.4581813, -6.0503134 42.4572905)",Calle de la Colada,,
62304684,,,residential,,,False,False,29.078,"LINESTRING (-6.0513687 42.4585359, -6.051505 42.4582945)",Plaza de Santo Domingo,,
62304684,,,residential,,,False,True,22.23,"LINESTRING (-6.0513687 42.4585359, -6.0512621 42.4587197)",Plaza de Santo Domingo,,
62304726,,,residential,,,False,True,55.708,"LINESTRING (-6.0513687 42.4585359, -6.0517645 42.4587159, -6.0519602 42.45878)",Calle Jesús,,
62304692,,,residential,,,False,True,12.613,"LINESTRING (-6.0568286 42.4560842, -6.0569172 42.4559915)",Plaza de la Libertad,,
62304820,,,residential,,roundabout,True,False,28.552,"LINESTRING (-6.0568286 42.4560842, -6.0566932 42.4560464, -6.0565797 42.4561708)",,,
62304715,,,residential,,,False,True,83.484,"LINESTRING (-6.049082 42.4590177, -6.049285 42.458282)",Calle Escuela Taller,,
559176113,,,residential,,,False,True,49.358,"LINESTRING (-6.049082 42.4590177, -6.0485235 42.4591828)",Avenida de la Estación,,
559176113,,,residential,,,False,False,112.536,"LINESTRING (-6.049082 42.4590177, -6.0501642 42.4586199, -6.0503009 42.4585548)",Avenida de la Estación,,
88133480,,,residential,,,False,False,49.444,"LINESTRING (-6.0519293 42.4521059, -6.0522653 42.4522335, -6.0524706 42.452301)",Calle del Postigo,,
88133480,,,residential,,,False,True,98.223,"LINESTRING (-6.0519293 42.4521059, -6.0516202 42.4520108, -6.0511685 42.4519326, -6.0509023 42.4518888, -6.0507785 42.4518732)",Calle del Postigo,,
51137917,,,residential,,,False,False,61.404,"LINESTRING (-6.0574446 42.4547586, -6.0572119 42.454932, -6.0569087 42.455144)",Calle El Carmen,,
62832694,,,residential,,,False,True,14.749,"LINESTRING (-6.0519425 42.4572007, -6.0518176 42.4572961)",Calle Pedro de Castro,,
62304689,,,residential,,,False,True,31.299999999999997,"LINESTRING (-6.0519425 42.4572007, -6.0520519 42.4573133, -6.0520846 42.4573788, -6.0520737 42.4574515)",Calle Santa Colomba,,
559176112,,,residential,,,False,False,73.323,"LINESTRING (-6.0519425 42.4572007, -6.052322 42.4569334, -6.0523763 42.4568822, -6.0524226 42.4568386, -6.0525997 42.4567611)",Plaza Porfirio López,,
62304730,,,residential,,,True,False,46.821,"LINESTRING (-6.0532298 42.4539149, -6.0537825 42.45381)",Calle Luis A. Luengo,,
"[62304801, 220672574]",,,residential,,,True,False,38.789,"LINESTRING (-6.0532298 42.4539149, -6.0531903 42.4540431, -6.0529148 42.4541201)","['Calle La Bañeza', 'Calle M. Luengo']",,
62304720,,,residential,,,False,True,29.31,"LINESTRING (-6.0489563 42.4575193, -6.0493053 42.4574629)",Calle del Cabildo,,
62304684,,,residential,,,False,False,22.23,"LINESTRING (-6.0512621 42.4587197, -6.0513687 42.4585359)",Plaza de Santo Domingo,,
205383257,,,residential,,,False,False,8.127,"LINESTRING (-6.0512621 42.4587197, -6.0513513 42.4587515)",Calle Santa Ana,,
205383257,,,residential,,,False,True,17.452,"LINESTRING (-6.0512621 42.4587197, -6.051075 42.458645)",Calle Santa Ana,,
62304778,,,residential,,,False,True,22.838,"LINESTRING (-6.0503741 42.4524654, -6.050262 42.4526534)",Calle Corredera Baja,,
62304740,,,residential,,,True,False,135.502,"LINESTRING (-6.0503741 42.4524654, -6.0511952 42.4523763, -6.0516106 42.4522079, -6.0518385 42.4521402, -6.0519293 42.4521059)",Calle la Buraca,,
62304778,,,residential,,,False,False,74.616,"LINESTRING (-6.0503741 42.4524654, -6.0504833 42.4522134, -6.0507155 42.4519157, -6.0507785 42.4518732)",Calle Corredera Baja,,
51140008,,,residential,,,False,False,14.523,"LINESTRING (-6.0509604 42.4571417, -6.0510267 42.4572628)",Calle San Antonio,,
62304795,,,residential,,,False,True,31.235,"LINESTRING (-6.0509604 42.4571417, -6.0513189 42.4570471)",Calle del Cabildo,,
51140008,,,residential,,,False,True,61.887,"LINESTRING (-6.0509604 42.4571417, -6.0508353 42.4569099, -6.0508137 42.4566466, -6.0508101 42.4566034)",Calle San Antonio,,
62304715,,,residential,,,False,False,83.484,"LINESTRING (-6.049285 42.458282, -6.049082 42.4590177)",Calle Escuela Taller,,
62304715,,,residential,,,False,True,91.095,"LINESTRING (-6.049285 42.458282, -6.0493053 42.4574629)",Calle Escuela Taller,,
62304748,,,residential,,,False,False,92.571,"LINESTRING (-6.049285 42.458282, -6.0501328 42.458404, -6.0503009 42.4585548)",Calle Escuela Taller,,
51140007,,,residential,,,True,False,38.014,"LINESTRING (-6.0504743 42.4561013, -6.050906 42.4562255)",Calle del Mesón,,
62304736,,,residential,,,False,True,53.875,"LINESTRING (-6.0504743 42.4561013, -6.050389 42.4556209)",Calle Pintor Maestro de Astorga,,
51137919,,,residential,,,False,False,43.998,"LINESTRING (-6.0586448 42.4553941, -6.0583673 42.4557327)",Calle José Díez Novo,,
62304720,,,residential,,,False,False,84.895,"LINESTRING (-6.0503134 42.4572905, -6.0493053 42.4574629)",Calle del Cabildo,,
62304720,,,residential,,,False,True,59.441,"LINESTRING (-6.0503134 42.4572905, -6.0504466 42.4573204, -6.0510267 42.4572628)",Calle del Cabildo,,
62304786,,,residential,,,False,True,111.771,"LINESTRING (-6.0503134 42.4572905, -6.0506639 42.4581813, -6.0506914 42.4582562)",Calle de la Colada,,
62304726,,,residential,,,False,False,55.708,"LINESTRING (-6.0519602 42.45878, -6.0517645 42.4587159, -6.0513687 42.4585359)",Calle Jesús,,
"[205383253, 205383255]",,,residential,,,False,False,76.834,"LINESTRING (-6.0519602 42.45878, -6.0520376 42.4586273, -6.0518466 42.4584857, -6.0517019 42.4583732, -6.0516195 42.4583109, -6.051505 42.4582945)","['Calle la Gloria', 'Calle Luis García García']",,
"[205383257, 205383255]",,,residential,,,False,True,68.66799999999999,"LINESTRING (-6.0519602 42.45878, -6.0518954 42.4589451, -6.0513513 42.4587515)","['Calle Santa Ana', 'Calle Luis García García']",,
62304759,,,residential,,,False,True,49.401,"LINESTRING (-6.0513189 42.4570471, -6.0518176 42.4572961)",Calle la Piedad,,
62304795,,,residential,,,False,False,31.235,"LINESTRING (-6.0513189 42.4570471, -6.0509604 42.4571417)",Calle del Cabildo,,
62304795,,,residential,,,False,True,87.147,"LINESTRING (-6.0513189 42.4570471, -6.0518433 42.4569224, -6.0521112 42.4568418, -6.0522074 42.4567988, -6.0522857 42.4567423)",Calle del Cabildo,,
220672562,,,residential,,,True,False,47.088,"LINESTRING (-6.057122 42.4556131, -6.0567093 42.4553188)",Calle Hermanos la Salle,,
51139522,,,residential,,,True,False,45.307,"LINESTRING (-6.057122 42.4556131, -6.0570044 42.455829, -6.0569172 42.4559915)",Plaza Obispo Don Marcelo,,
62832694,,,residential,,,False,False,13.904,"LINESTRING (-6.0505877 42.4583551, -6.0506914 42.4582562)",Calle Pedro de Castro,,
559176113,,,residential,,,False,True,32.352,"LINESTRING (-6.0505877 42.4583551, -6.0503009 42.4585548)",Avenida de la Estación,,
62304724,,,residential,,,False,False,51.361,"LINESTRING (-6.0505877 42.4583551, -6.050666 42.4584053, -6.051075 42.458645)",Calle Bernardo García González,,
62304715,,,residential,,,False,False,91.095,"LINESTRING (-6.0493053 42.4574629, -6.049285 42.458282)",Calle Escuela Taller,,
62304720,,,residential,,,False,False,29.31,"LINESTRING (-6.0493053 42.4574629, -6.0489563 42.4575193)",Calle del Cabildo,,
62304720,,,residential,,,False,True,84.895,"LINESTRING (-6.0493053 42.4574629, -6.0503134 42.4572905)",Calle del Cabildo,,
205383253,,,residential,,,False,True,9.956,"LINESTRING (-6.0514136 42.4582356, -6.051505 42.4582945)",Calle la Gloria,,
62304698,,,residential,,,False,False,53.489,"LINESTRING (-6.0514136 42.4582356, -6.0512824 42.4583611, -6.0512054 42.4584617, -6.051075 42.458645)",Calle el Chapín,,
62304698,,,residential,,,False,True,103.141,"LINESTRING (-6.0514136 42.4582356, -6.0517899 42.4578754, -6.0520737 42.4574515)",Calle el Chapín,,
62304795,,,residential,,,False,False,87.147,"LINESTRING (-6.0522857 42.4567423, -6.0522074 42.4567988, -6.0521112 42.4568418, -6.0518433 42.4569224, -6.0513189 42.4570471)",Calle del Cabildo,,
846914533,2,N-120a,trunk,,,False,False,93.947,"LINESTRING (-6.0522857 42.4567423, -6.0518105 42.4566997, -6.0511514 42.4566268)",Calle del Pozo,,
846914533,2,N-120a,trunk,,,False,True,25.844,"LINESTRING (-6.0522857 42.4567423, -6.0523497 42.4567461, -6.0525997 42.4567611)",Calle del Pozo,,
62304708,,,residential,,,False,False,186.639,"LINESTRING (-6.053256 42.4509235, -6.0534283 42.451591, -6.0536092 42.4523972, -6.0536531 42.4525761)",Plaza San Roque,,
62306164,,,residential,,,False,True,13.809,"LINESTRING (-6.0486044 42.4592917, -6.0485235 42.4591828)",Calle el Convento,,
62306164,,,residential,,,False,False,177.162,"LINESTRING (-6.0486044 42.4592917, -6.0487678 42.4593087, -6.0495796 42.4595203, -6.0507127 42.4594953)",Calle el Convento,,
62306149,,,residential,,,False,True,65.402,"LINESTRING (-6.0480539 42.4582989, -6.0480482 42.4584978, -6.0481193 42.4586627, -6.0484117 42.4586485)",Calle Quinta González Alonso,,
62306156,,,residential,,,False,True,81.863,"LINESTRING (-6.0484117 42.4586485, -6.0484177 42.4579123)",Calle Quinta González Alonso,,
62306149,,,residential,,,False,False,65.402,"LINESTRING (-6.0484117 42.4586485, -6.0481193 42.4586627, -6.0480482 42.4584978, -6.0480539 42.4582989)",Calle Quinta González Alonso,,
62306156,,,residential,,,False,False,61.057,"LINESTRING (-6.0484117 42.4586485, -6.0484092 42.4589498, -6.0485235 42.4591828)",Calle Quinta González Alonso,,
62306158,,,residential,,,False,False,54.201,"LINESTRING (-6.0516951 42.4594756, -6.0511185 42.4592376)",Calle la Cerámica,,
62306162,,,residential,,,False,False,293.051,"LINESTRING (-6.0516951 42.4594756, -6.0520788 42.4591288, -6.0523517 42.4585916, -6.0528093 42.4585973, -6.0524142 42.4594102, -6.052825 42.4596906)",Calle el Teso,,
62306162,,,residential,,,False,True,85.154,"LINESTRING (-6.0516951 42.4594756, -6.0513341 42.4597115, -6.0508348 42.4595314)",Calle el Teso,,
62306155,,,residential,,,False,True,40.095,"LINESTRING (-6.0508348 42.4595314, -6.0510271 42.4591999)",Avenida del Chapín,,
62306164,,,residential,,,False,True,10.791,"LINESTRING (-6.0508348 42.4595314, -6.0507127 42.4594953)",Calle el Convento,,
62306162,,,residential,,,False,False,85.154,"LINESTRING (-6.0508348 42.4595314, -6.0513341 42.4597115, -6.0516951 42.4594756)",Calle el Teso,,
62306155,,,residential,,,False,False,40.095,"LINESTRING (-6.0510271 42.4591999, -6.0508348 42.4595314)",Avenida del Chapín,,
62306158,,,residential,,,False,True,8.59,"LINESTRING (-6.0510271 42.4591999, -6.0511185 42.4592376)",Calle la Cerámica,,
62304698,,,residential,,,False,True,61.88699999999999,"LINESTRING (-6.0510271 42.4591999, -6.0510442 42.4588986, -6.0510435 42.4588366, -6.051075 42.458645)",Calle el Chapín,,
62306164,,,residential,,,False,False,10.791,"LINESTRING (-6.0507127 42.4594953, -6.0508348 42.4595314)",Calle el Convento,,
62306164,,,residential,,,False,True,177.162,"LINESTRING (-6.0507127 42.4594953, -6.0495796 42.4595203, -6.0487678 42.4593087, -6.0486044 42.4592917)",Calle el Convento,,
62306156,,,residential,,,False,False,81.863,"LINESTRING (-6.0484177 42.4579123, -6.0484117 42.4586485)",Calle Quinta González Alonso,,
43949487,,LE-451,secondary,50,,False,True,71.077,"LINESTRING (-6.052825 42.4596906, -6.0530497 42.4594098, -6.053227 42.4591253)",Carretera de Astorga a Riello,,
62306162,,,residential,,,False,True,293.05100000000004,"LINESTRING (-6.052825 42.4596906, -6.0524142 42.4594102, -6.0528093 42.4585973, -6.0523517 42.4585916, -6.0520788 42.4591288, -6.0516951 42.4594756)",Calle el Teso,,
103836856,2,N-6,trunk,50,,False,True,26.901,"LINESTRING (-6.0588346 42.4544532, -6.0586884 42.4543439, -6.0586043 42.454281)",Carretera Madrid a A Coruña,,
62311981,,,residential,,,False,False,31.749,"LINESTRING (-6.0481271 42.4552996, -6.0484054 42.455498)",Calle San Dictino,,
62311983,,,residential,,,False,True,92.536,"LINESTRING (-6.0497645 42.4558213, -6.0492134 42.4565474)",Calle San Fructuoso,,
320001163,2,N-120a,trunk,,,False,False,21.932,"LINESTRING (-6.0497645 42.4558213, -6.0495739 42.455683)",,,
320001163,2,N-120a,trunk,,,False,True,24.725,"LINESTRING (-6.0497645 42.4558213, -6.0499794 42.4559772)",,,
62311985,,,residential,,,False,False,55.178,"LINESTRING (-6.048885 42.4551501, -6.0484054 42.455498)",Travesía San Dictino,,
320001163,2,N-120a,trunk,,,False,False,45.348,"LINESTRING (-6.048885 42.4551501, -6.0485001 42.4548574)",,,
320001163,2,N-120a,trunk,,,False,True,68.992,"LINESTRING (-6.048885 42.4551501, -6.0494654 42.4555991)",,,
62311982,,,residential,,,False,False,94.993,"LINESTRING (-6.0476397 42.4565394, -6.0481683 42.4564566, -6.0485754 42.456454, -6.0487816 42.4564849)",Calle las Huertas,,
62311982,,,residential,,,False,False,36.1,"LINESTRING (-6.0487816 42.4564849, -6.0492134 42.4565474)",Calle las Huertas,,
62311987,,,residential,,,False,True,58.79,"LINESTRING (-6.0487816 42.4564849, -6.049132 42.4560237)",Calle Santo Toribio,,
62311982,,,residential,,,False,True,94.993,"LINESTRING (-6.0487816 42.4564849, -6.0485754 42.456454, -6.0481683 42.4564566, -6.0476397 42.4565394)",Calle las Huertas,,
62311981,,,residential,,,False,True,83.489,"LINESTRING (-6.049132 42.4560237, -6.0484054 42.455498)",Calle San Dictino,,
