osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,junction,bridge,maxspeed
389362649,Camino de Valmores,residential,False,False,72.658,"LINESTRING (-3.2511444 40.5978801, -3.2508651 40.5980156, -3.2504288 40.5982429)",,,,,
"[389362649, 78586459, 189662814]",Camino de Valmores,residential,False,True,21.243000000000002,"LINESTRING (-3.2511444 40.5978801, -3.2511799 40.5978666, -3.2513267 40.5978223, -3.2513734 40.5978018)",,2,,yes,
78586470,Calle Costa Rica,residential,False,True,89.443,"LINESTRING (-3.2546049 40.5930162, -3.2537508 40.5925404)",,,,,
109739769,Avenida de la Diputación,residential,True,False,66.135,"LINESTRING (-3.2486447 40.5990943, -3.2486981 40.5991973, -3.2487629 40.5992929, -3.2490127 40.5996182)",,,,,
78586445,Calle de Chile,residential,False,False,57.635,"LINESTRING (-3.2532949 40.5916605, -3.252738 40.5913608)",,,,,
78586445,Calle de Chile,residential,False,True,88.837,"LINESTRING (-3.2532949 40.5916605, -3.2541392 40.5921372)",,,,,
78586467,Calle de Méjico,residential,False,False,55.003,"LINESTRING (-3.2532949 40.5916605, -3.2529194 40.5920647)",,,,,
78586467,Calle de Méjico,residential,False,True,59.529,"LINESTRING (-3.2532949 40.5916605, -3.2537014 40.5912231)",,,,,
78586448,Avenida Adolfo Suárez,tertiary,True,False,26.444,"LINESTRING (-3.2516931 40.5943042, -3.2516718 40.5942189, -3.2516324 40.5940709)",N-320a,,,,
357418522,Avenida Adolfo Suárez,tertiary,False,False,109.32999999999998,"LINESTRING (-3.2516931 40.5943042, -3.2517752 40.5943531, -3.2521648 40.5945849, -3.2525244 40.5947989, -3.2527059 40.5949166)",N-320a,,,,50
78586450,Calle del Salvador,residential,False,True,89.85,"LINESTRING (-3.2537014 40.5912231, -3.2545629 40.5916974)",,,,,
78586467,Calle de Méjico,residential,False,False,59.529,"LINESTRING (-3.2537014 40.5912231, -3.2532949 40.5916605)",,,,,
78586463,Calle Brasil,residential,False,False,93.196,"LINESTRING (-3.2529272 40.5933425, -3.2520464 40.5928374)",,,,,50
78586463,Calle Brasil,residential,False,True,95.366,"LINESTRING (-3.2529272 40.5933425, -3.2538459 40.5938414)",,,,,50
78586465,Avenida de América,residential,False,True,57.337,"LINESTRING (-3.2529272 40.5933425, -3.2533505 40.5929393)",,2,,,50
78586465,Avenida de América,residential,False,False,57.444,"LINESTRING (-3.2529272 40.5933425, -3.2526853 40.5935035, -3.2523966 40.5936651)",,2,,,50
189662816,Camino de Valmores,residential,True,False,45.845,"LINESTRING (-3.2504288 40.5982429, -3.2499777 40.5984724)",,,,,
389362649,Camino de Valmores,residential,False,True,72.658,"LINESTRING (-3.2504288 40.5982429, -3.2508651 40.5980156, -3.2511444 40.5978801)",,,,,
78586458,Calle Colombia,residential,False,False,90.365,"LINESTRING (-3.2542105 40.593423, -3.2533505 40.5929393)",,,,,
78586465,Avenida de América,residential,False,False,55.766,"LINESTRING (-3.2537508 40.5925404, -3.2533505 40.5929393)",,2,,,50
78586465,Avenida de América,residential,False,True,55.548,"LINESTRING (-3.2537508 40.5925404, -3.2541392 40.5921372)",,2,,,50
78586470,Calle Costa Rica,residential,False,False,89.443,"LINESTRING (-3.2537508 40.5925404, -3.2546049 40.5930162)",,,,,
78586470,Calle Costa Rica,residential,False,True,87.898,"LINESTRING (-3.2537508 40.5925404, -3.2529194 40.5920647)",,,,,
357822842,Carretera de Azuqueca - Alovera,tertiary,True,False,23.79,"LINESTRING (-3.251512 40.5938066, -3.2514631 40.593699, -3.251432 40.5936017)",CM-1051,,,,
909102610,,tertiary,True,False,12.899999999999999,"LINESTRING (-3.251512 40.5938066, -3.2514356 40.5938063, -3.251364 40.5938265)",N-320a,,roundabout,,
78586469,,tertiary,True,False,11.721,"LINESTRING (-3.2516324 40.5940709, -3.2516689 40.5940261, -3.2516844 40.5939747)",N-320a,,roundabout,,
78586447,Calle de Argentina,residential,False,True,64.245,"LINESTRING (-3.251775 40.5933319, -3.2523966 40.5936651)",,,,,
78586463,Calle Brasil,residential,False,False,95.366,"LINESTRING (-3.2538459 40.5938414, -3.2529272 40.5933425)",,,,,50
915575812,,tertiary,True,False,3.43,"LINESTRING (-3.2513996 40.5941162, -3.2514389 40.594124)",N-320a,,roundabout,,
78586447,Calle de Argentina,residential,False,False,64.245,"LINESTRING (-3.2523966 40.5936651, -3.251775 40.5933319)",,,,,
78586447,Calle de Argentina,residential,False,True,110.116,"LINESTRING (-3.2523966 40.5936651, -3.253455 40.5942437)",,,,,
78586465,Avenida de América,residential,False,False,44.095,"LINESTRING (-3.2523966 40.5936651, -3.2520404 40.593798, -3.2519279 40.59384)",,2,,,50
78586465,Avenida de América,residential,False,True,57.444,"LINESTRING (-3.2523966 40.5936651, -3.2526853 40.5935035, -3.2529272 40.5933425)",,2,,,50
78586458,Calle Colombia,residential,False,True,114.418,"LINESTRING (-3.2522521 40.5923367, -3.2533505 40.5929393)",,,,,
78586462,,tertiary,True,False,14.658999999999999,"LINESTRING (-3.2545129 40.5959732, -3.2544928 40.5960058, -3.2544991 40.5960533, -3.2545408 40.5960895)",N-320a,1,roundabout,,
357418522,Avenida Adolfo Suárez,tertiary,False,True,72.114,"LINESTRING (-3.2545129 40.5959732, -3.2543788 40.5958934, -3.2538405 40.5955733)",N-320a,,,,50
78586467,Calle de Méjico,residential,False,True,55.003,"LINESTRING (-3.2529194 40.5920647, -3.2532949 40.5916605)",,,,,
78586470,Calle Costa Rica,residential,False,False,87.898,"LINESTRING (-3.2529194 40.5920647, -3.2537508 40.5925404)",,,,,
78586470,Calle Costa Rica,residential,False,True,43.572,"LINESTRING (-3.2529194 40.5920647, -3.2524906 40.5918467)",,,,,
78586469,,tertiary,True,False,13.536999999999999,"LINESTRING (-3.2516844 40.5939747, -3.2516741 40.5939143, -3.251635 40.5938612)",N-320a,,roundabout,,
357822841,Avenida de América,residential,True,False,25.439,"LINESTRING (-3.2516844 40.5939747, -3.2517953 40.5939149, -3.2519279 40.59384)",,2,,,50
78586445,Calle de Chile,residential,False,False,88.837,"LINESTRING (-3.2541392 40.5921372, -3.2532949 40.5916605)",,,,,
78586465,Avenida de América,residential,False,False,55.548,"LINESTRING (-3.2541392 40.5921372, -3.2537508 40.5925404)",,2,,,50
78586465,Avenida de América,residential,False,True,60.593,"LINESTRING (-3.2541392 40.5921372, -3.2545629 40.5916974)",,2,,,50
78586463,Calle Brasil,residential,False,True,93.196,"LINESTRING (-3.2520464 40.5928374, -3.2529272 40.5933425)",,,,,50
78586450,Calle del Salvador,residential,False,False,89.85,"LINESTRING (-3.2545629 40.5916974, -3.2537014 40.5912231)",,,,,
78586465,Avenida de América,residential,False,False,60.593,"LINESTRING (-3.2545629 40.5916974, -3.2541392 40.5921372)",,2,,,50
78586459,Camino de Valmores,residential,False,True,21.815,"LINESTRING (-3.2543697 40.5962365, -3.2545408 40.5960895)",,2,,,
78586459,Camino de Valmores,residential,False,False,65.045,"LINESTRING (-3.2543697 40.5962365, -3.2543179 40.5962665, -3.2537555 40.5965896)",,2,,,
78590069,Calle de Sigüenza,residential,True,False,168.027,"LINESTRING (-3.2543697 40.5962365, -3.2542933 40.596188, -3.2534473 40.5956441, -3.2531156 40.5954464, -3.2530359 40.5954363, -3.2529593 40.5954645, -3.2528673 40.5955152, -3.252802 40.5955512)",,,,,
78586465,Avenida de América,residential,False,True,44.095,"LINESTRING (-3.2519279 40.59384, -3.2520404 40.593798, -3.2523966 40.5936651)",,2,,,50
357824768,Avenida de América,residential,True,False,24.999000000000002,"LINESTRING (-3.2519279 40.59384, -3.2517737 40.5938386, -3.251635 40.5938612)",,2,,,50
189662816,Camino de Valmores,residential,True,False,62.173,"LINESTRING (-3.2492815 40.5988135, -3.2486447 40.5990943)",,,,,
78604934,Avenida de la Paz,residential,True,False,36.573,"LINESTRING (-3.2512901 40.594047, -3.2512195 40.5941683, -3.2511279 40.5942442, -3.2510171 40.5942846)",GU-105,,,,30
909102609,,tertiary,True,False,12.207,"LINESTRING (-3.2512901 40.594047, -3.251337 40.5940888, -3.2513996 40.5941162)",N-320a,,roundabout,,
78586462,,tertiary,True,False,26.939,"LINESTRING (-3.2546767 40.59607, -3.2546976 40.5960297, -3.2546831 40.5959812, -3.2546238 40.5959465, -3.2545596 40.5959478, -3.2545129 40.5959732)",N-320a,1,roundabout,,
78586458,Calle Colombia,residential,False,False,114.418,"LINESTRING (-3.2533505 40.5929393, -3.2522521 40.5923367)",,,,,
78586458,Calle Colombia,residential,False,True,90.365,"LINESTRING (-3.2533505 40.5929393, -3.2542105 40.593423)",,,,,
78586465,Avenida de América,residential,False,False,57.337,"LINESTRING (-3.2533505 40.5929393, -3.2529272 40.5933425)",,2,,,50
78586465,Avenida de América,residential,False,True,55.766,"LINESTRING (-3.2533505 40.5929393, -3.2537508 40.5925404)",,2,,,50
78581763,Carretera de Azuqueca - Alovera,tertiary,False,True,7.124,"LINESTRING (-3.251432 40.5936017, -3.2514633 40.5935422)",CM-1051,,,,
357824769,Carretera de Azuqueca - Alovera,tertiary,True,False,25.685,"LINESTRING (-3.251432 40.5936017, -3.251392 40.5937062, -3.2513788 40.5937643, -3.251364 40.5938265)",CM-1051,,,,
78590068,Calle Pastrana,residential,True,False,59.528999999999996,"LINESTRING (-3.2509393 40.5959118, -3.2511291 40.5960953, -3.2513254 40.5962937, -3.251379 40.596329)",,,,,
"[189662976, 189663042, 189662960]",,residential,False,False,52.076,"LINESTRING (-3.2509393 40.5959118, -3.2508252 40.5959733, -3.2507248 40.5960309, -3.250436 40.5961824)",,,,yes,
379034346,Calle de la Chopera,residential,True,False,150.783,"LINESTRING (-3.2523823 40.5951129, -3.2509393 40.5959118)",,,,,
78590067,,residential,False,True,60.257999999999996,"LINESTRING (-3.2523823 40.5951129, -3.2527445 40.5954911, -3.252802 40.5955512)",,,,,
78590069,Calle de Sigüenza,residential,True,False,171.853,"LINESTRING (-3.251379 40.596329, -3.2513207 40.5963619, -3.2511997 40.5964301, -3.2511445 40.5964754, -3.2511406 40.5965305, -3.2514354 40.5977003, -3.2514522 40.5977671)",,,,,
78586459,Camino de Valmores,residential,False,False,110.9,"LINESTRING (-3.2531696 40.596927, -3.2530911 40.5969713, -3.2529179 40.5970693, -3.2522772 40.5974267, -3.2521999 40.5974687, -3.2521108 40.5975172)",,2,,,
78586459,Camino de Valmores,residential,False,True,62.086000000000006,"LINESTRING (-3.2531696 40.596927, -3.2536994 40.5966218, -3.2537555 40.5965896)",,2,,,
78590070,Calle de Molina de Aragón,residential,True,False,147.08100000000002,"LINESTRING (-3.2531696 40.596927, -3.2531142 40.5968924, -3.2519282 40.5961492, -3.2518271 40.5960841)",,,,,
78590069,Calle de Sigüenza,residential,True,False,40.272,"LINESTRING (-3.252802 40.5955512, -3.2524149 40.5957628)",,,,,
78590067,,residential,False,False,60.257999999999996,"LINESTRING (-3.252802 40.5955512, -3.2527445 40.5954911, -3.2523823 40.5951129)",,,,,
78590069,Calle de Sigüenza,residential,True,False,7.453,"LINESTRING (-3.2518271 40.5960841, -3.2517555 40.5961233)",,,,,
78590069,Calle de Sigüenza,residential,True,False,39.162,"LINESTRING (-3.2517555 40.5961233, -3.251379 40.596329)",,,,,
78590058,Calle de Atienza,residential,True,False,157.871,"LINESTRING (-3.2517555 40.5961233, -3.2517832 40.596232, -3.2520972 40.5974637, -3.2521108 40.5975172)",,,,,
78590069,Calle de Sigüenza,residential,True,False,61.151,"LINESTRING (-3.2524149 40.5957628, -3.2518271 40.5960841)",,,,,
78590060,Calle de Brihuega,residential,True,False,145.832,"LINESTRING (-3.2524149 40.5957628, -3.2524691 40.5957964, -3.2536804 40.5965476, -3.2537555 40.5965896)",,,,,
357418522,Avenida Adolfo Suárez,tertiary,False,False,6.867,"LINESTRING (-3.2527059 40.5949166, -3.2527716 40.594953)",N-320a,,,,50
379034346,Calle de la Chopera,residential,True,False,34.971,"LINESTRING (-3.2527059 40.5949166, -3.2523823 40.5951129)",,,,,
357418522,Avenida Adolfo Suárez,tertiary,False,True,109.33,"LINESTRING (-3.2527059 40.5949166, -3.2525244 40.5947989, -3.2521648 40.5945849, -3.2517752 40.5943531, -3.2516931 40.5943042)",N-320a,,,,50
78586459,Camino de Valmores,residential,False,False,7.691,"LINESTRING (-3.2514522 40.5977671, -3.2513734 40.5978018)",,2,,,
78586459,Camino de Valmores,residential,False,True,62.503,"LINESTRING (-3.2514522 40.5977671, -3.2515807 40.597726, -3.2517838 40.5976669, -3.2519376 40.5976115, -3.2521108 40.5975172)",,2,,,
78586459,Camino de Valmores,residential,False,False,62.503,"LINESTRING (-3.2521108 40.5975172, -3.2519376 40.5976115, -3.2517838 40.5976669, -3.2515807 40.597726, -3.2514522 40.5977671)",,2,,,
78586459,Camino de Valmores,residential,False,True,110.89999999999999,"LINESTRING (-3.2521108 40.5975172, -3.2521999 40.5974687, -3.2522772 40.5974267, -3.2529179 40.5970693, -3.2530911 40.5969713, -3.2531696 40.596927)",,2,,,
78586459,Camino de Valmores,residential,False,False,62.086000000000006,"LINESTRING (-3.2537555 40.5965896, -3.2536994 40.5966218, -3.2531696 40.596927)",,2,,,
78586459,Camino de Valmores,residential,False,True,65.045,"LINESTRING (-3.2537555 40.5965896, -3.2543179 40.5962665, -3.2543697 40.5962365)",,2,,,
189663099,Calle Menorca,residential,False,False,70.652,"LINESTRING (-3.2448127 40.5961691, -3.2451744 40.5956935, -3.2452009 40.5956097)",,,,,
320109489,Calle Menorca,residential,True,False,232.55199999999996,"LINESTRING (-3.2448127 40.5961691, -3.2446392 40.596522, -3.2445696 40.5967566, -3.2445696 40.5969891, -3.2445934 40.597141, -3.2446143 40.5972453, -3.2446327 40.5972817, -3.2447277 40.5974701, -3.2447896 40.597534, -3.2449095 40.5976578, -3.2451002 40.5978158, -3.2453658 40.5980314)",,,,,
109928376,Calle de Manuel de Falla,residential,False,True,105.136,"LINESTRING (-3.2455325 40.5988794, -3.2463999 40.5995578)",,,,,
131119908,Calle de la Cañada Real,residential,False,True,55.173,"LINESTRING (-3.2455325 40.5988794, -3.24599 40.5985251)",,,,,
78591100,Calle de Mallorca,residential,True,False,59.487,"LINESTRING (-3.2434428 40.5958219, -3.2441111 40.5959913)",,,,,
78591095,Calle de Gran Canaria,residential,True,False,57.945,"LINESTRING (-3.2434428 40.5958219, -3.2433216 40.5960927, -3.2432182 40.5963143)",,,,,
78591095,Calle de Gran Canaria,residential,True,False,154.273,"LINESTRING (-3.2431173 40.5968639, -3.243169 40.597291, -3.24325 40.5975652, -3.2434383 40.5979109, -3.2436278 40.598178)",,,,,
95162982,Calle de Tenerife,residential,False,False,61.941,"LINESTRING (-3.2445905 40.5989886, -3.2451086 40.5985942)",,,,,
95162982,Calle de Tenerife,residential,False,True,128.987,"LINESTRING (-3.2445905 40.5989886, -3.2445313 40.5990336, -3.2434881 40.5997917)",,,,,
95162982,Calle de Tenerife,residential,False,False,58.726,"LINESTRING (-3.2451086 40.5985942, -3.2456122 40.5982299)",,,,,
95162982,Calle de Tenerife,residential,False,True,61.941,"LINESTRING (-3.2451086 40.5985942, -3.2445905 40.5989886)",,,,,
78591106,Calle de Ibiza,residential,True,False,328.74,"LINESTRING (-3.2451086 40.5985942, -3.2445037 40.5981323, -3.2442443 40.5978978, -3.24403 40.5976158, -3.2439405 40.5974441, -3.2438927 40.5973168, -3.2438405 40.597017, -3.2438497 40.596718, -3.2439279 40.5964157, -3.2441111 40.5959913)",,,,,
78591093,Calle de Lanzarote,residential,True,False,133.67,"LINESTRING (-3.2429656 40.599431, -3.2440974 40.5985904)",,,,,
78591099,Calle María de las Mercedes,residential,False,True,59.621,"LINESTRING (-3.2429656 40.599431, -3.2434881 40.5997917)",,,,,
78604923,Calle de la Florida,residential,False,True,188.582,"LINESTRING (-3.2456122 40.5982299, -3.2471854 40.597026)",,,,,
95162982,Calle de Tenerife,residential,False,True,58.726,"LINESTRING (-3.2456122 40.5982299, -3.2451086 40.5985942)",,,,,
320109490,Calle Menorca,residential,False,False,45.77,"LINESTRING (-3.2456122 40.5982299, -3.24599 40.5985251)",,,,,
320109490,Calle Menorca,residential,False,True,30.331,"LINESTRING (-3.2456122 40.5982299, -3.2453658 40.5980314)",,,,,
78591099,Calle María de las Mercedes,residential,False,False,59.621,"LINESTRING (-3.2434881 40.5997917, -3.2429656 40.599431)",,,,,
95162982,Calle de Tenerife,residential,False,False,128.987,"LINESTRING (-3.2434881 40.5997917, -3.2445313 40.5990336, -3.2445905 40.5989886)",,,,,
78591095,Calle de Gran Canaria,residential,True,False,61.724000000000004,"LINESTRING (-3.2432182 40.5963143, -3.2431575 40.5965943, -3.2431173 40.5968639)",,,,,
78591100,Calle de Mallorca,residential,True,False,62.45,"LINESTRING (-3.2441111 40.5959913, -3.2448127 40.5961691)",,,,,
78591106,Calle de Ibiza,residential,True,False,67.741,"LINESTRING (-3.2441111 40.5959913, -3.2443754 40.5954161)",,,,,
109928376,Calle de Manuel de Falla,residential,False,False,105.136,"LINESTRING (-3.2463999 40.5995578, -3.2455325 40.5988794)",,,,,
109928376,Calle de Manuel de Falla,residential,False,True,36.347,"LINESTRING (-3.2463999 40.5995578, -3.2467013 40.5997912)",,,,,
78591091,Calle de la Palma,residential,True,False,59.373,"LINESTRING (-3.2436278 40.598178, -3.2431204 40.5985477)",,,,,
78591095,Calle de Gran Canaria,residential,True,False,60.650000000000006,"LINESTRING (-3.2436278 40.598178, -3.2438709 40.5984045, -3.2440974 40.5985904)",,,,,
82236241,Calle de San Diego,residential,False,True,57.155,"LINESTRING (-3.24599 40.5985251, -3.2464637 40.5988923)",,,,,
131119908,Calle de la Cañada Real,residential,False,False,55.173,"LINESTRING (-3.24599 40.5985251, -3.2455325 40.5988794)",,,,,
131119908,Calle de la Cañada Real,residential,False,True,36.557,"LINESTRING (-3.24599 40.5985251, -3.2462932 40.5982904)",,,,,
320109490,Calle Menorca,residential,False,True,45.77,"LINESTRING (-3.24599 40.5985251, -3.2456122 40.5982299)",,,,,
495936517,Calle de la Soledad,residential,False,False,187.684,"LINESTRING (-3.2469072 40.5968152, -3.2453658 40.5980314)",,,,,
320124541,Avenida de la Diputación,residential,False,False,33.237,"LINESTRING (-3.2469072 40.5968152, -3.24698 40.5968602, -3.2470509 40.5969174, -3.2471854 40.597026)",,,,,
320125112,Calle de la Soledad,residential,False,True,113.049,"LINESTRING (-3.2469072 40.5968152, -3.2473033 40.5964873, -3.2477855 40.5960482)",,,,,
78591095,Calle de Gran Canaria,residential,True,False,60.776,"LINESTRING (-3.2440974 40.5985904, -3.2445905 40.5989886)",,,,,
78604945,Calle del Molino,residential,False,True,18.685,"LINESTRING (-3.2477226 40.5951639, -3.2476101 40.5950192)",,,,,
78604922,Calle de la Educación,living_street,False,False,111.432,"LINESTRING (-3.2488913 40.5944011, -3.2493254 40.594795, -3.2497313 40.595174)",,,,,
78604946,Calle del Arcipreste de Hita,residential,True,False,37.264,"LINESTRING (-3.2488913 40.5944011, -3.2487165 40.5945233, -3.2485579 40.5946204)",,,,,
78604945,Calle del Molino,residential,False,False,18.685,"LINESTRING (-3.2476101 40.5950192, -3.2477226 40.5951639)",,,,,
78604945,Calle del Molino,residential,False,True,48.323,"LINESTRING (-3.2476101 40.5950192, -3.247487 40.5948324, -3.247334 40.5946389)",,,,,
467511595,Calle de Enmedio,residential,False,False,94.005,"LINESTRING (-3.2476101 40.5950192, -3.2475233 40.59508, -3.2473581 40.5951957, -3.2471048 40.5954081, -3.2468792 40.5955973, -3.2468409 40.5956294)",,,,,
78604940,Calle Cantarranas,residential,False,False,66.674,"LINESTRING (-3.2440583 40.5952201, -3.2441623 40.5951555, -3.2443341 40.5950814, -3.2447496 40.5949356)",,,,,
109928378,Avenida de los Príncipes de Asturias,tertiary,True,False,88.552,"LINESTRING (-3.2440583 40.5952201, -3.2438519 40.5951672, -3.2430647 40.5949652)",GU-105,,,,
109928383,,residential,True,False,12.826,"LINESTRING (-3.2440583 40.5952201, -3.2440328 40.5952782, -3.2440403 40.595332)",,,,,
467511567,Calle de San Sebastián,residential,False,False,166.755,"LINESTRING (-3.2465679 40.5910635, -3.2466268 40.5911281, -3.247492 40.5920778, -3.2475452 40.592341)",,,,,
78604932,Plaza Mayor,living_street,False,False,119.017,"LINESTRING (-3.2487316 40.5949437, -3.248408 40.595093, -3.2481298 40.5952872, -3.2480824 40.5953585, -3.2480836 40.5954082, -3.2481319 40.5955351, -3.2481619 40.595624, -3.248181 40.5956804, -3.2481887 40.5957644)",,,,,
78604939,,living_street,False,True,64.143,"LINESTRING (-3.2487316 40.5949437, -3.2487426 40.5949609, -3.2489515 40.595225, -3.2490081 40.5953234, -3.2491517 40.5954148)",,,,,
467511567,Calle de San Sebastián,residential,False,True,38.923,"LINESTRING (-3.2487316 40.5949437, -3.2486229 40.594774, -3.2485579 40.5946204)",,,,,
467511567,Calle de San Sebastián,residential,False,False,74.827,"LINESTRING (-3.2475452 40.592341, -3.247619 40.5930116)",,,,,
"[78604929, 189662795, 189662797]",Avenida de la Virgen del Carmen,residential,False,True,89.147,"LINESTRING (-3.2475452 40.592341, -3.2479458 40.5922192, -3.2481734 40.5921376, -3.2482742 40.5921193, -3.2484624 40.5920955, -3.2485403 40.5920908)",,,,yes,30
467511567,Calle de San Sebastián,residential,False,True,166.755,"LINESTRING (-3.2475452 40.592341, -3.247492 40.5920778, -3.2466268 40.5911281, -3.2465679 40.5910635)",,,,,
78604933,,tertiary,True,False,46.14,"LINESTRING (-3.248714 40.595703, -3.2485557 40.5957603, -3.2484277 40.5957771, -3.2482226 40.5957588, -3.2481887 40.5957644)",GU-105,,,,
131119909,,tertiary,False,True,48.916,"LINESTRING (-3.248714 40.595703, -3.248797 40.5956484, -3.2490402 40.5954883, -3.2491517 40.5954148)",GU-105,,,,
131119906,,tertiary,True,False,44.153,"LINESTRING (-3.2497313 40.595174, -3.2492589 40.5953443)",GU-105,,,,
78604922,Calle de la Educación,living_street,False,True,111.432,"LINESTRING (-3.2497313 40.595174, -3.2493254 40.594795, -3.2488913 40.5944011)",,,,,
78604947,,residential,False,False,28.328,"LINESTRING (-3.2476312 40.593122, -3.2475753 40.5933732)",,,,,
467511567,Calle de San Sebastián,residential,False,True,12.319,"LINESTRING (-3.2476312 40.593122, -3.247619 40.5930116)",,,,,
467511567,Calle de San Sebastián,residential,False,False,28.141999999999996,"LINESTRING (-3.2476312 40.593122, -3.2477195 40.5932769, -3.2477575 40.5933561)",,,,,
78604927,Calle de la Cañada Real,living_street,True,False,96.251,"LINESTRING (-3.2489185 40.5961822, -3.2489217 40.5961535, -3.2489683 40.5960933, -3.2493315 40.5957412, -3.2495933 40.5954908)",,,,,
78604937,Calle de San Ildefonso,residential,False,True,80.787,"LINESTRING (-3.2457064 40.5933607, -3.2451307 40.5927804)",,,,,
189677286,Calle Amapola,residential,False,False,34.064,"LINESTRING (-3.2457064 40.5933607, -3.2453913 40.593552)",,,,,
189677286,Calle Amapola,residential,False,True,34.428,"LINESTRING (-3.2457064 40.5933607, -3.2460229 40.5931655)",,,,,
78604937,Calle de San Ildefonso,residential,False,False,124.098,"LINESTRING (-3.2457064 40.5933607, -3.2465803 40.5942174, -3.2465943 40.594248)",,,,,
109928382,Avenida de los Príncipes de Asturias,tertiary,False,False,92.469,"LINESTRING (-3.2468409 40.5956294, -3.2468855 40.5956396, -3.2477855 40.5960482)",GU-105,,,,
109928382,Avenida de los Príncipes de Asturias,tertiary,False,True,32.131,"LINESTRING (-3.2468409 40.5956294, -3.246618 40.5955781, -3.2464704 40.5955758)",GU-105,,,,
467511595,Calle de Enmedio,residential,False,True,94.005,"LINESTRING (-3.2468409 40.5956294, -3.2468792 40.5955973, -3.2471048 40.5954081, -3.2473581 40.5951957, -3.2475233 40.59508, -3.2476101 40.5950192)",,,,,
131119906,,tertiary,True,False,46.592,"LINESTRING (-3.2502238 40.594985, -3.2497313 40.595174)",GU-105,,,,
357418543,,residential,False,True,15.894,"LINESTRING (-3.2502238 40.594985, -3.2503635 40.5948892)",GU-105,,,,30
78604923,Calle de la Florida,residential,False,False,188.582,"LINESTRING (-3.2471854 40.597026, -3.2456122 40.5982299)",,,,,
320124541,Avenida de la Diputación,residential,False,False,45.238,"LINESTRING (-3.2471854 40.597026, -3.2473789 40.5971822, -3.24754 40.5973307)",,,,,
320124541,Avenida de la Diputación,residential,False,True,33.237,"LINESTRING (-3.2471854 40.597026, -3.2470509 40.5969174, -3.24698 40.5968602, -3.2469072 40.5968152)",,,,,
131119907,Avenida de Américo Vespucio,residential,True,False,35.12,"LINESTRING (-3.2445351 40.5921837, -3.2448583 40.5919849)",,,,,
78604937,Calle de San Ildefonso,residential,False,False,83.256,"LINESTRING (-3.2445351 40.5921837, -3.2449166 40.5925646, -3.2451307 40.5927804)",,,,,
78604924,Plaza de la Comunidad,living_street,True,False,6.259,"LINESTRING (-3.2495933 40.5954908, -3.2496445 40.5954501)",,,,,20
131119905,Plaza de la Comunidad,tertiary,False,False,32.597,"LINESTRING (-3.2495933 40.5954908, -3.2492589 40.5953443)",GU-105,,,,
131119909,,tertiary,False,True,11.974,"LINESTRING (-3.2491517 40.5954148, -3.2492589 40.5953443)",GU-105,,,,
