osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction
186520199,False,2,CV-3870,Avenida de Ramón y Cajal,tertiary,50,False,67.291,"LINESTRING (-0.7230268 39.4685128, -0.7227015 39.4690634)",,
1161295859,False,,CV-3870,Avenida de Ramón y Cajal,tertiary,,True,38.347,"LINESTRING (-0.7230268 39.4685128, -0.7232098 39.4681982)",,
1161295858,False,2,CV-421,Carretera de Turís a Chiva,tertiary,50,True,45.62,"LINESTRING (-0.7230268 39.4685128, -0.7230192 39.4684831, -0.7230171 39.4684396, -0.7230242 39.4683871, -0.7230442 39.4683232, -0.723065 39.4682611, -0.7230904 39.4681937, -0.7231215 39.4681136)",,
186487176,False,2,CV-3850,Avenida del Doctor Corachán,tertiary,50,True,101.944,"LINESTRING (-0.7120257 39.4740656, -0.7132002 39.4739293)",,
186520189,False,2,CV-379,Avenida de la Estación,tertiary,50,False,82.674,"LINESTRING (-0.72279 39.4710424, -0.7218738 39.4708131)",,
1197758709,False,,CV-379,Avenida de la Estación,tertiary,50,False,63.08,"LINESTRING (-0.72279 39.4710424, -0.7227835 39.4713845, -0.7227819 39.4714685, -0.7227734 39.4716095)",,
122100159,False,2,CV-3870,Calle del Doctor Nácher,tertiary,50,False,52.723,"LINESTRING (-0.7122446 39.4703435, -0.7128581 39.4703206)",,
122100165,True,,,Calle Rafael Lacalle,residential,,False,93.465,"LINESTRING (-0.7128573 39.4702345, -0.7128083 39.4693948)",,
122100206,True,,,Calle Maestro Garcia,residential,,False,52.807,"LINESTRING (-0.7128573 39.4702345, -0.7122431 39.4702615)",,
150036316,True,2,CV-3850,Avenida del Doctor Corachán,tertiary,50,False,48.501,"LINESTRING (-0.7151084 39.4721884, -0.7153106 39.4717811)",,
150039376,False,,,Calle Enseñanza,residential,,True,26.246,"LINESTRING (-0.7151084 39.4721884, -0.7153907 39.4722791)",,
122100167,False,,,Calle Médico Marcial Bernat,residential,,False,41.916,"LINESTRING (-0.7144572 39.4696341, -0.7141511 39.4693404)",,
122100184,False,,,Calle Gila,residential,,False,89.983,"LINESTRING (-0.7144572 39.4696341, -0.7134099 39.4696691)",,
122100167,False,,,Calle Médico Marcial Bernat,residential,,True,45.614999999999995,"LINESTRING (-0.7144572 39.4696341, -0.7145913 39.4697462, -0.7146611 39.4697835, -0.7147301 39.4697815, -0.7148703 39.4698684)",,
122100184,False,,,Calle Gila,residential,,True,89.983,"LINESTRING (-0.7134099 39.4696691, -0.7144572 39.4696341)",,
122100201,True,,,Calle el Palleter,residential,,False,32.266,"LINESTRING (-0.7134099 39.4696691, -0.7134231 39.4699591)",,
