osmid,oneway,ref,highway,maxspeed,reversed,length,geometry
427836931,False,N-211,trunk,90,False,17.316,"LINESTRING (-1.0133099 40.8531183, -1.0134859 40.8530375)"
427836931,False,N-211,trunk,90,True,17.316,"LINESTRING (-1.0134859 40.8530375, -1.0133099 40.8531183)"
