osmid,oneway,name,highway,reversed,length,geometry,ref,junction,lanes,maxspeed
188412571,False,Avenida de la Virgen,residential,False,63.476,"LINESTRING (-3.6078442 39.2140149, -3.6071379 39.2141774)",,,,
188412571,False,Avenida de la Virgen,residential,True,135.49,"LINESTRING (-3.6078442 39.2140149, -3.6080207 39.2140001, -3.6086483 39.2139938, -3.6094154 39.2140127)",,,,
188412526,False,Callejón de las Tejeras,residential,False,116.023,"LINESTRING (-3.6064632 39.2143189, -3.6069751 39.215284)",,,,
188412571,False,Avenida de la Virgen,residential,True,3.704,"LINESTRING (-3.6064632 39.2143189, -3.6065047 39.2143102)",,,,
188412571,False,Avenida de la Virgen,residential,False,55.363,"LINESTRING (-3.6064632 39.2143189, -3.6061818 39.2143862, -3.6058653 39.2144985)",,,,
173870236,False,Calle de Mira del Río,residential,False,59.666,"LINESTRING (-3.6069751 39.215284, -3.6063433 39.2155038)",,,,
173870236,False,Calle de Mira del Río,residential,True,75.517,"LINESTRING (-3.6069751 39.215284, -3.6078214 39.2151071)",,,,
188412526,False,Callejón de las Tejeras,residential,True,116.023,"LINESTRING (-3.6069751 39.215284, -3.6064632 39.2143189)",,,,
173870236,False,Calle de Mira del Río,residential,False,75.517,"LINESTRING (-3.6078214 39.2151071, -3.6069751 39.215284)",,,,
566318905,True,Calle de la Soledad,residential,False,121.46600000000001,"LINESTRING (-3.6078214 39.2151071, -3.6078222 39.215008, -3.6078275 39.2145778, -3.6078442 39.2140149)",,,,
173870236,False,Calle de Mira del Río,residential,False,41.532,"LINESTRING (-3.6063433 39.2155038, -3.6059221 39.2156855)",,,,
173870236,False,Calle de Mira del Río,residential,True,59.666,"LINESTRING (-3.6063433 39.2155038, -3.6069751 39.215284)",,,,
188338055,False,Calle de San Francisco de Asís,residential,False,95.224,"LINESTRING (-3.6063433 39.2155038, -3.6069691 39.2162097)",,,,
188338055,False,Calle de San Francisco de Asís,residential,True,119.432,"LINESTRING (-3.6063433 39.2155038, -3.6063306 39.215417, -3.6058653 39.2144985)",,,,
188338055,False,Calle de San Francisco de Asís,residential,True,95.224,"LINESTRING (-3.6069691 39.2162097, -3.6063433 39.2155038)",,,,
188338056,False,Calle del Charcazo,residential,False,5.052,"LINESTRING (-3.6069691 39.2162097, -3.6069325 39.2162452)",,,,
188338056,False,Calle del Charcazo,residential,True,110.31800000000001,"LINESTRING (-3.6069691 39.2162097, -3.607612 39.2157462, -3.6077998 39.2156216, -3.6079128 39.2155393)",,,,
188338046,False,Calle Jijonés,residential,False,184.49,"LINESTRING (-3.606203 39.2168356, -3.6060295 39.2184893)",,,,
188338056,False,Calle del Charcazo,residential,True,91.254,"LINESTRING (-3.606203 39.2168356, -3.60646 39.2165825, -3.6068165 39.2163456, -3.6069325 39.2162452)",,,,
191322687,False,Calle Grande,tertiary,True,36.558,"LINESTRING (-3.606203 39.2168356, -3.6061091 39.216733, -3.6059243 39.2165891)",CR-201,,,
"[191322690, 275948431]",True,"['Plaza de la Constitución', 'Calle de la Concepción']",tertiary,False,162.25300000000001,"LINESTRING (-3.606203 39.2168356, -3.6063433 39.2171988, -3.6066856 39.2177813, -3.6071079 39.2176581, -3.6072181 39.2176283)",CR-201,,,
86301815,True,Calle de los Paradores,residential,False,9.393,"LINESTRING (-3.6065814 39.2184787, -3.60669 39.2184712)",,,,
188338084,False,Calle de los Paradores,residential,False,47.561,"LINESTRING (-3.6065814 39.2184787, -3.606467 39.2184821, -3.6060295 39.2184893)",,,,
275948434,False,Calle de la Iglesia,tertiary,True,25.264,"LINESTRING (-3.6074202 39.2185367, -3.6074186 39.2183095)",,,,
275948434,False,Calle de la Iglesia,tertiary,False,79.289,"LINESTRING (-3.6074202 39.2185367, -3.6074531 39.2188827, -3.6075177 39.2190783, -3.6076283 39.2192184)",,,,
191322001,True,Calle de la Iglesia,tertiary,False,45.305,"LINESTRING (-3.6076283 39.2192184, -3.6075684 39.2192733, -3.6075178 39.2193485, -3.6074795 39.219436, -3.6074811 39.2195148, -3.6074999 39.219593)",CM-4120,,,
275948434,False,Calle de la Iglesia,tertiary,True,79.289,"LINESTRING (-3.6076283 39.2192184, -3.6075177 39.2190783, -3.6074531 39.2188827, -3.6074202 39.2185367)",,,,
191322003,False,Calle de Cervantes,tertiary,False,35.84,"LINESTRING (-3.607982 39.2209319, -3.6078938 39.2209611, -3.6076279 39.2210992)",CM-4120,,,
191322020,False,Calle de Serafín Romeu,residential,True,89.379,"LINESTRING (-3.607982 39.2209319, -3.6081175 39.2210216, -3.6087838 39.221442)",,,,
191322688,False,Avenida del Carmen,tertiary,True,135.517,"LINESTRING (-3.607982 39.2209319, -3.6080708 39.2209113, -3.6081633 39.2208802, -3.6087898 39.2206419, -3.6094007 39.2204076)",CM-4120,,,
82508443,True,Calle Empedrada,residential,False,125.272,"LINESTRING (-3.6084634 39.2195414, -3.6084471 39.2191947, -3.6084189 39.2186954, -3.6084379 39.2184159)",,,,
"[835336832, 556240501]",True,"['Avenida de Cristo Rey', 'Calle del Tirante']",tertiary,False,60.477999999999994,"LINESTRING (-3.6084634 39.2195414, -3.6083695 39.2195615, -3.6082759 39.219554, -3.6082057 39.2195303, -3.6080644 39.2193148, -3.6079939 39.2192377)",CM-4120,,,
86301863,False,Calle de los Molinos,residential,True,68.421,"LINESTRING (-3.6059243 39.2165891, -3.6054456 39.2167928, -3.60522 39.2168727)",,,,
191322687,False,Calle Grande,tertiary,False,36.558,"LINESTRING (-3.6059243 39.2165891, -3.6061091 39.216733, -3.606203 39.2168356)",CR-201,,,
191322687,False,Calle Grande,tertiary,True,166.329,"LINESTRING (-3.6059243 39.2165891, -3.6053593 39.2163005, -3.604297 39.2157843)",CR-201,,,
86301862,False,Calle de Almería,residential,False,42.891,"LINESTRING (-3.6035113 39.2217565, -3.6040092 39.2217548)",,,,
86301862,False,Calle de Almería,residential,True,59.732,"LINESTRING (-3.6035113 39.2217565, -3.6028183 39.2217381)",,,,
188412593,False,Avenida del Caz,residential,True,61.335,"LINESTRING (-3.6035113 39.2217565, -3.603481 39.2223076)",,,,
228891053,False,Avenida del Caz,residential,False,100.232,"LINESTRING (-3.6035113 39.2217565, -3.6033556 39.2208632)",,,,
86301793,False,Calle Dorada,residential,True,105.68299999999999,"LINESTRING (-3.6064306 39.2202517, -3.6060886 39.220316, -3.6058964 39.2203304, -3.6054743 39.2203334, -3.6052148 39.2203407)",,,,
275948430,False,Calle Emilio Nieto,residential,False,67.45400000000001,"LINESTRING (-3.6064306 39.2202517, -3.6066452 39.2206184, -3.6067086 39.2208164)",,,,
275948430,False,Calle Emilio Nieto,residential,True,73.268,"LINESTRING (-3.6064306 39.2202517, -3.606299 39.2200223, -3.6062182 39.2198186, -3.6062114 39.2196239)",,,,
86301863,False,Calle de los Molinos,residential,False,73.136,"LINESTRING (-3.6025767 39.2176875, -3.6033832 39.2174821)",,,,
86301863,False,Calle de los Molinos,residential,True,60.08,"LINESTRING (-3.6025767 39.2176875, -3.6019025 39.2178257)",,,,
835336828,False,Avenida del Caz,residential,False,101.853,"LINESTRING (-3.6025767 39.2176875, -3.6023661 39.2175699, -3.6020793 39.2174409, -3.6016873 39.2172647, -3.6015743 39.2172035)",,,,
835336828,False,Avenida del Caz,residential,True,61.06400000000001,"LINESTRING (-3.6025767 39.2176875, -3.6026891 39.2177976, -3.602785 39.2179299, -3.6028537 39.2180554, -3.6028969 39.2181714)",,,,
