osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,access
"[78361833, 1202546139]",PO-352,Rúa Manuel Álvarez,"['residential', 'living_street']",False,False,225.482,"LINESTRING (-8.871157 41.8999719, -8.8709794 41.9002253, -8.870537 41.9009061, -8.8700498 41.9016799, -8.8699747 41.9017986)",2,10,,
473673160,,Rúa Calvario,residential,True,False,61.82300000000001,"LINESTRING (-8.8749592 41.9016976, -8.8751036 41.9018508, -8.8753592 41.9021668)",,,,
78361797,,Rúa da Guía,residential,False,False,15.084,"LINESTRING (-8.8762897 41.9050069, -8.8762271 41.9048795)",,,,
647890961,,4ª Travesía Solanas,residential,False,False,76.225,"LINESTRING (-8.8762897 41.9050069, -8.8765281 41.9049449, -8.8767268 41.9049127, -8.8768105 41.9049088, -8.8769125 41.9049151, -8.8769844 41.9049444, -8.8770819 41.9050718)",,,,
997479909,,Praza da Guía,residential,False,True,43.843,"LINESTRING (-8.8762897 41.9050069, -8.8763361 41.9051106, -8.8763904 41.9052755, -8.8764232 41.9053881)",,,,
817959357,,8ª Transversal Solanas,residential,False,True,64.902,"LINESTRING (-8.8783737 41.9032275, -8.8781596 41.903789)",,,,
78361725,,Rúa O Rosal,residential,False,False,45.26,"LINESTRING (-8.8783737 41.9032275, -8.878555 41.9033603, -8.878688 41.9035542)",,,,
78361725,,Rúa O Rosal,residential,False,True,54.283,"LINESTRING (-8.8783737 41.9032275, -8.8782537 41.9031834, -8.8778352 41.9029511)",,,,
203760900,,Rúa de Muño de Abaixo,residential,False,True,28.127000000000002,"LINESTRING (-8.8783737 41.9032275, -8.8784279 41.9031149, -8.8785639 41.9030281)",1,50,,
78361811,,Rúa Mariano Ordóñez,residential,True,False,25.138,"LINESTRING (-8.8694329 41.9043462, -8.8692622 41.9041592)",,,,
78361821,PO-353,Avenida República Dominicana,unclassified,False,True,6.45,"LINESTRING (-8.8694329 41.9043462, -8.8694992 41.9043157)",2,,,
78361821,PO-353,Avenida República Dominicana,unclassified,False,False,69.132,"LINESTRING (-8.8694329 41.9043462, -8.8693128 41.9044149, -8.8691322 41.9045273, -8.8689338 41.9046725, -8.8688237 41.9047691)",2,,,
78361826,,Rúa Ireira,residential,True,False,41.288000000000004,"LINESTRING (-8.8731784 41.9006838, -8.8732079 41.9003656, -8.8732133 41.9003134)",,,,
254170109,,Rúa do Tío Binito,residential,False,False,42.519,"LINESTRING (-8.8731784 41.9006838, -8.8732661 41.9005889, -8.8735095 41.9003925)",,,,
78361795,,Rúa do Porto,residential,True,False,31.896000000000004,"LINESTRING (-8.8760174 41.8979617, -8.8759852 41.8979698, -8.8759574 41.8979842, -8.8759362 41.8980039, -8.8759233 41.8980273, -8.8759198 41.8980524, -8.8759265 41.8980787, -8.8759435 41.8981023, -8.8759691 41.898121, -8.8760011 41.8981332, -8.8760366 41.8981378, -8.8760722 41.8981343)",,,roundabout,
78456241,EP-3401,Avenida de Fernández Albor,residential,False,False,29.305999999999997,"LINESTRING (-8.8760174 41.8979617, -8.876038 41.8978978, -8.8761228 41.8977103)",,,,
78361807,,Rúa Brasilino Álvarez Sobrino,residential,True,False,36.609,"LINESTRING (-8.87188 41.9007931, -8.8721174 41.9010709)",1,,,
78361828,,Rúa Enrique María Sesto,residential,True,False,57.531,"LINESTRING (-8.87188 41.9007931, -8.8715117 41.9003543)",1,,,
78361783,EP-3401,Rúa Concepción Arenal,living_street,False,True,126.64699999999999,"LINESTRING (-8.87188 41.9007931, -8.8721887 41.9005706, -8.8724806 41.9004281, -8.8727277 41.9003665, -8.8730557 41.9003285, -8.8732133 41.9003134)",,10,,
78361779,,Rúa Vicente Sobrino,residential,True,False,62.288999999999994,"LINESTRING (-8.8716332 41.9021995, -8.8714051 41.902266, -8.8712016 41.9023813, -8.8710488 41.9024799, -8.871015 41.902507)",,,,
"[827871473, 78361835]",EP-3401,"['Rúa Concepción Arenal', 'Rúa Pacífico Rodríguez']","['residential', 'living_street']",True,False,186.173,"LINESTRING (-8.8716332 41.9021995, -8.8712172 41.9012385, -8.87188 41.9007931)",1,10,,
"[78361754, 253921619]",,Praza de San Benito,residential,False,True,93.72200000000001,"LINESTRING (-8.873025 41.899641, -8.8727922 41.8997964, -8.8731074 41.9001194, -8.8731726 41.9002056, -8.8732133 41.9003134)",,,,
78361783,EP-3401,Rúa Concepción Arenal,living_street,False,False,56.093,"LINESTRING (-8.8738693 41.9002568, -8.8738178 41.9002903, -8.8737774 41.9003047, -8.8736405 41.9003125, -8.8733911 41.9003158, -8.8732133 41.9003134)",,10,,
78361783,EP-3401,Rúa Concepción Arenal,living_street,False,True,47.557,"LINESTRING (-8.8738693 41.9002568, -8.8739217 41.9001827, -8.8739322 41.9001315, -8.8739355 41.9000912, -8.8739335 41.9000443, -8.8738959 41.8999111, -8.8738625 41.899847)",,10,,
78361838,,Rúa Oliva,residential,False,False,62.62,"LINESTRING (-8.8778219 41.902326, -8.8771383 41.9020846)",,,,
203760553,,,residential,False,False,40.521,"LINESTRING (-8.8778219 41.902326, -8.8776607 41.9019819)",,,,
78361838,,Rúa Oliva,residential,False,True,37.115,"LINESTRING (-8.8778219 41.902326, -8.878038 41.9024317, -8.8781214 41.9024866, -8.8781545 41.9025396)",,,,
"[203774428, 203810783]",,"['Rúa San Marcos', 'Rúa Muro']",residential,False,"[False, True]",129.079,"LINESTRING (-8.8739035 41.9010739, -8.8739349 41.9010373, -8.8739831 41.9010156, -8.8740399 41.9009901, -8.8741049 41.9009484, -8.87414 41.9009051, -8.8741557 41.9008628, -8.8741666 41.9006375, -8.8744147 41.9006758, -8.8744901 41.9006813, -8.8745498 41.9007337, -8.8745869 41.9007668, -8.8746005 41.900797, -8.8746083 41.9008205, -8.8746079 41.9008496, -8.8746201 41.9008791, -8.874656 41.9009125, -8.8747294 41.9009589, -8.8747952 41.9009841)",,,,
78361802,,Rúa Ramón Sobrino,residential,True,False,37.559,"LINESTRING (-8.8701275 41.9033445, -8.8702607 41.9036674)",,,,
78361778,,Rúa da Coruña,residential,False,True,60.383,"LINESTRING (-8.8691274 41.9011716, -8.8685553 41.9015086)",2,,,
"[1202546140, 78361837]",,Rúa Ourense,residential,False,False,99.623,"LINESTRING (-8.8691274 41.9011716, -8.8695512 41.9015225, -8.8698407 41.9017493, -8.8699747 41.9017986)",2,,,
203814460,,Rúa de Tui,residential,False,False,304.526,"LINESTRING (-8.8691274 41.9011716, -8.8691719 41.9011335, -8.8700143 41.9004138, -8.8706302 41.8997975, -8.8708703 41.8996594, -8.8713288 41.8995483, -8.8716381 41.8994969, -8.8717991 41.8995784)",,,,
78361835,,Rúa Pacífico Rodríguez,residential,True,False,5.446,"LINESTRING (-8.8717549 41.9025204, -8.8717513 41.9024715)",,,,
183768565,PO-552,Rúa Galicia,primary,False,False,61.253,"LINESTRING (-8.8717549 41.9025204, -8.871015 41.902507)",2,,,
183768565,PO-552,Rúa Galicia,primary,False,True,8.286,"LINESTRING (-8.8717549 41.9025204, -8.8718548 41.9025254)",2,,,
420911317,PO-552,Rúa Galicia,primary,False,True,43.68,"LINESTRING (-8.8683668 41.9030702, -8.868593 41.9029745, -8.8686973 41.9029368, -8.8688373 41.9028934)",2,,,
"[78361754, 253921619]",,Praza de San Benito,residential,False,False,93.72200000000001,"LINESTRING (-8.8732133 41.9003134, -8.8731726 41.9002056, -8.8731074 41.9001194, -8.8727922 41.8997964, -8.873025 41.899641)",,,,
78361783,EP-3401,Rúa Concepción Arenal,living_street,False,False,126.64699999999999,"LINESTRING (-8.8732133 41.9003134, -8.8730557 41.9003285, -8.8727277 41.9003665, -8.8724806 41.9004281, -8.8721887 41.9005706, -8.87188 41.9007931)",,10,,
78361783,EP-3401,Rúa Concepción Arenal,living_street,False,True,56.092999999999996,"LINESTRING (-8.8732133 41.9003134, -8.8733911 41.9003158, -8.8736405 41.9003125, -8.8737774 41.9003047, -8.8738178 41.9002903, -8.8738693 41.9002568)",,10,,
78361725,,Rúa O Rosal,residential,False,False,15.411,"LINESTRING (-8.8776896 41.9028647, -8.8778352 41.9029511)",,,,
78361725,,Rúa O Rosal,residential,False,True,32.002,"LINESTRING (-8.8776896 41.9028647, -8.8773078 41.9028191)",,,,
78361753,,Rúa da Fontiña,residential,False,False,52.866,"LINESTRING (-8.8776896 41.9028647, -8.8780508 41.9025983, -8.8781545 41.9025396)",,,,
78361797,,Rúa da Guía,residential,False,True,53.193999999999996,"LINESTRING (-8.8754772 41.9040968, -8.87555 41.9041475, -8.8757347 41.9042629, -8.8759063 41.9043938, -8.875939 41.9044278)",,,,
472970521,,Rúa San Bernardo,residential,True,False,75.426,"LINESTRING (-8.8754772 41.9040968, -8.8754939 41.9041912, -8.8755481 41.9043827, -8.8756467 41.9047631)",,,,
997479910,,Rúa San Bernardo,residential,False,False,28.716,"LINESTRING (-8.8754772 41.9040968, -8.8754497 41.9040757, -8.8754216 41.9040368, -8.8754092 41.9039995, -8.8753814 41.9039221, -8.8753684 41.9038862, -8.8753558 41.9038588)",,,,
78361753,,Rúa da Fontiña,residential,False,True,43.617,"LINESTRING (-8.8786749 41.9019827, -8.8783902 41.9023128)",,,,
168511116,,,residential,False,True,183.941,"LINESTRING (-8.8786749 41.9019827, -8.8795361 41.9022944, -8.8796274 41.9023579, -8.8797341 41.90246, -8.8798654 41.9028038, -8.8798494 41.9031653)",,,,
168511124,,Rúa Mazaracos,residential,False,False,86.415,"LINESTRING (-8.8786749 41.9019827, -8.8785271 41.9019143, -8.8783673 41.9018654, -8.8781098 41.9018265, -8.8780505 41.9018077, -8.87771 41.9016997)",,,,
78361779,,Rúa Vicente Sobrino,residential,True,False,101.142,"LINESTRING (-8.872695 41.9017987, -8.872307 41.9020544, -8.8721953 41.9020957, -8.8716332 41.9021995)",,,,
78361839,,Rúa Joaquín Alonso,residential,True,False,72.764,"LINESTRING (-8.872695 41.9017987, -8.8728773 41.901681, -8.87319 41.9013982, -8.8732265 41.9013541, -8.8732609 41.9013035)",,,,
78361725,,Rúa O Rosal,residential,False,False,32.002,"LINESTRING (-8.8773078 41.9028191, -8.8776896 41.9028647)",,,,
78361725,,Rúa O Rosal,residential,False,True,57.494,"LINESTRING (-8.8773078 41.9028191, -8.8772534 41.9028064, -8.8771982 41.9027935, -8.8771129 41.9027747, -8.8770774 41.9027569, -8.8770668 41.9027516, -8.876826 41.9026387, -8.8766989 41.9025784)",,,,
203760549,,Rúa da Laxe Grande,residential,False,False,40.304,"LINESTRING (-8.8773078 41.9028191, -8.8772068 41.9029436, -8.8771097 41.9030036, -8.8769573 41.9030514)",,,,
977795662,,Rúa da Baixada á Praia,tertiary,False,False,31.123,"LINESTRING (-8.8763973 41.9056803, -8.8762683 41.905597, -8.8761414 41.9054769)",,,,
997479909,,Praza da Guía,residential,False,False,33.294,"LINESTRING (-8.8763973 41.9056803, -8.876414 41.9056607, -8.8764355 41.9056238, -8.8764355 41.9055949, -8.8764288 41.905542, -8.8764232 41.9053881)",,,,
"[78361827, 78361805]",,"['Rúa Domínguez Fontela', 'Praza Avelino Vicente']","['living_street', 'residential']",True,False,98.79299999999999,"LINESTRING (-8.8699747 41.9017986, -8.8702056 41.9019031, -8.8706493 41.9025059)",1,10,,
"[78361833, 1202546139]",PO-352,Rúa Manuel Álvarez,"['living_street', 'residential']",False,True,225.482,"LINESTRING (-8.8699747 41.9017986, -8.8700498 41.9016799, -8.870537 41.9009061, -8.8709794 41.9002253, -8.871157 41.8999719)",2,10,,
"[1202546140, 78361837]",,Rúa Ourense,residential,False,True,99.623,"LINESTRING (-8.8699747 41.9017986, -8.8698407 41.9017493, -8.8695512 41.9015225, -8.8691274 41.9011716)",2,,,
"[78361808, 78361806]",PO-352,"['Rúa Concepción Arenal', 'Rúa Tomiño']","['living_street', 'residential']",True,False,152.983,"LINESTRING (-8.8688373 41.9028934, -8.8688567 41.9028373, -8.868969 41.902758, -8.8695582 41.9023488, -8.8690123 41.9019034)",1,10,,
292815497,PO-552,Rúa Galicia,primary,False,True,83.444,"LINESTRING (-8.8688373 41.9028934, -8.8691271 41.9028263, -8.8694671 41.9027412, -8.8698012 41.9026741)",2,,,
420911317,PO-552,Rúa Galicia,primary,False,False,43.68,"LINESTRING (-8.8688373 41.9028934, -8.8686973 41.9029368, -8.868593 41.9029745, -8.8683668 41.9030702)",2,,,
78361799,,Rúa Julián López,residential,True,False,97.793,"LINESTRING (-8.8721174 41.9010709, -8.8731784 41.9006838)",,,,
78361807,,Rúa Brasilino Álvarez Sobrino,residential,True,False,93.993,"LINESTRING (-8.8721174 41.9010709, -8.872167 41.9011357, -8.872695 41.9017987)",1,,,
78361838,,Rúa Oliva,residential,False,True,64.02,"LINESTRING (-8.8781545 41.9025396, -8.8785639 41.9030281)",,,,
78361753,,Rúa da Fontiña,residential,False,False,32.474000000000004,"LINESTRING (-8.8781545 41.9025396, -8.8782513 41.902488, -8.8783902 41.9023128)",,,,
78361753,,Rúa da Fontiña,residential,False,True,52.866,"LINESTRING (-8.8781545 41.9025396, -8.8780508 41.9025983, -8.8776896 41.9028647)",,,,
78361838,,Rúa Oliva,residential,False,False,37.114999999999995,"LINESTRING (-8.8781545 41.9025396, -8.8781214 41.9024866, -8.878038 41.9024317, -8.8778219 41.902326)",,,,
78361838,,Rúa Oliva,residential,False,False,64.02,"LINESTRING (-8.8785639 41.9030281, -8.8781545 41.9025396)",,,,
203760900,,Rúa de Muño de Abaixo,residential,False,False,28.127000000000002,"LINESTRING (-8.8785639 41.9030281, -8.8784279 41.9031149, -8.8783737 41.9032275)",1,50,,
203760900,,Rúa de Muño de Abaixo,residential,False,True,84.53299999999999,"LINESTRING (-8.8785639 41.9030281, -8.8787221 41.9029593, -8.8788499 41.9029154, -8.8789201 41.9029077, -8.8789827 41.9029155, -8.8790456 41.902941, -8.8793399 41.9031096, -8.8794491 41.9031466)",1,50,,
78361792,,Rúa Lugo,residential,True,False,108.75,"LINESTRING (-8.8690663 41.9039213, -8.8701275 41.9033445)",,,,
78361811,,Rúa Mariano Ordóñez,residential,True,False,110.943,"LINESTRING (-8.8690663 41.9039213, -8.868626 41.9033859, -8.8683985 41.903112, -8.8683668 41.9030702)",,,,
78361838,,Rúa Oliva,residential,False,True,22.227,"LINESTRING (-8.8746861 41.9014388, -8.8747636 41.9013894, -8.8748901 41.9013088)",,,,
78361802,,Rúa Ramón Sobrino,residential,True,False,64.521,"LINESTRING (-8.8698012 41.9026741, -8.8698358 41.9027564, -8.8700698 41.9032187)",,,,
292815497,PO-552,Rúa Galicia,primary,False,False,83.444,"LINESTRING (-8.8698012 41.9026741, -8.8694671 41.9027412, -8.8691271 41.9028263, -8.8688373 41.9028934)",2,,,
292815497,PO-552,Rúa Galicia,primary,False,True,72.66000000000001,"LINESTRING (-8.8698012 41.9026741, -8.8699036 41.9026531, -8.8705833 41.9025145, -8.8706493 41.9025059)",2,,,
420911318,PO-552,Rúa Puerto Rico,primary,False,False,53.48800000000001,"LINESTRING (-8.8738074 41.9028428, -8.8736594 41.9027611, -8.8734542 41.9026414, -8.8733988 41.902619, -8.8733179 41.9025986, -8.8732661 41.9025908)",,,,
420911318,PO-552,Rúa Puerto Rico,primary,False,True,29.326,"LINESTRING (-8.8738074 41.9028428, -8.8739167 41.9029042, -8.874078 41.9030127)",,,,
78361725,,Rúa O Rosal,residential,False,False,93.09400000000001,"LINESTRING (-8.8753592 41.9021668, -8.8755815 41.9020921, -8.8756673 41.9020834, -8.8757649 41.9021143, -8.8760594 41.902348, -8.8762837 41.9024426)",,,,
78361834,,Rúa Manuel Rodríguez Sinde,residential,True,False,106.267,"LINESTRING (-8.8753592 41.9021668, -8.8747985 41.9022386, -8.8746814 41.9022645, -8.8746096 41.9023049, -8.8742266 41.9025475)",,,,
78361821,PO-353,Avenida República Dominicana,unclassified,False,False,84.74600000000001,"LINESTRING (-8.8703845 41.9039328, -8.8698431 41.9041654, -8.8696769 41.9042346, -8.8694992 41.9043157)",2,,,
78361821,PO-353,Avenida República Dominicana,unclassified,False,True,62.774,"LINESTRING (-8.8703845 41.9039328, -8.870712 41.9038105, -8.8708759 41.9037555, -8.8709687 41.903732, -8.8710802 41.9037133)",2,,,
817732408,,,residential,False,True,38.759,"LINESTRING (-8.8794491 41.9031466, -8.8793719 41.9034904)",,,,
203760900,,Rúa de Muño de Abaixo,residential,False,False,84.53299999999999,"LINESTRING (-8.8794491 41.9031466, -8.8793399 41.9031096, -8.8790456 41.902941, -8.8789827 41.9029155, -8.8789201 41.9029077, -8.8788499 41.9029154, -8.8787221 41.9029593, -8.8785639 41.9030281)",1,50,,
203760900,,Rúa de Muño de Abaixo,residential,False,True,33.452,"LINESTRING (-8.8794491 41.9031466, -8.8796073 41.9031723, -8.8798494 41.9031653)",1,50,,
203625274,PO-552,Rúa Puerto Rico,primary,False,False,133.82899999999998,"LINESTRING (-8.8754 41.9046754, -8.8754082 41.9046257, -8.8754216 41.9045448, -8.8754243 41.904466, -8.8754197 41.9043708, -8.8754106 41.9042984, -8.8753982 41.9042458, -8.8753636 41.9041607, -8.8753287 41.9040859, -8.8752966 41.9040179, -8.8752088 41.903872, -8.8751117 41.9037503, -8.8750152 41.9036362, -8.874938 41.9035601)",,,,
977795661,,Rúa da Baixada á Praia,tertiary,False,False,24.636000000000003,"LINESTRING (-8.8754 41.9046754, -8.875458 41.9047157, -8.8755029 41.9047552, -8.875568 41.9048548)",,,,
78361778,,Rúa da Coruña,residential,False,False,60.383,"LINESTRING (-8.8685553 41.9015086, -8.8691274 41.9011716)",2,,,
78456224,,Rúa José Manuel Andreíni,residential,True,False,44.825,"LINESTRING (-8.8732661 41.9025908, -8.8735627 41.9022535)",,,,
420911318,PO-552,Rúa Puerto Rico,primary,False,False,10.247,"LINESTRING (-8.8732661 41.9025908, -8.8731425 41.9025853)",,,,
420911318,PO-552,Rúa Puerto Rico,primary,False,True,53.488,"LINESTRING (-8.8732661 41.9025908, -8.8733179 41.9025986, -8.8733988 41.902619, -8.8734542 41.9026414, -8.8736594 41.9027611, -8.8738074 41.9028428)",,,,
1210856543,,Rúa Cervantes,residential,False,True,19.758,"LINESTRING (-8.8732609 41.9013035, -8.8734915 41.9013495)",,,,
78361826,,Rúa Ireira,residential,True,False,9.59,"LINESTRING (-8.8732609 41.9013035, -8.8732298 41.9012909, -8.8732129 41.9012756, -8.8732055 41.9012359)",,,,
78361835,,Rúa Pacífico Rodríguez,residential,True,False,31.785,"LINESTRING (-8.8717513 41.9024715, -8.8716332 41.9021995)",,,,
1213311912,,Rúa Antonio Alonso,residential,True,False,21.353,"LINESTRING (-8.8734846 41.9022316, -8.8732392 41.9021723)",,,,
78456240,,Rúa Agustín Nandín Lomba,residential,True,False,57.52499999999999,"LINESTRING (-8.8734846 41.9022316, -8.8735081 41.9021472, -8.873548 41.9020596, -8.8736985 41.9019676, -8.8739529 41.9019268)",,,,
1210856543,,Rúa Cervantes,residential,False,False,19.758,"LINESTRING (-8.8734915 41.9013495, -8.8732609 41.9013035)",,,,
78456227,,Rúa Manuel Lomba,residential,True,False,90.462,"LINESTRING (-8.8734915 41.9013495, -8.873286 41.9017289, -8.8731693 41.9019539, -8.8730888 41.9021058)",,,,
1213311912,,Rúa Antonio Alonso,residential,True,False,6.907,"LINESTRING (-8.8735627 41.9022535, -8.8734846 41.9022316)",,,,
203654270,,Rúa Vicenta Rodríguez Cachada,residential,True,False,27.72,"LINESTRING (-8.8735627 41.9022535, -8.8736845 41.9022595, -8.8738951 41.9022364)",,,,
"[473673160, 78456228]",,"['Rúa Calvario', 'Rúa Méndez Núñez']",residential,True,False,115.637,"LINESTRING (-8.8739529 41.9019268, -8.8740333 41.9018357, -8.8740853 41.9017864, -8.8741876 41.9017236, -8.874332 41.9016349, -8.8743963 41.9016052, -8.8747078 41.9014616, -8.8749592 41.9016976)",,,,
203810116,,Praza da Igrexa,residential,False,False,32.542,"LINESTRING (-8.8739529 41.9019268, -8.8739624 41.9020139, -8.8739846 41.9022185)",,,,
78456229,,Rúa Antonio Alonso,residential,True,False,4.635,"LINESTRING (-8.8730888 41.9021058, -8.8730405 41.9020847)",,,,
1213311911,,Rúa Antonio Alonso,residential,False,True,14.478,"LINESTRING (-8.8730888 41.9021058, -8.8732392 41.9021723)",,,,
78361795,,Rúa do Porto,residential,True,False,29.877,"LINESTRING (-8.8760722 41.8981343, -8.876109 41.8981209, -8.8761376 41.898099, -8.8761545 41.8980712, -8.8761578 41.8980418, -8.8761481 41.8980132, -8.8761262 41.8979885, -8.8760947 41.8979706, -8.876057 41.8979613, -8.8760174 41.8979617)",,,roundabout,
378626876,EP-3401,Rúa do Porto,tertiary,False,True,271.94199999999995,"LINESTRING (-8.8760722 41.8981343, -8.8760716 41.8982261, -8.8760553 41.8982893, -8.8759953 41.8983317, -8.8759158 41.8983444, -8.8757149 41.8983378, -8.8755513 41.8983711, -8.8754314 41.8984041, -8.8752876 41.8984501, -8.8751421 41.8985044, -8.8750396 41.8985587, -8.8748959 41.8986578, -8.8746561 41.8988461, -8.8741308 41.899274, -8.8740071 41.8993937, -8.873864 41.8995457, -8.8738159 41.8996119, -8.8737842 41.8996759)",2,30,,
253914731,EP-3401,Rúa do Porto,residential,False,True,13.11,"LINESTRING (-8.8737842 41.8996759, -8.8736803 41.8995869)",,,,
378626876,EP-3401,Rúa do Porto,tertiary,False,False,271.94200000000006,"LINESTRING (-8.8737842 41.8996759, -8.8738159 41.8996119, -8.873864 41.8995457, -8.8740071 41.8993937, -8.8741308 41.899274, -8.8746561 41.8988461, -8.8748959 41.8986578, -8.8750396 41.8985587, -8.8751421 41.8985044, -8.8752876 41.8984501, -8.8754314 41.8984041, -8.8755513 41.8983711, -8.8757149 41.8983378, -8.8759158 41.8983444, -8.8759953 41.8983317, -8.8760553 41.8982893, -8.8760716 41.8982261, -8.8760722 41.8981343)",2,30,,
378626876,EP-3401,Rúa do Porto,tertiary,False,True,20.46,"LINESTRING (-8.8737842 41.8996759, -8.8737896 41.8997357, -8.873809 41.8997737, -8.8738625 41.899847)",2,30,,
78361725,,Rúa O Rosal,residential,False,False,62.997,"LINESTRING (-8.878688 41.9035542, -8.8786877 41.9036362, -8.878628 41.9041187)",,,,
78361725,,Rúa O Rosal,residential,False,True,45.26,"LINESTRING (-8.878688 41.9035542, -8.878555 41.9033603, -8.8783737 41.9032275)",,,,
168511116,,,residential,False,False,59.178999999999995,"LINESTRING (-8.878688 41.9035542, -8.8789098 41.9034751, -8.878992 41.903458, -8.879076 41.9034573, -8.8793177 41.9034896, -8.8793719 41.9034904)",,,,
230255317,,Rúa Pontevedra,residential,False,False,20.518,"LINESTRING (-8.8690123 41.9019034, -8.8688249 41.9020242)",,,,
308627529,,Rúa Tomiño,residential,True,False,57.946,"LINESTRING (-8.8690123 41.9019034, -8.8685553 41.9015086)",1,,,
183768565,PO-552,Rúa Galicia,primary,False,True,61.253,"LINESTRING (-8.871015 41.902507, -8.8717549 41.9025204)",2,,,
292815497,PO-552,Rúa Galicia,primary,False,False,30.273,"LINESTRING (-8.871015 41.902507, -8.870802 41.9025043, -8.870721 41.9025066, -8.8706493 41.9025059)",2,,,
78361834,,Rúa Manuel Rodríguez Sinde,residential,True,False,47.767999999999994,"LINESTRING (-8.8742266 41.9025475, -8.8738435 41.9028174, -8.8738074 41.9028428)",,,,
203654271,,Rúa San Bernardo,residential,True,False,181.68699999999998,"LINESTRING (-8.8742266 41.9025475, -8.8748822 41.9029858, -8.8751956 41.9032375, -8.8752212 41.9032722, -8.8752915 41.9035335, -8.8753238 41.9036908, -8.8753558 41.9038588)",,,,
203652775,,Rúa Malteses,residential,True,False,232.92199999999994,"LINESTRING (-8.874224 41.8997033, -8.8742901 41.8998444, -8.8743941 41.8999651, -8.8744355 41.899994, -8.8744973 41.9000189, -8.8747556 41.900093, -8.8749372 41.9001652, -8.8750324 41.9002223, -8.8750915 41.9002781, -8.8751743 41.9003765, -8.8752722 41.9005117, -8.8753745 41.900618, -8.8754145 41.9006644, -8.8754423 41.900702, -8.8754741 41.9007538, -8.8755182 41.9007768, -8.8756319 41.900805, -8.8757024 41.9008326, -8.8757733 41.9008926, -8.8759272 41.901034, -8.8759386 41.9010379, -8.8759484 41.9010412, -8.8759748 41.9010439, -8.876098 41.9010457, -8.8761668 41.9010462)",,,,
203653572,,Rúa Concepción Arenal,residential,False,False,33.919,"LINESTRING (-8.874224 41.8997033, -8.8739174 41.8998252, -8.8738625 41.899847)",,,,
254249694,,Camiño da Robaleira,residential,False,False,25.067999999999998,"LINESTRING (-8.874224 41.8997033, -8.8742994 41.8997037, -8.8743857 41.8997258, -8.8745145 41.8997588)",,,,
