osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction
37924031,True,Calle Fernando González,residential,False,48.724000000000004,"LINESTRING (-15.4433905 27.9055269, -15.4431822 27.9054719, -15.4429135 27.9054074)",,,,
37926530,True,Calle del Moral,residential,False,53.803,"LINESTRING (-15.4433905 27.9055269, -15.4436909 27.9056434, -15.4438947 27.9057154)",,,,
241188309,False,Calle Juan Alvarado y Saz,secondary,False,93.58200000000001,"LINESTRING (-15.4433905 27.9055269, -15.4434182 27.9059159, -15.4434362 27.9061913, -15.4434302 27.9062933, -15.4434176 27.9063663)",2,GC-100,40,
241188309,False,Calle Juan Alvarado y Saz,secondary,True,33.093,"LINESTRING (-15.4433905 27.9055269, -15.4434008 27.9054784, -15.4434468 27.9053169, -15.4434775 27.9052398)",2,GC-100,40,
37924025,False,Calle Agustín Millares Torres,residential,False,27.857,"LINESTRING (-15.4432495 27.9069212, -15.4429753 27.9068576)",,,,
37924000,False,Calle la Orilla,tertiary,False,70.363,"LINESTRING (-15.4432495 27.9069212, -15.4436271 27.9070347, -15.4439253 27.9071303)",,GC-103,,
204123419,False,,secondary,True,25.043000000000003,"LINESTRING (-15.4432495 27.9069212, -15.4432368 27.9069706, -15.4432383 27.907042, -15.4432479 27.9070996, -15.443265 27.9071419)",2,GC-100,,
241188309,False,Calle Juan Alvarado y Saz,secondary,True,63.908,"LINESTRING (-15.4432495 27.9069212, -15.443328 27.9066261, -15.4434176 27.9063663)",2,GC-100,40,
24597106,False,Calle la Orilla,tertiary,False,51.465,"LINESTRING (-15.4460344 27.907448, -15.4465353 27.9075832)",,GC-103,40,
"[37924000, 1268446186]",False,Calle la Orilla,tertiary,True,115.233,"LINESTRING (-15.4460344 27.907448, -15.4457717 27.9073855, -15.445314 27.9072815, -15.4451742 27.907284, -15.4448862 27.9072941)",,GC-103,,
24597104,True,Calle de Francisco Melián Romero,residential,False,36.278,"LINESTRING (-15.4462102 27.9067861, -15.4461068 27.9070993)",,,,
37924002,False,Calle de San Sebastián,residential,False,25.008,"LINESTRING (-15.4462102 27.9067861, -15.4464248 27.906907)",,,,
1268446185,False,Calle de San Sebastián,residential,True,25.18,"LINESTRING (-15.4462102 27.9067861, -15.4459717 27.9067033)",,,,
238778355,False,Avenida Hermanos de la Salle,secondary,True,94.404,"LINESTRING (-15.445345 27.9038583, -15.4453784 27.9037723, -15.4453898 27.9037178, -15.4453884 27.9036674, -15.4453676 27.9036121, -15.44532 27.9035023, -15.4451424 27.9031375, -15.4451138 27.9030624)",2,GC-100,40,
1138421636,False,Avenida Hermanos de la Salle,secondary,False,16.982,"LINESTRING (-15.445345 27.9038583, -15.4453075 27.9039187, -15.4452499 27.9039853)",3,GC-100,40,
241188309,False,Calle Juan Alvarado y Saz,secondary,False,13.377,"LINESTRING (-15.444812 27.9041653, -15.4446952 27.9042271)",2,GC-100,40,
24668132,False,Calle Doctor Joaquín Artiles,secondary,False,42.474000000000004,"LINESTRING (-15.444812 27.9041653, -15.4451487 27.904122, -15.4452405 27.9041168)",,GC-550,,
310658693,False,Avenida Hermanos de la Salle,secondary,True,47.522999999999996,"LINESTRING (-15.444812 27.9041653, -15.4450506 27.9040762, -15.4451616 27.9040314, -15.4452499 27.9039853)",2,GC-100,40,
310658701,False,Calle Doctor Joaquín Artiles,secondary,True,18.767,"LINESTRING (-15.4473578 27.9040457, -15.4471687 27.9040693)",2,GC-550,,
