osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,ref
30350645,True,Avenida de la Constitución,primary,50,False,15.703,"LINESTRING (-13.8626799 28.5001562, -13.8626285 28.50029)",,,
30351768,True,Avenida Juan de Bethencourt,residential,,False,68.504,"LINESTRING (-13.8626799 28.5001562, -13.8625954 28.500176, -13.8625486 28.5001691, -13.862516 28.5001466, -13.8622966 28.4999049, -13.8622953 28.4998916, -13.8622922 28.4998584, -13.8623115 28.4998244, -13.8623794 28.4997934)",,,
29072952,True,Calle León y Castillo,secondary,50,False,38.792,"LINESTRING (-13.8620019 28.4996855, -13.8623794 28.4997934)",,,
30351784,True,Avenida Juan de Bethencourt,tertiary,50,False,91.907,"LINESTRING (-13.8620019 28.4996855, -13.862217 28.4999458, -13.8624993 28.5002873, -13.8625526 28.5003555)",,,
30350641,True,Calle León y Castillo,tertiary,50,False,51.481,"LINESTRING (-13.8629631 28.4999297, -13.8634642 28.5000726)",,,
1011251117,True,,primary,40,False,10.972000000000001,"LINESTRING (-13.8629631 28.4999297, -13.8629716 28.4998766, -13.8629556 28.4998338)",,roundabout,
29072942,True,Calle Doctor Fleming,residential,,False,63.818,"LINESTRING (-13.8632223 28.4963322, -13.8626808 28.4960114)",,,
190817403,True,Calle Pi y Arsuaga,residential,,False,112.717,"LINESTRING (-13.8632223 28.4963322, -13.8636026 28.4953752)",,,
1136003256,True,Avenida Juan de Bethencourt,primary,50,False,76.069,"LINESTRING (-13.8634824 28.5013909, -13.8638755 28.5018435, -13.8639547 28.5019347)",,,FV-10
1136003256,True,Avenida Juan de Bethencourt,primary,50,False,25.032,"LINESTRING (-13.8639547 28.5019347, -13.864004 28.5020163, -13.8640452 28.502144)",,,FV-10
29072946,True,,secondary,,False,11.357,"LINESTRING (-13.8560505 28.499089, -13.8560224 28.4991125, -13.8560031 28.499142, -13.8559942 28.4991751)",,roundabout,
29072946,True,,secondary,,False,11.716000000000001,"LINESTRING (-13.8561057 28.4993019, -13.8561364 28.4993033, -13.8561667 28.4992985, -13.8561936 28.4992885, -13.8562174 28.4992737)",,roundabout,
188531782,False,Calle Barranco Pilon,residential,,True,65.464,"LINESTRING (-13.860776 28.5006779, -13.8614012 28.5008894)",,,
"[105925128, 105925113]",True,Calle Ramiro de Maetzu,residential,,False,233.642,"LINESTRING (-13.860776 28.5006779, -13.8602864 28.5018594, -13.8593648 28.5016227)",,,
105925107,False,Calle Sagrado Corazón,residential,,True,136.065,"LINESTRING (-13.8583837 28.501344, -13.8582456 28.5010619, -13.8578512 28.5002134)",,,
105925082,False,Calle Hispanidad,residential,,False,73.291,"LINESTRING (-13.8573357 28.5026462, -13.8570572 28.5020342)",,,
105925082,False,Calle Hispanidad,residential,,True,118.871,"LINESTRING (-13.8573357 28.5026462, -13.8578033 28.5036331)",,,
105925123,False,Calle Republica de Filipina,residential,,True,43.5,"LINESTRING (-13.8573357 28.5026462, -13.8577455 28.5024934)",,,
105925089,True,Calle San Roque,residential,,False,88.221,"LINESTRING (-13.8632342 28.498712, -13.8623784 28.4984594)",,,
29072955,True,Avenida de la Constitución,primary,50,False,126.87200000000001,"LINESTRING (-13.8632342 28.498712, -13.8629786 28.4993538, -13.8628824 28.4995931, -13.8628648 28.4996369, -13.8628076 28.4997896)",,,
29072941,False,Calle Primero de Mayo,tertiary,,False,79.096,"LINESTRING (-13.8596254 28.5008866, -13.8598699 28.5002085)",,,
29072941,False,Calle Primero de Mayo,tertiary,,True,39.917,"LINESTRING (-13.8596254 28.5008866, -13.8595045 28.5012295)",,,
30350788,True,Calle León y Castillo,secondary,50,False,36.141,"LINESTRING (-13.8593893 28.498862, -13.8590351 28.4987685)",,,
105925094,True,Calle Santo Tomas de Aquino,residential,,False,46.249,"LINESTRING (-13.8582742 28.5023098, -13.8581345 28.5027072)",,,
105925123,False,Calle Republica de Filipina,residential,,False,14.558,"LINESTRING (-13.8582742 28.5023098, -13.8581316 28.5023477)",,,
29072952,True,Calle León y Castillo,secondary,50,False,73.469,"LINESTRING (-13.861284 28.4994912, -13.8616783 28.4995836, -13.8620019 28.4996855)",,,
120209324,False,Calle Secundino Alonso,residential,,True,68.459,"LINESTRING (-13.861284 28.4994912, -13.8612722 28.4995236, -13.8612455 28.4995845, -13.8610848 28.499977, -13.8610692 28.5000151, -13.8610466 28.5000704)",,,
105925132,True,Calle Fernández Castañeira,residential,,False,88.237,"LINESTRING (-13.8599015 28.4977409, -13.8598946 28.4977692, -13.8598084 28.498015, -13.8597339 28.4982219, -13.8596762 28.4983811, -13.8596548 28.4984314, -13.8596027 28.4984838)",,,
105925082,False,Calle Hispanidad,residential,,True,44.643,"LINESTRING (-13.8560065 28.4997981, -13.8560272 28.4998417, -13.8561825 28.5001686)",,,
105925117,True,Calle Juan Domínguez Peña,residential,,False,222.092,"LINESTRING (-13.8560065 28.4997981, -13.8563146 28.49968, -13.8578696 28.4991109, -13.8580691 28.4991214, -13.8581209 28.4991276)",,,
310353501,False,Calle Commandante Díaz Trayter,residential,,True,96.23500000000001,"LINESTRING (-13.8560065 28.4997981, -13.8553821 28.5000258, -13.8550969 28.5001298)",,,
1229183484,False,Calle Ramón Peñate,residential,,True,42.098,"LINESTRING (-13.8602045 28.4977562, -13.8606153 28.4978702)",,,
310314130,True,Calle Ramón Peñate,residential,,False,19.962,"LINESTRING (-13.8602045 28.4977562, -13.8601031 28.4977288, -13.8600593 28.4977109, -13.8600184 28.4976858)",,,
105925094,True,Calle Santo Tomas de Aquino,residential,,False,10.404,"LINESTRING (-13.8585979 28.5013978, -13.8585692 28.5014879)",,,
276439062,True,Calle Sagrado Corazón,residential,,False,21.933,"LINESTRING (-13.8585979 28.5013978, -13.8585175 28.5013891, -13.8584583 28.5013721, -13.8583837 28.501344)",,,
105925094,True,Calle Santo Tomas de Aquino,residential,,False,79.851,"LINESTRING (-13.8585252 28.5016264, -13.8582742 28.5023098)",,,
310314128,False,Calle Alcalde Alonso Patallo,residential,,True,60.373999999999995,"LINESTRING (-13.8602821 28.4969538, -13.8603559 28.4969886, -13.8608265 28.4972105)",,,
310314129,False,Calle Fernández Castañeira,residential,,False,55.587,"LINESTRING (-13.8602821 28.4969538, -13.8602091 28.4970588, -13.8600275 28.4974002)",,,
29072941,False,Calle Primero de Mayo,tertiary,,False,45.934,"LINESTRING (-13.8593648 28.5016227, -13.8594986 28.5012803, -13.8595045 28.5012295)",,,
29072941,False,Calle Primero de Mayo,tertiary,,True,150.274,"LINESTRING (-13.8593648 28.5016227, -13.8593511 28.5016895, -13.8591692 28.5021848, -13.8591371 28.5022722, -13.8589024 28.502911)",,,
105925113,True,Calle Ramiro de Maetzu,residential,,False,62.05799999999999,"LINESTRING (-13.8593648 28.5016227, -13.8592369 28.5015778, -13.8587633 28.5014444)",,,
121124762,False,Calle Maestro Falla,residential,,True,44.088,"LINESTRING (-13.8606496 28.4963883, -13.8610406 28.4965861)",,,
105925120,True,Calle García Escámez,residential,,False,72.413,"LINESTRING (-13.8606496 28.4963883, -13.8606151 28.4964408, -13.8603274 28.496884, -13.8602821 28.4969538)",,,
105925094,True,Calle Santo Tomas de Aquino,residential,,False,43.823,"LINESTRING (-13.8587369 28.5010231, -13.8585979 28.5013978)",,,
105925096,True,Calle La Cruz,residential,,False,100.26499999999999,"LINESTRING (-13.8609999 28.5000504, -13.8609312 28.5000237, -13.8601851 28.4997341, -13.8600604 28.499688)",,,
105925128,True,Calle Ramiro de Maetzu,residential,,False,73.125,"LINESTRING (-13.8609999 28.5000504, -13.8609709 28.5001318, -13.860776 28.5006779)",,,
116723059,True,Calle García Hernández,residential,,False,38.045,"LINESTRING (-13.8581209 28.4991276, -13.8582469 28.498875, -13.8582774 28.4988551, -13.8583148 28.4988527)",,,
29072941,False,Calle Primero de Mayo,tertiary,,True,79.096,"LINESTRING (-13.8598699 28.5002085, -13.8596254 28.5008866)",,,
29072941,False,Calle Primero de Mayo,tertiary,,False,60.815999999999995,"LINESTRING (-13.8598699 28.5002085, -13.8599121 28.5001108, -13.8600604 28.499688)",,,
105925134,True,Calle Barranco Pilon,residential,,False,104.279,"LINESTRING (-13.8598699 28.5002085, -13.8599738 28.5002458, -13.8603035 28.5003427, -13.860776 28.5006779)",,,
105925094,True,Calle Santo Tomas de Aquino,residential,,False,65.563,"LINESTRING (-13.8589493 28.5004638, -13.8587369 28.5010231)",,,
116723047,True,Calle Jesus y Maria,residential,,False,81.08800000000001,"LINESTRING (-13.8589493 28.5004638, -13.8595296 28.5008267, -13.8596254 28.5008866)",,,
29072941,False,Calle Primero de Mayo,tertiary,,False,58.887,"LINESTRING (-13.8600604 28.499688, -13.8601917 28.499323, -13.8602433 28.4991834)",,,
29072941,False,Calle Primero de Mayo,tertiary,,True,60.815999999999995,"LINESTRING (-13.8600604 28.499688, -13.8599121 28.5001108, -13.8598699 28.5002085)",,,
"[188633825, 116945509]",True,"['Calle Ayoze', 'Calle La Cruz']",residential,,False,164.308,"LINESTRING (-13.8600604 28.499688, -13.8599631 28.4996521, -13.8595861 28.4995049, -13.8589686 28.499265, -13.8590572 28.4988675, -13.8590407 28.4988484)",,,
120209326,False,Calle Secundino Alonso,residential,,True,59.202,"LINESTRING (-13.8621491 28.4973255, -13.8621308 28.4973783, -13.8621058 28.4974501, -13.8619541 28.4978295)",,,
121124772,False,Calle Secundino Alonso,residential,,True,20.723000000000003,"LINESTRING (-13.8621491 28.4973255, -13.8621681 28.4972958, -13.8622103 28.497186, -13.8622199 28.4971506)",,,
187741088,True,Calle Profesor Juan Tadeo Cabrera,residential,50,False,126.659,"LINESTRING (-13.8621491 28.4973255, -13.8620112 28.4973417, -13.861573 28.4973915, -13.8609471 28.4974513, -13.8608622 28.4974605)",,,
188069739,False,Calle Profesor Juan Tadeo Cabrera,residential,50,True,71.664,"LINESTRING (-13.8621491 28.4973255, -13.8622369 28.4973189, -13.862601 28.4972914, -13.8627928 28.4972863, -13.8628756 28.4972604)",,,
105925132,True,Calle Fernández Castañeira,residential,,False,48.50900000000001,"LINESTRING (-13.8596027 28.4984838, -13.8595551 28.4985428, -13.8594902 28.4987196, -13.8594517 28.4988207, -13.8594249 28.498851, -13.8593893 28.498862)",,,
"[105925081, 310314132]",True,"['Calle Virgen del Rosario', 'Calle Teófilo Martínez Escobar']",residential,,False,151.213,"LINESTRING (-13.8596027 28.4984838, -13.859505 28.4984472, -13.8594463 28.4984252, -13.8593821 28.498383, -13.8593312 28.4983077, -13.8592945 28.4982289, -13.8592508 28.4981798, -13.859227 28.4981645, -13.8591898 28.4981483, -13.859136 28.4981419, -13.8590545 28.4981458, -13.8589852 28.4981857, -13.8588191 28.4983313, -13.8586296 28.4984618, -13.8585441 28.4984936, -13.8585159 28.498494, -13.8584505 28.4984698, -13.8583819 28.4984489)",,,
30350788,True,Calle León y Castillo,secondary,50,False,96.15500000000002,"LINESTRING (-13.8613084 28.499404, -13.8611976 28.4993837, -13.8607164 28.4992484, -13.8605054 28.4991716, -13.8603748 28.4991347)",,,
120209325,True,Calle Secundino Alonso,residential,,False,10.223,"LINESTRING (-13.8613084 28.499404, -13.8612829 28.4994548, -13.861284 28.4994912)",,,
"[1226440403, 1226440404, 120209326]",False,Calle Secundino Alonso,"['residential', 'living_street']",,False,133.447,"LINESTRING (-13.8613084 28.499404, -13.8613382 28.4993291, -13.8614416 28.4990689, -13.8614671 28.4990036, -13.8614958 28.4989346, -13.8615074 28.4989003, -13.8617455 28.4983434, -13.8617719 28.4982753)",,,
29072941,False,Calle Primero de Mayo,tertiary,,False,39.917,"LINESTRING (-13.8595045 28.5012295, -13.8596254 28.5008866)",,,
29072941,False,Calle Primero de Mayo,tertiary,,True,45.934,"LINESTRING (-13.8595045 28.5012295, -13.8594986 28.5012803, -13.8593648 28.5016227)",,,
105925108,True,Calle Luis Vives,residential,,False,78.442,"LINESTRING (-13.8595045 28.5012295, -13.8594093 28.5012039, -13.8587369 28.5010231)",,,
105925082,False,Calle Hispanidad,residential,,False,132.435,"LINESTRING (-13.8570572 28.5020342, -13.8565409 28.500933)",,,
105925082,False,Calle Hispanidad,residential,,True,73.291,"LINESTRING (-13.8570572 28.5020342, -13.8573357 28.5026462)",,,
105925110,False,Calle Republica de Venezuela,residential,,False,43.856,"LINESTRING (-13.8570572 28.5020342, -13.8574726 28.5018849)",,,
105925120,True,Calle García Escámez,residential,,False,46.991,"LINESTRING (-13.8608884 28.4960215, -13.8606496 28.4963883)",,,
121124761,False,Calle Juan José Felipe Lima,residential,,False,30.776,"LINESTRING (-13.8608884 28.4960215, -13.8606198 28.495877)",,,
121124761,False,Calle Juan José Felipe Lima,residential,,True,34.568,"LINESTRING (-13.8608884 28.4960215, -13.8611991 28.4961701)",,,
116723049,True,Calle Doctor Mena,residential,,False,25.814,"LINESTRING (-13.8583148 28.4988527, -13.8585166 28.4990025)",,,
116723049,True,Calle Doctor Mena,residential,,False,20.781,"LINESTRING (-13.8585984 28.4990626, -13.8587634 28.4991805)",,,
116723053,True,Calle Comandante Franco,residential,,False,107.672,"LINESTRING (-13.8585984 28.4990626, -13.8580593 28.4999071)",,,
116723059,True,Calle García Hernández,residential,,False,94.27,"LINESTRING (-13.857717 28.4998975, -13.8581209 28.4991276)",,,
116723058,True,Calle Ecuador,residential,,False,157.626,"LINESTRING (-13.857717 28.4998975, -13.8570799 28.4998394, -13.8569371 28.4998934, -13.8567537 28.4999621, -13.8564577 28.500068, -13.856374 28.5001009, -13.8561825 28.5001686)",,,
116723053,True,Calle Comandante Franco,residential,,False,39.668,"LINESTRING (-13.8580593 28.4999071, -13.8578512 28.5002134)",,,
116723047,True,Calle Jesus y Maria,residential,,False,106.78,"LINESTRING (-13.8580593 28.4999071, -13.8584164 28.5001434, -13.8585625 28.5002322, -13.8586536 28.5002886, -13.8589493 28.5004638)",,,
116723054,False,Calle Candelaria del Castillo,residential,,False,62.224,"LINESTRING (-13.8571013 28.5001335, -13.8573433 28.5006511)",,,
116723048,True,Calle Argentina,residential,,False,70.58200000000001,"LINESTRING (-13.8571013 28.5001335, -13.8572209 28.500092, -13.8578136 28.5001223)",,,
105925082,False,Calle Hispanidad,residential,,True,32.146,"LINESTRING (-13.8561825 28.5001686, -13.8563078 28.5004359)",,,
105925082,False,Calle Hispanidad,residential,,False,44.643,"LINESTRING (-13.8561825 28.5001686, -13.8560272 28.4998417, -13.8560065 28.4997981)",,,
116723058,True,Calle Ecuador,residential,,False,10.776,"LINESTRING (-13.8578512 28.5002134, -13.8578136 28.5001223)",,,
105925107,False,Calle Sagrado Corazón,residential,,False,136.065,"LINESTRING (-13.8578512 28.5002134, -13.8582456 28.5010619, -13.8583837 28.501344)",,,
105925082,False,Calle Hispanidad,residential,,False,32.146,"LINESTRING (-13.8563078 28.5004359, -13.8561825 28.5001686)",,,
105925082,False,Calle Hispanidad,residential,,True,59.785,"LINESTRING (-13.8563078 28.5004359, -13.8565409 28.500933)",,,
116723048,True,Calle Argentina,residential,,False,84.524,"LINESTRING (-13.8563078 28.5004359, -13.8568407 28.5002302, -13.8570368 28.5001595, -13.8571013 28.5001335)",,,
116723045,True,Calle Peru,residential,,False,84.443,"LINESTRING (-13.8573433 28.5006511, -13.8565409 28.500933)",,,
116723054,False,Calle Candelaria del Castillo,residential,,False,131.779,"LINESTRING (-13.8573433 28.5006511, -13.8578558 28.5017473)",,,
116723054,False,Calle Candelaria del Castillo,residential,,True,62.224,"LINESTRING (-13.8573433 28.5006511, -13.8571013 28.5001335)",,,
105925082,False,Calle Hispanidad,residential,,False,59.785,"LINESTRING (-13.8565409 28.500933, -13.8563078 28.5004359)",,,
105925082,False,Calle Hispanidad,residential,,True,132.435,"LINESTRING (-13.8565409 28.500933, -13.8570572 28.5020342)",,,
105925110,False,Calle Republica de Venezuela,residential,,True,56.354,"LINESTRING (-13.8583896 28.5015555, -13.8578558 28.5017473)",,,
116723055,True,,residential,,False,25.112000000000002,"LINESTRING (-13.8583896 28.5015555, -13.8584254 28.5014936, -13.8584267 28.5014459, -13.8583837 28.501344)",,,
276439060,True,Calle Republica de Venezuela,residential,,False,16.678,"LINESTRING (-13.8583896 28.5015555, -13.8584528 28.5015604, -13.8584908 28.5015796, -13.8585252 28.5016264)",,,
105925110,False,Calle Republica de Venezuela,residential,,False,56.354,"LINESTRING (-13.8578558 28.5017473, -13.8583896 28.5015555)",,,
105925110,False,Calle Republica de Venezuela,residential,,True,40.451,"LINESTRING (-13.8578558 28.5017473, -13.8574726 28.5018849)",,,
116723046,False,Calle Cuba,residential,,True,71.996,"LINESTRING (-13.8578558 28.5017473, -13.8581316 28.5023477)",,,
116723054,False,Calle Candelaria del Castillo,residential,,True,131.779,"LINESTRING (-13.8578558 28.5017473, -13.8573433 28.5006511)",,,
105925123,False,Calle Republica de Filipina,residential,,False,41.06,"LINESTRING (-13.8581316 28.5023477, -13.8577455 28.5024934)",,,
105925123,False,Calle Republica de Filipina,residential,,True,14.558,"LINESTRING (-13.8581316 28.5023477, -13.8582742 28.5023098)",,,
116723046,False,Calle Cuba,residential,,False,71.996,"LINESTRING (-13.8581316 28.5023477, -13.8578558 28.5017473)",,,
