osmid,oneway,ref,highway,reversed,length,lanes,name,maxspeed,geometry,junction
712669025,False,,residential,True,146.35,,Calle el Candil,,"LINESTRING (-5.0400898 41.8856675, -5.0404618 41.8866308, -5.0406125 41.8869239)",
69575778,False,N-601,trunk,False,68.533,2,Calle San Juan,40,"LINESTRING (-5.0455877 41.8837742, -5.0457185 41.8838646, -5.0457564 41.8838908, -5.0461948 41.8841932)",
69575778,False,N-601,trunk,True,70.447,2,Calle San Juan,40,"LINESTRING (-5.0455877 41.8837742, -5.04549 41.8836998, -5.0451801 41.8834836, -5.0450671 41.8834057, -5.0449883 41.8833264)",
197663463,False,VA-913,tertiary,True,173.127,,Calle Ancha,50,"LINESTRING (-5.0455877 41.8837742, -5.0455033 41.8838426, -5.0454661 41.8838728, -5.0451633 41.8841583, -5.04466 41.88458, -5.0442185 41.8849504)",
25414497,False,,residential,False,16.823,,Calzada de San Miguel,,"LINESTRING (-5.0432187 41.8865993, -5.0432419 41.8867496)",
25414497,False,,residential,True,125.369,,Calzada de San Miguel,,"LINESTRING (-5.0432187 41.8865993, -5.043153 41.8862801, -5.0430878 41.8860381, -5.0428933 41.8854995)",
197663546,False,,residential,True,144.204,,Calle Reja,,"LINESTRING (-5.0432187 41.8865993, -5.0426938 41.8866063, -5.0415484 41.8869125)",
25414497,False,,residential,False,125.369,,Calzada de San Miguel,,"LINESTRING (-5.0428933 41.8854995, -5.0430878 41.8860381, -5.043153 41.8862801, -5.0432187 41.8865993)",
28881937,False,VA-913,tertiary,True,169.61100000000002,,Calle Ahogaznos,50,"LINESTRING (-5.0428933 41.8854995, -5.0427401 41.8855548, -5.0425504 41.8856129, -5.0423677 41.8856595, -5.042156 41.8857173, -5.0420268 41.8857468, -5.0418428 41.8857659, -5.0416252 41.8857677, -5.0414138 41.8857708, -5.0411443 41.8857677, -5.0409092 41.8857591)",
197663593,False,,residential,True,80.745,,Calzada de San Miguel,,"LINESTRING (-5.0428933 41.8854995, -5.0427408 41.8851156, -5.0425988 41.8848074)",
675609633,False,VA-913,tertiary,False,61.414,,Calle Mancio Prado,50,"LINESTRING (-5.0428933 41.8854995, -5.0432085 41.8854098, -5.0433743 41.8853542, -5.043569 41.8852739)",
25414497,False,,residential,True,16.823,,Calzada de San Miguel,,"LINESTRING (-5.0432419 41.8867496, -5.0432187 41.8865993)",
31113008,False,,residential,False,16.098,,Calle de la Escoba,,"LINESTRING (-5.0432419 41.8867496, -5.0434357 41.8867616)",
31113008,False,,residential,False,22.038,,Calle de la Escoba,,"LINESTRING (-5.0434357 41.8867616, -5.0436747 41.8868489)",
31113008,False,,residential,True,16.098,,Calle de la Escoba,,"LINESTRING (-5.0434357 41.8867616, -5.0432419 41.8867496)",
197598484,False,,residential,True,185.79799999999997,,Calle Pontón de Magarzo,,"LINESTRING (-5.0434357 41.8867616, -5.04378 41.8864214, -5.0440071 41.8861066, -5.0441471 41.8859152, -5.0442995 41.8856176, -5.0445687 41.8853292)",
675609632,False,,residential,True,193.878,,Calle los Castrillos,,"LINESTRING (-5.0434357 41.8867616, -5.0434924 41.8866424, -5.0435968 41.8863925, -5.0436912 41.8861697, -5.043802 41.8858997, -5.0439728 41.8855326, -5.0440817 41.8852599, -5.0441612 41.8851043)",
31113008,False,,residential,True,22.038,,Calle de la Escoba,,"LINESTRING (-5.0436747 41.8868489, -5.0434357 41.8867616)",
31113009,False,,residential,False,174.094,,Calle Nueva,,"LINESTRING (-5.0436747 41.8868489, -5.0440452 41.8864911, -5.0444779 41.8860855, -5.0447326 41.8858487, -5.0449838 41.8856237)",
"[378515450, 675609631]",False,,residential,True,207.298,,Calle de la Escoba,,"LINESTRING (-5.0436747 41.8868489, -5.0440852 41.8869838, -5.0442515 41.8870343, -5.0443133 41.8870302, -5.0443713 41.8870101, -5.0444493 41.88697, -5.0445009 41.8869329, -5.0449564 41.8866064, -5.0456414 41.8861153)",
197598485,False,,residential,False,47.468,,Travesía Pontón de Magarzo,,"LINESTRING (-5.0449838 41.8856237, -5.0445687 41.8853292)",
31113009,False,,residential,False,184.069,,Calle Nueva,,"LINESTRING (-5.0449838 41.8856237, -5.0457987 41.8849396, -5.0463258 41.8844845, -5.0463599 41.8844574, -5.0464545 41.8843823)",
31113009,False,,residential,True,174.094,,Calle Nueva,,"LINESTRING (-5.0449838 41.8856237, -5.0447326 41.8858487, -5.0444779 41.8860855, -5.0440452 41.8864911, -5.0436747 41.8868489)",
197598485,False,,residential,True,77.242,,Travesía Pontón de Magarzo,,"LINESTRING (-5.0449838 41.8856237, -5.0452193 41.8857766, -5.0456414 41.8861153)",
69575778,False,N-601,trunk,True,30.072,2,Calle San Juan,40,"LINESTRING (-5.0464545 41.8843823, -5.0461948 41.8841932)",
31113009,False,,residential,True,184.069,,Calle Nueva,,"LINESTRING (-5.0464545 41.8843823, -5.0463599 41.8844574, -5.0463258 41.8844845, -5.0457987 41.8849396, -5.0449838 41.8856237)",
"[378515448, 69575778]",False,N-601,trunk,False,92.23,2,Calle San Juan,40,"LINESTRING (-5.0464545 41.8843823, -5.0467509 41.8845884, -5.0471426 41.8848659, -5.047196 41.8849037, -5.0472637 41.8849524)",
32651499,False,,residential,False,7.129,,Calle de Ángel Peralta,,"LINESTRING (-5.0413973 41.8798963, -5.0413561 41.8799526)",
197597812,False,,residential,True,98.48500000000001,,Calle Almirantes,,"LINESTRING (-5.0413973 41.8798963, -5.0416306 41.8798967, -5.0417622 41.8798458, -5.0420273 41.8797612, -5.0424325 41.8795191)",
89618811,False,,residential,False,42.575,,Plaza Constitución,,"LINESTRING (-5.0404418 41.8805242, -5.0406976 41.8806462, -5.0409003 41.8806884)",
197597839,False,,residential,False,124.41499999999999,,Ronda Santa Ana,,"LINESTRING (-5.0404418 41.8805242, -5.0403381 41.880649, -5.0401266 41.8809163, -5.040034 41.8810526, -5.0398526 41.8812193, -5.0396832 41.8813614, -5.0395891 41.8814391)",
197597839,False,,residential,True,101.63499999999999,,Ronda Santa Ana,,"LINESTRING (-5.0404418 41.8805242, -5.0405471 41.8804292, -5.0406773 41.8803283, -5.0409786 41.8800872, -5.0411863 41.8799701, -5.0413561 41.8799526)",
197663509,False,,residential,False,47.043,,Travesía Santa Ana,,"LINESTRING (-5.0395891 41.8814391, -5.0401511 41.8815016)",
197597839,False,,residential,False,38.834,,Ronda Santa Ana,,"LINESTRING (-5.0395891 41.8814391, -5.0394451 41.8815393, -5.0393163 41.8816147, -5.0392386 41.8816707)",
197597839,False,,residential,True,124.41499999999999,,Ronda Santa Ana,,"LINESTRING (-5.0395891 41.8814391, -5.0396832 41.8813614, -5.0398526 41.8812193, -5.040034 41.8810526, -5.0401266 41.8809163, -5.0403381 41.880649, -5.0404418 41.8805242)",
"[438161650, 438161651, 32651495]",False,,residential,False,353.62,,"['Calle Buenavista', 'Calle del Río', 'Calle Muralla']",,"LINESTRING (-5.0392386 41.8816707, -5.0390757 41.8815535, -5.0389416 41.8814739, -5.0388591 41.8814207, -5.0387787 41.8813596, -5.0387209 41.881306, -5.0386222 41.8812053, -5.03858 41.8811476, -5.0385413 41.8810875, -5.0384937 41.8810395, -5.0384418 41.881017, -5.038362 41.881013, -5.0382451 41.8810269, -5.0382207 41.8810483, -5.0381844 41.8810879, -5.0381689 41.8811263, -5.0381583 41.8812033, -5.0380606 41.8819356, -5.0380783 41.8821459, -5.0379242 41.8830102, -5.0379038 41.8831365)",
197597839,False,,residential,True,38.834,,Ronda Santa Ana,,"LINESTRING (-5.0392386 41.8816707, -5.0393163 41.8816147, -5.0394451 41.8815393, -5.0395891 41.8814391)",
209105373,False,,residential,True,82.52699999999999,,Calle Ronda Santa María,,"LINESTRING (-5.0392386 41.8816707, -5.0391681 41.8817279, -5.0390767 41.881807, -5.0390093 41.8818749, -5.0389798 41.8819292, -5.0389714 41.8819834, -5.0389752 41.8820354, -5.0390465 41.8821529, -5.0390983 41.8822163, -5.0391603 41.8823133)",
438161651,False,,residential,True,76.976,,Calle del Río,,"LINESTRING (-5.0377927 41.8838238, -5.0379038 41.8831365)",
277280373,False,N-601,trunk,True,31.165,2,Calle San Juan,50,"LINESTRING (-5.0486868 41.8862057, -5.048474 41.8859745)",
277280375,False,N-601,trunk,False,20.402,2,Calle San Juan,50,"LINESTRING (-5.0486868 41.8862057, -5.0488218 41.8863592)",
197663527,True,,trunk_link,False,9.734,1,,40,"LINESTRING (-5.0487969 41.8864661, -5.0488492 41.8864667, -5.04891 41.886449)",
40657527,True,CL-612,primary,False,17.344,1,,40,"LINESTRING (-5.0492482 41.8863168, -5.0490402 41.8862981)",
277280373,False,N-601,trunk,False,31.165,2,Calle San Juan,50,"LINESTRING (-5.048474 41.8859745, -5.0486868 41.8862057)",
"[69575774, 26145743]",False,N-601,trunk,True,73.918,2,Calle San Juan,"['40', '50']","LINESTRING (-5.048474 41.8859745, -5.048374 41.8858615, -5.0481796 41.8856479, -5.0480672 41.8855387, -5.0479474 41.8854389)",
"[40657522, 197663550]",True,,trunk_link,False,56.399,1,,40,"LINESTRING (-5.048474 41.8859745, -5.048517 41.8861341, -5.048545 41.8862216, -5.0486093 41.8863136, -5.0487367 41.8864308)",
277280377,False,N-601,trunk,True,12.37,2,Calle San Juan,50,"LINESTRING (-5.04891 41.886449, -5.0488218 41.8863592)",
40657524,True,CL-612,primary,False,32.027,1,,40,"LINESTRING (-5.04891 41.886449, -5.0490735 41.8863593, -5.0492482 41.8863168)",
32651499,False,,residential,True,79.467,,Calle de Ángel Peralta,,"LINESTRING (-5.0413357 41.8806652, -5.0413364 41.8804936, -5.0413708 41.8803225, -5.0413561 41.8799526)",
48419839,False,,residential,True,83.054,,Calle de la Cuesta,,"LINESTRING (-5.0413357 41.8806652, -5.0414282 41.8806297, -5.0415605 41.8806124, -5.0416529 41.8805915, -5.0417035 41.8805722, -5.0417899 41.8805332, -5.0418561 41.8805006, -5.0419088 41.8804632, -5.0420025 41.8803805, -5.0421209 41.8802488)",
"[197663500, 335028292]",False,,residential,False,125.906,,"['Calle Román Martín', 'Plaza Mayor']",,"LINESTRING (-5.0413357 41.8806652, -5.0413228 41.8809885, -5.0413174 41.8810772, -5.0413995 41.8812388, -5.0414599 41.8812899, -5.0416566 41.88146, -5.041922 41.8816208)",
197663523,False,,residential,False,36.314,,Plaza Mayor,,"LINESTRING (-5.0413357 41.8806652, -5.0412551 41.8806821, -5.0409003 41.8806884)",
"[48421192, 675609630]",False,,residential,False,148.767,,Calle de la Escoba,,"LINESTRING (-5.0472637 41.8849524, -5.0471704 41.8850192, -5.0464432 41.8855406, -5.0462023 41.8857133, -5.0459692 41.8858804)",
69575774,False,N-601,trunk,False,78.29700000000001,2,Calle San Juan,40,"LINESTRING (-5.0472637 41.8849524, -5.0473596 41.8850217, -5.047623 41.8852056, -5.0478834 41.8853908, -5.0479474 41.8854389)",
74385435,False,,residential,False,75.748,,Calle de San Luis de Loyola,,"LINESTRING (-5.0472637 41.8849524, -5.0473123 41.8848684, -5.0478543 41.8844383)",
"[378515448, 69575778]",False,N-601,trunk,True,92.23,2,Calle San Juan,40,"LINESTRING (-5.0472637 41.8849524, -5.047196 41.8849037, -5.0471426 41.8848659, -5.0467509 41.8845884, -5.0464545 41.8843823)",
74385430,False,,residential,False,52.931,,Calle San Pedro,,"LINESTRING (-5.0475072 41.8839174, -5.0472083 41.8834966)",
74385430,False,,residential,True,64.657,,Calle San Pedro,,"LINESTRING (-5.0475072 41.8839174, -5.0478543 41.8844383)",
74385438,False,,residential,False,74.799,,Travesía de los Molinos,,"LINESTRING (-5.0475072 41.8839174, -5.0478903 41.8838, -5.0483427 41.8836613)",
74385437,False,,residential,True,55.76,,Calle Vittoria Colonna,,"LINESTRING (-5.0484114 41.8850754, -5.0479474 41.8854389)",
74385430,False,,residential,False,45.107,,Calle San Pedro,,"LINESTRING (-5.0484114 41.8850754, -5.0481409 41.8848191, -5.0480829 41.8847521)",
74385430,False,,residential,True,32.336,,Calle San Pedro,,"LINESTRING (-5.0484114 41.8850754, -5.0485825 41.8851954, -5.0487228 41.8852454)",
376390292,True,,residential,False,19.303,,,,"LINESTRING (-5.0453389 41.8826117, -5.0451905 41.8824778)",
335028286,True,VP-5504,tertiary,False,83.695,,Calle Castilviejo,,"LINESTRING (-5.0453389 41.8826117, -5.0456716 41.8824297, -5.0461707 41.8821843)",
113199715,False,,residential,True,56.038,,Calle Castilviejo,,"LINESTRING (-5.0461707 41.8821843, -5.0466323 41.8818157)",
"[376390285, 675609638]",False,VP-5504,tertiary,True,179.147,,"['Calle San Pedro', 'Travesía San Pedro']",,"LINESTRING (-5.0461707 41.8821843, -5.047082 41.8823673, -5.0470859 41.8824012, -5.0471342 41.8828172, -5.0471727 41.8832731)",
74385438,False,,residential,True,74.799,,Travesía de los Molinos,,"LINESTRING (-5.0483427 41.8836613, -5.0478903 41.8838, -5.0475072 41.8839174)",
74385437,False,,residential,False,55.76,,Calle Vittoria Colonna,,"LINESTRING (-5.0479474 41.8854389, -5.0484114 41.8850754)",
"[69575774, 26145743]",False,N-601,trunk,False,73.91799999999999,2,Calle San Juan,"['40', '50']","LINESTRING (-5.0479474 41.8854389, -5.0480672 41.8855387, -5.0481796 41.8856479, -5.048374 41.8858615, -5.048474 41.8859745)",
69575774,False,N-601,trunk,True,78.297,2,Calle San Juan,40,"LINESTRING (-5.0479474 41.8854389, -5.0478834 41.8853908, -5.047623 41.8852056, -5.0473596 41.8850217, -5.0472637 41.8849524)",
74385430,False,,residential,False,32.336,,Calle San Pedro,,"LINESTRING (-5.0487228 41.8852454, -5.0485825 41.8851954, -5.0484114 41.8850754)",
69575778,False,N-601,trunk,False,30.072,2,Calle San Juan,40,"LINESTRING (-5.0461948 41.8841932, -5.0464545 41.8843823)",
74385429,False,,residential,True,114.19,,Calle San Antonio María Claret,,"LINESTRING (-5.0461948 41.8841932, -5.0472083 41.8834966)",
69575778,False,N-601,trunk,True,68.533,2,Calle San Juan,40,"LINESTRING (-5.0461948 41.8841932, -5.0457564 41.8838908, -5.0457185 41.8838646, -5.0455877 41.8837742)",
74385430,False,,residential,False,64.657,,Calle San Pedro,,"LINESTRING (-5.0478543 41.8844383, -5.0475072 41.8839174)",
74385430,False,,residential,True,39.695,,Calle San Pedro,,"LINESTRING (-5.0478543 41.8844383, -5.0480829 41.8847521)",
74385435,False,,residential,True,75.748,,Calle de San Luis de Loyola,,"LINESTRING (-5.0478543 41.8844383, -5.0473123 41.8848684, -5.0472637 41.8849524)",
26145741,False,N-601,trunk,True,76.241,2,Avenida Juan Carlos I,40,"LINESTRING (-5.0451905 41.8824778, -5.0452073 41.8819442, -5.0452052 41.8817923)",
675609637,False,N-601,trunk,False,39.469,2,Avenida Juan Carlos I,40,"LINESTRING (-5.0451905 41.8824778, -5.0451816 41.8825987, -5.0451648 41.8826583, -5.0451385 41.8827251, -5.0451148 41.8827915, -5.0450976 41.8828237)",
74385429,False,,residential,False,114.19,,Calle San Antonio María Claret,,"LINESTRING (-5.0472083 41.8834966, -5.0461948 41.8841932)",
74385430,False,,residential,True,52.931,,Calle San Pedro,,"LINESTRING (-5.0472083 41.8834966, -5.0475072 41.8839174)",
74385430,False,,residential,False,25.026000000000003,,Calle San Pedro,,"LINESTRING (-5.0472083 41.8834966, -5.0472027 41.8834613, -5.0471727 41.8832731)",
74385430,False,,residential,True,25.026000000000003,,Calle San Pedro,,"LINESTRING (-5.0471727 41.8832731, -5.0472027 41.8834613, -5.0472083 41.8834966)",
"[376390285, 675609638]",False,VP-5504,tertiary,False,179.147,,"['Calle San Pedro', 'Travesía San Pedro']",,"LINESTRING (-5.0471727 41.8832731, -5.0471342 41.8828172, -5.0470859 41.8824012, -5.047082 41.8823673, -5.0461707 41.8821843)",
74385431,False,,residential,True,61.153,,Calle Fray Bartolomé de Medina,,"LINESTRING (-5.0487516 41.8845184, -5.0480829 41.8847521)",
74385430,False,,residential,False,39.695,,Calle San Pedro,,"LINESTRING (-5.0480829 41.8847521, -5.0478543 41.8844383)",
74385431,False,,residential,False,61.153,,Calle Fray Bartolomé de Medina,,"LINESTRING (-5.0480829 41.8847521, -5.0487516 41.8845184)",
74385430,False,,residential,True,45.107,,Calle San Pedro,,"LINESTRING (-5.0480829 41.8847521, -5.0481409 41.8848191, -5.0484114 41.8850754)",
675609630,False,,residential,True,37.664,,Calle de la Escoba,,"LINESTRING (-5.0456414 41.8861153, -5.0459692 41.8858804)",
197598485,False,,residential,False,77.242,,Travesía Pontón de Magarzo,,"LINESTRING (-5.0456414 41.8861153, -5.0452193 41.8857766, -5.0449838 41.8856237)",
"[378515450, 675609631]",False,,residential,False,207.298,,Calle de la Escoba,,"LINESTRING (-5.0456414 41.8861153, -5.0449564 41.8866064, -5.0445009 41.8869329, -5.0444493 41.88697, -5.0443713 41.8870101, -5.0443133 41.8870302, -5.0442515 41.8870343, -5.0440852 41.8869838, -5.0436747 41.8868489)",
81109512,True,CL-612,primary,False,19.921,1,,40,"LINESTRING (-5.0490402 41.8862981, -5.0489283 41.8863066, -5.0488738 41.8863378, -5.0488218 41.8863592)",
1228606096,True,CL-612,primary,False,31.080000000000002,1,,40,"LINESTRING (-5.0490402 41.8862981, -5.0488694 41.8862636, -5.0487755 41.8862338, -5.0486868 41.8862057)",
277280375,False,N-601,trunk,True,20.402,2,Calle San Juan,50,"LINESTRING (-5.0488218 41.8863592, -5.0486868 41.8862057)",
277280377,False,N-601,trunk,False,12.37,2,Calle San Juan,50,"LINESTRING (-5.0488218 41.8863592, -5.04891 41.886449)",
1228606094,True,CL-612,primary,False,11.529,1,,40,"LINESTRING (-5.0488218 41.8863592, -5.0487544 41.8863858, -5.0487367 41.8864308)",
89618811,False,,residential,True,42.575,,Plaza Constitución,,"LINESTRING (-5.0409003 41.8806884, -5.0406976 41.8806462, -5.0404418 41.8805242)",
197663488,False,,residential,False,69.201,,Plaza Mayor,,"LINESTRING (-5.0409003 41.8806884, -5.040903 41.8810582, -5.0408975 41.8813107)",
197663523,False,,residential,True,36.314,,Plaza Mayor,,"LINESTRING (-5.0409003 41.8806884, -5.0412551 41.8806821, -5.0413357 41.8806652)",
197597812,False,,residential,False,98.485,,Calle Almirantes,,"LINESTRING (-5.0424325 41.8795191, -5.0420273 41.8797612, -5.0417622 41.8798458, -5.0416306 41.8798967, -5.0413973 41.8798963)",
209105365,False,,residential,True,50.613,,Calle M.L. Ponte,,"LINESTRING (-5.0379038 41.8831365, -5.0385111 41.883189)",
438161651,False,,residential,False,76.976,,Calle del Río,,"LINESTRING (-5.0379038 41.8831365, -5.0377927 41.8838238)",
"[438161650, 438161651, 32651495]",False,,residential,True,353.62,,"['Calle Buenavista', 'Calle del Río', 'Calle Muralla']",,"LINESTRING (-5.0379038 41.8831365, -5.0379242 41.8830102, -5.0380783 41.8821459, -5.0380606 41.8819356, -5.0381583 41.8812033, -5.0381689 41.8811263, -5.0381844 41.8810879, -5.0382207 41.8810483, -5.0382451 41.8810269, -5.038362 41.881013, -5.0384418 41.881017, -5.0384937 41.8810395, -5.0385413 41.8810875, -5.03858 41.8811476, -5.0386222 41.8812053, -5.0387209 41.881306, -5.0387787 41.8813596, -5.0388591 41.8814207, -5.0389416 41.8814739, -5.0390757 41.8815535, -5.0392386 41.8816707)",
209105356,False,,residential,False,70.297,,Calle el Candil,,"LINESTRING (-5.0385111 41.883189, -5.0386208 41.8825621)",
209105365,False,,residential,False,50.613,,Calle M.L. Ponte,,"LINESTRING (-5.0385111 41.883189, -5.0379038 41.8831365)",
209105365,False,,residential,True,16.633,,Calle M.L. Ponte,,"LINESTRING (-5.0385111 41.883189, -5.0387081 41.8832184)",
89618813,False,,residential,True,59.405,,Calle el Candil,,"LINESTRING (-5.0385111 41.883189, -5.0384747 41.8834523, -5.0385581 41.8837146)",
89618813,False,,residential,True,43.976,,Calle el Candil,,"LINESTRING (-5.0385581 41.8837146, -5.038761 41.8840801)",
197663542,False,,residential,True,12.42,,Calle Carboneras,,"LINESTRING (-5.0385581 41.8837146, -5.0387077 41.883723)",
89618813,False,,residential,False,59.405,,Calle el Candil,,"LINESTRING (-5.0385581 41.8837146, -5.0384747 41.8834523, -5.0385111 41.883189)",
1228606095,True,,trunk_link,False,6.344,1,,40,"LINESTRING (-5.0487367 41.8864308, -5.0487969 41.8864661)",
26145741,False,N-601,trunk,False,9.044,2,Avenida Juan Carlos I,40,"LINESTRING (-5.0452322 41.8808343, -5.0452292 41.8809156)",
26145741,False,N-601,trunk,True,45.553,2,Avenida Juan Carlos I,40,"LINESTRING (-5.0452322 41.8808343, -5.0452423 41.8804247)",
113199712,False,,residential,True,49.574,,Calle del Carmen,,"LINESTRING (-5.0452322 41.8808343, -5.045831 41.8808364)",
113199715,False,,residential,False,56.038,,Calle Castilviejo,,"LINESTRING (-5.0466323 41.8818157, -5.0461707 41.8821843)",
113199715,False,,residential,True,100.361,,Calle Castilviejo,,"LINESTRING (-5.0466323 41.8818157, -5.0469132 41.881562, -5.0473972 41.8811155)",
113199734,False,,residential,True,46.584,,Calle Ruedo,,"LINESTRING (-5.0459136 41.880422, -5.045831 41.8808364)",
209105364,False,,residential,True,55.577,,Calle Estación,,"LINESTRING (-5.0459136 41.880422, -5.0452423 41.8804247)",
113199734,False,,residential,False,69.953,,Calle Ruedo,,"LINESTRING (-5.0459136 41.880422, -5.0459844 41.8801599, -5.0461103 41.8798105)",
113199715,False,,residential,False,32.45,,Calle Castilviejo,,"LINESTRING (-5.0489175 41.8800588, -5.048611 41.8802407)",
113199721,False,,residential,False,81.593,,Calle Gumer Galván,,"LINESTRING (-5.0489175 41.8800588, -5.0488562 41.8800044, -5.048284 41.8794967)",
113199721,False,,residential,True,81.593,,Calle Gumer Galván,,"LINESTRING (-5.048284 41.8794967, -5.0488562 41.8800044, -5.0489175 41.8800588)",
113199734,False,,residential,False,66.565,,Calle Ruedo,,"LINESTRING (-5.0455526 41.881398, -5.045831 41.8808364)",
113199744,True,,residential,False,100.733,,Calle del Matadero,,"LINESTRING (-5.0455526 41.881398, -5.0466323 41.8818157)",
335028290,False,,residential,False,30.625,,Calle del Matadero,,"LINESTRING (-5.0455526 41.881398, -5.0452186 41.8812796)",
26145741,False,N-601,trunk,False,37.985,2,Avenida Juan Carlos I,40,"LINESTRING (-5.0452186 41.8812796, -5.0452073 41.8816211)",
26145741,False,N-601,trunk,True,40.485,2,Avenida Juan Carlos I,40,"LINESTRING (-5.0452186 41.8812796, -5.0452292 41.8809156)",
335028290,False,,residential,True,30.625,,Calle del Matadero,,"LINESTRING (-5.0452186 41.8812796, -5.0455526 41.881398)",
113199734,False,,residential,True,69.953,,Calle Ruedo,,"LINESTRING (-5.0461103 41.8798105, -5.0459844 41.8801599, -5.0459136 41.880422)",
"[172395884, 335028293]",False,,residential,False,186.724,,"['Plaza Pinilla', 'Ronda Chico de Basurto']",,"LINESTRING (-5.0461103 41.8798105, -5.0476093 41.8802327, -5.0478821 41.8806742)",
26145741,False,N-601,trunk,False,45.553,2,Avenida Juan Carlos I,40,"LINESTRING (-5.0452423 41.8804247, -5.0452322 41.8808343)",
209105364,False,,residential,False,55.577,,Calle Estación,,"LINESTRING (-5.0452423 41.8804247, -5.0459136 41.880422)",
209105364,False,,residential,True,11.707,,Calle Estación,,"LINESTRING (-5.0452423 41.8804247, -5.0451009 41.8804252)",
113199712,False,,residential,False,133.68800000000002,,Calle del Carmen,,"LINESTRING (-5.0473972 41.8811155, -5.0468212 41.8809775, -5.0459889 41.8808435, -5.045831 41.8808364)",
113199715,False,,residential,False,100.361,,Calle Castilviejo,,"LINESTRING (-5.0473972 41.8811155, -5.0469132 41.881562, -5.0466323 41.8818157)",
113199715,False,,residential,True,63.644,,Calle Castilviejo,,"LINESTRING (-5.0473972 41.8811155, -5.0477534 41.8807584, -5.0478821 41.8806742)",
113199712,False,,residential,False,49.574,,Calle del Carmen,,"LINESTRING (-5.045831 41.8808364, -5.0452322 41.8808343)",
113199734,False,,residential,False,46.584,,Calle Ruedo,,"LINESTRING (-5.045831 41.8808364, -5.0459136 41.880422)",
113199734,False,,residential,True,66.565,,Calle Ruedo,,"LINESTRING (-5.045831 41.8808364, -5.0455526 41.881398)",
113199712,False,,residential,True,133.68800000000002,,Calle del Carmen,,"LINESTRING (-5.045831 41.8808364, -5.0459889 41.8808435, -5.0468212 41.8809775, -5.0473972 41.8811155)",
