osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,access
132616992,True,,Calle San Sebastián,residential,,False,105.73299999999999,"LINESTRING (-15.700717 28.10098, -15.7007906 28.101106, -15.7008414 28.1011718, -15.7008895 28.1012134, -15.7010008 28.1012745, -15.7010834 28.1013455, -15.7011791 28.1014259, -15.7012263 28.101473, -15.7014164 28.1016888)",,,,
132616998,True,GC-231,Calle José Sánchez y Sánchez,tertiary,,False,57.370999999999995,"LINESTRING (-15.700717 28.10098, -15.7007873 28.101013, -15.7012168 28.1011611, -15.7012449 28.1011311)",,,,
32558964,True,,Calle León y Castillo,residential,,False,36.586999999999996,"LINESTRING (-15.7002163 28.100044, -15.7004168 28.1002756, -15.7004427 28.1003055)",,,,
132410460,True,,Plaza de Tomás Morales,residential,,False,33.577,"LINESTRING (-15.7002163 28.100044, -15.700137 28.0998807, -15.7000816 28.0997664)",,,,
560792282,False,,Calle San José,tertiary,,True,24.502,"LINESTRING (-15.7004427 28.1003055, -15.7006243 28.1001542)",,,,
132616997,True,,Calle San José,residential,,False,23.451,"LINESTRING (-15.7004427 28.1003055, -15.7003979 28.1003021, -15.7002469 28.1004097)",,,,
820933096,True,GC-231,Calle León y Castillo,tertiary,,False,66.705,"LINESTRING (-15.7004427 28.1003055, -15.7008083 28.1007207, -15.7008519 28.1007841)",,,,
132410461,False,GC-172,Calle León y Castillo,tertiary,,False,54.541,"LINESTRING (-15.7008519 28.1007841, -15.7012449 28.1011311)",,,,
139234832,True,GC-172,Calle las Nieves,tertiary,,False,40.494,"LINESTRING (-15.7008519 28.1007841, -15.701072 28.100476)",,,,
52565276,True,,Calle las Nieves,residential,,False,35.903999999999996,"LINESTRING (-15.7008519 28.1007841, -15.7007942 28.1007773, -15.7005552 28.1007045, -15.7005169 28.1007393)",,,,
197443623,False,,Calle Cantante Chano Gonzalo,residential,,False,17.777,"LINESTRING (-15.7014163 28.1025856, -15.7015808 28.1025185)",,,,
32558971,False,,Calle Buenavista,residential,,False,79.346,"LINESTRING (-15.7014163 28.1025856, -15.7012864 28.1024367, -15.7009286 28.1020163)",,,,
197443623,False,,Calle Cantante Chano Gonzalo,residential,,True,38.245,"LINESTRING (-15.7014163 28.1025856, -15.7012832 28.1026348, -15.7011551 28.1026763, -15.7011162 28.1027095, -15.7011081 28.1027575)",,,,
132616998,True,GC-231,Calle José Sánchez y Sánchez,tertiary,,False,33.193,"LINESTRING (-15.7005169 28.1007393, -15.7005463 28.100777, -15.700717 28.10098)",,,,
132616998,True,GC-231,Calle José Sánchez y Sánchez,tertiary,,False,45.217,"LINESTRING (-15.7002469 28.1004097, -15.7005169 28.1007393)",,,,
32558987,True,GC-231,Calle el Canario,tertiary,,False,158.235,"LINESTRING (-15.6988639 28.0993087, -15.6989837 28.0993331, -15.699058 28.099346, -15.699115 28.0993639, -15.699207 28.0994215, -15.6995013 28.0996602, -15.6995836 28.0997424, -15.6996659 28.0998351, -15.699726 28.0999073, -15.6998597 28.1000344, -15.7000677 28.1002069)",,,,
240438484,False,GC-231,Calle Juan de Armas,tertiary,30,False,43.083,"LINESTRING (-15.6988639 28.0993087, -15.6987239 28.099296, -15.6984793 28.0992701, -15.6984274 28.0992658)",,,,
560792284,False,GC-231,Plaza Tenesor,tertiary,,True,19.396,"LINESTRING (-15.6988639 28.0993087, -15.6989773 28.0992609, -15.699043 28.0992348)",,,,
132616994,True,,Calle Molinillos,residential,,False,17.883,"LINESTRING (-15.7014164 28.1016888, -15.7012671 28.1017811)",,,,
132616992,True,,Calle San Sebastián,residential,,False,97.319,"LINESTRING (-15.7014164 28.1016888, -15.7017691 28.1021556, -15.7018282 28.1022339, -15.7018533 28.1022688, -15.7018631 28.1023207, -15.701869 28.1024468)",,,,
139151960,False,,Plaza Tenesor,residential,,True,16.194000000000003,"LINESTRING (-15.6992902 28.0990886, -15.6993324 28.0990575, -15.6994162 28.0989945)",,,,
139151997,True,,Calle Guayarmina,residential,,False,58.415000000000006,"LINESTRING (-15.6992902 28.0990886, -15.6992513 28.0990301, -15.6991906 28.0989739, -15.6989594 28.0987913, -15.6988658 28.0987246)",,,,
560792284,False,GC-231,Plaza Tenesor,tertiary,,False,29.211000000000002,"LINESTRING (-15.6992902 28.0990886, -15.6992452 28.0991195, -15.699043 28.0992348)",,,,
139151997,True,,Calle Guayarmina,residential,,False,8.26,"LINESTRING (-15.6980779 28.0982691, -15.6980116 28.0982233)",,,,
139151991,True,,Calle San Juan,residential,,False,72.74,"LINESTRING (-15.6980779 28.0982691, -15.6981024 28.09824, -15.6982923 28.0981752, -15.6983397 28.0981763, -15.6985394 28.0982563, -15.698743 28.0983509)",,,,
197447990,True,GC-2,,primary,,False,24.534,"LINESTRING (-15.7073076 28.1008995, -15.7072923 28.1009817, -15.7072614 28.1011163)",1,,,
27819480,False,,,primary_link,,True,252.705,"LINESTRING (-15.7050973 28.1021975, -15.7049514 28.1019743, -15.7038201 28.1002238)",2,,,
42371819,True,,,primary_link,40,False,40.74,"LINESTRING (-15.7050973 28.1021975, -15.7051343 28.1023572, -15.7051319 28.102451, -15.7051047 28.1025579)",1,,,
42371811,True,GC-2,,primary,,False,29.057,"LINESTRING (-15.7054743 28.1026483, -15.7055385 28.102548, -15.7056559 28.1024449)",1,,,
42371812,True,GC-2,,primary,,False,17.319,"LINESTRING (-15.7054743 28.1026483, -15.7054504 28.102594, -15.7054091 28.1025485, -15.705373 28.1025256)",1,,roundabout,
42371812,True,GC-2,,primary,,False,4.583,"LINESTRING (-15.7051047 28.1025579, -15.7050764 28.1025907)",1,,roundabout,
42371813,True,,,primary_link,,False,43.474,"LINESTRING (-15.7053542 28.1025161, -15.7050973 28.1021975)",1,,,
42371812,True,GC-2,,primary,,False,26.502999999999997,"LINESTRING (-15.7053542 28.1025161, -15.7052893 28.1024996, -15.7052218 28.1025014, -15.7051582 28.1025215, -15.7051047 28.1025579)",1,,roundabout,
42371822,True,GC-172,Carretera al Puerto de Las Nieves,tertiary,,False,30.807999999999996,"LINESTRING (-15.703757 28.0993589, -15.7036653 28.0993841, -15.7036239 28.0994018, -15.7035549 28.0994305, -15.7035159 28.0994541, -15.7034886 28.0994894)",1,,,
42371826,False,GC-172,Carretera al Puerto de Las Nieves,tertiary,,False,71.90299999999999,"LINESTRING (-15.703757 28.0993589, -15.7043082 28.0991368, -15.7043667 28.0991181, -15.7044296 28.0991042)",2,,,
103915080,False,GC-172,Carretera al Puerto de Las Nieves,tertiary,,False,110.806,"LINESTRING (-15.7018618 28.0994328, -15.7029675 28.0996369)",,,,
182928331,True,GC-200,Carretera al Puerto de Las Nieves,tertiary,,False,20.069000000000003,"LINESTRING (-15.7018618 28.0994328, -15.7018026 28.099401, -15.7017758 28.0993731, -15.7017322 28.0992998)",1,,,
42371823,True,GC-172,,tertiary,,False,19.044,"LINESTRING (-15.7036561 28.0995648, -15.7036212 28.0995312, -15.7035927 28.0995162, -15.7035426 28.099497, -15.7034886 28.0994894)",,,roundabout,
42371831,True,GC-172,Carretera al Puerto de Las Nieves,tertiary,,False,26.825,"LINESTRING (-15.7036561 28.0995648, -15.7036553 28.0994775, -15.7036675 28.0994421, -15.7036863 28.0994093, -15.703757 28.0993589)",1,,,
42371823,True,GC-172,,tertiary,,False,24.753,"LINESTRING (-15.7036686 28.0997758, -15.7036904 28.09973, -15.703698 28.0996808, -15.703691 28.0996316, -15.7036697 28.0995856, -15.7036561 28.0995648)",,,roundabout,
1268446217,True,GC-172,,tertiary,,False,18.508,"LINESTRING (-15.7034886 28.0994894, -15.7034261 28.0994958, -15.7033684 28.0995179, -15.7033203 28.0995536)",,,roundabout,
103915080,False,GC-172,Carretera al Puerto de Las Nieves,tertiary,,True,110.806,"LINESTRING (-15.7029675 28.0996369, -15.7018618 28.0994328)",,,,
42371825,True,GC-172,Carretera al Puerto de Las Nieves,tertiary,,False,36.427,"LINESTRING (-15.7029675 28.0996369, -15.7030735 28.0996689, -15.7031423 28.0996995, -15.7032993 28.0997812)",,,,
1268446218,True,GC-172,,tertiary,,False,18.373,"LINESTRING (-15.7032993 28.0997812, -15.7033398 28.0998231, -15.7033923 28.099853, -15.7034522 28.0998684)",,,roundabout,
42371824,True,GC-172,Carretera al Puerto de Las Nieves,tertiary,,False,36.109,"LINESTRING (-15.7033203 28.0995536, -15.7032451 28.0995653, -15.7030614 28.0996289, -15.703023 28.099634, -15.7029675 28.0996369)",,,,
1268446217,True,GC-172,,tertiary,,False,27.151000000000003,"LINESTRING (-15.7033203 28.0995536, -15.7032893 28.099594, -15.7032709 28.0996401, -15.7032664 28.0996888, -15.7032761 28.0997369, -15.7032993 28.0997812)",,,roundabout,
42371823,True,GC-172,,tertiary,,False,24.931,"LINESTRING (-15.7034522 28.0998684, -15.7035157 28.0998679, -15.7035764 28.0998512, -15.7036288 28.0998195, -15.7036686 28.0997758)",,,roundabout,
"[42371832, 1268446219]",True,,,primary_link,,False,54.147000000000006,"LINESTRING (-15.7034522 28.0998684, -15.7035208 28.0999075, -15.7035879 28.0999495, -15.7038201 28.1002238)",1,,,
42371817,False,GC-2,,primary,,True,168.171,"LINESTRING (-15.7046117 28.102825, -15.7032528 28.1031147, -15.7029515 28.1032002)",2,,,
119447215,True,GC-2,,primary,,False,48.293,"LINESTRING (-15.7046117 28.102825, -15.7048752 28.1027949, -15.7049844 28.1027989, -15.7051 28.1028168)",1,,,
42371836,False,GC-293,,tertiary,40,True,87.78900000000002,"LINESTRING (-15.7002946 28.1030246, -15.7003357 28.1029798, -15.7003723 28.1029419, -15.700416 28.1029106, -15.7004613 28.1028861, -15.7005374 28.1028618, -15.7006063 28.1028467, -15.7010563 28.1027657, -15.7011081 28.1027575)",2,,,
132617000,False,,Calle Tazacorte,residential,,True,89.94600000000001,"LINESTRING (-15.7002946 28.1030246, -15.7002286 28.1029761, -15.7002303 28.1029469, -15.7006927 28.1024807, -15.7007215 28.1024409, -15.7007262 28.1024039)",,,,
103292083,True,,Paseo Obispo Pildain,residential,30,False,24.936,"LINESTRING (-15.702379 28.1036337, -15.7026258 28.1035799)",1,,,
42371809,True,GC-2,GC-2,primary,80,False,11.841999999999999,"LINESTRING (-15.702379 28.1036337, -15.7024125 28.1035855, -15.7024274 28.1035373)",1,,roundabout,
42371809,True,GC-2,GC-2,primary,80,False,23.619999999999997,"LINESTRING (-15.7022676 28.1033168, -15.7022262 28.1033115, -15.70216 28.1033153, -15.702098 28.103336, -15.7020456 28.1033719)",1,,roundabout,
197239832,True,GC-172,,tertiary,,False,38.451,"LINESTRING (-15.7022676 28.1033168, -15.7021575 28.1032055, -15.7021071 28.1031297, -15.7020721 28.1030239)",1,,,
42371809,True,GC-2,GC-2,primary,80,False,24.942999999999998,"LINESTRING (-15.7024291 28.1035308, -15.7024283 28.1034796, -15.7024126 28.1034302, -15.7023829 28.1033861, -15.7023414 28.1033503, -15.7023239 28.1033387)",1,,roundabout,
42371810,True,GC-2,,primary,,False,63.230999999999995,"LINESTRING (-15.7024291 28.1035308, -15.7025449 28.1034419, -15.7026469 28.1033685, -15.702766 28.1032994, -15.7027962 28.1032819, -15.7029515 28.1032002)",1,,,yes
42371817,False,GC-2,,primary,,False,168.171,"LINESTRING (-15.7029515 28.1032002, -15.7032528 28.1031147, -15.7046117 28.102825)",2,,,
119447156,True,GC-2,,primary,,False,63.789,"LINESTRING (-15.7029515 28.1032002, -15.7028211 28.1032345, -15.7027833 28.1032444, -15.7025552 28.1033145, -15.7024717 28.1033288, -15.702378 28.1033355, -15.7023239 28.1033387)",1,,,yes
42371809,True,GC-2,GC-2,primary,80,False,22.500000000000004,"LINESTRING (-15.7020456 28.1033719, -15.7020117 28.1034127, -15.7019907 28.1034598, -15.701984 28.10351, -15.701992 28.1035601)",1,,roundabout,
139843485,True,GC-172,,tertiary,,False,38.796,"LINESTRING (-15.7020721 28.1030239, -15.7020634 28.1031869, -15.7020541 28.1033081, -15.7020456 28.1033719)",1,,,
"[197239835, 197239838]",False,,"['Paseo Obispo Pildain', 'Calle Juez Gabriel de Armas']",residential,,True,79.16900000000001,"LINESTRING (-15.7020721 28.1030239, -15.7021063 28.1030435, -15.7021779 28.1030845, -15.7024069 28.1032299, -15.7024727 28.1032042, -15.7027581 28.1030636)",,,,
820933089,False,GC-172,Paseo Obispo Pildain,tertiary,,False,44.078,"LINESTRING (-15.7020721 28.1030239, -15.7020644 28.102988, -15.7020591 28.1029534, -15.7020468 28.1028723, -15.7020379 28.1026293)",,,,
"[52982042, 103915082]",False,,Urbanización Las Candelarias,residential,,False,105.907,"LINESTRING (-15.7018092 28.0990563, -15.7018583 28.0990381, -15.7019156 28.0990253, -15.7020588 28.0990087, -15.7024291 28.0989641, -15.7027663 28.0989339, -15.7028722 28.0989609)",,,,
182928333,True,,Urbanización Las Candelarias,residential,,False,18.333,"LINESTRING (-15.7018092 28.0990563, -15.701708 28.0990891, -15.7016331 28.0991115)",,,,
"[52982504, 103915074]",False,,Urbanización Las Candelarias,residential,,False,22.253999999999998,"LINESTRING (-15.7013814 28.0990606, -15.701357 28.0990302, -15.7012393 28.0989047)",2,,,
182928335,True,,Urbanización Las Candelarias,residential,,False,16.366999999999997,"LINESTRING (-15.7013814 28.0990606, -15.701415 28.0991283, -15.7014377 28.0991988)",1,,,
197447992,False,,,residential,,False,47.222,"LINESTRING (-15.7035269 28.1013562, -15.7039525 28.1011577)",,,,
240438483,False,,Calle Juan Pulido Castro,residential,,False,74.288,"LINESTRING (-15.7035269 28.1013562, -15.7031151 28.1007955)",,,,
240438483,False,,Calle Juan Pulido Castro,residential,,True,53.786,"LINESTRING (-15.7035269 28.1013562, -15.7037023 28.1018145)",,,,
197447997,False,,Calle Rafael García Gutiérrez,residential,,True,43.124,"LINESTRING (-15.7031151 28.1007955, -15.7027592 28.1010232)",,,,
240438483,False,,Calle Juan Pulido Castro,residential,,True,74.288,"LINESTRING (-15.7031151 28.1007955, -15.7035269 28.1013562)",,,,
197447997,False,,Calle Rafael García Gutiérrez,residential,,False,70.458,"LINESTRING (-15.7031151 28.1007955, -15.7034416 28.1005995, -15.7034935 28.1006161, -15.7036508 28.1008077)",,,,
197239838,False,,Calle Juez Gabriel de Armas,residential,,True,45.263,"LINESTRING (-15.7027581 28.1030636, -15.7031545 28.1028552)",,,,
52565277,False,,Calle Alcalde Armas Galván,residential,,True,195.41199999999998,"LINESTRING (-15.7027581 28.1030636, -15.702486 28.1021617, -15.7024747 28.1020823, -15.702418 28.1019212, -15.7023122 28.1017841, -15.7020312 28.1014581)",,,,
"[197239835, 197239838]",False,,"['Paseo Obispo Pildain', 'Calle Juez Gabriel de Armas']",residential,,False,79.16900000000001,"LINESTRING (-15.7027581 28.1030636, -15.7024727 28.1032042, -15.7024069 28.1032299, -15.7021779 28.1030845, -15.7021063 28.1030435, -15.7020721 28.1030239)",,,,
197239836,False,,Calle José Bermúdez,residential,,False,58.503,"LINESTRING (-15.7034674 28.1024241, -15.7033366 28.1019886, -15.7033143 28.1019156)",,,,
"[197239836, 197239838]",False,,"['Calle José Bermúdez', 'Calle Juez Gabriel de Armas']",residential,,"[False, True]",74.178,"LINESTRING (-15.7034674 28.1024241, -15.7035467 28.1027058, -15.7031545 28.1028552)",,,,
240438504,False,,Calle Poeta Sosa Suárez,residential,,True,35.219,"LINESTRING (-15.7034674 28.1024241, -15.7035352 28.1024045, -15.7038124 28.1023365)",,,,
240438483,False,,Calle Juan Pulido Castro,residential,,True,25.896,"LINESTRING (-15.7038124 28.1023365, -15.7038699 28.1025638)",,,,
240438483,False,,Calle Juan Pulido Castro,residential,,False,60.425000000000004,"LINESTRING (-15.7038124 28.1023365, -15.7037561 28.101865, -15.7037023 28.1018145)",,,,
240438504,False,,Calle Poeta Sosa Suárez,residential,,False,35.219,"LINESTRING (-15.7038124 28.1023365, -15.7035352 28.1024045, -15.7034674 28.1024241)",,,,
240438504,False,,Calle Poeta Sosa Suárez,residential,,True,26.499,"LINESTRING (-15.7038124 28.1023365, -15.7038526 28.1023113, -15.7040645 28.1022564)",,,,
32558947,False,,Calle Alcalde Esparza Artech,residential,,False,63.563,"LINESTRING (-15.7014208 28.1008345, -15.7017958 28.1003683)",,,,
32558947,False,,Calle Alcalde Esparza Artech,residential,,True,37.787,"LINESTRING (-15.7014208 28.1008345, -15.7012513 28.1010733, -15.7012449 28.1011311)",,,,
52565277,False,,Calle Alcalde Armas Galván,residential,,False,91.613,"LINESTRING (-15.7014208 28.1008345, -15.7020173 28.1014439, -15.7020312 28.1014581)",,,,
197447997,False,,Calle Rafael García Gutiérrez,residential,,False,42.826,"LINESTRING (-15.7020312 28.1014581, -15.7023923 28.1012416)",,,,
52565277,False,,Calle Alcalde Armas Galván,residential,,False,195.41199999999998,"LINESTRING (-15.7020312 28.1014581, -15.7023122 28.1017841, -15.702418 28.1019212, -15.7024747 28.1020823, -15.702486 28.1021617, -15.7027581 28.1030636)",,,,
52565277,False,,Calle Alcalde Armas Galván,residential,,True,91.613,"LINESTRING (-15.7020312 28.1014581, -15.7020173 28.1014439, -15.7014208 28.1008345)",,,,
"[103915082, 52982042]",False,,Urbanización Las Candelarias,residential,,True,105.90700000000001,"LINESTRING (-15.7028722 28.0989609, -15.7027663 28.0989339, -15.7024291 28.0989641, -15.7020588 28.0990087, -15.7019156 28.0990253, -15.7018583 28.0990381, -15.7018092 28.0990563)",,,,
24653456,False,GC-172,Carretera al Puerto de Las Nieves,tertiary,40,False,141.21,"LINESTRING (-15.7059812 28.099852, -15.7060539 28.0998962, -15.7061484 28.0999537, -15.7062174 28.0999912, -15.7065999 28.1002253, -15.7068252 28.1003633, -15.7071652 28.1005742)",,,,
24653456,False,GC-172,Carretera al Puerto de Las Nieves,tertiary,40,True,176.546,"LINESTRING (-15.7059812 28.099852, -15.7053976 28.0995021, -15.7048949 28.0992011, -15.7048171 28.0991664, -15.7047462 28.0991404, -15.7046571 28.0991182, -15.7045377 28.0990988, -15.7044744 28.0990977, -15.7044296 28.0991042)",,,,
1226007056,False,,Calle Músico Manuel García Alamo,residential,,False,56.932,"LINESTRING (-15.7059812 28.099852, -15.7059264 28.0999377, -15.7059023 28.0999943, -15.7057646 28.1003259)",2,,,
103915074,False,,Urbanización Las Candelarias,residential,,False,401.477,"LINESTRING (-15.6990926 28.097462, -15.6989562 28.097418, -15.6988236 28.0973947, -15.6986477 28.0973735, -15.6985661 28.0973792, -15.6984126 28.0974032, -15.6983403 28.0974067, -15.6982856 28.0974006, -15.6982076 28.0973803, -15.698145 28.0973498, -15.698093 28.0973192, -15.6980537 28.0972704, -15.6980274 28.0972225, -15.6980087 28.0971641, -15.6980081 28.0971545, -15.6980055 28.0971151, -15.6980208 28.0970462, -15.6980379 28.0969987, -15.6980647 28.0969571, -15.6981042 28.0969182, -15.6981375 28.0968875, -15.6982052 28.0968597, -15.6982484 28.0968474, -15.698303 28.09684, -15.6985853 28.0968516, -15.6989367 28.0968695, -15.6990006 28.0968678, -15.6990715 28.0968567, -15.69972 28.096707, -15.6997868 28.0967078, -15.6998532 28.0967149, -15.7004569 28.0968819, -15.7005769 28.0968982)",,,,
103915074,False,,Urbanización Las Candelarias,residential,,True,124.31999999999998,"LINESTRING (-15.6990926 28.097462, -15.6991628 28.0975141, -15.699818 28.0980261, -15.6999193 28.0981031, -15.6999856 28.0981425, -15.7000254 28.0981508, -15.7000712 28.0981507)",,,,
197443616,False,,Urbanización Las Candelarias,residential,,False,56.529,"LINESTRING (-15.7000712 28.0981507, -15.7002392 28.0976644)",,,,
103915074,False,,Urbanización Las Candelarias,residential,,False,124.32,"LINESTRING (-15.7000712 28.0981507, -15.7000254 28.0981508, -15.6999856 28.0981425, -15.6999193 28.0981031, -15.699818 28.0980261, -15.6991628 28.0975141, -15.6990926 28.097462)",,,,
103915074,False,,Urbanización Las Candelarias,residential,,True,145.28099999999998,"LINESTRING (-15.7000712 28.0981507, -15.7005247 28.0983357, -15.7007783 28.0984752, -15.7010288 28.0986376, -15.7010819 28.0986838, -15.7011321 28.0987626, -15.701155 28.0988084, -15.7012393 28.0989047)",,,,
"[139443317, 197447998]",True,,"['Calle los Luceros de la Madrugá', 'Avenida Lola Massieu']",residential,,False,212.037,"LINESTRING (-15.7057646 28.1003259, -15.7052434 28.1001872, -15.7047581 28.1000698, -15.7046911 28.1000568, -15.7046626 28.1000572, -15.7046389 28.1000787, -15.7046373 28.1001086, -15.7046452 28.1001427, -15.7049533 28.1005789, -15.7051729 28.1007926)",,,,
139443318,False,,Calle Músico Manuel García Alamo,residential,,False,81.011,"LINESTRING (-15.7057646 28.1003259, -15.705689 28.1004889, -15.7056545 28.1005351, -15.7056124 28.1005638, -15.7051729 28.1007926)",,,,
1226007056,False,,Calle Músico Manuel García Alamo,residential,,True,56.932,"LINESTRING (-15.7057646 28.1003259, -15.7059023 28.0999943, -15.7059264 28.0999377, -15.7059812 28.099852)",2,,,
132410459,True,,Calle Párroco Juan Valls,residential,,False,56.647,"LINESTRING (-15.701072 28.100476, -15.7006243 28.1001542)",,,,no
139234832,True,GC-172,Calle las Nieves,tertiary,,False,83.881,"LINESTRING (-15.701072 28.100476, -15.7012194 28.1002795, -15.7012256 28.1002516, -15.70121 28.1002321, -15.7008987 28.1000011, -15.7008054 28.0999318)",,,,
42371809,True,GC-2,GC-2,primary,80,False,24.360999999999997,"LINESTRING (-15.7021548 28.1036993, -15.7022041 28.1037048, -15.7022535 28.1037005, -15.7023007 28.1036867, -15.7023432 28.1036641, -15.702379 28.1036337)",1,,roundabout,
42371812,True,GC-2,,primary,,False,26.912999999999997,"LINESTRING (-15.7050764 28.1025907, -15.7050507 28.1026468, -15.7050461 28.1027072, -15.7050631 28.1027658, -15.7051 28.1028168)",1,,roundabout,
119447147,True,GC-2,,primary,,False,53.228,"LINESTRING (-15.7050764 28.1025907, -15.7049887 28.1026677, -15.7049068 28.1027182, -15.7048396 28.1027445, -15.7046117 28.102825)",1,,,
103425096,True,,,residential,30,False,21.951,"LINESTRING (-15.7049025 28.1050177, -15.7049383 28.1049798, -15.7049587 28.1049338, -15.7049616 28.1048845, -15.7049465 28.104837)",,,roundabout,
103425096,True,,,residential,30,False,11.427,"LINESTRING (-15.7046158 28.1049218, -15.7046331 28.1049709, -15.7046677 28.1050122)",,,roundabout,
103425096,True,,,residential,30,False,21.547,"LINESTRING (-15.7049465 28.104837, -15.7049159 28.1047968, -15.7048726 28.104767, -15.7048209 28.1047506, -15.704766 28.1047492)",,,roundabout,
103425096,True,,,residential,30,False,25.180999999999997,"LINESTRING (-15.7046677 28.1050122, -15.7047195 28.1050426, -15.7047802 28.105055, -15.7048241 28.1050519, -15.7048658 28.1050392, -15.7049025 28.1050177)",,,roundabout,
103425096,True,,,residential,30,False,26.573,"LINESTRING (-15.704766 28.1047492, -15.7046825 28.1047796, -15.7046276 28.1048428, -15.7046158 28.1049218)",,,roundabout,
200494634,False,,Paseo Obispo Pildain,residential,30,True,344.35499999999996,"LINESTRING (-15.704766 28.1047492, -15.7047522 28.1046102, -15.7046748 28.1039906, -15.704641 28.1037337, -15.704575 28.103625, -15.7044843 28.1035202, -15.7042022 28.1032638, -15.7040802 28.1032172, -15.7039692 28.1032172, -15.7038017 28.1032532, -15.7032224 28.1034761, -15.7027722 28.1035733, -15.7026258 28.1035799)",,,,
200494634,False,,Paseo Obispo Pildain,residential,30,False,344.35499999999996,"LINESTRING (-15.7026258 28.1035799, -15.7027722 28.1035733, -15.7032224 28.1034761, -15.7038017 28.1032532, -15.7039692 28.1032172, -15.7040802 28.1032172, -15.7042022 28.1032638, -15.7044843 28.1035202, -15.704575 28.103625, -15.704641 28.1037337, -15.7046748 28.1039906, -15.7047522 28.1046102, -15.704766 28.1047492)",,,,
200494637,True,,Paseo Obispo Pildain,residential,30,False,20.060000000000002,"LINESTRING (-15.7026258 28.1035799, -15.7024957 28.1035569, -15.7024274 28.1035373)",1,,,
