osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
23786906,2,Ma-13A,Carrer de Bernat de Santa Eugènia,primary,30,False,True,51.137,"LINESTRING (2.7752656 39.6522466, 2.775208 39.6522248, 2.7747297 39.6520435)",,
23786906,2,Ma-13A,Carrer de Bernat de Santa Eugènia,primary,30,False,False,45.093,"LINESTRING (2.7741345 39.6517932, 2.7742069 39.6518249, 2.7745924 39.6519936)",,
805401706,2,Ma-13A,Plaça dels Hostals,primary,40,False,True,92.64300000000001,"LINESTRING (2.7741345 39.6517932, 2.774052 39.6517545, 2.7740286 39.6517435, 2.7736503 39.6515661, 2.7734759 39.6514456, 2.7733204 39.651311, 2.7732885 39.6512846)",,
805401705,2,Ma-13A,Plaça dels Hostals,primary,30,False,False,32.716,"LINESTRING (2.7725083 39.6507238, 2.7727087 39.6508183, 2.7728282 39.6508844)",,
633512142,,Ma-3020,carrer des Molinets,tertiary,,False,False,42.149,"LINESTRING (2.7818951 39.6477942, 2.781664 39.647868, 2.7815325 39.647907, 2.7814365 39.6479316)",3.8,
23786904,1,Ma-13A,Plaça dels Hostals,primary,30,True,False,21.409,"LINESTRING (2.773149 39.6511263, 2.7732384 39.6512118, 2.7732594 39.6512343, 2.7732885 39.6512846)",,
27499878,1,,Carrer Llarg,residential,30,True,False,137.928,"LINESTRING (2.773149 39.6511263, 2.7732265 39.651075, 2.7736167 39.6508416, 2.7743977 39.6503428)",5,
23842492,2,Ma-3020,Es Vial,tertiary,30,False,True,319.252,"LINESTRING (2.778506 39.6503005, 2.7785831 39.6502374, 2.7796628 39.6496584, 2.780013 39.649463, 2.7802392 39.6493289, 2.7803157 39.6492432, 2.7804054 39.6491558, 2.7810757 39.6483285, 2.7810959 39.6483051)",,
24719971,2,,Carrer de Caty Salom Parets,residential,30,False,False,110.488,"LINESTRING (2.778506 39.6503005, 2.7775059 39.6497254, 2.7774981 39.6497196, 2.777472 39.6497061)",,
23786906,2,Ma-13A,Carrer de Bernat de Santa Eugènia,primary,30,False,False,51.137,"LINESTRING (2.7747297 39.6520435, 2.775208 39.6522248, 2.7752656 39.6522466)",,
23786906,2,Ma-13A,Carrer de Bernat de Santa Eugènia,primary,30,False,True,13.003,"LINESTRING (2.7747297 39.6520435, 2.7746832 39.6520249, 2.7745924 39.6519936)",,
23912519,1,,Carrer de Ramon Llull,residential,30,True,False,186.8,"LINESTRING (2.7747297 39.6520435, 2.7756731 39.6512303, 2.7761832 39.6507906)",,
23842494,2,,Plaça Nova,residential,30,False,False,49.903,"LINESTRING (2.777472 39.6497061, 2.7778559 39.6493684)",,
24719971,2,,Carrer de Caty Salom Parets,residential,30,False,True,110.488,"LINESTRING (2.777472 39.6497061, 2.7774981 39.6497196, 2.7775059 39.6497254, 2.778506 39.6503005)",,
1012597326,2,,Carrer de Ramon Llull,residential,30,False,True,58.149,"LINESTRING (2.777472 39.6497061, 2.7773444 39.6498116, 2.7770177 39.6500948)",,
1014053103,2,,Plaça Nova,residential,30,False,True,18.813,"LINESTRING (2.777472 39.6497061, 2.7774367 39.6496877, 2.7773932 39.6496649, 2.77729 39.6496113)",,
23842494,2,,Plaça Nova,residential,30,False,True,28.412,"LINESTRING (2.7790396 39.6483609, 2.7788289 39.6485583)",,
23842495,1,,Plaça de l'Escola de Can Capó,residential,20,True,False,33.71,"LINESTRING (2.7790396 39.6483609, 2.7792915 39.6481279)",4,
24992039,1,,Carrer de Francisca Ferrer i Jaume de s'Arbossar,residential,20,False,False,59.607,"LINESTRING (2.7790396 39.6483609, 2.7790655 39.6483793, 2.7792668 39.6485223, 2.7795513 39.6487244)",,
1012766966,1,,Carrer de Lluc Mesquida,residential,30,True,False,33.385999999999996,"LINESTRING (2.7790396 39.6483609, 2.778964 39.6483124, 2.7787409 39.6481679)",7,
"[23842496, 23842497]",1,,"['Carrer de Joan Vich Salom', 'Carrer del Rector Mora']",residential,30,True,False,163.23399999999998,"LINESTRING (2.7795172 39.6472526, 2.7796404 39.6472853, 2.7797344 39.6473066, 2.7799879 39.6474819, 2.780234 39.6476596, 2.7806178 39.6479366, 2.7807405 39.6480108, 2.7808297 39.6480285, 2.7809481 39.6480355, 2.7810526 39.6480171)","['4', '3']",
1012766964,1,,Carrer de Josep Calafat,residential,30,True,False,7.75,"LINESTRING (2.7795172 39.6472526, 2.7795174 39.6472129, 2.7795176 39.6471829)",6,
201644746,2,,Carrer de Ramon Llull,residential,30,False,False,21.994,"LINESTRING (2.7761832 39.6507906, 2.7763631 39.6506494)",,
24273669,1,,Carrer de Mestre Miralles,residential,20,False,False,48.9,"LINESTRING (2.7761832 39.6507906, 2.7762232 39.6508114, 2.7766563 39.651037)",,
24403518,1,,Carrer de Joan Mesquida,residential,30,False,True,51.384,"LINESTRING (2.7766839 39.6462558, 2.7766554 39.6462348, 2.7762492 39.6459372)",,
"[1195573385, 1012751210, 292615194, 23912522]",2,Ma-3010,Avinguda de Margalida Calafat,"['primary', 'primary_link']",30,False,"[False, True]",264.12,"LINESTRING (2.7766839 39.6462558, 2.7767113 39.6462236, 2.7767232 39.6462097, 2.7769491 39.6459447, 2.7769554 39.6459373, 2.7770349 39.6458447, 2.7773738 39.6454448, 2.7774572 39.6453448, 2.7775619 39.645227, 2.7783748 39.6442692)",,
1012766969,2,Ma-3010,Carrer de Pere J. Jaume Pons Batle,tertiary,30,False,False,24.811999999999998,"LINESTRING (2.7766839 39.6462558, 2.7766555 39.6462864, 2.7765155 39.6464374)",,
24992030,1,,Carrer de Rector Caldentey,residential,20,False,True,47.546,"LINESTRING (2.7795176 39.6471829, 2.7796393 39.6467657)",,
"[23912528, 313948706, 23912526]",1,,"['Carrer del Pare Miquel Cabot', 'Plaça de la Vila', 'Carrer de Josep Calafat']",residential,30,True,False,162.638,"LINESTRING (2.7795176 39.6471829, 2.7789249 39.6471167, 2.7785779 39.6470764, 2.77826 39.6470441, 2.7780329 39.6470175, 2.7778025 39.646998, 2.7776561 39.6469754, 2.7776382 39.6469726)",,
958256692,1,,Carrer de Joan Mesquida,residential,30,True,False,4.501,"LINESTRING (2.7776382 39.6469726, 2.7776032 39.6469424)",,
"[24992025, 24992026, 1012766965, 313352854]",1,,"['Carrer del Paborde Jaume', 'Carrer de Sant Jordi']",residential,30,True,False,202.989,"LINESTRING (2.7776382 39.6469726, 2.7776312 39.6469825, 2.7775129 39.6471501, 2.7778689 39.6473437, 2.7781425 39.6474954, 2.7781556 39.6475026, 2.7789355 39.647939, 2.7789176 39.6479601, 2.7787409 39.6481679)",,
1012770767,2,Ma-3010,Carrer de Pere J. Jaume Pons Batle,tertiary,30,False,True,31.584,"LINESTRING (2.7759928 39.6470436, 2.7762021 39.6468097)",,
