osmid,oneway,lanes,ref,highway,reversed,length,name,geometry,maxspeed,junction
"[45895184, 51510466]",False,,,residential,"[False, True]",123.90299999999999,"['Calle Pintor Francisco Concepción', 'Calle Vendaval']","LINESTRING (-17.7682615 28.6828727, -17.7682455 28.6824748, -17.7687459 28.681909)",,
"[45895197, 239283327]",True,,,residential,False,123.28999999999999,"['Calle Cajita Blanca', 'Calle Dornajos']","LINESTRING (-17.7673201 28.6838281, -17.7672976 28.68377, -17.7673055 28.6837005, -17.7673429 28.6835055, -17.7674468 28.6832944, -17.7675811 28.6830642, -17.7676481 28.6829606, -17.7677141 28.6829066, -17.7678 28.6828521)",,
446580623,False,,,residential,True,71.74700000000001,Calle de San Sebastián,"LINESTRING (-17.7673201 28.6838281, -17.7672337 28.6838132, -17.7669477 28.683812, -17.7665865 28.6838004)",,
45895186,False,,,residential,False,57.453,Calle Morales,"LINESTRING (-17.7678 28.6828521, -17.7680605 28.6823887)",,
446580619,True,,,residential,False,29.291,Calle Fernández Ferraz,"LINESTRING (-17.7666091 28.6831694, -17.7663755 28.6830039)",,
51544597,True,,,residential,False,65.277,Calle San Miguel,"LINESTRING (-17.7666091 28.6831694, -17.7663352 28.6835299, -17.7662385 28.6836582)",,
446580619,True,,,residential,False,44.99100000000001,Calle Fernández Ferraz,"LINESTRING (-17.7663755 28.6830039, -17.7661707 28.6828605, -17.7660482 28.6827747, -17.76601 28.6827585)",,
51734119,True,,,residential,False,38.081,Calle de San Sebastián,"LINESTRING (-17.7662385 28.6836582, -17.7664008 28.6837588, -17.7665865 28.6838004)",,
51544598,True,,,residential,False,69.005,Calle Pedro Poggio,"LINESTRING (-17.7654356 28.6842931, -17.765153 28.6837242)",,
51546384,True,,,residential,False,107.39099999999999,Calle Adolfo Cabrera Pinto,"LINESTRING (-17.7654356 28.6842931, -17.7655876 28.6842123, -17.7656122 28.6841339, -17.7656324 28.6840697, -17.7655087 28.6837176, -17.7658132 28.683596)",,
51544600,True,,,residential,False,40.837,Calle Adolfo Cabrera Pinto,"LINESTRING (-17.7650339 28.6842677, -17.7653227 28.6843311, -17.7654356 28.6842931)",,
32856993,False,,,tertiary,False,248.66199999999998,Avenida del Puente,"LINESTRING (-17.7647477 28.6843361, -17.7648071 28.6844306, -17.7650684 28.6848459, -17.7651834 28.684944, -17.7652892 28.6850103, -17.7653451 28.6850298, -17.7657068 28.685093, -17.7665022 28.68523, -17.7668244 28.6853616)",30,
32856993,False,,,tertiary,True,43.0,Avenida del Puente,"LINESTRING (-17.7647477 28.6843361, -17.7645838 28.6840539, -17.7645468 28.6839919)",30,
51544596,True,,,residential,False,29.238,Calle Adolfo Cabrera Pinto,"LINESTRING (-17.7647477 28.6843361, -17.764935 28.684273, -17.7650339 28.6842677)",,
239283334,True,,,residential,False,50.055,Calle Izcagua,"LINESTRING (-17.766419 28.6846527, -17.7659386 28.6844945)",,
239283322,True,,,residential,False,58.985,Calle Aguacencio,"LINESTRING (-17.766419 28.6846527, -17.7663717 28.68453, -17.7663059 28.6844289, -17.7661976 28.6843556, -17.7660213 28.6842995)",,
446584624,True,,,residential,False,19.596,Calle Garome,"LINESTRING (-17.7660213 28.6842995, -17.7660954 28.6841357)",,
51546385,False,,,residential,False,16.32,Calle Garome,"LINESTRING (-17.7658605 28.6846243, -17.7659386 28.6844945)",,
1177354562,True,,,residential,False,19.569,Calle Adolfo Cabrera Pinto,"LINESTRING (-17.7658132 28.683596, -17.7659904 28.6835135)",,
670814908,False,,,residential,False,59.614999999999995,Calle Anselmo Pérez de Brito,"LINESTRING (-17.7632447 28.6847356, -17.763087 28.6849163, -17.7628793 28.6851653)",,
239283339,True,,,residential,False,64.035,Calle Palmita,"LINESTRING (-17.7666533 28.6855212, -17.7670508 28.6859795)",,
1204456602,True,,,residential,False,87.168,Calle Hermenegildo Rodríguez Méndez,"LINESTRING (-17.7666533 28.6855212, -17.7664012 28.685709, -17.7663646 28.6857363, -17.7661883 28.685864, -17.7659668 28.686023)",,
32856993,False,,,tertiary,True,248.66199999999998,Avenida del Puente,"LINESTRING (-17.7668244 28.6853616, -17.7665022 28.68523, -17.7657068 28.685093, -17.7653451 28.6850298, -17.7652892 28.6850103, -17.7651834 28.684944, -17.7650684 28.6848459, -17.7648071 28.6844306, -17.7647477 28.6843361)",30,
51554034,True,,,residential,False,24.566000000000003,Calle Hermenegildo Rodríguez Méndez,"LINESTRING (-17.7668244 28.6853616, -17.7667852 28.685417, -17.7666533 28.6855212)",,
1204456601,False,,,tertiary,False,76.866,Avenida del Puente,"LINESTRING (-17.7668244 28.6853616, -17.7672149 28.6855304, -17.7675272 28.6856741)",30,
"[159839290, 218238971, 46342549]",True,,,residential,False,274.56300000000005,"['Calle Doctor Santos Abreu', 'Calle Pérez Volcán']","LINESTRING (-17.7657071 28.6862013, -17.7653054 28.6858919, -17.7651286 28.6857441, -17.7647857 28.685447, -17.7645031 28.6851626, -17.764446 28.6851051, -17.7643453 28.6849484, -17.7640883 28.6845961, -17.7640086 28.684454, -17.7640896 28.6843455, -17.7641105 28.6843309)",,
51554036,True,,,residential,False,32.208,Calle Hermenegildo Rodríguez Méndez,"LINESTRING (-17.7657071 28.6862013, -17.7658872 28.6860695, -17.7659668 28.686023)",,
45895201,True,,,residential,False,45.96,Calle Díaz Pimenta,"LINESTRING (-17.7659668 28.686023, -17.766277 28.6863341)",,
199552664,True,,LP-202,secondary,False,17.345,,"LINESTRING (-17.7698603 28.6810472, -17.7697284 28.6811518)",,
51558789,True,,,secondary,False,4.695,,"LINESTRING (-17.7702082 28.6812497, -17.7702143 28.6812432, -17.7702198 28.6812362, -17.7702244 28.6812288, -17.7702282 28.6812211, -17.7702311 28.681213)",,circular
103744145,True,,,secondary,False,22.498,,"LINESTRING (-17.7702311 28.681213, -17.7702503 28.6811977, -17.770263 28.6811876, -17.7702724 28.6811804, -17.7702854 28.6811713, -17.7702954 28.6811655, -17.7703069 28.6811594, -17.7703193 28.681153, -17.7703295 28.6811485, -17.7703393 28.6811449, -17.7703583 28.6811386, -17.7703764 28.6811331, -17.7703935 28.6811278, -17.7704302 28.6811162)",,
1036294007,True,,,secondary,False,11.042999999999997,,"LINESTRING (-17.7702311 28.681213, -17.7702332 28.6812048, -17.7702343 28.6811964, -17.7702345 28.6811872, -17.7702336 28.6811781, -17.7702316 28.6811691, -17.7702286 28.6811603, -17.7702246 28.6811519, -17.7702195 28.6811438, -17.7702136 28.6811363, -17.7702068 28.6811294, -17.7701992 28.6811231)",,circular
51734447,True,2,LP-1,tertiary,False,42.81100000000001,Avenida Marítima,"LINESTRING (-17.7660214 28.6806831, -17.7659938 28.680725, -17.7659847 28.6807805, -17.765956 28.6808907, -17.7658614 28.6810362)",,
199248618,True,1,LP-1,tertiary,False,19.086000000000002,,"LINESTRING (-17.7660214 28.6806831, -17.7660461 28.6807572, -17.7660847 28.6807901, -17.7661346 28.6808078)",,roundabout
55314258,True,,,residential,False,73.36999999999999,Calle Baltasar Martín,"LINESTRING (-17.761671 28.6856232, -17.7617101 28.6857072, -17.7618237 28.6859973, -17.7619777 28.6862222)",,
199830596,False,4,LP-1,tertiary,False,115.59299999999999,Avenida Marítima,"LINESTRING (-17.761671 28.6856232, -17.7621556 28.685322, -17.7623676 28.6851467, -17.7625702 28.6849529)",50,
218238974,True,,,residential,False,6.186,Calle Anselmo Pérez de Brito,"LINESTRING (-17.7619777 28.6862222, -17.7619356 28.6862638)",,
55751251,True,1,LP-1,tertiary,False,21.359999999999996,,"LINESTRING (-17.7671225 28.6809205, -17.7671043 28.6808714, -17.7670821 28.6808348, -17.7670553 28.6808159, -17.7670367 28.6808028, -17.7669893 28.680779)",,
670071768,True,,,tertiary,False,22.377000000000002,,"LINESTRING (-17.7660194 28.680878, -17.7660906 28.6808542, -17.7661213 28.6808436, -17.7661563 28.6808374, -17.7662401 28.6808469)",,
1138048709,True,2,LP-1,tertiary,False,13.885,Avenida Marítima,"LINESTRING (-17.7660194 28.680878, -17.7660799 28.6808284, -17.7661346 28.6808078)",,
55752805,False,3,LP-1,tertiary,False,56.845,Avenida Marítima,"LINESTRING (-17.7658614 28.6810362, -17.7655367 28.681388, -17.7654947 28.6814335)",50,
55752809,True,2,LP-1,tertiary,False,23.472,Avenida Marítima,"LINESTRING (-17.7658614 28.6810362, -17.7659317 28.6809523, -17.7660194 28.680878)",,
75220813,True,,,residential,False,172.97199999999998,Calle Navarra,"LINESTRING (-17.7696333 28.6806572, -17.7687784 28.6811126, -17.7686029 28.6812239, -17.7681519 28.6815098)",,
446572617,False,,,residential,False,38.986000000000004,Calle Teneguía,"LINESTRING (-17.7696333 28.6806572, -17.7695941 28.6806031, -17.7693542 28.6804087)",,
103744140,False,,,residential,True,15.197,Calle Rosario,"LINESTRING (-17.7705849 28.6823478, -17.7705481 28.682215)",,
80339682,True,,,residential,False,143.36300000000003,Calle Galguén,"LINESTRING (-17.7705849 28.6823478, -17.770463 28.6822041, -17.7703667 28.6820998, -17.7702454 28.6820256, -17.7701316 28.6819746, -17.7700527 28.6819419, -17.769882 28.6818492, -17.7695203 28.6816706, -17.7694136 28.6815999)",,
239283401,False,,,residential,False,27.075,,"LINESTRING (-17.7705849 28.6823478, -17.7706137 28.6824437, -17.77066 28.6824897, -17.7707316 28.6825186, -17.7707472 28.6825167)",,
199552663,True,,,secondary,False,15.167,Calle Galguén,"LINESTRING (-17.7697284 28.6811518, -17.7697605 28.681152, -17.7697863 28.6811527, -17.7698118 28.6811548, -17.7698399 28.6811583, -17.7698584 28.6811606, -17.7698832 28.6811623)",,
446572618,False,,LP-202,secondary,True,73.788,Carretera Timibucar,"LINESTRING (-17.7697284 28.6811518, -17.769407 28.6813514, -17.769309 28.681429, -17.7692349 28.6815042, -17.7691728 28.6815915)",,
1036294006,True,,LP-202,tertiary,False,23.671,Carretera del Galión,"LINESTRING (-17.7697284 28.6811518, -17.7697602 28.681141, -17.7697875 28.6811301, -17.769817 28.6811162, -17.7698469 28.6810978, -17.7698747 28.68108, -17.7699058 28.6810602, -17.7699341 28.6810411)",,
446624696,False,,,residential,True,78.756,Calle los Andenes,"LINESTRING (-17.7682029 28.6849886, -17.7682476 28.6847676, -17.7683557 28.6846595, -17.768688 28.6848345)",,
97420819,True,,,residential,False,61.745,Calle los Andenes,"LINESTRING (-17.7692326 28.6851175, -17.7691034 28.6850504, -17.768688 28.6848345)",,
162109988,False,,LP-202,secondary,False,24.722,Carretera Timibucar,"LINESTRING (-17.7692326 28.6851175, -17.7692643 28.6850812, -17.7694226 28.6849721)",40,
"[162109993, 162109988]",False,,LP-202,secondary,True,106.435,Carretera Timibucar,"LINESTRING (-17.7692326 28.6851175, -17.7692098 28.6851673, -17.7692092 28.6852119, -17.7692133 28.6852324, -17.7692218 28.6852507, -17.7692388 28.6852843, -17.7692538 28.6853018, -17.7692742 28.6853166, -17.7693228 28.6853318, -17.7693668 28.6853428, -17.7694196 28.6853468, -17.7694784 28.6853358, -17.7695283 28.6853125, -17.7695737 28.685281, -17.7696725 28.6851897, -17.7697567 28.685147, -17.7698252 28.6851375, -17.7700295 28.685146)",40,
32856922,True,,,residential,False,88.38699999999999,Calle Calsinas,"LINESTRING (-17.7688738 28.6845603, -17.7687236 28.6844635, -17.768679 28.6844273, -17.7686371 28.6843444, -17.7685656 28.6840679, -17.7686261 28.684027, -17.7686919 28.6840176, -17.7687248 28.6839905, -17.7687172 28.6839523)",,
97420813,False,,,residential,True,28.322,Calle Molinos Viento,"LINESTRING (-17.768688 28.6848345, -17.7685415 28.6850544)",,
446624695,True,,,residential,False,35.47,Calle Molinos Viento,"LINESTRING (-17.768688 28.6848345, -17.7688738 28.6845603)",,
446624696,False,,,residential,False,78.756,Calle los Andenes,"LINESTRING (-17.768688 28.6848345, -17.7683557 28.6846595, -17.7682476 28.6847676, -17.7682029 28.6849886)",,
97420813,False,,,residential,False,28.322,Calle Molinos Viento,"LINESTRING (-17.7685415 28.6850544, -17.768688 28.6848345)",,
103743313,True,,,residential,False,60.227000000000004,Calle de San Sebastián,"LINESTRING (-17.76759 28.6842787, -17.7675063 28.6841811, -17.7675077 28.6841426, -17.767514 28.6840694, -17.7675003 28.6840134, -17.7674544 28.6839435, -17.7674038 28.6838723, -17.7673591 28.6838481, -17.7673201 28.6838281)",,
"[257323656, 103743329]",False,,,residential,True,41.660000000000004,Calle Montecristo,"LINESTRING (-17.76759 28.6842787, -17.7676463 28.6842572, -17.7678007 28.6841498, -17.7678429 28.6840689, -17.7679031 28.6840427)",,
162110085,False,,LP-202,secondary,True,19.578,Carretera Timibucar,"LINESTRING (-17.7679031 28.6840427, -17.767848 28.684212)",,
"[257323656, 103743329]",False,,,residential,False,41.660000000000004,Calle Montecristo,"LINESTRING (-17.7679031 28.6840427, -17.7678429 28.6840689, -17.7678007 28.6841498, -17.7676463 28.6842572, -17.76759 28.6842787)",,
162110086,False,,LP-202,secondary,False,382.00500000000005,Carretera Timibucar,"LINESTRING (-17.7679031 28.6840427, -17.7679941 28.6837632, -17.7680404 28.6836209, -17.7680687 28.6835455, -17.7681196 28.6834801, -17.7681621 28.6834513, -17.7682103 28.6834375, -17.768271 28.6834262, -17.7683317 28.6834248, -17.7684568 28.6834299, -17.7685544 28.6834471, -17.768651 28.6834826, -17.7687669 28.6835511, -17.7688254 28.68356, -17.7688753 28.6835498, -17.7689218 28.6835232, -17.7689502 28.6834856, -17.7689637 28.6834412, -17.76896 28.6833838, -17.7687931 28.6830915, -17.7687111 28.6829404, -17.7686716 28.682829, -17.7686838 28.6827683, -17.7687045 28.6827175, -17.7688605 28.6821894, -17.7689103 28.6820265, -17.7691728 28.6815915)",,
451631491,False,,,residential,False,48.539,Calle Fernández Ferraz,"LINESTRING (-17.7672462 28.6835986, -17.7671878 28.6835659, -17.7668446 28.6833411)",,
103744148,False,,,residential,False,34.492,,"LINESTRING (-17.7707472 28.6825167, -17.7707336 28.6822387, -17.7707264 28.6822074)",,
239283401,False,,,residential,True,27.075000000000003,,"LINESTRING (-17.7707472 28.6825167, -17.7707316 28.6825186, -17.77066 28.6824897, -17.7706137 28.6824437, -17.7705849 28.6823478)",,
446571128,True,,,residential,False,38.825,,"LINESTRING (-17.7707472 28.6825167, -17.7708301 28.6825066, -17.7709195 28.6824412, -17.7709217 28.6822676)",,
103744144,False,,,residential,False,85.251,Calle Almudena,"LINESTRING (-17.7712097 28.6819802, -17.7711655 28.6812145)",,
47203834,True,,,residential,False,166.739,,"LINESTRING (-17.7712097 28.6819802, -17.7712765 28.681907, -17.7713268 28.6818462, -17.7714092 28.6816355, -17.7714724 28.6814535, -17.7715199 28.681381, -17.7717133 28.6812821, -17.771775 28.6812174, -17.7718173 28.681155, -17.7718121 28.6810521, -17.7717403 28.6810527, -17.7714867 28.6810658, -17.771384 28.6810832)",,
239283399,True,,,residential,False,70.97200000000001,,"LINESTRING (-17.7706665 28.6811696, -17.7712331 28.6811216, -17.7713151 28.6811095, -17.771384 28.6810832)",,
103744141,False,,,residential,True,86.745,Calle Begoña,"LINESTRING (-17.7710695 28.6821235, -17.7710159 28.6813448)",,
47203834,True,,,residential,False,21.003999999999998,,"LINESTRING (-17.7710695 28.6821235, -17.7711375 28.6820572, -17.7712097 28.6819802)",,
239283399,True,,,residential,False,18.35,,"LINESTRING (-17.7704799 28.6811904, -17.7706665 28.6811696)",,
103744140,False,,,residential,False,63.53,Calle Rosario,"LINESTRING (-17.7704799 28.6811904, -17.7704952 28.6815733, -17.7704955 28.6816567, -17.7704949 28.6817208, -17.7704918 28.6817614)",,
47203833,True,,,residential,False,19.357000000000003,,"LINESTRING (-17.7702311 28.6814215, -17.7702237 28.6814014, -17.7702198 28.6813862, -17.7702164 28.68137, -17.7702121 28.6813473, -17.7702097 28.6813294, -17.7702071 28.6813068, -17.7702065 28.6812901, -17.7702068 28.6812705, -17.7702082 28.6812497)",,
295000890,False,,,residential,False,45.867000000000004,,"LINESTRING (-17.7702311 28.6814215, -17.7704538 28.6816883, -17.7704731 28.6817112, -17.77048 28.6817216, -17.7704854 28.6817331, -17.7704918 28.6817614)",,
199552663,True,,,secondary,False,13.56,Calle Galguén,"LINESTRING (-17.7698832 28.6811623, -17.7699035 28.6811621, -17.7699221 28.6811613, -17.7699466 28.6811617, -17.7699632 28.6811643, -17.7699801 28.6811691, -17.7699951 28.6811745, -17.7700051 28.6811786, -17.7700175 28.6811837)",,
103744144,False,,,residential,True,85.251,Calle Almudena,"LINESTRING (-17.7711655 28.6812145, -17.7712097 28.6819802)",,
103744139,True,,,residential,False,115.609,Calle Montserrat,"LINESTRING (-17.7707264 28.6822074, -17.7707312 28.6820819, -17.7707203 28.6819504, -17.7707071 28.6816946, -17.7706665 28.6811696)",,
103744148,False,,,residential,False,17.77,,"LINESTRING (-17.7707264 28.6822074, -17.7706781 28.6821977, -17.7706118 28.6821989, -17.7705481 28.682215)",,
103744148,False,,,residential,True,34.492,,"LINESTRING (-17.7707264 28.6822074, -17.7707336 28.6822387, -17.7707472 28.6825167)",,
103744141,False,,,residential,False,86.745,Calle Begoña,"LINESTRING (-17.7710159 28.6813448, -17.7710695 28.6821235)",,
103744140,False,,,residential,False,15.197,Calle Rosario,"LINESTRING (-17.7705481 28.682215, -17.7705849 28.6823478)",,
103744140,False,,,residential,True,11.625,Calle Rosario,"LINESTRING (-17.7705481 28.682215, -17.77052 28.6821134)",,
103744148,False,,,residential,True,17.77,,"LINESTRING (-17.7705481 28.682215, -17.7706118 28.6821989, -17.7706781 28.6821977, -17.7707264 28.6822074)",,
103745666,False,,,residential,False,31.739,Calle Sebastián Arozena,"LINESTRING (-17.7686092 28.6798095, -17.7686943 28.679534)",,
244610098,True,,,residential,False,81.85999999999999,Calle Sebastián Arozena,"LINESTRING (-17.7699901 28.6785015, -17.7700974 28.678427, -17.7704495 28.678212, -17.7705266 28.6781624, -17.7705753 28.6781311, -17.7706758 28.678078)",,
103745666,False,,,residential,True,31.739,Calle Sebastián Arozena,"LINESTRING (-17.7686943 28.679534, -17.7686092 28.6798095)",,
244610098,True,,,residential,False,75.39,Calle Sebastián Arozena,"LINESTRING (-17.7686943 28.679534, -17.7687417 28.6794162, -17.768819 28.6793079, -17.7689415 28.6791985, -17.7691854 28.6790307)",,
244610098,True,,,residential,False,98.108,Calle Sebastián Arozena,"LINESTRING (-17.7691854 28.6790307, -17.7699901 28.6785015)",,
446623469,False,,,residential,True,33.475,Calle Taganana,"LINESTRING (-17.7691854 28.6790307, -17.7694858 28.6791762)",,
446572908,True,,,residential,False,4.354,Calle El Tanquito,"LINESTRING (-17.7675325 28.6820583, -17.7675682 28.6820818)",,
159839288,True,,,residential,False,77.512,Calle Álamos,"LINESTRING (-17.7675682 28.6820818, -17.7675179 28.6821566, -17.7670956 28.6826415)",,
446572908,True,,,residential,False,58.931000000000004,Calle El Tanquito,"LINESTRING (-17.7675682 28.6820818, -17.7676142 28.6821061, -17.767627 28.6821138, -17.7680605 28.6823887)",,
199807072,False,,,residential,True,17.284,Echentive,"LINESTRING (-17.7657185 28.6855678, -17.7655795 28.6856642)",,
199807083,True,,,residential,False,62.466,Echentive,"LINESTRING (-17.7657185 28.6855678, -17.7657875 28.6855199, -17.7658852 28.6854519, -17.765922 28.6854266, -17.7659177 28.6853939, -17.7658345 28.6853763, -17.7657972 28.6853901, -17.7657185 28.6855678)",,
199807072,False,,,residential,False,17.284,Echentive,"LINESTRING (-17.7655795 28.6856642, -17.7657185 28.6855678)",,
45895201,True,,,residential,False,54.949,Calle Díaz Pimenta,"LINESTRING (-17.7655795 28.6856642, -17.7657787 28.6858522, -17.7659668 28.686023)",,
239283333,True,,,residential,False,24.154,Calle Huerta,"LINESTRING (-17.7668543 28.6844536, -17.7670744 28.6845531)",,
45895197,True,,,residential,False,83.14599999999999,Calle Cajita Blanca,"LINESTRING (-17.7668543 28.6844536, -17.7668837 28.6844074, -17.7669127 28.6843702, -17.7669829 28.6842721, -17.7672274 28.6839675, -17.7673201 28.6838281)",,
51546385,False,,,residential,True,16.32,Calle Garome,"LINESTRING (-17.7659386 28.6844945, -17.7658605 28.6846243)",,
446584624,True,,,residential,False,23.135,Calle Garome,"LINESTRING (-17.7659386 28.6844945, -17.7660213 28.6842995)",,
239283333,True,,,residential,False,1.231,Calle Huerta,"LINESTRING (-17.7670744 28.6845531, -17.7670856 28.6845582)",,
"[32856945, 103743333]",True,,,residential,False,59.254000000000005,Calle Montecristo,"LINESTRING (-17.7670744 28.6845531, -17.7671196 28.6845114, -17.7672587 28.6844624, -17.7674387 28.6843641, -17.76759 28.6842787)",,
257319610,False,,,residential,True,26.309,Calle de San Sebastián,"LINESTRING (-17.7657601 28.6834192, -17.7655124 28.6833256)",,
32856918,True,3,LP-1,tertiary,False,43.18000000000001,,"LINESTRING (-17.7662401 28.6808469, -17.7664494 28.6809022, -17.7666635 28.6809601)",50,
45895196,False,,,residential,False,42.06399999999999,Calle Drago,"LINESTRING (-17.7660954 28.6841357, -17.7661157 28.6841433, -17.766287 28.6842019, -17.7663331 28.6841003, -17.7663876 28.6840261)",,
"[446584624, 446581078]",True,,,residential,False,80.146,"['Calle Huerta', 'Calle Garome']","LINESTRING (-17.7660954 28.6841357, -17.7662064 28.6838904, -17.7660573 28.6837863, -17.7658316 28.6836292, -17.7658132 28.683596)",,
444596236,True,,,residential,False,3.132,,"LINESTRING (-17.7701992 28.6811231, -17.770188 28.6810967)",,
1036294007,True,,,secondary,False,7.273000000000001,,"LINESTRING (-17.7701992 28.6811231, -17.7701909 28.6811175, -17.7701819 28.6811128, -17.7701725 28.6811088, -17.7701623 28.6811057, -17.7701518 28.6811035, -17.7701411 28.6811024, -17.7701303 28.6811022)",,circular
445792373,False,,,residential,False,4.977,,"LINESTRING (-17.7710584 28.6857578, -17.7710951 28.6857267)",,
445792371,True,,,residential,False,149.776,Calle Calsinas,"LINESTRING (-17.7710584 28.6857578, -17.7709541 28.6857025, -17.7701782 28.6854106, -17.7698867 28.6853212, -17.7698764 28.6852967, -17.7698918 28.685274, -17.7700295 28.685146)",20,
445792373,False,,,residential,True,4.977,,"LINESTRING (-17.7710951 28.6857267, -17.7710584 28.6857578)",,
"[199550036, 162109991]",False,,LP-202,secondary,False,479.85999999999996,Carretera Timibucar,"LINESTRING (-17.7710951 28.6857267, -17.7710721 28.6856717, -17.7710656 28.6856415, -17.7710619 28.685606, -17.7710654 28.6855665, -17.7710755 28.6855199, -17.7711761 28.6851468, -17.7711852 28.6850814, -17.7711853 28.6850184, -17.7711626 28.6849631, -17.7711471 28.6849166, -17.7711417 28.684876, -17.7711542 28.6848375, -17.7711752 28.6848115, -17.7712086 28.6847906, -17.7713907 28.6847025, -17.7714208 28.684666, -17.7714365 28.68462, -17.7714042 28.6845603, -17.7713502 28.6845368, -17.771301 28.684525, -17.771029 28.6844822, -17.770944 28.6844445, -17.7708784 28.6843922, -17.7708559 28.6843514, -17.7708389 28.6842938, -17.7708353 28.6842102, -17.7708484 28.684123, -17.7708567 28.6839401, -17.7708543 28.6838971, -17.7708419 28.6838597, -17.7708252 28.6838342, -17.7708014 28.6838121, -17.7707573 28.6837979, -17.7707261 28.6837982, -17.7706877 28.6838175, -17.7706523 28.6838582, -17.7706402 28.6839064, -17.7705965 28.6842855, -17.7705972 28.6843426, -17.7706198 28.6844295, -17.7706629 28.6844833, -17.7707245 28.6845385, -17.7707709 28.6845796, -17.7707845 28.6846457, -17.7707405 28.6847082, -17.7704599 28.6850169, -17.7703734 28.6850938, -17.7702615 28.685138, -17.7701183 28.6851418, -17.7700295 28.685146)",40,
80339682,True,,,residential,False,78.883,Calle Galguén,"LINESTRING (-17.7694136 28.6815999, -17.7693512 28.6815667, -17.769342 28.6815195, -17.7693683 28.6814818, -17.7698832 28.6811623)",,
51544931,False,,,residential,True,9.658,Calle la Portada,"LINESTRING (-17.7692755 28.680356, -17.7693542 28.6804087)",,
446575091,True,,,residential,False,78.054,Calle la Portada,"LINESTRING (-17.7692755 28.680356, -17.7692589 28.6796542)",,
446581076,False,,,residential,True,17.424,Calle Huerta,"LINESTRING (-17.7662528 28.6839212, -17.7663952 28.6840158)",,
446623469,False,,,residential,False,33.475,Calle Taganana,"LINESTRING (-17.7694858 28.6791762, -17.7691854 28.6790307)",,
447243212,True,1,LP-1,tertiary,False,9.039,,"LINESTRING (-17.7661346 28.6808078, -17.7662271 28.6808126)",,roundabout
51558789,True,,,secondary,False,7.086,,"LINESTRING (-17.7700357 28.681207, -17.7700382 28.6812158, -17.7700418 28.6812244, -17.7700463 28.6812326, -17.7700518 28.6812403, -17.7700581 28.6812475, -17.7700653 28.6812541, -17.7700732 28.68126)",,circular
1036294004,True,,,secondary,False,6.279,,"LINESTRING (-17.7702518 28.6810892, -17.770188 28.6810967)",,
444596237,True,,,secondary,False,7.465,,"LINESTRING (-17.7702518 28.6810892, -17.7702176 28.6810834, -17.7701984 28.6810789, -17.7701778 28.6810726)",,
45895197,True,,,residential,False,3.971,Calle Cajita Blanca,"LINESTRING (-17.766844 28.6844881, -17.7668458 28.6844789, -17.7668543 28.6844536)",,
446582881,False,,,residential,False,71.47999999999999,Calle Huerta,"LINESTRING (-17.766844 28.6844881, -17.7668347 28.6844491, -17.7668368 28.6844225, -17.766847 28.6843978, -17.766782 28.6843497, -17.7667156 28.6843053, -17.7666341 28.684249, -17.7665846 28.6842103, -17.766567 28.6841965, -17.76651 28.6841508, -17.7664041 28.6840447, -17.7663876 28.6840261)",,
45895196,False,,,residential,False,1.364,Calle Drago,"LINESTRING (-17.7663876 28.6840261, -17.7663952 28.6840158)",,
45895196,False,,,residential,True,42.064,Calle Drago,"LINESTRING (-17.7663876 28.6840261, -17.7663331 28.6841003, -17.766287 28.6842019, -17.7661157 28.6841433, -17.7660954 28.6841357)",,
446582881,False,,,residential,True,71.48000000000002,Calle Huerta,"LINESTRING (-17.7663876 28.6840261, -17.7664041 28.6840447, -17.76651 28.6841508, -17.766567 28.6841965, -17.7665846 28.6842103, -17.7666341 28.684249, -17.7667156 28.6843053, -17.766782 28.6843497, -17.766847 28.6843978, -17.7668368 28.6844225, -17.7668347 28.6844491, -17.766844 28.6844881)",,
199552663,True,,,secondary,False,3.141,Calle Galguén,"LINESTRING (-17.7700175 28.6811837, -17.7700251 28.6811939, -17.7700357 28.681207)",,
444596237,True,,,secondary,False,2.137,,"LINESTRING (-17.769956 28.6810409, -17.7699341 28.6810411)",,
1011842681,True,,,residential,False,17.058,,"LINESTRING (-17.769956 28.6810409, -17.7699618 28.6810618, -17.7699664 28.6810788, -17.7699711 28.6810925, -17.7699772 28.6811089, -17.7699854 28.6811269, -17.7699934 28.6811432, -17.7700015 28.6811584, -17.7700086 28.6811708, -17.7700175 28.6811837)",,
1036294007,True,,,secondary,False,16.863999999999997,,"LINESTRING (-17.7701303 28.6811022, -17.7701195 28.6811031, -17.7701089 28.681105, -17.7700986 28.6811079, -17.7700888 28.6811117, -17.7700794 28.6811165, -17.7700707 28.6811221, -17.7700627 28.6811284, -17.7700556 28.6811356, -17.7700493 28.6811433, -17.7700441 28.6811516, -17.7700398 28.6811603, -17.7700367 28.6811694, -17.7700347 28.6811787, -17.7700339 28.6811881, -17.7700342 28.6811976, -17.7700357 28.681207)",,circular
51558789,True,,,secondary,False,14.511000000000001,,"LINESTRING (-17.7700732 28.68126, -17.7700817 28.6812652, -17.7700908 28.6812696, -17.7700999 28.6812729, -17.7701093 28.6812755, -17.770119 28.6812772, -17.7701288 28.6812781, -17.7701387 28.6812781, -17.7701485 28.6812773, -17.7701582 28.6812757, -17.7701676 28.6812732, -17.7701768 28.6812699, -17.7701855 28.6812659, -17.7701937 28.6812611, -17.7702013 28.6812556, -17.7702082 28.6812497)",,circular
