osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,bridge
"[49834858, 1006558475]",True,2,Carretera de Mollerussa a Vila-sana,residential,50,False,32.924,"LINESTRING (0.896148 41.6323352, 0.8963428 41.6323437, 0.8965434 41.6323534)",,,
1006558478,True,2,,tertiary,50,False,17.63,"LINESTRING (0.896148 41.6323352, 0.8961845 41.632364, 0.8962079 41.6323996, 0.896216 41.6324387, 0.896208 41.6324779)",LP-3322,roundabout,
38146301,True,2,,tertiary,50,False,12.235,"LINESTRING (0.8960087 41.6323098, 0.8960578 41.6323083, 0.8961054 41.632317, 0.896148 41.6323352)",LP-3322,roundabout,
1135459503,True,2,,tertiary,50,False,4.494,"LINESTRING (0.8959993 41.6325665, 0.8959493 41.6325511)",LP-3322,roundabout,
1006558477,True,2,,tertiary,50,False,2.486,"LINESTRING (0.896208 41.6324779, 0.8961967 41.6324986)",LP-3322,roundabout,
49834859,False,2,Carrer de la Indústria,tertiary,30,True,191.85699999999997,"LINESTRING (0.8939319 41.6320328, 0.8938603 41.6320304, 0.8935048 41.6320185, 0.8916239 41.6320093)",,,
49834862,False,2,Carrer de la Indústria,tertiary,30,True,146.875,"LINESTRING (0.8939319 41.6320328, 0.894024 41.6320403, 0.8942908 41.6320619, 0.8947615 41.6321201, 0.8956724 41.632257)",LP-3322,,
340971524,False,2,Carrer del Carme,tertiary,30,False,26.735999999999997,"LINESTRING (0.8939319 41.6320328, 0.8939472 41.6319368, 0.8939491 41.6319126, 0.8939587 41.6317933)",LP-3322,,
340971526,False,2,Avinguda de Balaguer,residential,30,False,75.19500000000001,"LINESTRING (0.8939319 41.6320328, 0.8939288 41.6320912, 0.8939074 41.6324902, 0.8939053 41.6325293, 0.8938955 41.6327085)",,,
38146315,False,,Carrer de l'Ave Maria,tertiary,30,True,82.711,"LINESTRING (0.8937432 41.630894, 0.8939132 41.6314053, 0.8939372 41.6315334, 0.8939534 41.6316202)",LP-3322,,
1136428267,False,,Carrer de La Creu,tertiary,30,False,71.406,"LINESTRING (0.8937432 41.630894, 0.8937402 41.6308029, 0.8938899 41.6305384, 0.8940274 41.6302954)",LP-3322,,
"[1136428313, 1136428314]",True,"['1', '2']",Carrer de Ferrer i Busquets,tertiary,50,False,34.184999999999995,"LINESTRING (0.8942314 41.630016, 0.8943963 41.6300161, 0.8945318 41.6300162, 0.894561 41.6300164, 0.8946046 41.6300167, 0.8946427 41.6300169)",N-II,,
83898323,False,,Avinguda de Catalunya,residential,30,False,71.031,"LINESTRING (0.8995192 41.6300594, 0.8993423 41.6299414, 0.8993093 41.629914, 0.8989974 41.6296588, 0.8989261 41.6296004)",,,
1136428327,False,2,Carrer de Ferrer i Busquets,tertiary,50,True,49.287,"LINESTRING (0.8995192 41.6300594, 0.8991234 41.6300576, 0.8990493 41.6300573, 0.8989262 41.6300568)",N-II,,
577306242,False,,Carrer del Comerç,residential,30,False,50.513,"LINESTRING (0.89957 41.6318487, 0.8989631 41.6318243)",,,
38146313,True,1,Carrer de l'Abat Oliba,residential,30,False,19.531,"LINESTRING (0.89957 41.6318487, 0.8995675 41.6317662, 0.8995647 41.6316731)",,,
68874951,False,,Carrer de Prat de la Riba,residential,30,True,66.921,"LINESTRING (0.8939587 41.6317933, 0.8940805 41.6317925, 0.8941345 41.6317927, 0.8947639 41.631795)",,,
340971524,False,2,Carrer del Carme,tertiary,30,True,26.735999999999997,"LINESTRING (0.8939587 41.6317933, 0.8939491 41.6319126, 0.8939472 41.6319368, 0.8939319 41.6320328)",LP-3322,,
1136668359,False,,Carrer del Carme,tertiary,30,False,19.253,"LINESTRING (0.8939587 41.6317933, 0.8939558 41.6316991, 0.8939534 41.6316202)",LP-3322,,
38146303,True,,Plaça de l'Estació,residential,30,False,10.325,"LINESTRING (0.8967599 41.6315968, 0.8967781 41.631578, 0.8968033 41.6315644, 0.896833 41.6315575, 0.896864 41.6315579)",,roundabout,
38146303,True,,Plaça de l'Estació,residential,30,False,7.686,"LINESTRING (0.8968037 41.6316947, 0.8967773 41.6316804, 0.8967599 41.6316622, 0.8967507 41.6316409)",,roundabout,
38146304,True,,Carrer de Prat de la Riba,residential,30,False,13.861,"LINESTRING (0.8968037 41.6316947, 0.8967654 41.6317037, 0.8967281 41.6317159, 0.8966537 41.631748)",,,
38146303,True,,Plaça de l'Estació,residential,30,False,7.643000000000001,"LINESTRING (0.8969408 41.6316106, 0.896944 41.6316334, 0.8969376 41.6316558, 0.8969222 41.6316756)",,roundabout,
68874957,True,,Carrer del Comerç,residential,30,False,12.655000000000001,"LINESTRING (0.8969408 41.6316106, 0.8969861 41.6316496, 0.8970515 41.631688)",,,
38146303,True,,Plaça de l'Estació,residential,30,False,5.023,"LINESTRING (0.8967507 41.6316409, 0.8967507 41.6316183, 0.8967599 41.6315968)",,roundabout,
38146303,True,,Plaça de l'Estació,residential,30,False,10.823,"LINESTRING (0.8969222 41.6316756, 0.8968976 41.6316916, 0.8968674 41.6317006, 0.8968349 41.6317017, 0.8968037 41.6316947)",,roundabout,
38146302,True,2,,tertiary_link,50,False,28.560000000000002,"LINESTRING (0.8956724 41.632257, 0.895946 41.6323, 0.8960087 41.6323098)",LP-3322,,
49834862,False,2,Carrer de la Indústria,tertiary,30,False,146.875,"LINESTRING (0.8956724 41.632257, 0.8947615 41.6321201, 0.8942908 41.6320619, 0.894024 41.6320403, 0.8939319 41.6320328)",LP-3322,,
49834888,True,2,Carretera de Mollerussa a Vila-sana,residential,50,False,31.424,"LINESTRING (0.8965434 41.6323534, 0.8963544 41.6324029, 0.8962591 41.6324469, 0.896208 41.6324779)",,,
50242524,True,2,,tertiary_link,50,False,40.315000000000005,"LINESTRING (0.8961541 41.6329101, 0.8960204 41.6326134, 0.8959993 41.6325665)",LP-3322,,
202894735,True,,,tertiary_link,30,False,50.866,"LINESTRING (0.8961541 41.6329101, 0.8960126 41.6327122, 0.8959276 41.6326465, 0.895887 41.632631, 0.8958317 41.6326194, 0.8957452 41.6326205)",,,
441651810,True,,Carrer del Comerç,residential,30,False,10.857,"LINESTRING (0.8970515 41.631688, 0.8969849 41.6316784, 0.8969536 41.631677, 0.8969222 41.6316756)",,,
577306242,False,,Carrer del Comerç,residential,30,True,82.583,"LINESTRING (0.8970515 41.631688, 0.8971892 41.6317323, 0.8973453 41.6317703, 0.8977555 41.631779, 0.8978916 41.6317819, 0.8980246 41.6317847)",,,
577306242,False,,Carrer del Comerç,residential,30,True,42.484,"LINESTRING (0.8980246 41.6317847, 0.8985349 41.631807)",,,
577306242,False,,Carrer del Comerç,residential,30,False,82.58300000000001,"LINESTRING (0.8980246 41.6317847, 0.8978916 41.6317819, 0.8977555 41.631779, 0.8973453 41.6317703, 0.8971892 41.6317323, 0.8970515 41.631688)",,,
68874951,False,,Carrer de Prat de la Riba,residential,30,False,89.092,"LINESTRING (0.8966537 41.631748, 0.8965996 41.6317901, 0.8965658 41.6318058, 0.8965284 41.6318137, 0.8964619 41.631818, 0.8956135 41.6318099)",,,
443257662,True,,Carrer de Prat de la Riba,residential,30,False,14.381,"LINESTRING (0.8966537 41.631748, 0.8967022 41.6316945, 0.8967507 41.6316409)",,,
1136428274,False,,Carretera de Torregrossa,tertiary,30,True,24.672,"LINESTRING (0.8892502 41.6268209, 0.889012 41.6266885)",LV-2001,,
1152005916,False,,Carretera de Torregrossa,tertiary,30,False,12.869,"LINESTRING (0.8892502 41.6268209, 0.8893752 41.6268892)",LV-2001,,
83898314,True,,,residential,30,False,21.311,"LINESTRING (0.8892502 41.6268209, 0.8893154 41.626754, 0.8894028 41.6266669)",,,
461161370,True,,carretera de Torregrossa,tertiary_link,30,False,17.212,"LINESTRING (0.8895036 41.6270104, 0.8894589 41.626974, 0.8893752 41.6268892)",LV-2001,,
1152005917,True,,,tertiary,30,False,10.214,"LINESTRING (0.8895036 41.6270104, 0.8895385 41.6269579, 0.8895698 41.6269343)",LV-2001,roundabout,
395096871,True,,,tertiary,30,False,14.846,"LINESTRING (0.8895425 41.6271364, 0.8895095 41.6270934, 0.8894983 41.6270445, 0.8895036 41.6270104)",LV-2001,roundabout,
461161367,True,,Avinguda del Canal,residential,30,False,20.276,"LINESTRING (0.8895298 41.6273185, 0.8895425 41.6271364)",,,
325447837,True,,Carrer del Poal,residential,30,False,50.522999999999996,"LINESTRING (0.8895298 41.6273185, 0.8894444 41.6273238, 0.8891075 41.627622)",,,
1152005668,True,,,tertiary,30,False,1.192,"LINESTRING (0.8895698 41.6269343, 0.8895813 41.6269279)",LV-2001,roundabout,
395096871,True,,,tertiary,30,False,2.822,"LINESTRING (0.8898589 41.6271078, 0.8898413 41.6271295)",LV-2001,roundabout,
1152005915,False,,Carrer de Ferran Puig,tertiary,30,True,36.142,"LINESTRING (0.8898589 41.6271078, 0.8902001 41.6273093)",LV-2001,,
83898556,True,,,residential,30,False,14.258,"LINESTRING (0.895033 41.6261479, 0.8949763 41.6261534, 0.8949201 41.6261452, 0.8948703 41.6261243)",,roundabout,
83898221,True,,Carrer de Sant Ramon,residential,30,False,71.022,"LINESTRING (0.8984713 41.6272215, 0.8978653 41.6276718)",,,
71654228,True,,Avinguda de la Pau,residential,30,False,70.02199999999999,"LINESTRING (0.8984713 41.6272215, 0.8980428 41.6269268, 0.8978974 41.6268267, 0.8978544 41.6267928)",,,
74467725,False,,Carrer de Duran i Bas,residential,30,False,60.099,"LINESTRING (0.8939534 41.6316202, 0.8932304 41.6316106)",,,
38146315,False,,Carrer de l'Ave Maria,tertiary,30,False,82.711,"LINESTRING (0.8939534 41.6316202, 0.8939372 41.6315334, 0.8939132 41.6314053, 0.8937432 41.630894)",LP-3322,,
1136668359,False,,Carrer del Carme,tertiary,30,True,19.253,"LINESTRING (0.8939534 41.6316202, 0.8939558 41.6316991, 0.8939587 41.6317933)",LP-3322,,
74467727,True,,Passeig de La Salle,residential,30,False,8.357,"LINESTRING (0.890054 41.6298892, 0.8900605 41.6299642)",,,
338538050,True,2,Avinguda de Jaume I,tertiary,50,False,46.235,"LINESTRING (0.890054 41.6298892, 0.8903003 41.6299157, 0.8906036 41.6299533)",N-II,,
74467725,False,,Carrer de Duran i Bas,residential,30,True,55.938,"LINESTRING (0.8919013 41.631593, 0.8925743 41.631599)",,,
74467725,False,,Carrer de Duran i Bas,residential,30,False,157.95,"LINESTRING (0.8919013 41.631593, 0.8918385 41.6315922, 0.8900964 41.6315703, 0.8900011 41.6315691)",,,
"[469767269, 469767270]",False,,"['Carrer del Palau', 'Camí del Palau']",residential,30,False,51.748999999999995,"LINESTRING (0.8919013 41.631593, 0.8916888 41.6318948, 0.8916239 41.6320093)",E-23,,
74467725,False,,Carrer de Duran i Bas,residential,30,False,55.938,"LINESTRING (0.8925743 41.631599, 0.8919013 41.631593)",,,
74467725,False,,Carrer de Duran i Bas,residential,30,True,54.544,"LINESTRING (0.8925743 41.631599, 0.8932304 41.6316106)",,,
83898519,True,,Raval de la Creu,residential,30,False,145.482,"LINESTRING (0.8925743 41.631599, 0.8929536 41.6310056, 0.8930765 41.6308132, 0.8935973 41.6310129)",,,
338537405,False,,Carrer de Pompeu Fabra,residential,30,False,72.388,"LINESTRING (0.8880351 41.6307257, 0.8889038 41.6306787)",,,
683574420,True,,,residential,30,False,19.323,"LINESTRING (0.8900081 41.6306464, 0.8900373 41.6306708, 0.8900387 41.6307719, 0.8900229 41.6307998, 0.8900155 41.6308077)",,roundabout,
74467725,False,,Carrer de Duran i Bas,residential,30,False,54.544,"LINESTRING (0.8932304 41.6316106, 0.8925743 41.631599)",,,
74467725,False,,Carrer de Duran i Bas,residential,30,True,60.099,"LINESTRING (0.8932304 41.6316106, 0.8939534 41.6316202)",,,
83898499,True,,Carrer de La Creu,residential,30,False,73.122,"LINESTRING (0.8932304 41.6316106, 0.8932491 41.6315802, 0.8935973 41.6310129)",,,
338538050,True,2,Avinguda de Jaume I,tertiary,50,False,102.41499999999999,"LINESTRING (0.8880964 41.6298308, 0.8889742 41.6298516, 0.8893279 41.6298626)",N-II,,
1136428277,False,,Carrer del Poal,residential,30,True,76.728,"LINESTRING (0.8880964 41.6298308, 0.888097 41.629816, 0.8880976 41.6298012, 0.8880988 41.6297716, 0.8881155 41.6295071, 0.8881323 41.6291413)",,,
