osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,access,junction
42743664,Calle Conrado Villar,residential,False,True,271.27799999999996,"LINESTRING (-6.9425545 43.5647685, -6.9424413 43.5649369, -6.9423922 43.5650329, -6.9423738 43.5650961, -6.9423854 43.5651632, -6.9424954 43.5653423, -6.9425616 43.5654498, -6.9425886 43.5655324, -6.9426208 43.5657666, -6.9426361 43.5659655, -6.9426995 43.5661976, -6.9427144 43.5663087, -6.9426679 43.5665172, -6.9426311 43.5667067, -6.9426285 43.5667997, -6.9426488 43.5670126, -6.9426615 43.5671396)",,,,
42730857,,residential,False,False,59.937000000000005,"LINESTRING (-6.9375839 43.567577, -6.9375952 43.5675408, -6.9377477 43.5670512)",30,,,
376904106,Avenida de Asturias,tertiary,False,True,151.302,"LINESTRING (-6.9375839 43.567577, -6.9381418 43.5677623, -6.9389048 43.5680073, -6.9392949 43.5681378)",,2,,
42730857,,residential,False,True,22.104,"LINESTRING (-6.938265 43.566167, -6.9380087 43.5660961)",30,,,
"[42730857, 42743673]",Travesía Real Tapia C.F.,residential,False,False,56.479,"LINESTRING (-6.938265 43.566167, -6.9386261 43.5662962, -6.9385547 43.5664317, -6.9385197 43.5664981)",30,,,
42730857,,residential,False,False,22.104,"LINESTRING (-6.9380087 43.5660961, -6.938265 43.566167)",30,,,
42730857,,residential,False,True,108.264,"LINESTRING (-6.9380087 43.5660961, -6.9377477 43.5670512)",30,,,
42743738,Calle El Arenal,residential,False,True,6.375,"LINESTRING (-6.9449739 43.5661341, -6.9450063 43.5661864)",,,,
42743738,Calle El Arenal,residential,False,False,142.905,"LINESTRING (-6.9449739 43.5661341, -6.9443032 43.5660667, -6.9437253 43.5660095, -6.9432194 43.5659466)",,,,
593104185,Calle Sienra del Arenal,residential,False,True,171.714,"LINESTRING (-6.9449739 43.5661341, -6.9448937 43.565833, -6.9447804 43.5655393, -6.9435529 43.5652587)",,,,
42743738,Calle El Arenal,residential,False,False,6.375,"LINESTRING (-6.9450063 43.5661864, -6.9449739 43.5661341)",,,,
42743738,Calle El Arenal,residential,False,True,54.003,"LINESTRING (-6.9450063 43.5661864, -6.9450637 43.566244, -6.9453364 43.5665208, -6.9453943 43.5665824)",,,,
42743752,Avenida de Serantes,residential,False,False,138.211,"LINESTRING (-6.9450063 43.5661864, -6.9437054 43.5668653, -6.9436143 43.5669128)",,,,
42743753,,residential,False,True,81.196,"LINESTRING (-6.9435529 43.5652587, -6.9434173 43.5654988, -6.9432793 43.5657737, -6.9432194 43.5659466)",,,,
593104185,Calle Sienra del Arenal,residential,False,False,171.714,"LINESTRING (-6.9435529 43.5652587, -6.9447804 43.5655393, -6.9448937 43.565833, -6.9449739 43.5661341)",,,,
42743737,Avenida de la Playa,residential,False,False,191.555,"LINESTRING (-6.9462973 43.5667663, -6.9452851 43.5672334, -6.9444618 43.567588, -6.9442605 43.5676518)",,,,
"[42743747, 42743748]","['Avenida Doctor Pérez Campoamor', 'Avenida San Esteban']",residential,False,False,108.94500000000001,"LINESTRING (-6.9462973 43.5667663, -6.9460703 43.5665084, -6.9460254 43.5664554, -6.9459397 43.5663541, -6.9458869 43.5663211, -6.9458156 43.5663589, -6.9453943 43.5665824)",,,,
42743747,Avenida San Esteban,residential,False,True,59.348,"LINESTRING (-6.9462973 43.5667663, -6.9466644 43.5671623, -6.9467217 43.5672009)",,,,
42743747,Avenida San Esteban,residential,False,False,59.348,"LINESTRING (-6.9467217 43.5672009, -6.9466644 43.5671623, -6.9462973 43.5667663)",,,,
98480419,Avenida de Galicia,tertiary,False,False,118.81200000000001,"LINESTRING (-6.9467217 43.5672009, -6.9465953 43.5672915, -6.9465331 43.5673333, -6.9464739 43.5673646, -6.9455621 43.5678589)",,2,,
42743697,Calle Maestro Baldomero Perez,residential,False,False,94.47,"LINESTRING (-6.9463888 43.5686757, -6.9463151 43.5687857, -6.9462049 43.5689341, -6.9461106 43.5690613, -6.9460347 43.5691158, -6.9459144 43.5690708, -6.9458519 43.5691179, -6.9456906 43.5692462)",,,,
134129014,Calle Maleguas,residential,False,False,41.454,"LINESTRING (-6.9463888 43.5686757, -6.9461955 43.5685547, -6.9461292 43.5684905, -6.9460559 43.568397)",,,,
134129014,Calle Maleguas,residential,False,True,112.078,"LINESTRING (-6.9463888 43.5686757, -6.9470648 43.5690488, -6.9467159 43.5693487)",,,,
42743738,Calle El Arenal,residential,False,False,54.003,"LINESTRING (-6.9453943 43.5665824, -6.9453364 43.5665208, -6.9450637 43.566244, -6.9450063 43.5661864)",,,,
42743748,Avenida Doctor Pérez Campoamor,residential,False,False,138.726,"LINESTRING (-6.9453943 43.5665824, -6.9453121 43.5666257, -6.9441066 43.5672551, -6.9439976 43.567312)",,,,
"[42743747, 42743748]","['Avenida Doctor Pérez Campoamor', 'Avenida San Esteban']",residential,False,True,108.94500000000002,"LINESTRING (-6.9453943 43.5665824, -6.9458156 43.5663589, -6.9458869 43.5663211, -6.9459397 43.5663541, -6.9460254 43.5664554, -6.9460703 43.5665084, -6.9462973 43.5667663)",,,,
42743750,Calle Gonzalo Méndez Cancio,residential,False,False,29.028,"LINESTRING (-6.9442605 43.5676518, -6.9443834 43.5678972)",,,,
