osmid,ref,highway,junction,oneway,reversed,length,geometry,name,lanes,tunnel
"[195436274, 195440731]",,residential,,False,False,189.13299999999998,"LINESTRING (-0.5217856 39.1189744, -0.5221619 39.1192146, -0.5210752 39.1191996, -0.5205274 39.1194219)","['Calle Mariano Benlliure', 'Calle Pintor Sorolla']",,
195436280,,residential,,False,True,67.773,"LINESTRING (-0.5166016 39.1190379, -0.5171742 39.1194552)",Calle Benimuslem,,
195436282,,residential,,False,False,49.808,"LINESTRING (-0.5166016 39.1190379, -0.5162485 39.1193923)",Calle Olivera,,
195436282,,residential,,False,True,10.813,"LINESTRING (-0.5166016 39.1190379, -0.5166736 39.1189583)",Calle Olivera,,
195436292,,residential,,False,False,12.527,"LINESTRING (-0.5200582 39.1191505, -0.5201936 39.1191912)",Calle Vázquez Mella,,
195440715,,residential,,False,True,26.331,"LINESTRING (-0.5200582 39.1191505, -0.5197617 39.1190943)",Calle Joaquín Costa,,
225713804,,tertiary,,False,False,32.301,"LINESTRING (-0.5200582 39.1191505, -0.5202045 39.1188831)",Avenida Ramón y Cajal,,
225713804,,tertiary,,False,True,36.971000000000004,"LINESTRING (-0.5200582 39.1191505, -0.5200165 39.1192328, -0.5198965 39.1194584)",Avenida Ramón y Cajal,,
195436292,,residential,,False,False,20.435,"LINESTRING (-0.5204062 39.119264, -0.5205274 39.1194219)",Calle Vázquez Mella,,
195436292,,residential,,False,True,20.048,"LINESTRING (-0.5204062 39.119264, -0.5201936 39.1191912)",Calle Vázquez Mella,,
195440726,,residential,,False,False,66.919,"LINESTRING (-0.5204062 39.119264, -0.5210849 39.1189726)",Calle Mariano Benlliure,,
195436282,,residential,,False,True,49.808,"LINESTRING (-0.5162485 39.1193923, -0.5166016 39.1190379)",Calle Olivera,,
1004755094,CV-545,tertiary,,False,False,118.933,"LINESTRING (-0.5162485 39.1193923, -0.5156163 39.1184418)",Carretera de Carcaixent,2,
1004755094,CV-545,tertiary,,False,True,68.099,"LINESTRING (-0.5162485 39.1193923, -0.5162863 39.119449, -0.5166111 39.1199363)",Carretera de Carcaixent,2,
195436292,,residential,,False,False,25.719,"LINESTRING (-0.5205274 39.1194219, -0.52068 39.1196206)",Calle Vázquez Mella,,
195436292,,residential,,False,True,20.435,"LINESTRING (-0.5205274 39.1194219, -0.5204062 39.119264)",Calle Vázquez Mella,,
"[195436274, 195440731]",,residential,,False,True,189.13299999999998,"LINESTRING (-0.5205274 39.1194219, -0.5210752 39.1191996, -0.5221619 39.1192146, -0.5217856 39.1189744)","['Calle Mariano Benlliure', 'Calle Pintor Sorolla']",,
195436285,,residential,,False,False,117.024,"LINESTRING (-0.5219668 39.1194344, -0.5211099 39.1194233, -0.52068 39.1196206)",Calle Maestro Serrano,,
195436260,,residential,,True,False,72.261,"LINESTRING (-0.5171742 39.1194552, -0.5166111 39.1199363)",Camino Cerdá,,
195436280,,residential,,False,False,67.773,"LINESTRING (-0.5171742 39.1194552, -0.5166016 39.1190379)",Calle Benimuslem,,
195436280,,residential,,False,True,89.087,"LINESTRING (-0.5171742 39.1194552, -0.5179452 39.1199882)",Calle Benimuslem,,
195436292,,residential,,False,False,24.232,"LINESTRING (-0.52068 39.1196206, -0.5208238 39.1198078)",Calle Vázquez Mella,,
195436292,,residential,,False,True,25.719,"LINESTRING (-0.52068 39.1196206, -0.5205274 39.1194219)",Calle Vázquez Mella,,
195436285,,residential,,False,False,36.178,"LINESTRING (-0.52068 39.1196206, -0.520523 39.1196914, -0.5202858 39.1196787)",Calle Maestro Serrano,,
195436285,,residential,,False,True,117.024,"LINESTRING (-0.52068 39.1196206, -0.5211099 39.1194233, -0.5219668 39.1194344)",Calle Maestro Serrano,,
195436289,,residential,,False,False,80.963,"LINESTRING (-0.5217091 39.1196502, -0.5211914 39.1196489, -0.5208238 39.1198078)",Calle Luis Vives,,
195436285,,residential,,False,True,36.178,"LINESTRING (-0.5202858 39.1196787, -0.520523 39.1196914, -0.52068 39.1196206)",Calle Maestro Serrano,,
195436292,,residential,,False,False,24.835,"LINESTRING (-0.5208238 39.1198078, -0.5209711 39.1199997)",Calle Vázquez Mella,,
195436292,,residential,,False,True,24.232,"LINESTRING (-0.5208238 39.1198078, -0.52068 39.1196206)",Calle Vázquez Mella,,
195436289,,residential,,False,False,65.484,"LINESTRING (-0.5208238 39.1198078, -0.5205864 39.1199151, -0.5201038 39.1198834)",Calle Luis Vives,,
195436289,,residential,,False,True,80.963,"LINESTRING (-0.5208238 39.1198078, -0.5211914 39.1196489, -0.5217091 39.1196502)",Calle Luis Vives,,
1184963019,,residential,,False,True,7.436,"LINESTRING (-0.5182052 39.1198472, -0.5181682 39.1197868)",Calle Valencia,,
195436269,,residential,,True,False,142.842,"LINESTRING (-0.5182052 39.1198472, -0.5182633 39.119924, -0.5190301 39.1207975, -0.5191299 39.1209126)",Calle Valencia,,
195436288,,residential,,False,True,28.173000000000002,"LINESTRING (-0.5182052 39.1198472, -0.5180609 39.1198888, -0.5179452 39.1199882)",Calle Alcira,,
195436258,,residential,,False,False,45.386,"LINESTRING (-0.5214535 39.1198771, -0.5212811 39.1198682, -0.5209711 39.1199997)",Calle Maestro Francisco Rivero,,
195436289,,residential,,False,True,65.484,"LINESTRING (-0.5201038 39.1198834, -0.5205864 39.1199151, -0.5208238 39.1198078)",Calle Luis Vives,,
1004755094,CV-545,tertiary,,False,True,37.147,"LINESTRING (-0.5166111 39.1199363, -0.516809 39.120233)",Carretera de Carcaixent,2,
1004755094,CV-545,tertiary,,False,False,68.099,"LINESTRING (-0.5166111 39.1199363, -0.5162863 39.119449, -0.5162485 39.1193923)",Carretera de Carcaixent,2,
195436258,,residential,,False,False,35.241,"LINESTRING (-0.5209711 39.1199997, -0.5206137 39.1201532)",Calle Maestro Francisco Rivero,,
195436292,,residential,,False,True,24.835,"LINESTRING (-0.5209711 39.1199997, -0.5208238 39.1198078)",Calle Vázquez Mella,,
195436258,,residential,,False,True,45.386,"LINESTRING (-0.5209711 39.1199997, -0.5212811 39.1198682, -0.5214535 39.1198771)",Calle Maestro Francisco Rivero,,
"[195436292, 225713807]",,residential,,False,False,30.085,"LINESTRING (-0.5209711 39.1199997, -0.5210923 39.1201602, -0.5211492 39.1202323)","['Calle Vázquez Mella', 'Calle Pizarro']",,
195436258,,residential,,False,True,52.837,"LINESTRING (-0.5200043 39.1201056, -0.5206137 39.1201532)",Calle Maestro Francisco Rivero,,
195436258,,residential,,False,False,52.837,"LINESTRING (-0.5206137 39.1201532, -0.5200043 39.1201056)",Calle Maestro Francisco Rivero,,
195436258,,residential,,False,True,35.241,"LINESTRING (-0.5206137 39.1201532, -0.5209711 39.1199997)",Calle Maestro Francisco Rivero,,
225713880,,residential,,False,False,23.095,"LINESTRING (-0.5206137 39.1201532, -0.5204685 39.1203277)",Calle Virgen del Rosario,,
195436288,,residential,,False,False,42.929,"LINESTRING (-0.5175965 39.1202636, -0.5177288 39.1201558, -0.5179452 39.1199882)",Calle Alcira,,
195436288,,residential,,False,True,63.155,"LINESTRING (-0.5175965 39.1202636, -0.517168 39.1206466, -0.5171068 39.1206846)",Calle Alcira,,
195436264,,residential,,False,False,54.276,"LINESTRING (-0.522027 39.1203127, -0.522483 39.120649)",Calle Norte,,
225818406,,residential,,False,False,108.768,"LINESTRING (-0.522027 39.1203127, -0.5229226 39.1196242)",Calle Pintor Calvet,,
225818406,,residential,,False,True,62.16,"LINESTRING (-0.522027 39.1203127, -0.5215019 39.1206955)",Calle Pintor Calvet,,
225713880,,residential,,False,True,23.095,"LINESTRING (-0.5204685 39.1203277, -0.5206137 39.1201532)",Calle Virgen del Rosario,,
"[225713880, 225713868]",,residential,,False,True,238.637,"LINESTRING (-0.5204685 39.1203277, -0.5205013 39.1204594, -0.5197201 39.1209481, -0.5195565 39.1207942, -0.5198223 39.1203151, -0.5198489 39.1203119, -0.5204031 39.1203579, -0.5204685 39.1203277)","['Avenida Reyes Católicos', 'Calle Virgen del Rosario']",,
"[225713880, 225713868]",,residential,,False,False,238.637,"LINESTRING (-0.5204685 39.1203277, -0.5204031 39.1203579, -0.5198489 39.1203119, -0.5198223 39.1203151, -0.5195565 39.1207942, -0.5197201 39.1209481, -0.5205013 39.1204594, -0.5204685 39.1203277)","['Avenida Reyes Católicos', 'Calle Virgen del Rosario']",,
195436264,,residential,,False,True,54.276,"LINESTRING (-0.522483 39.120649, -0.522027 39.1203127)",Calle Norte,,
225713798,,residential,,True,False,109.435,"LINESTRING (-0.522483 39.120649, -0.5229233 39.1203678, -0.5234198 39.1199869)",Calle Reverendo Fernando Cubells,,
144430457,CV-545,tertiary,roundabout,True,False,27.212999999999997,"LINESTRING (-0.5171068 39.1206846, -0.5170518 39.1206606, -0.5169899 39.1206511, -0.5169273 39.1206571, -0.5168702 39.120678, -0.5168244 39.1207116)",,,
195436288,,residential,,False,False,63.155,"LINESTRING (-0.5171068 39.1206846, -0.517168 39.1206466, -0.5175965 39.1202636)",Calle Alcira,,
441618799,CV-545,tertiary,approach,True,False,57.13,"LINESTRING (-0.5171068 39.1206846, -0.5170552 39.1205227, -0.516809 39.120233)",Carretera de Carcaixent,,
195436283,,residential,,True,False,96.901,"LINESTRING (-0.5184593 39.1208216, -0.5176708 39.1203116, -0.5175965 39.1202636)",Calle Gibraltar,,
225713804,,tertiary,,False,False,12.66,"LINESTRING (-0.5191299 39.1209126, -0.5191857 39.1208073)",Avenida Ramón y Cajal,,
182595147,,tertiary,,False,False,4.247,"LINESTRING (-0.523708 39.1122168, -0.5237268 39.1121815)",Avenida Antonio Lloret,,
182595147,,tertiary,,False,True,70.607,"LINESTRING (-0.523708 39.1122168, -0.5234032 39.1128061)",Avenida Antonio Lloret,,
195440727,,residential,,False,False,111.126,"LINESTRING (-0.523708 39.1122168, -0.5241321 39.1130656, -0.5242091 39.1131316)",Calle Pablo Hurtado,,
195440749,,residential,,False,True,65.785,"LINESTRING (-0.5219615 39.1122322, -0.5224808 39.1126654)",Calle Vicente Blasco Ibáñez,,
225713820,,residential,,False,True,45.85,"LINESTRING (-0.5219615 39.1122322, -0.5223681 39.1119667)",Calle Cruz,,
225713829,,residential,,False,False,103.593,"LINESTRING (-0.5219615 39.1122322, -0.5211556 39.1129228)",Calle Cruz,,
195440714,,residential,,False,False,81.788,"LINESTRING (-0.5210028 39.1125209, -0.5202481 39.112966)",Calle Puebla Larga,,
195440739,,residential,,False,False,36.494,"LINESTRING (-0.5210028 39.1125209, -0.5210445 39.1128475)",Calle San Juan de Énova,,
"[225818458, 195440739]",,residential,,False,True,170.327,"LINESTRING (-0.5210028 39.1125209, -0.5209711 39.1120901, -0.5209553 39.1120487, -0.5209223 39.1120287, -0.5208667 39.1120314, -0.5199623 39.1125745, -0.5199314 39.1126094, -0.5199073 39.1126576)","['Calle Villanueva de Castellón', 'Calle San Juan de Énova']",,
195440742,,residential,,False,False,43.593,"LINESTRING (-0.5224808 39.1126654, -0.5228555 39.1124024)",Calle Poeta Badenes,,
195440749,,residential,,False,False,65.785,"LINESTRING (-0.5224808 39.1126654, -0.5219615 39.1122322)",Calle Vicente Blasco Ibáñez,,
195440749,,residential,,False,True,33.236,"LINESTRING (-0.5224808 39.1126654, -0.5227431 39.1128843)",Calle Vicente Blasco Ibáñez,,
225713833,,residential,,True,False,206.726,"LINESTRING (-0.5224808 39.1126654, -0.5206711 39.1138839)",Calle Poeta Badenes,,
195440739,,residential,,False,False,12.727,"LINESTRING (-0.5210445 39.1128475, -0.5211556 39.1129228)",Calle San Juan de Énova,,
195440739,,residential,,False,True,36.494,"LINESTRING (-0.5210445 39.1128475, -0.5210028 39.1125209)",Calle San Juan de Énova,,
225818401,,residential,,False,False,61.819,"LINESTRING (-0.5210445 39.1128475, -0.5204852 39.113195)",Calle Lepanto,,
195440707,,residential,,False,False,110.178,"LINESTRING (-0.5227431 39.1128843, -0.5219833 39.1136807)",Calle Séquia Reial del Xúquer,,
195440749,,residential,,False,False,33.236,"LINESTRING (-0.5227431 39.1128843, -0.5224808 39.1126654)",Calle Vicente Blasco Ibáñez,,
195440749,,residential,,False,True,54.83,"LINESTRING (-0.5227431 39.1128843, -0.523176 39.1132453)",Calle Vicente Blasco Ibáñez,,
195440739,,residential,,False,True,12.727,"LINESTRING (-0.5211556 39.1129228, -0.5210445 39.1128475)",Calle San Juan de Énova,,
225713829,,residential,,False,True,103.593,"LINESTRING (-0.5211556 39.1129228, -0.5219615 39.1122322)",Calle Cruz,,
225713829,,residential,,False,False,112.168,"LINESTRING (-0.5211556 39.1129228, -0.5205734 39.113746, -0.5205493 39.1138132)",Calle Cruz,,
195440714,,residential,,False,True,81.788,"LINESTRING (-0.5202481 39.112966, -0.5210028 39.1125209)",Calle Puebla Larga,,
225818399,,residential,,False,True,32.663,"LINESTRING (-0.5202481 39.112966, -0.5204852 39.113195)",Calle Señera,,
225818399,,residential,,False,False,45.245000000000005,"LINESTRING (-0.5202481 39.112966, -0.5199821 39.1127113, -0.5199073 39.1126576)",Calle Señera,,
195440727,,residential,,False,False,42.423,"LINESTRING (-0.5242091 39.1131316, -0.5244089 39.1134802)",Calle Pablo Hurtado,,
225713796,,residential,,False,True,78.094,"LINESTRING (-0.5242091 39.1131316, -0.52506 39.1128921)",Avenida Diputación,,
195440727,,residential,,False,True,111.126,"LINESTRING (-0.5242091 39.1131316, -0.5241321 39.1130656, -0.523708 39.1122168)",Calle Pablo Hurtado,,
225713863,,residential,,True,False,58.297,"LINESTRING (-0.5242091 39.1131316, -0.5241062 39.1131446, -0.5235673 39.1132921)",Avenida Diputación,,
182595147,,tertiary,,False,False,52.624,"LINESTRING (-0.523176 39.1132453, -0.5234032 39.1128061)",Avenida Antonio Lloret,,
182595147,,tertiary,,False,True,24.642,"LINESTRING (-0.523176 39.1132453, -0.5230629 39.1134488)",Avenida Antonio Lloret,,
195440749,,residential,,False,False,54.83,"LINESTRING (-0.523176 39.1132453, -0.5227431 39.1128843)",Calle Vicente Blasco Ibáñez,,
195440728,,residential,,False,False,41.071,"LINESTRING (-0.5195198 39.1133849, -0.5199037 39.1136033)",Calle Trinquet,,
225818444,,residential,,False,False,44.365,"LINESTRING (-0.5195198 39.1133849, -0.5190549 39.1135554)",Calle Muro,,
225818458,,residential,,False,False,10.941,"LINESTRING (-0.5195198 39.1133849, -0.5195439 39.1132883)",Calle Villanueva de Castellón,,
195440727,,residential,,False,False,134.168,"LINESTRING (-0.5244089 39.1134802, -0.5250246 39.1145882)",Calle Pablo Hurtado,,
195440727,,residential,,False,True,42.423,"LINESTRING (-0.5244089 39.1134802, -0.5242091 39.1131316)",Calle Pablo Hurtado,,
195440733,,residential,,False,True,60.343,"LINESTRING (-0.5244089 39.1134802, -0.5250735 39.1133111)",Calle Maestro Rafael Giner,,
195440728,,residential,,False,False,60.392,"LINESTRING (-0.5199037 39.1136033, -0.5205493 39.1138132)",Calle Trinquet,,
195440728,,residential,,False,True,41.071,"LINESTRING (-0.5199037 39.1136033, -0.5195198 39.1133849)",Calle Trinquet,,
225818401,,residential,,False,True,68.129,"LINESTRING (-0.5199037 39.1136033, -0.5199999 39.1134964, -0.5204852 39.113195)",Calle Lepanto,,
195440707,,residential,,False,False,89.711,"LINESTRING (-0.5219833 39.1136807, -0.5213561 39.1143242)",Calle Séquia Reial del Xúquer,,
195440707,,residential,,False,True,110.178,"LINESTRING (-0.5219833 39.1136807, -0.5227431 39.1128843)",Calle Séquia Reial del Xúquer,,
195440711,,residential,,False,False,78.274,"LINESTRING (-0.5219833 39.1136807, -0.5227205 39.114091)",Calle Gabarda,,
195440728,,residential,,False,True,60.392,"LINESTRING (-0.5205493 39.1138132, -0.5199037 39.1136033)",Calle Trinquet,,
225713829,,residential,,False,False,13.124,"LINESTRING (-0.5205493 39.1138132, -0.5206711 39.1138839)",Calle Cruz,,
225713829,,residential,,False,True,112.168,"LINESTRING (-0.5205493 39.1138132, -0.5205734 39.113746, -0.5211556 39.1129228)",Calle Cruz,,
195440730,,residential,,False,False,27.504,"LINESTRING (-0.5206711 39.1138839, -0.5209086 39.1140489)",Calle Jesús Llorca,,
225713829,,residential,,False,True,13.124,"LINESTRING (-0.5206711 39.1138839, -0.5205493 39.1138132)",Calle Cruz,,
225713833,,residential,,True,False,194.70800000000003,"LINESTRING (-0.5206711 39.1138839, -0.5196655 39.1147453, -0.5191779 39.1151965)",Calle Poeta Badenes,,
182595147,,tertiary,,False,False,77.279,"LINESTRING (-0.5227205 39.114091, -0.5230629 39.1134488)",Avenida Antonio Lloret,,
182595147,,tertiary,,False,True,34.006,"LINESTRING (-0.5227205 39.114091, -0.5225769 39.1143758)",Avenida Antonio Lloret,,
195440711,,residential,,False,True,78.274,"LINESTRING (-0.5227205 39.114091, -0.5219833 39.1136807)",Calle Gabarda,,
225713876,,residential,,True,False,101.689,"LINESTRING (-0.5227205 39.114091, -0.5237813 39.1136924)",Calle Maestro Rafael Giner,,
195440707,,residential,,False,False,39.764,"LINESTRING (-0.5213561 39.1143242, -0.5210789 39.1146099)",Calle Séquia Reial del Xúquer,,
195440707,,residential,,False,True,89.711,"LINESTRING (-0.5213561 39.1143242, -0.5219833 39.1136807)",Calle Séquia Reial del Xúquer,,
195440730,,residential,,False,True,49.272,"LINESTRING (-0.5213561 39.1143242, -0.5209086 39.1140489)",Calle Jesús Llorca,,
225713821,,residential,,False,False,98.92099999999999,"LINESTRING (-0.5213561 39.1143242, -0.5219585 39.1145118, -0.5224155 39.1146643)",Calle Calderón de la Barca,,
182595147,,tertiary,,False,False,34.006,"LINESTRING (-0.5225769 39.1143758, -0.5227205 39.114091)",Avenida Antonio Lloret,,
