osmid,oneway,highway,reversed,length,name,geometry,ref,junction
50437374,True,residential,False,28.088,,"LINESTRING (-5.5448988 38.7258349, -5.5448969 38.7255823)",,
548699449,False,residential,False,153.301,Avenida del General Luxán,"LINESTRING (-5.5448988 38.7258349, -5.5444521 38.7271688)",,
548729495,True,residential,False,40.881,Calle Zurbarán,"LINESTRING (-5.5448988 38.7258349, -5.5451976 38.7261192)",,
50437402,False,residential,True,42.129,Travesía Santa Ana,"LINESTRING (-5.5434524 38.7243529, -5.5430015 38.7242122)",,
50437402,False,residential,False,50.127,Travesía Santa Ana,"LINESTRING (-5.5434524 38.7243529, -5.5438717 38.7245938, -5.5439132 38.7246244)",,
548580102,True,residential,False,138.86700000000002,Calle Laguna,"LINESTRING (-5.5434524 38.7243529, -5.5431139 38.7247995, -5.5426628 38.7254107, -5.5426483 38.7254327)",,
190118339,False,residential,True,75.837,Calle Yuste,"LINESTRING (-5.5458739 38.7268585, -5.5465941 38.7264719)",,
548699446,False,residential,True,67.751,Calle Zurbarán,"LINESTRING (-5.5458739 38.7268585, -5.5454212 38.726362)",,
190118339,False,residential,False,79.88,Calle Yuste,"LINESTRING (-5.5458739 38.7268585, -5.5453674 38.7271302, -5.5452906 38.7273614)",,
548738442,True,residential,False,68.011,Calle Zurbarán,"LINESTRING (-5.5458739 38.7268585, -5.5458977 38.7268909, -5.5463249 38.7273586)",,
548580102,True,residential,False,17.525,Calle Laguna,"LINESTRING (-5.5426483 38.7254327, -5.5425583 38.7255738)",,
190118340,True,residential,False,20.478,Calle Zarza,"LINESTRING (-5.5426483 38.7254327, -5.5425829 38.725429, -5.5425366 38.7254108, -5.542465 38.725337)",,
548584530,True,residential,False,18.655,Calle Mártires,"LINESTRING (-5.5454054 38.7221202, -5.5454907 38.7219662)",EX-103,
190118343,False,residential,False,87.846,Calle Buensuceso,"LINESTRING (-5.5454054 38.7221202, -5.545306 38.7221005, -5.5450668 38.7220533, -5.5444279 38.7219142)",,
548738432,False,residential,True,3.598,Calle Ramón Carande,"LINESTRING (-5.5481259 38.7293, -5.5481589 38.7292804)",,
548738442,True,residential,False,56.118,Calle Zurbarán,"LINESTRING (-5.5481259 38.7293, -5.5485051 38.7297089)",,
50438073,True,residential,False,42.385999999999996,Calle Arcos,"LINESTRING (-5.5450393 38.7209864, -5.5448341 38.7209129, -5.544588 38.720841)",,
50437422,True,residential,False,120.151,Calle Ramón y Cajal,"LINESTRING (-5.544588 38.720841, -5.5445037 38.7214661, -5.5444279 38.7219142)",,
548580099,False,residential,True,87.208,Calle Pilar,"LINESTRING (-5.5408251 38.7275618, -5.5413819 38.7269088)",EX-103,
548738451,False,residential,True,62.976,Calle Duque de Ahumada,"LINESTRING (-5.5408251 38.7275618, -5.5411314 38.7277237, -5.5414221 38.727884)",,
50437433,False,residential,True,29.793,Calle Motor,"LINESTRING (-5.5412633 38.7268212, -5.5415655 38.7266939)",,
480253379,False,residential,False,14.168,,"LINESTRING (-5.5412633 38.7268212, -5.5413819 38.7269088)",,
87010234,False,residential,False,50.564,Calle Badajoz,"LINESTRING (-5.5473264 38.729574, -5.5469917 38.7292017)",,
101072217,True,residential,False,71.285,Avenida de Extremadura,"LINESTRING (-5.5473264 38.729574, -5.5465132 38.7294816)",,
101072217,True,residential,False,121.04999999999998,Avenida de Extremadura,"LINESTRING (-5.5485051 38.7297089, -5.5485171 38.7297711, -5.5484978 38.7298152, -5.5484612 38.7298443, -5.5484195 38.7298519, -5.5483819 38.7298465, -5.5482454 38.7297833, -5.5481052 38.7297295, -5.5479733 38.7296873, -5.5478597 38.7296562, -5.5476536 38.7296177, -5.5473264 38.729574)",,
87010243,False,residential,True,77.977,Calle Doctor Fleming,"LINESTRING (-5.5439241 38.7287, -5.5447886 38.7288922)",,
548699449,False,residential,False,49.222,Avenida del General Luxán,"LINESTRING (-5.5439241 38.7287, -5.5437847 38.7291291)",,
548699449,False,residential,True,63.464,Avenida del General Luxán,"LINESTRING (-5.5439241 38.7287, -5.5441125 38.7281485)",,
548738433,False,residential,False,74.661,Calle Pedro de Valdivia,"LINESTRING (-5.5439241 38.7287, -5.5430922 38.7285278)",,
87010243,False,residential,False,77.977,Calle Doctor Fleming,"LINESTRING (-5.5447886 38.7288922, -5.5439241 38.7287)",,
190118337,False,residential,False,64.766,Calle Yuste,"LINESTRING (-5.5447886 38.7288922, -5.54497 38.7283272)",,
190118337,False,residential,True,42.271,Calle Yuste,"LINESTRING (-5.5447886 38.7288922, -5.5446644 38.7292598)",,
87010243,False,residential,True,79.24499999999999,Calle Doctor Fleming,"LINESTRING (-5.5447886 38.7288922, -5.5450676 38.7289521, -5.5454803 38.7289957, -5.5456871 38.7289806)",,
190118323,False,residential,True,66.656,Calle Turroneros,"LINESTRING (-5.5456206 38.7283834, -5.5456871 38.7289806)",,
