osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
70038410,2,DP-3801,Avenida da Grabanxa,tertiary,30,False,False,85.883,"LINESTRING (-8.4418598 42.9670473, -8.4417897 42.9670633, -8.4416893 42.96709, -8.4410432 42.967318, -8.4409027 42.9673708)",,
72780204,,,Rúa do Tambre,residential,,True,False,50.432,"LINESTRING (-8.4418598 42.9670473, -8.4419066 42.9671306, -8.4419974 42.9672785, -8.4421066 42.9674633)",,
660639205,2,DP-3801,Avenida da Grabanxa,tertiary,30,False,True,51.999,"LINESTRING (-8.4418598 42.9670473, -8.4419445 42.9670301, -8.4424819 42.9669405)",,
70038410,2,DP-3801,Avenida da Grabanxa,tertiary,30,False,False,39.185,"LINESTRING (-8.4404437 42.9675433, -8.4400085 42.9676942)",,
70038410,2,DP-3801,Avenida da Grabanxa,tertiary,30,False,True,41.985,"LINESTRING (-8.4404437 42.9675433, -8.4409027 42.9673708)",,
660639201,,,Rúa da Cultura,residential,,False,False,85.76,"LINESTRING (-8.4404437 42.9675433, -8.440498 42.9676205, -8.4408814 42.9681654, -8.4409262 42.968229)",,
70038410,2,DP-3801,Avenida da Grabanxa,tertiary,30,False,True,39.185,"LINESTRING (-8.4400085 42.9676942, -8.4404437 42.9675433)",,
72780209,,,Rúa do Deporte,residential,,False,False,96.659,"LINESTRING (-8.4400085 42.9676942, -8.4400277 42.9677853, -8.440058 42.9679295, -8.4400359 42.9684548, -8.4400314 42.9685604)",,
743359521,2,DP-3801,Avenida da Grabanxa,tertiary,30,False,False,90.20899999999999,"LINESTRING (-8.4437604 42.9667136, -8.4436727 42.966716, -8.4436161 42.96672, -8.4435687 42.9667247, -8.443482 42.9667375, -8.4434038 42.9667537, -8.4433068 42.9667779, -8.4430706 42.9668404, -8.4429837 42.9668598, -8.4429077 42.9668738, -8.4426894 42.9669092)",,
857506245,1,DP-3801,Avenida da Grabanxa,tertiary,30,True,False,23.383,"LINESTRING (-8.4437604 42.9667136, -8.4438244 42.9667317, -8.4438928 42.9667558, -8.4439468 42.9667758, -8.4440137 42.9668109)",,
364033518,,N-550,,trunk,50,True,False,39.900000000000006,"LINESTRING (-8.4510077 42.9631326, -8.4508572 42.9632841, -8.4507114 42.9634184)",,
472696136,,AC-250,,trunk_link,,True,False,23.744999999999997,"LINESTRING (-8.4510077 42.9631326, -8.4510547 42.9630755, -8.4510473 42.9630261, -8.4510092 42.962989, -8.4509449 42.9629699)",,
519059367,,,,trunk_link,,True,False,35.296,"LINESTRING (-8.4510077 42.9631326, -8.4510659 42.9631287, -8.4510975 42.9631048, -8.4511531 42.9630567, -8.4512524 42.962961, -8.4513232 42.9629344)",,
375706427,2,N-550,Avenida de Compostela,trunk,50,False,True,19.504,"LINESTRING (-8.4438644 42.9681247, -8.4438967 42.9679509)",,
375706426,2,N-550,Avenida de Compostela,trunk,50,False,False,44.699,"LINESTRING (-8.4438644 42.9681247, -8.4438058 42.9684502, -8.4437895 42.9685229)",,
