osmid,oneway,lanes,name,highway,maxspeed,junction,reversed,length,geometry,width,access
22876219,True,,Calle Barraincua / Barrainkua kalea,residential,30,,False,118.31400000000001,"LINESTRING (-2.9349811 43.2667197, -2.9348453 43.2666873, -2.9337725 43.266455, -2.9335822 43.2664124)",,
1208694990,True,,Calle Licenciado Poza / Poza lizentziatuaren kalea,residential,30,,False,120.21700000000001,"LINESTRING (-2.937228 43.2612832, -2.9371067 43.2612558, -2.9358084 43.2609668)",,
"[1208695689, 542617859]",True,2,Calle Iparraguirre / Iparraguirre kalea,residential,30,,False,112.44300000000001,"LINESTRING (-2.937228 43.2612832, -2.9371962 43.2613525, -2.9369644 43.2619071, -2.9368692 43.2621347, -2.9368193 43.2622496)",,
45552382,False,2,Alameda Recalde / Recalde zumarkalea,secondary,30,,False,112.337,"LINESTRING (-2.9358084 43.2609668, -2.9357678 43.2610637, -2.9354362 43.2618531, -2.9354036 43.2619331)",,
96481628,True,,Calle Licenciado Poza / Poza lizentziatuaren kalea,residential,30,,False,62.275000000000006,"LINESTRING (-2.9358084 43.2609668, -2.9356167 43.2609269, -2.9350688 43.2608133)",,
159085836,False,2,Alameda Recalde / Recalde zumarkalea,secondary,30,,True,82.914,"LINESTRING (-2.9358084 43.2609668, -2.9358592 43.2608415, -2.9360981 43.2602516)",,
22926588,True,,Astarloa kalea,residential,30,,False,115.517,"LINESTRING (-2.9315996 43.2622721, -2.9315824 43.2623137, -2.9313785 43.2628069, -2.9311899 43.2632672)",3.5,
41578898,False,2,Gran vía Don Diego López de Haro / On Diego Lopez Haroko kale nagusia,living_street,20,,False,121.941,"LINESTRING (-2.9315996 43.2622721, -2.9317153 43.2622975, -2.9322185 43.2624084, -2.9323209 43.262431, -2.9330409 43.2625899)",6.5,
41578898,False,2,Gran vía Don Diego López de Haro / On Diego Lopez Haroko kale nagusia,living_street,20,,True,171.14,"LINESTRING (-2.9315996 43.2622721, -2.931488 43.2622477, -2.9298039 43.2618807, -2.9295762 43.2618276)",6.5,
"[1124251780, 290195420]",True,1,Calle Rodríguez Arias / Rodriguez Arias kalea,residential,"['20', '30']",,False,52.2,"LINESTRING (-2.9388451 43.2626861, -2.9391533 43.2627511, -2.9394643 43.2628167)",,
25552470,True,1,Calle Máximo Aguirre / Maximo Aguirre kalea,residential,30,,False,111.65899999999999,"LINESTRING (-2.9381683 43.2625359, -2.9382143 43.2624242, -2.9385287 43.2616601, -2.9385628 43.2615737)",,
290195420,True,1,Calle Rodríguez Arias / Rodriguez Arias kalea,residential,30,,False,57.291999999999994,"LINESTRING (-2.9381683 43.2625359, -2.9383218 43.26257, -2.9388451 43.2626861)",,
41688618,True,1,Calle Colón de Larreátegui / Kolon Larreategi kalea,residential,30,,False,114.65799999999999,"LINESTRING (-2.9373212 43.2646184, -2.9372127 43.2645924, -2.9362464 43.264374, -2.9359651 43.2643226)",,
542574362,True,3,Calle Máximo Aguirre / Maximo Aguirre kalea,residential,,,False,117.86399999999999,"LINESTRING (-2.9373212 43.2646184, -2.9373299 43.2645972, -2.9373638 43.2645151, -2.9373723 43.2644946, -2.937688 43.2637288, -2.937735 43.2636022)",,
22876100,True,,Calle Doctor Nicolás Achúcarro / Atxukarro doktorearen kalea,residential,30,,False,112.76899999999999,"LINESTRING (-2.9379831 43.2629937, -2.9379247 43.2629812, -2.936767 43.2627331, -2.9366471 43.2627074)",,
25552470,True,1,Calle Máximo Aguirre / Maximo Aguirre kalea,residential,30,,False,53.068000000000005,"LINESTRING (-2.9379831 43.2629937, -2.938119 43.2626578, -2.9381683 43.2625359)",,
810725720,True,,Calle Urrutia / Urrutia kalea,residential,30,,False,6.482,"LINESTRING (-2.9402905 43.2596842, -2.940238 43.2597282)",,
25338421,True,,Calle Aureliano Valle / Aureliano Valle kalea,residential,30,,False,105.53699999999999,"LINESTRING (-2.9402905 43.2596842, -2.9402831 43.2596246, -2.9401899 43.2588656, -2.9401698 43.2587392)",,
65495089,True,,Alameda San Mamés / Santimami zumarkalea,tertiary,30,,False,128.861,"LINESTRING (-2.9367667 43.2586396, -2.9368657 43.2586973, -2.9375873 43.259118, -2.9378859 43.2592921, -2.938009 43.2593638)",,
148384173,False,2,Alameda Recalde / Recalde zumarkalea,secondary,30,,False,59.04,"LINESTRING (-2.9367667 43.2586396, -2.9367238 43.2587456, -2.9365959 43.2590612, -2.9365443 43.2590924, -2.9365101 43.2591269)",,
25338420,True,1,Calle Gordóniz / Gordoniz kalea,residential,30,,False,106.74499999999999,"LINESTRING (-2.9385816 43.2597074, -2.9384934 43.2597672, -2.937813 43.2602576, -2.9377131 43.2603357, -2.9376229 43.2603546)",,
65495089,True,,Alameda San Mamés / Santimami zumarkalea,tertiary,30,,False,140.552,"LINESTRING (-2.9385816 43.2597074, -2.9386761 43.2597641, -2.9393491 43.2601679, -2.939805 43.2604429, -2.9398958 43.2604937, -2.9399234 43.2605091)",,
628258207,True,,Calle Urrutia / Urrutia kalea,residential,30,,False,38.608,"LINESTRING (-2.9399234 43.2605091, -2.9398209 43.2607477, -2.9397839 43.2608411)",,
628258201,True,2,Alameda Urquijo / Urkixo zumarkalea,secondary,30,,False,7.951,"LINESTRING (-2.9396887 43.2608236, -2.9397839 43.2608411)",,yes
80804012,True,,Alameda Recalde / Recalde zumarkalea,secondary,30,,False,54.769000000000005,"LINESTRING (-2.9365101 43.2591269, -2.9365044 43.2591577, -2.9364918 43.2592134, -2.936336 43.2596022)",,
148384173,False,2,Alameda Recalde / Recalde zumarkalea,secondary,30,,True,59.040000000000006,"LINESTRING (-2.9365101 43.2591269, -2.9365443 43.2590924, -2.9365959 43.2590612, -2.9367238 43.2587456, -2.9367667 43.2586396)",,
45552382,False,2,Alameda Recalde / Recalde zumarkalea,secondary,30,,False,80.96700000000001,"LINESTRING (-2.9354036 43.2619331, -2.9353727 43.262012, -2.9351731 43.2625225, -2.9351297 43.2626334)",,
45552382,False,2,Alameda Recalde / Recalde zumarkalea,secondary,30,,True,112.337,"LINESTRING (-2.9354036 43.2619331, -2.9354362 43.2618531, -2.9357678 43.2610637, -2.9358084 43.2609668)",,
290195420,True,1,Calle Rodríguez Arias / Rodriguez Arias kalea,residential,30,,False,119.917,"LINESTRING (-2.9354036 43.2619331, -2.9355514 43.2619661, -2.9366817 43.2622188, -2.9368193 43.2622496)",,
1030410636,False,,Calle Fernández del Campo / Fernandez del Campo kalea,residential,30,,False,45.891999999999996,"LINESTRING (-2.9351051 43.2588123, -2.9352634 43.2588477, -2.9356469 43.2589333)",,
208403981,True,3,Calle General Concha / Concha jeneralaren kalea,residential,50,,False,52.178000000000004,"LINESTRING (-2.9347361 43.259734, -2.9347754 43.2596446, -2.9349162 43.2592835)",,
208403982,True,2,Alameda Urquijo / Urkixo zumarkalea,secondary,30,,False,99.554,"LINESTRING (-2.9347361 43.259734, -2.934845 43.2597573, -2.9354613 43.2598966, -2.9357842 43.2599654, -2.9359129 43.259993)",,
623203038,True,3,Plaza de Federico Moyúa / Federico Moyua plaza,primary,30,circular,False,30.752,"LINESTRING (-2.9343596 43.2629239, -2.9343657 43.2629681, -2.9343868 43.2630767, -2.9344233 43.263139, -2.9344559 43.2631883)",,
96481628,True,,Calle Licenciado Poza / Poza lizentziatuaren kalea,residential,30,,False,60.941,"LINESTRING (-2.9350688 43.2608133, -2.9344679 43.2606878, -2.9343454 43.2606622)",,
22876132,True,,Telesforo Aranzadi kalea,residential,30,,False,111.347,"LINESTRING (-2.934689 43.2617757, -2.9347189 43.2617036, -2.9350422 43.2608822, -2.9350688 43.2608133)",,
1208847124,True,1,Calle Rodríguez Arias / Rodriguez Arias kalea,residential,30,,False,60.454,"LINESTRING (-2.934689 43.2617757, -2.9352855 43.2619071, -2.9354036 43.2619331)",,
22876143,True,,Calle Bertendona / Bertendona kalea,residential,30,,False,121.03,"LINESTRING (-2.930887 43.259112, -2.930915 43.259156, -2.9309529 43.2592157, -2.9313018 43.2598321, -2.9314173 43.260031, -2.9314662 43.2601153)",,
"[65495088, 1134551655]",True,3,Calle Hurtado de Amézaga / Hurtado de Amezaga kalea,tertiary,30,,False,151.445,"LINESTRING (-2.930887 43.259112, -2.9307393 43.2591952, -2.9306192 43.2592635, -2.9299659 43.2596343, -2.9295242 43.2598851, -2.9294122 43.2599495)",,
22926588,True,,Astarloa kalea,residential,30,,False,115.40799999999999,"LINESTRING (-2.9320117 43.2612787, -2.9319756 43.2613595, -2.9318421 43.2616577, -2.9316295 43.2621961, -2.9315996 43.2622721)",3.5,
174482533,True,,Calle Cardenal Gardoqui / Gardoki kardenalaren kalea,residential,30,,False,140.145,"LINESTRING (-2.9320117 43.2612787, -2.9318843 43.2612356, -2.930577 43.2607927, -2.9304425 43.2607471)",,
22876071,True,,Calle Iparraguirre / Iparraguirre kalea,living_street,30,,False,114.524,"LINESTRING (-2.938009 43.2593638, -2.9379984 43.2593896, -2.9379755 43.2594448, -2.9379518 43.2595021, -2.9379363 43.2595423, -2.9376229 43.2603546)",,
65495089,True,,Alameda San Mamés / Santimami zumarkalea,tertiary,30,,False,60.175,"LINESTRING (-2.938009 43.2593638, -2.9381386 43.2594366, -2.9384861 43.2596349, -2.9385816 43.2597074)",,
562492752,True,,Plaza Bombero Etxaniz / Etxaniz suhiltzailearen plaza,residential,,,False,22.397,"LINESTRING (-2.9401698 43.2587392, -2.9402375 43.2587291, -2.9402977 43.2587043, -2.9403444 43.2586671, -2.940373 43.2586213)",,
562492752,True,,Plaza Bombero Etxaniz / Etxaniz suhiltzailearen plaza,residential,,,False,16.355,"LINESTRING (-2.939941 43.2585561, -2.939942 43.2586052, -2.9399632 43.2586517, -2.9400026 43.2586914)",,
22876166,True,,Calle Alcalde Felipe Uhagón / Felipe Uhagon alkatearen kalea,residential,30,,False,103.10300000000001,"LINESTRING (-2.940238 43.2597282, -2.9401271 43.2597482, -2.9400149 43.2597405, -2.9392682 43.2593111, -2.9391919 43.2592701)",,
"[810725720, 22876164]",True,,Calle Urrutia / Urrutia kalea,residential,30,,False,90.493,"LINESTRING (-2.940238 43.2597282, -2.940195 43.2598374, -2.9401456 43.2599628, -2.9401104 43.2600522, -2.9399581 43.2604242, -2.9399234 43.2605091)",,
22876166,True,,Calle Alcalde Felipe Uhagón / Felipe Uhagon alkatearen kalea,residential,30,,False,91.8,"LINESTRING (-2.9391919 43.2592701, -2.9391014 43.2592156, -2.9383768 43.2587979, -2.9383232 43.2587803, -2.9382929 43.2587703)",,
25338420,True,1,Calle Gordóniz / Gordoniz kalea,residential,30,,False,69.33200000000001,"LINESTRING (-2.9391919 43.2592701, -2.9391359 43.2593102, -2.9386588 43.2596521, -2.9385816 43.2597074)",,
25338420,True,1,Calle Gordóniz / Gordoniz kalea,residential,30,,False,91.92999999999999,"LINESTRING (-2.9400026 43.2586914, -2.939891 43.2587687, -2.9392504 43.2592271, -2.9391919 43.2592701)",,
562492752,True,,Plaza Bombero Etxaniz / Etxaniz suhiltzailearen plaza,residential,,,False,14.928999999999998,"LINESTRING (-2.9400026 43.2586914, -2.9400514 43.2587186, -2.9401086 43.2587349, -2.9401698 43.2587392)",,
41688618,True,1,Calle Colón de Larreátegui / Kolon Larreategi kalea,residential,30,,False,117.805,"LINESTRING (-2.9359651 43.2643226, -2.9355847 43.2642303, -2.9347251 43.2640407, -2.9345761 43.2640077)",,
81062118,True,1,Calle Iparraguirre / Iparraguirre kalea,residential,30,,False,126.626,"LINESTRING (-2.9359651 43.2643226, -2.935858 43.2645896, -2.9355587 43.2653358, -2.9355267 43.2654157)",,
411824372,True,2,Calle Elcano / Elcano kalea,residential,30,,False,181.849,"LINESTRING (-2.9359651 43.2643226, -2.9361142 43.264574, -2.9367043 43.2653953, -2.9367596 43.2654691, -2.936864 43.2656083, -2.9369137 43.2656657, -2.9370278 43.2657579)",,
"[28463162, 418997501]",True,,Calle Marqués del Puerto / Portuko markesaren kalea,"['living_street', 'residential']",30,,False,114.745,"LINESTRING (-2.9326198 43.2635752, -2.9326538 43.2634949, -2.9327328 43.2633082, -2.9327548 43.2632568, -2.9329964 43.2626936, -2.9330409 43.2625899)",,
41688617,True,,Calle Colón de Larreátegui / Kolon Larreategi kalea,residential,30,,False,91.878,"LINESTRING (-2.9326198 43.2635752, -2.9325222 43.2635545, -2.9319172 43.2634217, -2.9315773 43.263354, -2.9315303 43.2633446)",,
41688617,True,,Calle Colón de Larreátegui / Kolon Larreategi kalea,residential,30,,False,27.875999999999998,"LINESTRING (-2.9311899 43.2632672, -2.9310679 43.2632404, -2.930995 43.2632241, -2.9308606 43.2631941)",,
22876197,True,,Plaza del Ensanche / Zabalgune plaza,residential,30,,False,65.23400000000001,"LINESTRING (-2.9306368 43.2637336, -2.9306134 43.26379, -2.93043 43.2642321, -2.9304038 43.2642952)",,
1208710774,True,2,Calle Henao / Henao kalea,residential,30,,False,26.864,"LINESTRING (-2.9304038 43.2642952, -2.9305663 43.2643307, -2.930722 43.2643636)",,
22876197,True,,Plaza del Ensanche / Zabalgune plaza,residential,30,,False,62.692,"LINESTRING (-2.9308606 43.2631941, -2.930832 43.2632798, -2.9307706 43.263411, -2.9306938 43.2635962, -2.9306437 43.2637169, -2.9306368 43.2637336)",,
41688617,True,,Calle Colón de Larreátegui / Kolon Larreategi kalea,residential,30,,False,143.2,"LINESTRING (-2.9308606 43.2631941, -2.9307005 43.2631595, -2.9291653 43.2628275)",,
1208710774,True,2,Calle Henao / Henao kalea,residential,30,,False,29.884,"LINESTRING (-2.930722 43.2643636, -2.9309484 43.2644137, -2.9310751 43.2644418)",,
22934843,True,,Plaza del Ensanche / Zabalgune plaza,residential,30,,False,127.451,"LINESTRING (-2.9310751 43.2644418, -2.9311026 43.2643756, -2.9313648 43.2637434, -2.9314966 43.2634257, -2.9315303 43.2633446)",,
1208710774,True,2,Calle Henao / Henao kalea,residential,30,,False,45.93,"LINESTRING (-2.9310751 43.2644418, -2.9314455 43.2645217, -2.9316189 43.2645593)",,
157167535,False,4,Alameda Recalde / Recalde zumarkalea,primary,50,,True,85.399,"LINESTRING (-2.9341215 43.2651147, -2.9340664 43.2652462, -2.9338621 43.2657331, -2.9338134 43.2658492)",,
542727908,False,4,Alameda Recalde / Recalde zumarkalea,primary,50,,False,128.48000000000002,"LINESTRING (-2.9341215 43.2651147, -2.9341719 43.264992, -2.9342521 43.2647931, -2.9343701 43.2645007, -2.9345761 43.2640077)",,
1208710811,True,2,Calle Henao / Henao kalea,residential,30,,False,118.60499999999999,"LINESTRING (-2.9341215 43.2651147, -2.9342666 43.2651431, -2.9353855 43.2653855, -2.9355267 43.2654157)",,
41867850,False,4,Plaza del Museo / Museo plaza,residential,50,,False,45.891000000000005,"LINESTRING (-2.9370278 43.2657579, -2.9371702 43.2659377, -2.937311 43.2661154)",,yes
"[542574363, 542574364]",True,2,Calle Máximo Aguirre / Maximo Aguirre kalea,residential,,,False,130.597,"LINESTRING (-2.9370278 43.2657579, -2.9370109 43.2656912, -2.9369997 43.265654, -2.9369935 43.2656006, -2.936989 43.2655415, -2.9370007 43.2654527, -2.9370203 43.2653798, -2.937291 43.2646948, -2.9373212 43.2646184)",,
555456884,True,1,Calle Iparraguirre / Iparraguirre kalea,residential,30,,False,65.134,"LINESTRING (-2.9352265 43.2661621, -2.9351713 43.2662716, -2.9350297 43.2666192, -2.9349811 43.2667197)",,
1208475912,True,1,Calle Juan Ajuriaguerra / Juan Ajuriaguerra kalea,residential,30,,False,119.592,"LINESTRING (-2.9352265 43.2661621, -2.9350957 43.2661333, -2.9340086 43.2658939, -2.9338134 43.2658492)",,
157167535,False,4,Alameda Recalde / Recalde zumarkalea,primary,50,,False,85.399,"LINESTRING (-2.9338134 43.2658492, -2.9338621 43.2657331, -2.9340664 43.2652462, -2.9341215 43.2651147)",,
157167540,False,4,Alameda Recalde / Recalde zumarkalea,primary,50,,True,65.364,"LINESTRING (-2.9338134 43.2658492, -2.9337711 43.2659516, -2.9336958 43.266134, -2.9336189 43.2663201, -2.9335822 43.2664124)",,
555456881,True,1,Calle Juan Ajuriaguerra / Juan Ajuriaguerra kalea,residential,30,,False,126.23700000000001,"LINESTRING (-2.9338134 43.2658492, -2.9336462 43.2658139, -2.9324683 43.2655532, -2.9323211 43.2655206)",,
22876205,True,1,Calle Lersundi / Lersundi kalea,residential,30,,False,118.311,"LINESTRING (-2.9333378 43.2669717, -2.9335394 43.2670166, -2.9347351 43.2672829)",,
120925519,False,4,Alameda Recalde / Recalde zumarkalea,primary,50,,False,65.274,"LINESTRING (-2.9333378 43.2669717, -2.9334196 43.2667982, -2.9334386 43.2667578, -2.9335822 43.2664124)",,
1014620115,True,1,Calle Lersundi / Lersundi kalea,residential,30,,False,71.746,"LINESTRING (-2.9333378 43.2669717, -2.9331943 43.26694, -2.9324897 43.2667848)",,destination
25304565,True,,Calle Cosme Echevarrieta / Cosme Echevarrieta kalea,residential,30,,False,143.18200000000002,"LINESTRING (-2.9304942 43.266363, -2.9306762 43.266314, -2.9320693 43.2659389, -2.9321537 43.2659183)",,
1014620112,True,1,Calle Lersundi / Lersundi kalea,residential,30,,False,115.16,"LINESTRING (-2.9304942 43.266363, -2.9306777 43.266401, -2.9317759 43.2666287, -2.9318621 43.2666466)",,
25304565,True,,Calle Cosme Echevarrieta / Cosme Echevarrieta kalea,residential,30,,False,20.880000000000003,"LINESTRING (-2.9302498 43.2664229, -2.9304226 43.2663805, -2.9304942 43.266363)",,
1208769737,False,2,Alameda Mazarredo / Mazarredo zumarkalea,secondary,30,,False,116.421,"LINESTRING (-2.9302498 43.2664229, -2.9301949 43.2663173, -2.9297647 43.2654906, -2.9297404 43.2654438)",,
22876219,True,,Calle Barraincua / Barrainkua kalea,residential,30,,False,126.60299999999998,"LINESTRING (-2.9335822 43.2664124, -2.933413 43.2663741, -2.9322502 43.2661189, -2.9320845 43.2660855)",,
120925519,False,4,Alameda Recalde / Recalde zumarkalea,primary,50,,True,65.274,"LINESTRING (-2.9335822 43.2664124, -2.9334386 43.2667578, -2.9334196 43.2667982, -2.9333378 43.2669717)",,
157167540,False,4,Alameda Recalde / Recalde zumarkalea,primary,50,,False,65.364,"LINESTRING (-2.9335822 43.2664124, -2.9336189 43.2663201, -2.9336958 43.266134, -2.9337711 43.2659516, -2.9338134 43.2658492)",,
41578898,False,2,Gran vía Don Diego López de Haro / On Diego Lopez Haroko kale nagusia,living_street,20,,False,171.14,"LINESTRING (-2.9295762 43.2618276, -2.9298039 43.2618807, -2.931488 43.2622477, -2.9315996 43.2622721)",6.5,
627568356,True,3,Alameda Urquijo / Urkixo zumarkalea,secondary,30,,False,74.59100000000001,"LINESTRING (-2.9295762 43.2618276, -2.929592 43.2617892, -2.9296473 43.2616838, -2.9297464 43.2615035, -2.9298988 43.2612955, -2.9299556 43.2612179)",,
499103345,True,3,Plaza de Federico Moyúa / Federico Moyua plaza,primary,30,circular,False,36.128,"LINESTRING (-2.9352741 43.263388, -2.9353953 43.2633637, -2.9354595 43.2633375, -2.9355144 43.2633045, -2.9355844 43.2632493, -2.9356259 43.263206)",,
"[411824370, 630336895]",True,2,Calle Elcano / Elcano kalea,residential,,,False,118.078,"LINESTRING (-2.9352741 43.263388, -2.9355125 43.2637163, -2.9356755 43.2639514, -2.9357599 43.2640731, -2.9359651 43.2643226)",,
157167532,False,3,Alameda Recalde / Recalde zumarkalea,primary,50,,True,73.242,"LINESTRING (-2.9348364 43.2633769, -2.9348 43.2634626, -2.9346646 43.2637922, -2.9346258 43.2638867, -2.9345761 43.2640077)",,
623203039,True,3,Plaza de Federico Moyúa / Federico Moyua plaza,primary,30,circular,False,35.836,"LINESTRING (-2.9348364 43.2633769, -2.9349684 43.2633975, -2.9351259 43.263404, -2.9351592 43.2634004, -2.9352741 43.263388)",,
22926407,True,3,Plaza de Federico Moyúa / Federico Moyua plaza,primary,30,circular,False,29.412,"LINESTRING (-2.9351297 43.2626334, -2.9349927 43.2626193, -2.9348683 43.262619, -2.9347686 43.262628)",,
45552382,False,2,Alameda Recalde / Recalde zumarkalea,secondary,30,,True,80.967,"LINESTRING (-2.9351297 43.2626334, -2.9351731 43.2625225, -2.9353727 43.262012, -2.9354036 43.2619331)",,
"[22935891, 628258227]",True,2,"['Elcano kalea / Calle Elcano', 'Calle Elcano / Elcano kalea']",residential,30,,False,113.487,"LINESTRING (-2.9347686 43.262628, -2.9346978 43.2625004, -2.9346214 43.2623627, -2.9343165 43.2618132, -2.9342436 43.2616817)",10,
628258186,True,3,Plaza de Federico Moyúa / Federico Moyua plaza,primary,30,circular,False,34.522,"LINESTRING (-2.9347686 43.262628, -2.9346144 43.2626658, -2.934518 43.2627023, -2.9344703 43.2627383, -2.9344279 43.2627763, -2.9344163 43.2627873)",,
22876126,True,,Calle General Concha / Concha jeneralaren kalea,residential,30,,False,107.959,"LINESTRING (-2.9343454 43.2606622, -2.9344047 43.2605077, -2.9345589 43.2601534, -2.9347 43.2598219, -2.9347361 43.259734)",,
96481628,True,,Calle Licenciado Poza / Poza lizentziatuaren kalea,residential,30,,False,53.635,"LINESTRING (-2.9343454 43.2606622, -2.9341885 43.2606814, -2.9338148 43.2607271, -2.9336922 43.2607421)",,
25491014,True,,Calle Obispo Orueta / Orueta apezpikuaren kalea,residential,30,,False,85.35000000000001,"LINESTRING (-2.9304585 43.2651068, -2.9305012 43.2649864, -2.9306864 43.264464, -2.930722 43.2643636)",,
542725034,True,2,Calle Ercilla / Ercilla kalea,residential,30,,False,69.174,"LINESTRING (-2.9304585 43.2651068, -2.9298854 43.2653758, -2.9297404 43.2654438)",,
290195420,True,1,Calle Rodríguez Arias / Rodriguez Arias kalea,residential,30,,False,113.78,"LINESTRING (-2.9368193 43.2622496, -2.9369927 43.2622861, -2.9381683 43.2625359)",,
542617859,True,2,Calle Iparraguirre / Iparraguirre kalea,residential,30,,False,52.78,"LINESTRING (-2.9368193 43.2622496, -2.9367895 43.2623288, -2.9366471 43.2627074)",,
1208750014,False,2,Alameda Mazarredo / Mazarredo zumarkalea,secondary,30,,False,152.18800000000002,"LINESTRING (-2.9297404 43.2654438, -2.9297109 43.2653855, -2.9293714 43.2647144, -2.9291112 43.2642409, -2.9290683 43.2641658)",,
1208769737,False,2,Alameda Mazarredo / Mazarredo zumarkalea,secondary,30,,True,116.42099999999999,"LINESTRING (-2.9297404 43.2654438, -2.9297647 43.2654906, -2.9301949 43.2663173, -2.9302498 43.2664229)",,
1208709902,True,1,Calle Heros / Heros kalea,residential,30,,False,64.93900000000001,"LINESTRING (-2.9318621 43.2666466, -2.9318944 43.2665682, -2.9320845 43.2660855)",,
1208710105,True,1,Calle Heros / Heros kalea,residential,30,,False,19.418,"LINESTRING (-2.9320845 43.2660855, -2.9321177 43.2660065, -2.9321537 43.2659183)",,
1208710105,True,1,Calle Heros / Heros kalea,residential,30,,False,46.253,"LINESTRING (-2.9321537 43.2659183, -2.9322805 43.2656178, -2.9323211 43.2655206)",,
1208476098,True,1,Calle Juan Ajuriaguerra / Juan Ajuriaguerra kalea,residential,30,,False,157.68,"LINESTRING (-2.9323211 43.2655206, -2.9322024 43.2654929, -2.9306314 43.2651451, -2.9304585 43.2651068)",,
1208710105,True,1,Calle Heros / Heros kalea,residential,30,,False,85.829,"LINESTRING (-2.9323211 43.2655206, -2.932375 43.2654023, -2.9325697 43.264926, -2.9326283 43.2647819)",,
