osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,junction,access
45397197,,Calle San Roque,residential,False,False,20.939,"LINESTRING (-3.3841559 40.1105617, -3.384323 40.1107)",,,,,
62111311,M-311,Calle de Pozuelo,primary,False,False,34.183,"LINESTRING (-3.3841559 40.1105617, -3.384235 40.1105185, -3.3844715 40.1103715)",,,,,
62111311,M-311,Calle de Pozuelo,primary,False,True,31.509,"LINESTRING (-3.3841559 40.1105617, -3.3839978 40.1106275, -3.3838262 40.1106908)",,,,,
45397197,,Calle San Roque,residential,False,True,20.939,"LINESTRING (-3.384323 40.1107, -3.3841559 40.1105617)",,,,,
45397201,M-315,,primary,False,True,8.99,"LINESTRING (-3.384323 40.1107, -3.3842692 40.1107696)",2,,,,
45397201,M-315,,primary,False,False,54.783,"LINESTRING (-3.384323 40.1107, -3.3843756 40.1106366, -3.3845785 40.1104452, -3.3846304 40.1103808, -3.384696 40.1102995)",2,,,,
45397201,M-315,,primary,False,False,64.465,"LINESTRING (-3.3839146 40.111282, -3.3842692 40.1107696)",2,,,,
45397201,M-315,,primary,False,True,74.97,"LINESTRING (-3.3839146 40.111282, -3.3835179 40.1118841)",2,,,,
62111308,,Calle de Valdelaguna,residential,False,False,134.018,"LINESTRING (-3.3839146 40.111282, -3.3838174 40.111193, -3.383647 40.1111659, -3.3835764 40.111199, -3.3832209 40.1117831, -3.3835179 40.1118841)",,,,,
62111306,,Calle de la Martina,residential,False,True,155.986,"LINESTRING (-3.3839146 40.111282, -3.3856376 40.1117631)",,,,,
56005032,,Calle de la Soledad,residential,False,False,73.513,"LINESTRING (-3.3902405 40.1082059, -3.390214 40.1081177, -3.3903066 40.1078045, -3.3904037 40.1075663)",,,,,
56053176,,Calle del Convento,residential,True,False,65.019,"LINESTRING (-3.3902405 40.1082059, -3.3906352 40.1081328, -3.3909903 40.1080956)",,,,,
56005033,,Callejón del Embudo,residential,False,True,66.039,"LINESTRING (-3.3900089 40.108234, -3.3899703 40.1079473, -3.3899268 40.1077316, -3.3898969 40.1076472)",,,,,
263644656,,Calle de Ulpiano Checa,living_street,True,False,20.048000000000002,"LINESTRING (-3.3900089 40.108234, -3.3901451 40.1082083, -3.3902405 40.1082059)",,,,,
56005031,,Calle José Cortina,residential,True,False,44.759,"LINESTRING (-3.3898969 40.1076472, -3.3901743 40.1075663, -3.3904037 40.1075663)",,,,,
56005033,,Callejón del Embudo,residential,False,False,66.039,"LINESTRING (-3.3898969 40.1076472, -3.3899268 40.1077316, -3.3899703 40.1079473, -3.3900089 40.108234)",,,,,
263644671,,Callejón de Villanos,residential,False,False,51.581999999999994,"LINESTRING (-3.3898969 40.1076472, -3.3898653 40.1075629, -3.3897738 40.1074211, -3.3897313 40.1073412, -3.3897071 40.1072107)",,,,,
56005032,,Calle de la Soledad,residential,False,False,16.593,"LINESTRING (-3.3904037 40.1075663, -3.3904349 40.107419)",,,,,
56005032,,Calle de la Soledad,residential,False,True,73.513,"LINESTRING (-3.3904037 40.1075663, -3.3903066 40.1078045, -3.390214 40.1081177, -3.3902405 40.1082059)",,,,,
56005032,,Calle de la Soledad,residential,False,True,16.593,"LINESTRING (-3.3904349 40.107419, -3.3904037 40.1075663)",,,,,
56053154,,Calle de Don Bernardino,residential,False,True,184.338,"LINESTRING (-3.3904349 40.107419, -3.3925699 40.107133)",,,,,
56005032,,Calle de la Soledad,residential,False,False,45.074,"LINESTRING (-3.3904349 40.107419, -3.3904584 40.1073233, -3.3904215 40.1072618, -3.3903433 40.1071559, -3.3902228 40.1070811)",,,,,
56053156,,Calle de Diego Serrano,residential,False,True,147.069,"LINESTRING (-3.3902228 40.1070811, -3.3918555 40.1066453)",,,,,
"[56005032, 263644655]",,"['Calle de la Soledad', 'Calle de Pérez']",residential,False,"[False, True]",6.666,"LINESTRING (-3.3902228 40.1070811, -3.3901875 40.1070546, -3.390177 40.107034)",,,,,
56005032,,Calle de la Soledad,residential,False,True,45.074,"LINESTRING (-3.3902228 40.1070811, -3.3903433 40.1071559, -3.3904215 40.1072618, -3.3904584 40.1073233, -3.3904349 40.107419)",,,,,
56005038,,Calle de la Poza del Moral,residential,False,False,10.299,"LINESTRING (-3.3919855 40.1095921, -3.3918742 40.1095556)",,,,,
56005024,M-318,Calle de Afuera Tinajeros,secondary,False,True,100.87800000000001,"LINESTRING (-3.3919855 40.1095921, -3.3919175 40.1096238, -3.3913831 40.1099993, -3.3911747 40.1102431)",,50,,,
56005038,,Calle de la Poza del Moral,residential,False,False,49.696,"LINESTRING (-3.3918742 40.1095556, -3.3913477 40.1093617)",,,,,
56005038,,Calle de la Poza del Moral,residential,False,True,10.299,"LINESTRING (-3.3918742 40.1095556, -3.3919855 40.1095921)",,,,,
56005038,,Calle de la Poza del Moral,residential,False,False,42.471,"LINESTRING (-3.3913477 40.1093617, -3.390911 40.1091764)",,,,,
56005038,,Calle de la Poza del Moral,residential,False,True,49.696,"LINESTRING (-3.3913477 40.1093617, -3.3918742 40.1095556)",,,,,
56005038,,Calle de la Poza del Moral,residential,False,False,35.072,"LINESTRING (-3.390911 40.1091764, -3.3905581 40.1090132)",,,,,
56005038,,Calle de la Poza del Moral,residential,False,True,42.471,"LINESTRING (-3.390911 40.1091764, -3.3913477 40.1093617)",,,,,
56005036,,Calle de los Caldereros,residential,False,True,172.421,"LINESTRING (-3.390911 40.1091764, -3.3908296 40.1092483, -3.3903115 40.1097654, -3.3902026 40.109874, -3.3900968 40.110048, -3.3896909 40.1104079)",,,,,
56053152,,Callejón de Arcaya,residential,False,True,121.071,"LINESTRING (-3.390911 40.1091764, -3.3910145 40.1087767, -3.3909903 40.1080956)",,,,,
56005038,,Calle de la Poza del Moral,residential,False,True,35.072,"LINESTRING (-3.3905581 40.1090132, -3.390911 40.1091764)",,,,,
56005037,,Callejón del Pozo de la Nieve,residential,False,False,158.059,"LINESTRING (-3.3905581 40.1090132, -3.3901566 40.1093573, -3.3895876 40.1098822, -3.3892917 40.1100444)",,,,,
56005039,,Calle de San Agustín,residential,False,False,73.74799999999999,"LINESTRING (-3.3905581 40.1090132, -3.3902653 40.108619, -3.3900772 40.1084662)",,,,,
56005030,,Calle del Cano,residential,True,False,32.103,"LINESTRING (-3.3900772 40.1084662, -3.3902405 40.1082059)",,,,,
56005039,,Calle de San Agustín,residential,False,True,73.74799999999999,"LINESTRING (-3.3900772 40.1084662, -3.3902653 40.108619, -3.3905581 40.1090132)",,,,,
56005040,,Plaza del Arco,residential,False,False,11.426,"LINESTRING (-3.3896391 40.110913, -3.3896486 40.1108105)",,,,,
684003992,,Calle Arco,residential,False,True,19.614,"LINESTRING (-3.3896391 40.110913, -3.3897723 40.111057)",1,,,,
56005034,,Plaza del Arco,residential,True,False,28.941,"LINESTRING (-3.3896486 40.1108105, -3.3898964 40.1106321)",,,,,
56005040,,Plaza del Arco,residential,False,False,38.012,"LINESTRING (-3.3896486 40.1108105, -3.3895305 40.1104808)",,,,,
56005040,,Plaza del Arco,residential,False,True,11.426,"LINESTRING (-3.3896486 40.1108105, -3.3896391 40.110913)",,,,,
56005040,,Plaza del Arco,residential,False,True,38.012,"LINESTRING (-3.3895305 40.1104808, -3.3896486 40.1108105)",,,,,
56005027,,Calle de la Concepción,residential,True,False,52.631,"LINESTRING (-3.3895305 40.1104808, -3.3894244 40.1102671, -3.3892917 40.1100444)",,,,,
56005034,,Plaza del Arco,residential,True,False,15.868,"LINESTRING (-3.3896909 40.1104079, -3.3895305 40.1104808)",,,,,
56005036,,Calle de los Caldereros,residential,False,False,172.421,"LINESTRING (-3.3896909 40.1104079, -3.3900968 40.110048, -3.3902026 40.109874, -3.3903115 40.1097654, -3.3908296 40.1092483, -3.390911 40.1091764)",,,,,
56005034,,Plaza del Arco,residential,True,False,30.445,"LINESTRING (-3.3898964 40.1106321, -3.3896909 40.1104079)",,,,,
56005035,,Calle Carrera de los Caballos,residential,True,False,188.259,"LINESTRING (-3.3898964 40.1106321, -3.3901205 40.1104514, -3.3904237 40.1101772, -3.3906464 40.1099477, -3.3910792 40.1096349, -3.3911866 40.1095539, -3.3913477 40.1093617)",,,,,
56005027,,Calle de la Concepción,residential,True,False,85.59299999999999,"LINESTRING (-3.3892917 40.1100444, -3.3892112 40.1098703, -3.3889428 40.1093224)",,,,,
56005037,,Callejón del Pozo de la Nieve,residential,False,True,158.05899999999997,"LINESTRING (-3.3892917 40.1100444, -3.3895876 40.1098822, -3.3901566 40.1093573, -3.3905581 40.1090132)",,,,,
56053175,,Calle de Marcos González,residential,False,True,46.407,"LINESTRING (-3.3882026 40.1065457, -3.3885619 40.1062316)",,,,,
1107360016,,Calle de Aranjuez,residential,False,True,29.842,"LINESTRING (-3.3882026 40.1065457, -3.3882307 40.1064457, -3.3882667 40.1062819)",,,,,
1244591664,,Calle de Aranjuez,residential,False,False,90.994,"LINESTRING (-3.3882026 40.1065457, -3.3878662 40.1068661, -3.387802 40.1069343, -3.3877513 40.107055, -3.3877373 40.1072513)",,,,,
56005031,,Calle José Cortina,residential,True,False,123.306,"LINESTRING (-3.3885325 40.1075216, -3.3893732 40.1077653, -3.3894679 40.1077657, -3.3898969 40.1076472)",,,,,
"[263644656, 263644678]",,"['Plaza de Miguel Unamuno', 'Calle de Ulpiano Checa']",living_street,True,False,123.613,"LINESTRING (-3.3885325 40.1075216, -3.3885325 40.1076011, -3.3884706 40.1077735, -3.3884848 40.1078883, -3.3885236 40.1079709, -3.3887123 40.1081349, -3.389034 40.1082681, -3.3892227 40.108316)",,,,,
56005025,,Calle Francisco de Pablos,residential,True,False,71.67099999999999,"LINESTRING (-3.3892227 40.108316, -3.3890495 40.1085721, -3.3886964 40.1088044)",,,,,
263644656,,Calle de Ulpiano Checa,living_street,True,False,69.09100000000001,"LINESTRING (-3.3892227 40.108316, -3.3893333 40.108345, -3.3894974 40.1083416, -3.3897155 40.1083074, -3.3900089 40.108234)",,,,,
56005041,,Plaza Mayor,unclassified,True,False,137.104,"LINESTRING (-3.3868146 40.1071527, -3.3868756 40.1075988, -3.3872669 40.1076076, -3.3873652 40.1076097, -3.3874805 40.1075215, -3.3875405 40.1072401)",,,,,
"[56109511, 56109499, 646088294, 646088295]",,,residential,False,False,16.737,"LINESTRING (-3.3868146 40.1071527, -3.3868089 40.107135, -3.3868059 40.1071032, -3.3868052 40.1070495, -3.3867722 40.1070102)",,,building_passage,,
"[62060267, 263644693, 263644695]",,,unclassified,False,True,24.291,"LINESTRING (-3.3868146 40.1071527, -3.3867933 40.1071494, -3.3867075 40.1071424, -3.3865319 40.107122)",,,building_passage,,
56005028,,,residential,True,False,16.783,"LINESTRING (-3.3875405 40.1072401, -3.3877373 40.1072513)",,,,,
56005041,,Plaza Mayor,unclassified,True,False,62.497,"LINESTRING (-3.3875405 40.1072401, -3.3873778 40.1072186, -3.3868146 40.1071527)",,,,,
263644688,,Plaza del Mercado,living_street,True,False,66.463,"LINESTRING (-3.3877373 40.1072513, -3.3883348 40.1073237, -3.3884357 40.1074345)",,,,,
1244591664,,Calle de Aranjuez,residential,False,True,90.994,"LINESTRING (-3.3877373 40.1072513, -3.3877513 40.107055, -3.387802 40.1069343, -3.3878662 40.1068661, -3.3882026 40.1065457)",,,,,
"[1244591665, 263479762]",,Calle Empedrada,residential,False,False,118.773,"LINESTRING (-3.3877373 40.1072513, -3.3877093 40.1074987, -3.3876987 40.1075927, -3.3878435 40.1077336, -3.3878133 40.1079049, -3.387794 40.1080646, -3.3877977 40.1082776)",1,30,,,
"[1244591665, 263479762]",,Calle Empedrada,residential,False,True,118.773,"LINESTRING (-3.3877977 40.1082776, -3.387794 40.1080646, -3.3878133 40.1079049, -3.3878435 40.1077336, -3.3876987 40.1075927, -3.3877093 40.1074987, -3.3877373 40.1072513)",1,30,,,
1107360015,,Calle Empedrada,residential,True,False,110.54400000000001,"LINESTRING (-3.3877977 40.1082776, -3.3877684 40.1083958, -3.3876616 40.1086689, -3.3875876 40.1088559, -3.3874874 40.1090148, -3.3874037 40.1091336, -3.3873925 40.1092152)",1,30,,,
56005026,,Calle de Tomás Torresano,residential,True,False,99.865,"LINESTRING (-3.3886964 40.1088044, -3.3886922 40.1087483, -3.3884292 40.1085586, -3.3880807 40.1084175, -3.3878733 40.1082873, -3.3877977 40.1082776)",,,,,
56005049,,Calle de la Costanilla de los Silleros,residential,True,False,117.267,"LINESTRING (-3.3886964 40.1088044, -3.388572 40.1088734, -3.3883674 40.1089247, -3.3879356 40.1090026, -3.3878072 40.1090394, -3.3876781 40.1090956, -3.3874733 40.1092423)",,,,,
"[56005026, 56005027]",,"['Calle de la Concepción', 'Calle de Tomás Torresano']",residential,True,False,61.364,"LINESTRING (-3.3889428 40.1093224, -3.3888625 40.1091175, -3.388785 40.1089665, -3.3887428 40.1088844, -3.3886964 40.1088044)",,,,,
56005030,,Calle del Cano,residential,True,False,136.425,"LINESTRING (-3.3889428 40.1093224, -3.3894182 40.1090486, -3.3896237 40.1088966, -3.3898069 40.1087377, -3.3898542 40.1086902, -3.3900772 40.1084662)",,,,,
56005050,,Callejón de las Monjas,residential,False,False,100.414,"LINESTRING (-3.3889428 40.1093224, -3.3886861 40.1094481, -3.3884272 40.1095987, -3.3879939 40.1098586)",,,,,
56721746,,,residential,False,False,57.468,"LINESTRING (-3.3866118 40.1092379, -3.3872356 40.1090392)",,,,,
263479772,,Calle del Pozo Concejo,residential,False,False,17.564,"LINESTRING (-3.3866118 40.1092379, -3.386409 40.109208)",,,,,
56005047,,Calle de las Monjas,residential,True,False,49.769999999999996,"LINESTRING (-3.3866118 40.1092379, -3.3866447 40.1093923, -3.386744 40.1094916, -3.386933 40.1095735)",,,,,
263479772,,Calle del Pozo Concejo,residential,False,True,67.679,"LINESTRING (-3.3866118 40.1092379, -3.3871903 40.1092646, -3.3872956 40.1092555, -3.3873925 40.1092152)",,,,,
56005044,,Pozo Concejo,residential,False,False,7.503,"LINESTRING (-3.3874733 40.1092423, -3.3873925 40.1092152)",,,,,
56005044,,Pozo Concejo,residential,False,True,7.503,"LINESTRING (-3.3873925 40.1092152, -3.3874733 40.1092423)",,,,,
56109482,,Calle del Zacatín,residential,False,True,23.686,"LINESTRING (-3.3873925 40.1092152, -3.3872356 40.1090392)",,,,,
263479772,,Calle del Pozo Concejo,residential,False,False,67.679,"LINESTRING (-3.3873925 40.1092152, -3.3872956 40.1092555, -3.3871903 40.1092646, -3.3866118 40.1092379)",,,,,
56005046,,Calle de las Agustinas Recoletas - Prolongación,residential,False,False,143.877,"LINESTRING (-3.386933 40.1095735, -3.3864572 40.1103738, -3.3862842 40.1107669)",,,,,
56005047,,Calle de las Monjas,residential,True,False,95.332,"LINESTRING (-3.386933 40.1095735, -3.3870583 40.1096129, -3.3874608 40.1097562, -3.38772 40.1098767, -3.3879235 40.1099714)",,,,,
56005029,,Calle del Arco,residential,True,False,179.585,"LINESTRING (-3.3879235 40.1099714, -3.3886954 40.1104028, -3.3896391 40.110913)",,,,,
56005050,,Callejón de las Monjas,residential,False,True,14.988,"LINESTRING (-3.3879235 40.1099714, -3.3879224 40.1099156, -3.3879939 40.1098586)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,True,52.217,"LINESTRING (-3.3868772 40.1108887, -3.3862842 40.1107669)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,False,105.83500000000001,"LINESTRING (-3.3868772 40.1108887, -3.387227 40.1109631, -3.3875429 40.1110324, -3.3880728 40.1111528)",,,,,
56005045,,Callejón de las Monjas,residential,True,False,136.392,"LINESTRING (-3.3868772 40.1108887, -3.3874001 40.1103517, -3.3875235 40.1102544, -3.3878076 40.1100946, -3.3879235 40.1099714)",,,,,
56005050,,Callejón de las Monjas,residential,False,False,14.988,"LINESTRING (-3.3879939 40.1098586, -3.3879224 40.1099156, -3.3879235 40.1099714)",,,,,
56005050,,Callejón de las Monjas,residential,False,True,100.41399999999999,"LINESTRING (-3.3879939 40.1098586, -3.3884272 40.1095987, -3.3886861 40.1094481, -3.3889428 40.1093224)",,,,,
133265188,,Calle de los Castros,residential,True,False,81.78999999999999,"LINESTRING (-3.3879939 40.1098586, -3.3877796 40.1096507, -3.3876958 40.1095379, -3.3874733 40.1092423)",,,,,
263479770,,Calle de los Bancos de Bazán,residential,False,True,9.66,"LINESTRING (-3.3862974 40.1091918, -3.386409 40.109208)",,,,,
263479770,,Calle de los Bancos de Bazán,residential,False,False,125.61600000000001,"LINESTRING (-3.3862974 40.1091918, -3.3861266 40.1091409, -3.3857456 40.1089576, -3.3855478 40.1088896, -3.3853723 40.1088101, -3.38521 40.1087185, -3.3850849 40.108648, -3.3850192 40.108649)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,False,52.217,"LINESTRING (-3.3862842 40.1107669, -3.3868772 40.1108887)",,,,,
56721778,,Calle de las Agustinas Recoletas - Prolongación,residential,False,True,55.967,"LINESTRING (-3.3862842 40.1107669, -3.3859812 40.1112137)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,True,144.927,"LINESTRING (-3.3862842 40.1107669, -3.3861547 40.1107362, -3.3854544 40.1105599, -3.3848259 40.1103441, -3.384696 40.1102995)",,,,,
56005046,,Calle de las Agustinas Recoletas - Prolongación,residential,False,True,143.877,"LINESTRING (-3.3862842 40.1107669, -3.3864572 40.1103738, -3.386933 40.1095735)",,,,,
56005021,M-311,Calle de Madrid,primary,False,False,45.711,"LINESTRING (-3.3902325 40.1113919, -3.3903232 40.1114532, -3.3905696 40.11171)",,,,,
56005024,M-318,Calle de Afuera Tinajeros,secondary,False,False,57.197,"LINESTRING (-3.3902325 40.1113919, -3.3903018 40.1112768, -3.3905823 40.1109539)",,50,,,
397275996,M-311,Calle de Madrid,primary,True,False,25.154,"LINESTRING (-3.3902325 40.1113919, -3.3900457 40.1113077, -3.3899777 40.111277)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,True,45.762,"LINESTRING (-3.3893577 40.111396, -3.3888376 40.1112904)",,,,,
397276084,M-311,Carretera de M-506 a Belmonte de Tajo por Chinchón y Colmenar de Oreja,primary,True,False,28.032999999999998,"LINESTRING (-3.3893577 40.111396, -3.3895356 40.1114049, -3.3896157 40.1113937, -3.3896851 40.1113871)",,,,,
891898913,M-311,,primary,True,False,4.908,"LINESTRING (-3.3896851 40.1113871, -3.389737 40.1114064)",2,,,roundabout,
56005052,M-311,Calle de Madrid,primary,True,False,17.79,"LINESTRING (-3.3899387 40.1113629, -3.3901453 40.111388)",,,,,
890888117,M-311,,primary,True,False,10.258,"LINESTRING (-3.3899387 40.1113629, -3.3899678 40.1113225, -3.3899777 40.111277)",2,,,roundabout,
56005051,M-311,,primary,True,False,19.627000000000002,"LINESTRING (-3.3899777 40.111277, -3.389961 40.1112196, -3.3899143 40.1111728, -3.3898463 40.1111453)",2,,,roundabout,
233673107,M-311,Carretera de M-506 a Belmonte de Tajo por Chinchón y Colmenar de Oreja,primary,True,False,24.967,"LINESTRING (-3.3896223 40.111304, -3.3895079 40.1113611, -3.3893577 40.111396)",,,,,
891898911,M-311,,primary,True,False,10.799,"LINESTRING (-3.3896223 40.111304, -3.3896405 40.1113427, -3.3896851 40.1113871)",2,,,roundabout,
1227145371,,Camino del Cementerio,residential,False,False,54.258,"LINESTRING (-3.3880728 40.1111528, -3.3877749 40.1115843)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,False,66.815,"LINESTRING (-3.3880728 40.1111528, -3.3887167 40.1112692, -3.3888376 40.1112904)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,True,105.835,"LINESTRING (-3.3880728 40.1111528, -3.3875429 40.1110324, -3.387227 40.1109631, -3.3868772 40.1108887)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,False,45.762,"LINESTRING (-3.3888376 40.1112904, -3.3893577 40.111396)",,,,,
56005022,M-311,Calle de Malcasado,primary,False,True,66.815,"LINESTRING (-3.3888376 40.1112904, -3.3887167 40.1112692, -3.3880728 40.1111528)",,,,,
56053152,,Callejón de Arcaya,residential,False,False,121.071,"LINESTRING (-3.3909903 40.1080956, -3.3910145 40.1087767, -3.390911 40.1091764)",,,,,
56053176,,Calle del Convento,residential,True,False,66.495,"LINESTRING (-3.3909903 40.1080956, -3.3915346 40.1080687, -3.3917657 40.1080305)",,,,,
263644690,,Plaza del Palacio,residential,False,True,25.129,"LINESTRING (-3.3893476 40.1065454, -3.3895266 40.1063656)",,,,,
56053171,,Calle Juego de Pelota,residential,False,False,56.617000000000004,"LINESTRING (-3.3893476 40.1065454, -3.3889521 40.1064302, -3.3887586 40.1063184)",,,,,
56053171,,Calle Juego de Pelota,residential,False,True,12.636,"LINESTRING (-3.3893476 40.1065454, -3.3893537 40.1065474, -3.389483 40.1065922)",,,,,
1107360016,,Calle de Aranjuez,residential,False,False,28.122,"LINESTRING (-3.3884791 40.1052502, -3.3884212 40.1054992)",,,,,
56053170,,Calle Oliva,residential,False,True,102.094,"LINESTRING (-3.3884791 40.1052502, -3.3886103 40.1052665, -3.3886219 40.1054509, -3.3886564 40.1055162, -3.3886756 40.1056698, -3.3886718 40.1057965, -3.3886718 40.105904, -3.388668 40.1060769)",,,,,
56109481,,,residential,False,True,64.155,"LINESTRING (-3.3884791 40.1052502, -3.388433 40.105236, -3.3884218 40.1051892, -3.388486 40.1049193, -3.3882745 40.1047746)",,,,,
263479764,,Calle de Aranjuez,residential,False,True,294.536,"LINESTRING (-3.3884791 40.1052502, -3.388561 40.104993, -3.3886182 40.1049007, -3.3887424 40.104816, -3.3909742 40.1035012)",2,,,,
56053168,,Calle Marcos González,residential,True,False,218.49699999999996,"LINESTRING (-3.388668 40.1060769, -3.3890021 40.1056275, -3.3891557 40.105328, -3.3892901 40.1052281, -3.3895359 40.1051091, -3.3902579 40.1049324, -3.3904938 40.1049236)",,,,,
56053170,,Calle Oliva,residential,False,False,102.09400000000002,"LINESTRING (-3.388668 40.1060769, -3.3886718 40.105904, -3.3886718 40.1057965, -3.3886756 40.1056698, -3.3886564 40.1055162, -3.3886219 40.1054509, -3.3886103 40.1052665, -3.3884791 40.1052502)",,,,,
56053156,,Calle de Diego Serrano,residential,False,False,44.634,"LINESTRING (-3.3923625 40.1065416, -3.3918555 40.1066453)",,,,,
56053157,,Calle de Leopoldo López Infantes,residential,False,True,68.085,"LINESTRING (-3.3923625 40.1065416, -3.3925699 40.107133)",,,,,
56053161,,Calle de la Soledad Alta,residential,False,True,56.267,"LINESTRING (-3.3923625 40.1065416, -3.3929958 40.1063952)",,,,,
56053172,,Calle de Lillo,residential,False,False,110.296,"LINESTRING (-3.3923625 40.1065416, -3.3919567 40.1055995)",,,,,
56053159,,Callejón del Convento,residential,True,False,170.072,"LINESTRING (-3.3917657 40.1080305, -3.3918517 40.1085386, -3.3918742 40.1095556)",,,,,
813466528,,Calle del Convento,residential,False,True,95.432,"LINESTRING (-3.3917657 40.1080305, -3.3922449 40.1079356, -3.3928336 40.1077703)",,,,,
263644655,,Calle de Pérez,residential,False,False,17.061,"LINESTRING (-3.3901043 40.106891, -3.390177 40.107034)",,,,,
56053171,,Calle Juego de Pelota,residential,False,False,62.819,"LINESTRING (-3.3901043 40.106891, -3.3899852 40.1068488, -3.3896473 40.1066491, -3.389483 40.1065922)",,,,,
263644655,,Calle de Pérez,residential,False,True,144.054,"LINESTRING (-3.3901043 40.106891, -3.3904883 40.1060884, -3.3906587 40.1058238, -3.3906996 40.1056813)",,,,,
56053163,,Calle de la Guardia Civil,residential,False,False,24.424,"LINESTRING (-3.3922188 40.1045216, -3.3921146 40.1044344, -3.3919905 40.1043984)",,,,,
56053164,,Calle del Maromero,residential,False,True,97.81,"LINESTRING (-3.3922188 40.1045216, -3.3922204 40.1045983, -3.3926737 40.1053225)",,,,,
56053162,,Calle de las Cuevas,residential,False,True,78.697,"LINESTRING (-3.392171 40.103711, -3.3921096 40.10388, -3.3921058 40.1041258, -3.3919905 40.1043984)",,,,,
56053155,,Calle de San Sebastián,residential,False,True,68.317,"LINESTRING (-3.3919567 40.1055995, -3.3926737 40.1053225)",,,,,
56053172,,Calle de Lillo,residential,False,True,110.296,"LINESTRING (-3.3919567 40.1055995, -3.3923625 40.1065416)",,,,,
