osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,junction,geometry
75411632,True,1,TF-28,Avenida de Taco,secondary,40,False,17.676,,"LINESTRING (-16.296285 28.4490671, -16.2964489 28.449)"
217203559,True,2,TF-28,,secondary,,False,27.172,roundabout,"LINESTRING (-16.296285 28.4490671, -16.2963184 28.4490104, -16.2963235 28.4489513, -16.2962971 28.4488861, -16.2962573 28.4488476)"
75320381,True,2,TF-28,Plaza José Hernández Arocha,primary,,False,25.169000000000004,roundabout,"LINESTRING (-16.2994149 28.4467244, -16.2994025 28.4467015, -16.29939 28.4466785, -16.2993692 28.4466402, -16.2993445 28.4466181, -16.2992921 28.4465962, -16.2992343 28.4465911)"
75324934,True,1,TF-28,Avenida de Taco,primary,40,False,85.729,,"LINESTRING (-16.2994149 28.4467244, -16.2994989 28.4465985, -16.2995261 28.4465578, -16.2996887 28.4463058, -16.2998385 28.4460496)"
25597915,True,,,Calle Maxorata,residential,,False,6.984,,"LINESTRING (-16.3002615 28.4450334, -16.3003287 28.4450547)"
75331740,True,2,TF-28,Carretera General del Sur,primary,40,False,54.146,,"LINESTRING (-16.3002615 28.4450334, -16.3002063 28.4451666, -16.300133 28.44532, -16.3000385 28.4454783)"
25597914,False,,,Calle Roberto Sánchez Suárez,residential,,False,65.306,,"LINESTRING (-16.3008269 28.4438234, -16.300734 28.4437645, -16.3002588 28.4435151)"
217203553,True,2,TF-28,,primary,,False,18.828,roundabout,"LINESTRING (-16.3008269 28.4438234, -16.3007906 28.4438427, -16.3007618 28.4438746, -16.3007473 28.4439296, -16.3007548 28.4439638)"
25597890,False,,,Calle Anibal,residential,,False,26.023,,"LINESTRING (-16.3016066 28.4425976, -16.3014081 28.4424417)"
75332557,True,2,TF-28,Carretera General del Sur,primary,40,False,156.18699999999998,,"LINESTRING (-16.3016066 28.4425976, -16.30136 28.4429697, -16.3011742 28.4432599, -16.3009602 28.4436076, -16.3008269 28.4438234)"
25597919,False,,,Calle González Ramos,residential,,True,26.512,,"LINESTRING (-16.2988125 28.4431985, -16.2990833 28.4432107)"
123077526,True,,,Calle El Rosario,residential,,False,102.778,,"LINESTRING (-16.2988125 28.4431985, -16.2986744 28.4432053, -16.2985439 28.4432165, -16.2984337 28.4432677, -16.2983516 28.4433721, -16.298286 28.4435198, -16.2982491 28.4438103)"
123077606,False,,,Calle El Rosario,residential,,False,105.737,,"LINESTRING (-16.3000502 28.4424578, -16.2998973 28.4426219, -16.2997825 28.4427052, -16.2993969 28.4428716, -16.2991723 28.4429899)"
123077562,True,,,Calle Picaflor,residential,40,False,81.014,,"LINESTRING (-16.3006908 28.4429199, -16.3000502 28.4424578)"
75414576,False,,,Calle Picaflor,residential,,True,48.195,,"LINESTRING (-16.3006908 28.4429199, -16.3007246 28.4429561, -16.3010659 28.4431998)"
25597887,True,,,Calle Abicore,residential,40,False,29.186,,"LINESTRING (-16.3013187 28.4423748, -16.3011074 28.4425602)"
25597887,True,,,Calle Abicore,residential,40,False,57.086,,"LINESTRING (-16.3011074 28.4425602, -16.3006908 28.4429199)"
25597891,False,,,Calle Las Lajas,residential,,True,27.844,,"LINESTRING (-16.2988748 28.4427112, -16.2990905 28.4425477)"
123077538,False,,,Calle Las Lajas,residential,,False,37.286,,"LINESTRING (-16.2988748 28.4427112, -16.2985785 28.4429223)"
123077538,False,,,Calle Las Lajas,residential,,True,37.286,,"LINESTRING (-16.2985785 28.4429223, -16.2988748 28.4427112)"
123077593,True,,,Calle González Ramos,residential,,False,39.345,,"LINESTRING (-16.2985785 28.4429223, -16.2988653 28.4431705)"
123077514,True,,,Calle Las Lajas,residential,,False,152.638,,"LINESTRING (-16.2985785 28.4429223, -16.2981812 28.4431777, -16.2975438 28.4439323)"
25597892,True,,,Calle Rocio,residential,,False,42.503,,"LINESTRING (-16.2991723 28.4429899, -16.2988748 28.4427112)"
123077606,False,,,Calle El Rosario,residential,,False,5.923,,"LINESTRING (-16.2991723 28.4429899, -16.2991284 28.4430266)"
123077606,False,,,Calle El Rosario,residential,,True,105.737,,"LINESTRING (-16.2991723 28.4429899, -16.2993969 28.4428716, -16.2997825 28.4427052, -16.2998973 28.4426219, -16.3000502 28.4424578)"
123077526,True,,,Calle El Rosario,residential,,False,6.029,,"LINESTRING (-16.2988653 28.4431705, -16.2988125 28.4431985)"
25597891,False,,,Calle Las Lajas,residential,,False,36.24,,"LINESTRING (-16.2993607 28.4423246, -16.2990905 28.4425477)"
25597891,False,,,Calle Las Lajas,residential,,False,27.844,,"LINESTRING (-16.2990905 28.4425477, -16.2988748 28.4427112)"
25597891,False,,,Calle Las Lajas,residential,,True,36.24,,"LINESTRING (-16.2990905 28.4425477, -16.2993607 28.4423246)"
217771876,False,,,Avenida San Matías,residential,40,True,116.049,,"LINESTRING (-16.2956745 28.4431563, -16.2964224 28.4423459)"
223814554,False,,,Calle Santo Tomás de Aquino,residential,40,True,9.964,,"LINESTRING (-16.2956745 28.4431563, -16.2957514 28.4432151)"
223814554,False,,,Calle Santo Tomás de Aquino,residential,40,True,13.874,,"LINESTRING (-16.2966194 28.4435662, -16.2967488 28.4436174)"
223814554,False,,,Calle Santo Tomás de Aquino,residential,40,False,49.381,,"LINESTRING (-16.2966194 28.4435662, -16.2963417 28.4434562, -16.2961589 28.4433838)"
25597908,True,,,Calle Garajonay,residential,40,False,108.582,,"LINESTRING (-16.2961589 28.4433838, -16.2968231 28.4426012)"
223814554,False,,,Calle Santo Tomás de Aquino,residential,40,False,44.045,,"LINESTRING (-16.2961589 28.4433838, -16.2958109 28.4432369, -16.2957514 28.4432151)"
223814554,False,,,Calle Santo Tomás de Aquino,residential,40,True,49.381,,"LINESTRING (-16.2961589 28.4433838, -16.2963417 28.4434562, -16.2966194 28.4435662)"
25597914,False,,,Calle Roberto Sánchez Suárez,residential,,False,37.043,,"LINESTRING (-16.2995271 28.4431665, -16.2991725 28.4430492)"
25597914,False,,,Calle Roberto Sánchez Suárez,residential,,True,32.563,,"LINESTRING (-16.2995271 28.4431665, -16.2998214 28.4433036)"
75419315,False,,,Calle Arminda,residential,,False,81.294,,"LINESTRING (-16.2995271 28.4431665, -16.2990727 28.4437174, -16.2990389 28.4437583)"
25597914,False,,,Calle Roberto Sánchez Suárez,residential,,True,4.991,,"LINESTRING (-16.2991284 28.4430266, -16.2991725 28.4430492)"
123077526,True,,,Calle El Rosario,residential,,False,30.294,,"LINESTRING (-16.2991284 28.4430266, -16.2988653 28.4431705)"
123077606,False,,,Calle El Rosario,residential,,True,5.923,,"LINESTRING (-16.2991284 28.4430266, -16.2991723 28.4429899)"
75349350,False,,,Calle San Borondón,residential,,False,60.703,,"LINESTRING (-16.2996428 28.444529, -16.2999302 28.4440451)"
25597915,True,,,Calle Maxorata,residential,,False,89.55799999999999,,"LINESTRING (-16.2996428 28.444529, -16.2998526 28.4449134, -16.3002615 28.4450334)"
