osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,width,tunnel
94642655,Cuesta de los Valdivias,residential,False,False,52.912,"LINESTRING (-3.5739035 37.1460645, -3.5738691 37.1460975, -3.573586 37.1463694, -3.5735448 37.1463861, -3.573497 37.1464055)",,,,,,
395269603,Avenida de Andalucía,tertiary,False,False,154.463,"LINESTRING (-3.5739035 37.1460645, -3.5736947 37.1459674, -3.5731751 37.1457258, -3.5729969 37.145617, -3.5725177 37.1452381)",2,GR-3202,30,,,
395269603,Avenida de Andalucía,tertiary,False,False,88.25399999999999,"LINESTRING (-3.5725177 37.1452381, -3.5723357 37.1449947, -3.5721581 37.1447572, -3.5720445 37.1445416)",2,GR-3202,30,,,
395269603,Avenida de Andalucía,tertiary,False,True,154.463,"LINESTRING (-3.5725177 37.1452381, -3.5729969 37.145617, -3.5731751 37.1457258, -3.5736947 37.1459674, -3.5739035 37.1460645)",2,GR-3202,30,,,
761224933,Avenida de Andalucía,residential,True,False,26.164,"LINESTRING (-3.5694771 37.1412719, -3.5694472 37.1411942, -3.5694649 37.1410949, -3.569447 37.1410431)",1,,30,,,
761224941,Avenida de Andalucía,tertiary,True,False,38.869,"LINESTRING (-3.5694771 37.1412719, -3.569491 37.1411581, -3.5695175 37.1410573, -3.5695628 37.1409301)",1,GR-3202,30,,,
48918473,Calle Garbancera,residential,True,False,81.845,"LINESTRING (-3.5749464 37.1483765, -3.5748195 37.1484646, -3.5747125 37.1485954, -3.574698 37.1486723, -3.5747431 37.1487649, -3.5748857 37.1488769, -3.5749471 37.1489744)",,,,,,
"[1025357226, 1149385372]",Calle Granada,tertiary,False,False,90.452,"LINESTRING (-3.5749471 37.1489744, -3.5747737 37.1488778, -3.574295 37.148545, -3.5742621 37.1485252, -3.5742348 37.1485145, -3.5742057 37.1485075, -3.5741756 37.1485044, -3.5741342 37.1485038)",,,20,,,
105463673,Moraleda,living_street,False,False,57.897,"LINESTRING (-3.5741601 37.1476485, -3.574596 37.1480363)",,,20,,,
105463673,Moraleda,living_street,False,True,25.597,"LINESTRING (-3.5741601 37.1476485, -3.5741496 37.1475884, -3.5740629 37.1474336)",,,20,,,
697079366,Avenida de Doña Juana,tertiary,False,True,177.37099999999995,"LINESTRING (-3.5741601 37.1476485, -3.5738817 37.1479708, -3.5736577 37.1481575, -3.5735129 37.1482933, -3.57332 37.1484437, -3.5731833 37.1485392, -3.5730555 37.1485926, -3.5728744 37.1486308, -3.5726956 37.1486194)",2,,,,,
697079365,Avenida de Doña Juana,tertiary,True,False,12.991,"LINESTRING (-3.5726956 37.1486194, -3.5725901 37.1486113, -3.5725497 37.1486082)",1,,30,,,
697079366,Avenida de Doña Juana,tertiary,False,False,177.37099999999998,"LINESTRING (-3.5726956 37.1486194, -3.5728744 37.1486308, -3.5730555 37.1485926, -3.5731833 37.1485392, -3.57332 37.1484437, -3.5735129 37.1482933, -3.5736577 37.1481575, -3.5738817 37.1479708, -3.5741601 37.1476485)",2,,,,,
48918475,Avenida de Doña Juana,tertiary,False,True,70.91299999999998,"LINESTRING (-3.5723214 37.148461, -3.5722478 37.1484309, -3.5720818 37.1484415, -3.5719437 37.1484842, -3.5717183 37.1486774, -3.5716644 37.1487151)",,,,,,
697079368,Calle Granada,tertiary,True,False,23.278,"LINESTRING (-3.5723214 37.148461, -3.5723606 37.1485533, -3.5724005 37.1486197, -3.5724384 37.1486432)",1,,30,,,
915232077,Calle Granada,tertiary,True,False,33.758,"LINESTRING (-3.5723214 37.148461, -3.5723085 37.1484367, -3.5722881 37.1483745, -3.5722206 37.1481685)",1,,20,,,
48918488,Calle de los Verdiales,residential,True,False,56.691,"LINESTRING (-3.5666552 37.1450989, -3.5660419 37.1452436)",,,,,,
111345738,Calle Viñas,tertiary,False,False,70.398,"LINESTRING (-3.5666552 37.1450989, -3.5666738 37.1451069, -3.5667305 37.1451608, -3.5667699 37.1452283, -3.5667816 37.1452879, -3.5667589 37.1453611, -3.5666908 37.1454409, -3.5666176 37.1454974, -3.5664624 37.1455957)",1,,30,,,
111345738,Calle Viñas,tertiary,False,True,107.49199999999999,"LINESTRING (-3.5666552 37.1450989, -3.5665021 37.1450214, -3.566357 37.144984, -3.566085 37.1449365, -3.5658695 37.1448917, -3.5657388 37.1448395, -3.5656636 37.1447827, -3.5655952 37.1446965)",1,,30,,,
48918499,Calle Sierra Nevada,tertiary,True,False,66.958,"LINESTRING (-3.5655952 37.1446965, -3.5657737 37.1447043, -3.5663501 37.1447184)",1,,30,,,
111345738,Calle Viñas,tertiary,False,False,107.492,"LINESTRING (-3.5655952 37.1446965, -3.5656636 37.1447827, -3.5657388 37.1448395, -3.5658695 37.1448917, -3.566085 37.1449365, -3.566357 37.144984, -3.5665021 37.1450214, -3.5666552 37.1450989)",1,,30,,,
860599693,Calle Viñas,tertiary,False,True,26.218,"LINESTRING (-3.5655952 37.1446965, -3.5655758 37.1446138, -3.5655569 37.1444629)",1,,30,,,
1025357241,Avenida de los Almendros,tertiary,False,False,98.671,"LINESTRING (-3.5656964 37.1466365, -3.5653581 37.1457911)",1,,30,,,
1025357244,Avenida Gustavo Adolfo Bécquer,tertiary,False,True,39.133,"LINESTRING (-3.5656964 37.1466365, -3.56528 37.1467535)",1,,30,,,
676476612,Avenida de los Almendros,tertiary,False,True,116.43799999999999,"LINESTRING (-3.5656964 37.1466365, -3.5657515 37.1466937, -3.5658163 37.1467362, -3.5666961 37.1473132)",1,,30,,,
