osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,maxspeed,junction,bridge
"[1097145217, 48122071]",False,residential,False,265.229,"LINESTRING (-2.3174598 43.0849936, -2.317396 43.0850257, -2.3173001 43.0850739, -2.3168592 43.0852956, -2.3163953 43.0855289, -2.3163589 43.0855469, -2.3159304 43.0857585, -2.3157764 43.0858346, -2.3156376 43.0858915, -2.3155764 43.0859166, -2.3154252 43.0859617, -2.315339 43.0859874, -2.3150409 43.0860657, -2.3146262 43.0861296)",,"['Elgarresta Mendi etxetaldea', 'Izazpi auzoa etxetaldea']",,,,
"[48124265, 48124266]",False,residential,True,165.65500000000003,"LINESTRING (-2.3174598 43.0849936, -2.3175283 43.0849589, -2.3175861 43.0849296, -2.3176778 43.0848729, -2.3179141 43.08466, -2.3180244 43.0845581, -2.3183077 43.0842952, -2.3185553 43.0840568, -2.3185814 43.0840418, -2.3186261 43.0840572, -2.3187549 43.0841437, -2.3188335 43.0841717)",,Leturiatarren enparantza,,,,
951526586,False,residential,False,8.891,"LINESTRING (-2.3147518 43.0835682, -2.3146902 43.0835021)",,,,,,
46337221,False,residential,True,215.19400000000002,"LINESTRING (-2.3147518 43.0835682, -2.3148337 43.0835935, -2.3148612 43.0836019, -2.3151861 43.0837048, -2.3154201 43.08378, -2.3154986 43.0838052, -2.3157252 43.0838969, -2.3157553 43.083909, -2.3159787 43.0840037, -2.3160677 43.0840405, -2.3162424 43.0841245, -2.3165803 43.0843059, -2.3166904 43.0843732, -2.3168847 43.084492, -2.3169176 43.0845122, -2.3169999 43.0845688)",,Izazpi auzoa etxetaldea,,,,
"[335085682, 48122070]",True,residential,False,313.259,"LINESTRING (-2.3147518 43.0835682, -2.3145684 43.0836207, -2.3144008 43.0837288, -2.3143381 43.083829, -2.3143111 43.083914, -2.3143224 43.0840221, -2.3143681 43.0841092, -2.3148267 43.0846842, -2.3148832 43.0847739, -2.3149005 43.0848592, -2.3148968 43.0849275, -2.3148755 43.0850073, -2.3148233 43.0850924, -2.314718 43.0851704, -2.3146301 43.0852127, -2.3145283 43.0852422, -2.3144158 43.0852502, -2.3142985 43.0852389, -2.3141691 43.0852075, -2.3138037 43.0851189, -2.3135419 43.0850554)",,"['Izazpi auzoa etxetaldea', 'Ipar Haizea auzoa']",,,,
"[48122072, 374175178]",False,residential,False,321.83600000000007,"LINESTRING (-2.3146262 43.0861296, -2.3145767 43.0862363, -2.3144516 43.0863293, -2.3142399 43.0864195, -2.314108 43.0864432, -2.3139651 43.0864553, -2.3138159 43.0864536, -2.3136083 43.0865203, -2.3134328 43.0864947, -2.3129318 43.0863905, -2.3121821 43.0862007, -2.3121483 43.0861921, -2.3118279 43.086111, -2.3115522 43.0860717, -2.3114463 43.0860852, -2.311362 43.0861222, -2.3113155 43.0861569, -2.3112679 43.0861925, -2.3112279 43.0862619, -2.3112154 43.0862836, -2.3111848 43.0863566)",,San Isidro kalea,,,,
374175261,False,residential,True,93.28099999999999,"LINESTRING (-2.3146262 43.0861296, -2.3145464 43.0861364, -2.3144443 43.0861451, -2.3141525 43.086148, -2.3138719 43.0861241, -2.3137352 43.0861029, -2.3136534 43.0860902, -2.3135695 43.0860769, -2.3134894 43.0860642)",,Ipar Haizea auzoa,,,,
"[1097145217, 48122071]",False,residential,True,265.229,"LINESTRING (-2.3146262 43.0861296, -2.3150409 43.0860657, -2.315339 43.0859874, -2.3154252 43.0859617, -2.3155764 43.0859166, -2.3156376 43.0858915, -2.3157764 43.0858346, -2.3159304 43.0857585, -2.3163589 43.0855469, -2.3163953 43.0855289, -2.3168592 43.0852956, -2.3173001 43.0850739, -2.317396 43.0850257, -2.3174598 43.0849936)",,"['Elgarresta Mendi etxetaldea', 'Izazpi auzoa etxetaldea']",,,,
48122074,False,residential,True,54.831,"LINESTRING (-2.3117844 43.0846191, -2.3116879 43.0848262, -2.3115668 43.0850859)",,Ipar Haizea auzoa,,,,
"[214772498, 374175262]",False,residential,False,130.012,"LINESTRING (-2.3117844 43.0846191, -2.311672 43.0845947, -2.3115147 43.0845755, -2.3114085 43.0845858, -2.3113348 43.0845929, -2.3111673 43.0846461, -2.3110769 43.0846912, -2.3110184 43.0847314, -2.3109352 43.0848104, -2.310875 43.0849036, -2.3108387 43.0850044, -2.3108384 43.0851154, -2.3108648 43.0851846, -2.3108915 43.0852547)",,Ipar Haizea auzoa,,,,
48122074,False,residential,False,54.831,"LINESTRING (-2.3115668 43.0850859, -2.3116879 43.0848262, -2.3117844 43.0846191)",,Ipar Haizea auzoa,,,,
48122074,False,residential,True,53.323,"LINESTRING (-2.3115668 43.0850859, -2.3114418 43.0853596, -2.311359 43.0855408)",,Ipar Haizea auzoa,,,,
"[1097145216, 48122073, 335085683]",False,residential,True,490.19300000000004,"LINESTRING (-2.3115668 43.0850859, -2.3123883 43.0852785, -2.3124166 43.0852854, -2.3125783 43.0853251, -2.312767 43.0853695, -2.313609 43.0855776, -2.313953 43.0856625, -2.3139763 43.0856683, -2.3142552 43.0857113, -2.3144258 43.0857145, -2.3145073 43.0857036, -2.3145949 43.085701, -2.3148067 43.0856546, -2.3150557 43.0855508, -2.315478 43.0853371, -2.315892 43.0851234, -2.3159231 43.0851078, -2.3164509 43.084842, -2.3168692 43.0846314, -2.3169074 43.0846122, -2.3169999 43.0845688)",,"['Jose Maria Busca Isusi etxetaldea', 'Izazpi auzoa etxetaldea', 'Ipar Haizea auzoa']",,,,
48122074,False,residential,False,53.323,"LINESTRING (-2.311359 43.0855408, -2.3114418 43.0853596, -2.3115668 43.0850859)",,Ipar Haizea auzoa,,,,
374175261,False,residential,False,182.53799999999998,"LINESTRING (-2.311359 43.0855408, -2.3123761 43.0857851, -2.3133973 43.0860411, -2.3134894 43.0860642)",,Ipar Haizea auzoa,,,,
374175261,False,residential,True,51.478,"LINESTRING (-2.311359 43.0855408, -2.3112539 43.085518, -2.3111156 43.0854631, -2.3109867 43.0853752, -2.3108915 43.0852547)",,Ipar Haizea auzoa,,,,
374175261,False,residential,False,51.477999999999994,"LINESTRING (-2.3108915 43.0852547, -2.3109867 43.0853752, -2.3111156 43.0854631, -2.3112539 43.085518, -2.311359 43.0855408)",,Ipar Haizea auzoa,,,,
"[214772498, 374175262]",False,residential,True,130.01200000000003,"LINESTRING (-2.3108915 43.0852547, -2.3108648 43.0851846, -2.3108384 43.0851154, -2.3108387 43.0850044, -2.310875 43.0849036, -2.3109352 43.0848104, -2.3110184 43.0847314, -2.3110769 43.0846912, -2.3111673 43.0846461, -2.3113348 43.0845929, -2.3114085 43.0845858, -2.3115147 43.0845755, -2.311672 43.0845947, -2.3117844 43.0846191)",,Ipar Haizea auzoa,,,,
"[374175448, 158443704]",False,living_street,True,280.01700000000005,"LINESTRING (-2.3108915 43.0852547, -2.3108331 43.085294, -2.3108154 43.0853634, -2.3108655 43.0855185, -2.3109465 43.0856554, -2.311014 43.0856942, -2.3111472 43.0857485, -2.3114431 43.0858151, -2.3116667 43.0858762, -2.3121989 43.0859979, -2.3122358 43.0860045, -2.3123552 43.0860257, -2.3125493 43.0860603, -2.3131658 43.0862198, -2.3133346 43.0862456, -2.3134203 43.0862193, -2.3134622 43.0861571, -2.3134894 43.0860642)",,Sakabanatuak,,,,
252350669,False,secondary,True,41.586,"LINESTRING (-2.3111848 43.0863566, -2.3110822 43.0863356, -2.3110253 43.0863239, -2.3109589 43.0863103, -2.3106918 43.0862554)",GI-2632,Euskal Herria hiribidea,,,,
"[252350648, 374175170, 252350647]",False,secondary,False,505.09000000000003,"LINESTRING (-2.3111848 43.0863566, -2.3116042 43.0864337, -2.3117444 43.0864622, -2.3120673 43.0865277, -2.3125753 43.0866192, -2.3126667 43.0866357, -2.3128792 43.086674, -2.3131681 43.086726, -2.3136347 43.0868146, -2.3138905 43.0868519, -2.3141846 43.0868745, -2.3144172 43.0868606, -2.3145977 43.0868332, -2.3148117 43.0867795, -2.3150032 43.0867054, -2.3154113 43.0865062, -2.315805 43.0863061, -2.3160353 43.0861865, -2.3161265 43.0861402, -2.3168093 43.0857987, -2.3168766 43.085765)",GI-2632,"['San Isidroko zubia', 'Euskal Herria hiribidea']",,,,yes
"[48122072, 374175178]",False,residential,True,321.836,"LINESTRING (-2.3111848 43.0863566, -2.3112154 43.0862836, -2.3112279 43.0862619, -2.3112679 43.0861925, -2.3113155 43.0861569, -2.311362 43.0861222, -2.3114463 43.0860852, -2.3115522 43.0860717, -2.3118279 43.086111, -2.3121483 43.0861921, -2.3121821 43.0862007, -2.3129318 43.0863905, -2.3134328 43.0864947, -2.3136083 43.0865203, -2.3138159 43.0864536, -2.3139651 43.0864553, -2.314108 43.0864432, -2.3142399 43.0864195, -2.3144516 43.0863293, -2.3145767 43.0862363, -2.3146262 43.0861296)",,San Isidro kalea,,,,
48122201,True,residential,False,16.343,"LINESTRING (-2.3156896 43.0822772, -2.3156527 43.0822522, -2.3156063 43.082238, -2.3155561 43.0822362, -2.315508 43.082247)",,,,,roundabout,
48123801,False,residential,False,34.545,"LINESTRING (-2.3156896 43.0822772, -2.3157611 43.0822418, -2.3159638 43.0821679, -2.3160678 43.0821367)",,Angel Cruz Jaka auzunea,,,,
48122201,True,residential,False,19.044,"LINESTRING (-2.3154876 43.0822563, -2.3154549 43.0822809, -2.3154347 43.0823118, -2.3154291 43.0823458, -2.3154386 43.0823793, -2.3154623 43.0824089)",,,,,roundabout,
48122208,True,residential,False,167.14000000000001,"LINESTRING (-2.3154876 43.0822563, -2.3153606 43.0822336, -2.314657 43.0821603, -2.3145883 43.0821629, -2.3145541 43.0821773, -2.3145296 43.0822016, -2.3145226 43.0822348, -2.3145239 43.0822676, -2.3145508 43.0822959, -2.31458 43.082312, -2.3146344 43.0823197, -2.3153281 43.0823944, -2.3154623 43.0824089)",,Iñaki Linazasoro auzunea,,,,
48122201,True,residential,False,28.194999999999997,"LINESTRING (-2.3155476 43.0824456, -2.3155972 43.082446, -2.3156441 43.0824342, -2.3156828 43.0824115, -2.3157088 43.0823807, -2.3157191 43.0823453, -2.3157124 43.0823094, -2.3156896 43.0822772)",,,,,roundabout,
48122214,False,residential,False,23.453,"LINESTRING (-2.3155476 43.0824456, -2.315521 43.0825286, -2.3154857 43.0826516)",,,,,,
48122201,True,residential,False,8.163,"LINESTRING (-2.3154623 43.0824089, -2.3155005 43.0824327, -2.3155476 43.0824456)",,,,,roundabout,
48123801,False,residential,True,53.315,"LINESTRING (-2.3169535 43.0820859, -2.3168556 43.0820733, -2.3166663 43.0820666, -2.3164438 43.0820787, -2.3163009 43.082094)",,Angel Cruz Jaka auzunea,,,,
531407404,False,residential,False,140.059,"LINESTRING (-2.3169535 43.0820859, -2.3170699 43.0823378, -2.3172167 43.0826055, -2.3174172 43.0829159, -2.3174969 43.0830304, -2.3175501 43.0830884, -2.3176444 43.0831602, -2.31771 43.0832032)",,Joxe Miel Barandiaran auzoa,,,,
48123801,False,residential,False,53.315000000000005,"LINESTRING (-2.3163009 43.082094, -2.3164438 43.0820787, -2.3166663 43.0820666, -2.3168556 43.0820733, -2.3169535 43.0820859)",,Angel Cruz Jaka auzunea,,,,
48123801,False,residential,True,19.536,"LINESTRING (-2.3163009 43.082094, -2.3161579 43.0821164, -2.3160678 43.0821367)",,Angel Cruz Jaka auzunea,,,,
"[374175434, 951526594, 48122214]",False,residential,False,115.37899999999999,"LINESTRING (-2.3154857 43.0826516, -2.3154651 43.0827003, -2.3153976 43.0828087, -2.3153274 43.0829011, -2.3151039 43.0831031, -2.3148994 43.0832878, -2.3147139 43.0834601, -2.3147048 43.0834785, -2.3146902 43.0835021)",,,,,,
48122214,False,residential,True,23.453,"LINESTRING (-2.3154857 43.0826516, -2.315521 43.0825286, -2.3155476 43.0824456)",,,,,,
48123800,False,residential,False,108.33399999999999,"LINESTRING (-2.3154857 43.0826516, -2.3156257 43.0826943, -2.3157114 43.0827254, -2.3157434 43.082746, -2.3159582 43.083247, -2.3160195 43.0833892, -2.3160501 43.0834371, -2.3160785 43.0834659)",,,,,,
48123800,False,residential,True,108.334,"LINESTRING (-2.3160785 43.0834659, -2.3160501 43.0834371, -2.3160195 43.0833892, -2.3159582 43.083247, -2.3157434 43.082746, -2.3157114 43.0827254, -2.3156257 43.0826943, -2.3154857 43.0826516)",,,,,,
531407404,False,residential,False,17.386,"LINESTRING (-2.3183838 43.0836598, -2.3185439 43.0837636)",,Joxe Miel Barandiaran auzoa,,,,
48634050,False,residential,True,188.097,"LINESTRING (-2.3183838 43.0836598, -2.3184513 43.0836123, -2.3186435 43.0834393, -2.3187981 43.0832437, -2.3188733 43.083053, -2.3189407 43.0830183, -2.3189961 43.0830212, -2.3190479 43.0830616, -2.3190631 43.0831086, -2.3190101 43.0832781, -2.3189098 43.0834346, -2.318874 43.0834784, -2.3188273 43.0835266, -2.3186063 43.0837185, -2.3185439 43.0837636)",,Joxe Miel Barandiaran auzoa,,,,
531407404,False,residential,True,74.647,"LINESTRING (-2.3183838 43.0836598, -2.31771 43.0832032)",,Joxe Miel Barandiaran auzoa,,,,
531407404,False,residential,False,4.987,"LINESTRING (-2.3188674 43.0841343, -2.3188335 43.0841717)",,Joxe Miel Barandiaran auzoa,,,,
48634049,False,living_street,False,174.82399999999998,"LINESTRING (-2.3188674 43.0841343, -2.3192404 43.0837773, -2.3194928 43.0835357, -2.3200619 43.0829875, -2.3200614 43.0828562)",,Antonino Oraá kalea,,,,
531407404,False,residential,True,49.389,"LINESTRING (-2.3188674 43.0841343, -2.3188374 43.0840736, -2.3187852 43.0839895, -2.3187293 43.0839259, -2.3185989 43.0838035, -2.3185439 43.0837636)",,Joxe Miel Barandiaran auzoa,,,,
531407404,False,residential,True,4.987,"LINESTRING (-2.3188335 43.0841717, -2.3188674 43.0841343)",,Joxe Miel Barandiaran auzoa,,,,
"[48124265, 48124266]",False,residential,False,165.65500000000003,"LINESTRING (-2.3188335 43.0841717, -2.3187549 43.0841437, -2.3186261 43.0840572, -2.3185814 43.0840418, -2.3185553 43.0840568, -2.3183077 43.0842952, -2.3180244 43.0845581, -2.3179141 43.08466, -2.3176778 43.0848729, -2.3175861 43.0849296, -2.3175283 43.0849589, -2.3174598 43.0849936)",,Leturiatarren enparantza,,,,
48124266,False,residential,True,39.596,"LINESTRING (-2.3188335 43.0841717, -2.3188748 43.084195, -2.3191261 43.0843365, -2.3192225 43.0843863)",,Leturiatarren enparantza,,,,
48124266,False,residential,False,39.596,"LINESTRING (-2.3192225 43.0843863, -2.3191261 43.0843365, -2.3188748 43.084195, -2.3188335 43.0841717)",,Leturiatarren enparantza,,,,
546040514,False,secondary,True,88.761,"LINESTRING (-2.3192225 43.0843863, -2.3190772 43.0845158, -2.3188569 43.0846872, -2.3186543 43.084823, -2.3185723 43.0848738, -2.3185115 43.0849114, -2.3184813 43.0849301, -2.3184507 43.084949)",GI-2632,Euskal Herria hiribidea,2,50,,
48634049,False,living_street,True,174.824,"LINESTRING (-2.3200614 43.0828562, -2.3200619 43.0829875, -2.3194928 43.0835357, -2.3192404 43.0837773, -2.3188674 43.0841343)",,Antonino Oraá kalea,,,,
1096702929,False,residential,False,78.918,"LINESTRING (-2.3200614 43.0828562, -2.3198096 43.0829434, -2.3197041 43.0829529, -2.3195755 43.0829283, -2.3195254 43.0828976, -2.319475 43.0828405, -2.3194589 43.0828015, -2.3194606 43.0826992, -2.3194856 43.0826288)",,,,,,
48124876,False,residential,True,22.997,"LINESTRING (-2.3193716 43.082223, -2.3194047 43.0824284)",,Zumarragako industrialdea,,,,
48124876,False,residential,False,44.803000000000004,"LINESTRING (-2.3193716 43.082223, -2.3193169 43.0822089, -2.3192073 43.0822082, -2.3189376 43.082227, -2.3188647 43.0822542, -2.3188435 43.082271)",,Zumarragako industrialdea,,,,
48124876,False,residential,False,7.913,"LINESTRING (-2.3194856 43.0826288, -2.3194527 43.0826084, -2.319428 43.0825731)",,Zumarragako industrialdea,,,,
201645918,False,residential,False,14.588000000000001,"LINESTRING (-2.3194856 43.0826288, -2.3195423 43.082584, -2.3196259 43.0825494)",,,,,,
1096702929,False,residential,True,78.918,"LINESTRING (-2.3194856 43.0826288, -2.3194606 43.0826992, -2.3194589 43.0828015, -2.319475 43.0828405, -2.3195254 43.0828976, -2.3195755 43.0829283, -2.3197041 43.0829529, -2.3198096 43.0829434, -2.3200614 43.0828562)",,,,,,
48124876,False,residential,False,46.628,"LINESTRING (-2.3188337 43.0827701, -2.3187914 43.0828217, -2.3187557 43.0828553, -2.318695 43.0828792, -2.3185815 43.0828997, -2.3183345 43.0829133)",,Zumarragako industrialdea,,,,
48124876,False,residential,True,56.717,"LINESTRING (-2.3188337 43.0827701, -2.3187873 43.0823806, -2.3187989 43.0823377, -2.3188248 43.0822858, -2.3188435 43.082271)",,Zumarragako industrialdea,,,,
