osmid,ref,name,highway,oneway,reversed,length,access,geometry,bridge,tunnel,lanes
633852491,,Calle Puerta Nueva,living_street,False,False,4.858,,"LINESTRING (-2.6421911 41.0644179, -2.6422111 41.0644589)",,,
229473471,,Calle Castillejos,residential,False,True,53.717,,"LINESTRING (-2.6421911 41.0644179, -2.6418681 41.0645015, -2.6417188 41.0646205, -2.6416859 41.0646771)",,,
42488154,GU-127,Paseo de la Alameda,tertiary,False,True,54.721000000000004,,"LINESTRING (-2.6436863 41.0693485, -2.6437225 41.0693129, -2.6439186 41.0691205, -2.644092 41.0689631)",,,
1051308922,GU-127,Calle de San Roque,tertiary,True,False,134.40699999999998,,"LINESTRING (-2.6436863 41.0693485, -2.643634 41.0693178, -2.6434567 41.0692134, -2.6422361 41.0695762)",,,
158372841,,Calle de Juan Manuel Pardo Gayoso,residential,False,True,255.657,,"LINESTRING (-2.6379172 41.0707276, -2.6381791 41.0698156, -2.6385686 41.0693148, -2.6388776 41.0688449, -2.6389884 41.0685976)",,,
178936790,GU-127,Calle de Ramón y Cajal,tertiary,False,False,325.598,,"LINESTRING (-2.6379172 41.0707276, -2.6374876 41.0706455, -2.636851 41.0705039, -2.636107 41.0703237, -2.6358209 41.0703179, -2.6355251 41.0703559, -2.6353193 41.0704119, -2.6351291 41.0705617, -2.634956 41.0707862, -2.6346946 41.071169)",,,
178936790,GU-127,Calle de Ramón y Cajal,tertiary,False,True,36.763999999999996,,"LINESTRING (-2.6379172 41.0707276, -2.6381441 41.0707339, -2.6383548 41.07072)",,,
178936790,GU-127,Calle de Ramón y Cajal,tertiary,False,False,36.763999999999996,,"LINESTRING (-2.6383548 41.07072, -2.6381441 41.0707339, -2.6379172 41.0707276)",,,
"[165833143, 178936790, 249751302]",GU-127,Calle de Ramón y Cajal,tertiary,False,True,161.369,,"LINESTRING (-2.6383548 41.07072, -2.6387863 41.0706476, -2.6392041 41.0705234, -2.6401615 41.0702294)",yes,,
229473476,,Calle de Ramón y Cajal,residential,False,False,82.28799999999998,,"LINESTRING (-2.6383548 41.07072, -2.6381056 41.0707943, -2.6378078 41.0708652, -2.6376604 41.0709053, -2.6375476 41.0709928, -2.6375068 41.0710471)",,,
185491872,,Calle de la Cruz Dorada,living_street,False,True,10.374,,"LINESTRING (-2.6438714 41.06666, -2.6439751 41.0666091)",,,
404177582,,Calle Valencia,residential,False,True,17.805,yes,"LINESTRING (-2.6438714 41.06666, -2.6438161 41.0668146)",,,
404177582,,Calle Valencia,residential,False,False,171.85199999999998,yes,"LINESTRING (-2.6438714 41.06666, -2.6440196 41.066263, -2.6439649 41.0660367, -2.6437154 41.0655001, -2.6435884 41.0652699, -2.6435451 41.0651913)",,,
557529606,,Calle Bajada de San Jeronimo,residential,False,False,13.994,,"LINESTRING (-2.6437001 41.0651446, -2.6435451 41.0651913)",,,
146664765,,Calle Bajada de San Jeronimo,residential,False,True,85.892,,"LINESTRING (-2.6437001 41.0651446, -2.6438445 41.0651685, -2.6440542 41.0652684, -2.6445835 41.0655241)",,,
229473516,,Calle Bajada del Portal Mayor,residential,False,True,33.684,,"LINESTRING (-2.6437001 41.0651446, -2.6438506 41.0649821, -2.6439456 41.0649057)",,,
146664765,,Calle Bajada de San Jeronimo,residential,False,False,99.422,,"LINESTRING (-2.6457472 41.0662363, -2.6454789 41.0660292, -2.6451249 41.0658019, -2.6449387 41.0657053, -2.6448473 41.0656579)",,,
146664765,,Calle Bajada de San Jeronimo,residential,False,True,94.433,,"LINESTRING (-2.6457472 41.0662363, -2.64601 41.0664871, -2.6462621 41.0667862, -2.6463618 41.0669445)",,,
146664765,,Calle Bajada de San Jeronimo,residential,False,False,26.666,,"LINESTRING (-2.6448473 41.0656579, -2.6447589 41.0656089, -2.6445835 41.0655241)",,,
146664765,,Calle Bajada de San Jeronimo,residential,False,True,99.422,,"LINESTRING (-2.6448473 41.0656579, -2.6449387 41.0657053, -2.6451249 41.0658019, -2.6454789 41.0660292, -2.6457472 41.0662363)",,,
146664931,,Calle de la Cruz Dorada,residential,False,False,93.394,,"LINESTRING (-2.6448473 41.0656579, -2.6449577 41.0655471, -2.6449619 41.0655024, -2.645018 41.0649107, -2.6450286 41.0648479)",,,
185491872,,Calle de la Cruz Dorada,living_street,False,False,128.619,,"LINESTRING (-2.6448473 41.0656579, -2.6443299 41.0662422, -2.6441864 41.0663959, -2.644126 41.0664606, -2.6440563 41.0665291, -2.6439751 41.0666091)",,,
448201429,CM-110,Avenida de Pío XII,primary,False,False,10.129,,"LINESTRING (-2.6463618 41.0669445, -2.6462908 41.0670182)",,,
633763349,,Calle de Villaviciosa,residential,True,False,27.922,,"LINESTRING (-2.6463618 41.0669445, -2.6460592 41.0670494)",,,
146664765,,Calle Bajada de San Jeronimo,residential,False,False,94.43299999999999,,"LINESTRING (-2.6463618 41.0669445, -2.6462621 41.0667862, -2.64601 41.0664871, -2.6457472 41.0662363)",,,
178642271,,Plaza Obispo Don Bernardo,residential,True,False,11.138,,"LINESTRING (-2.6416616 41.0681375, -2.6415301 41.0681232)",,,
148707759,,Calle Medina,residential,False,False,94.37100000000001,,"LINESTRING (-2.6416616 41.0681375, -2.6417421 41.0683922, -2.641801 41.0685786, -2.6419371 41.0689603)",,,
178642265,,Calle de Jesús,living_street,False,True,103.348,,"LINESTRING (-2.6411368 41.0649814, -2.6413018 41.0653601, -2.6413056 41.0653792, -2.6413325 41.0654447, -2.6414007 41.0656368, -2.6414689 41.0658754)",,,
229473471,,Calle Castillejos,residential,False,False,42.042,,"LINESTRING (-2.6411368 41.0649814, -2.6412696 41.0649428, -2.641434 41.0648758, -2.6415645 41.064791)",,,
"[404177584, 165833132]",,"['Camino de Pozancos', 'Calle de la Alameda']",residential,True,False,294.407,,"LINESTRING (-2.6421768 41.0723167, -2.6421025 41.0720601, -2.6419458 41.071822, -2.6417778 41.0715991, -2.6416777 41.0714249, -2.6416731 41.0713657, -2.6416609 41.0712097, -2.6416523 41.0710148, -2.6416381 41.0708476, -2.6409364 41.071067, -2.6402877 41.07125)",,,
146726363,SO-P-4164,Paseo de la Alameda,tertiary,True,False,44.861000000000004,,"LINESTRING (-2.6405302 41.0708484, -2.640614 41.070809, -2.6410176 41.0706839)",,,
146726366,,,living_street,False,False,42.403,,"LINESTRING (-2.6405302 41.0708484, -2.6405168 41.070861, -2.6404565 41.0709174, -2.6401706 41.0711155)",,,
158372858,,Calle Rivera de la Alameda,living_street,False,True,95.22399999999999,,"LINESTRING (-2.644085 41.0712828, -2.6434522 41.0707004, -2.6433742 41.0706152)",,,
257366703,,Calle Vicente Moñux,residential,True,False,123.596,,"LINESTRING (-2.644085 41.0712828, -2.6435885 41.0715609, -2.6432534 41.0717347, -2.6428872 41.0719307)",,,
1164860838,,Calle de la Alameda,residential,True,False,7.015,,"LINESTRING (-2.6402877 41.07125, -2.6402046 41.0712426)",,,
229468910,,Calle de la Alameda,residential,False,False,45.62,,"LINESTRING (-2.6402877 41.07125, -2.6400049 41.0713298, -2.6397689 41.071371)",,,
1164860837,,,living_street,False,True,15.566,,"LINESTRING (-2.6402046 41.0712426, -2.6401544 41.0711882, -2.6401681 41.0711266, -2.6401706 41.0711155)",,,
160266879,,Parque Santa Librada,living_street,True,False,13.585,,"LINESTRING (-2.6428872 41.0719307, -2.6428039 41.0718259)",,,
257366703,,Calle Vicente Moñux,residential,True,False,20.274,,"LINESTRING (-2.6428872 41.0719307, -2.6426907 41.072037)",,,
146726366,,,living_street,False,True,42.403,,"LINESTRING (-2.6401706 41.0711155, -2.6404565 41.0709174, -2.6405168 41.070861, -2.6405302 41.0708484)",,,
1164860837,,,living_street,False,False,15.566,,"LINESTRING (-2.6401706 41.0711155, -2.6401681 41.0711266, -2.6401544 41.0711882, -2.6402046 41.0712426)",,,
1164860839,,Paseo de las Cruces,residential,False,True,44.346,,"LINESTRING (-2.6401706 41.0711155, -2.6398004 41.0713323, -2.6397689 41.071371)",,,
148707759,,Calle Medina,residential,False,False,72.961,,"LINESTRING (-2.6419371 41.0689603, -2.6419992 41.0691124, -2.6421722 41.0694511, -2.6422272 41.0695588, -2.6422361 41.0695762)",,,
148707759,,Calle Medina,residential,False,True,94.37100000000001,,"LINESTRING (-2.6419371 41.0689603, -2.641801 41.0685786, -2.6417421 41.0683922, -2.6416616 41.0681375)",,,
148707759,,Calle Medina,residential,False,True,72.961,,"LINESTRING (-2.6422361 41.0695762, -2.6422272 41.0695588, -2.6421722 41.0694511, -2.6419992 41.0691124, -2.6419371 41.0689603)",,,
165833151,GU-127,Calle de San Roque,tertiary,True,False,145.694,,"LINESTRING (-2.6422361 41.0695762, -2.6420142 41.0696475, -2.6406733 41.0700783, -2.6406366 41.0700886)",,,
178600348,,Travesaña Baja,living_street,False,False,50.863,,"LINESTRING (-2.6405957 41.0670524, -2.6408933 41.0670067, -2.6411746 41.0669218)",,,
584389272,,Calle Mayor,residential,True,False,115.063,,"LINESTRING (-2.6405957 41.0670524, -2.6405623 41.0665285, -2.6407157 41.0660315)",,,
1027121413,,Camino Alto del Cementerio,residential,False,True,12.102,,"LINESTRING (-2.6389884 41.0685976, -2.6389088 41.0685068)",,,
158372835,,Paseo de los Arcos,residential,False,False,85.865,,"LINESTRING (-2.6389884 41.0685976, -2.6384609 41.0688433, -2.6381105 41.0689952)",,,
158372841,,Calle de Juan Manuel Pardo Gayoso,residential,False,False,255.65699999999998,,"LINESTRING (-2.6389884 41.0685976, -2.6388776 41.0688449, -2.6385686 41.0693148, -2.6381791 41.0698156, -2.6379172 41.0707276)",,,
"[159072221, 452943854, 584389398]",,"['Camino de Tenerías', 'Paseo de los Arcos']","['residential', 'living_street']",False,True,554.5190000000001,,"LINESTRING (-2.6389884 41.0685976, -2.6391088 41.0683221, -2.6392065 41.0682597, -2.6396327 41.0682495, -2.6399867 41.0682171, -2.6401704 41.0682149, -2.6400462 41.0679054, -2.6399921 41.0677416, -2.6398891 41.0675885, -2.6398206 41.0674201, -2.6397626 41.0672344, -2.6397022 41.0671043, -2.6395778 41.0669163, -2.6395098 41.0667972, -2.6394991 41.066409, -2.6396493 41.0660531, -2.6397137 41.065778, -2.6399535 41.0654904, -2.6402277 41.065136, -2.6403448 41.0648841, -2.6403869 41.0645807)",,,
229300720,,Calle de la Quebrada,residential,False,True,57.167,,"LINESTRING (-2.6358837 41.0698405, -2.6355773 41.0693812)",,,
158372835,,Paseo de los Arcos,residential,False,True,131.38,,"LINESTRING (-2.6358837 41.0698405, -2.6369453 41.0694558, -2.6372847 41.069312)",,,
158372835,,Paseo de los Arcos,residential,False,False,53.327,,"LINESTRING (-2.6378582 41.0691045, -2.6372847 41.069312)",,,
158372835,,Paseo de los Arcos,residential,False,True,24.394,,"LINESTRING (-2.6378582 41.0691045, -2.6381105 41.0689952)",,,
158372835,,Paseo de los Arcos,residential,False,True,53.327,,"LINESTRING (-2.6372847 41.069312, -2.6378582 41.0691045)",,,
229468903,,Calle Barranquillo,residential,False,True,50.008,,"LINESTRING (-2.6372847 41.069312, -2.6369881 41.0689218)",,,
158372835,,Paseo de los Arcos,residential,False,False,131.38,,"LINESTRING (-2.6372847 41.069312, -2.6369453 41.0694558, -2.6358837 41.0698405)",,,
1027121413,,Camino Alto del Cementerio,residential,False,False,12.102,,"LINESTRING (-2.6389088 41.0685068, -2.6389884 41.0685976)",,,
473640159,,Calle Barranquillo,residential,False,True,115.905,,"LINESTRING (-2.6389088 41.0685068, -2.6387753 41.0684556, -2.638767 41.0683731, -2.6387572 41.0682763, -2.638717 41.0682248, -2.6386325 41.0682314, -2.6384605 41.0682908, -2.6379021 41.0685279)",,,
146665359,,Calle del Cardenal Mendoza,residential,True,False,30.041,,"LINESTRING (-2.6436429 41.0679024, -2.64329 41.0679493)",,,
145581852,,Calle Humilladero,residential,False,True,124.038,yes,"LINESTRING (-2.6436429 41.0679024, -2.6436906 41.0680136, -2.643952 41.0685045, -2.6440328 41.0687069, -2.6440843 41.0688182, -2.644087 41.0689586)",,,
404177582,,Calle Valencia,residential,False,False,123.58700000000002,yes,"LINESTRING (-2.6436429 41.0679024, -2.6436267 41.0677985, -2.6436258 41.0673128, -2.6437248 41.0671349, -2.6437511 41.0669967, -2.6438161 41.0668146)",,,
633763345,,Plaza Hilario Yaben,residential,False,True,48.068,,"LINESTRING (-2.6436429 41.0679024, -2.6440181 41.0678068, -2.644103 41.0677793, -2.644181 41.067754)",,,
229473473,,Calle del Padre Sigüenza,living_street,False,False,21.106,,"LINESTRING (-2.644181 41.067754, -2.644072 41.0675829)",,,
158240517,,Calle de Villaviciosa,residential,False,True,175.97,,"LINESTRING (-2.644181 41.067754, -2.6449797 41.0674832, -2.6455232 41.0672618, -2.6460592 41.0670494)",,,
633763345,,Plaza Hilario Yaben,residential,False,False,48.068,,"LINESTRING (-2.644181 41.067754, -2.644103 41.0677793, -2.6440181 41.0678068, -2.6436429 41.0679024)",,,
158372858,,Calle Rivera de la Alameda,living_street,False,False,95.22399999999999,,"LINESTRING (-2.6433742 41.0706152, -2.6434522 41.0707004, -2.644085 41.0712828)",,,
"[159072221, 452943854, 584389398]",,"['Camino de Tenerías', 'Paseo de los Arcos']","['living_street', 'residential']",False,False,554.519,,"LINESTRING (-2.6403869 41.0645807, -2.6403448 41.0648841, -2.6402277 41.065136, -2.6399535 41.0654904, -2.6397137 41.065778, -2.6396493 41.0660531, -2.6394991 41.066409, -2.6395098 41.0667972, -2.6395778 41.0669163, -2.6397022 41.0671043, -2.6397626 41.0672344, -2.6398206 41.0674201, -2.6398891 41.0675885, -2.6399921 41.0677416, -2.6400462 41.0679054, -2.6401704 41.0682149, -2.6399867 41.0682171, -2.6396327 41.0682495, -2.6392065 41.0682597, -2.6391088 41.0683221, -2.6389884 41.0685976)",,,
160266875,,Parque Santa Librada,living_street,True,False,44.583,,"LINESTRING (-2.6428266 41.071112, -2.642392 41.0713431)",,,
160266881,,,living_street,False,True,70.512,,"LINESTRING (-2.6428266 41.071112, -2.6429722 41.0713166, -2.6432177 41.0716734)",,,
178600348,,Travesaña Baja,living_street,False,False,56.303,,"LINESTRING (-2.6411746 41.0669218, -2.6417622 41.0666766)",,,
160266880,,Calle de Villegas,living_street,False,True,137.39600000000002,,"LINESTRING (-2.6411746 41.0669218, -2.6411989 41.0670568, -2.6412214 41.0672804, -2.6412295 41.0673198, -2.6412367 41.0673486, -2.6412717 41.0674421, -2.6413252 41.0675736, -2.6414419 41.0679229, -2.641487 41.0680272, -2.6415301 41.0681232)",,,
178600348,,Travesaña Baja,living_street,False,True,50.863,,"LINESTRING (-2.6411746 41.0669218, -2.6408933 41.0670067, -2.6405957 41.0670524)",,,
178642269,,Calle Arcedianos,living_street,False,False,103.54999999999998,,"LINESTRING (-2.6411746 41.0669218, -2.6411314 41.066517, -2.6410503 41.0661301, -2.641028 41.0660238, -2.6410226 41.0659983)",,,
178600351,,Calle Travesaña Alta,living_street,False,True,25.993,,"LINESTRING (-2.6407157 41.0660315, -2.6410226 41.0659983)",,,
584389272,,Calle Mayor,residential,True,False,122.642,,"LINESTRING (-2.6407157 41.0660315, -2.6408986 41.0655781, -2.6410367 41.0651067, -2.6411368 41.0649814)",,,
257366703,,Calle Vicente Moñux,residential,True,False,53.133,,"LINESTRING (-2.6426907 41.072037, -2.6421768 41.0723167)",,,
"[633852491, 160266877]",,"['Calle Puerta Nueva', 'Calle del Portal Mayor']",living_street,False,False,51.249,,"LINESTRING (-2.6424548 41.0650079, -2.6425066 41.0650562, -2.6425583 41.0651057, -2.6426948 41.0651499, -2.6429789 41.0652146)",,,
633852491,,Calle Puerta Nueva,living_street,False,True,20.433,,"LINESTRING (-2.6424548 41.0650079, -2.6424009 41.0649158, -2.6423615 41.0648382)",,,
"[633852496, 178600351, 633852495]",,"['Calle Puerta Nueva', 'Calle Travesaña Alta']",living_street,False,False,31.191000000000003,,"LINESTRING (-2.6424548 41.0650079, -2.6422907 41.0650866, -2.6422687 41.065099, -2.6422117 41.0651511, -2.6421857 41.0651923)",,building_passage,
178600351,,Calle Travesaña Alta,living_street,False,False,34.431,,"LINESTRING (-2.6414124 41.0659008, -2.6410226 41.0659983)",,,
178600351,,Calle Travesaña Alta,living_street,False,True,5.515,,"LINESTRING (-2.6414124 41.0659008, -2.6414689 41.0658754)",,,
178751175,,Calle de San Vicente,living_street,False,True,91.239,,"LINESTRING (-2.6414124 41.0659008, -2.6415192 41.0661773, -2.6416439 41.0664409, -2.6417279 41.0665832, -2.6417467 41.0666336, -2.6417622 41.0666766)",,,
185491875,,Parque Santa Librada,living_street,False,False,58.554,,"LINESTRING (-2.642392 41.0713431, -2.6420652 41.0708777)",,,
160266875,,Parque Santa Librada,living_street,True,False,74.39099999999999,,"LINESTRING (-2.642392 41.0713431, -2.6422826 41.071414, -2.6422964 41.0714943, -2.6426029 41.0719142)",,,
160266878,,,living_street,True,False,46.355,,"LINESTRING (-2.6425741 41.0680304, -2.6428101 41.0684074)",,,
178751174,,Calle de Comedias,living_street,False,False,51.064,,"LINESTRING (-2.6425741 41.0680304, -2.6423204 41.0676129)",,,
146665359,,Calle del Cardenal Mendoza,residential,True,False,77.42,,"LINESTRING (-2.6425741 41.0680304, -2.6423284 41.0680584, -2.6416616 41.0681375)",,,
178600351,,Calle Travesaña Alta,living_street,False,False,5.515,,"LINESTRING (-2.6414689 41.0658754, -2.6414124 41.0659008)",,,
178600351,,Calle Travesaña Alta,living_street,False,True,49.829,,"LINESTRING (-2.6414689 41.0658754, -2.6419694 41.0656337)",,,
178642265,,Calle de Jesús,living_street,False,False,103.34800000000001,,"LINESTRING (-2.6414689 41.0658754, -2.6414007 41.0656368, -2.6413325 41.0654447, -2.6413056 41.0653792, -2.6413018 41.0653601, -2.6411368 41.0649814)",,,
178600351,,Calle Travesaña Alta,living_street,False,False,25.993,,"LINESTRING (-2.6410226 41.0659983, -2.6407157 41.0660315)",,,
178600351,,Calle Travesaña Alta,living_street,False,True,34.431,,"LINESTRING (-2.6410226 41.0659983, -2.6414124 41.0659008)",,,
178642269,,Calle Arcedianos,living_street,False,True,103.55,,"LINESTRING (-2.6410226 41.0659983, -2.641028 41.0660238, -2.6410503 41.0661301, -2.6411314 41.066517, -2.6411746 41.0669218)",,,
229474989,CM-110,Calle de Alfonso VI,primary,False,False,10.12,,"LINESTRING (-2.64499 41.069998, -2.6450665 41.0700684)",,,2
160370756,,Calle Camino Viejo de las Huelgas,living_street,False,False,103.705,,"LINESTRING (-2.64499 41.069998, -2.6451353 41.0699699, -2.6453968 41.0699346, -2.6456575 41.0699459, -2.6462006 41.0700497)",,,
"[29556040, 229474988]",CM-110,Calle de Alfonso VI,primary,False,True,53.909,,"LINESTRING (-2.64499 41.069998, -2.6447719 41.069786, -2.6445959 41.0696149)",yes,,
159072227,,Calle del Seminario,living_street,True,False,95.742,,"LINESTRING (-2.6428101 41.0684074, -2.6425021 41.0686311, -2.6422262 41.0688021, -2.6419371 41.0689603)",,,
229473516,,Calle Bajada del Portal Mayor,residential,False,True,20.635,,"LINESTRING (-2.6449215 41.0643119, -2.6451549 41.064253)",,,
229473518,,Calle del Tinte,residential,False,True,11.417,,"LINESTRING (-2.6449215 41.0643119, -2.6448605 41.0642201)",,,
229473516,,Calle Bajada del Portal Mayor,residential,False,False,54.605,,"LINESTRING (-2.6449215 41.0643119, -2.6447486 41.0643892, -2.6444734 41.0645384, -2.6444094 41.0646071)",,,
"[178936790, 249751302, 165833143]",GU-127,Calle de Ramón y Cajal,tertiary,False,False,161.369,,"LINESTRING (-2.6401615 41.0702294, -2.6392041 41.0705234, -2.6387863 41.0706476, -2.6383548 41.07072)",yes,,
1051308920,SO-P-4164,Paseo de la Alameda,tertiary,True,False,76.24,,"LINESTRING (-2.6401615 41.0702294, -2.6403785 41.0706353, -2.6404845 41.0708264, -2.6405302 41.0708484)",,,
178600348,,Travesaña Baja,living_street,False,False,38.291,,"LINESTRING (-2.6417622 41.0666766, -2.6421651 41.0665144)",,,
178600348,,Travesaña Baja,living_street,False,True,56.303,,"LINESTRING (-2.6417622 41.0666766, -2.6411746 41.0669218)",,,
178751174,,Calle de Comedias,living_street,False,True,114.561,,"LINESTRING (-2.6417622 41.0666766, -2.6418142 41.066792, -2.6418537 41.0668708, -2.6418811 41.066918, -2.6419727 41.0670677, -2.6420736 41.0672156, -2.6422125 41.0674143, -2.6423135 41.0675669, -2.6423204 41.0676129)",,,
178751175,,Calle de San Vicente,living_street,False,False,91.239,,"LINESTRING (-2.6417622 41.0666766, -2.6417467 41.0666336, -2.6417279 41.0665832, -2.6416439 41.0664409, -2.6415192 41.0661773, -2.6414124 41.0659008)",,,
"[178642272, 633980380, 178600348, 633980379]",,"['Calle de los Herreros', 'Travesaña Baja']",living_street,False,False,134.672,,"LINESTRING (-2.6427245 41.0662205, -2.6429506 41.0660873, -2.6431255 41.0660165, -2.6431616 41.0660019, -2.6432247 41.0659764, -2.6431256 41.0656785, -2.6430725 41.0655016, -2.6430457 41.0652306)",,building_passage,
178600348,,Travesaña Baja,living_street,False,True,42.12,,"LINESTRING (-2.6427245 41.0662205, -2.6425652 41.0663263, -2.6423274 41.0664516)",,,
178751179,,Calle de la Torrecilla,living_street,False,True,28.295,,"LINESTRING (-2.6427245 41.0662205, -2.6425993 41.0661678, -2.6424567 41.0660685)",,,
"[178751177, 178751180]",,"['Calle del Hospital', 'Calle del Peso']",living_street,False,False,150.487,,"LINESTRING (-2.6427245 41.0662205, -2.6428997 41.0663538, -2.6430393 41.0665363, -2.643106 41.0666339, -2.6433235 41.0671748, -2.6430061 41.0673202)",,,
160266880,,Calle de Villegas,living_street,False,False,137.39600000000002,,"LINESTRING (-2.6415301 41.0681232, -2.641487 41.0680272, -2.6414419 41.0679229, -2.6413252 41.0675736, -2.6412717 41.0674421, -2.6412367 41.0673486, -2.6412295 41.0673198, -2.6412214 41.0672804, -2.6411989 41.0670568, -2.6411746 41.0669218)",,,
"[633980368, 146665357, 178642271]",,"['Calle Mayor', 'Plaza Obispo Don Bernardo', 'Plaza Mayor']",residential,True,False,201.183,,"LINESTRING (-2.6415301 41.0681232, -2.6407662 41.068254, -2.6407061 41.0681842, -2.6406422 41.0677707, -2.6405957 41.0670637, -2.6405957 41.0670524)",,,
229473471,,Calle Castillejos,residential,False,False,16.248,,"LINESTRING (-2.6415645 41.064791, -2.6416859 41.0646771)",,,
178642266,,Calle de San Juan,living_street,False,True,91.73800000000001,,"LINESTRING (-2.6415645 41.064791, -2.6417965 41.0651386, -2.6418621 41.0652234, -2.6418833 41.0652626, -2.6419673 41.0654702, -2.6420129 41.0655406)",,,
229473471,,Calle Castillejos,residential,False,True,42.042,,"LINESTRING (-2.6415645 41.064791, -2.641434 41.0648758, -2.6412696 41.0649428, -2.6411368 41.0649814)",,,
160266877,,Calle del Portal Mayor,living_street,False,True,5.876,,"LINESTRING (-2.6430457 41.0652306, -2.6429789 41.0652146)",,,
"[633852488, 160266877, 633852487]",,Calle del Portal Mayor,living_street,False,False,42.203,,"LINESTRING (-2.6430457 41.0652306, -2.6431456 41.0652293, -2.6433259 41.0652182, -2.643358 41.0652102, -2.6435451 41.0651913)",,building_passage,
"[178642272, 178600348, 633980379, 633980380]",,"['Calle de los Herreros', 'Travesaña Baja']",living_street,False,True,134.672,,"LINESTRING (-2.6430457 41.0652306, -2.6430725 41.0655016, -2.6431256 41.0656785, -2.6432247 41.0659764, -2.6431616 41.0660019, -2.6431255 41.0660165, -2.6429506 41.0660873, -2.6427245 41.0662205)",,building_passage,
178600351,,Calle Travesaña Alta,living_street,False,False,10.976,,"LINESTRING (-2.6420129 41.0655406, -2.6419694 41.0656337)",,,
178600351,,Calle Travesaña Alta,living_street,False,True,41.358000000000004,,"LINESTRING (-2.6420129 41.0655406, -2.6420612 41.065452, -2.6420845 41.0654021, -2.6421857 41.0651923)",,,
178642266,,Calle de San Juan,living_street,False,False,91.738,,"LINESTRING (-2.6420129 41.0655406, -2.6419673 41.0654702, -2.6418833 41.0652626, -2.6418621 41.0652234, -2.6417965 41.0651386, -2.6415645 41.064791)",,,
178600351,,Calle Travesaña Alta,living_street,False,False,49.829,,"LINESTRING (-2.6419694 41.0656337, -2.6414689 41.0658754)",,,
178600351,,Calle Travesaña Alta,living_street,False,True,10.976,,"LINESTRING (-2.6419694 41.0656337, -2.6420129 41.0655406)",,,
178751179,,Calle de la Torrecilla,living_street,False,False,64.456,,"LINESTRING (-2.6419694 41.0656337, -2.6420754 41.0657978, -2.6421326 41.0658604, -2.6423406 41.0659876, -2.6424567 41.0660685)",,,
160266877,,Calle del Portal Mayor,living_street,False,False,5.876,,"LINESTRING (-2.6429789 41.0652146, -2.6430457 41.0652306)",,,
