osmid,oneway,name,highway,reversed,length,geometry,access,lanes,maxspeed,width,tunnel
4263086,False,Calle de Toledo,tertiary,True,30.122,"LINESTRING (-3.7074179 40.4133406, -3.7074279 40.413482, -3.7074311 40.4135272, -3.7074371 40.4136111)",,,50,,
41699453,False,Calle de Toledo,tertiary,False,70.736,"LINESTRING (-3.7074179 40.4133406, -3.7074487 40.4131823, -3.7075236 40.412797, -3.7075514 40.412713)",,2,50,,
"[554505594, 41699477]",True,Calle de la Colegiata,tertiary,False,87.852,"LINESTRING (-3.7074179 40.4133406, -3.7073269 40.4133086, -3.7069016 40.4131667, -3.7067898 40.4131309, -3.7064671 40.4130242)",,2,50,,
"[7732075, 130468269]",True,Calle del Duque de Rivas,residential,False,104.325,"LINESTRING (-3.7064671 40.4130242, -3.706426 40.4130856, -3.7064184 40.4134496, -3.7064128 40.413865, -3.7063758 40.4139503)",,,,,
41699518,True,Calle de la Colegiata,tertiary,False,124.98600000000002,"LINESTRING (-3.7064671 40.4130242, -3.7063776 40.4129963, -3.7058389 40.4128147, -3.705563 40.4127279, -3.7052392 40.4126415, -3.7052135 40.412635, -3.7051025 40.412597)",,,50,,
"[554357604, 31262349]",True,Plaza de Tirso de Molina,tertiary,False,98.005,"LINESTRING (-3.7051025 40.412597, -3.7049896 40.4125692, -3.7048288 40.4125373, -3.7046059 40.4125055, -3.7045029 40.4124908, -3.7040763 40.4124808, -3.703962 40.412484)",,,"['30', '50']",,
70955584,True,Plaza de Tirso de Molina,tertiary,False,42.036,"LINESTRING (-3.703962 40.412484, -3.7034655 40.412485)",,,30,,
"[7642979, 556954611]",True,Calle de Doctor Cortezo,residential,False,191.765,"LINESTRING (-3.703962 40.412484, -3.7039528 40.4125262, -3.7038593 40.4129266, -3.7036677 40.4137466, -3.7035912 40.4140766, -3.7035667 40.4141821)",,,,,
7642977,True,Calle de Relatores,residential,False,169.01000000000002,"LINESTRING (-3.7034655 40.412485, -3.703445 40.4125331, -3.7034349 40.4125535, -3.7028766 40.4138727, -3.7028457 40.4139296)",,,,,
70955584,True,Plaza de Tirso de Molina,tertiary,False,25.865,"LINESTRING (-3.7034655 40.412485, -3.7032162 40.4124695, -3.703161 40.4124662)",,,30,,
4328769,True,Calle de la Magdalena,tertiary,False,76.815,"LINESTRING (-3.702569 40.4124166, -3.7017738 40.412349, -3.7016673 40.41234)",,,30,,
423638485,True,Calle de la Magdalena,tertiary,False,118.082,"LINESTRING (-3.7016673 40.41234, -3.7002731 40.4123688)",,,30,,
7643032,True,Calle de los Cañizares,residential,False,126.39,"LINESTRING (-3.7016673 40.41234, -3.7016763 40.412662, -3.7015462 40.4134036, -3.7015346 40.4134694)",,1,20,,
168404660,False,Calle de Toledo,tertiary,True,0.952,"LINESTRING (-3.7074371 40.4136111, -3.7074393 40.4136195)",,,50,,
4263086,False,Calle de Toledo,tertiary,False,30.122,"LINESTRING (-3.7074371 40.4136111, -3.7074311 40.4135272, -3.7074279 40.413482, -3.7074179 40.4133406)",,,50,,
4519456,True,Plaza Segovia Nueva,tertiary,False,44.363,"LINESTRING (-3.7074371 40.4136111, -3.7076365 40.4135788, -3.7077363 40.4135855, -3.7079082 40.4136275, -3.7079476 40.4136286)",,,50,,
7732076,True,Plaza Segovia Nueva,tertiary,False,19.916999999999998,"LINESTRING (-3.7079476 40.4136286, -3.70792 40.4136057, -3.7077599 40.4135217)",,2,50,,
"[168406442, 44614882]",False,Calle Tintoreros,tertiary,False,15.681000000000001,"LINESTRING (-3.7079476 40.4136286, -3.707963 40.4136345, -3.7079828 40.413642, -3.7081165 40.4136864)",,2,50,,
928730848,True,Plaza Segovia Nueva,tertiary,False,35.693,"LINESTRING (-3.7077599 40.4135217, -3.7075357 40.4134324, -3.7074179 40.4133406)",,2,50,,
928730847,False,Calle Tintoreros,tertiary,True,11.501,"LINESTRING (-3.7082439 40.4137223, -3.7081165 40.4136864)",,2,50,,
49016411,False,Plaza Puerta Cerrada,tertiary,False,38.022,"LINESTRING (-3.7082439 40.4137223, -3.7083593 40.4137624, -3.7084809 40.4137895, -3.7085412 40.4137912, -3.7086154 40.4137836, -3.7086742 40.4137733)",,2,50,,
7972312,False,Calle de Segovia,tertiary,True,21.419,"LINESTRING (-3.7086742 40.4137733, -3.7089258 40.4137531)",,2,50,,
7973718,True,Calle de San Justo,residential,False,21.764000000000003,"LINESTRING (-3.7086742 40.4137733, -3.7087279 40.4137884, -3.7088299 40.4138279, -3.7089049 40.413859)",,1,,3,
49016411,False,Plaza Puerta Cerrada,tertiary,True,38.022,"LINESTRING (-3.7086742 40.4137733, -3.7086154 40.4137836, -3.7085412 40.4137912, -3.7084809 40.4137895, -3.7083593 40.4137624, -3.7082439 40.4137223)",,2,50,,
5935914,False,Calle de Tetuán,living_street,True,105.848,"LINESTRING (-3.7030558 40.4184174, -3.703091 40.4183598, -3.7034823 40.4177045, -3.7035287 40.4176554, -3.7035827 40.4176277, -3.70365 40.4175995)",delivery,,,,
31021534,True,Plaza del Carmen,residential,False,70.47800000000001,"LINESTRING (-3.7030558 40.4184174, -3.7030939 40.418433, -3.7034225 40.4185738, -3.7037171 40.4187, -3.703753 40.4187494)",,,20,,
4328804,False,Calle de la Salud,living_street,False,66.313,"LINESTRING (-3.703753 40.4187494, -3.7038189 40.418731, -3.7038743 40.4186955, -3.7042507 40.4183554, -3.7042918 40.4183258)",delivery,,,,
31021535,True,Calle de la Salud,residential,False,9.49,"LINESTRING (-3.703753 40.4187494, -3.703734 40.4187973, -3.7037165 40.41883)",,,20,,
"[48557945, 335911670]",True,Calle de Mesonero Romanos,"['living_street', 'residential']",False,94.815,"LINESTRING (-3.7044072 40.4194164, -3.7042523 40.4196465, -3.7039462 40.4200851, -3.7039144 40.4201795)",,1,,,
150822159,True,Calle Abada,residential,False,36.265,"LINESTRING (-3.7044072 40.4194164, -3.7043409 40.4193593, -3.7041298 40.4191679)",,1,,,
688424906,True,Calle de la Salud,residential,False,39.311,"LINESTRING (-3.7037165 40.41883, -3.7036483 40.4188994, -3.7034382 40.419113)",,,30,,
263793367,False,Calle del Maestro Victoria,residential,False,38.645,"LINESTRING (-3.7059132 40.4174116, -3.7057392 40.4177329)",destination,,,,
43759788,True,Calle de Alcalá,residential,False,14.64,"LINESTRING (-3.6985781 40.4180794, -3.6986016 40.4180917, -3.6986424 40.4181034, -3.6986775 40.4181116, -3.6987412 40.4181171)",,,50,,
417019353,True,Calle de Alcalá,tertiary,False,36.473,"LINESTRING (-3.6987412 40.4181171, -3.6987918 40.4180984, -3.6991288 40.4179739)",,2,50,,
7726294,True,Calle de Arlabán,residential,False,151.912,"LINESTRING (-3.7001007 40.4170791, -3.7000938 40.4170067, -3.7000663 40.4169849, -3.6988986 40.4170244, -3.6984546 40.4170929, -3.6984255 40.4171109)",,,,,
"[30676408, 7971499, 907102751]",True,"['Plaza de Canalejas', 'Calle de Sevilla']",tertiary,False,58.397,"LINESTRING (-3.7001007 40.4170791, -3.7003007 40.4168067, -3.7003272 40.4167706, -3.7003723 40.4167092, -3.7004373 40.4166207)",,2,50,,
30676403,True,Calle del Príncipe,residential,False,166.657,"LINESTRING (-3.7004373 40.4166207, -3.700402 40.4164326, -3.7003969 40.4163934, -3.7003793 40.4162225, -3.7002683 40.4151278)",destination,,,,
31261348,True,Carrera de San Jerónimo,tertiary,False,137.346,"LINESTRING (-3.7004373 40.4166207, -3.7001671 40.416598, -3.6996402 40.4165861, -3.698898 40.4165822, -3.6988202 40.4165646)",,2,,,
43759728,True,Calle de Cedaceros,tertiary,False,40.715,"LINESTRING (-3.6984255 40.4171109, -3.6984712 40.4174754)",,3,50,,
"[1057894241, 626418867, 511895814]",True,Calle de Cedaceros,tertiary,False,67.783,"LINESTRING (-3.6984712 40.4174754, -3.6984835 40.417545, -3.6985387 40.4178869, -3.6985594 40.4180047, -3.698568 40.4180399, -3.6985731 40.4180599, -3.6985781 40.4180794)",,"['2', '3']",50,,
43410309,True,Carrera de San Jerónimo,residential,False,28.781,"LINESTRING (-3.6983409 40.4164349, -3.6983198 40.4164631, -3.6983073 40.4165008, -3.6983085 40.4165456, -3.6983232 40.4166022, -3.6983597 40.4166825)",,1,,,
155872373,True,Carrera de San Jerónimo,tertiary,False,59.172999999999995,"LINESTRING (-3.6983409 40.4164349, -3.6979383 40.4163198, -3.6976854 40.4162502)",,2,,,
4328790,True,Calle de la Cruz,residential,False,56.31699999999999,"LINESTRING (-3.7008279 40.4162179, -3.7007854 40.416252, -3.7005949 40.4164117, -3.7005388 40.4164546, -3.7004373 40.4166207)",,,30,,
7712488,True,Calle del Pozo,living_street,False,73.007,"LINESTRING (-3.7008279 40.4162179, -3.7010273 40.4162692, -3.701208 40.4163025, -3.7016737 40.4163145)",destination,,,,
7972547,True,Calle de Manuel Fernández y González,residential,False,108.80699999999999,"LINESTRING (-3.7002683 40.4151278, -3.6995745 40.4151516, -3.6989846 40.4151752)",,,,,
30676403,True,Calle del Príncipe,residential,False,67.78,"LINESTRING (-3.7002683 40.4151278, -3.700264 40.4150275, -3.7002632 40.415008, -3.7002932 40.41492, -3.7003137 40.4148114, -3.7003091 40.4147485, -3.7002876 40.4146872, -3.7001968 40.41454)",destination,,,,
7971489,True,Calle de Ventura de la Vega,living_street,False,155.12,"LINESTRING (-3.6989846 40.4151752, -3.6988202 40.4165646)",destination,,,,
155872373,True,Carrera de San Jerónimo,tertiary,False,43.064,"LINESTRING (-3.6988202 40.4165646, -3.6983409 40.4164349)",,2,,,
43759721,True,Calle de Zorrilla,tertiary,False,46.261,"LINESTRING (-3.6988202 40.4165646, -3.6985126 40.4165605, -3.6984612 40.4165737, -3.6984141 40.4165954, -3.6983809 40.4166253, -3.6983597 40.4166825)",no,3,,,
4328790,True,Calle de la Cruz,residential,False,44.776,"LINESTRING (-3.7012179 40.4159459, -3.7008279 40.4162179)",,,30,,
"[423231390, 7643038, 122269845, 29230555, 29231454]",True,"['Calle de las Huertas', 'Calle del Príncipe', 'Plaza de Matute']",living_street,False,215.306,"LINESTRING (-3.7001968 40.41454, -3.7001862 40.4144702, -3.7001695 40.4143465, -3.7001312 40.4140691, -3.7001023 40.4138603, -3.6999266 40.4138232, -3.6997258 40.4137862, -3.6998652 40.4134529, -3.7000499 40.4129866, -3.7000801 40.4129297, -3.7001157 40.4128779)",destination,,,2.5,
29485945,True,Calle del Prado,residential,False,96.649,"LINESTRING (-3.7001968 40.41454, -3.7003584 40.4145042, -3.700806 40.4144608, -3.7012473 40.4144249, -3.7013238 40.4144375)",,,,,
4328784,True,Calle de Echegaray,living_street,False,47.307,"LINESTRING (-3.6995615 40.4146465, -3.6995308 40.4142217)",destination,,,,
49031985,True,Calle del Prado,residential,False,55.075,"LINESTRING (-3.6995615 40.4146465, -3.7001351 40.4145516, -3.7001968 40.41454)",destination,,,,
4328781,True,Calle del Infante,living_street,False,65.519,"LINESTRING (-3.6995308 40.4142217, -3.6987569 40.4142221)",destination,,,,
4328784,True,Calle de Echegaray,living_street,False,53.682,"LINESTRING (-3.6995308 40.4142217, -3.6995137 40.4137391)",destination,,,,
4328777,True,Calle del León,living_street,False,13.648,"LINESTRING (-3.6987569 40.4142221, -3.698709 40.4143393)",destination,,,,
4328777,True,Calle del León,living_street,False,70.131,"LINESTRING (-3.698709 40.4143393, -3.6984628 40.4149415)",destination,,,,
373779287,True,Calle Cervantes,living_street,False,86.407,"LINESTRING (-3.698709 40.4143393, -3.6976884 40.414334)",destination,,50,,
1124860507,True,Calle del Prado,living_street,False,33.015,"LINESTRING (-3.6984628 40.4149415, -3.6988211 40.4148243)",destination,1,,,
7971489,True,Calle de Ventura de la Vega,living_street,False,41.401,"LINESTRING (-3.6988211 40.4148243, -3.6989846 40.4151752)",destination,,,,
1124860507,True,Calle del Prado,living_street,False,65.785,"LINESTRING (-3.6988211 40.4148243, -3.69922 40.4147155, -3.6995615 40.4146465)",destination,1,,,
1124860507,True,Calle del Prado,living_street,False,53.992,"LINESTRING (-3.6978737 40.4151275, -3.6984628 40.4149415)",destination,1,,,
7971492,True,Calle de Santa Catalina,living_street,False,125.852,"LINESTRING (-3.6976854 40.4162502, -3.6978737 40.4151275)",destination,,,,
4487807,False,Calle del Clavel,residential,False,45.347,"LINESTRING (-3.6996714 40.4197567, -3.6996469 40.4198208, -3.699507 40.4201448)",,2,30,,
7642926,True,Calle de la Virgen de los Peligros,residential,False,50.428,"LINESTRING (-3.6997513 40.4193037, -3.699685 40.4196707, -3.6996724 40.4197532)",,2,,,
7642926,True,Calle de la Virgen de los Peligros,residential,False,44.193000000000005,"LINESTRING (-3.6996629 40.418912, -3.6997277 40.4191991, -3.6997513 40.4193037)",,2,,,
7642926,True,Calle de la Virgen de los Peligros,residential,False,43.122,"LINESTRING (-3.6995672 40.4185311, -3.6996629 40.418912)",,2,,,
"[4328801, 4328798, 41559062]",True,"['Calle de la Aduana', 'Calle de la Montera', 'Calle de San Alberto']",residential,False,333.79200000000003,"LINESTRING (-3.6995672 40.4185311, -3.7012157 40.4183332, -3.7022447 40.4181007, -3.7025184 40.4180708, -3.7025894 40.4180631, -3.7024955 40.4182329, -3.7025731 40.4182575, -3.7029829 40.4183938, -3.7030558 40.4184174)",,,20,,
5930467,True,Calle de Víctor Hugo,residential,False,49.057,"LINESTRING (-3.6981414 40.4197604, -3.6981703 40.4193933, -3.6981777 40.4193201)",,,,,
5930467,True,Calle de Víctor Hugo,residential,False,55.358,"LINESTRING (-3.6981012 40.4202573, -3.6981414 40.4197604)",,,,,
604998641,True,Calle de las Infantas,residential,False,25.812,"LINESTRING (-3.6981012 40.4202573, -3.6983864 40.4203394)",,,20,,
604998641,True,Calle de las Infantas,residential,False,75.718,"LINESTRING (-3.6983864 40.4203394, -3.6992209 40.4205845)",,,20,,
4487807,False,Calle del Clavel,residential,True,54.13,"LINESTRING (-3.6992766 40.4205989, -3.6992841 40.4205833, -3.699309 40.4205351, -3.699507 40.4201448)",,2,30,,
604998641,True,Calle de las Infantas,residential,False,56.790000000000006,"LINESTRING (-3.6992766 40.4205989, -3.6993216 40.4206122, -3.6994069 40.4206373, -3.6999023 40.4207831)",,,20,,
4487801,True,Calle de la Reina,residential,False,123.25200000000001,"LINESTRING (-3.699507 40.4201448, -3.6994087 40.4201171, -3.6981414 40.4197604)",,,50,,
4487807,False,Calle del Clavel,residential,False,54.13,"LINESTRING (-3.699507 40.4201448, -3.699309 40.4205351, -3.6992841 40.4205833, -3.6992766 40.4205989)",,2,30,,
4487807,False,Calle del Clavel,residential,True,45.347,"LINESTRING (-3.699507 40.4201448, -3.6996469 40.4198208, -3.6996714 40.4197567)",,2,30,,
4487679,True,Calle de Hortaleza,tertiary,False,54.793,"LINESTRING (-3.7008834 40.4205457, -3.7006147 40.420994)",,2,30,,
4487801,True,Calle de la Reina,residential,False,124.754,"LINESTRING (-3.7008834 40.4205457, -3.699507 40.4201448)",,,50,,
604998641,True,Calle de las Infantas,residential,False,64.706,"LINESTRING (-3.6999023 40.4207831, -3.7006147 40.420994)",,,20,,
424852628,True,Calle de las Tres Cruces,residential,False,152.608,"LINESTRING (-3.7034382 40.419113, -3.7033984 40.4191317, -3.7033694 40.4191396, -3.7033204 40.4191443, -3.703291 40.4191423, -3.7031963 40.4191242, -3.7031644 40.4191203, -3.7031416 40.4191206, -3.7031095 40.4191255, -3.7030768 40.4191365, -3.7030598 40.4191453, -3.7030425 40.4191572, -3.7030139 40.4191813, -3.7029793 40.4192227, -3.70243 40.4199786, -3.702366 40.4200728)",,,,,
688424906,True,Calle de la Salud,residential,False,120.38000000000001,"LINESTRING (-3.7034382 40.419113, -3.7032874 40.4193307, -3.7030849 40.4195804, -3.7030533 40.4196352, -3.7030481 40.4196835, -3.7030218 40.4200197, -3.7030154 40.4201175)",,,30,,
155551743,False,Gran Vía,tertiary,False,77.664,"LINESTRING (-3.7039144 40.4201795, -3.7048281 40.4202424)",,4,,,
"[7971560, 7971563]",True,"['Travesía del Horno de la Mata', 'Calle de Mesonero Romanos']",residential,False,139.964,"LINESTRING (-3.7039144 40.4201795, -3.7039039 40.4202748, -3.7038635 40.4207882, -3.7047066 40.4208827)",,1,,,
155551743,False,Gran Vía,tertiary,True,36.55,"LINESTRING (-3.7039144 40.4201795, -3.7036988 40.4201646, -3.7034844 40.4201498)",,4,,,
150822159,True,Calle Abada,residential,False,52.006,"LINESTRING (-3.7041298 40.4191679, -3.703814 40.4188682, -3.7037925 40.4188598, -3.7037165 40.41883)",,1,,,
7732072,True,Calle de Chinchilla,living_street,False,127.108,"LINESTRING (-3.7034844 40.4201498, -3.7034362 40.4201145, -3.7034472 40.4200503, -3.7038755 40.4194566, -3.7039396 40.4194129, -3.7041298 40.4191679)",,,,,
155551743,False,Gran Vía,tertiary,False,36.55,"LINESTRING (-3.7034844 40.4201498, -3.7036988 40.4201646, -3.7039144 40.4201795)",,4,,,
936883629,False,Gran Vía,tertiary,True,39.864999999999995,"LINESTRING (-3.7034844 40.4201498, -3.703246 40.4201334, -3.7031374 40.4201259, -3.7030154 40.4201175)",,4,,,
7971559,True,Calle del Desengaño,residential,False,84.262,"LINESTRING (-3.7046571 40.421122, -3.7038337 40.4210044, -3.7036787 40.4209826)",,,,,
7971562,True,Calle de Concepción Arenal,residential,False,26.937,"LINESTRING (-3.7046571 40.421122, -3.7046966 40.4209298, -3.7047066 40.4208827)",,,,,
7971559,True,Calle del Desengaño,residential,False,62.963,"LINESTRING (-3.7036787 40.4209826, -3.703018 40.4208358, -3.7029647 40.420824)",,,,,
4328803,True,Calle del Barco,living_street,False,30.774,"LINESTRING (-3.7028897 40.4210948, -3.7029647 40.420824)",,,20,,
7643042,False,Calle de Muñoz Torrero,residential,False,67.004,"LINESTRING (-3.7028897 40.4210948, -3.702129 40.4209283)",,,,,
7971559,True,Calle del Desengaño,residential,False,68.024,"LINESTRING (-3.7029647 40.420824, -3.7028434 40.4207206, -3.7022505 40.4205788)",,,,,
32865074,True,Calle Gonzalo Jiménez de Quesada,residential,False,78.67699999999999,"LINESTRING (-3.7029647 40.420824, -3.7030084 40.4202122, -3.7030154 40.4201175)",,,,,
4328802,True,Calle de Valverde,living_street,False,40.201,"LINESTRING (-3.7022505 40.4205788, -3.702129 40.4209283)",,,20,,
423000381,False,Gran Vía,tertiary,False,55.199,"LINESTRING (-3.702366 40.4200728, -3.7030154 40.4201175)",,4,,,
4328802,True,Calle de Valverde,living_street,False,57.882999999999996,"LINESTRING (-3.702366 40.4200728, -3.7022965 40.4201736, -3.7022505 40.4205788)",,,20,,
"[651613048, 43410312]",False,Gran Vía,tertiary,True,107.362,"LINESTRING (-3.702366 40.4200728, -3.7021841 40.4200602, -3.7020538 40.4200513, -3.7016306 40.4200221, -3.7014665 40.4200195, -3.7012093 40.4200147, -3.7011016 40.4200052)",,"['2', '4']",30,,
423000381,False,Gran Vía,tertiary,True,55.199,"LINESTRING (-3.7030154 40.4201175, -3.702366 40.4200728)",,4,,,
936883629,False,Gran Vía,tertiary,False,39.864999999999995,"LINESTRING (-3.7030154 40.4201175, -3.7031374 40.4201259, -3.703246 40.4201334, -3.7034844 40.4201498)",,4,,,
7643042,False,Calle de Muñoz Torrero,residential,True,67.004,"LINESTRING (-3.702129 40.4209283, -3.7028897 40.4210948)",,,,,
45757391,True,Gran Vía,tertiary,False,33.382999999999996,"LINESTRING (-3.7056834 40.4203197, -3.7059476 40.4203412, -3.7059981 40.4203492, -3.7060687 40.4203727)",,2,30,,
651531200,True,Gran Vía,tertiary,False,14.371,"LINESTRING (-3.7061744 40.4204144, -3.7060675 40.420314)",,2,30,,
"[519453589, 490391710]",False,Gran Vía,tertiary,True,80.221,"LINESTRING (-3.7061744 40.4204144, -3.7063714 40.420543, -3.7064456 40.4205893, -3.7068988 40.4208795)",,4,30,,
30246953,True,Calle de Miguel Moya,residential,False,85.98499999999999,"LINESTRING (-3.7056089 40.4210909, -3.7056471 40.4206948, -3.705675 40.4204058, -3.7056834 40.4203197)",,,,,
7971562,True,Calle de Concepción Arenal,residential,False,72.019,"LINESTRING (-3.7047066 40.4208827, -3.7048246 40.4203369, -3.7048281 40.4202424)",,,,,
