osmid,oneway,lanes,ref,name,highway,access,reversed,length,geometry,maxspeed,junction,bridge
23683872,True,2,M-513,Carretera de Pozuelo a Boadilla,primary,yes,False,54.299,"LINESTRING (-3.872108 40.4094096, -3.8722629 40.4093803, -3.8724203 40.4093695, -3.8725755 40.4093877, -3.872741 40.4094025)",,,
624285105,True,2,M-513,,primary,yes,False,32.987,"LINESTRING (-3.872108 40.4094096, -3.8721671 40.4093506, -3.8722058 40.4092826, -3.8722218 40.4092095, -3.872214 40.4091355)",40,roundabout,
23683839,True,2,M-513,,primary,yes,False,71.247,"LINESTRING (-3.8714348 40.4092739, -3.8714824 40.4093579, -3.8715607 40.4094274, -3.8716625 40.409476, -3.8717788 40.4094995, -3.8718989 40.4094956, -3.872012 40.4094647, -3.872108 40.4094096)",40,roundabout,
686218723,True,2,M-513,,primary,yes,False,21.823,"LINESTRING (-3.872214 40.4091355, -3.8721879 40.4090732, -3.8721449 40.4090165, -3.872087 40.4089682)",40,roundabout,
30161990,True,2,M-513,Carretera de Pozuelo a Boadilla,primary,yes,False,48.722,"LINESTRING (-3.8714824 40.4090351, -3.871214 40.4091501, -3.8710899 40.409187, -3.8709756 40.4092406)",20,,
624283523,True,2,M-513,,primary,yes,False,27.53,"LINESTRING (-3.8714824 40.4090351, -3.871438 40.4091104, -3.8714217 40.4091919, -3.8714348 40.4092739)",40,roundabout,
24555462,True,2,,,tertiary,,False,19.357,"LINESTRING (-3.8805697 40.4080317, -3.8805789 40.4079784, -3.8805748 40.4079202, -3.8805568 40.4078597)",,roundabout,
624283506,True,2,,,tertiary,,False,19.819000000000003,"LINESTRING (-3.8805568 40.4078597, -3.8805153 40.4078136, -3.880458 40.407777, -3.8803764 40.4077566)",,roundabout,
624283513,True,2,,,tertiary,,False,6.193,"LINESTRING (-3.8802269 40.4077937, -3.8801738 40.407832)",,roundabout,
24565350,False,,,Calle Pedro González,residential,,False,99.832,"LINESTRING (-3.8801014 40.4081005, -3.8799438 40.408193, -3.8798872 40.4082262, -3.8798222 40.4082656, -3.879363 40.4085438, -3.879277 40.4086093, -3.8791941 40.4086723)",20,,
624283513,True,2,,,tertiary,,False,13.817,"LINESTRING (-3.8801014 40.4081005, -3.8801368 40.4081431, -3.8801723 40.4081636, -3.8802141 40.4081877)",,roundabout,
624283509,True,2,,,tertiary,,False,19.721,"LINESTRING (-3.8802141 40.4081877, -3.880291 40.4082073, -3.8803593 40.4082043, -3.8804348 40.4081773)",,roundabout,
625506880,True,2,,,tertiary,,False,20.072000000000003,"LINESTRING (-3.8804348 40.4081773, -3.8804904 40.4081377, -3.8805351 40.4080897, -3.8805697 40.4080317)",,roundabout,
24555524,False,,,Calle de los Mártires,residential,,False,10.95,"LINESTRING (-3.8760933 40.4071699, -3.8761551 40.4072564)",,,
24555524,False,,,Calle de los Mártires,residential,,True,81.31,"LINESTRING (-3.8760933 40.4071699, -3.876045 40.4071099, -3.8756695 40.4066449, -3.8755878 40.4065482)",,,
24565381,True,,,Calle del Convento,residential,,False,31.789,"LINESTRING (-3.8760933 40.4071699, -3.8762293 40.4070953, -3.8763928 40.4069976)",,,
24555524,False,,,Calle de los Mártires,residential,,False,126.65299999999999,"LINESTRING (-3.876546 40.4077464, -3.8766125 40.4078203, -3.8766908 40.4079039, -3.87671 40.4079245, -3.8767847 40.4080043, -3.8769758 40.4082085, -3.8770701 40.4082973, -3.8772012 40.4084223, -3.8773529 40.4085444, -3.8774797 40.4086322)",,,
24555524,False,,,Calle de los Mártires,residential,,True,63.754999999999995,"LINESTRING (-3.876546 40.4077464, -3.8763398 40.4074948, -3.8761551 40.4072564)",,,
24555524,False,,,Calle de los Mártires,residential,,False,127.82300000000001,"LINESTRING (-3.8787173 40.4091922, -3.8789781 40.4093053, -3.8793822 40.409481, -3.8794404 40.4095052, -3.8800327 40.4097563)",,,
24555524,False,,,Calle de los Mártires,residential,,True,122.002,"LINESTRING (-3.8787173 40.4091922, -3.8785162 40.4091084, -3.8780696 40.4089145, -3.877756 40.4087783, -3.8776132 40.4087079, -3.8774797 40.4086322)",,,
24565350,False,,,Calle Pedro González,residential,,True,70.57900000000001,"LINESTRING (-3.8787173 40.4091922, -3.8787651 40.4091346, -3.8788762 40.4090019, -3.8789442 40.4089204, -3.8791941 40.4086723)",20,,
24555524,False,,,Calle de los Mártires,residential,,True,127.82300000000001,"LINESTRING (-3.8800327 40.4097563, -3.8794404 40.4095052, -3.8793822 40.409481, -3.8789781 40.4093053, -3.8787173 40.4091922)",,,
24845111,True,,,,unclassified,,False,219.66600000000003,"LINESTRING (-3.8723798 40.4029471, -3.871927 40.4025975, -3.8714029 40.4021927, -3.8709829 40.4018607, -3.8707824 40.4016887, -3.870644 40.4014899)",,,
"[259997602, 259997612, 259997616, 493686105, 493686106]",False,,,Avenida de España,tertiary,,False,199.44900000000004,"LINESTRING (-3.8723798 40.4029471, -3.8726591 40.403166, -3.8729824 40.4034193, -3.8731705 40.4035622, -3.8734388 40.403766, -3.8737166 40.4039883, -3.8737958 40.4040516, -3.8738389 40.4040861, -3.8739446 40.4041706, -3.8740222 40.4042327)","['40', '30']",,yes
248152140,False,,,Avenida de España,tertiary,,False,7.866,"LINESTRING (-3.8740222 40.4042327, -3.8740863 40.4042839)",,,
"[259997602, 259997612, 259997616, 493686105, 493686106]",False,,,Avenida de España,tertiary,,True,199.449,"LINESTRING (-3.8740222 40.4042327, -3.8739446 40.4041706, -3.8738389 40.4040861, -3.8737958 40.4040516, -3.8737166 40.4039883, -3.8734388 40.403766, -3.8731705 40.4035622, -3.8729824 40.4034193, -3.8726591 40.403166, -3.8723798 40.4029471)","['40', '30']",,yes
24555524,False,,,Calle de los Mártires,residential,,False,81.31,"LINESTRING (-3.8755878 40.4065482, -3.8756695 40.4066449, -3.876045 40.4071099, -3.8760933 40.4071699)",,,
24556964,True,,,,residential,,False,12.171,"LINESTRING (-3.8755878 40.4065482, -3.8756019 40.406523, -3.8756061 40.4064958, -3.8756 40.4064689, -3.8755842 40.4064443)",30,roundabout,
"[24556983, 287955216, 493686101, 493686103, 259997599]",False,,,"['Avenida de Adolfo Suárez', 'Avenida de España']",residential,,True,108.96,"LINESTRING (-3.8756564 40.4062164, -3.8758716 40.4059765, -3.8759055 40.4059144, -3.8759181 40.4058721, -3.8759166 40.4058321, -3.875902 40.4057945, -3.8758689 40.405761, -3.8757893 40.4056832, -3.875639 40.4055645, -3.8754664 40.4054217)","['20', '30']",,
493686084,True,,,Avenida de Adolfo Suárez,residential,,False,31.693,"LINESTRING (-3.8756564 40.4062164, -3.8755701 40.4062668, -3.8754018 40.4064232)",30,,
24557003,False,,,Calle de Santa Teresa,residential,,False,56.562,"LINESTRING (-3.876668 40.4073298, -3.8768087 40.4072604, -3.876593 40.4070047, -3.8765383 40.4069398)",,,
24557003,False,,,Calle de Santa Teresa,residential,,True,56.562,"LINESTRING (-3.8765383 40.4069398, -3.876593 40.4070047, -3.8768087 40.4072604, -3.876668 40.4073298)",,,
24565381,True,,,Calle del Convento,residential,,False,51.003,"LINESTRING (-3.8765383 40.4069398, -3.8767811 40.4068501, -3.8768329 40.4068336, -3.8770879 40.4067525)",,,
27011001,False,,,Calle de Santillana del Mar,residential,,False,41.232,"LINESTRING (-3.8802298 40.404668, -3.8802829 40.4047563, -3.8803307 40.4048329, -3.8804451 40.4050005)",,,
27011001,False,,,Calle de Santillana del Mar,residential,,True,47.497,"LINESTRING (-3.8802298 40.404668, -3.8801962 40.4045913, -3.8801762 40.4045112, -3.8801628 40.4044308, -3.8801541 40.4043442, -3.8801499 40.4042474)",,,
24565279,True,1,,Calle Ronda,residential,,False,16.601,"LINESTRING (-3.8821996 40.4011039, -3.8822946 40.4012345)",,,
24565350,False,,,Calle Pedro González,residential,,False,70.579,"LINESTRING (-3.8791941 40.4086723, -3.8789442 40.4089204, -3.8788762 40.4090019, -3.8787651 40.4091346, -3.8787173 40.4091922)",20,,
24565350,False,,,Calle Pedro González,residential,,True,99.83200000000002,"LINESTRING (-3.8791941 40.4086723, -3.879277 40.4086093, -3.879363 40.4085438, -3.8798222 40.4082656, -3.8798872 40.4082262, -3.8799438 40.408193, -3.8801014 40.4081005)",20,,
24855223,False,,,Calle Camino San Sebastián,residential,,True,115.21099999999998,"LINESTRING (-3.8791941 40.4086723, -3.8791244 40.4086423, -3.878805 40.4085054, -3.8786737 40.4084459, -3.8784709 40.408354, -3.8780194 40.4081495)",20,,
24565430,False,,,Calle Joaquín Ramos,residential,,True,70.497,"LINESTRING (-3.8780194 40.4081495, -3.8779848 40.4081802, -3.8779173 40.4082399, -3.8776759 40.4084535, -3.8775456 40.408569, -3.8774797 40.4086322)",,,
24855223,False,,,Calle Camino San Sebastián,residential,,False,115.21099999999998,"LINESTRING (-3.8780194 40.4081495, -3.8784709 40.408354, -3.8786737 40.4084459, -3.878805 40.4085054, -3.8791244 40.4086423, -3.8791941 40.4086723)",20,,
24565363,True,,,Calle Camino San Sebastián,residential,,False,108.62899999999999,"LINESTRING (-3.8773086 40.4073534, -3.8773404 40.4074184, -3.8774003 40.4075318, -3.8775138 40.4077106, -3.8776048 40.407821, -3.8776612 40.407876, -3.8777489 40.4079533, -3.8778858 40.4080532, -3.8780194 40.4081495)",20,,
24565367,True,,,Calle Radio Peninsular,residential,,False,77.967,"LINESTRING (-3.8773086 40.4073534, -3.8766451 40.4076953, -3.8765826 40.4077276, -3.876546 40.4077464)",20,,
24565363,True,,,Calle Camino San Sebastián,residential,,False,69.384,"LINESTRING (-3.8770879 40.4067525, -3.8771135 40.4068192, -3.8772878 40.4073018, -3.8773086 40.4073534)",20,,
24565381,True,,,Calle del Convento,residential,,False,17.445,"LINESTRING (-3.8770879 40.4067525, -3.8772055 40.4067507, -3.8772933 40.4067586)",,,
24565367,True,,,Calle Radio Peninsular,residential,,False,73.74000000000001,"LINESTRING (-3.8780322 40.406985, -3.8779622 40.4070131, -3.877404 40.4073037, -3.8773086 40.4073534)",20,,
24565381,True,,,Calle del Convento,residential,,False,34.842999999999996,"LINESTRING (-3.8780154 40.406878, -3.8781229 40.4069107, -3.8781861 40.4069137, -3.8782289 40.4069033, -3.8782558 40.4068846, -3.8782796 40.4068578, -3.8782925 40.4068232, -3.8782904 40.4067765)",,,
405338660,True,,,Calle del Convento,residential,,False,12.129,"LINESTRING (-3.8780154 40.406878, -3.8780324 40.4069174, -3.8780316 40.4069639, -3.8780322 40.406985)",,,
24565381,True,,,Calle del Convento,residential,,False,13.895,"LINESTRING (-3.8763928 40.4069976, -3.8765383 40.4069398)",,,
24565382,False,,,Calle Buenavista,residential,,True,62.264,"LINESTRING (-3.8763928 40.4069976, -3.8763614 40.4069508, -3.8760584 40.4064989)",,,
