osmid,name,highway,oneway,reversed,length,bridge,lanes,maxspeed,geometry,junction,ref,tunnel,width
"[26541982, 26541981, 26541990]",Avenida Buenos Aires,tertiary,False,True,91.677,yes,2,30,"LINESTRING (-3.1351886 37.3029041, -3.1351548 37.3029445, -3.1351141 37.3029973, -3.1350956 37.3030212, -3.1350733 37.3030487, -3.1348672 37.3033032, -3.1348505 37.303322, -3.1346544 37.3035771, -3.1346352 37.3036011)",,,,
1213524623,Plaza de las Américas,tertiary,True,False,23.067,,2,,"LINESTRING (-3.1351886 37.3029041, -3.1352496 37.3029224, -3.1353143 37.3029288, -3.1353791 37.3029227, -3.1354401 37.3029045)",roundabout,,,
1213524623,Plaza de las Américas,tertiary,True,False,5.087,,2,,"LINESTRING (-3.135564 37.302624, -3.1355352 37.3025844)",roundabout,,,
26541980,Plaza de las Américas,tertiary,True,False,35.398,,2,,"LINESTRING (-3.1350624 37.3026306, -3.1350435 37.3026925, -3.1350481 37.3027561, -3.1350757 37.3028158, -3.1351239 37.3028666, -3.1351886 37.3029041)",roundabout,,,
621736649,Avenida Medina Olmos,tertiary,False,True,58.104,,3,40,"LINESTRING (-3.1350624 37.3026306, -3.1350034 37.3026108, -3.1348588 37.3025772, -3.1344647 37.3024176)",,N-324,,
1213524623,Plaza de las Américas,tertiary,True,False,10.339,,2,,"LINESTRING (-3.1355874 37.3027151, -3.135564 37.302624)",roundabout,,,
26541987,Avenida Mariana Pineda,tertiary,True,False,75.876,,,,"LINESTRING (-3.1355874 37.3027151, -3.1357564 37.3026484, -3.1360957 37.302592, -3.1364181 37.3025841)",,,,
260912087,Avenida Medina Olmos,tertiary,False,True,9.578,,2,40,"LINESTRING (-3.1296205 37.2986979, -3.1295526 37.2986308)",,N-324,,
260912087,Avenida Medina Olmos,tertiary,False,False,61.406,,2,40,"LINESTRING (-3.1296205 37.2986979, -3.1298576 37.2988995, -3.1299561 37.2989832, -3.1299833 37.2990063, -3.1300168 37.2990336, -3.1300975 37.2990991)",,N-324,,
26541989,Avenida Mariana Pineda,tertiary,True,False,77.13499999999999,,,,"LINESTRING (-3.1364181 37.3025841, -3.1361033 37.3025443, -3.1357391 37.3025994, -3.135623 37.3026314, -3.135564 37.302624)",,,,
229470133,Avenida Mariana Pineda,tertiary,False,True,182.37099999999998,,4,,"LINESTRING (-3.1364181 37.3025841, -3.1381906 37.303013, -3.1382287 37.3030222, -3.1382732 37.3030334, -3.1383901 37.303063)",,,,
260912087,Avenida Medina Olmos,tertiary,False,False,60.261,,2,40,"LINESTRING (-3.1305141 37.2994126, -3.1309986 37.2997936)",,N-324,,
260912087,Avenida Medina Olmos,tertiary,False,True,50.726,,2,40,"LINESTRING (-3.1305141 37.2994126, -3.1300975 37.2990991)",,N-324,,
235328607,Calle del Río Fardes,residential,False,True,67.872,,,,"LINESTRING (-3.1305141 37.2994126, -3.1304463 37.2994723, -3.1299834 37.2998534)",,,,
235330365,Calle Largacha,residential,False,False,59.178,,,,"LINESTRING (-3.1359392 37.3008244, -3.1356434 37.3006322, -3.1356179 37.3006156, -3.1356002 37.3006077, -3.1353963 37.3005166)",,,,
"[86351957, 512080149]",Plaza de la Catedral,residential,False,False,63.587,,,,"LINESTRING (-3.1359392 37.3008244, -3.1360756 37.3007765, -3.1361757 37.3007464, -3.1362145 37.3007525, -3.1362452 37.300762, -3.1363399 37.300866, -3.1364742 37.3010134)",,,,
512080149,Plaza de la Catedral,residential,False,True,21.22,,,,"LINESTRING (-3.1359392 37.3008244, -3.1358321 37.3008878, -3.1357468 37.3009384)",,,,
511770646,Calle Cruz de Piedra,tertiary,False,False,21.395,,,,"LINESTRING (-3.1367111 37.2983614, -3.1369418 37.2983036)",,,,
86351969,Calle Puerta Alta,residential,False,True,47.775999999999996,,,,"LINESTRING (-3.1367111 37.2983614, -3.1366237 37.2984352, -3.136385 37.2986057, -3.1363409 37.2986698)",,,,
1090725166,Calle San Marcos,tertiary,False,False,75.75000000000001,,,,"LINESTRING (-3.1367111 37.2983614, -3.1366586 37.2983355, -3.1364807 37.2982708, -3.1363246 37.2982122, -3.1362466 37.2981407, -3.1361507 37.2979955, -3.1361153 37.2979201)",,,,
112119210,Calle Granada,tertiary,False,False,61.97,,,,"LINESTRING (-3.1388376 37.3021235, -3.1388991 37.3021192, -3.1390048 37.302132, -3.1394453 37.3021853, -3.1395222 37.3022166)",,,,
142113531,Calle San Miguel,tertiary,False,False,104.302,,2,,"LINESTRING (-3.1388376 37.3021235, -3.1388531 37.3020109, -3.1388882 37.3017561, -3.138907 37.3015321, -3.1388661 37.3012401, -3.1388591 37.3011903)",,,,
512080145,Calle San Miguel,tertiary,False,True,19.43,,2,,"LINESTRING (-3.1388376 37.3021235, -3.1387798 37.3021593, -3.1387292 37.3022686)",,,,
187761041,Calle Barradas,residential,False,False,100.17,,,,"LINESTRING (-3.1367883 37.2997697, -3.13675 37.2997263, -3.1364426 37.2996415, -3.1357275 37.2994887)",,,,
142113531,Calle San Miguel,tertiary,False,True,6.3,,2,,"LINESTRING (-3.1388538 37.3011338, -3.1388591 37.3011903)",,,,
142113531,Calle San Miguel,tertiary,False,False,106.521,,2,,"LINESTRING (-3.1388538 37.3011338, -3.1388626 37.3008818, -3.1388871 37.3001762)",,,,
259039467,Cuesta de las Angustias,living_street,False,False,51.995,,,20,"LINESTRING (-3.1388538 37.3011338, -3.1386754 37.3011463, -3.1385386 37.3013, -3.1384891 37.3013023, -3.1383669 37.301308)",,,,
260888941,Plaza de la Constitución,residential,True,False,78.763,,,,"LINESTRING (-3.1353616 37.3007758, -3.1354276 37.3006785, -3.1353189 37.3006276, -3.1351874 37.3005692, -3.1350612 37.3005132, -3.1349972 37.3004848, -3.1347729 37.3003851)",,,,
"[620447337, 86351987, 620447334]",,residential,False,True,38.572,,,,"LINESTRING (-3.1353616 37.3007758, -3.1354185 37.3008004, -3.1355249 37.3008458, -3.1357468 37.3009384)",,,building_passage,
"[512080149, 86351957]",Plaza de la Catedral,residential,False,True,63.587,,,,"LINESTRING (-3.1364742 37.3010134, -3.1363399 37.300866, -3.1362452 37.300762, -3.1362145 37.3007525, -3.1361757 37.3007464, -3.1360756 37.3007765, -3.1359392 37.3008244)",,,,
86351958,Calle Concepción,residential,True,False,144.108,,,,"LINESTRING (-3.1364742 37.3010134, -3.1365368 37.3009609, -3.1366223 37.3008644, -3.1366655 37.3007628, -3.1366982 37.3004853, -3.1367522 37.2999486, -3.1367883 37.2997697)",,,,
620447339,Calle Santa Maria Buen Aire,residential,False,False,42.939,,,,"LINESTRING (-3.1364742 37.3010134, -3.1366619 37.301252, -3.1367707 37.3013109)",,,,
512080146,Calle San Miguel,tertiary,False,False,13.975,,2,,"LINESTRING (-3.1386795 37.3023879, -3.1387292 37.3022686)",,,,
112119212,Calle San Miguel,tertiary,False,True,38.348,,,,"LINESTRING (-3.1386795 37.3023879, -3.1386512 37.3024667, -3.1385722 37.302722)",,,,
86351973,Plaza de la Catedral,residential,True,False,40.910000000000004,,,,"LINESTRING (-3.1357468 37.3009384, -3.135696 37.3009987, -3.1356012 37.301162, -3.135567 37.3012742)",,,,
"[620447337, 86351987, 620447334]",,residential,False,False,38.572,,,,"LINESTRING (-3.1357468 37.3009384, -3.1355249 37.3008458, -3.1354185 37.3008004, -3.1353616 37.3007758)",,,building_passage,
512080149,Plaza de la Catedral,residential,False,False,21.22,,,,"LINESTRING (-3.1357468 37.3009384, -3.1358321 37.3008878, -3.1359392 37.3008244)",,,,
235330358,Calle Magistral Dominguez,residential,True,False,68.485,,,,"LINESTRING (-3.1347729 37.3003851, -3.1347315 37.3003698, -3.134569 37.3002939, -3.1345537 37.3002714, -3.1345937 37.3002059, -3.1345972 37.3001403, -3.1345737 37.3000354, -3.1345195 37.2999857, -3.1344128 37.299947)",,,,
"[511770642, 260888941]",Plaza de la Constitución,residential,True,False,102.37299999999999,,,,"LINESTRING (-3.1347729 37.3003851, -3.1347009 37.3004877, -3.1346399 37.3005746, -3.134823 37.3006559, -3.1348675 37.3006753, -3.1350576 37.3007582, -3.1353035 37.3008655, -3.1353616 37.3007758)",,,,
142113532,Calle Carrera de las Cruces,tertiary,True,False,52.910999999999994,,,,"LINESTRING (-3.1377595 37.2979372, -3.137676 37.2975131, -3.1376669 37.2974671)",,,,
259042067,Calle Alfareros,residential,False,True,53.364999999999995,,,,"LINESTRING (-3.1377595 37.2979372, -3.1377153 37.2979841, -3.137607 37.2981062, -3.1375376 37.2981703, -3.1374111 37.298227, -3.1373237 37.2982448)",,,,
86351960,Cañada de los Perales,tertiary,False,False,10.032,,2,,"LINESTRING (-3.1376612 37.2974131, -3.137721 37.2973927, -3.1377654 37.2973775)",,,,
112475842,Carrera de las Cruces,tertiary,False,False,93.741,,,,"LINESTRING (-3.1376612 37.2974131, -3.1375834 37.297313, -3.1375322 37.2965888)",,,,
620447346,Plaza de la Catedral,residential,True,False,96.90400000000001,,,,"LINESTRING (-3.135567 37.3012742, -3.1355573 37.3013709, -3.1355657 37.3014063, -3.1357306 37.302133)",,,,
86351969,Calle Puerta Alta,residential,False,False,47.775999999999996,,,,"LINESTRING (-3.1363409 37.2986698, -3.136385 37.2986057, -3.1366237 37.2984352, -3.1367111 37.2983614)",,,,
86351969,Calle Puerta Alta,residential,False,True,106.402,,,,"LINESTRING (-3.1363409 37.2986698, -3.1360979 37.2989905, -3.1357667 37.2993868, -3.1357275 37.2994887)",,,,
187761809,Calle Amezcua,residential,False,False,129.383,,,,"LINESTRING (-3.1363409 37.2986698, -3.1364689 37.2988413, -3.136616 37.2990037, -3.1370897 37.2995127, -3.1371348 37.2995563, -3.1372255 37.2995736)",,,,
218409857,Plaza Torreón de Ferro,residential,True,False,18.206,,,,"LINESTRING (-3.1383753 37.3023316, -3.1385783 37.3023587)",,,,
218409854,Paseo Ismael González de la Serna,residential,False,True,139.248,,,,"LINESTRING (-3.1383753 37.3023316, -3.1383052 37.3023112, -3.1380062 37.3021043, -3.1378441 37.3020302, -3.137536 37.301976, -3.1369885 37.3018897, -3.1369466 37.3018831)",,,,
142113531,Calle San Miguel,tertiary,False,False,127.904,,2,,"LINESTRING (-3.1388871 37.3001762, -3.1388288 37.2998316, -3.1386933 37.2991954, -3.1386064 37.2990541)",,,,
142113531,Calle San Miguel,tertiary,False,True,106.521,,2,,"LINESTRING (-3.1388871 37.3001762, -3.1388626 37.3008818, -3.1388538 37.3011338)",,,,
169205360,Calle Real de Santo Domingo,tertiary,True,False,81.03999999999999,,,,"LINESTRING (-3.1388871 37.3001762, -3.1389598 37.3001762, -3.1394327 37.3001764, -3.1398033 37.3001765)",,,,
378353637,Callejón San Miguel Cinco,living_street,False,True,111.31,,,20,"LINESTRING (-3.1388871 37.3001762, -3.1389687 37.3003203, -3.1390274 37.3005431, -3.1390477 37.3006347, -3.1390252 37.3007677, -3.1390265 37.3008818, -3.1390274 37.3009599, -3.1390342 37.3010479, -3.1390834 37.3011483)",,,,
512080148,Paseo Ismael González de la Serna,residential,False,False,95.59,,,,"LINESTRING (-3.1358073 37.3021767, -3.1366105 37.3019491, -3.1367823 37.3018962, -3.1368232 37.3018836)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,False,35.528000000000006,,,,"LINESTRING (-3.1354401 37.3029045, -3.1354501 37.3029454, -3.1354747 37.3030463, -3.1355303 37.3031211, -3.1356096 37.3031827)",,,,
1213524623,Plaza de las Américas,tertiary,True,False,25.869,,2,,"LINESTRING (-3.1354401 37.3029045, -3.1355173 37.3028571, -3.1355686 37.3027912, -3.1355874 37.3027151)",roundabout,,,
112119199,Encarnita Martínez Jabalera,residential,False,False,42.017,,,,"LINESTRING (-3.1391132 37.303242, -3.1391529 37.3031377, -3.1392481 37.3028797)",,,,
229470133,Avenida Mariana Pineda,tertiary,False,False,62.190000000000005,,4,,"LINESTRING (-3.1391132 37.303242, -3.1388647 37.3031821, -3.138645 37.3031299, -3.1385926 37.303116, -3.1385431 37.3031027, -3.1384414 37.3030771)",,,,
229470133,Avenida Mariana Pineda,tertiary,False,True,101.26,,4,,"LINESTRING (-3.1391132 37.303242, -3.1400604 37.3034822, -3.1402055 37.3035145)",,,,
112119199,Encarnita Martínez Jabalera,residential,False,False,8.136,,,,"LINESTRING (-3.1392481 37.3028797, -3.1392753 37.3028098)",,,,
112119199,Encarnita Martínez Jabalera,residential,False,True,42.017,,,,"LINESTRING (-3.1392481 37.3028797, -3.1391529 37.3031377, -3.1391132 37.303242)",,,,
112119204,Calle Doctora Concepción Alexandre,residential,False,True,62.302,,,,"LINESTRING (-3.1392481 37.3028797, -3.1391734 37.3028623, -3.1385722 37.302722)",,,,
142113996,Cuesta de los Morales,residential,False,False,22.333,,,,"LINESTRING (-3.1398289 37.3011236, -3.1397573 37.300931)",,,,
142113996,Cuesta de los Morales,residential,False,True,9.398,,,,"LINESTRING (-3.1398289 37.3011236, -3.1399302 37.3011491)",,,,
620447354,Calle Mensafies,residential,False,False,69.049,,,,"LINESTRING (-3.1398289 37.3011236, -3.1397518 37.3010677, -3.139433 37.3010982, -3.1390834 37.3011483)",,,,
112119199,Encarnita Martínez Jabalera,residential,False,True,69.482,,,,"LINESTRING (-3.1395222 37.3022166, -3.1395041 37.30226, -3.1394766 37.3023262, -3.1392753 37.3028098)",,,,
112119210,Calle Granada,tertiary,False,False,57.875,,,,"LINESTRING (-3.1395222 37.3022166, -3.1395965 37.3022542, -3.1397141 37.3023137, -3.1400257 37.3025458)",,,,
112119210,Calle Granada,tertiary,False,True,61.97,,,,"LINESTRING (-3.1395222 37.3022166, -3.1394453 37.3021853, -3.1390048 37.302132, -3.1388991 37.3021192, -3.1388376 37.3021235)",,,,
142113993,Cuesta de los Morales,residential,False,False,53.909,,,,"LINESTRING (-3.1395222 37.3022166, -3.1395617 37.3021807, -3.1396012 37.3021448, -3.1397255 37.3020293, -3.1398269 37.3018595, -3.1398846 37.3018413)",,,,
167972454,Calle María Zambrano,tertiary,False,True,84.541,,,,"LINESTRING (-3.1383862 37.3043831, -3.1392958 37.3046167)",,,,
218409417,Calle Josefa Segovia,residential,False,False,35.576,,,,"LINESTRING (-3.1383862 37.3043831, -3.1380822 37.3045926)",,,,
260905144,Calle Josefa Segovia,residential,False,False,45.159,,,,"LINESTRING (-3.1383862 37.3043831, -3.1385453 37.3039972)",,,,
167972454,Calle María Zambrano,tertiary,False,False,43.172,,,,"LINESTRING (-3.1383862 37.3043831, -3.1383115 37.3043476, -3.1379991 37.3041475)",,,,
620447382,Callejón Campaña,residential,False,False,32.89,,,,"LINESTRING (-3.1400257 37.3025458, -3.14032 37.302365)",,,,
112119210,Calle Granada,tertiary,False,True,57.875,,,,"LINESTRING (-3.1400257 37.3025458, -3.1397141 37.3023137, -3.1395965 37.3022542, -3.1395222 37.3022166)",,,,
167972453,Calle Reina Aixa,residential,False,False,40.102,,,,"LINESTRING (-3.1361971 37.3030445, -3.1363572 37.3031483, -3.1366039 37.303155)",,,,
218409420,Calle Shustari,residential,False,True,42.725,,,,"LINESTRING (-3.1361971 37.3030445, -3.1359728 37.3032974, -3.1359187 37.3033585)",,,,
620447320,Calle Shustari,residential,False,False,45.268,,,,"LINESTRING (-3.1361971 37.3030445, -3.1363575 37.3027881, -3.1365075 37.3028064)",,,,
229470133,Avenida Mariana Pineda,tertiary,False,False,4.801,,4,,"LINESTRING (-3.1384414 37.3030771, -3.1383901 37.303063)",,,,
112119212,Calle San Miguel,tertiary,False,False,41.146,,,,"LINESTRING (-3.1384414 37.3030771, -3.1384727 37.3029918, -3.1384833 37.302963, -3.1384928 37.3029374, -3.1385722 37.302722)",,,,
229470133,Avenida Mariana Pineda,tertiary,False,True,62.19,,4,,"LINESTRING (-3.1384414 37.3030771, -3.1385431 37.3031027, -3.1385926 37.303116, -3.138645 37.3031299, -3.1388647 37.3031821, -3.1391132 37.303242)",,,,
142113531,Calle San Miguel,tertiary,False,False,6.3,,2,,"LINESTRING (-3.1388591 37.3011903, -3.1388538 37.3011338)",,,,
620447354,Calle Mensafies,residential,False,True,20.382,,,,"LINESTRING (-3.1388591 37.3011903, -3.1390834 37.3011483)",,,,
142113531,Calle San Miguel,tertiary,False,True,104.302,,2,,"LINESTRING (-3.1388591 37.3011903, -3.1388661 37.3012401, -3.138907 37.3015321, -3.1388882 37.3017561, -3.1388531 37.3020109, -3.1388376 37.3021235)",,,,
112119196,Calle Moraima,residential,False,False,55.502,,,,"LINESTRING (-3.1371361 37.3037059, -3.1375207 37.3033115)",,,,
112119203,Calle Poetisa Zaynab,residential,False,True,43.418,,,,"LINESTRING (-3.1371361 37.3037059, -3.1375117 37.3039573)",,,,
112119196,Calle Moraima,residential,False,True,45.71,,,,"LINESTRING (-3.1371361 37.3037059, -3.1368572 37.3039771, -3.1368089 37.3040241)",,,,
112119203,Calle Poetisa Zaynab,residential,False,False,38.774,,,,"LINESTRING (-3.1371361 37.3037059, -3.1368941 37.3035482, -3.136797 37.3034849)",,,,
142113993,Cuesta de los Morales,residential,False,True,58.576,,,,"LINESTRING (-3.1400383 37.3013289, -3.1398846 37.3018413)",,,,
142113996,Cuesta de los Morales,residential,False,False,22.162,,,,"LINESTRING (-3.1400383 37.3013289, -3.1399302 37.3011491)",,,,
142113996,Cuesta de los Morales,residential,False,True,82.189,,,,"LINESTRING (-3.1400383 37.3013289, -3.1401205 37.3013273, -3.1402117 37.3013429, -3.1402768 37.3013144, -3.1403191 37.3012664, -3.1403208 37.3011745, -3.1401661 37.3009284, -3.1400537 37.3008565)",,,,
218409419,Calle Poetisa Hafsa,residential,False,True,43.45,,,,"LINESTRING (-3.136797 37.3034849, -3.1371104 37.303184)",,,,
112119203,Calle Poetisa Zaynab,residential,False,True,38.774,,,,"LINESTRING (-3.136797 37.3034849, -3.1368941 37.3035482, -3.1371361 37.3037059)",,,,
218409419,Calle Poetisa Hafsa,residential,False,False,41.512,,,,"LINESTRING (-3.136797 37.3034849, -3.1365484 37.3037271, -3.1365002 37.3037741)",,,,
620333090,Calle Poetisa Zaynab,residential,False,True,36.493,,,,"LINESTRING (-3.136797 37.3034849, -3.1366149 37.3033631, -3.1364812 37.3032737)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,True,32.319,,,,"LINESTRING (-3.1362037 37.3035404, -3.1359187 37.3033585)",,,,
218409423,Calle Poetisa Zaynab,residential,False,False,38.495000000000005,,,,"LINESTRING (-3.1362037 37.3035404, -3.1362495 37.3034964, -3.1364812 37.3032737)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,False,17.117,,,,"LINESTRING (-3.1362037 37.3035404, -3.1362842 37.3036031, -3.1363421 37.303648)",,,,
112119213,Calle Manuel de Falla,tertiary,False,True,16.945,,,,"LINESTRING (-3.1378457 37.3043886, -3.137936 37.3042542)",,,,
218409422,Calle Antonio Machado,residential,False,False,30.856,,,,"LINESTRING (-3.1378457 37.3043886, -3.1380822 37.3045926)",,,,
112119213,Calle Manuel de Falla,tertiary,False,False,39.468,,,,"LINESTRING (-3.1378457 37.3043886, -3.1375812 37.3045936, -3.1375261 37.3046363)",,,,
229470133,Avenida Mariana Pineda,tertiary,False,True,4.801,,4,,"LINESTRING (-3.1383901 37.303063, -3.1384414 37.3030771)",,,,
112119213,Calle Manuel de Falla,tertiary,False,False,59.388,,,,"LINESTRING (-3.1383901 37.303063, -3.1383409 37.3031784, -3.138337 37.303192, -3.1383271 37.3032266, -3.1383198 37.303252, -3.1382331 37.303554, -3.1382256 37.3035803)",,,,
229470133,Avenida Mariana Pineda,tertiary,False,False,182.371,,4,,"LINESTRING (-3.1383901 37.303063, -3.1382732 37.3030334, -3.1382287 37.3030222, -3.1381906 37.303013, -3.1364181 37.3025841)",,,,
112119203,Calle Poetisa Zaynab,residential,False,False,49.983,,,,"LINESTRING (-3.137936 37.3042542, -3.1375117 37.3039573)",,,,
112119213,Calle Manuel de Falla,tertiary,False,False,16.945,,,,"LINESTRING (-3.137936 37.3042542, -3.1378457 37.3043886)",,,,
112119213,Calle Manuel de Falla,tertiary,False,True,13.112,,,,"LINESTRING (-3.137936 37.3042542, -3.1379991 37.3041475)",,,,
112119213,Calle Manuel de Falla,tertiary,False,False,13.112,,,,"LINESTRING (-3.1379991 37.3041475, -3.137936 37.3042542)",,,,
112119213,Calle Manuel de Falla,tertiary,False,True,27.916,,,,"LINESTRING (-3.1379991 37.3041475, -3.1381185 37.3039151)",,,,
167972454,Calle María Zambrano,tertiary,False,True,43.172,,,,"LINESTRING (-3.1379991 37.3041475, -3.1383115 37.3043476, -3.1383862 37.3043831)",,,,
112119204,Calle Doctora Concepción Alexandre,residential,False,False,62.302,,,,"LINESTRING (-3.1385722 37.302722, -3.1391734 37.3028623, -3.1392481 37.3028797)",,,,
112119212,Calle San Miguel,tertiary,False,False,38.348,,,,"LINESTRING (-3.1385722 37.302722, -3.1386512 37.3024667, -3.1386795 37.3023879)",,,,
112119212,Calle San Miguel,tertiary,False,True,41.146,,,,"LINESTRING (-3.1385722 37.302722, -3.1384928 37.3029374, -3.1384833 37.302963, -3.1384727 37.3029918, -3.1384414 37.3030771)",,,,
142113996,Cuesta de los Morales,residential,False,False,9.398,,,,"LINESTRING (-3.1399302 37.3011491, -3.1398289 37.3011236)",,,,
142113996,Cuesta de los Morales,residential,False,True,22.162,,,,"LINESTRING (-3.1399302 37.3011491, -3.1400383 37.3013289)",,,,
620447363,Cuesta de los Morales,residential,False,True,11.404,,,,"LINESTRING (-3.1399302 37.3011491, -3.1400448 37.3011021)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,False,26.258,,,,"LINESTRING (-3.1365002 37.3037741, -3.1367056 37.3039446)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,True,19.803,,,,"LINESTRING (-3.1365002 37.3037741, -3.1363421 37.303648)",,,,
218409419,Calle Poetisa Hafsa,residential,False,True,41.512,,,,"LINESTRING (-3.1365002 37.3037741, -3.1365484 37.3037271, -3.136797 37.3034849)",,,,
112119213,Calle Manuel de Falla,tertiary,False,True,39.468,,,,"LINESTRING (-3.1375261 37.3046363, -3.1375812 37.3045936, -3.1378457 37.3043886)",,,,
142113997,Avenida Pedro de Mendoza y Luján,tertiary,False,False,30.328,,,,"LINESTRING (-3.1375261 37.3046363, -3.1376026 37.3047052, -3.137753 37.3048408)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,True,51.601,,,,"LINESTRING (-3.1375261 37.3046363, -3.137448 37.3045654, -3.137129 37.3042964)",,,,
695559049,Calle Manuel de Falla,residential,False,False,20.616,,,,"LINESTRING (-3.1375261 37.3046363, -3.1374648 37.304676, -3.1373429 37.3047509)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,True,8.883,,,,"LINESTRING (-3.137129 37.3042964, -3.1370575 37.3042403)",,,,
112119215,Calle Zoraya,residential,False,False,50.671,,,,"LINESTRING (-3.137129 37.3042964, -3.1371771 37.3042543, -3.1375117 37.3039573)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,False,51.601,,,,"LINESTRING (-3.137129 37.3042964, -3.137448 37.3045654, -3.1375261 37.3046363)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,False,32.319,,,,"LINESTRING (-3.1359187 37.3033585, -3.1362037 37.3035404)",,,,
218409420,Calle Shustari,residential,False,False,42.725,,,,"LINESTRING (-3.1359187 37.3033585, -3.1359728 37.3032974, -3.1361971 37.3030445)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,True,33.609,,,,"LINESTRING (-3.1359187 37.3033585, -3.1358889 37.3033416, -3.1356096 37.3031827)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,False,32.579,,,,"LINESTRING (-3.1368089 37.3040241, -3.1370575 37.3042403)",,,,
218409424,Avenida Pedro de Mendoza y Luján,tertiary,False,True,12.713,,,,"LINESTRING (-3.1368089 37.3040241, -3.1367056 37.3039446)",,,,
112119196,Calle Moraima,residential,False,False,45.71,,,,"LINESTRING (-3.1368089 37.3040241, -3.1368572 37.3039771, -3.1371361 37.3037059)",,,,
142113993,Cuesta de los Morales,residential,False,False,58.576,,,,"LINESTRING (-3.1398846 37.3018413, -3.1400383 37.3013289)",,,,
142113993,Cuesta de los Morales,residential,False,True,53.909,,,,"LINESTRING (-3.1398846 37.3018413, -3.1398269 37.3018595, -3.1397255 37.3020293, -3.1396012 37.3021448, -3.1395617 37.3021807, -3.1395222 37.3022166)",,,,
169205356,Calle Cañada de la Higuera,residential,False,False,70.033,,,,"LINESTRING (-3.1398846 37.3018413, -3.1399233 37.3018742, -3.1400728 37.3020936, -3.1402157 37.302256, -3.14032 37.302365)",,,,
112119203,Calle Poetisa Zaynab,residential,False,False,43.418,,,,"LINESTRING (-3.1375117 37.3039573, -3.1371361 37.3037059)",,,,
