osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge
"[215239243, 81293805]",A-139,"['Calle Joaquín Costa', 'Calle Angel Samblancat']",primary,30,False,False,141.095,"LINESTRING (0.33887 42.191989, 0.3388551 42.1918783, 0.3384917 42.1907524)",,,
733349847,A-139,Glorieta de Joaquin Costa,primary,30,True,False,12.028,"LINESTRING (0.33887 42.191989, 0.3389793 42.1919995, 0.3390096 42.1920136)",roundabout,,
176216993,A-139,Calle Joaquín Costa,primary,50,False,True,79.018,"LINESTRING (0.3367278 42.1854654, 0.3369642 42.1861541)",,,
176216990,A-139,Calle Joaquín Costa,primary,30,False,False,17.55,"LINESTRING (0.337847 42.1887661, 0.3378028 42.1886117)",,,
406747222,,Calle del Molino,living_street,,True,False,20.049,"LINESTRING (0.337847 42.1887661, 0.3380757 42.1887045)",,,
406747225,,Calle del Molino,living_street,,False,True,30.21,"LINESTRING (0.337847 42.1887661, 0.3375091 42.1888716)",,,
215239243,A-139,Calle Angel Samblancat,primary,30,False,True,75.99799999999999,"LINESTRING (0.337847 42.1887661, 0.3380428 42.1893596, 0.338065 42.1894302)",,,
81293797,A-139,Glorieta de Joaquin Costa,primary,30,True,False,6.596,"LINESTRING (0.3387974 42.192014, 0.33887 42.191989)",roundabout,,
215239245,A-139,Calle General Miguel Cuervo,primary,30,False,True,44.096000000000004,"LINESTRING (0.3389593 42.1922337, 0.339021 42.1923747, 0.3390875 42.1926181)",,,
733349846,A-139,Glorieta de Joaquin Costa,primary,30,True,False,24.232,"LINESTRING (0.3389593 42.1922337, 0.338855 42.1922353, 0.3387682 42.1921912, 0.3387346 42.1921337)",roundabout,,
81293808,,Calle Salamero,residential,,True,False,7.326,"LINESTRING (0.3387346 42.1921337, 0.3386565 42.1921022)",,,
733349849,A-139,Glorieta de Joaquin Costa,primary,30,True,False,14.791,"LINESTRING (0.3387346 42.1921337, 0.3387479 42.1920608, 0.3387974 42.192014)",roundabout,,
"[81293800, 965645458, 487520420, 49426751]",A-1605,,secondary,,False,False,212.494,"LINESTRING (0.3390752 42.1921166, 0.3393114 42.1920943, 0.34011 42.1919062, 0.3404169 42.1918318, 0.3415425 42.1915687)",,2,yes
"[965645457, 733349846]",A-139,Glorieta de Joaquin Costa,primary,30,True,False,16.906,"LINESTRING (0.3390752 42.1921166, 0.3390324 42.1921975, 0.3389593 42.1922337)",roundabout,,
176211037,,Calle Escuelas,residential,,True,False,18.843,"LINESTRING (0.3362771 42.1902671, 0.3362041 42.1901065)",,,
297695960,,Plaza de la Compañía,residential,,False,False,24.161,"LINESTRING (0.3362771 42.1902671, 0.336526 42.1901522)",,,
487498529,,Plaza de la Compañía,residential,,False,True,33.127,"LINESTRING (0.3362771 42.1902671, 0.336399 42.190551)",,,
176211028,,Calle Baltasar Gracián,residential,,False,False,189.947,"LINESTRING (0.3374808 42.1929563, 0.3374916 42.1928946, 0.3373141 42.1924613, 0.3371831 42.1921415, 0.3370892 42.1917917, 0.3367741 42.1913469)",,,
176211035,,Calle Santa Bárbara,residential,,False,False,119.128,"LINESTRING (0.3374808 42.1929563, 0.3384303 42.1927695, 0.338873 42.1926675)",,,
487498531,,Calle Baltasar Gracián,residential,,False,True,102.959,"LINESTRING (0.3374808 42.1929563, 0.3374057 42.1930516, 0.3375291 42.1933378, 0.336982 42.1936557)",,,
176211032,,Pasaje Santo Domingo,living_street,,True,False,101.887,"LINESTRING (0.3378805 42.1909375, 0.3367741 42.1913469)",,,
965645454,,Calle Barranco,residential,,False,False,8.585,"LINESTRING (0.3378805 42.1909375, 0.3378271 42.1908712)",,,
182727930,,Calle Salamero,residential,,False,True,126.725,"LINESTRING (0.3378805 42.1909375, 0.3383641 42.1916756, 0.338549 42.1919639)",,,
176211028,,Calle Baltasar Gracián,residential,,False,False,10.95,"LINESTRING (0.3364241 42.1906477, 0.336399 42.190551)",,,
176211028,,Calle Baltasar Gracián,residential,,False,True,83.489,"LINESTRING (0.3364241 42.1906477, 0.3365421 42.1910088, 0.3366955 42.1912359, 0.3367741 42.1913469)",,,
215427210,,Calle Aulas,residential,,False,False,89.86500000000001,"LINESTRING (0.3364241 42.1906477, 0.3362344 42.1906441, 0.335542 42.1907281, 0.3354946 42.1905846)",,,
176211028,,Calle Baltasar Gracián,residential,,False,False,83.489,"LINESTRING (0.3367741 42.1913469, 0.3366955 42.1912359, 0.3365421 42.1910088, 0.3364241 42.1906477)",,,
176211028,,Calle Baltasar Gracián,residential,,False,True,189.947,"LINESTRING (0.3367741 42.1913469, 0.3370892 42.1917917, 0.3371831 42.1921415, 0.3373141 42.1924613, 0.3374916 42.1928946, 0.3374808 42.1929563)",,,
176211051,,,residential,,True,False,28.137,"LINESTRING (0.3368084 42.1900099, 0.336526 42.1901522)",,,
