osmid,name,highway,oneway,reversed,length,geometry,tunnel,lanes,ref,maxspeed,junction
209969067,Calle Murillo,residential,False,False,65.202,"LINESTRING (-5.9144283 39.1511262, -5.9138166 39.1507815)",,,,,
209966897,Calle Averroes,residential,False,True,49.73,"LINESTRING (-5.9144283 39.1511262, -5.914457 39.151452, -5.9143881 39.1515602)",,,,,
209969067,Calle Murillo,residential,False,True,30.871000000000002,"LINESTRING (-5.9144283 39.1511262, -5.9146606 39.1512483, -5.914724 39.1512827)",,,,,
209969067,Calle Murillo,residential,False,False,15.138000000000002,"LINESTRING (-5.9115097 39.1499857, -5.9114154 39.1499675, -5.9113422 39.1499458)",,,,,
209969067,Calle Murillo,residential,False,True,32.122,"LINESTRING (-5.9115097 39.1499857, -5.9116222 39.1499982, -5.9117738 39.1500066, -5.9118805 39.1500114)",,,,,
287889483,Calle Barrionuevo,residential,False,False,65.079,"LINESTRING (-5.9115097 39.1499857, -5.9116427 39.1502521, -5.9117489 39.1505171, -5.911756 39.1505385)",,,,,
209969063,Calle de Félix Rodríguez de la Fuente,residential,False,True,11.364,"LINESTRING (-5.9126993 39.1500841, -5.912831 39.1500804)",,,,,
209969067,Calle Murillo,residential,False,False,71.099,"LINESTRING (-5.9126993 39.1500841, -5.9125607 39.1500647, -5.9122007 39.1500345, -5.9118805 39.1500114)",,,,,
209969067,Calle Murillo,residential,False,True,123.952,"LINESTRING (-5.9126993 39.1500841, -5.9128386 39.1501951, -5.9131901 39.1504333, -5.9132835 39.1504902, -5.9138166 39.1507815)",,,,,
826954171,Calle Real,residential,False,False,68.732,"LINESTRING (-5.9083938 39.150894, -5.9079396 39.1510015, -5.9078793 39.1510211, -5.9077738 39.1510473, -5.9076347 39.1510818)",,,,,
826954171,Calle Real,residential,False,True,64.283,"LINESTRING (-5.9083938 39.150894, -5.9087101 39.1508362, -5.9090781 39.1506784)",,,,,
826991007,Travesía Estafeta,residential,False,False,35.197,"LINESTRING (-5.9083938 39.150894, -5.9083568 39.1508333, -5.9083265 39.1507492, -5.90832 39.1506702, -5.9083217 39.1505873)",,,,,
827001601,Calle Donoso Cortés,residential,False,True,41.586,"LINESTRING (-5.9083938 39.150894, -5.9084448 39.1509538, -5.9084713 39.1509744, -5.9086439 39.1511489, -5.9086865 39.1511907)",,,,,
827001601,Calle Donoso Cortés,residential,False,False,3.145,"LINESTRING (-5.9087091 39.1512129, -5.9086865 39.1511907)",,,,,
827001601,Calle Donoso Cortés,residential,False,True,4.836,"LINESTRING (-5.9087091 39.1512129, -5.9087415 39.1512484)",,,,,
288568930,Plaza del Rollo Blanco,residential,False,False,49.446,"LINESTRING (-5.9087091 39.1512129, -5.9089816 39.1509656, -5.909037 39.150908, -5.9090657 39.150866)",,,,,
209969067,Calle Murillo,residential,False,False,30.871000000000002,"LINESTRING (-5.914724 39.1512827, -5.9146606 39.1512483, -5.9144283 39.1511262)",,,,,
221314164,Avenida de García Siñeriz,primary,True,False,40.143,"LINESTRING (-5.914724 39.1512827, -5.9146872 39.1513357, -5.9144912 39.1515953)",,2,N-Va,20,
209969057,Calle Benavente,residential,False,False,8.896,"LINESTRING (-5.9119464 39.1513766, -5.9118445 39.1513891)",,,,,
209969058,Calle de la Cuesta,residential,False,True,8.449,"LINESTRING (-5.9119464 39.1513766, -5.9120442 39.1513719)",,,,,
209969069,Calle de San Quintín,residential,False,True,36.421,"LINESTRING (-5.9119464 39.1513766, -5.912233 39.1516172)",,,,,
209969057,Calle Benavente,residential,False,False,14.672,"LINESTRING (-5.9105369 39.1514601, -5.9104538 39.1514856, -5.9103769 39.1515048)",,,,,
209969057,Calle Benavente,residential,False,True,113.56300000000002,"LINESTRING (-5.9105369 39.1514601, -5.9106152 39.1514386, -5.9106925 39.1514318, -5.9107649 39.1514285, -5.911492 39.1514303, -5.9116046 39.1514184, -5.9118445 39.1513891)",,,,,
209969068,Calle de San Marcos,residential,False,True,114.78999999999999,"LINESTRING (-5.9105369 39.1514601, -5.9105832 39.1515416, -5.9106993 39.1517872, -5.9109448 39.1523663, -5.9109742 39.1524347)",,,,,
287889441,Calle Matadero,residential,False,False,95.34599999999999,"LINESTRING (-5.9089612 39.1514962, -5.9088955 39.1515433, -5.9088164 39.1515949, -5.9086946 39.1516495, -5.9084007 39.151742, -5.9081942 39.1518155, -5.9080022 39.1519106)",,,,,
287889441,Calle Matadero,residential,False,True,67.24,"LINESTRING (-5.9089612 39.1514962, -5.9090614 39.1514211, -5.9091944 39.1512851, -5.9092571 39.1511739, -5.9093367 39.1510641, -5.9094216 39.1510211)",,,,,
827001601,Calle Donoso Cortés,residential,False,False,33.439,"LINESTRING (-5.9089612 39.1514962, -5.9087669 39.1512761, -5.9087415 39.1512484)",,,,,
827320679,Calle Donoso Cortés,residential,False,True,84.859,"LINESTRING (-5.9089612 39.1514962, -5.909006 39.1515735, -5.9090862 39.1516678, -5.9092024 39.151762, -5.9093407 39.1518599, -5.9096029 39.1520665)",,,,,
221314164,Avenida de García Siñeriz,primary,True,False,39.015,"LINESTRING (-5.9144912 39.1515953, -5.9142655 39.1518994)",,2,N-Va,20,
209969058,Calle de la Cuesta,residential,False,False,9.759,"LINESTRING (-5.9144912 39.1515953, -5.9144272 39.1515689, -5.9143881 39.1515602)",,,,,
209969069,Calle de San Quintín,residential,False,False,36.421,"LINESTRING (-5.912233 39.1516172, -5.9119464 39.1513766)",,,,,
209969069,Calle de San Quintín,residential,False,True,25.43,"LINESTRING (-5.912233 39.1516172, -5.9124564 39.1517665)",,,,,
209969062,Calle de Fátima,residential,False,False,142.423,"LINESTRING (-5.912233 39.1516172, -5.9121352 39.1516853, -5.9119636 39.1517814, -5.9115702 39.1519893, -5.9114153 39.1520704, -5.9112923 39.1521541, -5.9111826 39.1522437, -5.9109742 39.1524347)",,,,,
209969069,Calle de San Quintín,residential,False,False,25.43,"LINESTRING (-5.9124564 39.1517665, -5.912233 39.1516172)",,,,,
209969069,Calle de San Quintín,residential,False,True,39.013,"LINESTRING (-5.9124564 39.1517665, -5.9127863 39.1520066)",,,,,
209969064,Calle Gabriel y Galán,residential,False,True,156.852,"LINESTRING (-5.9124564 39.1517665, -5.9128795 39.1517721, -5.9132014 39.1518085, -5.9141957 39.151893, -5.9142655 39.1518994)",,,,,
209969069,Calle de San Quintín,residential,False,False,55.533,"LINESTRING (-5.9132438 39.1523581, -5.9127863 39.1520066)",,,,,
209971292,Calle del Espíritu Santo,residential,False,False,136.431,"LINESTRING (-5.9132438 39.1523581, -5.9121694 39.1532588)",,,,,
209969069,Calle de San Quintín,residential,False,True,52.269,"LINESTRING (-5.9132438 39.1523581, -5.9136421 39.1526434, -5.9136878 39.1526781)",,,,,
209969062,Calle de Fátima,residential,False,False,50.165,"LINESTRING (-5.9109742 39.1524347, -5.9105817 39.1527677)",,,,,
209969062,Calle de Fátima,residential,False,True,142.423,"LINESTRING (-5.9109742 39.1524347, -5.9111826 39.1522437, -5.9112923 39.1521541, -5.9114153 39.1520704, -5.9115702 39.1519893, -5.9119636 39.1517814, -5.9121352 39.1516853, -5.912233 39.1516172)",,,,,
209969068,Calle de San Marcos,residential,False,False,114.79,"LINESTRING (-5.9109742 39.1524347, -5.9109448 39.1523663, -5.9106993 39.1517872, -5.9105832 39.1515416, -5.9105369 39.1514601)",,,,,
209969068,Calle de San Marcos,residential,False,True,89.206,"LINESTRING (-5.9109742 39.1524347, -5.9110132 39.1524727, -5.9117443 39.1529693)",,,,,
209969069,Calle de San Quintín,residential,False,False,52.269,"LINESTRING (-5.9136878 39.1526781, -5.9136421 39.1526434, -5.9132438 39.1523581)",,,,,
221314164,Avenida de García Siñeriz,primary,True,False,135.48100000000002,"LINESTRING (-5.9136878 39.1526781, -5.9134541 39.1529769, -5.9133198 39.1531258, -5.9132088 39.15323, -5.9130991 39.1533211, -5.9129868 39.1534044, -5.9128494 39.1534971, -5.9126759 39.1535938)",,2,N-Va,20,
209969062,Calle de Fátima,residential,False,True,50.165,"LINESTRING (-5.9105817 39.1527677, -5.9109742 39.1524347)",,,,,
827320679,Calle Donoso Cortés,residential,False,True,90.48,"LINESTRING (-5.9105817 39.1527677, -5.91138 39.1532958)",,,,,
827320679,Calle Donoso Cortés,residential,False,False,79.74,"LINESTRING (-5.9105817 39.1527677, -5.9100443 39.152417, -5.9098772 39.1523032)",,,,,
209969068,Calle de San Marcos,residential,False,True,48.784,"LINESTRING (-5.9117443 39.1529693, -5.9121694 39.1532588)",,,,,
209971293,Calle de San Bartolomé,residential,False,False,48.009,"LINESTRING (-5.9117443 39.1529693, -5.91138 39.1532958)",,,,,
209969068,Calle de San Marcos,residential,False,False,89.206,"LINESTRING (-5.9117443 39.1529693, -5.9110132 39.1524727, -5.9109742 39.1524347)",,,,,
209971293,Calle de San Bartolomé,residential,False,True,139.757,"LINESTRING (-5.9117443 39.1529693, -5.9125495 39.1522242, -5.9127863 39.1520066)",,,,,
209969068,Calle de San Marcos,residential,False,False,48.784,"LINESTRING (-5.9121694 39.1532588, -5.9117443 39.1529693)",,,,,
209971292,Calle del Espíritu Santo,residential,False,True,136.431,"LINESTRING (-5.9121694 39.1532588, -5.9132438 39.1523581)",,,,,
209969068,Calle de San Marcos,residential,False,True,57.404,"LINESTRING (-5.9121694 39.1532588, -5.9126205 39.1535586, -5.9126759 39.1535938)",,,,,
209971293,Calle de San Bartolomé,residential,False,False,50.708,"LINESTRING (-5.91138 39.1532958, -5.9109371 39.1535958)",,,,,
209971293,Calle de San Bartolomé,residential,False,True,48.009,"LINESTRING (-5.91138 39.1532958, -5.9117443 39.1529693)",,,,,
827320679,Calle Donoso Cortés,residential,False,False,90.48,"LINESTRING (-5.91138 39.1532958, -5.9105817 39.1527677)",,,,,
827320679,Calle Donoso Cortés,residential,False,True,81.59,"LINESTRING (-5.91138 39.1532958, -5.9115263 39.1533956, -5.9121004 39.1537715)",,,,,
209969068,Calle de San Marcos,residential,False,False,57.404,"LINESTRING (-5.9126759 39.1535938, -5.9126205 39.1535586, -5.9121694 39.1532588)",,,,,
209969068,Calle de San Marcos,residential,False,True,13.388,"LINESTRING (-5.9126759 39.1535938, -5.9127256 39.153638, -5.9127707 39.1536889)",,,,,
221314164,Avenida de García Siñeriz,primary,True,False,101.904,"LINESTRING (-5.9126759 39.1535938, -5.9124034 39.1537199, -5.9121729 39.1538294, -5.91166 39.154062)",,2,N-Va,20,
209969069,Calle de San Quintín,residential,False,False,39.013,"LINESTRING (-5.9127863 39.1520066, -5.9124564 39.1517665)",,,,,
209969069,Calle de San Quintín,residential,False,True,55.533,"LINESTRING (-5.9127863 39.1520066, -5.9132438 39.1523581)",,,,,
209971293,Calle de San Bartolomé,residential,False,False,139.757,"LINESTRING (-5.9127863 39.1520066, -5.9125495 39.1522242, -5.9117443 39.1529693)",,,,,
209971293,Calle de San Bartolomé,residential,False,True,50.708,"LINESTRING (-5.9109371 39.1535958, -5.91138 39.1532958)",,,,,
288446503,Calle del Calvario,residential,False,False,84.77600000000001,"LINESTRING (-5.9109371 39.1535958, -5.9104375 39.1531326, -5.9103852 39.1530891, -5.9103177 39.1530404, -5.910289 39.1530241)",,,,,
288446503,Calle del Calvario,residential,False,True,37.344,"LINESTRING (-5.9109371 39.1535958, -5.9111229 39.153772, -5.9111469 39.1537984, -5.911167 39.1538349, -5.9111817 39.1538693)",,,,,
814527815,Calle de la Libertad,residential,False,True,131.429,"LINESTRING (-5.9109371 39.1535958, -5.9102839 39.1537044, -5.9094435 39.1538313)",,,,,
288446520,Calle de Colón,residential,False,False,46.521,"LINESTRING (-5.9097048 39.1541204, -5.9100139 39.1544633)",,,,,
288446520,Calle de Colón,residential,False,True,39.256,"LINESTRING (-5.9097048 39.1541204, -5.9094435 39.1538313)",,,,,
209971295,Calle de Zurbarán,residential,False,False,91.505,"LINESTRING (-5.9097048 39.1541204, -5.9090753 39.1543154, -5.9087211 39.1544291)",,,,,
209971295,Calle de Zurbarán,residential,False,False,49.38,"LINESTRING (-5.9087211 39.1544291, -5.908184 39.1545832)",,,,,
209971295,Calle de Zurbarán,residential,False,True,91.505,"LINESTRING (-5.9087211 39.1544291, -5.9090753 39.1543154, -5.9097048 39.1541204)",,,,,
209971295,Calle de Zurbarán,residential,False,True,49.38,"LINESTRING (-5.908184 39.1545832, -5.9087211 39.1544291)",,,,,
288446522,Calle de Santiago,residential,False,True,53.95100000000001,"LINESTRING (-5.908184 39.1545832, -5.9081707 39.1545388, -5.9081093 39.1541589, -5.9081096 39.1541339, -5.9081134 39.1541023)",,,,,
826976336,Calle de los Ciruelos,residential,False,False,60.579,"LINESTRING (-5.9132458 39.1460608, -5.9131507 39.1463596, -5.9130942 39.1465369, -5.9130784 39.1465899)",,2,,30,
287889910,Calle Santa Amalia,residential,False,False,9.947,"LINESTRING (-5.9124346 39.1464246, -5.9124062 39.1465113)",,,,,
209971863,Calle de los Naranjos,residential,False,True,58.721000000000004,"LINESTRING (-5.9124346 39.1464246, -5.9125973 39.1464626, -5.9126916 39.1464906, -5.9127672 39.1465243, -5.9128128 39.1465382, -5.9130784 39.1465899)",,,,,
209971863,Calle de los Naranjos,residential,False,False,58.721,"LINESTRING (-5.9130784 39.1465899, -5.9128128 39.1465382, -5.9127672 39.1465243, -5.9126916 39.1464906, -5.9125973 39.1464626, -5.9124346 39.1464246)",,,,,
826976336,Calle de los Ciruelos,residential,False,False,145.67999999999998,"LINESTRING (-5.9130784 39.1465899, -5.9130575 39.1466671, -5.9130391 39.1467555, -5.9130412 39.1468242, -5.9130416 39.1468381, -5.9130635 39.1469113, -5.9133462 39.1474856, -5.913469 39.1477383, -5.9135141 39.1478311)",,2,,30,
826976336,Calle de los Ciruelos,residential,False,True,60.579,"LINESTRING (-5.9130784 39.1465899, -5.9130942 39.1465369, -5.9131507 39.1463596, -5.9132458 39.1460608)",,2,,30,
287795344,Calle Castelar,residential,True,False,96.792,"LINESTRING (-5.9135141 39.1478311, -5.9134175 39.1478173, -5.9133474 39.14781, -5.9132659 39.1478083, -5.9128255 39.1478972, -5.9125669 39.1479404, -5.912421 39.1479744)",,1,,30,
826598403,Avenida de la Cruz de los Pajares,residential,False,False,64.912,"LINESTRING (-5.9135141 39.1478311, -5.9134668 39.1478584, -5.9133237 39.1479409, -5.912914 39.1481835)",,,,,
826598403,Avenida de la Cruz de los Pajares,residential,False,True,50.19799999999999,"LINESTRING (-5.9135141 39.1478311, -5.9136387 39.1477613, -5.9137024 39.1477216, -5.913885 39.1476209, -5.9139933 39.1475763)",,,,,
826976336,Calle de los Ciruelos,residential,False,True,145.68,"LINESTRING (-5.9135141 39.1478311, -5.913469 39.1477383, -5.9133462 39.1474856, -5.9130635 39.1469113, -5.9130416 39.1468381, -5.9130412 39.1468242, -5.9130391 39.1467555, -5.9130575 39.1466671, -5.9130784 39.1465899)",,2,,30,
209982506,Calle Ruecas,residential,False,True,39.171,"LINESTRING (-5.9071031 39.145762, -5.9075556 39.1457927)",,,,,
209982509,Calle Torres Quevedo,residential,False,False,78.009,"LINESTRING (-5.9071031 39.145762, -5.9070097 39.1464598)",,,,,
209982506,Calle Ruecas,residential,False,False,39.171,"LINESTRING (-5.9075556 39.1457927, -5.9071031 39.145762)",,,,,
677465569,Calle Puente,residential,False,True,222.153,"LINESTRING (-5.9075556 39.1457927, -5.9075292 39.1462609, -5.907465 39.1468515, -5.9073938 39.1477864)",,,,,
209982492,Calle Aprisco,residential,False,False,141.06,"LINESTRING (-5.9042351 39.1458479, -5.9043337 39.146465, -5.9044788 39.1471019)",,,,,
826976355,Calle de Don Benito,residential,False,True,39.516999999999996,"LINESTRING (-5.9056379 39.1460009, -5.9057297 39.1461823, -5.905802 39.1463327)",,,,,
209982510,Calle Villanueva,residential,False,True,105.101,"LINESTRING (-5.905802 39.1463327, -5.9070097 39.1464598)",,,,,
826976355,Calle de Don Benito,residential,False,False,39.516999999999996,"LINESTRING (-5.905802 39.1463327, -5.9057297 39.1461823, -5.9056379 39.1460009)",,,,,
826976355,Calle de Don Benito,residential,False,True,155.508,"LINESTRING (-5.905802 39.1463327, -5.906016 39.1467707, -5.9062366 39.1472662, -5.9063857 39.1476553)",,,,,
209982509,Calle Torres Quevedo,residential,False,False,143.716,"LINESTRING (-5.9070097 39.1464598, -5.9068296 39.1477447)",,,,,
209982509,Calle Torres Quevedo,residential,False,True,78.009,"LINESTRING (-5.9070097 39.1464598, -5.9071031 39.145762)",,,,,
209982510,Calle Villanueva,residential,False,False,105.101,"LINESTRING (-5.9070097 39.1464598, -5.905802 39.1463327)",,,,,
209982503,Calle Pilones,residential,False,True,94.565,"LINESTRING (-5.9034695 39.1467694, -5.9034861 39.1467753, -5.9044788 39.1471019)",,,,,
209982503,Calle Pilones,residential,False,True,6.776,"LINESTRING (-5.9044788 39.1471019, -5.9045501 39.1471275)",,,,,
209982492,Calle Aprisco,residential,False,True,141.06,"LINESTRING (-5.9044788 39.1471019, -5.9043337 39.146465, -5.9042351 39.1458479)",,,,,
209982503,Calle Pilones,residential,False,False,94.565,"LINESTRING (-5.9044788 39.1471019, -5.9034861 39.1467753, -5.9034695 39.1467694)",,,,,
209982493,Calle Beatriz Salas,residential,False,False,92.581,"LINESTRING (-5.9045501 39.1471275, -5.9044073 39.1479527)",,,,,
209982503,Calle Pilones,residential,False,False,6.776,"LINESTRING (-5.9045501 39.1471275, -5.9044788 39.1471019)",,,,,
209982503,Calle Pilones,residential,False,True,168.845,"LINESTRING (-5.9045501 39.1471275, -5.9053547 39.147369, -5.9062227 39.1476148, -5.9063857 39.1476553)",,,,,
209982495,Calle Cornalvo,residential,False,True,84.647,"LINESTRING (-5.9036529 39.1474919, -5.9038021 39.1475828, -5.9038503 39.1476219, -5.9039694 39.1477612, -5.904013 39.1477982, -5.9040507 39.1478164, -5.9044073 39.1479527)",,,,,
209982503,Calle Pilones,residential,False,False,4.197,"LINESTRING (-5.9064328 39.1476648, -5.9063857 39.1476553)",,,,,
209982503,Calle Pilones,residential,False,True,35.352,"LINESTRING (-5.9064328 39.1476648, -5.9068296 39.1477447)",,,,,
209982496,Calle de Don Benito,residential,False,True,27.026,"LINESTRING (-5.9064328 39.1476648, -5.906444 39.1477661, -5.9064634 39.1478353, -5.9064963 39.1479011)",,,,,
209982503,Calle Pilones,residential,False,False,35.352,"LINESTRING (-5.9068296 39.1477447, -5.9064328 39.1476648)",,,,,
209982503,Calle Pilones,residential,False,True,48.758,"LINESTRING (-5.9068296 39.1477447, -5.9073754 39.1478592)",,,,,
209982509,Calle Torres Quevedo,residential,False,True,143.716,"LINESTRING (-5.9068296 39.1477447, -5.9070097 39.1464598)",,,,,
677465569,Calle Puente,residential,False,True,8.249,"LINESTRING (-5.9073938 39.1477864, -5.9073754 39.1478592)",,,,,
287795343,Plaza de Juan de Austria,residential,False,False,71.21000000000001,"LINESTRING (-5.9073938 39.1477864, -5.9075247 39.1478063, -5.9076026 39.1478316, -5.9076693 39.1478645, -5.9077407 39.1479224, -5.9078009 39.148002, -5.9079159 39.1482224)",,,,,
677465569,Calle Puente,residential,False,False,222.153,"LINESTRING (-5.9073938 39.1477864, -5.907465 39.1468515, -5.9075292 39.1462609, -5.9075556 39.1457927)",,,,,
209982503,Calle Pilones,residential,False,False,48.758,"LINESTRING (-5.9073754 39.1478592, -5.9068296 39.1477447)",,,,,
677465569,Calle Puente,residential,False,False,8.249,"LINESTRING (-5.9073754 39.1478592, -5.9073938 39.1477864)",,,,,
677465569,Calle Puente,residential,False,True,70.54499999999999,"LINESTRING (-5.9073754 39.1478592, -5.9073452 39.1479737, -5.9072481 39.1483465, -5.9072178 39.1484817)",,,,,
209982493,Calle Beatriz Salas,residential,False,True,92.581,"LINESTRING (-5.9044073 39.1479527, -5.9045501 39.1471275)",,,,,
209982495,Calle Cornalvo,residential,False,False,84.64699999999999,"LINESTRING (-5.9044073 39.1479527, -5.9040507 39.1478164, -5.904013 39.1477982, -5.9039694 39.1477612, -5.9038503 39.1476219, -5.9038021 39.1475828, -5.9036529 39.1474919)",,,,,
209982495,Calle Cornalvo,residential,False,True,174.071,"LINESTRING (-5.9044073 39.1479527, -5.9047475 39.1480519, -5.9050335 39.148147, -5.9053757 39.1483001, -5.9055228 39.1483899, -5.9057293 39.1485607, -5.9058911 39.1487067, -5.9060352 39.1488268)",,,,,
826976348,Calle Cornalvo,residential,False,True,3.319,"LINESTRING (-5.9060352 39.1488268, -5.9060705 39.1488387)",,,,,
209982495,Calle Cornalvo,residential,False,False,174.07099999999997,"LINESTRING (-5.9060352 39.1488268, -5.9058911 39.1487067, -5.9057293 39.1485607, -5.9055228 39.1483899, -5.9053757 39.1483001, -5.9050335 39.148147, -5.9047475 39.1480519, -5.9044073 39.1479527)",,,,,
814527801,Calle de las Palmeras,residential,False,True,110.572,"LINESTRING (-5.9060352 39.1488268, -5.9061092 39.1487155, -5.9062031 39.1485384, -5.906232 39.1484728, -5.9062955 39.148297, -5.9063793 39.1481074, -5.9064963 39.1479011)",,,,,
209982504,Calle de Pizarro,residential,False,False,155.118,"LINESTRING (-5.9046928 39.1489515, -5.9036669 39.1500974)",,,,,
209982508,Calle de Sevilla,residential,False,False,75.68,"LINESTRING (-5.9046928 39.1489515, -5.9055365 39.1491389)",,,,,
209982508,Calle de Sevilla,residential,False,True,75.68,"LINESTRING (-5.9055365 39.1491389, -5.9046928 39.1489515)",,,,,
814527807,Calle de Prim,residential,False,False,4.144,"LINESTRING (-5.9055365 39.1491389, -5.9054979 39.1491611)",,,,,
814527807,Calle de Prim,residential,False,True,32.669,"LINESTRING (-5.9055365 39.1491389, -5.9058409 39.148964)",,,,,
209982494,Calle del Chinarral,residential,False,False,27.585,"LINESTRING (-5.9054979 39.1491611, -5.9058092 39.1492182)",,,,,
814527807,Calle de Prim,residential,False,True,4.144,"LINESTRING (-5.9054979 39.1491611, -5.9055365 39.1491389)",,,,,
826991002,Calle Roso de Luna,residential,False,False,142.26500000000001,"LINESTRING (-5.9054979 39.1491611, -5.9054678 39.1491784, -5.905349 39.1492601, -5.9052332 39.1493463, -5.9051601 39.1494206, -5.9050615 39.1495457, -5.9049848 39.1496543, -5.9049041 39.1498064, -5.9048785 39.1498833, -5.9048339 39.1500885, -5.9048161 39.1501472, -5.9047937 39.1501827, -5.9047565 39.1502229, -5.9047228 39.1502499)",,,,,
209982494,Calle del Chinarral,residential,False,True,10.73,"LINESTRING (-5.907231 39.1493812, -5.9071066 39.1493832)",,,,,
677465569,Calle Puente,residential,False,False,9.952,"LINESTRING (-5.907231 39.1493812, -5.9072166 39.1492924)",,,,,
677465569,Calle Puente,residential,False,True,81.054,"LINESTRING (-5.907231 39.1493812, -5.9072907 39.1496836, -5.9073319 39.150018, -5.9073275 39.1500671, -5.9073136 39.1501034)",,,,,
209982504,Calle de Pizarro,residential,False,True,155.118,"LINESTRING (-5.9036669 39.1500974, -5.9046928 39.1489515)",,,,,
677465568,Calle Hernán Cortés,residential,False,True,70.587,"LINESTRING (-5.9036669 39.1500974, -5.9039042 39.1502412, -5.9042454 39.1504579, -5.9043003 39.1504991)",,,,,
287889440,Calle Enrollada,residential,False,True,61.458000000000006,"LINESTRING (-5.9073136 39.1501034, -5.9074419 39.1500919, -5.9077525 39.1500407, -5.9080122 39.149996)",,1,,30,
677465569,Calle Puente,residential,False,False,81.054,"LINESTRING (-5.9073136 39.1501034, -5.9073275 39.1500671, -5.9073319 39.150018, -5.9072907 39.1496836, -5.907231 39.1493812)",,,,,
677465569,Calle Puente,residential,False,True,9.204999999999998,"LINESTRING (-5.9073136 39.1501034, -5.9072891 39.1501406, -5.9072677 39.1501781)",,,,,
