osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,ref,tunnel
982354543,,residential,,,True,False,13.482,"LINESTRING (-3.810622 40.4314932, -3.8105732 40.4315425, -3.8105292 40.4315917)",Vía de las Dos Castillas,,
982354542,,residential,,,True,False,21.968,"LINESTRING (-3.8105292 40.4315917, -3.810505 40.4317884)",Vía de las Dos Castillas,,
423868553,3,secondary,,,True,False,186.897,"LINESTRING (-3.810505 40.4317884, -3.8102612 40.4319856, -3.8095299 40.4325874, -3.8092119 40.4328531, -3.8089839 40.4330053)",Avenida de Pablo VI,,
32011495,3,secondary,,,True,False,25.007,"LINESTRING (-3.8109014 40.4314394, -3.8107222 40.4316182)",Avenida de Pablo VI,,
28688135,,residential,,,True,False,24.775,"LINESTRING (-3.8109014 40.4314394, -3.8107527 40.431488, -3.810622 40.4314932)",Vía de las Dos Castillas,,
511202919,,residential,,roundabout,True,False,7.584,"LINESTRING (-3.8137543 40.4315558, -3.8137356 40.4316225)",,,
29023556,,residential,,,True,False,153.289,"LINESTRING (-3.8119635 40.4377726, -3.8118657 40.437781, -3.8114074 40.4380076, -3.8112867 40.4387797, -3.8112825 40.4388898)",Calle Jesús Gil González,,
32019560,,residential,,,False,True,49.652,"LINESTRING (-3.8119635 40.4377726, -3.8121324 40.437769, -3.8123321 40.4377653, -3.8124888 40.4378806)",Calle Dalia,,
4835621,2,residential,,roundabout,True,False,11.513,"LINESTRING (-3.8139282 40.4304958, -3.8139801 40.4304624, -3.8140054 40.4304143)",,,
28687082,,residential,,roundabout,True,False,16.561,"LINESTRING (-3.8139278 40.4315203, -3.8138644 40.4315086, -3.8138014 40.4315215, -3.8137543 40.4315558)",,,
28687087,,residential,,,True,False,115.22,"LINESTRING (-3.8139278 40.4315203, -3.8139295 40.4314465, -3.8138718 40.430654, -3.813887 40.4305406, -3.8139282 40.4304958)",Camino de Alarcón,,
28687082,,residential,,roundabout,True,False,23.634999999999998,"LINESTRING (-3.8137356 40.4316225, -3.81378 40.4316848, -3.8138674 40.4317092, -3.8139541 40.4316835)",,,
28687824,,residential,,,True,False,59.873,"LINESTRING (-3.8137356 40.4316225, -3.8136939 40.4316991, -3.8135226 40.4320536, -3.813491 40.4321276)",Camino de Alarcón,,
28687082,,residential,,roundabout,True,False,15.497,"LINESTRING (-3.8139541 40.4316835, -3.8139888 40.4316453, -3.8139972 40.4315993, -3.8139775 40.4315553)",,,
28718441,,residential,,,True,False,31.590000000000003,"LINESTRING (-3.8139541 40.4316835, -3.8140619 40.4316656, -3.8143175 40.4316188)",Calle Gerardo Diego,,
28687082,,residential,,roundabout,True,False,5.731,"LINESTRING (-3.8139775 40.4315553, -3.8139278 40.4315203)",,,
28687134,,residential,,,True,False,18.286,"LINESTRING (-3.8173181 40.4313326, -3.8175292 40.4313676)",Calle Gerardo Diego,,
28687092,,residential,,,False,False,156.941,"LINESTRING (-3.8173181 40.4313326, -3.8171381 40.4313122, -3.8169248 40.4313186, -3.8166673 40.4313447, -3.8156687 40.4314644, -3.8154858 40.4314978)",Calle Gerardo Diego,,
4835622,,residential,,,True,False,71.116,"LINESTRING (-3.8141077 40.4334447, -3.8141663 40.4335101, -3.8146129 40.4338859, -3.8146382 40.4339094, -3.8146594 40.4339262)",Calle Hospital,,
32037424,2,tertiary,50,,False,True,140.845,"LINESTRING (-3.8141077 40.4334447, -3.8142224 40.4333837, -3.8154625 40.4327092)",Calle Antonio Becerril,,
498015559,2,tertiary,50,,False,False,63.509,"LINESTRING (-3.8141077 40.4334447, -3.8139817 40.4335209, -3.8139015 40.4335652, -3.8138708 40.4335818, -3.8135121 40.433792)",Calle Antonio Becerril,,
28687092,,residential,,,False,False,66.451,"LINESTRING (-3.8154858 40.4314978, -3.8151031 40.4315297, -3.8149464 40.4315453, -3.8147074 40.4315746)",Calle Gerardo Diego,,
28687092,,residential,,,False,True,156.941,"LINESTRING (-3.8154858 40.4314978, -3.8156687 40.4314644, -3.8166673 40.4313447, -3.8169248 40.4313186, -3.8171381 40.4313122, -3.8173181 40.4313326)",Calle Gerardo Diego,,
28687123,,residential,,,True,False,115.814,"LINESTRING (-3.8154858 40.4314978, -3.8155957 40.4315538, -3.8165448 40.4320507, -3.8166129 40.4320883)",Calle Menorca,,
32037424,2,tertiary,50,,False,False,55.053,"LINESTRING (-3.8166129 40.4320883, -3.816086 40.4323786)",Calle Antonio Becerril,,
32037424,2,tertiary,50,,False,True,12.366,"LINESTRING (-3.8166129 40.4320883, -3.8167279 40.4320197)",Calle Antonio Becerril,,
32037424,2,tertiary,50,,False,True,55.053,"LINESTRING (-3.816086 40.4323786, -3.8166129 40.4320883)",Calle Antonio Becerril,,
28687126,,residential,,,True,False,147.022,"LINESTRING (-3.816086 40.4323786, -3.8160105 40.4323404, -3.8148372 40.4316456, -3.8147074 40.4315746)",Calle Mallorca,,
32037424,2,tertiary,50,,False,False,64.318,"LINESTRING (-3.816086 40.4323786, -3.8159716 40.4324364, -3.8154625 40.4327092)",Calle Antonio Becerril,,
28687092,,residential,,,False,False,33.365,"LINESTRING (-3.8147074 40.4315746, -3.8143175 40.4316188)",Calle Gerardo Diego,,
28687092,,residential,,,False,True,66.451,"LINESTRING (-3.8147074 40.4315746, -3.8149464 40.4315453, -3.8151031 40.4315297, -3.8154858 40.4314978)",Calle Gerardo Diego,,
4833136,2,residential,,,True,False,20.83,"LINESTRING (-3.8176227 40.4314593, -3.8176106 40.4315369, -3.817587 40.4316446)",Calle San Juan de la Cruz,,
4833136,2,residential,,,True,False,12.135,"LINESTRING (-3.8176339 40.4313505, -3.8176227 40.4314593)",Calle San Juan de la Cruz,,
28687134,,residential,,,True,False,15.655000000000001,"LINESTRING (-3.8176339 40.4313505, -3.817686 40.4313312, -3.8177388 40.4313065, -3.8177829 40.4312701)",Calle Gerardo Diego,,
4833137,2,residential,,,True,False,107.013,"LINESTRING (-3.8177829 40.4312701, -3.8177896 40.431224, -3.8178484 40.4308111, -3.8178521 40.4306489, -3.8178229 40.430509, -3.8177992 40.4304315, -3.8177675 40.430358, -3.8177455 40.4303218)",Calle San Juan de la Cruz,,
4833136,2,residential,,,True,False,16.223,"LINESTRING (-3.8176551 40.4312055, -3.8176339 40.4313505)",Calle San Juan de la Cruz,,
28687135,,residential,,,True,False,33.842,"LINESTRING (-3.8176551 40.4312055, -3.8175995 40.4312638, -3.8175606 40.4312924, -3.817497 40.4313163, -3.8173181 40.4313326)",Calle Gerardo Diego,,
28687092,,residential,,,False,True,33.365,"LINESTRING (-3.8143175 40.4316188, -3.8147074 40.4315746)",Calle Gerardo Diego,,
28687139,,residential,,,True,False,30.595,"LINESTRING (-3.8143175 40.4316188, -3.8142126 40.4316191, -3.8140423 40.4315953, -3.8139775 40.4315553)",Calle Gerardo Diego,,
4835614,,secondary,,,False,False,113.944,"LINESTRING (-3.819798 40.4325754, -3.819467 40.432934, -3.8190383 40.4334213)",Calle José Navarro Reverter,,
1238659971,,residential,,,True,False,35.706,"LINESTRING (-3.8196949 40.4304928, -3.8196832 40.4304857, -3.8196583 40.4304762, -3.819384 40.4304182, -3.8193206 40.430407, -3.8192919 40.4304026)",Calle Mercedes de la Cardiniere,,
32037430,,residential,,,True,False,107.89099999999999,"LINESTRING (-3.8192919 40.4304026, -3.8192688 40.4304524, -3.8190105 40.4309331, -3.8188867 40.4313199)",Calle Javier Fernández Golfín,,
614307598,,residential,,,True,False,15.761000000000001,"LINESTRING (-3.8192919 40.4304026, -3.8193013 40.4303777, -3.8193121 40.4303522, -3.8193259 40.4303245, -3.8193387 40.4303059, -3.8193561 40.4302949, -3.8193815 40.4302862)",Calle Javier Fernández Golfín,,
28687323,,residential,,,True,False,231.21300000000002,"LINESTRING (-3.8179702 40.431711, -3.8179958 40.4316007, -3.818314 40.4304343, -3.8183326 40.430404, -3.8183687 40.4303768, -3.8184118 40.4303728, -3.8188228 40.4303766, -3.8192919 40.4304026)",Calle Mercedes de la Cardiniere,,
511202920,2,tertiary,50,,False,False,20.558999999999997,"LINESTRING (-3.8179702 40.431711, -3.8178449 40.4316773, -3.8177416 40.4316485)",Calle Antonio Becerril,,
511202920,2,tertiary,50,,False,True,65.67399999999999,"LINESTRING (-3.8179702 40.431711, -3.8180692 40.431749, -3.8185146 40.4319339, -3.818554 40.4319504, -3.8185902 40.4319732, -3.8186091 40.4319932, -3.8186228 40.4320164)",Calle Antonio Becerril,,
32111665,,residential,,,False,False,57.019,"LINESTRING (-3.8188867 40.4313199, -3.8195405 40.4314435)",Calle Felipe Alfaro,,
32037430,,residential,,,True,False,82.289,"LINESTRING (-3.8188867 40.4313199, -3.8188198 40.4317176, -3.8187808 40.4317875, -3.8186963 40.4319496, -3.8186792 40.4319759, -3.8186557 40.4319975, -3.8186228 40.4320164)",Calle Javier Fernández Golfín,,
32111665,,residential,,,False,True,57.019,"LINESTRING (-3.8195405 40.4314435, -3.8188867 40.4313199)",Calle Felipe Alfaro,,
1231150252,,residential,,,False,True,36.829,"LINESTRING (-3.8195405 40.4314435, -3.8199613 40.4315278)",Urbanización Noria de la Paz,,
28687333,,residential,,,True,False,106.554,"LINESTRING (-3.8195405 40.4314435, -3.8196716 40.4305854, -3.8196785 40.4305506, -3.8196916 40.4305003, -3.8196949 40.4304928)",Calle Méndez Núñez,,
1231150252,,residential,,,False,False,36.829,"LINESTRING (-3.8199613 40.4315278, -3.8195405 40.4314435)",Urbanización Noria de la Paz,,
"[4811264, 4835614]",,secondary,,,False,"[False, True]",98.38999999999999,"LINESTRING (-3.8190383 40.4334213, -3.8189943 40.4334688, -3.8188407 40.4336348, -3.8187996 40.433662, -3.8187522 40.4336857, -3.8187164 40.4336966, -3.8186634 40.4337063, -3.8186075 40.4337071, -3.8185424 40.4337023, -3.818226 40.4336592, -3.8181429 40.4336476, -3.8180558 40.4336386)","['Calle José Navarro Reverter', 'Carretera de Pozuelo a Majadahonda']",M-515,
4835614,,secondary,,,False,True,113.944,"LINESTRING (-3.8190383 40.4334213, -3.819467 40.432934, -3.819798 40.4325754)",Calle José Navarro Reverter,,
28687393,,residential,,,False,False,80.259,"LINESTRING (-3.8180121 40.4321926, -3.8178148 40.4321751, -3.8172015 40.4325032)",Calle Luis García,,
4835622,,residential,,,True,False,74.5,"LINESTRING (-3.8146594 40.4339262, -3.8151649 40.4343318, -3.8152607 40.4344154)",Calle Hospital,,
28687623,,residential,,,True,False,57.337,"LINESTRING (-3.8146594 40.4339262, -3.8147296 40.4338842, -3.8152099 40.4336258)",Calle Luis García,,
32037424,2,tertiary,50,,False,False,12.366,"LINESTRING (-3.8167279 40.4320197, -3.8166129 40.4320883)",Calle Antonio Becerril,,
28687398,,residential,,,True,False,67.155,"LINESTRING (-3.8167279 40.4320197, -3.8167649 40.4320734, -3.8172015 40.4325032)",Calle Isabel García,,
32037424,2,tertiary,50,,False,True,84.55499999999999,"LINESTRING (-3.8167279 40.4320197, -3.8171958 40.4317659, -3.8174048 40.4316841, -3.817587 40.4316446)",Calle Antonio Becerril,,
28687398,,residential,,,True,False,55.206,"LINESTRING (-3.8172015 40.4325032, -3.8175877 40.4329033)",Calle Isabel García,,
28687513,,residential,,,True,False,132.063,"LINESTRING (-3.8172015 40.4325032, -3.8159556 40.4332182)",Calle Luis García,,
28687393,,residential,,,False,True,80.259,"LINESTRING (-3.8172015 40.4325032, -3.8178148 40.4321751, -3.8180121 40.4321926)",Calle Luis García,,
28687398,,residential,,,True,False,153.75799999999998,"LINESTRING (-3.8175877 40.4329033, -3.8176091 40.4329296, -3.8176295 40.4329751, -3.817642 40.4330145, -3.8176445 40.4330551, -3.8176404 40.4334155, -3.8175857 40.4334745, -3.8168266 40.4340132)",Calle Isabel García,,
32037520,,residential,30,,True,False,128.70000000000002,"LINESTRING (-3.8175877 40.4329033, -3.8175683 40.4329278, -3.816371 40.4335939)",Calle Tomás Pierri,,
28687402,,residential,,,True,False,60.504,"LINESTRING (-3.8168266 40.4340132, -3.816371 40.4335939)",Calle Manuel García,,
32111668,,residential,,,False,False,17.051000000000002,"LINESTRING (-3.8168266 40.4340132, -3.8169232 40.4341045, -3.816953 40.4341326)",Calle Manuel García,,
32037424,2,tertiary,50,,False,False,140.845,"LINESTRING (-3.8154625 40.4327092, -3.8142224 40.4333837, -3.8141077 40.4334447)",Calle Antonio Becerril,,
32037424,2,tertiary,50,,False,True,64.318,"LINESTRING (-3.8154625 40.4327092, -3.8159716 40.4324364, -3.816086 40.4323786)",Calle Antonio Becerril,,
28687402,,residential,,,True,False,70.331,"LINESTRING (-3.8159556 40.4332182, -3.8155061 40.4327593, -3.8154625 40.4327092)",Calle Manuel García,,
4835622,,residential,,,True,False,155.63100000000003,"LINESTRING (-3.8152607 40.4344154, -3.8153136 40.4344654, -3.8153876 40.4344977, -3.8157411 40.4346237, -3.8160216 40.4346939, -3.8163365 40.434754, -3.8165298 40.434824, -3.816753 40.4349297, -3.8168202 40.4349637, -3.8168454 40.4349854, -3.81688 40.4350257)",Calle Hospital,,
32111670,,residential,,,True,False,42.714999999999996,"LINESTRING (-3.8152607 40.4344154, -3.8153038 40.4343607, -3.8154017 40.4343003, -3.8156177 40.4343066, -3.8156955 40.4342975)",Calle del Olivar,,
28687499,,residential,,,True,False,91.29,"LINESTRING (-3.8156955 40.4342975, -3.8157464 40.4342123, -3.8157388 40.4341463, -3.8155552 40.434013, -3.81542 40.4338669, -3.8152099 40.4336258)",Calle de la Armonía,,
32111670,,residential,,,True,False,117.07500000000002,"LINESTRING (-3.8156955 40.4342975, -3.8157549 40.4343293, -3.8159197 40.4344027, -3.8160487 40.4344036, -3.816595 40.4343122, -3.816794 40.4342339, -3.816953 40.4341326)",Calle del Olivar,,
4835622,,residential,,,True,False,195.027,"LINESTRING (-3.81688 40.4350257, -3.8171171 40.4352675, -3.8173258 40.4354516, -3.8173537 40.4354958, -3.8173744 40.435569, -3.817378 40.4356118, -3.817377 40.4356705, -3.8173696 40.4357156, -3.8173544 40.4357835, -3.8173841 40.4359268, -3.8174441 40.4360231, -3.8175096 40.4360901, -3.8176114 40.4362004, -3.8176974 40.4362876, -3.8177341 40.4363332, -3.8177567 40.4363741, -3.8177907 40.4364478, -3.8178055 40.4364852, -3.8178161 40.436515, -3.8178265 40.4365586)",Calle Hospital,,
28689638,,residential,,,True,False,67.626,"LINESTRING (-3.81688 40.4350257, -3.8168135 40.4351248, -3.8167203 40.4352449, -3.8166202 40.4353424, -3.8164224 40.4355211)",Calle Fuentecilla,,
32111668,,residential,,,False,True,17.051000000000002,"LINESTRING (-3.816953 40.4341326, -3.8169232 40.4341045, -3.8168266 40.4340132)",Calle Manuel García,,
"[28689638, 32111670]",,residential,,,True,False,147.177,"LINESTRING (-3.816953 40.4341326, -3.8171433 40.4340306, -3.8171669 40.4340306, -3.8171927 40.4340478, -3.8172966 40.4342348, -3.8173045 40.4342558, -3.8173068 40.434278, -3.8173048 40.4342964, -3.8171996 40.434771, -3.8171901 40.4347944, -3.8171806 40.4348058, -3.8171634 40.4348212, -3.8171184 40.4348528, -3.8170716 40.4348856, -3.81688 40.4350257)","['Calle Fuentecilla', 'Calle del Olivar']",,
28687623,,residential,,,True,False,77.702,"LINESTRING (-3.8152099 40.4336258, -3.8159556 40.4332182)",Calle Luis García,,
423868552,,tertiary,50,,True,False,23.759,"LINESTRING (-3.811558 40.4310551, -3.8115691 40.4308416)",Carretera de Carabanchel,M-502,
421857430,2,secondary,,,True,False,30.9,"LINESTRING (-3.8115691 40.4308416, -3.8115677 40.4307616, -3.811567 40.4307433, -3.8115602 40.4305638)",Avenida de Pablo VI,,
144383559,,tertiary,50,,False,False,25.013,"LINESTRING (-3.8120225 40.4331553, -3.8118198 40.4329916)",Carretera de Carabanchel,M-502,
144383560,2,tertiary,50,,False,True,11.574,"LINESTRING (-3.8120225 40.4331553, -3.8121158 40.4332314)",Carretera de Carabanchel,M-502,
28687713,,residential,,,True,False,130.059,"LINESTRING (-3.8115862 40.433174, -3.8126454 40.4340214)",Calle Virgen de Fátima,,
803029301,,tertiary,50,,True,False,6.76,"LINESTRING (-3.8115862 40.433174, -3.8116575 40.4331466)",Calle Cirilo Palomo,,
144383551,,tertiary,50,,False,True,131.154,"LINESTRING (-3.8115862 40.433174, -3.8110235 40.4336135, -3.8106756 40.4338665, -3.8106241 40.433912, -3.8105703 40.434001, -3.8105542 40.4340407)",Calle Cirilo Palomo,,
421858029,,residential,30,,True,False,39.412,"LINESTRING (-3.811073 40.4342028, -3.8106253 40.4341053)",Calle Calvario,,
421858029,,residential,30,,True,False,69.136,"LINESTRING (-3.8118476 40.4344002, -3.811073 40.4342028)",Calle Calvario,,
28687677,,residential,,,True,False,134.045,"LINESTRING (-3.8120297 40.4355977, -3.8118476 40.4344002)",Calle Reina Mercedes,,
4833134,,tertiary,,,True,False,73.411,"LINESTRING (-3.8120297 40.4355977, -3.8124609 40.4355187, -3.8128667 40.4354255)",Calle Sagunto,,
28687677,,residential,,,True,False,221.67799999999997,"LINESTRING (-3.8134916 40.4377862, -3.8134669 40.4377592, -3.8124249 40.4366181, -3.8122696 40.436316, -3.8121648 40.4360826)",Calle Reina Mercedes,,
"[29023604, 32019638]",,residential,,,True,False,122.599,"LINESTRING (-3.8134916 40.4377862, -3.8128854 40.4382696, -3.8132802 40.4385832)","['Calle Dalia', 'Calle Clavel']",,
"[813241098, 421857426]",,tertiary,40,,True,False,63.589,"LINESTRING (-3.809288 40.4335181, -3.8093233 40.4335197, -3.8093656 40.4335245, -3.8094199 40.4335401, -3.8098923 40.4337661, -3.8099406 40.4337894)","['Calle Chinchón', 'Avenida de Pablo VI']",,
4835616,,residential,,,True,False,77.30499999999999,"LINESTRING (-3.8126454 40.4340214, -3.8119545 40.4343874, -3.8118954 40.4344182)",Calle Roberto Martín Holgado,,
28687824,,residential,,,True,False,124.326,"LINESTRING (-3.8133656 40.4324805, -3.8136715 40.432904, -3.8140647 40.4333795, -3.8141077 40.4334447)",Camino de Alarcón,,
28687907,,residential,,,False,False,44.174,"LINESTRING (-3.8133656 40.4324805, -3.8133165 40.4323867, -3.8131375 40.4321236)",Camino Viejo de Madrid,,
28687828,,residential,,,False,False,119.94800000000001,"LINESTRING (-3.8135094 40.4333327, -3.8124372 40.4332165, -3.8121896 40.4331986, -3.8121158 40.4332314)",Calle José Teresa García,,
144383560,2,tertiary,50,,False,False,11.574,"LINESTRING (-3.8121158 40.4332314, -3.8120225 40.4331553)",Carretera de Carabanchel,M-502,
