osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,tunnel
380420784,True,DSA-150,Calle de Chamberí,tertiary,False,37.261,"LINESTRING (-5.2009197 40.8985342, -5.2009414 40.8982854, -5.2009228 40.8982008)",,,
859423011,True,DSA-150,,tertiary,False,9.365,"LINESTRING (-5.2009197 40.8985342, -5.2008846 40.898525, -5.2008477 40.8985284, -5.2008166 40.8985437)",roundabout,,
69558064,False,,Calle Félix Mesonero,residential,False,62.265,"LINESTRING (-5.2014465 40.9017348, -5.2007155 40.9018258)",,,
158295608,True,,Calle Nuestra Señora,residential,False,35.097,"LINESTRING (-5.2014465 40.9017348, -5.2015208 40.9019529, -5.2015833 40.90203)",,,
657639794,False,,Calle de Santa Apolonia,residential,False,38.867,"LINESTRING (-5.2020637 40.903791, -5.2016246 40.9039007)",,,
657639794,False,,Calle de Santa Apolonia,residential,True,36.141,"LINESTRING (-5.2020637 40.903791, -5.2024036 40.9035919)",,,
46100451,False,,Calle de la Luz Baja,residential,False,36.324,"LINESTRING (-5.2016246 40.9039007, -5.2011933 40.9039219)",,,
657639794,False,,Calle de Santa Apolonia,residential,True,38.867,"LINESTRING (-5.2016246 40.9039007, -5.2020637 40.903791)",,,
657628015,False,,Calle del Bebedero,residential,False,63.436,"LINESTRING (-5.2016246 40.9039007, -5.2018849 40.9043254, -5.2019172 40.9043781, -5.20193 40.9044214)",,,
46100451,False,,Calle de la Luz Baja,residential,True,52.632,"LINESTRING (-5.2004712 40.9039146, -5.2010974 40.9039209)",,,
46100455,False,,Calle de la Luz Nueva,residential,False,59.071,"LINESTRING (-5.2004712 40.9039146, -5.2004232 40.9033846)",,,
46100451,False,,Calle de la Luz Baja,residential,False,130.07299999999998,"LINESTRING (-5.2004712 40.9039146, -5.2001093 40.9038883, -5.2000608 40.9039098, -5.2000083 40.9039161, -5.1989384 40.9038389)",,,
46100455,False,,Calle de la Luz Nueva,residential,False,33.449,"LINESTRING (-5.2004232 40.9033846, -5.2004199 40.9030838)",,,
46100455,False,,Calle de la Luz Nueva,residential,True,59.071,"LINESTRING (-5.2004232 40.9033846, -5.2004712 40.9039146)",,,
69558050,False,,Plaza de la Leña,residential,False,36.009,"LINESTRING (-5.2004232 40.9033846, -5.2008507 40.9033629)",,,
668049779,False,,Calle de la Virgen,residential,False,46.162,"LINESTRING (-5.2044746 40.8987723, -5.2047343 40.8984065)",,,
158295613,False,,Avenida de Los Jardines,residential,False,22.383,"LINESTRING (-5.2044746 40.8987723, -5.2046178 40.898859, -5.2046825 40.8988981)",,,
158295613,False,,Avenida de Los Jardines,residential,True,126.001,"LINESTRING (-5.2044746 40.8987723, -5.2043017 40.8987317, -5.2037547 40.8986015, -5.2035299 40.8985506, -5.203372 40.8985174, -5.203204 40.8984977, -5.2030319 40.8984697)",,,
46114100,True,,Paseo de la Estación,residential,False,42.832,"LINESTRING (-5.2047354 40.8989494, -5.20514 40.8987152)",,,
158295613,False,,Avenida de Los Jardines,residential,True,7.232,"LINESTRING (-5.2047354 40.8989494, -5.2046825 40.8988981)",,,
46114100,True,,Paseo de la Estación,residential,False,11.507,"LINESTRING (-5.2033269 40.9004896, -5.2033824 40.900395)",,,
69558137,False,,Calle del Carmen,primary,True,11.668,"LINESTRING (-5.2033269 40.9004896, -5.2032002 40.9004467)",,2,
607488227,False,,Avenida de Salamanca,primary,True,27.358,"LINESTRING (-5.2033269 40.9004896, -5.2034023 40.9005267, -5.2034883 40.9005817, -5.203571 40.9006504)",,2,
49312728,True,SA-105,Carretera de Alba,secondary,False,16.711,"LINESTRING (-5.2037324 40.9007879, -5.2039181 40.9007342)",,1,
772956277,False,,Avenida de Salamanca,primary,True,10.796,"LINESTRING (-5.2037324 40.9007879, -5.2038044 40.9008683)",,2,
772956279,False,,Avenida de Salamanca,primary,False,3.985,"LINESTRING (-5.2037324 40.9007879, -5.2037028 40.9007599)",,2,
46100450,True,,Calle del Ebrero,residential,False,58.529,"LINESTRING (-5.2022983 40.9016579, -5.2026466 40.9021137)",,,
158295609,True,,Calle de Elisa Muñoz Rodríguez,residential,False,73.108,"LINESTRING (-5.2022983 40.9016579, -5.2019833 40.9017967, -5.2016411 40.9019963, -5.2015833 40.90203)",,,
772956278,False,,Avenida de Salamanca,primary,False,16.461,"LINESTRING (-5.2037028 40.9007599, -5.203571 40.9006504)",,2,
772956279,False,,Avenida de Salamanca,primary,True,3.985,"LINESTRING (-5.2037028 40.9007599, -5.2037324 40.9007879)",,2,
69558163,False,,Calle de Hernán Cortés,residential,False,46.018,"LINESTRING (-5.1989043 40.8991154, -5.1988348 40.8987049)",,,
159923110,False,,Calle de San José,residential,False,37.765,"LINESTRING (-5.1989043 40.8991154, -5.1992594 40.8989073)",,,
69558163,False,,Calle de Hernán Cortés,residential,True,30.116999999999997,"LINESTRING (-5.1989043 40.8991154, -5.198918 40.8992154, -5.1989209 40.8993857)",,,
116042609,True,DSA-150,,tertiary,False,6.604,"LINESTRING (-5.2009582 40.898584, -5.200947 40.8985555, -5.2009197 40.8985342)",roundabout,,
657631989,False,,Calle de San José,residential,False,51.974999999999994,"LINESTRING (-5.2009582 40.898584, -5.2011258 40.8985596, -5.2015654 40.8984955)",,,
69558137,False,,Calle del Carmen,primary,False,111.46100000000001,"LINESTRING (-5.2012432 40.9007069, -5.2013511 40.9006883, -5.2022715 40.90053, -5.2025363 40.9004844)",,2,
116042595,False,DSA-150,Calle Nuestra Señora,tertiary,True,129.15200000000002,"LINESTRING (-5.2012432 40.9007069, -5.2012148 40.9006048, -5.2011353 40.9003173, -5.2010998 40.9001891, -5.201051 40.8999437, -5.2009895 40.8996149, -5.2009844 40.8995628)",,,
158295608,True,,Calle Nuestra Señora,residential,False,79.071,"LINESTRING (-5.2012432 40.9007069, -5.2012685 40.9008323, -5.2013022 40.9009991, -5.2013425 40.9014135)",,,
859423010,False,,Calle del Carmen,primary,True,46.544000000000004,"LINESTRING (-5.2012432 40.9007069, -5.2011531 40.9007085, -5.2006897 40.9007203)",,2,
158295608,True,,Calle Nuestra Señora,residential,False,36.781,"LINESTRING (-5.2013425 40.9014135, -5.2014465 40.9017348)",,,
158295612,True,,Calle Rebolla,residential,False,76.077,"LINESTRING (-5.2013425 40.9014135, -5.2013895 40.9014046, -5.2015693 40.9013704, -5.2022098 40.9012184)",,,
46100449,True,,Calle de San Juan,residential,False,17.924,"LINESTRING (-5.2015833 40.90203, -5.201607 40.9020759, -5.2016553 40.9021817)",,,
158295609,True,,Calle de Elisa Muñoz Rodríguez,residential,False,91.053,"LINESTRING (-5.2015833 40.90203, -5.2015436 40.9020796, -5.2012748 40.9023574, -5.2012458 40.9024081, -5.201241 40.902483, -5.201271 40.9027091, -5.2012525 40.9027667)",,,
859423008,True,,Plaza de España,residential,False,64.043,"LINESTRING (-5.2003014 40.901358, -5.2003272 40.9016486, -5.2007032 40.9016317)",,,
158802040,False,,Plaza de España,residential,False,44.538,"LINESTRING (-5.2006478 40.9011089, -5.2006979 40.9010545, -5.2006897 40.9007203)",,,
859423009,True,,Plaza de España,residential,False,56.545,"LINESTRING (-5.2006478 40.9011089, -5.2002811 40.9011278, -5.2003014 40.901358)",,,
46114094,False,,Calle del Carmen,primary,True,138.002,"LINESTRING (-5.2006897 40.9007203, -5.20013 40.9007346, -5.1999685 40.9007703, -5.1995898 40.9008647, -5.1995242 40.9008811, -5.1991063 40.9009985)",,2,
