osmid,oneway,name,highway,reversed,length,ref,maxspeed,junction,geometry,lanes
31433618,False,Carrer de Son Servera,residential,False,27.241,,,,"LINESTRING (3.3555085 39.6934918, 3.3557746 39.6933573)",
31433618,False,Carrer de Son Servera,residential,True,17.113,,,,"LINESTRING (3.3555085 39.6934918, 3.3553436 39.6935789)",
100694496,False,Carrer del Cós,residential,True,61.956,,,,"LINESTRING (3.3555085 39.6934918, 3.3559301 39.6939448)",
31433618,False,Carrer de Son Servera,residential,False,27.761,,,,"LINESTRING (3.3550762 39.6937203, 3.3553436 39.6935789)",
31433618,False,Carrer de Son Servera,residential,True,6.547,,,,"LINESTRING (3.3550762 39.6937203, 3.3550131 39.6937536)",
31434075,False,Carrer de Manacor,residential,False,64.259,,,,"LINESTRING (3.3550762 39.6937203, 3.355495 39.6942)",
86495098,False,carrer de la Síquia,residential,False,46.377,,,,"LINESTRING (3.3559301 39.6939448, 3.3563697 39.6937008)",
86495098,False,carrer de la Síquia,residential,True,46.81,,,,"LINESTRING (3.3559301 39.6939448, 3.355495 39.6942)",
100694496,False,Carrer del Cós,residential,False,61.956,,,,"LINESTRING (3.3559301 39.6939448, 3.3555085 39.6934918)",
100694496,False,Carrer del Cós,residential,True,15.161,,,,"LINESTRING (3.3559301 39.6939448, 3.3560339 39.6940553)",
31433618,False,Carrer de Son Servera,residential,True,27.078,,,,"LINESTRING (3.356237 39.6931087, 3.355975 39.6932453)",
494863499,True,,primary,False,7.65,Ma-15,40,roundabout,"LINESTRING (3.356237 39.6931087, 3.356223 39.6930884, 3.3562146 39.6930664, 3.356212 39.6930436)",
4793857,True,Avinguda de Costa i Llobera,residential,False,47.772,,,,"LINESTRING (3.3546462 39.6917927, 3.354265 39.6914788)",
31434340,False,carrer de l'Hort,residential,False,64.385,,,,"LINESTRING (3.3546462 39.6917927, 3.3542676 39.6922931)",
31434340,False,carrer de l'Hort,residential,True,64.385,,,,"LINESTRING (3.3542676 39.6922931, 3.3546462 39.6917927)",
243224268,True,carrer de Sant Francesc,residential,False,33.357,,,,"LINESTRING (3.3542676 39.6922931, 3.3545925 39.6924589)",
31434340,False,carrer de l'Hort,residential,False,97.646,,,,"LINESTRING (3.3542676 39.6922931, 3.354042 39.6924449, 3.3534223 39.692883)",
35269816,True,Carrer Major,residential,False,11.038,,,,"LINESTRING (3.3523906 39.6917052, 3.3524186 39.6916083)",
86495111,False,carrer de Mestre Andreu Siurell,residential,True,30.139,,,,"LINESTRING (3.3523906 39.6917052, 3.3520597 39.6917981)",
100692037,False,Carrer Josep Sanxo de La Jordana,residential,False,49.054,,,,"LINESTRING (3.3511703 39.6953459, 3.3506911 39.6955881)",
100692037,False,Carrer Josep Sanxo de La Jordana,residential,True,23.099,,,,"LINESTRING (3.3511703 39.6953459, 3.3513904 39.6952256)",
86057266,True,Carrer de la Rosa,residential,False,78.41,,,,"LINESTRING (3.3511703 39.6953459, 3.3510539 39.6951157, 3.3509916 39.6950055, 3.3508208 39.6947886, 3.3507784 39.6947108)",
100692037,False,Carrer Josep Sanxo de La Jordana,residential,True,49.054,,,,"LINESTRING (3.3506911 39.6955881, 3.3511703 39.6953459)",
4793862,True,carrer del Pou Nou,residential,False,44.582,,40,,"LINESTRING (3.3506911 39.6955881, 3.3509004 39.6958015, 3.350963 39.6959261)",
652983059,True,Carrer de Rafel Blanes,residential,False,17.08,,20,,"LINESTRING (3.3501596 39.6950557, 3.3503308 39.6949767)",
4793862,True,carrer del Pou Nou,residential,False,48.638999999999996,,40,,"LINESTRING (3.3501596 39.6950557, 3.3503776 39.6952771, 3.3505083 39.6954011)",
652983059,True,Carrer de Rafel Blanes,residential,False,16.334,,20,,"LINESTRING (3.3495495 39.6953807, 3.3497102 39.6953014)",
243224251,False,Gran via de la Constitució,residential,False,40.905,,,,"LINESTRING (3.3468373 39.6931518, 3.346428 39.6933419)",
281929878,False,Carrer Santa Margalida,residential,True,63.628,,,,"LINESTRING (3.3468373 39.6931518, 3.3474167 39.6935105)",
1173065555,False,Carrer Santa Margalida,residential,True,54.393,,,,"LINESTRING (3.3468373 39.6931518, 3.3467802 39.6931144, 3.3465621 39.6929717, 3.3463538 39.6928342)",
