osmid,oneway,highway,reversed,length,geometry,junction,name,bridge,tunnel,lanes,access,ref
28116450,False,tertiary,False,118.992,"LINESTRING (-2.4921013 43.0626836, -2.4920854 43.0626991, -2.4919473 43.0628336, -2.4917571 43.063019, -2.4915669 43.0631794, -2.4914437 43.0633522, -2.4912783 43.063564)",,Kontzezino kalea,,,,,
7634644,False,tertiary,True,113.72999999999999,"LINESTRING (-2.4956902 43.0628835, -2.4955466 43.0627467, -2.4954018 43.0626152, -2.4953239 43.0625477, -2.4953121 43.0625375, -2.4951741 43.062418, -2.4949229 43.0622028, -2.4948215 43.0621125, -2.4948008 43.0620939)",,Arrasate pasealekua,,,,,
23771783,True,residential,False,170.938,"LINESTRING (-2.4956902 43.0628835, -2.4957068 43.062796, -2.4957386 43.0627219, -2.4957828 43.0626676, -2.4958833 43.0625975, -2.4960178 43.0625064, -2.496142 43.0624228, -2.496191 43.0623755, -2.4962399 43.0623282, -2.4962591 43.0622536, -2.496266 43.062227, -2.4962659 43.0621226, -2.496193 43.0618019, -2.4961741 43.0617229, -2.4961515 43.0616192, -2.4961477 43.0616027, -2.4961261 43.0615078)",,Loramendi kalea,,,,,
"[44136712, 224779653, 44136711]",False,tertiary,False,37.24699999999999,"LINESTRING (-2.4956902 43.0628835, -2.4957109 43.0629027, -2.4958358 43.0630122, -2.4958716 43.0630436, -2.4959787 43.0631195, -2.4959965 43.0631321)",,Arrasate pasealekua,yes,,,,
23771782,True,tertiary,False,12.923,"LINESTRING (-2.4959965 43.0631321, -2.495962 43.0631805, -2.495955 43.0632111, -2.4959567 43.0632417)",roundabout,Udala plaza,,,,,
"[44136712, 224779653, 44136711]",False,tertiary,True,37.247,"LINESTRING (-2.4959965 43.0631321, -2.4959787 43.0631195, -2.4958716 43.0630436, -2.4958358 43.0630122, -2.4957109 43.0629027, -2.4956902 43.0628835)",,Arrasate pasealekua,yes,,,,
23771782,True,tertiary,False,16.272,"LINESTRING (-2.4959567 43.0632417, -2.495972 43.0632712, -2.4960089 43.0633076, -2.4960588 43.0633311, -2.4960921 43.0633406)",roundabout,Udala plaza,,,,,
23798474,False,tertiary,False,52.938,"LINESTRING (-2.4960921 43.0633406, -2.4960469 43.0634522, -2.4959723 43.0636518, -2.4958944 43.0637936)",,Zarugalde kalea,,,,,
23798474,False,tertiary,True,130.74200000000002,"LINESTRING (-2.4946022 43.0649423, -2.4948592 43.0648242, -2.4951011 43.0646549, -2.4953059 43.0644419, -2.4954705 43.0642625, -2.4955705 43.0641561, -2.4956511 43.0640705)",,Zarugalde kalea,,,,,
28119577,True,tertiary,False,27.483,"LINESTRING (-2.4946022 43.0649423, -2.4944433 43.0649725, -2.4943324 43.0649853, -2.4942713 43.0649923)",,Zarugalde kalea,,,,,
484746902,False,residential,False,12.683,"LINESTRING (-2.4937179 43.0620497, -2.4936497 43.0619471)",,,,,,,
229467525,True,residential,False,76.34700000000001,"LINESTRING (-2.4937179 43.0620497, -2.4937452 43.0621813, -2.4937228 43.0622422, -2.4936383 43.0624729, -2.4935646 43.0627187)",,Garro jenerala kalea,,,,,
229467525,True,residential,False,111.666,"LINESTRING (-2.4935646 43.0627187, -2.4937102 43.0626179, -2.4938711 43.0625059, -2.4939669 43.0623968, -2.4940626 43.0622764, -2.4941239 43.0621897, -2.4940876 43.0621733, -2.4940435 43.0621533, -2.4938864 43.0620973, -2.4937983 43.0620749, -2.4937179 43.0620497)",,Garro jenerala kalea,,,,,
229467526,False,residential,True,53.294,"LINESTRING (-2.4935646 43.0627187, -2.4933817 43.0628478, -2.4932534 43.0628894, -2.4929969 43.0629259)",,Garro jenerala kalea,,,,,
28116449,True,tertiary,False,14.839999999999998,"LINESTRING (-2.4923004 43.0625599, -2.4922937 43.0625459, -2.4922843 43.0625328, -2.4922725 43.0625207, -2.4922585 43.06251, -2.4922425 43.0625008, -2.492225 43.0624933, -2.4922062 43.0624878, -2.4921865 43.0624842, -2.4921663 43.0624826)",roundabout,,,,,,
517676738,True,tertiary,False,17.414,"LINESTRING (-2.4921663 43.0624826, -2.4921404 43.0624837, -2.4921152 43.0624881, -2.4920915 43.0624958, -2.49207 43.0625065, -2.4920515 43.0625198, -2.4920366 43.0625353, -2.4920257 43.0625525, -2.4920173 43.0625756)",roundabout,,,,,,
"[45452370, 96594003, 46160581]",False,residential,False,27.307,"LINESTRING (-2.4920173 43.0625756, -2.4919973 43.0625754, -2.4919721 43.0625752, -2.4919244 43.0625757, -2.4918478 43.0625766, -2.4917732 43.0625775, -2.4916866 43.0626002)",,"['San Josepe kalea', 'Zerrajera kalea']",yes,,,,
517676738,True,tertiary,False,14.709,"LINESTRING (-2.4920173 43.0625756, -2.4920185 43.0626012, -2.4920226 43.0626161, -2.4920296 43.0626305, -2.4920394 43.0626439, -2.4920517 43.0626562, -2.4920664 43.0626671, -2.492083 43.0626763, -2.4921013 43.0626836)",roundabout,,,,,,
28116450,False,tertiary,True,118.99199999999999,"LINESTRING (-2.4912783 43.063564, -2.4914437 43.0633522, -2.4915669 43.0631794, -2.4917571 43.063019, -2.4919473 43.0628336, -2.4920854 43.0626991, -2.4921013 43.0626836)",,Kontzezino kalea,,,,,
28116453,True,tertiary,False,42.261,"LINESTRING (-2.4912783 43.063564, -2.4911312 43.0636478, -2.4910367 43.0636885, -2.4908955 43.0637273, -2.4908512 43.0637698)",,Kontzezino kalea,,,,,
517676730,True,tertiary,False,3.478,"LINESTRING (-2.4908512 43.0637698, -2.4908119 43.0637822)",roundabout,,,,,,
44136742,True,residential,False,48.959,"LINESTRING (-2.4908119 43.0637822, -2.4907284 43.0637889, -2.4903807 43.063871, -2.4902442 43.0639219)",,Nafarroa etorbidea,,,,,
517676730,True,tertiary,False,18.983000000000004,"LINESTRING (-2.4908119 43.0637822, -2.4907746 43.0638051, -2.4907487 43.0638353, -2.4907367 43.0638698, -2.4907397 43.0639054, -2.4907526 43.063932)",roundabout,,,,,,
224518659,True,tertiary,False,35.443999999999996,"LINESTRING (-2.4907575 43.0639386, -2.4907547 43.0639849, -2.4907923 43.064092, -2.4907975 43.0641526, -2.4907863 43.0642534)",,Garibai etorbidea,,,,,
517676730,True,tertiary,False,21.549,"LINESTRING (-2.4907575 43.0639386, -2.4907916 43.0639683, -2.4908372 43.063988, -2.4908893 43.0639955, -2.4909418 43.06399, -2.4909888 43.063972)",roundabout,,,,,,
517676730,True,tertiary,False,9.475,"LINESTRING (-2.4909888 43.063972, -2.4910166 43.0639522, -2.4910369 43.0639279, -2.4910484 43.0639008)",roundabout,,,,,,
28116452,True,tertiary,False,41.896,"LINESTRING (-2.4910484 43.0639008, -2.4911203 43.0638075, -2.491207 43.0636869, -2.4912783 43.063564)",,Kontzezino kalea,,,,,
517676730,True,tertiary,False,25.749000000000002,"LINESTRING (-2.4910484 43.0639008, -2.4910504 43.0638719, -2.4910424 43.0638435, -2.491025 43.0638175, -2.4909993 43.0637955, -2.4909669 43.0637789, -2.4909298 43.0637687, -2.4908904 43.0637656, -2.4908512 43.0637698)",roundabout,,,,,,
28116454,False,living_street,False,12.72,"LINESTRING (-2.4919384 43.0649485, -2.4918197 43.0648739)",,Iturriotz kalea,,,,,
45061783,False,residential,False,9.227,"LINESTRING (-2.4919384 43.0649485, -2.491934 43.0649875, -2.4919493 43.0650299)",,Gazteluondo kalea,,,,,
45061783,False,residential,True,305.64700000000005,"LINESTRING (-2.4919384 43.0649485, -2.4919668 43.064885, -2.4919914 43.0648359, -2.492001 43.0646807, -2.4920228 43.0644973, -2.4920385 43.0644017, -2.492063 43.0642843, -2.4921426 43.0640776, -2.4921986 43.063906, -2.4922674 43.0636907, -2.4922982 43.0636372, -2.4923717 43.0635554, -2.4924632 43.0634974, -2.4928069 43.0633823, -2.4930677 43.0632715, -2.4933268 43.063195, -2.4934945 43.0631433, -2.4936222 43.0631021, -2.4936892 43.0630695, -2.4938259 43.0629804, -2.4938476 43.0628917)",,Gazteluondo kalea,,,,,
28116454,False,living_street,False,212.78899999999996,"LINESTRING (-2.4910802 43.0650828, -2.4908964 43.0651504, -2.4908039 43.0651879, -2.4906806 43.0652367, -2.4905573 43.0652931, -2.4905256 43.0653066, -2.4904339 43.0653569, -2.4902952 43.0654132, -2.4901237 43.0654893, -2.4898479 43.0656189, -2.4897978 43.0656422, -2.4896991 43.065691, -2.4895706 43.0657586, -2.4893907 43.0658449, -2.4892873 43.0659218, -2.4892443 43.0659577, -2.4891903 43.0660026, -2.4891887 43.0660431, -2.4891863 43.0660877, -2.4892184 43.0661438, -2.4892782 43.0662338)",,Iturriotz kalea,,,,,
28116454,False,living_street,True,64.991,"LINESTRING (-2.4910802 43.0650828, -2.4913169 43.0650117, -2.4914886 43.0649472, -2.4916431 43.0649014, -2.4917803 43.0648688, -2.4918197 43.0648739)",,Iturriotz kalea,,,,,
53899880,True,residential,False,41.42,"LINESTRING (-2.4910802 43.0650828, -2.4910775 43.0649936, -2.4910939 43.0648415, -2.4910952 43.0647108)",,Arrasate pasealekua,,,,,
53899880,True,residential,False,38.108,"LINESTRING (-2.4912048 43.0654132, -2.4910802 43.0650828)",,Arrasate pasealekua,,,,,
223314822,False,living_street,False,74.043,"LINESTRING (-2.4912048 43.0654132, -2.4914052 43.0652968, -2.4917531 43.0651224, -2.4919493 43.0650299)",,Erdiko kalea,,,,,
28116456,False,living_street,True,262.8190000000001,"LINESTRING (-2.4920084 43.0653532, -2.4916776 43.0655333, -2.4915337 43.0656197, -2.4914601 43.0656695, -2.4911842 43.0658562, -2.4910566 43.0659294, -2.4908964 43.0660252, -2.4907525 43.0660965, -2.4906964 43.0661192, -2.490511 43.0661941, -2.4903691 43.066253, -2.4900999 43.066318, -2.4899303 43.0663555, -2.4897402 43.0663743, -2.4896014 43.0663781, -2.4895434 43.0663645, -2.4894786 43.0663492, -2.4894061 43.0663217, -2.4892782 43.0662338)",,Ferrerias kalea,,,,,
"[46734658, 45061783]",False,"['living_street', 'residential']","[False, True]",126.149,"LINESTRING (-2.4920084 43.0653532, -2.492121 43.065446, -2.4921483 43.0654978, -2.4920283 43.0655895, -2.4918973 43.0656931, -2.4917118 43.0658645, -2.49157 43.0659642, -2.4913845 43.0660957, -2.491254 43.0661926)",,"['Olarte kalea', 'Gazteluondo kalea']",,,,,
45061783,False,residential,True,37.895,"LINESTRING (-2.4920084 43.0653532, -2.4920378 43.0652603, -2.4920377 43.065175, -2.4920172 43.065117, -2.4919493 43.0650299)",,Gazteluondo kalea,,,,,
"[46734658, 45061783]",False,"['living_street', 'residential']","[False, True]",126.149,"LINESTRING (-2.491254 43.0661926, -2.4913845 43.0660957, -2.49157 43.0659642, -2.4917118 43.0658645, -2.4918973 43.0656931, -2.4920283 43.0655895, -2.4921483 43.0654978, -2.492121 43.065446, -2.4920084 43.0653532)",,"['Olarte kalea', 'Gazteluondo kalea']",,,,,
"[46734658, 46648711]",False,living_street,True,150.565,"LINESTRING (-2.491254 43.0661926, -2.4912533 43.066193, -2.4910298 43.066291, -2.4908607 43.0663588, -2.4906261 43.0664465, -2.4905354 43.0664789, -2.4904461 43.0665102, -2.490266 43.0665541, -2.4899878 43.0666139, -2.4897204 43.0666418, -2.4895357 43.0666292)",,Olarte kalea,,,,,
46734659,False,living_street,False,18.498,"LINESTRING (-2.491254 43.0661926, -2.4912688 43.0662065, -2.4913599 43.0662919, -2.491394 43.0663238)",,,,,,,
"[46734658, 46648711]",False,living_street,False,150.56500000000003,"LINESTRING (-2.4895357 43.0666292, -2.4897204 43.0666418, -2.4899878 43.0666139, -2.490266 43.0665541, -2.4904461 43.0665102, -2.4905354 43.0664789, -2.4906261 43.0664465, -2.4908607 43.0663588, -2.4910298 43.066291, -2.4912533 43.066193, -2.491254 43.0661926)",,Olarte kalea,,,,,
28116459,True,residential,False,11.857000000000001,"LINESTRING (-2.489731 43.0671027, -2.4896947 43.0670998, -2.4896584 43.0671027, -2.4896238 43.067111, -2.4895923 43.0671245)",roundabout,,,,,,
28116459,True,residential,False,18.908,"LINESTRING (-2.4895923 43.0671245, -2.4895639 43.0671438, -2.4895422 43.0671673, -2.4895282 43.0671937, -2.4895226 43.0672217, -2.4895258 43.06725, -2.4895376 43.067277)",roundabout,,,,,,
1237863387,True,residential,False,7.582000000000001,"LINESTRING (-2.4895923 43.0671245, -2.4895677 43.0670922, -2.4895599 43.0670615)",,San Frantzisko kalea,,,,,
28116462,False,residential,False,80.28199999999998,"LINESTRING (-2.487845 43.0646911, -2.4878934 43.0646755, -2.4879444 43.0646531, -2.4883636 43.0644901, -2.488473 43.0644445, -2.4885209 43.0644227, -2.488567 43.0643796, -2.4885907 43.0643228, -2.488615 43.0642808)",,San Bixente Ferrer Kalea,,,,,
28116462,False,residential,True,27.836,"LINESTRING (-2.487845 43.0646911, -2.487767 43.0647219, -2.4875395 43.0648044)",,San Bixente Ferrer Kalea,,,,,
224518032,True,residential,False,79.27399999999999,"LINESTRING (-2.487845 43.0646911, -2.4878922 43.0647567, -2.4882614 43.0652513, -2.4882891 43.0652883, -2.4883264 43.0653074)",,Biteri etorbidea,,,,,
45062630,False,tertiary,True,148.324,"LINESTRING (-2.4883264 43.0653074, -2.4882155 43.0653522, -2.4873489 43.0657464, -2.4871044 43.0658583, -2.4870059 43.0659025, -2.4868583 43.0659108, -2.4868051 43.0659128, -2.4867386 43.0658911)",,Garibai etorbidea,,,,,
904472061,False,tertiary,False,181.647,"LINESTRING (-2.4883264 43.0653074, -2.4885688 43.0652101, -2.4893873 43.0648818, -2.489417 43.0648696, -2.4902834 43.0645172)",,Garibai etorbidea,,,,,
"[45560475, 904472061]",False,tertiary,True,51.70100000000001,"LINESTRING (-2.4907863 43.0642534, -2.4907699 43.0642863, -2.4907149 43.0643409, -2.4906558 43.064374, -2.490592 43.0643981, -2.4905532 43.0644086, -2.4902834 43.0645172)",,Garibai etorbidea,,,,,
224518658,True,tertiary,False,35.394999999999996,"LINESTRING (-2.4907863 43.0642534, -2.490844 43.0641855, -2.4909639 43.0640156, -2.4909888 43.063972)",,Garibai etorbidea,,,,,
28116462,False,residential,True,80.28200000000001,"LINESTRING (-2.488615 43.0642808, -2.4885907 43.0643228, -2.488567 43.0643796, -2.4885209 43.0644227, -2.488473 43.0644445, -2.4883636 43.0644901, -2.4879444 43.0646531, -2.4878934 43.0646755, -2.487845 43.0646911)",,San Bixente Ferrer Kalea,,,,,
224518657,False,residential,False,88.307,"LINESTRING (-2.488615 43.0642808, -2.4881078 43.0642379, -2.4877953 43.0642115, -2.4876882 43.064208, -2.4875658 43.0642041, -2.4875337 43.0642031)",,Nafarroa etorbidea,,,,,
224518657,False,residential,True,139.656,"LINESTRING (-2.488615 43.0642808, -2.4887819 43.0642802, -2.4889769 43.0642654, -2.4891315 43.0642468, -2.489279 43.0642103, -2.489582 43.0641352, -2.4900459 43.0639892, -2.4902091 43.0639338, -2.4902442 43.0639219)",,Nafarroa etorbidea,,,,,
28116489,True,tertiary,False,18.142,"LINESTRING (-2.4864264 43.0659088, -2.4864381 43.0659403, -2.4864615 43.0659681, -2.4864946 43.0659899, -2.4865349 43.0660041, -2.486579 43.0660093)",roundabout,,,,,,
28116489,True,tertiary,False,10.224,"LINESTRING (-2.486579 43.0660093, -2.4866207 43.0660058, -2.4866596 43.0659943, -2.4866929 43.0659757)",roundabout,,,,,,
28116490,True,residential,False,307.01200000000006,"LINESTRING (-2.486579 43.0660093, -2.4867662 43.0661574, -2.4868223 43.0662009, -2.4869919 43.0663327, -2.4871457 43.0664457, -2.4873109 43.066561, -2.4874286 43.0666489, -2.487588 43.0667674, -2.487735 43.0668692, -2.4877995 43.0669148, -2.4878116 43.0669243, -2.4879718 43.0670491, -2.4880899 43.0671167, -2.4882456 43.067196, -2.4884038 43.067269, -2.488537 43.0673239, -2.4886657 43.0673628, -2.4887782 43.0673845, -2.4889546 43.0674073, -2.489117 43.0674005, -2.4893587 43.0673699, -2.4895319 43.0673436, -2.4896195 43.0673387)",,Otalora lizentziaduna kalea,,,,,
45062630,False,tertiary,False,148.32399999999998,"LINESTRING (-2.4867386 43.0658911, -2.4868051 43.0659128, -2.4868583 43.0659108, -2.4870059 43.0659025, -2.4871044 43.0658583, -2.4873489 43.0657464, -2.4882155 43.0653522, -2.4883264 43.0653074)",,Garibai etorbidea,,,,,
517676736,True,tertiary,False,29.784000000000006,"LINESTRING (-2.4867386 43.0658911, -2.4867336 43.0658661, -2.4867213 43.0658424, -2.4867021 43.0658213, -2.4866662 43.0657983, -2.4866225 43.0657843, -2.486575 43.0657805, -2.4865282 43.0657873, -2.486478 43.0658108, -2.4864683 43.0658161)",roundabout,,,,,,
"[45310322, 28116491]",True,residential,False,63.532,"LINESTRING (-2.4885321 43.0672847, -2.4884354 43.067245, -2.4882554 43.0671602, -2.4881009 43.0670756, -2.4879117 43.0669412)",,Otalora lizentziaduna kalea,,,,,
45067037,True,residential,False,97.89299999999999,"LINESTRING (-2.4885321 43.0672847, -2.4885056 43.0670653, -2.4885366 43.0669891, -2.4886324 43.0668982, -2.4886652 43.0668382, -2.4886491 43.0667646, -2.4885306 43.0665989, -2.4884359 43.0664774)",,,,,,,
28119575,True,tertiary,False,22.506999999999998,"LINESTRING (-2.4942713 43.0649923, -2.4942361 43.0649705, -2.4941942 43.0649563, -2.4941487 43.0649509, -2.4941028 43.0649545, -2.4940599 43.064967, -2.4940231 43.0649875)",roundabout,,,,,,
28119575,True,tertiary,False,0.894,"LINESTRING (-2.4941181 43.0651991, -2.4941291 43.0651994)",roundabout,,,,,,
28119575,True,tertiary,False,13.509,"LINESTRING (-2.4942017 43.0651933, -2.4942389 43.0651796, -2.4942704 43.0651598, -2.4942945 43.065135, -2.4943096 43.0651068)",roundabout,,,,,,
28119575,True,tertiary,False,13.617999999999999,"LINESTRING (-2.4943096 43.0651068, -2.494315 43.0650764, -2.4943101 43.065046, -2.4942953 43.0650174, -2.4942713 43.0649923)",roundabout,,,,,,
28119576,True,tertiary,False,30.008000000000003,"LINESTRING (-2.4943096 43.0651068, -2.494436 43.0650304, -2.4946022 43.0649423)",,Zarugalde kalea,,,,,
23798474,False,tertiary,True,7.581,"LINESTRING (-2.4956511 43.0640705, -2.4957053 43.064015)",,Zarugalde kalea,,,,,
23798474,False,tertiary,False,130.742,"LINESTRING (-2.4956511 43.0640705, -2.4955705 43.0641561, -2.4954705 43.0642625, -2.4953059 43.0644419, -2.4951011 43.0646549, -2.4948592 43.0648242, -2.4946022 43.0649423)",,Zarugalde kalea,,,,,
28119585,True,residential,False,107.807,"LINESTRING (-2.4956511 43.0640705, -2.4955693 43.0640513, -2.4954875 43.0640321, -2.4952431 43.0640032, -2.4951453 43.0639811, -2.495101 43.0639572, -2.4950684 43.0638994, -2.4950382 43.0635133, -2.4950917 43.0635133, -2.4951732 43.0635082)",,Aragoa,,,,,
28119586,False,residential,False,6.922,"LINESTRING (-2.4951732 43.0635082, -2.4952584 43.0635078)",,Munar,,,,,
28119585,True,residential,False,88.65700000000001,"LINESTRING (-2.4951732 43.0635082, -2.4951686 43.0633074, -2.4952081 43.0632683, -2.4958115 43.0632395, -2.4959389 43.0632414, -2.4959567 43.0632417)",,Aragoa,,,,,
28119588,True,residential,False,243.07700000000003,"LINESTRING (-2.4915424 43.0663025, -2.4917499 43.0661951, -2.4920655 43.0660675, -2.4924441 43.0659097, -2.4929577 43.0656977, -2.4932727 43.0655676, -2.4939009 43.065327, -2.4940302 43.0652636, -2.4941181 43.0651991)",,Zarugalde kalea,,,,,
45116742,True,residential,False,244.31799999999996,"LINESTRING (-2.4915424 43.0663025, -2.4920044 43.0659573, -2.4920278 43.0659398, -2.4923474 43.0657026, -2.4928133 43.0654904, -2.4933437 43.0652677, -2.4937529 43.0650932, -2.4938657 43.0650762, -2.4939195 43.0650737, -2.4939733 43.0650711)",,Otalora lizentziaduna kalea,,,,,
"[28116447, 30991559]",True,residential,False,159.84299999999996,"LINESTRING (-2.4934678 43.0614742, -2.4928186 43.0622295, -2.492537 43.0625278, -2.4924909 43.0625513, -2.4924528 43.0625598, -2.4924178 43.0625677, -2.4923635 43.0625613, -2.4923408 43.0625608, -2.4923004 43.0625599)",,"['Doctor Bañez kalea', 'Garro jenerala kalea']",,,,,
28116454,False,living_street,True,212.78900000000004,"LINESTRING (-2.4892782 43.0662338, -2.4892184 43.0661438, -2.4891863 43.0660877, -2.4891887 43.0660431, -2.4891903 43.0660026, -2.4892443 43.0659577, -2.4892873 43.0659218, -2.4893907 43.0658449, -2.4895706 43.0657586, -2.4896991 43.065691, -2.4897978 43.0656422, -2.4898479 43.0656189, -2.4901237 43.0654893, -2.4902952 43.0654132, -2.4904339 43.0653569, -2.4905256 43.0653066, -2.4905573 43.0652931, -2.4906806 43.0652367, -2.4908039 43.0651879, -2.4908964 43.0651504, -2.4910802 43.0650828)",,Iturriotz kalea,,,,,
28116455,True,residential,False,181.8,"LINESTRING (-2.4892782 43.0662338, -2.4893702 43.0662204, -2.489534 43.0661583, -2.4897601 43.0660725, -2.49013 43.0659233, -2.4904038 43.0657946, -2.490583 43.0657173, -2.4907759 43.0656216, -2.4908964 43.0655559, -2.4912048 43.0654132)",,Erdiko kalea,,,,,
28116456,False,living_street,False,262.819,"LINESTRING (-2.4892782 43.0662338, -2.4894061 43.0663217, -2.4894786 43.0663492, -2.4895434 43.0663645, -2.4896014 43.0663781, -2.4897402 43.0663743, -2.4899303 43.0663555, -2.4900999 43.066318, -2.4903691 43.066253, -2.490511 43.0661941, -2.4906964 43.0661192, -2.4907525 43.0660965, -2.4908964 43.0660252, -2.4910566 43.0659294, -2.4911842 43.0658562, -2.4914601 43.0656695, -2.4915337 43.0656197, -2.4916776 43.0655333, -2.4920084 43.0653532)",,Ferrerias kalea,,,,,
223314823,False,residential,True,11.764,"LINESTRING (-2.4892782 43.0662338, -2.4891651 43.0662688, -2.4891446 43.0662746)",,,,,,,
28116489,True,tertiary,False,10.362000000000002,"LINESTRING (-2.4866929 43.0659757, -2.4867103 43.0659605, -2.4867322 43.0659275, -2.4867386 43.0658911)",roundabout,,,,,,
53899880,True,residential,False,58.156,"LINESTRING (-2.4910952 43.0647108, -2.4911418 43.0646829, -2.4911947 43.0646389, -2.491472 43.0642705)",,Arrasate pasealekua,,,,,
45310322,True,residential,False,48.543000000000006,"LINESTRING (-2.4870493 43.0663177, -2.4868712 43.0661813, -2.4867695 43.0660989, -2.4867336 43.0660656, -2.4867237 43.0660401, -2.4866929 43.0659757)",,Otalora lizentziaduna kalea,,,,,
46648940,False,residential,False,409.61999999999995,"LINESTRING (-2.4886481 43.0686264, -2.4885442 43.0686897, -2.4882885 43.0687835, -2.4880654 43.0688526, -2.487931 43.0688785, -2.4878052 43.0688925, -2.4876792 43.0688999, -2.4875444 43.0688827, -2.4874153 43.0688417, -2.4872921 43.068787, -2.4871949 43.0687153, -2.4871222 43.0686309, -2.4867356 43.0679293, -2.4867014 43.0678699, -2.4866474 43.0678068, -2.4865555 43.0677278, -2.4864684 43.0676833, -2.4863627 43.0676503, -2.4862527 43.0676343, -2.4861346 43.0676337, -2.4858094 43.0676677, -2.4857437 43.0676979, -2.4856976 43.0677516, -2.4856864 43.0678161, -2.485718 43.0679291, -2.4858384 43.0683345, -2.4858526 43.0684534)",,Jose Luis Iñarra pasealekua,,,,,
"[46648940, 45116142]",False,residential,True,384.9530000000001,"LINESTRING (-2.4886481 43.0686264, -2.488569 43.0685796, -2.4885052 43.0685404, -2.4876848 43.0681368, -2.4873829 43.0679889, -2.4873253 43.0679243, -2.4873132 43.0678192, -2.4873663 43.0677265, -2.4874742 43.0676769, -2.4875957 43.0676711, -2.4878618 43.067733, -2.4881378 43.0678056, -2.4884402 43.0678808, -2.4886 43.0679109, -2.4888006 43.0679405, -2.4890095 43.0679586, -2.4892896 43.06796, -2.4895789 43.0679337, -2.4896664 43.0679248, -2.4897354 43.0678985, -2.4897863 43.0678609, -2.4898098 43.0678271, -2.4898166 43.0677707, -2.4897899 43.0676608)",,"['Jose Luis Iñarra pasealekua', 'San Frantzisko kalea']",,,,,
502099136,False,residential,False,117.785,"LINESTRING (-2.4886481 43.0686264, -2.4887877 43.068587, -2.4888974 43.0685806, -2.4892867 43.0685948, -2.4894796 43.0685948, -2.4896848 43.068578, -2.489853 43.0685689, -2.4899698 43.0685327, -2.4900512 43.0684836)",,,,,,,
45062631,False,residential,True,10.064,"LINESTRING (-2.4937414 43.0629383, -2.4938476 43.0628917)",,Arrasate pasealekua,,,,,
223314823,False,residential,False,11.764,"LINESTRING (-2.4891446 43.0662746, -2.4891651 43.0662688, -2.4892782 43.0662338)",,,,,,,
45086133,False,residential,True,52.327,"LINESTRING (-2.4856507 43.0627596, -2.4855758 43.0628504, -2.4855516 43.062905, -2.4854718 43.0632066)",,Aprendices kalea,,,,,
