osmid,ref,highway,oneway,reversed,length,geometry,name,lanes,maxspeed,bridge,junction
297927340,,residential,True,False,101.468,"LINESTRING (-8.7610761 42.5932069, -8.761087 42.5932531, -8.7610885 42.5933299, -8.7610661 42.5934727, -8.7609932 42.5938346, -8.7609332 42.5941103)",Rúa Ramón Cabanillas,,,,
"[362403968, 362403969]",,residential,False,True,24.368,"LINESTRING (-8.7610761 42.5932069, -8.761001 42.5931273, -8.7608957 42.5930328)",Rúa Ramón Cabanillas,2,30,yes,
129833712,,primary,True,False,10.431000000000001,"LINESTRING (-8.7608106 42.5928673, -8.7607924 42.5928865, -8.760786 42.5929095, -8.7607923 42.5929325, -8.7608104 42.5929518)",,1,30,,roundabout
129833712,,primary,True,False,4.917,"LINESTRING (-8.7608104 42.5929518, -8.7608356 42.5929638, -8.7608651 42.592968)",,1,30,,roundabout
299023305,,residential,False,False,38.291,"LINESTRING (-8.7661169 42.5919598, -8.7661324 42.5919154, -8.7662334 42.5916263)",Avenida Doctor Touron,2,30,,
"[299023305, 297928242, 1175633363, 362403950]",,residential,False,True,110.491,"LINESTRING (-8.7661169 42.5919598, -8.7660946 42.592013, -8.7660444 42.5921373, -8.7660402 42.5921504, -8.7660303 42.5921752, -8.7657353 42.5929129)",Avenida Doctor Touron,2,30,yes,
60215890,,primary,True,False,12.152,"LINESTRING (-8.7661489 42.5915424, -8.7661669 42.5915844, -8.7662066 42.5916158, -8.7662334 42.5916263)",,,,,roundabout
88194594,,primary,False,True,39.879999999999995,"LINESTRING (-8.7661489 42.5915424, -8.7660992 42.5915399, -8.7660416 42.5915537, -8.7659577 42.5915894, -8.7658734 42.5916219, -8.7657586 42.5916586, -8.765704 42.5916761)",Avenida Rodrigo de Mendoza,2,30,,
60215890,,primary,True,False,8.493,"LINESTRING (-8.766414 42.5915134, -8.7663922 42.591477, -8.7663564 42.5914516)",,,,,roundabout
60215892,PO-549,primary,False,False,102.311,"LINESTRING (-8.766414 42.5915134, -8.7665625 42.5914877, -8.7666959 42.5914462, -8.766786 42.5914181, -8.7669691 42.591299, -8.7672937 42.591026, -8.7673694 42.5909599)",Avenida do Doutor Tourón,,50,,
60215890,,primary,True,False,12.604999999999999,"LINESTRING (-8.7663564 42.5914516, -8.7663096 42.5914374, -8.7662575 42.5914372, -8.7662099 42.5914512)",,,,,roundabout
60215890,,primary,True,False,23.560000000000002,"LINESTRING (-8.7662334 42.5916263, -8.7663012 42.5916323, -8.7663574 42.5916165, -8.7663955 42.5915881, -8.7664144 42.5915537, -8.766414 42.5915134)",,,,,roundabout
299023305,,residential,False,True,38.291,"LINESTRING (-8.7662334 42.5916263, -8.7661324 42.5919154, -8.7661169 42.5919598)",Avenida Doctor Touron,2,30,,
88194604,,residential,True,False,124.306,"LINESTRING (-8.7645351 42.592639, -8.7645262 42.5926632, -8.764497 42.592743, -8.7641823 42.5936016, -8.7641395 42.5937183)",Rúa Arcebispo Xelmírez,1,30,,
297926954,,residential,True,False,142.789,"LINESTRING (-8.7645351 42.592639, -8.7640801 42.5925484, -8.764025 42.5925474, -8.7639279 42.5925765, -8.7629052 42.5928998)",Rúa Fariña Ferreño,1,30,,
88194607,,residential,True,False,72.269,"LINESTRING (-8.7638205 42.5945884, -8.7632166 42.5945332, -8.7631203 42.5945257, -8.7630959 42.5945238, -8.7630398 42.594523, -8.7629824 42.5945227, -8.762943 42.5945212)",Rúa San Roque,1,30,,
"[297929488, 56126089, 297929661, 129959006]",,residential,False,"[False, True]",306.252,"LINESTRING (-8.7693426 42.595418, -8.7687006 42.5949161, -8.7680327 42.5943954, -8.7679565 42.5943177, -8.7679012 42.5942658, -8.7674607 42.5939344, -8.7669461 42.5935445, -8.7667818 42.5934118)","['Rúa Alexandre Bóveda', 'Rúa Alejandro Cerecedo']",2,30,,
362403963,N-640,primary,True,False,52.501,"LINESTRING (-8.7693426 42.595418, -8.7693206 42.5954384, -8.7692507 42.5955035, -8.7692 42.5955507, -8.768957 42.5957952)",Rúa Valle Inclán,2,30,,
297929488,,residential,False,False,30.964,"LINESTRING (-8.7660685 42.5929849, -8.7662209 42.5930182, -8.7662836 42.5930344, -8.7663347 42.5930535, -8.7663751 42.5930832, -8.766401 42.5931041)",Rúa Alejandro Cerecedo,2,30,,
297929488,,residential,False,True,28.426000000000002,"LINESTRING (-8.7660685 42.5929849, -8.7658277 42.5929329, -8.7657353 42.5929129)",Rúa Alejandro Cerecedo,2,30,,
"[304077555, 1064795543]",,residential,True,False,68.32199999999999,"LINESTRING (-8.7647652 42.5952023, -8.7645184 42.5949059, -8.7643976 42.5947608, -8.7643693 42.594745, -8.7643511 42.5947348, -8.7642951 42.5947005)",Praza da Independencia,1,30,,
106952081,PO-549,primary,False,True,186.25,"LINESTRING (-8.7689158 42.5960942, -8.7687902 42.596313, -8.7685266 42.5967158, -8.7680184 42.5975068, -8.7679557 42.5976125)",Avenida Riveiro de Aguilar,2,30,,
106952090,,primary,True,False,37.199,"LINESTRING (-8.7689158 42.5960942, -8.768991 42.5960881, -8.7689991 42.5960885, -8.7690451 42.5960723, -8.7690894 42.5960464, -8.7691157 42.59602, -8.7691267 42.5959972, -8.7691403 42.5959691, -8.7691423 42.5959327, -8.7691384 42.5959185, -8.7691217 42.5958842, -8.7691127 42.5958658)",,2,30,,roundabout
106952090,,primary,True,False,15.465,"LINESTRING (-8.7691127 42.5958658, -8.7690982 42.595851, -8.7690494 42.5958186, -8.7689995 42.5958014, -8.768957 42.5957952)",,2,30,,roundabout
298541038,,primary,True,False,360.066,"LINESTRING (-8.7691127 42.5958658, -8.769163 42.595782, -8.7692923 42.5956106, -8.7693456 42.595558, -8.7694022 42.5955022, -8.7697064 42.595202, -8.7698272 42.5950789, -8.7699689 42.5949346, -8.7704006 42.594503, -8.7706845 42.5942193, -8.7713287 42.5935887, -8.7715279 42.5934141, -8.7716268 42.5933513, -8.7717573 42.5932993)",Rúa Valle Inclán,2,30,,
106952076,,primary,True,False,15.042,"LINESTRING (-8.7679985 42.5977272, -8.7680024 42.5977223, -8.7680142 42.597698, -8.7680154 42.5976755, -8.7680122 42.5976628, -8.7679951 42.5976319, -8.7679721 42.597619, -8.7679557 42.5976125)",,2,30,,roundabout
229903660,,living_street,False,True,237.306,"LINESTRING (-8.7679985 42.5977272, -8.768094 42.5977599, -8.7684857 42.5979004, -8.7689193 42.5980546, -8.7689747 42.5980743, -8.7692906 42.5981866, -8.7706091 42.5986554)",Rúa Peirao de Pasaxeiros,,,,
106952076,,primary,True,False,13.337,"LINESTRING (-8.7678076 42.5976485, -8.767798 42.5976711, -8.7677976 42.5976936, -8.767805 42.5977142, -8.7678232 42.5977361, -8.7678512 42.5977532)",,2,30,,roundabout
142599033,,residential,False,False,135.958,"LINESTRING (-8.7678076 42.5976485, -8.7676592 42.5975943, -8.7665413 42.5971865, -8.7663194 42.5971055)",Rúa Peirao de Pasaxeiros,2,30,,
106952090,,primary,True,False,23.214,"LINESTRING (-8.7687938 42.5958417, -8.7687692 42.5958613, -8.7687423 42.5959043, -8.7687348 42.595951, -8.7687465 42.5959847, -8.7687557 42.5960113, -8.7687757 42.5960321)",,2,30,,roundabout
"[1203074307, 130068111]",,"['residential', 'tertiary']",False,True,80.467,"LINESTRING (-8.7687938 42.5958417, -8.7685643 42.5957181, -8.7681189 42.5954691, -8.7681674 42.5953729)","['Avenida da Mariña', 'Praza Dr Carus']",2,30,,
106952076,,primary,True,False,13.639,"LINESTRING (-8.7678512 42.5977532, -8.7678784 42.5977615, -8.7678932 42.5977636, -8.7679167 42.5977624, -8.7679345 42.5977615, -8.7679693 42.5977496, -8.7679808 42.5977427, -8.7679985 42.5977272)",,2,30,,roundabout
106952090,,primary,True,False,14.849999999999998,"LINESTRING (-8.768957 42.5957952, -8.7689191 42.5957953, -8.7688748 42.5958022, -8.7688122 42.595827, -8.7687938 42.5958417)",,2,30,,roundabout
60215892,PO-549,primary,False,True,48.956999999999994,"LINESTRING (-8.7677549 42.5906233, -8.7676562 42.5907095, -8.7675805 42.5907756, -8.7673694 42.5909599)",Avenida do Doutor Tourón,,50,,
35721165,N-640a,primary,False,True,82.758,"LINESTRING (-8.7633983 42.5958301, -8.7637425 42.5965299)",Avenida de Juan Carlos I,,,,
35721165,N-640a,primary,False,False,22.481,"LINESTRING (-8.7633983 42.5958301, -8.7633465 42.5957276, -8.7633026 42.5956406)",Avenida de Juan Carlos I,,,,
"[299020971, 129938310]",,residential,True,False,50.257000000000005,"LINESTRING (-8.7633983 42.5958301, -8.7634853 42.5958099, -8.7635489 42.5957253, -8.7636935 42.595533, -8.7637384 42.5954732)","['Rúa Gumersindo Nartallo', 'Rúa Ramón y Cajal']",1,30,,
617251035,,tertiary,True,False,18.517000000000003,"LINESTRING (-8.766764 42.5964299, -8.7666831 42.5965372, -8.7666662 42.5965792)",Avenida da Mariña,1,30,,
617251037,,tertiary_link,True,False,10.682,"LINESTRING (-8.766764 42.5964299, -8.7667439 42.5964962, -8.7667588 42.5965221)",,1,,,
142599033,,residential,False,True,135.958,"LINESTRING (-8.7663194 42.5971055, -8.7665413 42.5971865, -8.7676592 42.5975943, -8.7678076 42.5976485)",Rúa Peirao de Pasaxeiros,2,30,,
233836022,,tertiary,False,True,65.04899999999999,"LINESTRING (-8.7663194 42.5971055, -8.7664552 42.5969077, -8.7666584 42.5965913, -8.7666662 42.5965792)",Avenida da Mariña,2,30,,
60215890,,primary,True,False,11.809999999999999,"LINESTRING (-8.7662099 42.5914512, -8.7661724 42.5914779, -8.7661532 42.591508, -8.7661489 42.5915424)",,,,,roundabout
175860645,PO-301,tertiary,False,True,61.123000000000005,"LINESTRING (-8.7662099 42.5914512, -8.7661696 42.5914011, -8.7661154 42.5913451, -8.7661022 42.5913324, -8.7657654 42.59101)",Avenida Agustín Romero,,,,
88194594,,primary,False,False,71.987,"LINESTRING (-8.7625545 42.5923976, -8.7632841 42.5922328, -8.7633947 42.5922065)",Avenida Rodrigo de Mendoza,2,30,,
88194594,,primary,False,True,41.994,"LINESTRING (-8.7625545 42.5923976, -8.7624465 42.5924233, -8.7623853 42.5924378, -8.7620663 42.5925136)",Avenida Rodrigo de Mendoza,2,30,,
88194594,,primary,False,False,102.045,"LINESTRING (-8.760927 42.5928729, -8.7610231 42.5928214, -8.7611661 42.5927572, -8.7613534 42.5926919, -8.7617808 42.5925814, -8.7618848 42.5925567, -8.7620663 42.5925136)",Avenida Rodrigo de Mendoza,2,30,,
129833712,,primary,True,False,10.683,"LINESTRING (-8.760927 42.5928729, -8.7609075 42.5928601, -8.7608834 42.5928527, -8.7608574 42.5928515, -8.7608322 42.5928565, -8.7608106 42.5928673)",,1,30,,roundabout
129833714,,residential,True,False,157.61,"LINESTRING (-8.7629052 42.5928998, -8.76287 42.5929114, -8.7621416 42.5931505, -8.7619596 42.593208, -8.7618681 42.5932258, -8.7617773 42.5932279, -8.7616463 42.5932247, -8.7614061 42.5932071, -8.7612072 42.5931904, -8.7611448 42.5931962, -8.7611285 42.5931988, -8.7610761 42.5932069)",Rúa Celso Emilio Ferreiro,1,30,,
"[130068115, 362403964, 362403965, 299023303]",,residential,True,False,62.861000000000004,"LINESTRING (-8.7629052 42.5928998, -8.7626806 42.5925946, -8.7626717 42.5925826, -8.7626056 42.5924936, -8.7625825 42.5924502, -8.7625545 42.5923976)",Rúa Santa Eulalia,1,30,yes,
129833712,,primary,True,False,14.577,"LINESTRING (-8.7608651 42.592968, -8.7608902 42.5929651, -8.7609128 42.5929564, -8.7609305 42.592943, -8.7609415 42.5929261, -8.7609446 42.5929075, -8.7609396 42.5928891, -8.760927 42.5928729)",,1,30,,roundabout
129833715,,residential,False,False,7.629,"LINESTRING (-8.7608651 42.592968, -8.7608835 42.593007, -8.7608957 42.5930328)",Rúa Ramón Cabanillas,2,30,,
129833715,,residential,False,True,7.629,"LINESTRING (-8.7608957 42.5930328, -8.7608835 42.593007, -8.7608651 42.592968)",Rúa Ramón Cabanillas,2,30,,
"[362403968, 362403969]",,residential,False,False,24.368,"LINESTRING (-8.7608957 42.5930328, -8.761001 42.5931273, -8.7610761 42.5932069)",Rúa Ramón Cabanillas,2,30,yes,
129835251,,tertiary,True,False,3.697,"LINESTRING (-8.7670186 42.5961544, -8.7669983 42.5961841)",,1,30,,roundabout
106952079,,tertiary,True,False,33.777,"LINESTRING (-8.7669983 42.5961841, -8.7669218 42.5962304, -8.766764 42.5964299)",Avenida da Mariña,2,30,,
129835251,,tertiary,True,False,25.787000000000003,"LINESTRING (-8.7669983 42.5961841, -8.7669921 42.5962127, -8.7669974 42.5962415, -8.7670135 42.5962679, -8.7670392 42.5962899, -8.7670723 42.5963056, -8.7671102 42.5963136, -8.7671496 42.5963134, -8.7671872 42.596305)",,1,30,,roundabout
129835251,,tertiary,True,False,33.512,"LINESTRING (-8.7672492 42.5962617, -8.7672632 42.5962328, -8.7672647 42.5962021, -8.7672536 42.5961725, -8.7672309 42.5961468, -8.7671986 42.5961273, -8.7671599 42.5961158, -8.7671184 42.5961135, -8.7670778 42.5961205, -8.7670657 42.5961246, -8.767045 42.5961344, -8.7670186 42.5961544)",,1,30,,roundabout
1008221331,,tertiary,False,False,30.778000000000002,"LINESTRING (-8.7672492 42.5962617, -8.7674628 42.5962613, -8.7676252 42.5962622)",Avenida da Mariña,2,30,,
"[1008221331, 129835253]",,tertiary,False,False,100.222,"LINESTRING (-8.7676252 42.5962622, -8.7677462 42.5962589, -8.767815 42.5962571, -8.7679989 42.5962594, -8.7681333 42.596251, -8.7682848 42.596231, -8.7684278 42.5961857, -8.7685474 42.5961399, -8.7687145 42.5960598, -8.7687757 42.5960321)",Avenida da Mariña,2,30,,
1008221331,,tertiary,False,True,30.778000000000002,"LINESTRING (-8.7676252 42.5962622, -8.7674628 42.5962613, -8.7672492 42.5962617)",Avenida da Mariña,2,30,,
129835251,,tertiary,True,False,7.084,"LINESTRING (-8.7671872 42.596305, -8.7672229 42.596287, -8.7672492 42.5962617)",,1,30,,roundabout
129835249,,tertiary,True,False,12.321,"LINESTRING (-8.7670836 42.5963844, -8.7671105 42.5963624, -8.767162 42.5963312, -8.7671872 42.596305)",Avenida da Mariña,1,30,,
129835250,,tertiary,True,False,46.42,"LINESTRING (-8.7670836 42.5963844, -8.7671993 42.5963608, -8.7673523 42.5963172, -8.7675026 42.5962888, -8.7676252 42.5962622)",Avenida da Mariña,1,30,,
"[129938299, 88194607]",,residential,True,False,40.861999999999995,"LINESTRING (-8.7642951 42.5947005, -8.7642372 42.5946838, -8.7641616 42.594661, -8.7639801 42.5946174, -8.7639282 42.594608, -8.7638205 42.5945884)","['Praza da Independencia', 'Rúa San Roque']",1,30,,
35721166,,primary,True,False,27.108,"LINESTRING (-8.7628905 42.5947522, -8.7629535 42.5946198, -8.7629639 42.594587, -8.7629649 42.5945609, -8.7629606 42.5945417, -8.762943 42.5945212)",Rúa San Roque,,,,
129938307,,residential,True,False,100.609,"LINESTRING (-8.7628905 42.5947522, -8.7629083 42.5947459, -8.7629407 42.5947448, -8.7630263 42.5947646, -8.7639483 42.5949781, -8.764063 42.5950056)",Rúa Cervantes,1,30,,
129938310,,residential,True,False,38.900999999999996,"LINESTRING (-8.764063 42.5950056, -8.7642201 42.5947891, -8.7642951 42.5947005)",Rúa Gumersindo Nartallo,1,30,,
"[129938306, 129938308]",,residential,True,False,123.96,"LINESTRING (-8.7637384 42.5954732, -8.7638312 42.5955058, -8.7643364 42.5956834, -8.7644056 42.5957077, -8.7646831 42.5953176, -8.7647652 42.5952023)","['Rúa Duque de Rivas', 'Rúa Arapiles']",1,30,,
129938310,,residential,True,False,58.391,"LINESTRING (-8.7637384 42.5954732, -8.7637864 42.595404, -8.764063 42.5950056)",Rúa Gumersindo Nartallo,1,30,,
"[1203074307, 130068111]",,"['residential', 'tertiary']",False,False,80.467,"LINESTRING (-8.7681674 42.5953729, -8.7681189 42.5954691, -8.7685643 42.5957181, -8.7687938 42.5958417)","['Praza Dr Carus', 'Avenida da Mariña']",2,30,,
130068117,,living_street,False,False,30.923,"LINESTRING (-8.7671255 42.592972, -8.7667598 42.5930417)",Travesía Alejandro Cerecedo,,,,
130068117,,living_street,False,False,30.18,"LINESTRING (-8.7667598 42.5930417, -8.766401 42.5931041)",Travesía Alejandro Cerecedo,,,,
130068117,,living_street,False,True,30.923,"LINESTRING (-8.7667598 42.5930417, -8.7671255 42.592972)",Travesía Alejandro Cerecedo,,,,
130068116,,living_street,False,False,41.193,"LINESTRING (-8.7667598 42.5930417, -8.766761 42.5930615, -8.7667777 42.5933435, -8.7667818 42.5934118)",Travesía Alejandro Cerecedo,,,,
130068117,,living_street,False,True,30.18,"LINESTRING (-8.766401 42.5931041, -8.7667598 42.5930417)",Travesía Alejandro Cerecedo,,,,
297929488,,residential,False,False,46.285,"LINESTRING (-8.766401 42.5931041, -8.7667818 42.5934118)",Rúa Alejandro Cerecedo,2,30,,
297929488,,residential,False,True,30.964,"LINESTRING (-8.766401 42.5931041, -8.7663751 42.5930832, -8.7663347 42.5930535, -8.7662836 42.5930344, -8.7662209 42.5930182, -8.7660685 42.5929849)",Rúa Alejandro Cerecedo,2,30,,
297929488,,residential,False,True,46.285,"LINESTRING (-8.7667818 42.5934118, -8.766401 42.5931041)",Rúa Alejandro Cerecedo,2,30,,
130068116,,living_street,False,True,41.193000000000005,"LINESTRING (-8.7667818 42.5934118, -8.7667777 42.5933435, -8.766761 42.5930615, -8.7667598 42.5930417)",Travesía Alejandro Cerecedo,,,,
"[297929488, 56126089, 297929661, 129959006]",,residential,False,"[False, True]",306.252,"LINESTRING (-8.7667818 42.5934118, -8.7669461 42.5935445, -8.7674607 42.5939344, -8.7679012 42.5942658, -8.7679565 42.5943177, -8.7680327 42.5943954, -8.7687006 42.5949161, -8.7693426 42.595418)","['Rúa Alexandre Bóveda', 'Rúa Alejandro Cerecedo']",2,30,,
130068115,,residential,True,False,79.504,"LINESTRING (-8.7633779 42.5935244, -8.7629052 42.5928998)",Rúa Santa Eulalia,1,30,,
"[130068112, 130068120]",,residential,True,False,112.54400000000001,"LINESTRING (-8.7654648 42.5936068, -8.7655424 42.5936053, -8.7657397 42.5936016, -8.7659203 42.5935981, -8.7660063 42.5935965, -8.7660183 42.593517, -8.7660597 42.5930716, -8.7660666 42.5930039, -8.7660685 42.5929849)","['Praza de España', 'Rúa Vicente Risco']",1,30,,
"[129938312, 297928241, 130068114]",,residential,True,False,238.588,"LINESTRING (-8.7654648 42.5936068, -8.7654417 42.593791, -8.7654188 42.5939739, -8.7654156 42.5940648, -8.7654101 42.5942207, -8.7654022 42.5944587, -8.7654019 42.5944677, -8.7653907 42.594549, -8.7653893 42.5946726, -8.7653274 42.5949038, -8.7652737 42.5950902, -8.7651869 42.5952782, -8.7651696 42.5953106, -8.7651031 42.595399, -8.7648586 42.5952567, -8.7647652 42.5952023)","['Rúa Edelmiro Trillo', 'Praza de España', 'Rúa Padre Feijoo']",1,30,,
88194604,,residential,True,False,100.21300000000001,"LINESTRING (-8.7641395 42.5937183, -8.7640006 42.5940972, -8.7639416 42.594258, -8.763848 42.5945133, -8.7638205 42.5945884)",Rúa Arcebispo Xelmírez,1,30,,
130068118,,residential,True,False,65.966,"LINESTRING (-8.7641395 42.5937183, -8.7640372 42.5936922, -8.7635348 42.5935643, -8.7633779 42.5935244)",Travesía Arzobispo Gelmirez,1,30,,
35721166,,primary,True,False,34.731,"LINESTRING (-8.7628834 42.5944985, -8.7627546 42.5944862, -8.7626646 42.5944788, -8.762462 42.5944623)",Rúa San Roque,,,,
130068115,,residential,True,False,116.726,"LINESTRING (-8.7628834 42.5944985, -8.7628697 42.5944815, -8.7628683 42.5944617, -8.7628736 42.5944385, -8.7629003 42.59439, -8.7633166 42.5936355, -8.7633779 42.5935244)",Rúa Santa Eulalia,1,30,,
35721165,N-640a,primary,False,False,82.758,"LINESTRING (-8.7637425 42.5965299, -8.7633983 42.5958301)",Avenida de Juan Carlos I,,,,
130118069,,residential,True,False,6.555,"LINESTRING (-8.7637425 42.5965299, -8.763711 42.5965841)",Praza Juan XXIII,,,,
35721165,N-640a,primary,False,True,63.003,"LINESTRING (-8.7637425 42.5965299, -8.7638729 42.5967899, -8.7640092 42.5970614)",Avenida de Juan Carlos I,,,,
233844704,,residential,False,True,61.43,"LINESTRING (-8.761235 42.5971947, -8.7619591 42.5973399)",Rúa Aquilino Iglesia Alvariño,,,,
130118064,,residential,False,False,83.419,"LINESTRING (-8.761235 42.5971947, -8.7611692 42.5974035, -8.7610047 42.5979255)",Rúa Ramón Otero Pedrayo,,,,
130118064,,residential,False,True,44.105000000000004,"LINESTRING (-8.761235 42.5971947, -8.7612486 42.5971266, -8.7613058 42.5968015)",Rúa Ramón Otero Pedrayo,,,,
233844704,,residential,False,False,61.43,"LINESTRING (-8.7619591 42.5973399, -8.761235 42.5971947)",Rúa Aquilino Iglesia Alvariño,,,,
130118060,,residential,False,False,89.65299999999999,"LINESTRING (-8.7619591 42.5973399, -8.7619361 42.5974091, -8.761699 42.5981231)",Rúa Eduardo Pondal,,,,
"[233844704, 130118056]",,residential,False,True,83.142,"LINESTRING (-8.7619591 42.5973399, -8.7622394 42.5973898, -8.7624058 42.5974896, -8.7625228 42.5975866, -8.7627307 42.597733, -8.762766 42.5977578)",Rúa Aquilino Iglesia Alvariño,,,,
130118059,,residential,True,False,24.95,"LINESTRING (-8.7630621 42.5977045, -8.7628723 42.5977387, -8.762766 42.5977578)",Rúa Duranes,,,,
130118069,,residential,True,False,36.202,"LINESTRING (-8.7630621 42.5977045, -8.7630832 42.597715, -8.7632126 42.5977604, -8.7633209 42.5977984, -8.7634594 42.5978471)",Praza Juan XXIII,,,,
"[130118056, 233844704]",,residential,False,False,83.14200000000001,"LINESTRING (-8.762766 42.5977578, -8.7627307 42.597733, -8.7625228 42.5975866, -8.7624058 42.5974896, -8.7622394 42.5973898, -8.7619591 42.5973399)",Rúa Aquilino Iglesia Alvariño,,,,
130118059,,residential,True,False,96.321,"LINESTRING (-8.762766 42.5977578, -8.7618032 42.5980874, -8.761699 42.5981231)",Rúa Duranes,,,,
130118052,,residential,False,True,28.379,"LINESTRING (-8.7634594 42.5978471, -8.7634177 42.597916, -8.763395 42.5979798, -8.7633832 42.5980395, -8.7633818 42.598093)",Avenida López Ballesteros,,,,
828552680,,residential,True,False,98.292,"LINESTRING (-8.7634594 42.5978471, -8.7636054 42.5976245, -8.7636264 42.5975924, -8.7636473 42.5975616, -8.7638994 42.5972131, -8.7640092 42.5970614)",Avenida López Ballesteros,,,,
130118064,,residential,False,True,83.419,"LINESTRING (-8.7610047 42.5979255, -8.7611692 42.5974035, -8.761235 42.5971947)",Rúa Ramón Otero Pedrayo,,,,
130118049,,residential,True,False,16.838,"LINESTRING (-8.7633818 42.598093, -8.7633372 42.5980983, -8.7633059 42.5981149, -8.7632913 42.5981311, -8.7632832 42.5981522, -8.7632885 42.5981836, -8.7632984 42.5981987)",,,,,roundabout
130118052,,residential,False,False,28.379,"LINESTRING (-8.7633818 42.598093, -8.7633832 42.5980395, -8.763395 42.5979798, -8.7634177 42.597916, -8.7634594 42.5978471)",Avenida López Ballesteros,,,,
130118059,,residential,True,False,60.931,"LINESTRING (-8.761699 42.5981231, -8.7616683 42.5981144, -8.7616432 42.5981073, -8.7610047 42.5979255)",Rúa Duranes,,,,
130118060,,residential,False,False,56.742,"LINESTRING (-8.761699 42.5981231, -8.7614962 42.5985346, -8.7614626 42.5986028)",Rúa Eduardo Pondal,,,,
130118060,,residential,False,True,89.65299999999999,"LINESTRING (-8.761699 42.5981231, -8.7619361 42.5974091, -8.7619591 42.5973399)",Rúa Eduardo Pondal,,,,
130118046,,residential,False,True,11.789,"LINESTRING (-8.7632984 42.5981987, -8.7632801 42.5982094, -8.7632441 42.5982359, -8.7632064 42.5982791)",Avenida López Ballesteros,,,,
130118049,,residential,True,False,11.509,"LINESTRING (-8.7632984 42.5981987, -8.7633115 42.5982087, -8.7633428 42.5982228, -8.763372 42.5982268, -8.7634114 42.5982207, -8.7634234 42.598214)",,,,,roundabout
130118049,,residential,True,False,18.208,"LINESTRING (-8.7634234 42.598214, -8.7634438 42.5982025, -8.7634597 42.5981818, -8.7634647 42.5981601, -8.7634561 42.5981312, -8.7634414 42.5981149, -8.7634188 42.5981015, -8.7633818 42.598093)",,,,,roundabout
