osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,tunnel,junction
86216692,Transversal Arrabales,residential,True,False,72.30099999999999,,"LINESTRING (-6.7514087 37.5712314, -6.751319 37.5715379, -6.751215 37.5718632)",,,
386017601,Calle Ánimas,residential,False,True,38.564,,"LINESTRING (-6.7489454 37.5752688, -6.7491092 37.5749472)",,,
379801075,Calle San Isidoro,residential,True,False,103.922,,"LINESTRING (-6.7544121 37.5748273, -6.7554461 37.574378)",,,
380045723,Calle Dr. Dorronsoro,residential,False,True,13.715,,"LINESTRING (-6.7544121 37.5748273, -6.754465 37.5749433)",,,
86216660,Plaza Málaga,residential,False,True,48.456,,"LINESTRING (-6.7576377 37.5763342, -6.7581744 37.5764289)",,,
386359713,Plaza Málaga,residential,False,False,47.734,,"LINESTRING (-6.7576377 37.5763342, -6.7571232 37.5764684)",,,
386359713,Plaza Málaga,residential,False,True,58.084,,"LINESTRING (-6.7576377 37.5763342, -6.7577892 37.5762967, -6.7582875 37.5762606)",,,
386359717,Calle Angustia de Aragón,residential,False,True,34.054,,"LINESTRING (-6.7545764 37.5773922, -6.7549436 37.5772968)",,,
386359724,Calle Angustia de Aragón,residential,False,False,40.754,,"LINESTRING (-6.7545764 37.5773922, -6.7541939 37.5775982)",,,
86216680,Calle Vázquez Díaz,residential,False,True,56.367000000000004,,"LINESTRING (-6.7545764 37.5773922, -6.7547312 37.5777988, -6.7547612 37.5778775)",,,
382883470,Carretera San Juan,primary,False,True,103.32,2,"LINESTRING (-6.7500507 37.5713434, -6.75043 37.5704642)",,,
384180880,,residential,False,True,9.181,,"LINESTRING (-6.7500507 37.5713434, -6.7499551 37.5713106)",,,
382883470,Carretera San Juan,primary,False,False,35.851,2,"LINESTRING (-6.7500507 37.5713434, -6.7499816 37.5714971, -6.7499174 37.571648)",,,
386359708,Calle Rosa Rite,tertiary,False,False,48.54,,"LINESTRING (-6.7571232 37.5764684, -6.7568025 37.5761135)",,,
386359713,Plaza Málaga,residential,False,True,47.734,,"LINESTRING (-6.7571232 37.5764684, -6.7576377 37.5763342)",,,
386017627,Calle Almería,residential,False,True,126.13499999999999,,"LINESTRING (-6.7571232 37.5764684, -6.7573005 37.5766024, -6.7573624 37.5766129, -6.7574684 37.5766304, -6.7575037 37.5766654, -6.7576166 37.5769407, -6.7581953 37.5770431)",,,
386359708,Calle Rosa Rite,tertiary,False,True,28.734,,"LINESTRING (-6.7571232 37.5764684, -6.7571339 37.5765407, -6.7572708 37.5766913)",,,
86216720,Calle Cabecillo Martín Sánchez,residential,True,False,47.567,,"LINESTRING (-6.7514908 37.572387, -6.7512828 37.5722625, -6.7510454 37.5721462)",,,
380099782,Calle las Cruces,residential,False,True,22.319000000000003,,"LINESTRING (-6.7514908 37.572387, -6.7514985 37.5724249, -6.7516251 37.5725525)",,,
380094943,,tertiary,True,False,1.782,,"LINESTRING (-6.7524916 37.5696443, -6.7524807 37.5696578)",,,roundabout
386359717,Calle Angustia de Aragón,residential,False,False,21.142,,"LINESTRING (-6.7572708 37.5766913, -6.757048 37.5767618)",,,
"[86216705, 386359709]","['Calle Angustia de Aragón', 'Calle Dos de Mayo']",tertiary,True,False,88.319,,"LINESTRING (-6.7572708 37.5766913, -6.7574166 37.5766808, -6.7575205 37.5769162, -6.7576856 37.5773246)",,,
386359708,Calle Rosa Rite,tertiary,False,False,28.734,,"LINESTRING (-6.7572708 37.5766913, -6.7571339 37.5765407, -6.7571232 37.5764684)",,,
382883470,Carretera San Juan,primary,False,False,49.481,2,"LINESTRING (-6.7499174 37.571648, -6.7498271 37.5720872)",,,
384180882,,residential,False,True,8.994,,"LINESTRING (-6.7499174 37.571648, -6.749824 37.5716154)",,,
382883470,Carretera San Juan,primary,False,True,35.851,2,"LINESTRING (-6.7499174 37.571648, -6.7499816 37.5714971, -6.7500507 37.5713434)",,,
86216722,Calle Aracena,residential,False,True,65.706,,"LINESTRING (-6.7587637 37.5724644, -6.7586058 37.5730419)",,,
379801076,Calle Casas Solas,residential,False,False,26.499,,"LINESTRING (-6.7587637 37.5724644, -6.7584634 37.5724763)",,,
379801076,Calle Casas Solas,residential,False,True,51.997,,"LINESTRING (-6.7587637 37.5724644, -6.7593503 37.5724143)",,,
86216630,Calle San José,residential,True,False,112.732,,"LINESTRING (-6.7561456 37.5716622, -6.7561322 37.5717502, -6.7560904 37.5719687, -6.7560553 37.5720605, -6.7559891 37.572147, -6.7558955 37.5721912, -6.7554013 37.5723448)",,,
86216694,Calle Peñuelas,residential,True,False,107.65100000000001,,"LINESTRING (-6.7561456 37.5716622, -6.7565028 37.5718671, -6.7571619 37.5721985)",,,
86216673,Calle Sor Ángela de la Cruz,residential,False,True,16.781,,"LINESTRING (-6.7528755 37.5721615, -6.7529186 37.5723085)",,,
86216710,Calle Santa Ana,residential,False,False,28.4,,"LINESTRING (-6.7528755 37.5721615, -6.7525588 37.5721143)",,,
380099784,Calle Sor Ángela de la Cruz,residential,True,False,79.27,,"LINESTRING (-6.7528755 37.5721615, -6.7528709 37.5719614, -6.752831 37.5718205, -6.752697 37.5715946, -6.7526042 37.5715014)",,,
379797537,Calle Badajoz,tertiary,False,True,7.557,,"LINESTRING (-6.7594169 37.5746571, -6.7594588 37.5745978)",,,
379797537,Calle Badajoz,tertiary,False,False,54.059,,"LINESTRING (-6.7594169 37.5746571, -6.759337 37.5747757, -6.7593086 37.5748654, -6.7591527 37.5750933)",,,
86216666,,residential,False,False,20.711,,"LINESTRING (-6.7525017 37.5709847, -6.7522673 37.570998)",,,
380099783,Calle Sor Ángela de la Cruz,residential,False,False,13.442,,"LINESTRING (-6.7525017 37.5709847, -6.7524912 37.5708641)",,,
380099783,Calle Sor Ángela de la Cruz,residential,False,True,58.304,,"LINESTRING (-6.7525017 37.5709847, -6.7525477 37.5713288, -6.7526042 37.5715014)",,,
379808742,Calle Camacho,tertiary,False,False,6.955,,"LINESTRING (-6.7550062 37.5720976, -6.7550702 37.5721342)",,,
86216694,Calle Peñuelas,residential,True,False,116.822,,"LINESTRING (-6.7550062 37.5720976, -6.7551451 37.57195, -6.7553699 37.5718697, -6.7556285 37.5717574, -6.7559028 37.5716573, -6.7560627 37.5716385, -6.7561456 37.5716622)",,,
380045724,Calle Real de Arriba,tertiary,True,False,14.94,,"LINESTRING (-6.7534753 37.5726931, -6.7534151 37.5725675)",,,
86216709,Calle del Sol,residential,True,False,121.227,,"LINESTRING (-6.7534753 37.5726931, -6.7530413 37.5727988, -6.7528093 37.5728751, -6.7521999 37.5730964)",,,
86216686,Calle Nueva,tertiary,True,False,157.251,,"LINESTRING (-6.7569441 37.5734422, -6.7560348 37.5731832, -6.7557334 37.5731311, -6.7552249 37.5731049)",,,
379801079,Calle Casas Solas,residential,True,False,34.328,,"LINESTRING (-6.7569441 37.5734422, -6.7570688 37.573307, -6.7572051 37.573216)",,,
86216684,Calle Daoiz y Velarde,residential,True,False,79.876,,"LINESTRING (-6.7555409 37.5774705, -6.7564043 37.5772519)",,,
386359715,Calle Don Jesús de Mora,tertiary,False,False,34.756,,"LINESTRING (-6.7555409 37.5774705, -6.7554227 37.5771723)",,,
386359715,Calle Don Jesús de Mora,tertiary,False,True,27.17,,"LINESTRING (-6.7555409 37.5774705, -6.7556249 37.5777056)",,,
86216629,Plaza la Campana,residential,False,True,54.939,,"LINESTRING (-6.7574715 37.5746414, -6.7580043 37.5748979)",,,
86216645,Plaza la Campana,residential,True,False,175.95899999999997,,"LINESTRING (-6.7574715 37.5746414, -6.7576917 37.5743947, -6.7573533 37.5741352, -6.757052 37.5740457, -6.7568327 37.5742457, -6.756694 37.5743464, -6.7565056 37.5744721, -6.7564958 37.5745142)",,,
86216720,Calle Cabecillo Martín Sánchez,residential,True,False,35.643,,"LINESTRING (-6.7533211 37.5722926, -6.753096 37.5722881, -6.7529186 37.5723085)",,,
380099796,Calle Real de Abajo,tertiary,True,False,25.792,,"LINESTRING (-6.7533211 37.5722926, -6.7533371 37.5721447, -6.7533498 37.5720618)",,,
215031731,Carretera Calañas,primary,False,False,43.292,2,"LINESTRING (-6.7549143 37.5759425, -6.7553785 37.5758151)",A-496,,
215031731,Carretera Calañas,primary,False,True,53.094,2,"LINESTRING (-6.7549143 37.5759425, -6.7547795 37.5759773, -6.7543415 37.5760905)",A-496,,
386359715,Calle Don Jesús de Mora,tertiary,False,True,29.924,,"LINESTRING (-6.7549143 37.5759425, -6.7549819 37.5761077, -6.755019 37.5761985)",,,
379801068,Calle Cabezo Molino,tertiary,True,False,58.373,,"LINESTRING (-6.7576235 37.5718682, -6.7576635 37.5713442)",,,
379801070,Calle Cabezo Molino,residential,False,False,26.874000000000002,,"LINESTRING (-6.7576235 37.5718682, -6.7576082 37.5719267, -6.757526 37.5720161, -6.7574606 37.5720651)",,,
86216673,Calle Sor Ángela de la Cruz,residential,False,False,16.781,,"LINESTRING (-6.7529186 37.5723085, -6.7528755 37.5721615)",,,
86216720,Calle Cabecillo Martín Sánchez,residential,True,False,127.00900000000001,,"LINESTRING (-6.7529186 37.5723085, -6.7526753 37.5723355, -6.752033 37.5723907, -6.7517881 37.5723943, -6.7515524 37.5723675, -6.7514908 37.572387)",,,
386359717,Calle Angustia de Aragón,residential,False,False,69.703,,"LINESTRING (-6.757048 37.5767618, -6.7562922 37.5769466)",,,
386359717,Calle Angustia de Aragón,residential,False,True,21.142,,"LINESTRING (-6.757048 37.5767618, -6.7572708 37.5766913)",,,
86216690,Calle Italia,tertiary,True,False,133.38799999999998,,"LINESTRING (-6.752591 37.5698285, -6.7528341 37.5702049, -6.7529956 37.5705065, -6.753205 37.5709238)",,,
380094943,,tertiary,True,False,12.121,,"LINESTRING (-6.752591 37.5698285, -6.7526354 37.5698247, -6.7526761 37.56981, -6.7527111 37.5697838)",,,roundabout
379808745,Calle Trascorrales,residential,False,True,50.886,,"LINESTRING (-6.755236 37.570705, -6.7554482 37.5711306)",,,
86216665,Calle Curtidores,residential,True,False,197.101,,"LINESTRING (-6.755236 37.570705, -6.7554877 37.570611, -6.7559146 37.5704443, -6.7569968 37.5698327, -6.7571362 37.5697825)",,,
386359715,Calle Don Jesús de Mora,tertiary,False,False,5.87,,"LINESTRING (-6.755643 37.5777564, -6.7556249 37.5777056)",,,
380045719,Calle Colón,residential,False,True,56.985,,"LINESTRING (-6.7530672 37.5753534, -6.7524213 37.5753293)",,,
86216725,Calle del Duque,residential,True,False,41.469,,"LINESTRING (-6.7530672 37.5753534, -6.7530943 37.5751674, -6.7530942 37.5749817)",,,
86216697,Calle Bécquer,residential,False,True,43.434,,"LINESTRING (-6.750496 37.5759535, -6.7507335 37.5759386, -6.7509867 37.5759174)",,,
379835917,Calle Rella Kaesmacher,primary,False,False,90.785,2,"LINESTRING (-6.750496 37.5759535, -6.7505421 37.5763682, -6.7505804 37.5765438, -6.7506281 37.5767625)",,,
379835917,Calle Rella Kaesmacher,primary,False,True,167.688,2,"LINESTRING (-6.750496 37.5759535, -6.7504446 37.5753966, -6.7504386 37.5753329, -6.7503882 37.5746438, -6.7503718 37.5744487)",,,
215031728,Calle Valle de la Fuente,tertiary,True,False,31.066999999999997,,"LINESTRING (-6.7557106 37.5748147, -6.7558186 37.5750624, -6.7558286 37.5750778)",,,
379809441,Plaza la Campana,residential,False,True,77.495,,"LINESTRING (-6.7557106 37.5748147, -6.7559973 37.5747499, -6.7563122 37.574588, -6.7564958 37.5745142)",,,
86216698,,residential,False,True,25.779,,"LINESTRING (-6.7591635 37.5764555, -6.7594501 37.5765019)",,,
86216708,Calle Cádiz,residential,False,True,51.257,,"LINESTRING (-6.7591635 37.5764555, -6.7592873 37.5760051)",,,
386359712,Calle Cádiz,residential,False,False,16.075,,"LINESTRING (-6.7591635 37.5764555, -6.7591147 37.5765948)",,,
386359713,Plaza Málaga,residential,False,False,83.869,,"LINESTRING (-6.7591635 37.5764555, -6.7591375 37.5764155, -6.7590723 37.5763909, -6.7589551 37.5763729, -6.7588639 37.5763122, -6.7587532 37.5762877, -6.7585757 37.5762593, -6.7582875 37.5762606)",,,
86216677,Calle Aroche,residential,False,True,70.906,,"LINESTRING (-6.748692 37.5774383, -6.7494788 37.5773049)",,,
386017603,Calle Huelva,residential,True,False,71.816,,"LINESTRING (-6.748692 37.5774383, -6.7488652 37.5780694)",,,
379801079,Calle Casas Solas,residential,True,False,37.477,,"LINESTRING (-6.7572051 37.573216, -6.7574712 37.5729531)",,,
86216687,Calle Trinidad,residential,False,False,49.719,,"LINESTRING (-6.7572051 37.573216, -6.7571289 37.5731439, -6.7569803 37.5729495, -6.7568567 37.5728706)",,,
86216672,Calle Córdoba,residential,False,True,37.824,,"LINESTRING (-6.7582711 37.5758524, -6.7587003 37.5758526)",,,
386017631,Calle Concejal José Castilla Limón,residential,True,False,69.654,,"LINESTRING (-6.7582711 37.5758524, -6.758246 37.5752263)",,,
386017632,Calle Concejal José Castilla Limón,residential,False,False,45.413,,"LINESTRING (-6.7582711 37.5758524, -6.7582875 37.5762606)",,,
379808749,Calle Curtidores,residential,False,True,8.99,,"LINESTRING (-6.7540286 37.5705477, -6.7539554 37.570604)",,,
86216665,Calle Curtidores,residential,True,False,109.683,,"LINESTRING (-6.7540286 37.5705477, -6.7543514 37.5705898, -6.7546674 37.5706865, -6.754952 37.5707313, -6.7551044 37.5707324, -6.755236 37.570705)",,,
86216658,Calle Granada,residential,False,False,84.902,,"LINESTRING (-6.759226 37.5772445, -6.7594501 37.5765019)",,,
380125713,Calle Brujas,tertiary,True,False,16.391,,"LINESTRING (-6.753205 37.5709238, -6.7533827 37.5709673)",,,
86216640,Calle Brujas,residential,False,True,63.513000000000005,,"LINESTRING (-6.753205 37.5709238, -6.7529826 37.5709136, -6.7527011 37.5708655, -6.7524912 37.5708641)",,,
86216629,Plaza la Campana,residential,False,False,54.939,,"LINESTRING (-6.7580043 37.5748979, -6.7574715 37.5746414)",,,
86216716,Calle Espiga,residential,False,False,63.336,,"LINESTRING (-6.7580043 37.5748979, -6.7584271 37.5744373)",,,
86216716,Calle Espiga,residential,False,True,17.537,,"LINESTRING (-6.7580043 37.5748979, -6.7579365 37.5749952, -6.7579274 37.5750412)",,,
386359694,Calle Rafael Alberti,residential,False,False,42.444,,"LINESTRING (-6.7540385 37.5777262, -6.7535954 37.5775766)",,,
386359724,Calle Angustia de Aragón,residential,False,True,19.751,,"LINESTRING (-6.7540385 37.5777262, -6.7541939 37.5775982)",,,
382883470,Carretera San Juan,primary,False,True,49.481,2,"LINESTRING (-6.7498271 37.5720872, -6.7499174 37.571648)",,,
1004680245,,tertiary,False,False,13.818,,"LINESTRING (-6.7498271 37.5720872, -6.7496924 37.5720236)",,,
129917211,Calle Barrio Viejo,residential,False,True,59.03399999999999,,"LINESTRING (-6.7498271 37.5720872, -6.75014 37.5722436, -6.7503928 37.5723715)",,,
382883470,Carretera San Juan,primary,False,False,183.524,2,"LINESTRING (-6.7498271 37.5720872, -6.7498238 37.5722263, -6.7498555 37.5723892, -6.7499984 37.5728672, -6.7502404 37.5737007)",,,
386359715,Calle Don Jesús de Mora,tertiary,False,False,35.507,,"LINESTRING (-6.7554227 37.5771723, -6.7552944 37.5768696)",,,
386359715,Calle Don Jesús de Mora,tertiary,False,True,34.756,,"LINESTRING (-6.7554227 37.5771723, -6.7555409 37.5774705)",,,
386359717,Calle Angustia de Aragón,residential,False,False,44.433,,"LINESTRING (-6.7554227 37.5771723, -6.7549436 37.5772968)",,,
386359717,Calle Angustia de Aragón,residential,False,True,44.599,,"LINESTRING (-6.7554227 37.5771723, -6.7559027 37.5770452)",,,
74982020,Calle Río Tinto,residential,False,True,51.632000000000005,,"LINESTRING (-6.751911 37.5775159, -6.75177 37.5775676, -6.7513892 37.5777268)",,,
86216696,Calle Campofrío,residential,False,True,66.869,,"LINESTRING (-6.751911 37.5775159, -6.7519591 37.5775895, -6.7523496 37.5777545, -6.7525611 37.5777613)",,,
1004677236,Calle Real de Arriba,residential,False,False,50.849000000000004,,"LINESTRING (-6.751911 37.5775159, -6.7519763 37.5774934, -6.7521207 37.577323, -6.7521817 37.5772511, -6.7521891 37.5771423)",,,
86216681,Calle Cáceres,residential,False,True,88.07300000000001,,"LINESTRING (-6.7579623 37.5732315, -6.758215 37.5734847, -6.7586056 37.5738373)",,,
379808752,Plaza Platero,residential,False,True,74.894,,"LINESTRING (-6.7579623 37.5732315, -6.7580708 37.5730833, -6.7582245 37.5729445, -6.7585513 37.573028, -6.7586058 37.5730419)",,,
86216660,Plaza Málaga,residential,False,False,36.646,,"LINESTRING (-6.7591147 37.5765948, -6.7587088 37.5765232)",,,
386359712,Calle Cádiz,residential,False,True,16.075,,"LINESTRING (-6.7591147 37.5765948, -6.7591635 37.5764555)",,,
"[386359712, 386017627]","['Calle Almería', 'Calle Cádiz']",residential,False,False,133.297,,"LINESTRING (-6.7591147 37.5765948, -6.7589372 37.5771743, -6.7581953 37.5770431)",,,
