osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,lanes,width,tunnel
34321610,A-202,Avenida Pascual Marquina,primary,50,False,False,61.669,"LINESTRING (-1.6463023 41.3483426, -1.6455917 41.3484943)",,,,,
34321610,A-202,Avenida Pascual Marquina,primary,50,False,True,26.032,"LINESTRING (-1.6443606 41.348726, -1.6444493 41.3487092, -1.6446641 41.3486722)",,,,,
432955598,A-202,Avenida Pascual Marquina,primary,50,True,False,27.644,"LINESTRING (-1.6443606 41.348726, -1.6442221 41.3487366, -1.6440337 41.3487642)",,,,,
496059887,N-234,,primary,,True,False,11.443,"LINESTRING (-1.6450743 41.3500724, -1.645029 41.3500677, -1.6449838 41.3500727, -1.6449423 41.350087)",roundabout,,,,
"[496059890, 496369491, 496369444]",N-234,Avenida Diputación,trunk,50,True,False,73.39099999999999,"LINESTRING (-1.6450743 41.3500724, -1.644854 41.3498211, -1.6448228 41.3497774, -1.6445775 41.3495285)",,yes,,,
496059887,N-234,,primary,,True,False,9.475999999999999,"LINESTRING (-1.6449151 41.3502738, -1.6449447 41.3502915, -1.6449789 41.3503036, -1.645016 41.3503093)",roundabout,,,,
34159818,N-IIa,Paseo Ramón y Cajal,secondary,,False,False,24.413,"LINESTRING (-1.6429503 41.3509513, -1.6426858 41.351045)",,,,,
34159818,N-IIa,Paseo Ramón y Cajal,secondary,,False,True,69.17999999999999,"LINESTRING (-1.6429503 41.3509513, -1.6436133 41.3506322, -1.6436492 41.350617)",,,,,
130174950,N-IIa,Paseo Cortes de Aragón,secondary,,False,True,18.414,"LINESTRING (-1.6386131 41.3526423, -1.6387938 41.3525473)",,,,,
34159804,N-IIa,Avenida Barón de Warsage,secondary,,False,False,173.632,"LINESTRING (-1.6386131 41.3526423, -1.6374303 41.3531599, -1.6368116 41.353423)",,,,,
34159817,,Paseo San Nicolás Francia,residential,,False,False,97.87,"LINESTRING (-1.6386131 41.3526423, -1.6386925 41.3528433, -1.6389905 41.3534754)",,,,,
34159817,,Paseo San Nicolás Francia,residential,,False,False,15.706,"LINESTRING (-1.6389905 41.3534754, -1.6390647 41.3536052)",,,,,
34159817,,Paseo San Nicolás Francia,residential,,False,True,97.87,"LINESTRING (-1.6389905 41.3534754, -1.6386925 41.3528433, -1.6386131 41.3526423)",,,,,
247024859,,Calle Doctor Fleming,residential,,False,True,78.531,"LINESTRING (-1.6389905 41.3534754, -1.6391297 41.3534321, -1.6392259 41.3534073, -1.6397358 41.3532617, -1.6398775 41.3532478)",,,,,
129312404,,Calle Benedicto XIII,residential,,False,False,33.496,"LINESTRING (-1.6395206 41.3543267, -1.6391698 41.354473)",,,,,
34159817,,Paseo San Nicolás Francia,residential,,False,False,11.251000000000001,"LINESTRING (-1.6395206 41.3543267, -1.6395695 41.3543894, -1.6395857 41.3544152)",,,,,
34159817,,Paseo San Nicolás Francia,residential,,False,True,88.803,"LINESTRING (-1.6395206 41.3543267, -1.6391138 41.3536913, -1.6390647 41.3536052)",,,,,
"[389873618, 389873619, 34323132]",,,residential,,False,False,61.39,"LINESTRING (-1.6408093 41.3558247, -1.6410803 41.355477, -1.6411117 41.3554096, -1.6411652 41.3553429)",,,,,
130147071,,Ronda de Campieles,residential,,False,False,144.197,"LINESTRING (-1.6408093 41.3558247, -1.6403894 41.3563603, -1.6399521 41.3569505)",,,,,
167460732,,,living_street,,False,False,49.163,"LINESTRING (-1.6408093 41.3558247, -1.6408938 41.3560569, -1.6408985 41.3562583)",,,,,
513069436,,Paseo San Nicolás Francia,residential,,False,True,126.71799999999999,"LINESTRING (-1.6408093 41.3558247, -1.6408604 41.3557225, -1.6408745 41.3556122, -1.6408313 41.3555509, -1.6407584 41.3555122, -1.6405257 41.3554584, -1.6403907 41.3554167, -1.6402655 41.35535, -1.6400932 41.355142, -1.6400018 41.3550307)",,,,,
496369443,,Paseo Ramón y Cajal,primary,,True,False,36.553,"LINESTRING (-1.6453425 41.3505, -1.6451909 41.3501916)",,,,,
34159801,N-IIa,Paseo Ramón y Cajal,primary,,False,False,173.909,"LINESTRING (-1.6453425 41.3505, -1.6455354 41.3507887, -1.6457588 41.3511057, -1.6459571 41.3514149, -1.6462408 41.3519103)",,,,,
124431160,N-IIa,Carretera de Madrid,primary,,False,True,39.137,"LINESTRING (-1.6476375 41.3532951, -1.6471732 41.353246)",,,,,
34159818,N-IIa,Paseo Ramón y Cajal,secondary,,False,True,24.413,"LINESTRING (-1.6426858 41.351045, -1.6429503 41.3509513)",,,,,
34159811,,Plaza del Fuerte,residential,,False,False,19.976,"LINESTRING (-1.6426858 41.351045, -1.6426644 41.3510925, -1.6426257 41.3512187)",,,,,
"[122605353, 34205082, 122605348]",A-202,,tertiary,,False,True,67.16300000000001,"LINESTRING (-1.6426858 41.351045, -1.6426458 41.3509795, -1.642543 41.3507496, -1.6425114 41.3505419, -1.6425352 41.3504635)",,yes,,,
130174950,N-IIa,Paseo Cortes de Aragón,secondary,,False,False,43.127,"LINESTRING (-1.6426858 41.351045, -1.6424763 41.3511195, -1.6422198 41.3512125)",,,,,
34205082,A-202,,tertiary,,False,False,63.739999999999995,"LINESTRING (-1.6428319 41.349613, -1.6427889 41.349727, -1.6426333 41.3501399, -1.6426257 41.3501649)",,,,,
994006734,,,tertiary,,True,False,13.322999999999999,"LINESTRING (-1.6428319 41.349613, -1.6428547 41.3496136, -1.6428766 41.3496088, -1.6428954 41.3495992, -1.6429094 41.3495857, -1.6429171 41.3495695, -1.6429178 41.3495524, -1.6429114 41.349536)",roundabout,,,,
34159810,,Paseo Sixto Celorrio,residential,,False,False,21.869,"LINESTRING (-1.6426412 41.3493885, -1.6427727 41.3495586)",,,,,
34159810,,Paseo Sixto Celorrio,residential,,False,True,84.44699999999999,"LINESTRING (-1.6426412 41.3493885, -1.6425834 41.3493019, -1.6422519 41.3487773, -1.6421945 41.3487076)",,,,,
78179083,,Calle Los Rubio Vergara,residential,,True,False,104.666,"LINESTRING (-1.6426412 41.3493885, -1.6425196 41.3494325, -1.6415118 41.3497974)",,,,,
34159804,N-IIa,Avenida Barón de Warsage,secondary,,False,True,21.526,"LINESTRING (-1.6365872 41.3535184, -1.6368116 41.353423)",,,,,
34159805,,Vía Dueville,residential,,True,False,170.47899999999998,"LINESTRING (-1.6366024 41.3520796, -1.6365854 41.3521338, -1.6362742 41.3531306, -1.6365321 41.3534388, -1.6365872 41.3535184)",,,,,
34159808,,Avenida Zaragoza,residential,,True,False,138.108,"LINESTRING (-1.6366024 41.3520796, -1.6367066 41.3521131, -1.6370769 41.3521493, -1.6375112 41.3521263, -1.6380433 41.3519033, -1.6381507 41.3518583)",,,,,
34159806,,Calle Teruel,residential,,True,False,74.784,"LINESTRING (-1.6373123 41.350939, -1.6380402 41.3505469)",,,,,
34159807,,Calle Glen Ellyn,residential,,True,False,35.606,"LINESTRING (-1.6373123 41.350939, -1.6369715 41.3509062, -1.6368892 41.3508983)",,,,,
129312387,,Vía Dueville,residential,,True,False,158.053,"LINESTRING (-1.6391921 41.349902, -1.638035 41.3496859, -1.6378832 41.3496954, -1.6377655 41.3497372, -1.637439 41.3499338)",,,,,
34159805,,Vía Dueville,residential,,True,False,133.519,"LINESTRING (-1.6368892 41.3508983, -1.6366572 41.3518568, -1.6366024 41.3520796)",,,,,
130174950,N-IIa,Paseo Cortes de Aragón,secondary,,False,False,18.414,"LINESTRING (-1.6387938 41.3525473, -1.6386131 41.3526423)",,,,,
130174950,N-IIa,Paseo Cortes de Aragón,secondary,,False,True,110.561,"LINESTRING (-1.6387938 41.3525473, -1.6390405 41.3524485, -1.6394082 41.3523014, -1.6399462 41.3520578)",,,,,
34159807,,Calle Glen Ellyn,residential,,True,False,123.883,"LINESTRING (-1.6381507 41.3518583, -1.6380889 41.3517906, -1.6373765 41.3510094, -1.6373123 41.350939)",,,,,
365610967,,Calle Glen Ellyn,residential,,True,False,83.189,"LINESTRING (-1.6381507 41.3518583, -1.638208 41.3519197, -1.638663 41.3524072, -1.6387226 41.352471)",,,,,
130174950,N-IIa,Paseo Cortes de Aragón,secondary,,False,False,6.342,"LINESTRING (-1.6418526 41.3513337, -1.6417838 41.3513579)",,,,,
130174950,N-IIa,Paseo Cortes de Aragón,secondary,,False,True,33.483,"LINESTRING (-1.6418526 41.3513337, -1.6422198 41.3512125)",,,,,
"[34159809, 122602063]",,"['Calle Gáldar', 'Calle Justo Navarro']",residential,,True,False,226.881,"LINESTRING (-1.6418526 41.3513337, -1.6417853 41.3512411, -1.6416838 41.3511013, -1.6415291 41.3510695, -1.640765 41.350794, -1.6402408 41.3505718, -1.6402049 41.3505551, -1.6395992 41.3502725)",,,,,
34159812,,Plaza del Fuerte,residential,,False,False,8.169,"LINESTRING (-1.6428506 41.3511257, -1.6429413 41.3511533)",,,,,
34159812,,Plaza del Fuerte,residential,,False,True,21.433,"LINESTRING (-1.6428506 41.3511257, -1.6426257 41.3512187)",,,,,
122602098,,Plaza del Fuerte,residential,,True,False,17.446,"LINESTRING (-1.6428506 41.3511257, -1.6427371 41.3511014, -1.6426858 41.351045)",,,,,
34159812,,Plaza del Fuerte,residential,,False,True,79.054,"LINESTRING (-1.6435133 41.3517101, -1.6434279 41.3516778, -1.6429413 41.3511533)",,,,,
122602087,,Plaza del Fuerte,residential,,False,True,82.64,"LINESTRING (-1.6435133 41.3517101, -1.6434484 41.3517378, -1.6433739 41.3517695, -1.6428003 41.3520091, -1.6426369 41.3520525)",,,,,
122605352,,Calle José Llanas,living_street,,False,True,82.138,"LINESTRING (-1.6435133 41.3517101, -1.6435657 41.3517606, -1.6438203 41.3520059, -1.6439805 41.3521654, -1.6440926 41.3523061)",,,,,
122605354,,Calle Juan Gualberto Bermudez,residential,,False,False,71.79599999999999,"LINESTRING (-1.6435133 41.3517101, -1.6435614 41.3516877, -1.6442441 41.3513696)",,,,,
34205081,N-234,,trunk,,True,False,7.1,"LINESTRING (-1.6438216 41.3489906, -1.6438575 41.3490078, -1.6438976 41.3490183)",roundabout,,1,,
34205081,N-234,,trunk,,True,False,6.236000000000001,"LINESTRING (-1.6438976 41.3490183, -1.6439347 41.3490217, -1.6439719 41.3490194)",roundabout,,1,,
994006730,,,residential,,True,False,41.17,"LINESTRING (-1.6438976 41.3490183, -1.643904 41.349041, -1.6439649 41.3491207, -1.6440278 41.3491864, -1.6441543 41.3493325)",,,,,
385827581,A-202,,primary,,True,False,27.424999999999997,"LINESTRING (-1.6441224 41.348895, -1.6441927 41.3488349, -1.6442502 41.3487944, -1.6443606 41.348726)",,,,,
1148783448,N-234,,trunk,,True,False,17.143,"LINESTRING (-1.6441224 41.348895, -1.6441197 41.3488565, -1.644103 41.3488201, -1.6440736 41.3487885, -1.6440337 41.3487642)",roundabout,,1,,
1148783448,N-234,,trunk,,True,False,12.154,"LINESTRING (-1.6440337 41.3487642, -1.6439892 41.3487496, -1.6439412 41.3487443, -1.643893 41.3487485)",roundabout,,1,,
34205081,N-234,,trunk,,True,False,2.976,"LINESTRING (-1.643756 41.3488601, -1.6437536 41.3488868)",roundabout,,1,,
34159812,,Plaza del Fuerte,residential,,False,False,21.433,"LINESTRING (-1.6426257 41.3512187, -1.6428506 41.3511257)",,,,,
34159811,,Plaza del Fuerte,residential,,False,False,23.511,"LINESTRING (-1.6426257 41.3512187, -1.6425152 41.3512769, -1.6423901 41.3513344)",,,,,
34159811,,Plaza del Fuerte,residential,,False,True,19.976,"LINESTRING (-1.6426257 41.3512187, -1.6426644 41.3510925, -1.6426858 41.351045)",,,,,
247024859,,Calle Doctor Fleming,residential,,False,False,12.456,"LINESTRING (-1.6400171 41.3532082, -1.6398775 41.3532478)",,,,,
122589030,,,residential,,False,False,54.25,"LINESTRING (-1.6400171 41.3532082, -1.6401567 41.3532511, -1.6403825 41.3532514, -1.640652 41.3532173)",,,,,
"[122602076, 122602086]",,"['Paseo Cortes de Aragón', 'Calle Padre Claret']",residential,,False,True,146.439,"LINESTRING (-1.6400171 41.3532082, -1.6400577 41.3531672, -1.6400538 41.3530923, -1.6398971 41.3527823, -1.6397668 41.3525167, -1.6397527 41.3524605, -1.6398047 41.3524021, -1.6403291 41.3521864)",,,,,
247024859,,Calle Doctor Fleming,residential,,False,True,12.456,"LINESTRING (-1.6398775 41.3532478, -1.6400171 41.3532082)",,,,,
34322490,,Calle San Iñigo,residential,,True,False,45.55500000000001,"LINESTRING (-1.6398775 41.3532478, -1.6399311 41.3533584, -1.6400739 41.35363)",,,,,
247024859,,Calle Doctor Fleming,residential,,False,False,78.53099999999999,"LINESTRING (-1.6398775 41.3532478, -1.6397358 41.3532617, -1.6392259 41.3534073, -1.6391297 41.3534321, -1.6389905 41.3534754)",,,,,
34322490,,Calle San Iñigo,residential,,True,False,71.793,"LINESTRING (-1.6400739 41.35363, -1.640183 41.3539404, -1.6403423 41.3542422)",,,,,
122602097,,Calle San Benito,residential,,False,False,51.864,"LINESTRING (-1.6400739 41.35363, -1.6406302 41.3536121, -1.6406945 41.3536078)",,,,,
122602097,,Calle San Benito,residential,,False,True,24.282,"LINESTRING (-1.6413029 41.3535607, -1.6410135 41.3535829)",,,,,
389873574,,Calle Correa Baja,residential,,False,True,15.098,"LINESTRING (-1.6413029 41.3535607, -1.641386 41.3536813)",,,,,
130174949,,,residential,,False,False,28.974,"LINESTRING (-1.6413029 41.3535607, -1.6412777 41.3534325, -1.6412475 41.3533035)",,,,,
122589024,,,residential,,False,False,23.476,"LINESTRING (-1.6412475 41.3533035, -1.6411034 41.3532809, -1.6410248 41.3531994)",,,,,
130174949,,,residential,,False,False,25.838,"LINESTRING (-1.6412475 41.3533035, -1.6414088 41.3533287, -1.6415519 41.3533453)",,,,,
130174949,,,residential,,False,True,28.974,"LINESTRING (-1.6412475 41.3533035, -1.6412777 41.3534325, -1.6413029 41.3535607)",,,,,
34322491,,Calle del Olvido,residential,,False,False,64.933,"LINESTRING (-1.6415519 41.3533453, -1.641508 41.3531851, -1.6414775 41.3530832, -1.6414307 41.3529987, -1.6413643 41.3528772, -1.6413387 41.3528364, -1.6413222 41.35279)",,,,,
