osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction,access,maxspeed
13241350,AS-375,Cai Teodoro Cuesta,tertiary,False,True,91.433,"LINESTRING (-5.7722854 43.2522624, -5.7722918 43.2521732, -5.7722792 43.2520868, -5.7720684 43.2516607, -5.7720236 43.2515274, -5.7720142 43.2514719)",2,,,,
786247591,,Cai Carreño Miranda,residential,True,False,114.51700000000001,"LINESTRING (-5.7722854 43.2522624, -5.7723624 43.2522855, -5.7736286 43.2523591, -5.7736862 43.2523456)",,,,,
60416734,,Plaza de Santa Bárbara,residential,True,False,38.756,"LINESTRING (-5.7780563 43.2519812, -5.7781604 43.2519748, -5.7782463 43.2519478, -5.7783172 43.2519034, -5.7783666 43.2518457, -5.7783902 43.2517797)",,,roundabout,,
179043554,,Cai Ramón Pérez de Ayala,residential,True,False,71.761,"LINESTRING (-5.7780563 43.2519812, -5.7780484 43.2520657, -5.7780011 43.2525297, -5.777991 43.2526248)",,,,,
60416734,,Plaza de Santa Bárbara,residential,True,False,40.509,"LINESTRING (-5.7783902 43.2517797, -5.7783844 43.251707, -5.778347 43.2516394, -5.778282 43.251584, -5.7781962 43.2515465, -5.778147 43.2515386, -5.7780985 43.2515309)",,,roundabout,,
60416734,,Plaza de Santa Bárbara,residential,True,False,77.832,"LINESTRING (-5.7780985 43.2515309, -5.7780005 43.2515385, -5.7779107 43.2515682, -5.7778382 43.2516168, -5.7777903 43.2516796, -5.777772 43.2517502, -5.7777842 43.2518194, -5.7778248 43.2518826, -5.77789 43.2519338, -5.7779735 43.251968, -5.7780563 43.2519812)",,,roundabout,,
786247592,,Cai Carreño Miranda,residential,True,False,96.882,"LINESTRING (-5.7767986 43.2525549, -5.7769459 43.2525636, -5.7778026 43.252614, -5.777991 43.2526248)",,,,,
786247592,,Cai Carreño Miranda,residential,True,False,104.70599999999999,"LINESTRING (-5.7746255 43.2523969, -5.7757727 43.2524681, -5.7759137 43.2524768)",,,,,
1196404049,,Cai Escuela Capataces,residential,True,False,91.711,"LINESTRING (-5.7746255 43.2523969, -5.7745354 43.2531658, -5.7745267 43.2532185)",,,,,
67519092,,Cai Manuel Llaneza,residential,True,False,233.397,"LINESTRING (-5.7749045 43.2502291, -5.7747523 43.2502197, -5.7740282 43.2501732, -5.7739548 43.2501685, -5.7737611 43.2501564, -5.7732248 43.2501215, -5.7729172 43.2501024, -5.7727882 43.2500937, -5.7721544 43.2500512, -5.7720341 43.2500431)",,,,,
96808684,,Cai Alfonso Camín,residential,True,False,96.36800000000001,"LINESTRING (-5.7751388 43.2480037, -5.7752468 43.2480114, -5.7762028 43.2480797, -5.7763179 43.2481062)",,,,,
195778436,,Cai Martínez de Vega,residential,True,False,63.958,"LINESTRING (-5.7751388 43.2480037, -5.7751279 43.2481076, -5.7750784 43.2485772)",,,,,
195778436,,Cai Martínez de Vega,residential,True,False,70.293,"LINESTRING (-5.7753449 43.2460466, -5.7753313 43.2461702, -5.7752861 43.2466046, -5.7752785 43.2466769)",,,,,
195778973,,Cai Reinerio García,residential,False,False,60.059,"LINESTRING (-5.7753449 43.2460466, -5.7752634 43.2460412, -5.7752349 43.2460394, -5.7747369 43.2460091, -5.7746062 43.2459998)",,,,,
195778973,,Cai Reinerio García,residential,False,True,94.05199999999999,"LINESTRING (-5.7753449 43.2460466, -5.7753944 43.2460496, -5.7754865 43.2460566, -5.7763198 43.2461078, -5.7763584 43.2461109, -5.7765014 43.2461222)",,,,,
786247592,,Cai Carreño Miranda,residential,True,False,76.286,"LINESTRING (-5.7736862 43.2523456, -5.7746255 43.2523969)",,,,,
72049979,,Cai Carreño Miranda,residential,True,False,113.935,"LINESTRING (-5.7736862 43.2523456, -5.7736209 43.2523347, -5.7729408 43.2522997, -5.7723604 43.25226, -5.7722854 43.2522624)",,,,no,
13241350,AS-375,Cai Teodoro Cuesta,tertiary,False,False,158.989,"LINESTRING (-5.7720341 43.2500431, -5.7720345 43.25021, -5.772014 43.2507784, -5.7720092 43.250914, -5.7719956 43.2512962, -5.7719996 43.2513787, -5.7720142 43.2514719)",2,,,,
271172673,AS-375,Cai Teodoro Cuesta,tertiary,False,True,85.46000000000001,"LINESTRING (-5.7720341 43.2500431, -5.7720322 43.2499504, -5.772031 43.2498898, -5.772021 43.2492746)",2,,,,
67519085,,Cai Hermanos González Peña,residential,False,True,118.013,"LINESTRING (-5.7761761 43.2494536, -5.7762354 43.2494549, -5.7763462 43.2494542, -5.7771294 43.2494929, -5.7773428 43.2495035, -5.7776292 43.249526)",,,,,
195778435,,Cai Leopoldo Alas Clarín,residential,True,False,96.123,"LINESTRING (-5.7761761 43.2494536, -5.7760087 43.2494517, -5.77508 43.2493952, -5.7749927 43.2493913)",,,,,
195779936,,Cai Valeriano Miranda,residential,True,False,90.689,"LINESTRING (-5.7761761 43.2494536, -5.7761818 43.2493994, -5.7762617 43.2486404)",,,,,
195778435,,Cai Leopoldo Alas Clarín,residential,True,False,67.952,"LINESTRING (-5.7749927 43.2493913, -5.7748424 43.2493823, -5.7741566 43.2493406)",,,,,
195778436,,Cai Martínez de Vega,residential,True,False,93.433,"LINESTRING (-5.7749927 43.2493913, -5.7749816 43.2494972, -5.7749113 43.250165, -5.7749045 43.2502291)",,,,,
271172673,AS-375,Cai Teodoro Cuesta,tertiary,False,False,85.46000000000001,"LINESTRING (-5.772021 43.2492746, -5.772031 43.2498898, -5.7720322 43.2499504, -5.7720341 43.2500431)",2,,,,
"[271172673, 13241353]",AS-375,"['Cai Teodoro Cuesta', 'Cai Ramón y Cajal']",tertiary,False,True,167.63400000000001,"LINESTRING (-5.772021 43.2492746, -5.7720154 43.2490386, -5.7720141 43.2489814, -5.7720099 43.2488019, -5.7719966 43.2486973, -5.77198 43.2485774, -5.7719136 43.2482473, -5.7718844 43.2478866, -5.7718908 43.2477724)","['1', '2']",,,,
96808591,,Barriu La Villa,residential,False,True,21.649,"LINESTRING (-5.7738057 43.2452681, -5.7737911 43.2454625)",,,,,
393184233,,Barriu La Villa,residential,False,True,37.738,"LINESTRING (-5.7738057 43.2452681, -5.7742492 43.2451641)",,,,,
96808591,,Barriu La Villa,residential,False,False,38.44,"LINESTRING (-5.7738057 43.2452681, -5.7737876 43.245142, -5.7737312 43.2450398, -5.7736531 43.2449471)",,,,,
96808591,,Barriu La Villa,residential,False,False,30.008000000000003,"LINESTRING (-5.7736531 43.2449471, -5.7737556 43.2448492, -5.7738339 43.244714)",,,,,
96808591,,Barriu La Villa,residential,False,True,38.44,"LINESTRING (-5.7736531 43.2449471, -5.7737312 43.2450398, -5.7737876 43.245142, -5.7738057 43.2452681)",,,,,
162065441,,Barriu La Villa,residential,False,False,45.808,"LINESTRING (-5.7736531 43.2449471, -5.7735612 43.2449879, -5.7732569 43.2449649, -5.7731146 43.2450038)",,,,,
"[233626264, 96808591]",,Barriu La Villa,residential,False,"[False, True]",61.468,"LINESTRING (-5.7738339 43.244714, -5.773416 43.2445921, -5.7732573 43.2445595, -5.7731168 43.2445371)",,,,,
96808591,,Barriu La Villa,residential,False,True,30.008000000000003,"LINESTRING (-5.7738339 43.244714, -5.7737556 43.2448492, -5.7736531 43.2449471)",,,,,
233626260,,Barriu La Villa,residential,False,False,55.718,"LINESTRING (-5.7738339 43.244714, -5.7739091 43.2446689, -5.774068 43.2446746, -5.774154 43.2446861, -5.7743678 43.2447783, -5.7743612 43.2448477)",,,,,
233626260,,Barriu La Villa,residential,False,True,48.989999999999995,"LINESTRING (-5.7738339 43.244714, -5.7739078 43.2447558, -5.7742435 43.2448861, -5.7743606 43.2449287)",,,,,
96808684,,Cai Alfonso Camín,residential,True,False,64.819,"LINESTRING (-5.7718908 43.2477724, -5.7726875 43.2478276)",,,,,
"[271172673, 13241353]",AS-375,"['Cai Teodoro Cuesta', 'Cai Ramón y Cajal']",tertiary,False,False,167.63400000000001,"LINESTRING (-5.7718908 43.2477724, -5.7718844 43.2478866, -5.7719136 43.2482473, -5.77198 43.2485774, -5.7719966 43.2486973, -5.7720099 43.2488019, -5.7720141 43.2489814, -5.7720154 43.2490386, -5.772021 43.2492746)","['1', '2']",,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,True,114.064,"LINESTRING (-5.7718908 43.2477724, -5.7719208 43.2475265, -5.7719538 43.2473196, -5.7721265 43.246763)",1,,,,
112099738,,Cai San José de Calasanz,residential,True,False,32.87,"LINESTRING (-5.7744816 43.2469257, -5.7745212 43.2466315)",,,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,False,114.064,"LINESTRING (-5.7721265 43.246763, -5.7719538 43.2473196, -5.7719208 43.2475265, -5.7718908 43.2477724)",1,,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,True,121.527,"LINESTRING (-5.7721265 43.246763, -5.7721644 43.2466725, -5.7724046 43.2460988, -5.772571 43.2457598, -5.7725886 43.2457235)",1,,,,
195779799,,Cai Cuadonga,residential,True,False,191.629,"LINESTRING (-5.7721265 43.246763, -5.7728241 43.2468154, -5.773625 43.2468788, -5.7744816 43.2469257)",,,,,
195778435,,Cai Leopoldo Alas Clarín,residential,True,False,173.18200000000002,"LINESTRING (-5.7741566 43.2493406, -5.7740366 43.2493342, -5.7738695 43.2493251, -5.7733126 43.2492947, -5.7731237 43.2492918, -5.772021 43.2492746)",,,,,
195779622,,Cai la Pista,residential,False,False,155.704,"LINESTRING (-5.7741566 43.2493406, -5.7743311 43.2480444, -5.7743442 43.247947)",,,,,
96808684,,Cai Alfonso Camín,residential,True,False,64.666,"LINESTRING (-5.7743442 43.247947, -5.7744638 43.2479555, -5.7751388 43.2480037)",,,,,
112099738,,Cai San José de Calasanz,residential,True,False,62.43599999999999,"LINESTRING (-5.7743442 43.247947, -5.7743509 43.2478972, -5.7744101 43.2474572, -5.7744197 43.2473882)",,,,,
195779622,,Cai la Pista,residential,False,True,155.704,"LINESTRING (-5.7743442 43.247947, -5.7743311 43.2480444, -5.7741566 43.2493406)",,,,,
162065434,,Cai Primeru de Mayu,residential,True,False,69.635,"LINESTRING (-5.7746062 43.2459998, -5.7743191 43.2459824, -5.7742632 43.2459781, -5.7740885 43.2459671, -5.7737492 43.2459504)",,,,,
195778973,,Cai Reinerio García,residential,False,True,60.059,"LINESTRING (-5.7746062 43.2459998, -5.7747369 43.2460091, -5.7752349 43.2460394, -5.7752634 43.2460412, -5.7753449 43.2460466)",,,,,
72050729,,Cai Primeru de Mayu,residential,False,False,97.13,"LINESTRING (-5.7737492 43.2459504, -5.7726424 43.2456142)",,,,,
96808591,,Barriu La Villa,residential,False,False,54.847,"LINESTRING (-5.7737492 43.2459504, -5.7737907 43.2457272, -5.7738182 43.2455508, -5.7737911 43.2454625)",,,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,False,12.911,"LINESTRING (-5.7726424 43.2456142, -5.7725886 43.2457235)",1,,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,True,75.64,"LINESTRING (-5.7726424 43.2456142, -5.7729248 43.2449658)",1,,,,
72050729,,Cai Primeru de Mayu,residential,False,True,97.13,"LINESTRING (-5.7726424 43.2456142, -5.7737492 43.2459504)",,,,,
195779936,,Cai Valeriano Miranda,residential,True,False,59.574,"LINESTRING (-5.7762617 43.2486404, -5.7763015 43.2482622, -5.7763179 43.2481062)",,,,,
195779937,,Cai Monte Llosorio,residential,False,False,96.09700000000001,"LINESTRING (-5.7762617 43.2486404, -5.7761643 43.2486352, -5.7751848 43.2485829, -5.7750784 43.2485772)",,,,,
195778436,,Cai Martínez de Vega,residential,True,False,90.79,"LINESTRING (-5.7750784 43.2485772, -5.7750676 43.2486807, -5.7749927 43.2493913)",,,,,
195779937,,Cai Monte Llosorio,residential,False,True,96.09700000000001,"LINESTRING (-5.7750784 43.2485772, -5.7751848 43.2485829, -5.7761643 43.2486352, -5.7762617 43.2486404)",,,,,
195779035,,Cai Clara Campoamor,residential,True,False,96.09,"LINESTRING (-5.7764018 43.2473096, -5.7762469 43.2473009, -5.7753722 43.2472521, -5.7752189 43.2472435)",,,,,
195779936,,Cai Valeriano Miranda,residential,True,False,132.28,"LINESTRING (-5.7764018 43.2473096, -5.7764103 43.2472287, -5.7765014 43.2461222)",,,,,
195778436,,Cai Martínez de Vega,residential,True,False,21.0,"LINESTRING (-5.7752189 43.2472435, -5.775199 43.2474318)",,,,,
195803819,,Cai Severo Ochoa,residential,True,False,34.711999999999996,"LINESTRING (-5.7783965 43.2464859, -5.7783869 43.2463897, -5.7783627 43.2461747)",,,,,
"[195801913, 275854627, 275854628]",,Cai Doce d'Ochobre,residential,True,False,67.58000000000001,"LINESTRING (-5.7736052 43.2529504, -5.7736242 43.2528021, -5.7736403 43.2527181, -5.7736862 43.2523456)",,yes,,,
"[971390389, 971390390, 764471703]",,,residential,False,False,80.36699999999999,"LINESTRING (-5.7736052 43.2529504, -5.773675 43.2529705, -5.7739518 43.2530482, -5.774104 43.2530934, -5.7741804 43.2531159, -5.7745267 43.2532185)",,yes,,,
195778973,,Cai Reinerio García,residential,False,False,94.05199999999999,"LINESTRING (-5.7765014 43.2461222, -5.7763584 43.2461109, -5.7763198 43.2461078, -5.7754865 43.2460566, -5.7753944 43.2460496, -5.7753449 43.2460466)",,,,,
"[195779936, 813149915]",,Cai Valeriano Miranda,residential,True,False,178.175,"LINESTRING (-5.7765014 43.2461222, -5.7765103 43.2460188, -5.7765235 43.2458664, -5.7765757 43.2452635, -5.7765817 43.2451999, -5.7766137 43.2448311, -5.7766287 43.2447371, -5.7766616 43.2446381, -5.7767311 43.244538)",,,,,
366528419,,Cai Vital Aza Álvarez-Buylla,residential,False,False,68.069,"LINESTRING (-5.7726875 43.2478276, -5.7726991 43.2484397)",,,,,
366528419,,Cai Vital Aza Álvarez-Buylla,residential,False,True,101.182,"LINESTRING (-5.7726875 43.2478276, -5.7728109 43.2469221)",,,,,
96808684,,Cai Alfonso Camín,residential,True,False,134.83800000000002,"LINESTRING (-5.7726875 43.2478276, -5.7734943 43.2478863, -5.7743442 43.247947)",,,,,
366528419,,Cai Vital Aza Álvarez-Buylla,residential,False,True,68.069,"LINESTRING (-5.7726991 43.2484397, -5.7726875 43.2478276)",,,,,
179043554,,Cai Ramón Pérez de Ayala,residential,True,False,50.976,"LINESTRING (-5.777991 43.2526248, -5.7779891 43.2527285, -5.777952 43.2530822)",,,,,
61648084,,,residential,False,False,37.696,"LINESTRING (-5.7702658 43.2513664, -5.77032 43.2517031)",,,,,
279477003,,,residential,False,False,67.888,"LINESTRING (-5.7702658 43.2513664, -5.769454 43.2515185)",,,,,
279477003,,,residential,False,True,47.583000000000006,"LINESTRING (-5.7702658 43.2513664, -5.7704495 43.2513493, -5.7708507 43.2513274)",,,,,
61648084,,,residential,False,True,25.935,"LINESTRING (-5.7703881 43.251931, -5.77032 43.2517031)",,,,,
61729944,,,residential,False,False,71.731,"LINESTRING (-5.7703881 43.251931, -5.7701752 43.2520398, -5.7697997 43.252071, -5.7695526 43.2520835)",,,,,
61729944,,,residential,False,True,88.606,"LINESTRING (-5.7703881 43.251931, -5.7705649 43.2519044, -5.7708007 43.2519251, -5.7711584 43.2519667, -5.7714532 43.252045)",,,,,
61648086,,,residential,False,False,19.564,"LINESTRING (-5.7697278 43.2526974, -5.7695166 43.252612)",,,,,
61648086,,,residential,False,True,26.676,"LINESTRING (-5.7692353 43.2524872, -5.7695166 43.252612)",,,,,
61648086,,,residential,False,False,38.97,"LINESTRING (-5.7692353 43.2524872, -5.7691261 43.2524115, -5.7689763 43.2523657, -5.7688127 43.252338)",,,,,
61648087,,,residential,False,False,160.02100000000002,"LINESTRING (-5.7692353 43.2524872, -5.7688761 43.2525459, -5.7679007 43.2527521, -5.7675549 43.2527412, -5.7673092 43.2527492)",,,,,
61648086,,,residential,False,True,81.182,"LINESTRING (-5.7678117 43.2523541, -5.7681375 43.2523632, -5.7684974 43.2523567, -5.7688127 43.252338)",,,,,
61648087,,,residential,False,True,160.021,"LINESTRING (-5.7673092 43.2527492, -5.7675549 43.2527412, -5.7679007 43.2527521, -5.7688761 43.2525459, -5.7692353 43.2524872)",,,,,
61729944,,,residential,False,False,88.606,"LINESTRING (-5.7714532 43.252045, -5.7711584 43.2519667, -5.7708007 43.2519251, -5.7705649 43.2519044, -5.7703881 43.251931)",,,,,
256701153,,,residential,False,False,87.464,"LINESTRING (-5.7714532 43.252045, -5.7716524 43.2518762, -5.7717541 43.2518896, -5.7718796 43.251535, -5.7719104 43.2514994, -5.7720142 43.2514719)",,,,,
256705238,,Plaza Pasera,residential,True,False,133.38099999999997,"LINESTRING (-5.7714532 43.252045, -5.7711808 43.2521797, -5.7708495 43.252464, -5.7701538 43.25276)",,,,,
61729944,,,residential,False,True,33.923,"LINESTRING (-5.7688127 43.252338, -5.7691644 43.2521723)",,,,,
61648086,,,residential,False,False,81.182,"LINESTRING (-5.7688127 43.252338, -5.7684974 43.2523567, -5.7681375 43.2523632, -5.7678117 43.2523541)",,,,,
61648086,,,residential,False,True,38.97,"LINESTRING (-5.7688127 43.252338, -5.7689763 43.2523657, -5.7691261 43.2524115, -5.7692353 43.2524872)",,,,,
61729943,,,unclassified,False,False,172.337,"LINESTRING (-5.7670747 43.2523298, -5.7672777 43.252298, -5.7674292 43.2522599, -5.7675069 43.2522563, -5.7676776 43.2522477, -5.7678859 43.2522416, -5.7681388 43.2522728, -5.7683329 43.252275, -5.7687808 43.2522641, -5.7691644 43.2521723)",,,,,
279477000,,,residential,False,True,213.12900000000005,"LINESTRING (-5.7670747 43.2523298, -5.7671841 43.2522684, -5.7672479 43.2522398, -5.7675495 43.2520728, -5.7676973 43.2519893, -5.767818 43.2519586, -5.7680081 43.2519278, -5.7683882 43.2518795, -5.768542 43.2519025, -5.7687064 43.2518981, -5.7688285 43.2518733, -5.7689552 43.2518338, -5.7690532 43.2517843, -5.7691347 43.251725, -5.7691693 43.2516701, -5.769189 43.251602, -5.7691964 43.2514964)",,,,,
67519075,,Cai Valeriano Miranda,residential,True,False,8.808,"LINESTRING (-5.7767041 43.2443877, -5.7766795 43.2444109, -5.776666 43.2444386, -5.7766652 43.2444591)",,,roundabout,,
559082036,,Barrio La Villa,residential,True,False,16.849,"LINESTRING (-5.7767041 43.2443877, -5.7766361 43.2443836, -5.7766105 43.2443826, -5.7764965 43.2443785)",,,,,
67519085,,Cai Hermanos González Peña,residential,False,False,118.013,"LINESTRING (-5.7776292 43.249526, -5.7773428 43.2495035, -5.7771294 43.2494929, -5.7763462 43.2494542, -5.7762354 43.2494549, -5.7761761 43.2494536)",,,,,
67519088,,Cai Indalecio Prieto,residential,False,False,122.521,"LINESTRING (-5.7776292 43.249526, -5.7777141 43.2485405, -5.7777239 43.2484263)",,,,,
67519078,,Cai Eugenio Carbajal,residential,True,False,104.21800000000002,"LINESTRING (-5.7772271 43.2473557, -5.7772217 43.2474405, -5.7772035 43.2477183, -5.7771717 43.2482034, -5.7771659 43.2482919)",,,,,
308379591,,Cai Dolores Ibárruri,residential,True,False,67.042,"LINESTRING (-5.7772271 43.2473557, -5.7771837 43.2473533, -5.7765507 43.2473179, -5.7764988 43.247315, -5.7764342 43.2473114, -5.7764018 43.2473096)",,,,,
67519076,,Fuente del Vasco,residential,True,False,4.801,"LINESTRING (-5.7783715 43.2505153, -5.7783856 43.2504963, -5.7783924 43.2504753)",,,roundabout,,
195803819,,Cai Severo Ochoa,residential,True,False,76.248,"LINESTRING (-5.7782682 43.2485198, -5.7782846 43.2484039, -5.7783647 43.2478377)",,,,,
67519076,,Fuente del Vasco,residential,True,False,11.677999999999999,"LINESTRING (-5.7783924 43.2504753, -5.7783905 43.2504491, -5.7783775 43.2504246, -5.7783546 43.2504043, -5.7783242 43.2503902)",,,roundabout,,
13234906,,Cai Ramón Pérez de Ayala,residential,True,False,38.715,"LINESTRING (-5.7781953 43.2505237, -5.7781635 43.2508711)",,,,,
67519076,,Fuente del Vasco,residential,True,False,16.278,"LINESTRING (-5.7781953 43.2505237, -5.7782216 43.2505388, -5.7782527 43.2505478, -5.7782861 43.2505498, -5.7783189 43.2505446, -5.7783482 43.2505328, -5.7783715 43.2505153)",,,roundabout,,
13234906,,Cai Ramón Pérez de Ayala,residential,True,False,73.55799999999999,"LINESTRING (-5.7781635 43.2508711, -5.7781587 43.2509418, -5.7781067 43.2514507, -5.7780985 43.2515309)",,,,,
67519073,,Cai Horacio Fernandez Iguanzo,residential,True,False,38.207,"LINESTRING (-5.7777239 43.2484263, -5.7780073 43.2484957, -5.7781769 43.2485196)",,,,,
67519088,,Cai Indalecio Prieto,residential,False,True,122.521,"LINESTRING (-5.7777239 43.2484263, -5.7777141 43.2485405, -5.7776292 43.249526)",,,,,
67519073,,Cai Horacio Fernandez Iguanzo,residential,True,False,47.601,"LINESTRING (-5.7771659 43.2482919, -5.7776132 43.2483996, -5.7777239 43.2484263)",,,,,
67519076,,Fuente del Vasco,residential,True,False,6.864,"LINESTRING (-5.7781643 43.2504676, -5.7781681 43.250488, -5.7781787 43.2505071, -5.7781953 43.2505237)",,,roundabout,,
67519092,,Cai Manuel Llaneza,residential,True,False,169.224,"LINESTRING (-5.7781643 43.2504676, -5.7779772 43.2504573, -5.7774111 43.250414, -5.77699 43.250382, -5.7768651 43.2503733, -5.7765634 43.2503522, -5.7762614 43.250331, -5.7760849 43.2503193)",,,,,
233626260,,Barriu La Villa,residential,False,True,55.718,"LINESTRING (-5.7743612 43.2448477, -5.7743678 43.2447783, -5.774154 43.2446861, -5.774068 43.2446746, -5.7739091 43.2446689, -5.7738339 43.244714)",,,,,
233626260,,Barriu La Villa,residential,False,False,48.99,"LINESTRING (-5.7743606 43.2449287, -5.7742435 43.2448861, -5.7739078 43.2447558, -5.7738339 43.244714)",,,,,
162065443,,Barriu La Villa,residential,False,False,47.251,"LINESTRING (-5.7743127 43.2456528, -5.7737911 43.2454625)",,,,,
814864803,,Cai Valeriano Miranda,residential,True,False,6.655,"LINESTRING (-5.7769198 43.2444663, -5.7769178 43.2444364, -5.776903 43.2444085)",,,roundabout,,
366528437,,Cai Valeriano Miranda,residential,True,False,15.379000000000001,"LINESTRING (-5.776903 43.2444085, -5.7768792 43.244387, -5.7768478 43.2443715, -5.7768114 43.2443633, -5.7767735 43.2443633, -5.7767371 43.2443713)",,,roundabout,,
67519075,,Cai Valeriano Miranda,residential,True,False,3.236,"LINESTRING (-5.7767371 43.2443713, -5.7767041 43.2443877)",,,roundabout,,
67519076,,Fuente del Vasco,residential,True,False,8.082,"LINESTRING (-5.7783242 43.2503902, -5.7782954 43.2503842, -5.7782654 43.2503839, -5.778227 43.2503916)",,,roundabout,,
195803818,,Cai Nicanor Piñole,residential,True,False,152.416,"LINESTRING (-5.7783627 43.2461747, -5.7782316 43.2461824, -5.7780368 43.2461938, -5.7779519 43.2461988, -5.7772827 43.2462379, -5.7772627 43.2462391, -5.7766685 43.2461469, -5.7766064 43.2461364, -5.7765442 43.246126, -5.7765014 43.2461222)",,,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,False,19.103,"LINESTRING (-5.7731888 43.2443735, -5.7731168 43.2445371)",1,,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,False,75.64,"LINESTRING (-5.7729248 43.2449658, -5.7726424 43.2456142)",1,,,,
162065441,,Barriu La Villa,residential,False,True,15.944,"LINESTRING (-5.7729248 43.2449658, -5.7731146 43.2450038)",,,,,
13241353,AS-375,Cai Ramón y Cajal,tertiary,False,True,50.141999999999996,"LINESTRING (-5.7729248 43.2449658, -5.7729643 43.2448777, -5.7731168 43.2445371)",1,,,,
162065441,,Barriu La Villa,residential,False,False,15.944,"LINESTRING (-5.7731146 43.2450038, -5.7729248 43.2449658)",,,,,
162065441,,Barriu La Villa,residential,False,True,45.808,"LINESTRING (-5.7731146 43.2450038, -5.7732569 43.2449649, -5.7735612 43.2449879, -5.7736531 43.2449471)",,,,,
162065443,,Barriu La Villa,residential,False,True,76.56,"LINESTRING (-5.7731146 43.2450038, -5.7731363 43.2450527, -5.7733174 43.2451638, -5.7737016 43.245355, -5.7737911 43.2454625)",,,,,
96808591,,Barriu La Villa,residential,False,False,21.649,"LINESTRING (-5.7737911 43.2454625, -5.7738057 43.2452681)",,,,,
162065443,,Barriu La Villa,residential,False,True,47.251,"LINESTRING (-5.7737911 43.2454625, -5.7743127 43.2456528)",,,,,
96808591,,Barriu La Villa,residential,False,True,54.847,"LINESTRING (-5.7737911 43.2454625, -5.7738182 43.2455508, -5.7737907 43.2457272, -5.7737492 43.2459504)",,,,,
162065443,,Barriu La Villa,residential,False,False,76.56,"LINESTRING (-5.7737911 43.2454625, -5.7737016 43.245355, -5.7733174 43.2451638, -5.7731363 43.2450527, -5.7731146 43.2450038)",,,,,
195778436,,Cai Martínez de Vega,residential,True,False,63.188,"LINESTRING (-5.7752785 43.2466769, -5.7752386 43.2470562, -5.7752189 43.2472435)",,,,,
112099738,,Cai San José de Calasanz,residential,True,False,70.57900000000001,"LINESTRING (-5.7745212 43.2466315, -5.7745331 43.2465433, -5.7745884 43.2461326, -5.7746062 43.2459998)",,,,,
195778940,,Plaza Libertad,residential,True,False,61.545,"LINESTRING (-5.7745212 43.2466315, -5.7746396 43.2466385, -5.7752785 43.2466769)",,,,,
