osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,ref,access,lanes
32022751,False,Carrer del Padró,residential,False,147.53200000000004,"LINESTRING (2.1535967 41.4972118, 2.1538338 41.497292, 2.1539564 41.4973025, 2.1540573 41.4973129, 2.1541507 41.4973112, 2.1542526 41.4972842, 2.1544899 41.4972141, 2.1545829 41.4971899, 2.1547033 41.49715, 2.1547628 41.4971189, 2.1550009 41.4969457, 2.1550953 41.4968871, 2.1551492 41.4968511)",,,,,
32022751,False,Carrer del Padró,residential,True,24.601,"LINESTRING (2.1535967 41.4972118, 2.1534435 41.4971052, 2.1534049 41.4970767, 2.1533821 41.4970598)",,,,,
191499481,True,Carrer de Maragall,residential,False,221.731,"LINESTRING (2.1535967 41.4972118, 2.1545287 41.4965788, 2.1548959 41.4963399, 2.155292 41.4960667, 2.155301 41.4960605, 2.1554132 41.4959831, 2.1555709 41.4958741)",,,,,
47397632,True,,secondary,False,18.227999999999998,"LINESTRING (2.1558644 41.4950779, 2.1558985 41.4950681, 2.1559349 41.4950663, 2.1559703 41.4950727, 2.1560016 41.4950868, 2.1560259 41.4951071, 2.156041 41.495132)",40,roundabout,,,
741315399,False,Carrer Tarragona,secondary,True,16.067999999999998,"LINESTRING (2.1558644 41.4950779, 2.1558247 41.4950216, 2.1557687 41.4949525)",50,,,,
32022751,False,Carrer del Padró,residential,True,90.589,"LINESTRING (2.1561114 41.4968619, 2.1556676 41.4966902, 2.1555828 41.4966777, 2.1555012 41.4966839, 2.155422 41.4967043, 2.1553354 41.4967475, 2.1552321 41.496805, 2.1551492 41.4968511)",,,,,
207874330,True,Carrer del Padró,residential,False,75.79399999999998,"LINESTRING (2.1561114 41.4968619, 2.1561514 41.4969124, 2.1563388 41.4971819, 2.1564856 41.4973097, 2.156587 41.4973977, 2.1566234 41.4974184)",30,,,,
32022752,False,Carrer de Balmes,secondary,False,147.08,"LINESTRING (2.1529493 41.4971493, 2.1525073 41.498123, 2.1524103 41.4983279, 2.1523785 41.498401)",50,,B-141,yes,
"[720372836, 720372837]",True,Carrer de Balmes,secondary,False,34.955,"LINESTRING (2.1529493 41.4971493, 2.1529724 41.4970549, 2.1530515 41.4969979, 2.1530756 41.4969792, 2.153092 41.4969665, 2.1531547 41.4968868)",40,,B-141,,
568654098,True,,secondary,False,6.429,"LINESTRING (2.1523378 41.4985731, 2.1523605 41.4986004, 2.1523711 41.4986248)",50,roundabout,B-141,,2
32022756,False,Carrer del Molí d'en Rata,residential,True,60.798,"LINESTRING (2.153211 41.5001034, 2.1531322 41.4998419, 2.1530432 41.4995713)",,,,,
568654097,True,,residential,False,18.628,"LINESTRING (2.153211 41.5001034, 2.1532472 41.5001021, 2.1532901 41.5001134, 2.1533139 41.500127, 2.1533335 41.5001458, 2.1533485 41.5001771, 2.1533489 41.5002039)",,roundabout,,,
56303730,True,Carrer de Magallanes,residential,False,63.519,"LINESTRING (2.1533489 41.5002039, 2.1534379 41.5002091, 2.1541093 41.5002485)",30,,,,1
568654097,True,,residential,False,9.65,"LINESTRING (2.1533489 41.5002039, 2.1533373 41.500232, 2.1533175 41.5002533, 2.1532839 41.5002721)",,roundabout,,,
68293167,False,Carrer de Sant Josep,residential,False,27.989,"LINESTRING (2.1532839 41.5002721, 2.1533587 41.5005175)",30,,,,
32704012,True,,residential,False,13.359,"LINESTRING (2.1532839 41.5002721, 2.153216 41.5002814, 2.1531721 41.5002712, 2.1531369 41.5002497)",,roundabout,,,
32704012,True,,residential,False,7.02,"LINESTRING (2.1531377 41.5001327, 2.1531545 41.5001206, 2.153211 41.5001034)",,roundabout,,,
139264201,False,Passatge Institut,residential,True,137.342,"LINESTRING (2.1522902 41.5002006, 2.1515768 41.5013142)",30,,,,
139264199,True,Carrer de Magallanes,residential,False,69.726,"LINESTRING (2.1522902 41.5002006, 2.1517021 41.4999783, 2.1516322 41.4999519, 2.1515415 41.49992)",,,,,1
44638549,True,,secondary,False,17.896,"LINESTRING (2.1522167 41.4985069, 2.1522824 41.4984647, 2.1523785 41.498401)",50,,B-141,,1
910594884,True,,secondary,False,12.613,"LINESTRING (2.1522167 41.4985069, 2.1522893 41.4985367, 2.1523378 41.4985731)",50,roundabout,B-141,,2
32704023,True,,secondary,False,16.229999999999997,"LINESTRING (2.1523762 41.4986475, 2.1523664 41.4986976, 2.1523401 41.498742, 2.1523016 41.4987788)",50,roundabout,B-141,,2
44638550,True,Carrer del Molí d'en Rata,residential,False,25.326999999999998,"LINESTRING (2.1523762 41.4986475, 2.1524281 41.4986933, 2.1524729 41.4987643, 2.1525117 41.4988486)",,,,,1
32704023,True,,secondary,False,4.713,"LINESTRING (2.1523016 41.4987788, 2.1522566 41.4988045)",50,roundabout,B-141,,2
32704023,True,,secondary,False,15.541,"LINESTRING (2.1522566 41.4988045, 2.1521975 41.4988146, 2.1521359 41.4988119, 2.1520755 41.4987954)",50,roundabout,B-141,,2
47153171,True,,secondary,False,30.081000000000003,"LINESTRING (2.1522566 41.4988045, 2.1521683 41.4989444, 2.1520897 41.4990441)",50,,B-141,,
32704023,True,,secondary,False,28.919,"LINESTRING (2.1520755 41.4987954, 2.1520217 41.4987644, 2.1519811 41.498719, 2.1519665 41.4986629, 2.1519759 41.4986112, 2.1520018 41.4985703)",50,roundabout,B-141,,2
139264199,True,Carrer de Magallanes,residential,False,32.167,"LINESTRING (2.1531369 41.5002497, 2.1527518 41.5002274)",,,,,1
32704012,True,,residential,False,14.087,"LINESTRING (2.1531369 41.5002497, 2.1531267 41.5002392, 2.1531151 41.5002209, 2.1531087 41.5001954, 2.1531191 41.5001546, 2.1531377 41.5001327)",,roundabout,,,
32022756,False,Carrer del Molí d'en Rata,residential,False,14.553,"LINESTRING (2.1525117 41.4988486, 2.1526001 41.4989615)",,,,,
44638552,True,Carrer del Molí d'en Rata,residential,False,19.316,"LINESTRING (2.1525117 41.4988486, 2.1524442 41.498814, 2.1523016 41.4987788)",,,,,1
32022752,False,Carrer de Balmes,secondary,True,147.07999999999998,"LINESTRING (2.1523785 41.498401, 2.1524103 41.4983279, 2.1525073 41.498123, 2.1529493 41.4971493)",50,,B-141,yes,
235115519,True,,secondary,False,19.448,"LINESTRING (2.1523785 41.498401, 2.1523604 41.4984959, 2.1523378 41.4985731)",50,,B-141,,1
47153170,False,,secondary,True,96.477,"LINESTRING (2.1520897 41.4990441, 2.1516761 41.4997158, 2.1516601 41.4997394, 2.1515988 41.4998299)",50,,B-141,,2
235115517,True,,secondary,False,27.903000000000002,"LINESTRING (2.1520897 41.4990441, 2.1521031 41.4989519, 2.1520942 41.4988628, 2.1520755 41.4987954)",50,,B-141,,2
196386737,True,Carrer de Balmes,secondary,False,12.017,"LINESTRING (2.1559387 41.4952468, 2.1558788 41.4953043, 2.1558396 41.4953236)",50,,,,2
568654104,True,,secondary,False,8.777000000000001,"LINESTRING (2.1559387 41.4952468, 2.1559123 41.495247, 2.1558866 41.4952429, 2.1558626 41.4952347, 2.1558415 41.4952229)",40,roundabout,,,
568654104,True,,secondary,False,18.784,"LINESTRING (2.1558415 41.4952229, 2.1558184 41.4952006, 2.1558056 41.4951742, 2.1558041 41.495146, 2.1558143 41.4951189, 2.1558351 41.4950955, 2.1558644 41.4950779)",40,roundabout,,,
33791252,True,Carrer de Balmes,tertiary,False,75.133,"LINESTRING (2.156041 41.495132, 2.1561746 41.4950842, 2.1568549 41.4948406)",40,,,,2
47397632,True,,secondary,False,6.638999999999999,"LINESTRING (2.156041 41.495132, 2.1560454 41.4951617, 2.1560367 41.4951908)",40,roundabout,,,
68293226,False,Carrer dels Afores,residential,True,53.581,"LINESTRING (2.1560702 41.5000082, 2.156248 41.5004713)",30,,,,2
68293226,False,Carrer dels Afores,residential,False,14.333,"LINESTRING (2.1560702 41.5000082, 2.1560501 41.4999485, 2.1560135 41.499887)",30,,,,2
"[139267565, 56303734]",True,"['Carrer de la Palma', 'Carrer del Sol']",residential,False,91.054,"LINESTRING (2.1545188 41.4983514, 2.1545033 41.4983205, 2.1546767 41.4982164, 2.1547161 41.4981882, 2.1550379 41.4978209, 2.1550491 41.4978156, 2.1550582 41.4978154, 2.1550809 41.4978272, 2.1551925 41.4978854)",,,,,
346932573,True,Carrer dels Afores,residential,False,141.375,"LINESTRING (2.1545188 41.4983514, 2.1548336 41.4986716, 2.1548646 41.498695, 2.1548955 41.4987185, 2.1554001 41.4992434, 2.1555255 41.4993742)",,,,,
346932586,False,Carrer General Prim,living_street,True,28.32,"LINESTRING (2.1545188 41.4983514, 2.1544895 41.4983267, 2.1544642 41.4983082, 2.1543228 41.4982232, 2.1542932 41.4982056, 2.1542522 41.498201)",,,,,
139267564,True,Carrer d'Anselm Clavé,residential,False,71.559,"LINESTRING (2.1551925 41.4978854, 2.1554393 41.497614, 2.1556738 41.4973523)",,,,,
346932570,True,Carrer del Sol,residential,False,23.772,"LINESTRING (2.1563991 41.498502, 2.1561635 41.4983813)",,,,,
68293232,False,Rambla de Sant Esteve,residential,True,54.79600000000001,"LINESTRING (2.1575808 41.4991123, 2.1575092 41.4992727, 2.1574673 41.4993763, 2.1573798 41.4995815)",,,,,2
580572162,True,Rambla de Sant Esteve,residential,False,71.157,"LINESTRING (2.1575808 41.4991123, 2.1576392 41.4990113, 2.1577198 41.4988805, 2.157897 41.4985808, 2.1579273 41.4985274)",30,,,,1
139268931,True,Rambla de Sant Jordi,residential,False,43.730999999999995,"LINESTRING (2.1579273 41.4985274, 2.1579566 41.498465, 2.1579972 41.4984183, 2.1580579 41.4983819, 2.1580938 41.4983631, 2.1581941 41.4983172, 2.1582989 41.4982686)",30,,,,1
139268931,True,Rambla de Sant Jordi,residential,False,63.022000000000006,"LINESTRING (2.1582989 41.4982686, 2.1584234 41.4982155, 2.1589479 41.4979772)",30,,,,1
207874330,True,Carrer del Padró,residential,False,80.04899999999999,"LINESTRING (2.1582989 41.4982686, 2.15904 41.4986461, 2.1590939 41.4986732)",30,,,,
580572158,True,Carrer de Montcada,residential,False,70.991,"LINESTRING (2.1568789 41.4979743, 2.1563991 41.498502)",,,,,
580572159,False,Carrer Nou,living_street,False,121.888,"LINESTRING (2.1568789 41.4979743, 2.1556738 41.4973523)",,,,,
708951442,False,Carrer Nou,living_street,True,23.689,"LINESTRING (2.1568789 41.4979743, 2.1570558 41.4980639, 2.1570791 41.4980759, 2.1571141 41.4980941)",,,,,
207874330,True,Carrer del Padró,residential,False,38.711,"LINESTRING (2.1571424 41.4976819, 2.1575296 41.4978745)",30,,,,
777725422,True,Carrer de Montcada,residential,False,39.226,"LINESTRING (2.1571424 41.4976819, 2.1568789 41.4979743)",,,,,
1032710333,True,Carrer de Montcada,residential,False,49.457,"LINESTRING (2.1595036 41.4962727, 2.1590248 41.4965358)",,,,,
1032710335,True,Carrer de Pau Casals,residential,False,36.997,"LINESTRING (2.1595036 41.4962727, 2.159247 41.4960011)",30,,,,1
1241929873,True,Carrer del Calvari,living_street,False,56.085,"LINESTRING (2.1579198 41.496042, 2.1573059 41.4962493)",,,,,
"[56304562, 348351394]",True,"['Carrer de Sant Joan', 'Carrer de la Lluna']",residential,False,108.57300000000001,"LINESTRING (2.1579198 41.496042, 2.1580678 41.4962839, 2.1582964 41.4965128, 2.1587592 41.4962678)",,,,,
56304573,False,Carrer d'Àngel Guimerà,residential,False,84.00399999999999,"LINESTRING (2.1575573 41.4955468, 2.1569853 41.4949845, 2.1569519 41.4949429)",,,,,2
33189675,True,Carrer Monturiol,residential,False,56.823,"LINESTRING (2.1598245 41.4965992, 2.1604309 41.496365)",30,,,,
1032710335,True,Carrer de Pau Casals,residential,False,45.082,"LINESTRING (2.1598245 41.4965992, 2.1595036 41.4962727)",30,,,,1
33189675,True,Carrer Monturiol,residential,False,89.731,"LINESTRING (2.1575296 41.4978745, 2.1579835 41.4976223, 2.1580076 41.4976094, 2.1583932 41.497392)",30,,,,
207874330,True,Carrer del Padró,residential,False,77.64,"LINESTRING (2.1575296 41.4978745, 2.1582345 41.4982404, 2.1582989 41.4982686)",30,,,,
207874330,True,Carrer del Padró,residential,False,52.219,"LINESTRING (2.1566234 41.4974184, 2.1571424 41.4976819)",30,,,,
"[348351392, 348351393]",True,"['Carrer de Sant Joan', ""Carrer de l'Estrella""]",residential,False,194.565,"LINESTRING (2.1566234 41.4974184, 2.1571814 41.4971099, 2.1572905 41.4970519, 2.15744 41.4969724, 2.1578155 41.4967729, 2.1575301 41.4964802, 2.1573059 41.4962493)",,,,,
47397632,True,,secondary,False,10.739999999999998,"LINESTRING (2.1560367 41.4951908, 2.1560207 41.4952118, 2.1559979 41.4952289, 2.1559699 41.4952408, 2.1559387 41.4952468)",40,roundabout,,,
68294809,True,Plaça de Lluís Millet,residential,False,5.928,"LINESTRING (2.1544451 41.5035585, 2.1544272 41.5035069)",,roundabout,,,
68294809,True,Plaça de Lluís Millet,residential,False,22.668999999999997,"LINESTRING (2.1546803 41.5035916, 2.1546201 41.5036154, 2.1545521 41.5036173, 2.1544897 41.503597, 2.1544451 41.5035585)",,roundabout,,,
73286614,False,Avinguda de Maria Torras,residential,False,8.566,"LINESTRING (2.1550409 41.5035578, 2.1551392 41.5035805)",,,,,
68293140,True,Avinguda de Maria Torras,residential,False,30.262999999999998,"LINESTRING (2.1550409 41.5035578, 2.1549983 41.5035618, 2.1546803 41.5035916)",,,,,
68294809,True,Plaça de Lluís Millet,residential,False,23.311,"LINESTRING (2.1546668 41.5034097, 2.1547009 41.5034335, 2.1547238 41.503464, 2.1547335 41.5034982, 2.1547289 41.5035329, 2.1547107 41.5035651, 2.1546803 41.5035916)",,roundabout,,,
73286610,True,Avinguda de Maria Torras,residential,False,35.239000000000004,"LINESTRING (2.1546668 41.5034097, 2.1550044 41.5035434, 2.1550409 41.5035578)",,,,,
68294807,True,Plaça de Maria Aurèlia Capmany,residential,False,20.946,"LINESTRING (2.1559325 41.5038066, 2.1559608 41.5037678, 2.1560135 41.5037364, 2.1560664 41.5037251, 2.156136 41.5037316)",,roundabout,,,
73286614,False,Avinguda de Maria Torras,residential,True,55.375,"LINESTRING (2.1559325 41.5038066, 2.1557225 41.5037443, 2.1553119 41.5036278)",,,,,
68293142,False,Carrer del Puigmal,residential,False,141.89,"LINESTRING (2.156136 41.5037316, 2.1569188 41.5025982)",,,,,
68293160,False,Avinguda Maria Torras,residential,False,55.537,"LINESTRING (2.160155 41.5037352, 2.1604263 41.5037348, 2.1605195 41.5037346, 2.1608204 41.5037572)",,,,,2
68293160,False,Avinguda Maria Torras,residential,True,36.919,"LINESTRING (2.160155 41.5037352, 2.1598165 41.5037498, 2.1597124 41.5037544)",,,,,2
139270300,False,Carrer de Federico García Lorca,residential,False,197.766,"LINESTRING (2.160155 41.5037352, 2.1602561 41.5035885, 2.1606707 41.5029592, 2.160676 41.5028562, 2.1602284 41.5022449, 2.1601523 41.5021491)",,,,,
68293160,False,Avinguda Maria Torras,residential,True,55.537000000000006,"LINESTRING (2.1608204 41.5037572, 2.1605195 41.5037346, 2.1604263 41.5037348, 2.160155 41.5037352)",,,,,2
346012067,True,Carrer de Salvador Espriu,residential,False,321.226,"LINESTRING (2.1608204 41.5037572, 2.1612306 41.5031378, 2.161257 41.503098, 2.1612724 41.5030746, 2.1613233 41.5029978, 2.1613393 41.5029736, 2.1614102 41.5028666, 2.1614134 41.5028398, 2.161415 41.5028268, 2.161422 41.5027697, 2.1614041 41.502696, 2.1613867 41.5026243, 2.1613557 41.5025832, 2.1608804 41.5019528, 2.160305 41.5011873)",30,,,,
68294808,True,,residential,False,19.998,"LINESTRING (2.1595326 41.5036745, 2.1595785 41.5036676, 2.1596246 41.503673, 2.1596655 41.50369, 2.159696 41.5037166, 2.1597124 41.5037544)",,roundabout,,,
69900738,False,Rambla dels Pinetons,residential,True,136.081,"LINESTRING (2.1595326 41.5036745, 2.1594713 41.5035876, 2.1592057 41.5032148, 2.1589474 41.5028516, 2.1587668 41.5025934)",,,,,2
580572142,True,Plaça de Palau Ausit,residential,False,37.746,"LINESTRING (2.1592882 41.5018543, 2.1594468 41.5015363)",,,,,
541909906,False,Carrer de Palau Ausit,residential,True,76.381,"LINESTRING (2.1592882 41.5018543, 2.1592288 41.5018748, 2.1588982 41.5019888, 2.1586282 41.5020819, 2.158597 41.5020927, 2.1584551 41.5021416)",,,,,
68293141,False,Carrer de Sant Josep,residential,False,108.639,"LINESTRING (2.1539849 41.5022661, 2.1540542 41.5024718, 2.1541946 41.502889, 2.1543128 41.5032117)",30,,,,
568654096,True,,residential,False,11.334000000000001,"LINESTRING (2.1539849 41.5022661, 2.1539514 41.5022705, 2.153918 41.5022656, 2.1538892 41.502252, 2.153869 41.5022315)",,roundabout,,,
68293141,False,Carrer de Sant Josep,residential,True,108.63900000000001,"LINESTRING (2.1543128 41.5032117, 2.1541946 41.502889, 2.1540542 41.5024718, 2.1539849 41.5022661)",30,,,,
73286601,True,Carrer de Sant Josep,residential,False,28.788,"LINESTRING (2.1543128 41.5032117, 2.1543834 41.5032838, 2.1544303 41.5033214, 2.1545576 41.503391)",,,,,
68293167,False,Carrer de Sant Josep,residential,True,49.001,"LINESTRING (2.1539343 41.5021335, 2.1538914 41.5020262, 2.1537765 41.501709)",30,,,,
106132690,True,,residential,False,9.174,"LINESTRING (2.1539343 41.5021335, 2.1539618 41.5021326, 2.1539885 41.5021378, 2.1540119 41.5021487, 2.15403 41.5021642)",,roundabout,,,
106132690,True,,residential,False,13.588000000000001,"LINESTRING (2.15403 41.5021642, 2.1540424 41.5021868, 2.1540435 41.5022112, 2.1540333 41.5022344, 2.1540129 41.5022535, 2.1539849 41.5022661)",,roundabout,,,
68293224,True,Carrer de Pizarro,residential,False,33.643,"LINESTRING (2.1574341 41.5009007, 2.1573283 41.5009373, 2.1570673 41.5010275)",,,,,
69900734,True,,residential,False,15.475999999999999,"LINESTRING (2.1574341 41.5009007, 2.1574229 41.500879, 2.1574206 41.5008559, 2.1574273 41.5008333, 2.1574425 41.500813, 2.1574648 41.5007969, 2.1574923 41.5007864)",,roundabout,,,
68293226,False,Carrer dels Afores,residential,False,84.101,"LINESTRING (2.1565082 41.5012021, 2.156248 41.5004713)",30,,,,2
68293224,True,Carrer de Pizarro,residential,False,53.79,"LINESTRING (2.1565082 41.5012021, 2.1559904 41.5014273, 2.1559478 41.5014424)",,,,,
68293226,False,Carrer dels Afores,residential,True,141.675,"LINESTRING (2.1565082 41.5012021, 2.1568219 41.5018772, 2.1569931 41.5022961, 2.1570405 41.502412)",30,,,,2
68293232,False,Rambla de Sant Esteve,residential,False,135.299,"LINESTRING (2.1574923 41.5007864, 2.1574985 41.5006967, 2.1575128 41.5004895, 2.1574626 41.5002277, 2.1573531 41.499646, 2.1573798 41.4995815)",,,,,2
568663048,True,,residential,False,14.111,"LINESTRING (2.1574923 41.5007864, 2.1575269 41.5007821, 2.1575614 41.5007866, 2.1575922 41.5007992, 2.1576157 41.5008186, 2.157628 41.5008385)",,roundabout,,,
1032698834,False,Carrer de Berguedà,residential,True,39.487,"LINESTRING (2.1573798 41.4995815, 2.156917 41.4996587)",,,,,
68293232,False,Rambla de Sant Esteve,residential,False,54.79600000000001,"LINESTRING (2.1573798 41.4995815, 2.1574673 41.4993763, 2.1575092 41.4992727, 2.1575808 41.4991123)",,,,,2
68293232,False,Rambla de Sant Esteve,residential,True,135.299,"LINESTRING (2.1573798 41.4995815, 2.1573531 41.499646, 2.1574626 41.5002277, 2.1575128 41.5004895, 2.1574985 41.5006967, 2.1574923 41.5007864)",,,,,2
68293337,True,Carrer Pizarro,residential,False,77.481,"LINESTRING (2.153869 41.5022315, 2.153068 41.5025033, 2.1530284 41.5025274)",,,,,
568654096,True,,residential,False,13.932,"LINESTRING (2.153869 41.5022315, 2.1538598 41.5022009, 2.1538695 41.5021705, 2.1538962 41.5021463, 2.1539343 41.5021335)",,roundabout,,,
568663049,True,,residential,False,15.737,"LINESTRING (2.1594515 41.5037904, 2.1594496 41.5037541, 2.1594711 41.5037117, 2.1595043 41.5036861, 2.1595326 41.5036745)",,roundabout,,,
68293160,False,Avinguda Maria Torras,residential,False,36.919,"LINESTRING (2.1597124 41.5037544, 2.1598165 41.5037498, 2.160155 41.5037352)",,,,,2
568663052,True,Plaça de Lluís Millet,residential,False,9.328,"LINESTRING (2.1545576 41.503391, 2.1546668 41.5034097)",,roundabout,,,
68293166,True,Carrer de Sant Josep,residential,False,34.193,"LINESTRING (2.1544272 41.5035069, 2.1543877 41.5034111, 2.1543297 41.5032676, 2.1543128 41.5032117)",,,,,
68294809,True,Plaça de Lluís Millet,residential,False,18.344,"LINESTRING (2.1544272 41.5035069, 2.1544326 41.5034742, 2.1544502 41.5034439, 2.1544786 41.5034187, 2.1545154 41.5034006, 2.1545576 41.503391)",,roundabout,,,
69091337,True,Carrer dels Afores,residential,False,34.963,"LINESTRING (2.1573126 41.5027086, 2.1574313 41.5030102)",,,,,
69900762,True,Plaça dels Vinaters,residential,False,10.575,"LINESTRING (2.1573126 41.5027086, 2.1572591 41.5027342, 2.1571985 41.5027484)",,roundabout,,,
