osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction
154470967,,,Calle Arafo,residential,False,True,21.833,"LINESTRING (-16.4116614 28.3180808, -16.4116526 28.318277)",,,
88381214,,,,residential,False,True,31.57,"LINESTRING (-16.411705 28.3173951, -16.4120108 28.3174853)",,,
154470967,,,Calle Arafo,residential,False,False,47.984,"LINESTRING (-16.411705 28.3173951, -16.4117314 28.3169642)",,,
154470967,,,Calle Arafo,residential,False,True,55.048,"LINESTRING (-16.411705 28.3173951, -16.41167 28.3178892)",,,
25368241,,,Calle Francisco Bermúdez González,residential,False,False,46.957,"LINESTRING (-16.4105769 28.316863, -16.4101057 28.3167839)",,,
25368241,,,Calle Francisco Bermúdez González,residential,False,True,44.864,"LINESTRING (-16.4096555 28.3167083, -16.4101057 28.3167839)",,,
25368242,,,,residential,False,False,15.599,"LINESTRING (-16.4099571 28.3174374, -16.4099898 28.3173001)",,,
25368242,,,,residential,False,False,33.071,"LINESTRING (-16.4099898 28.3173001, -16.4100557 28.3170084)",,,
25368242,,,,residential,False,True,15.599,"LINESTRING (-16.4099898 28.3173001, -16.4099571 28.3174374)",,,
25368240,,,Calle Miguel Castillo,residential,True,False,168.231,"LINESTRING (-16.4099898 28.3173001, -16.4116893 28.3173942, -16.411705 28.3173951)",,,
25368241,,,Calle Francisco Bermúdez González,residential,False,False,44.864,"LINESTRING (-16.4101057 28.3167839, -16.4096555 28.3167083)",,,
25368241,,,Calle Francisco Bermúdez González,residential,False,True,46.957,"LINESTRING (-16.4101057 28.3167839, -16.4105769 28.316863)",,,
25368242,,,,residential,False,True,25.439,"LINESTRING (-16.4101057 28.3167839, -16.4100557 28.3170084)",,,
160047280,,,Calle Pablo Iglesias,residential,True,False,75.335,"LINESTRING (-16.4129066 28.3151256, -16.413608 28.3154044)",,,
31246544,,,,residential,True,False,14.655,"LINESTRING (-16.4129066 28.3151256, -16.4129078 28.3150983, -16.4128893 28.3150566, -16.4128652 28.3150359, -16.4128343 28.3150231)",,,roundabout
211316679,,,Calle San Pedro Arriba,residential,False,True,7.964,"LINESTRING (-16.4125525 28.3160021, -16.4124812 28.3160366)",,,
25937912,,,Calle Amigos del Arte,residential,True,False,92.61,"LINESTRING (-16.4125525 28.3160021, -16.4125719 28.3159523, -16.4125894 28.3159075, -16.4127818 28.3151945)",,,
211316679,,,Calle San Pedro Arriba,residential,False,False,72.475,"LINESTRING (-16.4125525 28.3160021, -16.4126514 28.3159945, -16.4130478 28.3159097, -16.4132784 28.31594)",,,
25937911,,,Calle Doctor Díaz Núñez,residential,False,False,67.734,"LINESTRING (-16.4132784 28.31594, -16.413608 28.3154044)",,,
211316679,,,Calle San Pedro Arriba,residential,False,False,111.719,"LINESTRING (-16.4132784 28.31594, -16.4133436 28.3160129, -16.4134267 28.3161097, -16.4135461 28.3162231, -16.4136547 28.3163057, -16.4137217 28.3163494, -16.4138751 28.3164035, -16.4141959 28.3164726)",,,
211316679,,,Calle San Pedro Arriba,residential,False,True,72.47500000000001,"LINESTRING (-16.4132784 28.31594, -16.4130478 28.3159097, -16.4126514 28.3159945, -16.4125525 28.3160021)",,,
25368244,,,Calle San Pedro,residential,True,False,49.359,"LINESTRING (-16.4106621 28.3154988, -16.4102463 28.3154366, -16.410165 28.3154244)",,,
211316715,,,Plaza de San Pedro,residential,True,False,54.376,"LINESTRING (-16.4106621 28.3154988, -16.410664 28.3155773, -16.4106766 28.3156094, -16.4107016 28.3156284, -16.4107434 28.3156414, -16.4110769 28.3157359)",,,
211316681,,,Calle San Pedro de Abajo,residential,True,False,96.477,"LINESTRING (-16.410165 28.3154244, -16.4100887 28.3154119, -16.4100799 28.3154105, -16.4098065 28.3153658, -16.4094236 28.3153032, -16.409196 28.315266)",,,
"[219048696, 47982982]",2,TF-28,"['Avenida de Santa Cruz', 'Avenida Obispo Pérez Cáceres']",primary,False,False,267.95000000000005,"LINESTRING (-16.410165 28.3154244, -16.4101454 28.3154866, -16.4101365 28.3155148, -16.4099755 28.3160256, -16.409962 28.3160706, -16.4099096 28.3161452, -16.4098407 28.3161913, -16.4097705 28.3162126, -16.4096796 28.3162198, -16.4094355 28.3161956, -16.4093448 28.3161866, -16.4092967 28.3161875, -16.40926 28.3161962, -16.4091934 28.3162272, -16.4090963 28.3163142, -16.4089635 28.3165224, -16.4086131 28.3170719)",50,,
219048696,,TF-28,Avenida Obispo Pérez Cáceres,primary,False,True,110.30799999999999,"LINESTRING (-16.410165 28.3154244, -16.4101876 28.3153529, -16.4101931 28.3153356, -16.4104456 28.3145379, -16.4104518 28.3145184, -16.4104675 28.3144688)",50,,
25937923,,,Calle Pedro Guerra,residential,False,False,140.844,"LINESTRING (-16.4085765 28.3151623, -16.4084596 28.3150855, -16.4084473 28.3150775, -16.4081682 28.3148807, -16.4076697 28.3143848, -16.4075485 28.3142826)",,,
211316681,,,Calle San Pedro de Abajo,residential,True,False,87.46,"LINESTRING (-16.4085765 28.3151623, -16.408122 28.3151005, -16.4081023 28.3150978, -16.4079767 28.3150808, -16.4076939 28.3150402)",,,
211316655,,,Calle Calvario,residential,True,False,20.583,"LINESTRING (-16.4072116 28.314915, -16.4070089 28.3148658)",,,
25937925,,,Calle Salamanca,residential,False,False,62.554,"LINESTRING (-16.4072116 28.314915, -16.4071961 28.3149023, -16.4067445 28.3145311)",,,
211316649,,,Calle Amistad,residential,False,True,45.903,"LINESTRING (-16.4116284 28.3142511, -16.4120753 28.3143761)",,,
39090726,,,Calle Santo Domingo,residential,True,False,129.143,"LINESTRING (-16.4116284 28.3142511, -16.4116632 28.3141432, -16.4116493 28.3140582, -16.4116203 28.3139969, -16.4115924 28.3139525, -16.4115871 28.3138959, -16.4116042 28.3137855, -16.4116385 28.3136684, -16.4118127 28.313263, -16.4118373 28.3132059, -16.4118625 28.3131474)",,,
31246544,,,,residential,True,False,16.333,"LINESTRING (-16.4127132 28.3150777, -16.4127071 28.3151151, -16.4127259 28.3151607, -16.4127512 28.3151823, -16.4127818 28.3151945)",,,roundabout
211316656,,,Calle Canarias,residential,True,False,31.216,"LINESTRING (-16.4104675 28.3144688, -16.4105494 28.3144909, -16.4107731 28.314549)",,,
219048696,,TF-28,Avenida Obispo Pérez Cáceres,primary,False,False,110.308,"LINESTRING (-16.4104675 28.3144688, -16.4104518 28.3145184, -16.4104456 28.3145379, -16.4101931 28.3153356, -16.4101876 28.3153529, -16.410165 28.3154244)",50,,
219048696,,TF-28,Avenida Obispo Pérez Cáceres,primary,False,True,90.51499999999999,"LINESTRING (-16.4104675 28.3144688, -16.4104892 28.3144009, -16.4104975 28.3143751, -16.4105981 28.3140609, -16.4107183 28.3136853)",50,,
25937924,,,Calle Candelaria,residential,False,True,24.479,"LINESTRING (-16.407604 28.3137116, -16.4075606 28.3139284)",,,
88379165,,,Calle Canarias,residential,False,True,105.946,"LINESTRING (-16.407604 28.3137116, -16.4086397 28.3139881)",,,
25937924,,,Calle Candelaria,residential,False,False,102.571,"LINESTRING (-16.407604 28.3137116, -16.4076928 28.3135481, -16.4078018 28.3134282, -16.4079135 28.3132082, -16.4078807 28.3131433, -16.4076666 28.3129422)",,,
102546750,2,TF-61,Avenida Portugal,primary,False,False,31.223,"LINESTRING (-16.4108305 28.3127435, -16.410522 28.3126722)",,,
25368689,,TF-612,Calle Doctor Rigoberto Díaz Melero,primary,True,False,88.275,"LINESTRING (-16.4108305 28.3127435, -16.4108473 28.313446, -16.4108484 28.3134902, -16.4108495 28.3135372)",,,
25937917,,,Calle Tafetana,residential,False,True,114.64,"LINESTRING (-16.4108495 28.3135372, -16.4108654 28.3136152, -16.4109141 28.3138541, -16.4109147 28.3138649, -16.410918 28.3139266, -16.4109198 28.3139601, -16.4108985 28.3140522, -16.4107731 28.314549)",,,
211316637,,TF-28,Avenida Obispo Pérez Cáceres,primary,True,False,96.459,"LINESTRING (-16.4108495 28.3135372, -16.4109439 28.3134776, -16.4110366 28.313419, -16.4115454 28.3130977, -16.4115741 28.3130795, -16.4116501 28.3130315)",50,,
219048696,,TF-28,Avenida Obispo Pérez Cáceres,primary,False,False,21.009,"LINESTRING (-16.4108495 28.3135372, -16.4107715 28.3136085, -16.4107183 28.3136853)",50,,
264653856,,,Calle Poeta Arístides Hernández Mora,residential,False,False,92.422,"LINESTRING (-16.4057787 28.3175047, -16.4064573 28.3180826)",,,
39090740,,,Calle Juan Álvarez Delgado,residential,True,False,41.194,"LINESTRING (-16.4057787 28.3175047, -16.4060066 28.3173339, -16.4060017 28.317227)",,,
25937911,,,Calle Doctor Díaz Núñez,residential,False,True,67.734,"LINESTRING (-16.413608 28.3154044, -16.4132784 28.31594)",,,
25937911,,,Calle Doctor Díaz Núñez,residential,False,False,62.601,"LINESTRING (-16.413608 28.3154044, -16.4137014 28.3152928, -16.4138558 28.3151191, -16.4139084 28.3150573, -16.4140029 28.3149619)",,,
31246544,,,,residential,True,False,16.042,"LINESTRING (-16.4127818 28.3151945, -16.4128287 28.3151955, -16.4128599 28.3151846, -16.4128848 28.3151658, -16.4129066 28.3151256)",,,roundabout
25937913,,,Calle Amigos del Arte,residential,False,False,44.121,"LINESTRING (-16.4128343 28.3150231, -16.4129328 28.3146359)",,,
31246544,,,,residential,True,False,14.527000000000001,"LINESTRING (-16.4128343 28.3150231, -16.4127914 28.3150211, -16.4127532 28.315034, -16.4127345 28.3150476, -16.4127132 28.3150777)",,,roundabout
25937913,,,Calle Amigos del Arte,residential,False,True,44.121,"LINESTRING (-16.4129328 28.3146359, -16.4128343 28.3150231)",,,
211316649,,,Calle Amistad,residential,False,False,88.774,"LINESTRING (-16.4129328 28.3146359, -16.4120753 28.3143761)",,,
211316649,,,Calle Amistad,residential,False,True,78.025,"LINESTRING (-16.4129328 28.3146359, -16.4136859 28.3148657)",,,
154470967,,,Calle Arafo,residential,False,True,69.986,"LINESTRING (-16.4117736 28.3163359, -16.4117683 28.3164079, -16.4117314 28.3169642)",,,
154470975,,,Calle Imeldo Serís,residential,True,False,79.71100000000001,"LINESTRING (-16.4117736 28.3163359, -16.4117968 28.3162709, -16.4118439 28.3162425, -16.4119069 28.3162209, -16.4122422 28.316121, -16.4124143 28.3160685, -16.4124812 28.3160366)",,,
211316679,,,Calle San Pedro Arriba,residential,False,False,7.964,"LINESTRING (-16.4124812 28.3160366, -16.4125525 28.3160021)",,,
211316671,,,Calle Marrubial,residential,False,True,181.40200000000002,"LINESTRING (-16.4124812 28.3160366, -16.4125055 28.3161008, -16.4125709 28.316236, -16.4125883 28.31626, -16.412609 28.3162772, -16.4128552 28.3163808, -16.4128813 28.3163981, -16.4128954 28.3164201, -16.4128933 28.316445, -16.4128508 28.3165112, -16.4128486 28.316538, -16.4128595 28.3165611, -16.4129652 28.3166723, -16.413085 28.3167643, -16.4131274 28.3168199, -16.4131492 28.3168717, -16.4131961 28.3170443, -16.4132124 28.3171411, -16.413226 28.3171641, -16.4132513 28.3171691, -16.4132745 28.317167, -16.4133736 28.3171968, -16.413452 28.3172178)",,,
211316714,,,Plaza de San Pedro,residential,True,False,11.725999999999999,"LINESTRING (-16.4107335 28.3154168, -16.410705 28.3154339, -16.4106621 28.3154988)",,,
25937917,,,Calle Tafetana,residential,False,False,80.425,"LINESTRING (-16.4109334 28.3152493, -16.4108764 28.3151289, -16.4108533 28.31508, -16.4108267 28.3149803, -16.4108158 28.3149395, -16.4107739 28.3147852, -16.4107671 28.3147403, -16.4107641 28.3146711, -16.4107731 28.314549)",,,
575330846,,,Calle Santo Domingo,living_street,True,False,28.226,"LINESTRING (-16.4109334 28.3152493, -16.4109197 28.3152583, -16.4107385 28.3153772, -16.4107335 28.3154168)",,,
25368246,,,Calle del Peral,residential,True,False,51.25,"LINESTRING (-16.4113706 28.3146994, -16.4115515 28.3147486, -16.4118708 28.3148355)",,,
39090726,,,Calle Santo Domingo,residential,True,False,56.172000000000004,"LINESTRING (-16.4113706 28.3146994, -16.41149 28.3144365, -16.411589 28.3142968, -16.4116284 28.3142511)",,,
575330846,,,Calle Santo Domingo,living_street,True,False,76.303,"LINESTRING (-16.4113706 28.3146994, -16.4112367 28.3149881, -16.411175 28.3150543, -16.4111064 28.3151161, -16.4109334 28.3152493)",,,
25937917,,,Calle Tafetana,residential,False,False,114.63999999999999,"LINESTRING (-16.4107731 28.314549, -16.4108985 28.3140522, -16.4109198 28.3139601, -16.410918 28.3139266, -16.4109147 28.3138649, -16.4109141 28.3138541, -16.4108654 28.3136152, -16.4108495 28.3135372)",,,
25937917,,,Calle Tafetana,residential,False,True,80.425,"LINESTRING (-16.4107731 28.314549, -16.4107641 28.3146711, -16.4107671 28.3147403, -16.4107739 28.3147852, -16.4108158 28.3149395, -16.4108267 28.3149803, -16.4108533 28.31508, -16.4108764 28.3151289, -16.4109334 28.3152493)",,,
211316656,,,Calle Canarias,residential,True,False,60.833999999999996,"LINESTRING (-16.4107731 28.314549, -16.4113145 28.3146853, -16.4113706 28.3146994)",,,
25368240,,,Calle Miguel Castillo,residential,True,False,80.185,"LINESTRING (-16.4091735 28.3172401, -16.4099898 28.3173001)",,,
25937921,,,Calle Luis Braille,residential,False,False,32.269,"LINESTRING (-16.4091735 28.3172401, -16.4092035 28.3169511)",,,
47982982,2,TF-28,Avenida de Santa Cruz,primary,False,False,55.176,"LINESTRING (-16.408547 28.3176803, -16.4084861 28.3181736)",50,,
47982982,2,TF-28,Avenida de Santa Cruz,primary,False,True,5.455,"LINESTRING (-16.408547 28.3176803, -16.4085537 28.3176316)",50,,
25937918,,,Calle Luis Braille,residential,True,False,109.77000000000001,"LINESTRING (-16.408547 28.3176803, -16.4086213 28.3176857, -16.4091164 28.3177217, -16.4091735 28.3172401)",,,
25937919,,,,residential,False,False,60.086,"LINESTRING (-16.4079461 28.3175549, -16.4084491 28.3176184, -16.4084831 28.3176227, -16.4085151 28.3176267, -16.4085537 28.3176316)",,,
47982982,2,TF-28,Avenida de Santa Cruz,primary,False,False,5.455,"LINESTRING (-16.4085537 28.3176316, -16.408547 28.3176803)",50,,
25937919,,,,residential,False,True,60.086,"LINESTRING (-16.4085537 28.3176316, -16.4085151 28.3176267, -16.4084831 28.3176227, -16.4084491 28.3176184, -16.4079461 28.3175549)",,,
47982982,2,TF-28,Avenida de Santa Cruz,primary,False,True,62.507000000000005,"LINESTRING (-16.4085537 28.3176316, -16.4085611 28.3175615, -16.4085621 28.3175525, -16.4085665 28.3175113, -16.4086131 28.3170719)",50,,
25937921,,,Calle Luis Braille,residential,False,True,32.269,"LINESTRING (-16.4092035 28.3169511, -16.4091735 28.3172401)",,,
211316681,,,Calle San Pedro de Abajo,residential,True,False,48.418,"LINESTRING (-16.409196 28.315266, -16.4087107 28.3151819)",,,
25937922,,,Calle de La Laguna,residential,True,False,114.515,"LINESTRING (-16.409196 28.315266, -16.4092019 28.3152309, -16.4093569 28.3143022, -16.4093607 28.3142466)",,,
88379164,,,Calle de La Laguna,residential,False,False,70.351,"LINESTRING (-16.4093925 28.314091, -16.4094834 28.3134634)",,,
88379161,,,,residential,True,False,14.278,"LINESTRING (-16.4093925 28.314091, -16.4093439 28.3140903, -16.4093019 28.314112, -16.4092788 28.3141496)",,,roundabout
25937923,,,Calle Pedro Guerra,residential,False,True,11.886,"LINESTRING (-16.4074698 28.3142012, -16.4075485 28.3142826)",,,
25937924,,,Calle Candelaria,residential,False,False,33.842999999999996,"LINESTRING (-16.4074698 28.3142012, -16.4075283 28.3141718, -16.4075606 28.3139284)",,,
25937924,,,Calle Candelaria,residential,False,True,84.022,"LINESTRING (-16.4074698 28.3142012, -16.4072155 28.3142989, -16.4070913 28.3144535, -16.4070186 28.3144881, -16.4069197 28.3145237, -16.4067852 28.3145359, -16.4067445 28.3145311)",,,
25937924,,,Calle Candelaria,residential,False,False,86.45400000000001,"LINESTRING (-16.4060414 28.3149465, -16.4060624 28.3148928, -16.4061988 28.3147477, -16.4062849 28.3146991, -16.406569 28.3145731, -16.4066736 28.3145348, -16.4067445 28.3145311)",,,
211316655,,,Calle Calvario,residential,True,False,24.716,"LINESTRING (-16.4060414 28.3149465, -16.4059685 28.314966, -16.4057985 28.3150071)",,,
25937924,,,Calle Candelaria,residential,False,False,84.022,"LINESTRING (-16.4067445 28.3145311, -16.4067852 28.3145359, -16.4069197 28.3145237, -16.4070186 28.3144881, -16.4070913 28.3144535, -16.4072155 28.3142989, -16.4074698 28.3142012)",,,
25937924,,,Calle Candelaria,residential,False,True,86.454,"LINESTRING (-16.4067445 28.3145311, -16.4066736 28.3145348, -16.406569 28.3145731, -16.4062849 28.3146991, -16.4061988 28.3147477, -16.4060624 28.3148928, -16.4060414 28.3149465)",,,
25937925,,,Calle Salamanca,residential,False,False,135.627,"LINESTRING (-16.4067445 28.3145311, -16.4064717 28.3142911, -16.4056549 28.3137835)",,,
25937925,,,Calle Salamanca,residential,False,True,62.554,"LINESTRING (-16.4067445 28.3145311, -16.4071961 28.3149023, -16.4072116 28.314915)",,,
25937925,,,Calle Salamanca,residential,False,False,14.459,"LINESTRING (-16.4056549 28.3137835, -16.4055103 28.313757)",,,
25937925,,,Calle Salamanca,residential,False,True,135.627,"LINESTRING (-16.4056549 28.3137835, -16.4064717 28.3142911, -16.4067445 28.3145311)",,,
"[211316652, 211316653]",,,Calle Barranquillo de Salamanca,residential,False,"[False, True]",165.00099999999998,"LINESTRING (-16.4056549 28.3137835, -16.4057056 28.3137808, -16.4057743 28.3137772, -16.4059293 28.313745, -16.4059629 28.3137402, -16.4059938 28.3137358, -16.4060826 28.313633, -16.406174 28.3135219, -16.4061871 28.313469, -16.4063526 28.313446, -16.4063981 28.3133579, -16.4063568 28.3128554, -16.406413 28.3127546)",,,
25368246,,,Calle del Peral,residential,True,False,86.75,"LINESTRING (-16.4118708 28.3148355, -16.4127132 28.3150777)",,,
"[211316714, 25938071]",,,"['Plaza de San Pedro', 'Calle Teobaldo Power']",residential,True,False,171.996,"LINESTRING (-16.4118708 28.3148355, -16.4115104 28.3156087, -16.411439 28.3155904, -16.4112006 28.3155292, -16.4107745 28.3154199, -16.4107335 28.3154168)",,,
154470967,,,Calle Arafo,residential,False,True,47.984,"LINESTRING (-16.4117314 28.3169642, -16.411705 28.3173951)",,,
25938072,,,Calle Lomito,residential,False,False,168.868,"LINESTRING (-16.4117314 28.3169642, -16.411714 28.316967, -16.41139 28.3170183, -16.4112516 28.3170907, -16.4108611 28.3170963, -16.4106385 28.3171174, -16.4104743 28.3171192, -16.4103316 28.3170969, -16.4101132 28.3170271, -16.4100557 28.3170084)",,,
154470967,,,Calle Arafo,residential,False,False,69.986,"LINESTRING (-16.4117314 28.3169642, -16.4117683 28.3164079, -16.4117736 28.3163359)",,,
25368242,,,,residential,False,False,25.439,"LINESTRING (-16.4100557 28.3170084, -16.4101057 28.3167839)",,,
25368242,,,,residential,False,True,33.071,"LINESTRING (-16.4100557 28.3170084, -16.4099898 28.3173001)",,,
25938072,,,Calle Lomito,residential,False,True,168.86799999999997,"LINESTRING (-16.4100557 28.3170084, -16.4101132 28.3170271, -16.4103316 28.3170969, -16.4104743 28.3171192, -16.4106385 28.3171174, -16.4108611 28.3170963, -16.4112516 28.3170907, -16.41139 28.3170183, -16.411714 28.316967, -16.4117314 28.3169642)",,,
547531293,,TF-28,Avenida Obispo Pérez Cáceres,primary,False,False,24.472,"LINESTRING (-16.4118625 28.3131474, -16.4117756 28.3130966, -16.4116501 28.3130315)",,,
547531293,,TF-28,Avenida Obispo Pérez Cáceres,primary,False,True,30.661,"LINESTRING (-16.4118625 28.3131474, -16.4119843 28.3131694, -16.4120721 28.3131513, -16.4121159 28.3131355, -16.4121634 28.3131183)",,,
25938178,,,,residential,False,False,36.612,"LINESTRING (-16.4088577 28.318211, -16.408552 28.3181802, -16.4084861 28.3181736)",,,
47982982,2,TF-28,Avenida de Santa Cruz,primary,False,True,55.176,"LINESTRING (-16.4084861 28.3181736, -16.408547 28.3176803)",50,,
25938178,,,,residential,False,True,36.612,"LINESTRING (-16.4084861 28.3181736, -16.408552 28.3181802, -16.4088577 28.318211)",,,
"[47982982, 217937783]","['2', '3']",TF-28,Avenida de Santa Cruz,primary,False,False,82.308,"LINESTRING (-16.4084861 28.3181736, -16.4084694 28.3182863, -16.4084646 28.3183183, -16.4084105 28.3184503, -16.4082866 28.3186024, -16.4082411 28.3186419, -16.4081354 28.3187337, -16.4080708 28.3187897)",50,,
217937783,3,TF-28,Avenida de Santa Cruz,primary,False,False,58.181,"LINESTRING (-16.4080708 28.3187897, -16.4079818 28.3188683, -16.4077541 28.3190693, -16.4077297 28.3190908, -16.4076795 28.3191351, -16.4076511 28.3191602)",,,
"[47982982, 217937783]","['2', '3']",TF-28,Avenida de Santa Cruz,primary,False,True,82.308,"LINESTRING (-16.4080708 28.3187897, -16.4081354 28.3187337, -16.4082411 28.3186419, -16.4082866 28.3186024, -16.4084105 28.3184503, -16.4084646 28.3183183, -16.4084694 28.3182863, -16.4084861 28.3181736)",50,,
25938282,,,,residential,False,False,86.462,"LINESTRING (-16.4076939 28.3150402, -16.4076937 28.3150134, -16.4076929 28.3149261, -16.4076408 28.3147594, -16.4075583 28.3145576, -16.4075453 28.3144978, -16.4075485 28.3142826)",,,
211316681,,,Calle San Pedro de Abajo,residential,True,False,49.272999999999996,"LINESTRING (-16.4076939 28.3150402, -16.4074574 28.3149893, -16.4072116 28.314915)",,,
25938288,,,Calle Morra de Abajo,residential,False,False,57.994,"LINESTRING (-16.4070089 28.3148658, -16.407005 28.3148756, -16.4069605 28.3149892, -16.4069122 28.3150828, -16.4068719 28.315131, -16.4068736 28.3152104, -16.4068462 28.3152813, -16.4068381 28.315355)",,,
211316655,,,Calle Calvario,residential,True,False,96.468,"LINESTRING (-16.4070089 28.3148658, -16.4069422 28.314858, -16.4066914 28.3148287, -16.4065452 28.3148387, -16.406269 28.3149017, -16.4060414 28.3149465)",,,
25938288,,,Calle Morra de Abajo,residential,False,True,57.994,"LINESTRING (-16.4068381 28.315355, -16.4068462 28.3152813, -16.4068736 28.3152104, -16.4068719 28.315131, -16.4069122 28.3150828, -16.4069605 28.3149892, -16.407005 28.3148756, -16.4070089 28.3148658)",,,
118604374,,,Calle Lomo Grillo Abajo,residential,False,False,3.05,"LINESTRING (-16.4125488 28.3106073, -16.4125181 28.310612)",,,
200274393,,TF-28,Carretera General del Sur,primary,False,False,270.06899999999996,"LINESTRING (-16.4125488 28.3106073, -16.41263 28.3106987, -16.4126918 28.310736, -16.4134353 28.3109381, -16.413498 28.3109935, -16.4135281 28.3110528, -16.4135341 28.3111135, -16.4135142 28.3111716, -16.4134806 28.3112177, -16.4134104 28.3112686, -16.4122451 28.3118145)",,,
31246543,,,Calle de La Laguna,residential,False,False,122.542,"LINESTRING (-16.4097099 28.3114438, -16.4097581 28.3115176, -16.4098071 28.3116108, -16.4098299 28.3116722, -16.4098426 28.3117673, -16.4098292 28.3118417, -16.4097286 28.312187, -16.4096195 28.3124944)",,,
