osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,junction
313628193,Avenida Fernando Blanco,primary,50,False,True,189.98899999999998,2,AC-550,"LINESTRING (-9.1890266 42.9567521, -9.1891347 42.9568096, -9.1893147 42.9568431, -9.1895008 42.9568617, -9.1897576 42.9569213, -9.1899623 42.9570032, -9.1901931 42.9571372, -9.1902594 42.9571867, -9.1905169 42.9573791, -9.1907755 42.957567, -9.1908407 42.957595, -9.1909652 42.9576148)",,
580576609,Rúa da Calzada,residential,30,False,False,48.29,,,"LINESTRING (-9.1890266 42.9567521, -9.1890277 42.9568862, -9.1891071 42.9571807)",,
313628193,Avenida Fernando Blanco,primary,50,False,False,9.344,2,AC-550,"LINESTRING (-9.19108 42.9576164, -9.1909652 42.9576148)",,
22993346,Avenida Fernando Blanco,primary,50,False,True,18.439,2,AC-550,"LINESTRING (-9.19108 42.9576164, -9.1911938 42.9576079, -9.1913054 42.9575995)",,
40205347,Avenida Lino Rodríguez Madero,residential,,False,False,68.075,,,"LINESTRING (-9.19108 42.9576164, -9.1910499 42.957485, -9.1910305 42.9574001, -9.1909874 42.9572136, -9.1909672 42.9571128, -9.190947 42.957012)",,
22993346,Avenida Fernando Blanco,primary,50,False,False,42.164,2,AC-550,"LINESTRING (-9.1918234 42.9575913, -9.1916823 42.9575935, -9.1913054 42.9575995)",,
22993346,Avenida Fernando Blanco,primary,50,False,True,67.586,2,AC-550,"LINESTRING (-9.1918234 42.9575913, -9.1919829 42.9575907, -9.1926539 42.9575881)",,
40208883,Rúa da Escola,residential,30,False,False,46.676,,,"LINESTRING (-9.1918234 42.9575913, -9.191833 42.9576513, -9.1918903 42.9580082)",,
22993346,Avenida Fernando Blanco,primary,50,False,False,67.586,2,AC-550,"LINESTRING (-9.1926539 42.9575881, -9.1919829 42.9575907, -9.1918234 42.9575913)",,
22993346,Avenida Fernando Blanco,primary,50,False,True,58.955999999999996,2,AC-550,"LINESTRING (-9.1926539 42.9575881, -9.1928915 42.9575902, -9.1932888 42.9575897, -9.1933783 42.9575876)",,
580571440,Rúa A Coruña,residential,30,True,False,71.168,1,,"LINESTRING (-9.1926539 42.9575881, -9.1926232 42.9575114, -9.192383 42.9569796)",,
224128082,Avenida de Fisterra,primary,50,False,False,69.08,2,AC-445,"LINESTRING (-9.1933783 42.9575876, -9.1931802 42.9569835)",,
22993346,Avenida Fernando Blanco,primary,50,False,False,58.956,2,AC-550,"LINESTRING (-9.1933783 42.9575876, -9.1932888 42.9575897, -9.1928915 42.9575902, -9.1926539 42.9575881)",,
580571414,Avenida de Fisterra,primary,50,False,True,90.601,2,AC-552,"LINESTRING (-9.1933783 42.9575876, -9.1935311 42.9580908, -9.1936234 42.9583824)",,
224128082,Avenida de Fisterra,primary,50,False,False,17.732,2,AC-445,"LINESTRING (-9.1926637 42.9531754, -9.1927003 42.9530182)",,
224128082,Avenida de Fisterra,primary,50,False,True,22.4,2,AC-445,"LINESTRING (-9.1926637 42.9531754, -9.1926031 42.9533719)",,
87579644,,residential,30,False,False,38.859,2,,"LINESTRING (-9.1926637 42.9531754, -9.1925978 42.9531637, -9.1925051 42.9531442, -9.1924155 42.9531285, -9.1922884 42.9530836, -9.1922354 42.9530398)",,
189532472,,residential,,False,True,168.83899999999997,,,"LINESTRING (-9.1924026 42.9539163, -9.1927863 42.9539477, -9.1936179 42.9539612, -9.1939678 42.9539362, -9.1942676 42.9538803, -9.1944548 42.9538384)",,
224128082,Avenida de Fisterra,primary,50,False,False,62.698,2,AC-445,"LINESTRING (-9.1924026 42.9539163, -9.1925317 42.9535574, -9.1926031 42.9533719)",,
224128082,Avenida de Fisterra,primary,50,False,True,75.429,2,AC-445,"LINESTRING (-9.1924026 42.9539163, -9.1923565 42.9540622, -9.1923743 42.9542374, -9.1924412 42.9545869)",,
224128082,Avenida de Fisterra,primary,50,False,False,108.827,2,AC-445,"LINESTRING (-9.1927119 42.9555448, -9.1924984 42.9548596, -9.1924635 42.9547025, -9.1924412 42.9545869)",,
224128082,Avenida de Fisterra,primary,50,False,True,66.652,2,AC-445,"LINESTRING (-9.1927119 42.9555448, -9.1927866 42.9557782, -9.1928903 42.9561298)",,
945124721,,residential,20,True,False,72.46000000000001,,,"LINESTRING (-9.1927119 42.9555448, -9.1926477 42.9555551, -9.1918422 42.9556844)",,
580571414,Avenida de Fisterra,primary,50,False,True,11.755,2,AC-552,"LINESTRING (-9.1936234 42.9583824, -9.1936547 42.9584856)",,
152847869,,residential,,False,False,343.9479999999999,,,"LINESTRING (-9.1936234 42.9583824, -9.1937298 42.9582915, -9.1939577 42.9580777, -9.1940026 42.9577347, -9.1941599 42.9573799, -9.1944071 42.9570933, -9.1944441 42.9569465, -9.1944199 42.9568689, -9.1943714 42.9568179, -9.1942048 42.9567669, -9.1940866 42.9567071, -9.1940079 42.9566073, -9.1940052 42.9565194, -9.1940048 42.9565075, -9.1943956 42.9561838, -9.1944532 42.9560929, -9.1944774 42.955991, -9.1947421 42.9558075)",,
580571414,Avenida de Fisterra,primary,50,False,False,90.601,2,AC-552,"LINESTRING (-9.1936234 42.9583824, -9.1935311 42.9580908, -9.1933783 42.9575876)",,
580571414,Avenida de Fisterra,primary,50,False,False,57.764,2,AC-552,"LINESTRING (-9.1938012 42.9589939, -9.1936547 42.9584856)",,
580571414,Avenida de Fisterra,primary,50,False,True,114.45700000000001,2,AC-552,"LINESTRING (-9.1938012 42.9589939, -9.1938751 42.9593018, -9.1939128 42.9595687, -9.1939445 42.9600165)",,
580571414,Avenida de Fisterra,primary,50,False,False,114.457,2,AC-552,"LINESTRING (-9.1939445 42.9600165, -9.1939128 42.9595687, -9.1938751 42.9593018, -9.1938012 42.9589939)",,
224127380,Rúa Campo do Sacramento,primary,50,False,False,8.622,2,AC-550,"LINESTRING (-9.1853244 42.9521524, -9.1852617 42.9520899)",,
313628193,Avenida Fernando Blanco,primary,50,False,True,26.912,2,AC-550,"LINESTRING (-9.1853244 42.9521524, -9.1855161 42.9523496)",,
31893154,,residential,,False,False,105.10900000000001,,,"LINESTRING (-9.1853244 42.9521524, -9.1855753 42.9522236, -9.1861832 42.952436, -9.1864929 42.9525534)",,
40205351,,living_street,,False,False,76.845,,,"LINESTRING (-9.1887558 42.9543718, -9.1887786 42.954409, -9.1889452 42.9546804, -9.1890971 42.9550152)",,
313628217,,residential,,True,False,59.095,,,"LINESTRING (-9.1887558 42.9543718, -9.1889873 42.9541284, -9.1892063 42.9539567)",,
40205351,,living_street,,False,True,19.796,,,"LINESTRING (-9.1891795 42.9551827, -9.1890971 42.9550152)",,
233855883,Rúa Europa,residential,,False,True,17.884,,,"LINESTRING (-9.1900794 42.9549354, -9.1898735 42.9549916)",,
87579651,Avenida Lino Rodríguez Madero,residential,30,False,True,85.78699999999999,2,,"LINESTRING (-9.1900794 42.9549354, -9.1901601 42.9550241, -9.190339 42.9554356, -9.1903892 42.9555903, -9.1904126 42.9556624)",,
"[500237066, 500237068, 436723302]",Rúa Europa,residential,,False,False,39.68,,,"LINESTRING (-9.1900794 42.9549354, -9.1901662 42.9549155, -9.1903554 42.954872, -9.1905446 42.9548285)",yes,
436723303,Avenida Lino Rodríguez Madero,residential,30,True,False,91.717,1,,"LINESTRING (-9.1900794 42.9549354, -9.1899959 42.9548498, -9.1898931 42.9546667, -9.189867 42.9545683, -9.1898341 42.9544009, -9.1898295 42.9542298, -9.1898287 42.9541486)",,
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,True,13.808,,,"LINESTRING (-9.1898287 42.9541486, -9.1896684 42.9541079)",,
"[500237064, 500237062]",Paseo Alcalde Pepe Sánchez,residential,,False,False,37.36000000000001,,,"LINESTRING (-9.1898287 42.9541486, -9.1899654 42.9541521, -9.190102 42.9541556, -9.1902459 42.9541288, -9.1902826 42.9541248)",yes,
37931725,Rúa Alvarellos Berrocal,residential,30,False,True,41.008,,,"LINESTRING (-9.1885469 42.9558582, -9.1884981 42.9559763, -9.1884647 42.9560799, -9.1884149 42.956214)",,
313628200,Rúa Alvarellos Berrocal,residential,30,True,False,47.678999999999995,,,"LINESTRING (-9.1885469 42.9558582, -9.1886666 42.9556396, -9.1887238 42.9554915, -9.1887384 42.9554536)",,
313628209,Praza da Constitución,living_street,,False,True,24.625,,,"LINESTRING (-9.1888111 42.9550875, -9.1890971 42.9550152)",,
313628204,Praza da Constitución,residential,20,True,False,73.576,,,"LINESTRING (-9.1888111 42.9550875, -9.1888178 42.9549757, -9.1888157 42.9549199, -9.1886209 42.9545329, -9.1885824 42.9544564)",,
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,False,41.255,,,"LINESTRING (-9.1892063 42.9539567, -9.1892671 42.9539785, -9.1893632 42.9540128, -9.1895333 42.9540736, -9.1896684 42.9541079)",,
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,True,121.49700000000001,,,"LINESTRING (-9.1892063 42.9539567, -9.1891517 42.9539262, -9.1891314 42.9539149, -9.1889362 42.9537893, -9.1887985 42.9536691, -9.188761 42.9536364, -9.1885383 42.9533574, -9.1884168 42.9531679, -9.1883577 42.9530761)",,
152847870,Paseo Alcalde Pepe Sánchez,residential,30,False,True,92.959,2,,"LINESTRING (-9.1909423 42.9536463, -9.1909575 42.9535994, -9.1911992 42.953031, -9.1912963 42.9528521)",,
224128016,Paseo Alcalde Pepe Sánchez,residential,,True,False,78.762,,,"LINESTRING (-9.1909423 42.9536463, -9.19085 42.9537695, -9.1907451 42.9539138, -9.1905942 42.9540137, -9.1904971 42.9540641, -9.1902826 42.9541248)",,
40205347,Avenida Lino Rodríguez Madero,residential,,False,True,72.349,,,"LINESTRING (-9.190755 42.9563767, -9.1907828 42.9564687, -9.190947 42.957012)",,
40205349,,residential,,True,False,35.31099999999999,,,"LINESTRING (-9.190755 42.9563767, -9.1908432 42.9563461, -9.1908869 42.9563009, -9.1909 42.956252, -9.1908865 42.9562041, -9.1908346 42.9561544, -9.1908002 42.9561391)",,roundabout
224127567,Rúa Domingo Antonio de Andrade,living_street,20,True,False,47.691,,,"LINESTRING (-9.1905749 42.9561981, -9.1899897 42.9561754)",,
40205349,,residential,,True,False,30.201,,,"LINESTRING (-9.1905749 42.9561981, -9.1905596 42.956234, -9.1905597 42.9562722, -9.190579 42.9563135, -9.1906006 42.9563359, -9.190638 42.9563591, -9.1906915 42.9563752, -9.190755 42.9563767)",,roundabout
40205349,,residential,,True,False,8.998999999999999,,,"LINESTRING (-9.1906515 42.9561412, -9.1906067 42.9561652, -9.1905749 42.9561981)",,roundabout
87579651,Avenida Lino Rodríguez Madero,residential,30,False,False,58.243,2,,"LINESTRING (-9.1906515 42.9561412, -9.1905432 42.9560652, -9.1904961 42.95592, -9.1904126 42.9556624)",,
87579598,Rúa Domingo Antonio de Andrade,living_street,20,False,True,65.888,,,"LINESTRING (-9.1899897 42.9561754, -9.1899045 42.9557374, -9.189847 42.9555933)",,
436718329,Rúa Domingo Antonio de Andrade,living_street,20,True,False,123.011,,,"LINESTRING (-9.1899897 42.9561754, -9.1898764 42.9561747, -9.1895022 42.9560903, -9.1889632 42.9559648, -9.1885469 42.9558582)",,
40208883,Rúa da Escola,residential,30,False,True,15.531,,,"LINESTRING (-9.1915057 42.9592069, -9.1916252 42.959098)",,
87579635,,residential,30,True,False,50.209999999999994,1,,"LINESTRING (-9.1883577 42.9530761, -9.1882825 42.9531028, -9.1879653 42.9531886, -9.1877822 42.9532381)",,
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,False,121.497,,,"LINESTRING (-9.1883577 42.9530761, -9.1884168 42.9531679, -9.1885383 42.9533574, -9.188761 42.9536364, -9.1887985 42.9536691, -9.1889362 42.9537893, -9.1891314 42.9539149, -9.1891517 42.9539262, -9.1892063 42.9539567)",,
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,True,212.18,,,"LINESTRING (-9.1883577 42.9530761, -9.1883082 42.952999, -9.188133 42.9527841, -9.1877806 42.9523518, -9.1870359 42.9514318)",,
87579612,Rúa Rosalía de Castro,residential,30,True,False,177.50799999999998,,,"LINESTRING (-9.1877822 42.9532381, -9.1877553 42.9532015, -9.1876408 42.9530459, -9.1875901 42.9529243, -9.1875819 42.9528973, -9.1875405 42.9527602, -9.1873926 42.9525049, -9.1873831 42.9524885, -9.1872716 42.9523572, -9.1871356 42.9521972, -9.1869464 42.9519203, -9.1867948 42.9518432)",,
40205347,Avenida Lino Rodríguez Madero,residential,,False,False,72.349,,,"LINESTRING (-9.190947 42.957012, -9.1907828 42.9564687, -9.190755 42.9563767)",,
40205347,Avenida Lino Rodríguez Madero,residential,,False,True,68.075,,,"LINESTRING (-9.190947 42.957012, -9.1909672 42.9571128, -9.1909874 42.9572136, -9.1910305 42.9574001, -9.1910499 42.957485, -9.19108 42.9576164)",,
313628211,Rúa Estatuto de Autonomía de Galicia,residential,,False,False,79.032,,,"LINESTRING (-9.190947 42.957012, -9.1911045 42.9569703, -9.1912621 42.9569285, -9.1914236 42.9568693, -9.1915749 42.9567691, -9.1917449 42.9566336)",,
87579686,Rúa Camiño do Son,residential,50,False,True,54.738,,,"LINESTRING (-9.1942178 42.9533777, -9.1944548 42.9538384)",,
152847851,Rúa de San Roque,residential,30,False,False,131.417,,,"LINESTRING (-9.1942178 42.9533777, -9.1931418 42.9533778, -9.1926031 42.9533719)",,
87579687,Rúa Magdalena,living_street,20,True,False,51.517,1,,"LINESTRING (-9.1870544 42.9533945, -9.1871406 42.9534569, -9.1874158 42.9536562, -9.1874848 42.9536947, -9.1875149 42.9537115)",,
580895720,Rúa Castiñeiros,living_street,20,False,False,137.255,,,"LINESTRING (-9.1870544 42.9533945, -9.1869436 42.9534757, -9.1870799 42.9536976, -9.1871213 42.9537334, -9.1872479 42.9538247, -9.1872488 42.9540117, -9.1872649 42.9541452, -9.1873561 42.9543631, -9.1874102 42.9545082)",,
500237068,Rúa Europa,residential,,False,False,47.721,,,"LINESTRING (-9.1907114 42.9547902, -9.1912749 42.9546715)",,
87579667,,residential,,False,False,42.756,,,"LINESTRING (-9.1907114 42.9547902, -9.1907007 42.954731, -9.1906348 42.9544098)",,
500237068,Rúa Europa,residential,,False,True,14.227,,,"LINESTRING (-9.1907114 42.9547902, -9.190628 42.9548094, -9.1905446 42.9548285)",,
87579676,,residential,,False,False,12.89,,,"LINESTRING (-9.1875149 42.9537115, -9.1876208 42.9536253)",,
87579687,Rúa Magdalena,living_street,20,True,False,47.129999999999995,1,,"LINESTRING (-9.1875149 42.9537115, -9.1876006 42.9538466, -9.1876585 42.9539379, -9.1877794 42.954088)",,
87579652,,residential,,False,False,46.271,,,"LINESTRING (-9.1845547 42.9519128, -9.184288 42.9515453)",,
87579664,Rúa da Armada,residential,30,False,False,25.423,,,"LINESTRING (-9.1845547 42.9519128, -9.1846535 42.9521297)",,
87579652,,residential,,False,True,61.483999999999995,,,"LINESTRING (-9.1845547 42.9519128, -9.1850627 42.9520778, -9.1852617 42.9520899)",,
87579637,Rúa Pontevedra,residential,,False,False,10.67,,,"LINESTRING (-9.1924412 42.9545869, -9.1923109 42.9545975)",,
224128082,Avenida de Fisterra,primary,50,False,False,75.429,2,AC-445,"LINESTRING (-9.1924412 42.9545869, -9.1923743 42.9542374, -9.1923565 42.9540622, -9.1924026 42.9539163)",,
224128082,Avenida de Fisterra,primary,50,False,True,108.827,2,AC-445,"LINESTRING (-9.1924412 42.9545869, -9.1924635 42.9547025, -9.1924984 42.9548596, -9.1927119 42.9555448)",,
580895700,Rúa de Arriba,living_street,20,True,False,108.456,1,,"LINESTRING (-9.1881561 42.9549308, -9.1881868 42.9550431, -9.1882541 42.9552527, -9.1882736 42.9552883, -9.1883575 42.9554412, -9.1883714 42.9554665, -9.1884201 42.9555247, -9.1884326 42.9555396, -9.1884695 42.9556424, -9.1885469 42.9558582)",,
224127381,,residential,,False,True,41.50899999999999,,,"LINESTRING (-9.1867258 42.9514734, -9.1867329 42.9515077, -9.1867845 42.9518029, -9.1867948 42.9518432)",,
242370542,,residential,,True,False,14.535,,,"LINESTRING (-9.1867258 42.9514734, -9.1867856 42.9513919, -9.1868241 42.9513661)",,
436723357,Rúa Estatuto de Autonomía de Galicia,residential,30,True,False,13.544,1,,"LINESTRING (-9.1918774 42.9564251, -9.1919153 42.9563065)",,
580571451,Rúa Matadoiro,residential,20,False,True,65.13600000000001,,,"LINESTRING (-9.1918774 42.9564251, -9.1923799 42.9565359, -9.1924883 42.9565392, -9.1926142 42.9566196)",,
152847857,Paseo Alcalde Pepe Sánchez,residential,,True,False,12.786,,,"LINESTRING (-9.1902826 42.9541248, -9.1904397 42.9541255)",,
"[500237064, 500237062]",Paseo Alcalde Pepe Sánchez,residential,,False,True,37.36,,,"LINESTRING (-9.1902826 42.9541248, -9.1902459 42.9541288, -9.190102 42.9541556, -9.1899654 42.9541521, -9.1898287 42.9541486)",yes,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,True,57.932,2,,"LINESTRING (-9.1915393 42.9546223, -9.191688 42.9551318)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,False,43.117,2,,"LINESTRING (-9.1915393 42.9546223, -9.191543 42.9545561, -9.1916699 42.9542483)",,
500237068,Rúa Europa,residential,,False,True,22.217999999999996,,,"LINESTRING (-9.1915393 42.9546223, -9.1914321 42.9546384, -9.1913157 42.9546629, -9.1912749 42.9546715)",,
87579656,Rúa Buenaventura Castro Rial,residential,30,False,False,6.621,,,"LINESTRING (-9.1865229 42.9587732, -9.1865875 42.958737)",,
87579600,,residential,,False,False,222.264,,,"LINESTRING (-9.185861 42.9559656, -9.1855747 42.9557792, -9.1857316 42.9547456, -9.185763 42.9544662, -9.1859722 42.9540987)",,
87579679,Estrada Raíces,residential,30,False,True,8.392,,,"LINESTRING (-9.185861 42.9559656, -9.1858199 42.9560157, -9.1858112 42.9560315)",,
580895723,Rúa da Flor,residential,30,False,False,89.923,,,"LINESTRING (-9.185861 42.9559656, -9.1860137 42.955923, -9.1863469 42.9559226, -9.1869552 42.9559279)",,
87579620,Rúa Santiago de Compostela,residential,30,True,False,112.193,1,,"LINESTRING (-9.1921321 42.9568187, -9.192096 42.9568664, -9.1919779 42.9570273, -9.1916438 42.9572847, -9.1914006 42.9574411, -9.1913118 42.9575297, -9.1913054 42.9575995)",,
87579628,Rúa A Coruña,residential,30,False,False,37.64,2,,"LINESTRING (-9.1921321 42.9568187, -9.1918029 42.9566596, -9.1917449 42.9566336)",,
87579628,Rúa A Coruña,residential,30,False,True,27.162,2,,"LINESTRING (-9.1921321 42.9568187, -9.1922594 42.9568951, -9.192383 42.9569796)",,
87579598,Rúa Domingo Antonio de Andrade,living_street,20,False,False,65.888,,,"LINESTRING (-9.189847 42.9555933, -9.1899045 42.9557374, -9.1899897 42.9561754)",,
"[233855883, 87579598]","['Rúa Domingo Antonio de Andrade', 'Rúa Europa']","['living_street', 'residential']",20,False,"[False, True]",81.082,,,"LINESTRING (-9.189847 42.9555933, -9.1897824 42.9554316, -9.1896404 42.9550762, -9.1898735 42.9549916)",,
87579589,Rúa Camelias,residential,30,False,False,43.982,,,"LINESTRING (-9.1898356 42.957897, -9.1897558 42.9575058)",,
87579607,,residential,,False,False,113.479,,,"LINESTRING (-9.1921384 42.9528301, -9.192162 42.9527252, -9.1919926 42.9523051, -9.1916844 42.9518857)",,
87579644,,residential,30,False,False,44.878,2,,"LINESTRING (-9.1921384 42.9528301, -9.192023 42.9527301, -9.191864 42.9526845, -9.1916752 42.9526323)",,
87579644,,residential,30,False,True,24.709000000000003,2,,"LINESTRING (-9.1921384 42.9528301, -9.1921753 42.9528864, -9.1922122 42.9529935, -9.1922354 42.9530398)",,
87579581,,residential,,False,True,30.165,,,"LINESTRING (-9.1842409 42.9532374, -9.1843795 42.9529858)",,
368198353,,residential,,False,False,78.747,,,"LINESTRING (-9.1842409 42.9532374, -9.1843183 42.9533859, -9.184337 42.9534663, -9.1843183 42.9537263, -9.1842155 42.9539195)",,
87579653,,residential,,True,False,10.589,,,"LINESTRING (-9.1913396 42.9527527, -9.1913959 42.9527137, -9.1914195 42.9526793)",,roundabout
87579676,,residential,,False,True,17.599,,,"LINESTRING (-9.1867995 42.9525461, -9.186928 42.9526734)",,
224127381,,residential,,False,False,82.389,,,"LINESTRING (-9.1867995 42.9525461, -9.1868737 42.9524971, -9.1869067 42.9524368, -9.1869223 42.9523543, -9.1868714 42.9521504, -9.1867948 42.9518432)",,
224127381,,residential,,False,True,25.826,,,"LINESTRING (-9.1867995 42.9525461, -9.1867042 42.9525723, -9.1866217 42.952577, -9.1864929 42.9525534)",,
87579646,Rúa Agra de Escabanas,residential,30,False,False,131.717,,,"LINESTRING (-9.1927256 42.9593949, -9.1928495 42.9591181, -9.1933148 42.9586012, -9.1936547 42.9584856)",,
224127381,,residential,,False,False,41.50899999999999,,,"LINESTRING (-9.1867948 42.9518432, -9.1867845 42.9518029, -9.1867329 42.9515077, -9.1867258 42.9514734)",,
224127381,,residential,,False,True,82.389,,,"LINESTRING (-9.1867948 42.9518432, -9.1868714 42.9521504, -9.1869223 42.9523543, -9.1869067 42.9524368, -9.1868737 42.9524971, -9.1867995 42.9525461)",,
40205349,,residential,,True,False,12.419,,,"LINESTRING (-9.1908002 42.9561391, -9.1907227 42.9561277, -9.1906515 42.9561412)",,roundabout
436723355,,residential,,False,True,31.921,,,"LINESTRING (-9.1908002 42.9561391, -9.1909428 42.9561142, -9.1911817 42.9560724)",,
580576609,Rúa da Calzada,residential,30,False,False,7.236,,,"LINESTRING (-9.1891071 42.9571807, -9.1891314 42.9572433)",,
87579589,Rúa Camelias,residential,30,False,True,69.75299999999999,,,"LINESTRING (-9.1891071 42.9571807, -9.1895063 42.9572546, -9.1896921 42.9573576, -9.1897558 42.9575058)",,
580576609,Rúa da Calzada,residential,30,False,True,48.29,,,"LINESTRING (-9.1891071 42.9571807, -9.1890277 42.9568862, -9.1890266 42.9567521)",,
87579637,Rúa Pontevedra,residential,,False,True,65.27000000000001,,,"LINESTRING (-9.1916699 42.9542483, -9.1917133 42.9542722, -9.1922603 42.9545853, -9.1923109 42.9545975)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,True,43.117,2,,"LINESTRING (-9.1916699 42.9542483, -9.191543 42.9545561, -9.1915393 42.9546223)",,
580571411,Rúa Estatuto de Autonomía de Galicia,residential,30,True,False,142.424,1,,"LINESTRING (-9.1916699 42.9542483, -9.192124 42.953182, -9.1922073 42.9530728, -9.1922354 42.9530398)",,
87579653,,residential,,True,False,16.487000000000002,,,"LINESTRING (-9.191245 42.952503, -9.191133 42.9525298, -9.1910638 42.9525656)",,roundabout
1158195163,,residential,30,True,False,20.424999999999997,1,,"LINESTRING (-9.191245 42.952503, -9.1911756 42.9524287, -9.1911613 42.9523356)",,
580576609,Rúa da Calzada,residential,30,False,False,25.363,,,"LINESTRING (-9.189105 42.9584655, -9.1890718 42.9586923)",,
580576609,Rúa da Calzada,residential,30,False,True,83.649,,,"LINESTRING (-9.189105 42.9584655, -9.1891536 42.958253, -9.1892485 42.9577207)",,
580576613,Rúa do Souto,residential,20,False,True,51.205,,,"LINESTRING (-9.189105 42.9584655, -9.1889749 42.9584753, -9.1888703 42.958547, -9.1886852 42.9587688)",,
190625564,Rúa Lugo,living_street,20,True,False,81.743,,,"LINESTRING (-9.1928903 42.9561298, -9.1919153 42.9563065)",,
224128082,Avenida de Fisterra,primary,50,False,False,66.652,2,AC-445,"LINESTRING (-9.1928903 42.9561298, -9.1927866 42.9557782, -9.1927119 42.9555448)",,
224128082,Avenida de Fisterra,primary,50,False,True,31.698,2,AC-445,"LINESTRING (-9.1928903 42.9561298, -9.1929535 42.9563242, -9.1929833 42.9564066)",,
22993346,Avenida Fernando Blanco,primary,50,False,False,18.439,2,AC-550,"LINESTRING (-9.1913054 42.9575995, -9.1911938 42.9576079, -9.19108 42.9576164)",,
22993346,Avenida Fernando Blanco,primary,50,False,True,42.164,2,AC-550,"LINESTRING (-9.1913054 42.9575995, -9.1916823 42.9575935, -9.1918234 42.9575913)",,
580571414,Avenida de Fisterra,primary,50,False,False,11.755,2,AC-552,"LINESTRING (-9.1936547 42.9584856, -9.1936234 42.9583824)",,
580571414,Avenida de Fisterra,primary,50,False,True,57.764,2,AC-552,"LINESTRING (-9.1936547 42.9584856, -9.1938012 42.9589939)",,
87579646,Rúa Agra de Escabanas,residential,30,False,True,131.717,,,"LINESTRING (-9.1936547 42.9584856, -9.1933148 42.9586012, -9.1928495 42.9591181, -9.1927256 42.9593949)",,
224127380,Rúa Campo do Sacramento,primary,50,False,True,8.622,2,AC-550,"LINESTRING (-9.1852617 42.9520899, -9.1853244 42.9521524)",,
87579652,,residential,,False,False,61.483999999999995,,,"LINESTRING (-9.1852617 42.9520899, -9.1850627 42.9520778, -9.1845547 42.9519128)",,
224127380,Rúa Campo do Sacramento,primary,50,False,False,113.638,2,AC-550,"LINESTRING (-9.1852617 42.9520899, -9.1851644 42.9519826, -9.1850204 42.9518237, -9.184929 42.9516589, -9.1848244 42.9513896, -9.1847679 42.9511812, -9.1847593 42.9511496)",,
87579589,Rúa Camelias,residential,30,False,True,43.982,,,"LINESTRING (-9.1897558 42.9575058, -9.1898356 42.957897)",,
580576611,Rúa do Piñeiro,residential,20,False,True,41.867,,,"LINESTRING (-9.1897558 42.9575058, -9.1892424 42.9575301)",,
87579589,Rúa Camelias,residential,30,False,False,69.75299999999999,,,"LINESTRING (-9.1897558 42.9575058, -9.1896921 42.9573576, -9.1895063 42.9572546, -9.1891071 42.9571807)",,
40208883,Rúa da Escola,residential,30,False,False,15.531,,,"LINESTRING (-9.1916252 42.959098, -9.1915057 42.9592069)",,
