osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,junction,tunnel
11688470,True,Ronda Alaquàs-Aldaia,tertiary,False,26.69,"LINESTRING (-0.4566714 39.4637145, -0.4565176 39.4639231)",,,,,
110065489,False,Ronda Alaquàs-Aldaia,tertiary,False,9.436,"LINESTRING (-0.4566714 39.4637145, -0.4566736 39.4637001, -0.4566878 39.4636306)",,,,,
11688228,False,Carrer València,residential,False,114.798,"LINESTRING (-0.4614388 39.4616145, -0.4615449 39.461621, -0.4626547 39.4616895, -0.4627719 39.4616954)",30,,,,
11688228,False,Carrer València,residential,True,65.87100000000001,"LINESTRING (-0.4614388 39.4616145, -0.4607685 39.4615791, -0.4606733 39.4615741)",30,,,,
11688441,False,Carrer Teodoro Llorente,residential,False,39.196,"LINESTRING (-0.4593859 39.4620368, -0.4591001 39.4617619)",,,,,
11688441,False,Carrer Teodoro Llorente,residential,True,66.576,"LINESTRING (-0.4593859 39.4620368, -0.459509 39.4621583, -0.4598597 39.4625108)",,,,,
11688198,True,Carrer Teodoro Llorente,residential,False,96.843,"LINESTRING (-0.4602915 39.4633108, -0.4600922 39.4630369, -0.4600646 39.4629986, -0.459906 39.4626064, -0.4598597 39.4625108)",,,,,
11688198,True,Carrer Teodoro Llorente,residential,False,60.351,"LINESTRING (-0.4597906 39.4647645, -0.459816 39.4647085, -0.4599969 39.4642457)",,,,,
11688289,False,Avinguda Vicent Blasco Ibáñez,residential,False,41.961,"LINESTRING (-0.4597906 39.4647645, -0.4597184 39.4647474, -0.4593191 39.4646651)",,,,,
11688289,False,Avinguda Vicent Blasco Ibáñez,residential,True,46.519,"LINESTRING (-0.4597906 39.4647645, -0.460224 39.4648656, -0.4603086 39.4648873)",,,,,
11688135,True,Plaça d'Europa,residential,False,86.971,"LINESTRING (-0.4581118 39.4631526, -0.4582534 39.4631957, -0.4590547 39.4634387)",,,,,
110065524,True,Ronda Alaquàs-Aldaia,secondary,False,49.111999999999995,"LINESTRING (-0.4562668 39.4644351, -0.4564129 39.464583, -0.456454 39.4648367)",,1,,,
698310867,True,,secondary,False,19.925,"LINESTRING (-0.4562668 39.4644351, -0.4563855 39.4644362, -0.4564882 39.4643991)",,2,CV-409,roundabout,
11688283,True,Calle Joaquín Sorolla,residential,False,68.108,"LINESTRING (-0.4593191 39.4646651, -0.4593609 39.4645818, -0.4596131 39.4640962)",,,,,
11688289,False,Avinguda Vicent Blasco Ibáñez,residential,False,37.223,"LINESTRING (-0.4593191 39.4646651, -0.459011 39.464592, -0.4589049 39.4645661)",,,,,
11688289,False,Avinguda Vicent Blasco Ibáñez,residential,True,41.961,"LINESTRING (-0.4593191 39.4646651, -0.4597184 39.4647474, -0.4597906 39.4647645)",,,,,
11688135,True,Plaça d'Europa,residential,False,82.595,"LINESTRING (-0.4592277 39.4625168, -0.4591144 39.462497, -0.4583582 39.4624086, -0.458278 39.4623992)",,,,,
11688395,False,Plaça d'Europa,residential,False,54.278999999999996,"LINESTRING (-0.4592277 39.4625168, -0.4593241 39.462516, -0.459747 39.462507, -0.4598597 39.4625108)",,,,,
11688228,False,Carrer València,residential,True,114.798,"LINESTRING (-0.4627719 39.4616954, -0.4626547 39.4616895, -0.4615449 39.461621, -0.4614388 39.4616145)",30,,,,
11688327,True,Carrer de l'Esglessia,residential,False,63.084,"LINESTRING (-0.4627719 39.4616954, -0.4627636 39.4617944, -0.4627281 39.4621804, -0.4627198 39.4622613)",,,,,
14796367,False,Carrer Hernán Cortés,residential,False,54.458,"LINESTRING (-0.4627719 39.4616954, -0.4629094 39.4617036, -0.4634054 39.4617199)",,,,,
"[15230049, 934748026, 15230325]",False,"['Avinguda Dos de Maig', ""Carrer de l'Esglessia""]",residential,"[False, True]",154.25300000000001,"LINESTRING (-0.4627719 39.4616954, -0.462819 39.4613138, -0.4628791 39.4608714, -0.4628915 39.4608233, -0.4629793 39.4605091, -0.4630384 39.4603261)",,,,,yes
11688289,False,Avinguda Vicent Blasco Ibáñez,residential,False,18.496,"LINESTRING (-0.4589049 39.4645661, -0.4586956 39.4645266)",,,,,
11688289,False,Avinguda Vicent Blasco Ibáñez,residential,True,37.223,"LINESTRING (-0.4589049 39.4645661, -0.459011 39.464592, -0.4593191 39.4646651)",,,,,
11688198,True,Carrer Teodoro Llorente,residential,False,3.808,"LINESTRING (-0.4599969 39.4642457, -0.4600061 39.4642122)",,,,,
