osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge,lanes,junction
657688670,False,CV-4153,Carrer de Jaume I El Conqueridor,tertiary,False,114.11500000000001,"LINESTRING (-0.4614422 39.3634434, -0.4615673 39.3634574, -0.4615927 39.3634601, -0.4620937 39.363514, -0.4627563 39.3635882)",,,,
657688670,False,CV-4153,Carrer de Jaume I El Conqueridor,tertiary,True,24.534,"LINESTRING (-0.4614422 39.3634434, -0.4612789 39.3634258, -0.4611596 39.3634127)",,,,
151482850,True,,Carrer de Gómez Ferrer,residential,False,47.138,"LINESTRING (-0.4629804 39.3607264, -0.4627616 39.3611151)",,,,
151482877,True,,Carrer del Nou d'Octubre,residential,False,107.723,"LINESTRING (-0.4629804 39.3607264, -0.464203 39.3609385)",20,,,
38106407,False,,Avinguda del Sud,tertiary,False,71.756,"LINESTRING (-0.4637279 39.3593702, -0.4643892 39.3597639)",,,,
38106407,False,,Avinguda del Sud,tertiary,True,49.46,"LINESTRING (-0.4637279 39.3593702, -0.4632209 39.35916)",,,,
151482850,True,,Carrer de Gómez Ferrer,residential,False,60.109,"LINESTRING (-0.4637279 39.3593702, -0.4634502 39.3598663)",,,,
38106407,False,,Avinguda del Sud,tertiary,False,49.46,"LINESTRING (-0.4632209 39.35916, -0.4637279 39.3593702)",,,,
151482848,True,,Carrer Major,residential,False,98.58800000000001,"LINESTRING (-0.4607566 39.3610779, -0.4611656 39.3606169, -0.4613265 39.3604914, -0.4613941 39.3604447, -0.4614689 39.3603883)",,,,
151482850,True,,Carrer de Gómez Ferrer,residential,False,67.494,"LINESTRING (-0.4625665 39.361478, -0.4622457 39.362032)",,,,
1256348408,True,,Carrer de Cervantes,residential,False,117.822,"LINESTRING (-0.4625665 39.361478, -0.4638806 39.3617788)",,,,
38105474,True,,Carrer de l'Estació,residential,False,67.779,"LINESTRING (-0.4648636 39.3619818, -0.4647763 39.3624542, -0.4646289 39.3625215)",,,,
38105464,True,,Carrer de Santa Rosa,residential,False,74.237,"LINESTRING (-0.4634321 39.3629557, -0.4636762 39.3623153)",,,,
38105465,True,,Carrer Nou,residential,False,135.567,"LINESTRING (-0.4634321 39.3629557, -0.461919 39.3626124)",,,,
