osmid,oneway,lanes,name,highway,reversed,length,maxspeed,junction,geometry,ref
103775949,True,1,Calle Toril,residential,False,52.782,,,"LINESTRING (-3.6426266 37.1438546, -3.6425324 37.1433859)",
1204596270,False,1,Calle Santa Lucía,tertiary,False,5.028,,,"LINESTRING (-3.6426266 37.1438546, -3.6426807 37.1438682)",
1204596269,True,1,Calle Santa Lucía,tertiary,False,3.235,,,"LINESTRING (-3.6437706 37.1441303, -3.6438058 37.144138)",
1092092196,False,1,Calle Santo Domingo,residential,True,48.595,,,"LINESTRING (-3.6518505 37.1436162, -3.6513572 37.1438069)",
103775881,False,2,Calle Santo Domingo,residential,False,44.968,,,"LINESTRING (-3.6477294 37.1441298, -3.6482071 37.144266)",
103775881,False,2,Calle Santo Domingo,residential,True,76.629,,,"LINESTRING (-3.6477294 37.1441298, -3.6469128 37.1439035)",
103775856,True,1,Calle San Juan de Dios,residential,False,157.371,,,"LINESTRING (-3.651113 37.1452239, -3.6493631 37.1454634)",
103775875,False,,Calle Granada,residential,False,61.324,,,"LINESTRING (-3.651113 37.1452239, -3.6512304 37.1457674)",
103775875,False,,Calle Granada,residential,True,52.234,,,"LINESTRING (-3.651113 37.1452239, -3.6510142 37.1447608)",
147003876,False,1,Calle Huertos,residential,False,11.506,,,"LINESTRING (-3.6491137 37.1485951, -3.6492428 37.1485842)",
1092324200,False,2,Calle Huertos,residential,False,17.551,,,"LINESTRING (-3.6491137 37.1485951, -3.6491364 37.1487519)",
147003876,False,1,Calle Huertos,residential,True,43.796,,,"LINESTRING (-3.6491137 37.1485951, -3.6489877 37.1486044, -3.6488077 37.1485503, -3.6486344 37.1485296)",
1092324220,False,,,residential,True,2.111,,,"LINESTRING (-3.6463685 37.1478331, -3.6463922 37.147835)",
578501271,True,,,residential,False,15.616,,roundabout,"LINESTRING (-3.6463685 37.1478331, -3.6463793 37.1477297, -3.6463555 37.1476983)",
103775941,False,,Calle Ramón y Cajal,residential,False,6.878,,,"LINESTRING (-3.6446613 37.1463667, -3.6446519 37.1463053)",
103775941,False,,Calle Ramón y Cajal,residential,True,43.063,,,"LINESTRING (-3.6446613 37.1463667, -3.6445777 37.1467482)",
462819198,True,1,Calle Ramón y Cajal,residential,False,57.278999999999996,,,"LINESTRING (-3.6446613 37.1463667, -3.6441271 37.1463019, -3.6440666 37.1462712, -3.6440453 37.1462499)",
103775866,False,2,Calle Juan Pablo II,residential,False,48.407,,,"LINESTRING (-3.6438549 37.143491, -3.6433116 37.1434467)",
103775933,True,1,Calle Pío XII,residential,False,71.479,,,"LINESTRING (-3.6438549 37.143491, -3.6437706 37.1441303)",
551245563,False,2,Calle San Ramón,tertiary,True,15.128,,,"LINESTRING (-3.6513378 37.1467486, -3.6511674 37.1467408)",GR-3304
171027600,True,1,Calle San Ramón,tertiary,False,26.755,30,,"LINESTRING (-3.6513378 37.1467486, -3.651401 37.1467694, -3.6516314 37.1467996)",GR-3304
103775900,False,1,Calle Zacatín,residential,False,7.234,,,"LINESTRING (-3.64929 37.1483526, -3.6492086 37.1483574)",
103775900,False,1,Calle Zacatín,residential,True,23.467,,,"LINESTRING (-3.64929 37.1483526, -3.649551 37.1483171)",
103775904,False,1,Calle Zacatín,residential,True,25.265,,,"LINESTRING (-3.64929 37.1483526, -3.6493259 37.148578)",
551245563,False,2,Calle San Ramón,tertiary,True,12.95,,,"LINESTRING (-3.645024 37.1457087, -3.6448872 37.1456678)",GR-3304
1092092203,True,1,Calle Cruces,residential,False,93.026,,,"LINESTRING (-3.645024 37.1457087, -3.6454622 37.1449485)",
551245563,False,2,Calle San Ramón,tertiary,False,87.141,,,"LINESTRING (-3.645024 37.1457087, -3.6454862 37.145824, -3.6455512 37.1458346, -3.6459749 37.1459038)",GR-3304
463319188,True,1,Calle Padre Linares,residential,False,43.414,,,"LINESTRING (-3.6513225 37.1485781, -3.650841 37.1486498)",
103775901,False,,Calle Jesús Nazareno,residential,False,61.168,,,"LINESTRING (-3.6470805 37.1478751, -3.6463922 37.147835)",
105181225,True,,Calle Mariño,residential,False,40.735,,,"LINESTRING (-3.6470805 37.1478751, -3.6470427 37.1482402)",
1092324232,False,2,Calle Mariño,residential,True,22.345,,,"LINESTRING (-3.6470805 37.1478751, -3.6471376 37.1478784, -3.6471271 37.1477233)",
103775882,True,1,Calle Leopoldo Calvo Sotelo,residential,False,101.697,,,"LINESTRING (-3.647299 37.1449776, -3.6477294 37.1441298)",
180086344,True,,Plaza Maestro Antonio Agustín,tertiary,False,76.36800000000001,,,"LINESTRING (-3.647299 37.1449776, -3.6472703 37.1449446, -3.6467328 37.144803, -3.6466653 37.1448068, -3.6466204 37.1448338, -3.6465793 37.1449247)",
103775865,False,2,Calle Aljibe Colorado,residential,True,18.67,,,"LINESTRING (-3.6482592 37.1489371, -3.6482599 37.149105)",
656472905,False,,Calle Padre Linares,residential,False,35.786,,,"LINESTRING (-3.6482592 37.1489371, -3.6486413 37.1490411)",
1092324218,False,,Calle Aljibe Colorado,residential,True,30.518,,,"LINESTRING (-3.6482592 37.1489371, -3.6482525 37.1486627)",
1092324217,False,2,Calle San José,residential,True,27.426,,,"LINESTRING (-3.6478702 37.1488463, -3.6478866 37.1486)",
863115820,True,,Calle Arzobispo Montero,tertiary,False,51.67,,,"LINESTRING (-3.6432818 37.1466234, -3.6427622 37.1468341)",
1096675521,False,1,Calle Baño,residential,False,24.297,,,"LINESTRING (-3.643978 37.1489132, -3.6442489 37.1489467)",
1096675524,False,,Calle Baño,residential,True,7.566,,,"LINESTRING (-3.643978 37.1489132, -3.6438938 37.148902)",
1096675519,True,1,Calle Aurora,residential,False,35.319,,,"LINESTRING (-3.643978 37.1489132, -3.6440027 37.1486708, -3.6439871 37.1486406, -3.6439349 37.1486369)",
103775889,False,,Calle Doctor Fleming,residential,True,75.065,,,"LINESTRING (-3.6435703 37.14594, -3.6427234 37.1459431)",
299107443,True,,Calle Santa Cecilia,residential,False,57.945,,,"LINESTRING (-3.6435703 37.14594, -3.6436232 37.1464594)",
103775926,False,2,Calle San José,residential,True,15.134,,,"LINESTRING (-3.6479109 37.14822, -3.6479116 37.1480839)",
147003874,False,2,Plaza Altozano,residential,False,28.765,,,"LINESTRING (-3.6479109 37.14822, -3.6482351 37.148208)",
103775926,False,2,Calle San José,residential,False,42.309,,,"LINESTRING (-3.6479109 37.14822, -3.6479091 37.1482481, -3.6478866 37.1486)",
"[147003875, 1092324212]",False,"['1', '2']",Calle Villa,residential,True,64.79,,,"LINESTRING (-3.6479109 37.14822, -3.6475115 37.1482243, -3.6471864 37.1482763)",
103775895,False,1,Calle Zacatín,residential,True,25.401,,,"LINESTRING (-3.6492428 37.1485842, -3.6492086 37.1483574)",
147003876,False,1,Calle Huertos,residential,False,7.397,,,"LINESTRING (-3.6492428 37.1485842, -3.6493259 37.148578)",
147003876,False,1,Calle Huertos,residential,True,11.506,,,"LINESTRING (-3.6492428 37.1485842, -3.6491137 37.1485951)",
103775871,True,1,Calle Cruces,residential,False,67.531,,,"LINESTRING (-3.6457994 37.1442364, -3.6460004 37.1436506)",
103775903,False,2,Calle Domingo Sánchez Mesa,residential,True,98.01599999999999,,,"LINESTRING (-3.6457994 37.1442364, -3.6462227 37.1442846, -3.6464534 37.1437762)",
462819203,False,,Calle Ángel Ganivet,residential,True,6.246,,,"LINESTRING (-3.6483818 37.1454878, -3.6483782 37.1455439)",
462819203,False,,Calle Ángel Ganivet,residential,False,124.975,,,"LINESTRING (-3.6483818 37.1454878, -3.6483999 37.1451964, -3.6487168 37.1444035)",
815686368,False,2,Calle Azofaifos,tertiary,False,24.052,,,"LINESTRING (-3.6447246 37.1487288, -3.6446561 37.1489381)",
1092324227,True,1,Calle Real,tertiary,False,70.43299999999999,,,"LINESTRING (-3.6447246 37.1487288, -3.6449913 37.1487494, -3.6451154 37.148371, -3.6451245 37.1483432)",
1092324233,False,1,Calle Santa Teresa,residential,False,12.989,,,"LINESTRING (-3.6466978 37.1466572, -3.6467303 37.1465433)",
103775872,True,1,Calle Principe,residential,False,87.906,,,"LINESTRING (-3.6466978 37.1466572, -3.6462329 37.1464839, -3.6461362 37.1463947, -3.6458558 37.1463284, -3.6458192 37.1463197)",
462819193,True,,Calle Toril,residential,False,31.743000000000002,,,"LINESTRING (-3.6426351 37.1486884, -3.642621 37.148595, -3.6426382 37.1484041)",
"[1092092257, 1092092258]",False,1,Calle del Agua,living_street,True,34.947,,,"LINESTRING (-3.6426351 37.1486884, -3.6424423 37.1486351, -3.6422539 37.1486141)",
103775879,False,2,Avenida Agustina de Aragón,residential,False,43.272,,,"LINESTRING (-3.651863 37.1476218, -3.6518546 37.1480109)",
103775879,False,2,Avenida Agustina de Aragón,residential,True,28.348,,,"LINESTRING (-3.651863 37.1476218, -3.6518684 37.1473669)",
103775941,False,,Calle Ramón y Cajal,residential,False,56.22,,,"LINESTRING (-3.6437055 37.1470554, -3.6442541 37.1468016)",
1096675533,False,,Calle Santa Cecilia,residential,True,7.287,,,"LINESTRING (-3.6437055 37.1470554, -3.6436833 37.1469923)",
1096675535,False,,Calle Santa Cecilia,residential,False,6.813,,,"LINESTRING (-3.6437055 37.1470554, -3.6437184 37.1471158)",
1096675527,True,1,Calle Santa Cecilia,residential,False,12.248,,,"LINESTRING (-3.6440788 37.1476795, -3.6441414 37.1477777)",
103775860,False,,Plaza de la Cruz,residential,True,76.199,,,"LINESTRING (-3.6440788 37.1476795, -3.6441386 37.1476714, -3.6444815 37.147651, -3.6446122 37.1476142, -3.6449278 37.1476343)",
1096675534,False,,Calle Santa Cecilia,residential,True,11.461,,,"LINESTRING (-3.6440788 37.1476795, -3.6440422 37.1476229, -3.6440227 37.1475867)",
1204596269,True,1,Calle Santa Lucía,tertiary,False,11.218,,,"LINESTRING (-3.6448472 37.1443728, -3.6449668 37.1444058)",
909259583,True,1,Paseo de la Ermita,tertiary,False,40.121,,,"LINESTRING (-3.6464897 37.1449001, -3.6463396 37.1452405)",
1092092201,False,2,Calle Santa Lucía,tertiary,False,8.4,,,"LINESTRING (-3.6464897 37.1449001, -3.6465171 37.1449076, -3.6465545 37.1449179, -3.6465793 37.1449247)",
103775942,True,1,Calle Gloria Fuertes,residential,False,71.596,,,"LINESTRING (-3.6505515 37.1473504, -3.6505389 37.1479942)",
1092324209,False,2,Calle Gloria Fuertes,residential,False,53.478,,,"LINESTRING (-3.6505515 37.1473504, -3.6505555 37.1471186, -3.6504549 37.1469087, -3.6504436 37.146886)",
103775926,False,2,Calle San José,residential,False,33.108,,,"LINESTRING (-3.647889 37.1477867, -3.6479116 37.1480839)",
1092324234,True,1,Calle San José,residential,False,36.599000000000004,,,"LINESTRING (-3.647889 37.1477867, -3.6478949 37.1475029, -3.6478958 37.1474576)",
180086345,True,1,Calle Santa Lucía,tertiary,False,56.692,,,"LINESTRING (-3.6507601 37.1463209, -3.6513512 37.1465157)",
462819206,True,1,Calle Buenavista,tertiary,False,67.65,,,"LINESTRING (-3.6507601 37.1463209, -3.651249 37.1458537)",
103775859,False,,Calle Sotillo,residential,False,50.423,,,"LINESTRING (-3.645603 37.1469757, -3.6453451 37.1469115, -3.6452703 37.1469223, -3.645057 37.1468713)",
103775920,True,1,Calle Real,tertiary,False,75.422,,,"LINESTRING (-3.645603 37.1469757, -3.6456405 37.1468518, -3.6458192 37.1463197)",
103775904,False,1,Calle Zacatín,residential,False,25.265,,,"LINESTRING (-3.6493259 37.148578, -3.64929 37.1483526)",
147003876,False,1,Calle Huertos,residential,False,24.243,,,"LINESTRING (-3.6493259 37.148578, -3.6495984 37.1485591)",
147003876,False,1,Calle Huertos,residential,True,7.397,,,"LINESTRING (-3.6493259 37.148578, -3.6492428 37.1485842)",
578501270,True,,,residential,False,19.785,,roundabout,"LINESTRING (-3.6463497 37.1480104, -3.6463685 37.1478331)",
105181328,False,1,Calle Beato Martín Sierra,residential,False,60.19800000000001,,,"LINESTRING (-3.6463497 37.1480104, -3.6463826 37.1480452, -3.6464173 37.1481634, -3.6464047 37.1482826, -3.64643 37.1483229, -3.6464248 37.1484645, -3.646439 37.1485064, -3.6464604 37.1485269)",
578501269,False,,Plaza de la Constitución,residential,False,21.955,,,"LINESTRING (-3.6463497 37.1480104, -3.6463753 37.1480115, -3.6463922 37.147835)",
578501269,False,,Plaza de la Constitución,residential,True,37.187,,,"LINESTRING (-3.6463497 37.1480104, -3.6463391 37.1480416, -3.6460788 37.1480182, -3.6460539 37.1480926, -3.646034 37.1480888)",
103775866,False,2,Calle Juan Pablo II,residential,True,69.396,,,"LINESTRING (-3.6425324 37.1433859, -3.6433116 37.1434467)",
103775922,True,1,Calle Leopoldo Calvo Sotelo,residential,False,121.382,,,"LINESTRING (-3.6471294 37.1463036, -3.6472039 37.1452136)",
551245563,False,2,Calle San Ramón,tertiary,False,5.017,,,"LINESTRING (-3.6471294 37.1463036, -3.6471808 37.1463225)",GR-3304
551245563,False,2,Calle San Ramón,tertiary,True,107.981,,,"LINESTRING (-3.6471294 37.1463036, -3.6461846 37.1459683, -3.646014 37.1459132)",GR-3304
103775924,True,,Calle de Celia Cruz,residential,False,53.504,,,"LINESTRING (-3.651155 37.1473617, -3.6505808 37.147351, -3.6505515 37.1473504)",
103775900,False,1,Calle Zacatín,residential,True,14.549,,,"LINESTRING (-3.6484605 37.1483853, -3.648482 37.1483834, -3.6486237 37.1483712)",
625310121,True,1,Plaza Altozano,residential,False,24.494,,,"LINESTRING (-3.6484605 37.1483853, -3.6483346 37.148268, -3.6483018 37.1482075)",
103775879,False,2,Avenida Agustina de Aragón,residential,False,4.221,,,"LINESTRING (-3.6518391 37.1486238, -3.6518418 37.1486617)",
103775879,False,2,Avenida Agustina de Aragón,residential,True,68.165,,,"LINESTRING (-3.6518391 37.1486238, -3.6518546 37.1480109)",
463319188,True,1,Calle Padre Linares,residential,False,46.107,,,"LINESTRING (-3.6518391 37.1486238, -3.6515448 37.1485893, -3.6513225 37.1485781)",
551245561,True,1,Calle San Ramón,tertiary,False,21.576,30,,"LINESTRING (-3.6434694 37.1452571, -3.6432266 37.1452432)",GR-3304
628862763,True,1,,tertiary,False,7.9079999999999995,,roundabout,"LINESTRING (-3.6434694 37.1452571, -3.6434486 37.145274, -3.6434371 37.1452959, -3.6434368 37.1453196)",GR-3304
552441431,False,,Plaza Parrilla,residential,False,17.639,,,"LINESTRING (-3.6486344 37.1485296, -3.6486237 37.1483712)",
147003876,False,1,Calle Huertos,residential,False,43.79600000000001,,,"LINESTRING (-3.6486344 37.1485296, -3.6488077 37.1485503, -3.6489877 37.1486044, -3.6491137 37.1485951)",
552441432,False,,Plaza Parrilla,residential,True,13.274999999999999,,,"LINESTRING (-3.6486344 37.1485296, -3.648532 37.1485323, -3.6484847 37.1485335)",
