osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,junction
"[434912204, 434912205]",SM-1,,tertiary,False,False,198.086,"LINESTRING (-5.6033702 43.2727467, -5.6035265 43.2727457, -5.6036333 43.2727865, -5.6040031 43.2731246, -5.6042102 43.27324, -5.6044963 43.2733657, -5.6046063 43.2733958, -5.6047644 43.2734285, -5.6049109 43.2734441, -5.6050739 43.2734892, -5.6052986 43.2735807, -5.6053516 43.2735974, -5.6054127 43.2736037)",,,,,
434912282,,,unclassified,False,True,63.163,"LINESTRING (-5.6033702 43.2727467, -5.6033537 43.2727134, -5.6032578 43.2726913, -5.6029971 43.2727225, -5.6029008 43.2727007, -5.6028268 43.2726426, -5.6027268 43.2725544)",,,,,
434912218,,,unclassified,False,False,47.702,"LINESTRING (-5.6027268 43.2725544, -5.6027071 43.2725766, -5.6026668 43.2725905, -5.6026211 43.2725929, -5.6025818 43.2725797, -5.602449 43.2725302, -5.6023895 43.2725287, -5.6023151 43.2725434, -5.602245 43.2725759, -5.6022241 43.2726092)",,,,,
434912282,,,unclassified,False,False,63.163,"LINESTRING (-5.6027268 43.2725544, -5.6028268 43.2726426, -5.6029008 43.2727007, -5.6029971 43.2727225, -5.6032578 43.2726913, -5.6033537 43.2727134, -5.6033702 43.2727467)",,,,,
477773450,AS-387,Carretera de L'Entregu a El Condao,tertiary,False,False,63.233,"LINESTRING (-5.6085993 43.2730495, -5.6093485 43.2728888)",2,50,,,
177618457,AS-387,Carretera de L'Entregu a El Condao,tertiary,False,True,125.34700000000001,"LINESTRING (-5.6085993 43.2730495, -5.6083224 43.2731269, -5.6081859 43.2731767, -5.6079347 43.2732717, -5.6076944 43.2733897, -5.607452 43.2735217, -5.607282 43.2736272)",2,50,,,
206643558,,,tertiary_link,True,False,66.57600000000001,"LINESTRING (-5.6085993 43.2730495, -5.6088987 43.2730404, -5.6091482 43.273059, -5.609416 43.2730931)",,,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,63.339,"LINESTRING (-5.6000759 43.2742745, -5.600836 43.2744094)",2,50,,,
222756170,,,residential,True,False,37.165,"LINESTRING (-5.6000759 43.2742745, -5.5996366 43.2741775)",1,,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,87.62299999999999,"LINESTRING (-5.6000759 43.2742745, -5.5997579 43.2742389, -5.5995255 43.2742451, -5.5993102 43.2742888, -5.599024 43.2743645)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,16.158,"LINESTRING (-5.600836 43.2744094, -5.6010303 43.2744426)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,63.339,"LINESTRING (-5.600836 43.2744094, -5.6000759 43.2742745)",2,50,,,
"[177719441, 222776694, 222776695]",,Avenida de San Frechoso,residential,False,False,159.66899999999998,"LINESTRING (-5.600836 43.2744094, -5.6007848 43.2745359, -5.6007938 43.2745838, -5.6007997 43.2746348, -5.6008031 43.2746581, -5.6008222 43.274689, -5.6008602 43.2747117, -5.6021619 43.2752923)",,,,yes,
206643562,,,residential,False,False,19.69,"LINESTRING (-5.6031316 43.2748086, -5.6030797 43.2749816)",,,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,27.995,"LINESTRING (-5.6031316 43.2748086, -5.6033594 43.2748389, -5.6034703 43.2748588)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,140.721,"LINESTRING (-5.6031316 43.2748086, -5.6021467 43.2746334, -5.6014417 43.2745124)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,62.42400000000001,"LINESTRING (-5.6034703 43.2748588, -5.6041229 43.2749777, -5.6042185 43.2749945)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,27.995,"LINESTRING (-5.6034703 43.2748588, -5.6033594 43.2748389, -5.6031316 43.2748086)",2,50,,,
177719456,,Calle Nicanor Piñole,residential,False,False,20.531,"LINESTRING (-5.605204 43.2751213, -5.605233 43.2752414, -5.6052483 43.2753031)",,,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,42.840999999999994,"LINESTRING (-5.605204 43.2751213, -5.6052886 43.2751048, -5.6053926 43.2750689, -5.6054784 43.2750175, -5.6056273 43.2749042)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,81.51599999999999,"LINESTRING (-5.605204 43.2751213, -5.6051839 43.2751252, -5.6050944 43.2751302, -5.6050071 43.2751247, -5.604604 43.2750623, -5.6042185 43.2749945)",2,50,,,
199393920,,Calle Lago Ubales,residential,False,False,33.095,"LINESTRING (-5.6027517 43.2755548, -5.6029514 43.2752951)",,,,,
199393920,,Calle Lago Ubales,residential,False,True,51.835,"LINESTRING (-5.6027517 43.2755548, -5.6024161 43.2759518)",,,,,
222776694,,Avenida de San Frechoso,residential,False,True,55.964,"LINESTRING (-5.6027517 43.2755548, -5.6021619 43.2752923)",,,,,
222776694,,Avenida de San Frechoso,residential,False,False,90.136,"LINESTRING (-5.6027517 43.2755548, -5.6035906 43.2756638, -5.6038249 43.2757479)",,,,,
177719445,,Calle de Estanislao Infanzón,residential,False,True,17.304,"LINESTRING (-5.6053157 43.2757214, -5.6051026 43.2757093)",,,,,
177719443,,Avenida del Rey Aurelio,residential,False,False,28.838,"LINESTRING (-5.6053157 43.2757214, -5.6054195 43.2757719, -5.6056162 43.2758606)",,,,,
177719456,,Calle Nicanor Piñole,residential,False,True,27.798000000000002,"LINESTRING (-5.6053157 43.2757214, -5.6053371 43.2756618, -5.6052912 43.2754764)",,,,,
199393453,,Calle Hernán Cortés,residential,False,True,10.061,"LINESTRING (-5.6038249 43.2757479, -5.6039241 43.2758024)",,,,,
"[177719445, 222776694]",,"['Avenida de San Frechoso', 'Calle de Estanislao Infanzón']",residential,False,False,38.926,"LINESTRING (-5.6038249 43.2757479, -5.6039164 43.2756858, -5.6039271 43.2756786, -5.6039463 43.2756655, -5.6040069 43.2756244, -5.60423 43.2756708)",,,,,
222776694,,Avenida de San Frechoso,residential,False,True,90.136,"LINESTRING (-5.6038249 43.2757479, -5.6035906 43.2756638, -5.6027517 43.2755548)",,,,,
477773450,AS-387,Carretera de L'Entregu a El Condao,tertiary,False,False,51.742,"LINESTRING (-5.6095043 43.2728545, -5.610122 43.2727351)",2,50,,,
477773450,AS-387,Carretera de L'Entregu a El Condao,tertiary,False,True,13.178,"LINESTRING (-5.6095043 43.2728545, -5.6093485 43.2728888)",2,50,,,
177848187,,,residential,True,False,28.356,"LINESTRING (-5.6096486 43.2730457, -5.6096699 43.2729916, -5.6096642 43.2729513, -5.6096363 43.2729125, -5.6095835 43.2728764, -5.6095043 43.2728545)",,,,,
206643563,,,tertiary_link,True,False,51.675,"LINESTRING (-5.6096486 43.2730457, -5.6098386 43.2729036, -5.610122 43.2727351)",,,,,
177848187,,,residential,True,False,10.71,"LINESTRING (-5.609416 43.2730931, -5.6094785 43.273106, -5.6095458 43.2731045)",,,,,
198967568,,Calle San Fernando,residential,False,False,5.516,"LINESTRING (-5.6095458 43.2731045, -5.6095645 43.2731522)",,,,,
177848187,,,residential,True,False,10.637,"LINESTRING (-5.6095458 43.2731045, -5.6096024 43.2730782, -5.6096486 43.2730457)",,,,,
376253277,,Paseo de San Martin,residential,True,False,57.358,"LINESTRING (-5.6044604 43.2743182, -5.604361 43.2742748, -5.6039685 43.2741412, -5.6038791 43.2741282, -5.6038114 43.2741226)",,,,,
198967565,,Calle Vicente Vallina,residential,True,False,48.846000000000004,"LINESTRING (-5.6042185 43.2749945, -5.6042503 43.2749057, -5.6043706 43.2745694)",,,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,81.51599999999999,"LINESTRING (-5.6042185 43.2749945, -5.604604 43.2750623, -5.6050071 43.2751247, -5.6050944 43.2751302, -5.6051839 43.2751252, -5.605204 43.2751213)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,62.42400000000001,"LINESTRING (-5.6042185 43.2749945, -5.6041229 43.2749777, -5.6034703 43.2748588)",2,50,,,
198967570,,Calle Jacinto Benavente,residential,True,False,38.227000000000004,"LINESTRING (-5.6038114 43.2741226, -5.6037322 43.2741571, -5.6037029 43.2741896, -5.6036428 43.2743635, -5.6036237 43.2744202)",,,,,
376253277,,Paseo de San Martin,residential,True,False,17.276,"LINESTRING (-5.6038114 43.2741226, -5.6037137 43.2741054, -5.6036511 43.274087, -5.603609 43.2740747)",,,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,87.623,"LINESTRING (-5.599024 43.2743645, -5.5993102 43.2742888, -5.5995255 43.2742451, -5.5997579 43.2742389, -5.6000759 43.2742745)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,16.158,"LINESTRING (-5.6010303 43.2744426, -5.600836 43.2744094)",2,50,,,
198967560,,Calle Silvino Antuña,residential,True,False,53.477000000000004,"LINESTRING (-5.6010303 43.2744426, -5.6010537 43.2743628, -5.6011468 43.2740457, -5.6011684 43.2739723)",,,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,34.199,"LINESTRING (-5.6010303 43.2744426, -5.6012697 43.2744829, -5.6014417 43.2745124)",2,50,,,
430610951,,Avenida del Floran,residential,True,False,13.461,"LINESTRING (-5.5989798 43.2742478, -5.599024 43.2743645)",,,,,
198967559,,,residential,False,False,49.549,"LINESTRING (-5.6085005 43.274307, -5.6079146 43.2744358)",,,,,
198967569,,,residential,True,False,19.675,"LINESTRING (-5.6085005 43.274307, -5.6085371 43.2743596, -5.6086066 43.2743899, -5.6086876 43.2743884)",,,,,roundabout
198967562,,,residential,False,True,104.13300000000001,"LINESTRING (-5.610041 43.2739602, -5.610525 43.2738517, -5.6105682 43.273836, -5.6105993 43.2737952, -5.6106043 43.2737337, -5.6105769 43.273692, -5.6105272 43.2736567, -5.6104662 43.2736449, -5.6100956 43.2737255)",,,,,
272484897,,,residential,True,False,16.493000000000002,"LINESTRING (-5.610041 43.2739602, -5.6100129 43.2739293, -5.6099703 43.2739089, -5.6099201 43.2739026, -5.6098706 43.2739112)",,,,,roundabout
198967561,,Calle Campoamor,residential,False,True,86.881,"LINESTRING (-5.6087756 43.2742427, -5.6093517 43.2741127, -5.6097997 43.2740092)",,,,,
198967569,,,residential,True,False,19.072,"LINESTRING (-5.6087756 43.2742427, -5.6087245 43.2741993, -5.6086499 43.2741815, -5.6085734 43.2741945)",,,,,roundabout
222217145,AS-387,Avenida de La Constitución,tertiary,False,False,140.721,"LINESTRING (-5.6014417 43.2745124, -5.6021467 43.2746334, -5.6031316 43.2748086)",2,50,,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,34.199,"LINESTRING (-5.6014417 43.2745124, -5.6012697 43.2744829, -5.6010303 43.2744426)",2,50,,,
"[177618456, 222217145, 177618457]",AS-387,"['Avenida de La Constitución', ""Carretera de L'Entregu a El Condao""]",tertiary,False,False,65.065,"LINESTRING (-5.6056273 43.2749042, -5.6056709 43.2748672, -5.6057097 43.2748375, -5.6061134 43.2745139, -5.6061678 43.2744712)",2,50,yes,,
222217145,AS-387,Avenida de La Constitución,tertiary,False,True,42.841,"LINESTRING (-5.6056273 43.2749042, -5.6054784 43.2750175, -5.6053926 43.2750689, -5.6052886 43.2751048, -5.605204 43.2751213)",2,50,,,
376253277,,Paseo de San Martin,residential,True,False,115.032,"LINESTRING (-5.6056273 43.2749042, -5.605513 43.2748405, -5.6050439 43.2745728, -5.6045895 43.2743642, -5.6044604 43.2743182)",,,,,
"[436000578, 436000580, 436000581]",,Paseo de San Martin,residential,False,False,142.157,"LINESTRING (-5.6056273 43.2749042, -5.6058194 43.2749926, -5.6064638 43.2752891, -5.6065151 43.2753283, -5.6065187 43.2753483, -5.6064921 43.2753686, -5.6064782 43.2753947, -5.606479 43.2754227, -5.6064945 43.2754483, -5.6065223 43.2754677, -5.6065582 43.2754779, -5.6065966 43.2754773, -5.6066319 43.275466, -5.6066585 43.2754457, -5.6066724 43.2754196, -5.6067086 43.2754119, -5.6067568 43.275417, -5.6068601 43.2754605, -5.6068989 43.2755061)",,,,,
198967557,,Calle Juan Ramón Jiménez,residential,False,True,58.643,"LINESTRING (-5.6077665 43.2740265, -5.6084581 43.2738697)",,,,,
199394246,,Calle Covadonga,residential,False,True,22.733,"LINESTRING (-5.6077665 43.2740265, -5.607838 43.2742242)",,,,,
"[199394246, 199394326]",,"['Calle Covadonga', 'Calle Travesía de América']",residential,False,"[False, True]",212.10000000000002,"LINESTRING (-5.6077665 43.2740265, -5.6076204 43.2736516, -5.6076678 43.2735928, -5.6080916 43.2734912, -5.6083713 43.2734268, -5.6087677 43.2733356, -5.6095645 43.2731522)",,,,,
198967570,,Calle Jacinto Benavente,residential,True,False,50.327,"LINESTRING (-5.6036237 43.2744202, -5.6034966 43.2747836, -5.6034703 43.2748588)",,,,,
448204303,,Calle Cervantes,residential,False,True,45.712,"LINESTRING (-5.6086876 43.2743884, -5.6088397 43.2747843)",,,,,
198967569,,,residential,True,False,19.749,"LINESTRING (-5.6086876 43.2743884, -5.6087551 43.2743554, -5.6087879 43.2743012, -5.6087756 43.2742427)",,,,,roundabout
198967563,,Calle Severino Garcia Jove,residential,True,False,185.211,"LINESTRING (-5.603609 43.2740747, -5.6035225 43.2741586, -5.6034533 43.2741947, -5.6033829 43.2742089, -5.6014417 43.2745124)",,,,,
376253277,,Paseo de San Martin,residential,True,False,202.027,"LINESTRING (-5.603609 43.2740747, -5.603511 43.2740198, -5.6034711 43.2740069, -5.6030803 43.273937, -5.6027704 43.2739006, -5.6023677 43.2738817, -5.6018486 43.2738947, -5.601555 43.2739205, -5.6012525 43.2739614, -5.6011684 43.2739723)",,,,,
198967568,,Calle San Fernando,residential,False,True,38.405,"LINESTRING (-5.6098706 43.2739112, -5.6097324 43.2735808)",,,,,
272484897,,,residential,True,False,12.992,"LINESTRING (-5.6098706 43.2739112, -5.6098125 43.2739516, -5.6097997 43.2740092)",,,,,roundabout
198967567,,Calle El Sol,residential,True,False,62.703,"LINESTRING (-5.6043706 43.2745694, -5.6036237 43.2744202)",,,,,
198967565,,Calle Vicente Vallina,residential,True,False,28.863,"LINESTRING (-5.6043706 43.2745694, -5.6044429 43.2743671, -5.6044604 43.2743182)",,,,,
198967557,,Calle Juan Ramón Jiménez,residential,False,False,108.053,"LINESTRING (-5.6097324 43.2735808, -5.6084581 43.2738697)",,,,,
198967568,,Calle San Fernando,residential,False,False,38.405,"LINESTRING (-5.6097324 43.2735808, -5.6098706 43.2739112)",,,,,
198967568,,Calle San Fernando,residential,False,True,49.559,"LINESTRING (-5.6097324 43.2735808, -5.6095645 43.2731522)",,,,,
198967561,,Calle Campoamor,residential,False,False,86.881,"LINESTRING (-5.6097997 43.2740092, -5.6093517 43.2741127, -5.6087756 43.2742427)",,,,,
272484897,,,residential,True,False,34.00600000000001,"LINESTRING (-5.6097997 43.2740092, -5.6098189 43.2740448, -5.6098563 43.2740716, -5.6099055 43.274085, -5.6099579 43.2740826, -5.6100044 43.2740649, -5.610037 43.2740349, -5.6100499 43.2739979, -5.610041 43.2739602)",,,,,roundabout
198967559,,,residential,False,True,49.549,"LINESTRING (-5.6079146 43.2744358, -5.6085005 43.274307)",,,,,
199394246,,Calle Covadonga,residential,False,False,24.332,"LINESTRING (-5.6079146 43.2744358, -5.607838 43.2742242)",,,,,
"[199394245, 199394246]",,"['Calle Covadonga', 'Calle Unamuno']",residential,False,True,120.524,"LINESTRING (-5.6079146 43.2744358, -5.6081077 43.2749442, -5.6088397 43.2747843)",,,,,
376253277,,Paseo de San Martin,residential,True,False,126.15100000000001,"LINESTRING (-5.6011684 43.2739723, -5.6009921 43.2740014, -5.6001028 43.2741302, -5.5997497 43.2741654, -5.5996366 43.2741775)",,,,,
"[199393452, 199393453]",,"['Meruca', 'Calle Hernán Cortés']",residential,False,False,427.94900000000007,"LINESTRING (-5.6101579 43.2760643, -5.6101934 43.2761934, -5.610173 43.2762721, -5.6101156 43.2763301, -5.6100521 43.2763744, -5.6099367 43.2764115, -5.6097812 43.2764427, -5.6094863 43.2764693, -5.6089094 43.2765248, -5.6082687 43.2766196, -5.607538 43.2767089, -5.6067602 43.2767441, -5.6063589 43.2767642, -5.6060795 43.2768421, -5.6053786 43.2770693)",,,,,
"[199393459, 199393460]",SM-5,,tertiary,False,False,77.25599999999999,"LINESTRING (-5.6101579 43.2760643, -5.609953 43.2760924, -5.6097143 43.2761178, -5.6095237 43.2761323, -5.6094191 43.2761186, -5.6092611 43.2760963, -5.6092174 43.2760866)",1,,,,
557502265,,,residential,False,False,17.614,"LINESTRING (-5.6053786 43.2770693, -5.6054847 43.2772076)",,,,,
199393453,,Calle Hernán Cortés,residential,False,False,186.485,"LINESTRING (-5.6053786 43.2770693, -5.6049052 43.27644, -5.6046423 43.2762564, -5.6043312 43.276026, -5.6039241 43.2758024)",,,,,
"[199393452, 199393453]",,"['Meruca', 'Calle Hernán Cortés']",residential,False,True,427.949,"LINESTRING (-5.6053786 43.2770693, -5.6060795 43.2768421, -5.6063589 43.2767642, -5.6067602 43.2767441, -5.607538 43.2767089, -5.6082687 43.2766196, -5.6089094 43.2765248, -5.6094863 43.2764693, -5.6097812 43.2764427, -5.6099367 43.2764115, -5.6100521 43.2763744, -5.6101156 43.2763301, -5.610173 43.2762721, -5.6101934 43.2761934, -5.6101579 43.2760643)",,,,,
199393460,SM-5,,tertiary,False,False,2.929,"LINESTRING (-5.6080379 43.2758322, -5.6080023 43.2758275)",,,,,
199393460,SM-5,,tertiary,False,True,99.674,"LINESTRING (-5.6080379 43.2758322, -5.6080905 43.2758358, -5.6086602 43.2759635, -5.6090121 43.2760412, -5.6092174 43.2760866)",,,,,
199393506,,Avenida Antonio Machado,residential,False,True,77.053,"LINESTRING (-5.6032636 43.2773617, -5.6030587 43.2773182, -5.6028989 43.277268, -5.6028774 43.2771118, -5.6030528 43.2768924)",,,,,
199393453,,Calle Hernán Cortés,residential,False,False,10.061,"LINESTRING (-5.6039241 43.2758024, -5.6038249 43.2757479)",,,,,
199393506,,Avenida Antonio Machado,residential,False,False,129.337,"LINESTRING (-5.6039241 43.2758024, -5.6031205 43.2768077)",,,,,
199393453,,Calle Hernán Cortés,residential,False,True,186.485,"LINESTRING (-5.6039241 43.2758024, -5.6043312 43.276026, -5.6046423 43.2762564, -5.6049052 43.27644, -5.6053786 43.2770693)",,,,,
199393506,,Avenida Antonio Machado,residential,False,False,10.897,"LINESTRING (-5.6031205 43.2768077, -5.6030528 43.2768924)",,,,,
199393506,,Avenida Antonio Machado,residential,False,True,129.337,"LINESTRING (-5.6031205 43.2768077, -5.6039241 43.2758024)",,,,,
199393546,,Calle San Frechoso,residential,False,True,128.653,"LINESTRING (-5.6031205 43.2768077, -5.6044653 43.2774242)",,,,,
199393920,,Calle Lago Ubales,residential,False,False,113.279,"LINESTRING (-5.6031205 43.2768077, -5.6026199 43.2763463, -5.6024375 43.2761158, -5.6024161 43.2759518)",,,,,
199393546,,Calle San Frechoso,residential,False,False,128.653,"LINESTRING (-5.6044653 43.2774242, -5.6031205 43.2768077)",,,,,
222776694,,Avenida de San Frechoso,residential,False,False,55.964,"LINESTRING (-5.6021619 43.2752923, -5.6027517 43.2755548)",,,,,
199393921,,Calle Lago Enol,residential,False,True,103.77199999999999,"LINESTRING (-5.6021619 43.2752923, -5.6018957 43.2756237, -5.6018689 43.275694, -5.6019601 43.2757565, -5.6024161 43.2759518)",,,,,
"[177719441, 222776694, 222776695]",,Avenida de San Frechoso,residential,False,True,159.66899999999998,"LINESTRING (-5.6021619 43.2752923, -5.6008602 43.2747117, -5.6008222 43.274689, -5.6008031 43.2746581, -5.6007997 43.2746348, -5.6007938 43.2745838, -5.6007848 43.2745359, -5.600836 43.2744094)",,,,yes,
199393920,,Calle Lago Ubales,residential,False,False,51.835,"LINESTRING (-5.6024161 43.2759518, -5.6027517 43.2755548)",,,,,
199393920,,Calle Lago Ubales,residential,False,True,113.279,"LINESTRING (-5.6024161 43.2759518, -5.6024375 43.2761158, -5.6026199 43.2763463, -5.6031205 43.2768077)",,,,,
199393921,,Calle Lago Enol,residential,False,False,103.77199999999999,"LINESTRING (-5.6024161 43.2759518, -5.6019601 43.2757565, -5.6018689 43.275694, -5.6018957 43.2756237, -5.6021619 43.2752923)",,,,,
199393920,,Calle Lago Ubales,residential,False,True,33.095,"LINESTRING (-5.6029514 43.2752951, -5.6027517 43.2755548)",,,,,
448204303,,Calle Cervantes,residential,False,False,46.923,"LINESTRING (-5.6089982 43.2751902, -5.6088397 43.2747843)",,,,,
"[448204304, 199394079]",,Calle Cervantes,residential,False,True,149.892,"LINESTRING (-5.6089982 43.2751902, -5.6098772 43.2749896, -5.6099357 43.2748717, -5.6099318 43.2748206, -5.6098791 43.2747922, -5.6092821 43.27492)",,,,,
"[448204338, 272484918]",,,residential,False,False,99.158,"LINESTRING (-5.6089982 43.2751902, -5.608452 43.2753227, -5.6083598 43.2752934, -5.6083162 43.2752251, -5.6083246 43.2751604, -5.6083682 43.2751165, -5.6086363 43.2750543)",,,,,
199394078,,Calle Cervantes,residential,False,False,37.303,"LINESTRING (-5.6085734 43.2741945, -5.6084581 43.2738697)",,,,,
198967569,,,residential,True,False,14.542000000000002,"LINESTRING (-5.6085734 43.2741945, -5.6085119 43.2742421, -5.6085005 43.274307)",,,,,roundabout
199394245,,Calle Unamuno,residential,False,True,63.424,"LINESTRING (-5.6088397 43.2747843, -5.6095839 43.2746061)",,,,,
448204303,,Calle Cervantes,residential,False,False,45.712,"LINESTRING (-5.6088397 43.2747843, -5.6086876 43.2743884)",,,,,
448204303,,Calle Cervantes,residential,False,True,46.923,"LINESTRING (-5.6088397 43.2747843, -5.6089982 43.2751902)",,,,,
"[199394245, 199394246]",,"['Calle Covadonga', 'Calle Unamuno']",residential,False,False,120.524,"LINESTRING (-5.6088397 43.2747843, -5.6081077 43.2749442, -5.6079146 43.2744358)",,,,,
199394245,,Calle Unamuno,residential,False,False,63.424,"LINESTRING (-5.6095839 43.2746061, -5.6088397 43.2747843)",,,,,
198967568,,Calle San Fernando,residential,False,False,49.559,"LINESTRING (-5.6095645 43.2731522, -5.6097324 43.2735808)",,,,,
198967568,,Calle San Fernando,residential,False,True,5.516,"LINESTRING (-5.6095645 43.2731522, -5.6095458 43.2731045)",,,,,
"[199394246, 199394326]",,"['Calle Covadonga', 'Calle Travesía de América']",residential,False,"[False, True]",212.1,"LINESTRING (-5.6095645 43.2731522, -5.6087677 43.2733356, -5.6083713 43.2734268, -5.6080916 43.2734912, -5.6076678 43.2735928, -5.6076204 43.2736516, -5.6077665 43.2740265)",,,,,
477773450,AS-387,Carretera de L'Entregu a El Condao,tertiary,False,True,51.742,"LINESTRING (-5.610122 43.2727351, -5.6095043 43.2728545)",2,50,,,
"[448204304, 199394079]",,Calle Cervantes,residential,False,False,149.892,"LINESTRING (-5.6092821 43.27492, -5.6098791 43.2747922, -5.6099318 43.2748206, -5.6099357 43.2748717, -5.6098772 43.2749896, -5.6089982 43.2751902)",,,,,
206643562,,,residential,False,False,22.77,"LINESTRING (-5.6030797 43.2749816, -5.6030212 43.2751819)",,,,,
206643562,,,residential,False,True,19.69,"LINESTRING (-5.6030797 43.2749816, -5.6031316 43.2748086)",,,,,
"[206643557, 206643566]",,,residential,False,False,153.294,"LINESTRING (-5.6030797 43.2749816, -5.6042465 43.2751606, -5.6042485 43.2751791, -5.60423 43.2756708)",,,,,
206643562,,,residential,False,True,22.77,"LINESTRING (-5.6030212 43.2751819, -5.6030797 43.2749816)",,,,,
206643561,,,residential,False,True,41.67,"LINESTRING (-5.6057528 43.2752345, -5.6055636 43.2752743, -5.6052483 43.2753031)",,,,,
177719456,,Calle Nicanor Piñole,residential,False,False,19.581,"LINESTRING (-5.6052483 43.2753031, -5.6052912 43.2754764)",,,,,
177719456,,Calle Nicanor Piñole,residential,False,True,20.531,"LINESTRING (-5.6052483 43.2753031, -5.605233 43.2752414, -5.605204 43.2751213)",,,,,
206643561,,,residential,False,False,41.67,"LINESTRING (-5.6052483 43.2753031, -5.6055636 43.2752743, -5.6057528 43.2752345)",,,,,
177719443,,Avenida del Rey Aurelio,residential,False,True,52.896,"LINESTRING (-5.6068989 43.2755061, -5.6069414 43.2759808)",,,,,
"[436000578, 436000580, 436000581]",,Paseo de San Martin,residential,False,True,142.15699999999998,"LINESTRING (-5.6068989 43.2755061, -5.6068601 43.2754605, -5.6067568 43.275417, -5.6067086 43.2754119, -5.6066724 43.2754196, -5.6066585 43.2754457, -5.6066319 43.275466, -5.6065966 43.2754773, -5.6065582 43.2754779, -5.6065223 43.2754677, -5.6064945 43.2754483, -5.606479 43.2754227, -5.6064782 43.2753947, -5.6064921 43.2753686, -5.6065187 43.2753483, -5.6065151 43.2753283, -5.6064638 43.2752891, -5.6058194 43.2749926, -5.6056273 43.2749042)",,,,,
