osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
"[1146450690, 1146450691, 1146450692]",True,1,Avenida Ciudad de Huelva,tertiary,50,False,69.505,"LINESTRING (-6.9707766 37.1818932, -6.9705247 37.1818121, -6.9703139 37.1817442, -6.9700492 37.181659)",
1146450697,True,1,Avenida Ciudad de Huelva,residential,,False,17.442,"LINESTRING (-6.9707766 37.1818932, -6.9708182 37.1819358, -6.970869 37.1819532, -6.970917 37.1819979)",
1146450715,True,,,tertiary,,False,16.258,"LINESTRING (-6.9675514 37.1808467, -6.9675454 37.1808226, -6.9675212 37.180787, -6.9674832 37.1807599, -6.967436 37.1807448)",roundabout
55216093,True,,Avenida Andalucía,tertiary,,False,25.347,"LINESTRING (-6.967436 37.1807448, -6.9673761 37.1805219)",
55216078,True,,,tertiary,,False,11.922,"LINESTRING (-6.967436 37.1807448, -6.9673871 37.180743, -6.9673401 37.180754, -6.9673086 37.1807689)",roundabout
120112202,False,,Avenida Andalucía,tertiary,50,False,30.252,"LINESTRING (-6.9673761 37.1805219, -6.9674534 37.1802569)",
120112199,True,,Avenida Andalucía,tertiary,,False,28.108,"LINESTRING (-6.9673761 37.1805219, -6.9673237 37.1807138, -6.9673086 37.1807689)",
211046558,False,2,Avenida del Océano,tertiary,40,True,27.294,"LINESTRING (-6.9681227 37.1789053, -6.968414 37.1789852)",
945798242,False,,Avenida del Océano,tertiary,40,False,53.47,"LINESTRING (-6.9681227 37.1789053, -6.9675692 37.1787136)",
120112202,False,,Avenida Andalucía,tertiary,50,True,162.821,"LINESTRING (-6.9681227 37.1789053, -6.9680945 37.1789441, -6.9679972 37.1790782, -6.9676894 37.1795499, -6.9675651 37.179838, -6.9674787 37.1801619, -6.9674534 37.1802569)",
211046550,False,,Calle Compás,living_street,,False,86.498,"LINESTRING (-6.9702413 37.179619, -6.9706075 37.1788979)",
211046558,False,2,Avenida del Océano,tertiary,40,False,27.774,"LINESTRING (-6.9702413 37.179619, -6.9699557 37.179516)",
211046558,False,2,Avenida del Océano,tertiary,40,True,10.276,"LINESTRING (-6.9702413 37.179619, -6.9703371 37.1796711)",
211046558,False,2,Avenida del Océano,tertiary,40,False,70.125,"LINESTRING (-6.971794 37.1803495, -6.9711129 37.1800282)",
211046558,False,2,Avenida del Océano,tertiary,40,True,3.874,"LINESTRING (-6.971794 37.1803495, -6.9718298 37.1803695)",
211046560,True,,Calle Bitácora,residential,,False,193.918,"LINESTRING (-6.971794 37.1803495, -6.9717626 37.1803857, -6.9711528 37.1813287, -6.9711274 37.1813667, -6.9707766 37.1818932)",
1146450717,True,,,tertiary,,False,1.464,"LINESTRING (-6.9673086 37.1807689, -6.9672988 37.1807795)",roundabout
1146450712,True,,,tertiary,,False,3.083,"LINESTRING (-6.96726 37.1808354, -6.9672567 37.180863)",roundabout
1146450711,True,,,tertiary,,False,11.783999999999999,"LINESTRING (-6.9673766 37.1809761, -6.9674179 37.1809778, -6.9674581 37.1809704, -6.9675009 37.1809492)",roundabout
55216074,True,,Avenida Andalucía,tertiary,,False,30.871000000000002,"LINESTRING (-6.9672567 37.180863, -6.9671905 37.1810686, -6.9671738 37.1811326)",
1146450713,True,,,tertiary,,False,17.704,"LINESTRING (-6.9672567 37.180863, -6.9672663 37.1809021, -6.9672917 37.1809364, -6.9673299 37.180962, -6.9673766 37.1809761)",roundabout
120112198,False,,Avenida Andalucía,tertiary,30,False,40.696999999999996,"LINESTRING (-6.9671738 37.1811326, -6.9670543 37.1813903, -6.967017 37.1814766)",
120112201,True,,Avenida Andalucía,tertiary,,False,25.104,"LINESTRING (-6.9671738 37.1811326, -6.9673307 37.1810009, -6.9673766 37.1809761)",
120112198,False,,Avenida Andalucía,tertiary,30,True,46.576,"LINESTRING (-6.9668486 37.1818734, -6.967017 37.1814766)",
210675383,False,,Calle Lisa,residential,,True,85.577,"LINESTRING (-6.9668486 37.1818734, -6.9659945 37.1815139)",
55427306,False,,Calle Doctor Prieto Toubes,residential,,False,93.292,"LINESTRING (-6.9668486 37.1818734, -6.9669929 37.1819359, -6.9672846 37.1820622, -6.9677049 37.1822443, -6.9677738 37.1822741)",
120112198,False,,Avenida Andalucía,tertiary,30,False,44.6,"LINESTRING (-6.9668486 37.1818734, -6.9667161 37.1822047, -6.9666955 37.1822555)",
210675381,False,,Calle Templadera,residential,,True,88.055,"LINESTRING (-6.9666955 37.1822555, -6.9658088 37.1818977)",
120112198,False,,Avenida Andalucía,tertiary,30,False,47.705999999999996,"LINESTRING (-6.9666955 37.1822555, -6.9665498 37.1825888, -6.9665043 37.1826557)",
